osmid,oneway,ref,highway,maxspeed,reversed,length,name,geometry,lanes
108121638,False,,residential,,True,3.239,Via Luigi don Sturzo,"LINESTRING (9.4942484 45.1852512, 9.4942878 45.1852424)",
55070395,False,,residential,,True,3.325,Via Cesare Battisti,"LINESTRING (9.4914174 45.1837951, 9.4914323 45.1838231)",
108121657,False,,residential,,False,48.665,Via Caravaggio,"LINESTRING (9.4940797 45.1848637, 9.4938554 45.1844556)",
108123102,False,,residential,,True,77.636,Via privata Giacomo Puccini,"LINESTRING (9.4940797 45.1848637, 9.4931538 45.1851119)",
108121657,False,,residential,,True,45.158,Via Caravaggio,"LINESTRING (9.4940797 45.1848637, 9.4942053 45.1850923, 9.4942878 45.1852424)",
108121638,False,,residential,,False,13.215,Via Luigi don Sturzo,"LINESTRING (9.4934996 45.1854187, 9.4933389 45.1854547)",
108121638,False,,residential,,True,61.57,Via Luigi don Sturzo,"LINESTRING (9.4934996 45.1854187, 9.4942484 45.1852512)",
108121657,False,,residential,,True,48.665,Via Caravaggio,"LINESTRING (9.4938554 45.1844556, 9.4940797 45.1848637)",
108123097,False,,residential,,True,77.357,Via privata Giuseppe Verdi,"LINESTRING (9.4938554 45.1844556, 9.492937 45.1847105)",
108121657,False,,residential,,False,39.682,Via Caravaggio,"LINESTRING (9.4938554 45.1844556, 9.4937561 45.1842748, 9.4936726 45.1841228)",
108121676,False,,residential,,True,32.374,Via Don L. Milani,"LINESTRING (9.4950774 45.1846301, 9.494703 45.1847531)",
108123118,False,,residential,,False,78.721,Via Don L. Milani,"LINESTRING (9.4950774 45.1846301, 9.4946456 45.1839909)",
108121698,False,,residential,,False,84.875,,"LINESTRING (9.4832074 45.1845783, 9.4835903 45.1852923)",
108121653,False,,residential,,False,47.758,Via B. Campi,"LINESTRING (9.4931538 45.1851119, 9.492937 45.1847105)",
108123102,False,,residential,,False,77.636,Via privata Giacomo Puccini,"LINESTRING (9.4931538 45.1851119, 9.4940797 45.1848637)",
108121653,False,,residential,,True,40.785,Via B. Campi,"LINESTRING (9.4931538 45.1851119, 9.4932773 45.1853406, 9.4933389 45.1854547)",
108121698,False,,residential,,True,84.875,,"LINESTRING (9.4835903 45.1852923, 9.4832074 45.1845783)",
"[108121698, 141138428]",False,,residential,,False,119.364,Via Villa Festiva,"LINESTRING (9.4835903 45.1852923, 9.4837341 45.1855615, 9.4838118 45.1856055, 9.4847943 45.1854252)",
108123091,False,,residential,,True,92.02699999999999,,"LINESTRING (9.4835903 45.1852923, 9.4836721 45.1852381, 9.4838507 45.1851961, 9.484069 45.1851682, 9.4844187 45.185142, 9.4847179 45.1851252)",
108121648,False,,residential,,False,33.894999999999996,Via Virginio Caccia,"LINESTRING (9.4847179 45.1851252, 9.484739 45.1852203, 9.4847943 45.1854252)",
108121648,False,,residential,,True,145.597,Via Virginio Caccia,"LINESTRING (9.4847179 45.1851252, 9.4847042 45.1850687, 9.4841615 45.1838765)",
108123091,False,,residential,,False,92.02700000000002,,"LINESTRING (9.4847179 45.1851252, 9.4844187 45.185142, 9.484069 45.1851682, 9.4838507 45.1851961, 9.4836721 45.1852381, 9.4835903 45.1852923)",
108123118,False,,residential,,True,78.721,Via Don L. Milani,"LINESTRING (9.4946456 45.1839909, 9.4950774 45.1846301)",
108121667,False,,residential,,False,79.285,Via Filippo Turati,"LINESTRING (9.4946456 45.1839909, 9.4946083 45.1840028, 9.4940694 45.1840028, 9.4936726 45.1841228)",
108121638,False,,residential,,False,63.765,Via Luigi don Sturzo,"LINESTRING (9.4950593 45.1850609, 9.4948703 45.1851121, 9.4942878 45.1852424)",
141138389,True,,residential,,False,128.873,Via San Giovanni,"LINESTRING (9.4886183 45.1796666, 9.4890359 45.1797889, 9.4895082 45.1798875, 9.4897715 45.1799138, 9.490074 45.1799841, 9.4900779 45.1800651)",
"[141896684, 424226894]",False,,tertiary,,False,168.70399999999998,"['Via Massimiliano Dal Cin', 'Via Collada']","LINESTRING (9.4886183 45.1796666, 9.4886626 45.1795518, 9.4886783 45.1794857, 9.4886944 45.1794003, 9.4887044 45.1793065, 9.4887089 45.17917, 9.4887091 45.1790354, 9.4887029 45.1788909, 9.4886886 45.1787975, 9.4886716 45.1787228, 9.4886454 45.1786286, 9.4886002 45.1784889, 9.4885242 45.1782822, 9.4884859 45.1781726)",
141896684,False,,tertiary,,True,32.480000000000004,Via Massimiliano Dal Cin,"LINESTRING (9.4886183 45.1796666, 9.4885944 45.1797139, 9.4885584 45.1797744, 9.4884889 45.1798673, 9.4884271 45.1799237)",
141138382,True,,residential,,False,92.387,Via Don Bosco,"LINESTRING (9.4937469 45.1798864, 9.4939796 45.1807009)",
85534099,False,,residential,,True,53.198,Via Colombano Valsasino,"LINESTRING (9.4937469 45.1798864, 9.4935933 45.179915, 9.4930853 45.1799928)",
85534099,False,,residential,,True,13.921,Via Colombano Valsasino,"LINESTRING (9.4900779 45.1800651, 9.4899297 45.1801341)",
85534099,False,,residential,,False,113.38499999999999,Via Colombano Valsasino,"LINESTRING (9.4900779 45.1800651, 9.4902775 45.1800316, 9.4910927 45.179965, 9.491513 45.1799509)",
108121706,True,,residential,,False,88.61,Via Camillo Benso Conte di Cavour,"LINESTRING (9.4876398 45.1811439, 9.4872628 45.1811815, 9.4865291 45.1812904)",
55070270,False,,tertiary,50,False,66.405,Via Ottavio Steffenini,"LINESTRING (9.4878471 45.1828817, 9.4870126 45.182985)",
55070270,False,,tertiary,50,True,81.494,Via Ottavio Steffenini,"LINESTRING (9.4878471 45.1828817, 9.4885574 45.1827908, 9.488725 45.1827674, 9.4888692 45.1827472)",
141138433,True,,residential,,False,193.941,Via Bernardino Lanzani,"LINESTRING (9.4878471 45.1828817, 9.4877118 45.1816032, 9.4876398 45.1811439)",
108121682,False,,residential,,True,162.225,Via Armando Diaz,"LINESTRING (9.4915169 45.1785007, 9.4915201 45.1785474, 9.4914328 45.1791677, 9.4914063 45.1793415, 9.491513 45.1799509)",
141896677,False,,residential,,True,59.309,Via Emilio Azzi,"LINESTRING (9.4860024 45.1798784, 9.4862589 45.1803802)",
141896669,True,,residential,,False,93.45100000000001,Via A. Visconti,"LINESTRING (9.4860024 45.1798784, 9.4858265 45.1798619, 9.4856303 45.1798761, 9.4854492 45.1798832, 9.485248 45.1799151, 9.4848342 45.1799975)",
141896677,False,,residential,,False,78.401,Via Emilio Azzi,"LINESTRING (9.4860024 45.1798784, 9.4857258 45.1793371, 9.4856755 45.1792123)",
55070605,False,,residential,,True,87.202,Via Giuseppe Garibaldi,"LINESTRING (9.4848342 45.1799975, 9.4851336 45.1807528)",
55070413,True,,residential,,False,71.08,Via Don Angelo Gelmini,"LINESTRING (9.4903227 45.1841, 9.4894509 45.1842762)",
141896697,False,,residential,,False,129.609,Via privata Francesco Redi,"LINESTRING (9.4903227 45.1841, 9.4908422 45.1852066)",
108121705,True,,residential,,False,18.47,Via Cesare Battisti,"LINESTRING (9.4917866 45.1845305, 9.4917203 45.1843711)",
141896707,True,,residential,,False,14.454,,"LINESTRING (9.4917866 45.1845305, 9.4918039 45.1844992, 9.4918235 45.1844815, 9.491854 45.1844657, 9.4918811 45.1844606, 9.4919201 45.184461)",
141896697,False,,residential,,True,129.609,Via privata Francesco Redi,"LINESTRING (9.4908422 45.1852066, 9.4903227 45.1841)",
108121646,True,,residential,,False,26.013,Via B. Campi,"LINESTRING (9.4926867 45.1842468, 9.4925182 45.1841654, 9.4924043 45.1841248)",
108121653,False,,residential,,True,55.167,Via B. Campi,"LINESTRING (9.4926867 45.1842468, 9.492835 45.1845216, 9.492937 45.1847105)",
141896677,False,,residential,,True,78.401,Via Emilio Azzi,"LINESTRING (9.4856755 45.1792123, 9.4857258 45.1793371, 9.4860024 45.1798784)",
207983916,False,,residential,,False,37.869,,"LINESTRING (9.4929776 45.1796608, 9.4930057 45.1797474, 9.4930853 45.1799928)",
108123121,False,,residential,,True,63.821,Via Lazzaretto,"LINESTRING (9.4897055 45.1861483, 9.4902713 45.1857355)",
108123093,True,,residential,,False,2.928,,"LINESTRING (9.4915561 45.1851176, 9.4915865 45.1851329)",
141138373,True,SP23,secondary,50,False,32.779,,"LINESTRING (9.4915561 45.1851176, 9.4917674 45.1848632)",
1204545649,False,,residential,,False,70.479,,"LINESTRING (9.4852285 45.1859789, 9.4851451 45.1859789, 9.4849716 45.185417)",
