osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,tunnel,junction
135996919,Via Vito Luciani,unclassified,False,False,67.898,"LINESTRING (16.839659 40.8978427, 16.8388744 40.8979881)",,,,
172916247,Estramurale G. B. Molignani,tertiary,False,False,35.825,"LINESTRING (16.839659 40.8978427, 16.8396424 40.8977903, 16.8395596 40.8975294)",,,,
172916247,Estramurale G. B. Molignani,tertiary,False,True,69.043,"LINESTRING (16.839659 40.8978427, 16.8396787 40.8979047, 16.8397116 40.8979764, 16.8397445 40.8980218, 16.8397929 40.8980584, 16.8398684 40.8981066, 16.8399838 40.8981749, 16.8401927 40.8982846)",,,,
135996919,Via Vito Luciani,unclassified,False,False,33.46,"LINESTRING (16.8388744 40.8979881, 16.8384891 40.8980638)",,,,
135996919,Via Vito Luciani,unclassified,False,True,67.898,"LINESTRING (16.8388744 40.8979881, 16.839659 40.8978427)",,,,
135996962,Via Don Minzoni,unclassified,False,False,33.805,"LINESTRING (16.8388744 40.8979881, 16.8387832 40.897692)",,,,
1090121215,Via Santino Ventura,unclassified,True,False,14.516000000000002,"LINESTRING (16.84617 40.8981141, 16.846111 40.8981277, 16.8460057 40.8981543)",,,,
135996927,Via Modesto Panetti,unclassified,False,False,190.624,"LINESTRING (16.8365908 40.8981309, 16.8387832 40.897692)",,,,
193867282,Via Dottor Giovanni Bianco,unclassified,False,False,34.861999999999995,"LINESTRING (16.8365908 40.8981309, 16.836593 40.8981798, 16.836593 40.8983909, 16.8366035 40.8984438)",,,,
193867282,Via Dottor Giovanni Bianco,unclassified,False,True,37.274,"LINESTRING (16.8365908 40.8981309, 16.836582 40.8979398, 16.8365826 40.8977958)",,,,
29341359,Via Monsignor Laera,tertiary,False,True,60.668,"LINESTRING (16.8460057 40.8981543, 16.8457655 40.8976398)",,,,
1090121214,Via Monsignor Laera,tertiary,False,False,78.025,"LINESTRING (16.8460057 40.8981543, 16.8462948 40.8988211)",,,,
413050299,Via Giuseppe Moscati,unclassified,True,False,104.091,"LINESTRING (16.8484206 40.8982394, 16.848366 40.8991746)",,,,
