osmid,name,highway,oneway,reversed,length,maxspeed,geometry,lanes,bridge,tunnel
548376582,Via Roma,residential,True,False,32.027,30,"LINESTRING (17.2242945 40.9956317, 17.2246741 40.9956612)",,,
44829454,Via Renato Imbriani,residential,True,False,30.596,30,"LINESTRING (17.2200563 40.9926301, 17.2203541 40.9924714)",,,
44732458,Via Filippo Corridoni,residential,True,False,73.94999999999999,30,"LINESTRING (17.2200563 40.9926301, 17.2197918 40.9923499, 17.2197266 40.9920327)",,,
44755054,Via Principe di Napoli,residential,True,False,26.478,30,"LINESTRING (17.2189744 40.9932128, 17.2191522 40.9934095)",,,
44811112,Via Giovanni Bovio,residential,True,False,28.13,30,"LINESTRING (17.2189744 40.9932128, 17.2192441 40.9930626)",,,
44730974,Via Romanelli,residential,True,False,38.286,30,"LINESTRING (17.2202376 40.9928279, 17.2198621 40.9930234)",,,
44732458,Via Filippo Corridoni,residential,True,False,26.745,30,"LINESTRING (17.2202376 40.9928279, 17.2200563 40.9926301)",,,
44732458,Via Filippo Corridoni,residential,True,False,26.508,30,"LINESTRING (17.2204125 40.9930264, 17.2202376 40.9928279)",,,
164821101,Via Polimnia,residential,True,False,31.044,30,"LINESTRING (17.2204125 40.9930264, 17.2207179 40.9928689)",,,
44732458,Via Filippo Corridoni,residential,True,False,25.083,30,"LINESTRING (17.220581 40.9932127, 17.2204125 40.9930264)",,,
44755845,Via Porto Mariano,residential,True,False,37.476,30,"LINESTRING (17.220581 40.9932127, 17.2202279 40.993419)",,,
44705344,Via De Rossi,residential,True,False,27.32,30,"LINESTRING (17.2202279 40.993419, 17.2200368 40.9932201)",,,
44755845,Via Porto Mariano,residential,True,False,44.99,30,"LINESTRING (17.2202279 40.993419, 17.219789 40.9936513)",,,
44755845,Via Porto Mariano,residential,True,False,27.917,30,"LINESTRING (17.219789 40.9936513, 17.2195167 40.9937955)",,,
102371600,Via Neapolis,residential,True,False,27.867,30,"LINESTRING (17.219789 40.9936513, 17.2195999 40.9934453)",,,
44732458,Via Filippo Corridoni,residential,True,False,32.321,30,"LINESTRING (17.220806 40.9934486, 17.220581 40.9932127)",,,
44732459,Via Cavour,residential,True,False,31.4,30,"LINESTRING (17.220806 40.9934486, 17.2210958 40.99327)",,,
44732469,Via Girolamo Magnesi,residential,True,False,29.904,30,"LINESTRING (17.2216026 40.9933478, 17.2218914 40.9931903)",,,
44732470,Via XXIV Maggio,residential,True,False,32.007,30,"LINESTRING (17.2216026 40.9933478, 17.2213887 40.9931095)",,,
44732459,Via Cavour,residential,True,False,29.489,30,"LINESTRING (17.2213887 40.9931095, 17.2216739 40.9929546)",,,
44732470,Via XXIV Maggio,residential,True,False,29.589,30,"LINESTRING (17.2213887 40.9931095, 17.2211781 40.9928961)",,,
37579688,Via Manzoni,residential,True,False,27.332,30,"LINESTRING (17.2218914 40.9931903, 17.2220796 40.9933909)",,,
44732469,Via Girolamo Magnesi,residential,True,False,26.862,30,"LINESTRING (17.2218914 40.9931903, 17.2221552 40.9930535)",,,
44705343,Via Francesco Antonio Pace,residential,True,False,29.587,30,"LINESTRING (17.2219351 40.9928123, 17.2217296 40.9925961)",,,
44732459,Via Cavour,residential,True,False,34.142,30,"LINESTRING (17.2219351 40.9928123, 17.22227 40.992638)",,,
44705343,Via Francesco Antonio Pace,residential,True,False,32.566,30,"LINESTRING (17.2221552 40.9930535, 17.2219351 40.9928123)",,,
44732469,Via Girolamo Magnesi,residential,True,False,33.825,30,"LINESTRING (17.2221552 40.9930535, 17.22248 40.9928734)",,,
44705343,Via Francesco Antonio Pace,residential,True,False,26.84,30,"LINESTRING (17.2223435 40.9932486, 17.2221552 40.9930535)",,,
44730976,Via Abate Angelo Magnesi,residential,True,False,27.22,30,"LINESTRING (17.2223435 40.9932486, 17.2220796 40.9933909)",,,
44730963,Via Dante Alighieri,residential,True,False,28.032,30,"LINESTRING (17.2213143 40.9934943, 17.2214874 40.9937099)",,,
44732469,Via Girolamo Magnesi,residential,True,False,29.169,30,"LINESTRING (17.2213143 40.9934943, 17.2216026 40.9933478)",,,
44730976,Via Abate Angelo Magnesi,residential,True,False,30.672,30,"LINESTRING (17.221785 40.9935498, 17.2214874 40.9937099)",,,
44732470,Via XXIV Maggio,residential,True,False,27.182,30,"LINESTRING (17.221785 40.9935498, 17.2216026 40.9933478)",,,
44730963,Via Dante Alighieri,residential,True,False,28.957,30,"LINESTRING (17.2214874 40.9937099, 17.2216971 40.9939167)",,,
44730976,Via Abate Angelo Magnesi,residential,True,False,66.072,30,"LINESTRING (17.2214874 40.9937099, 17.220847 40.9940555)",,,
175299207,Via Turris Aureliana,residential,False,True,61.875,30,"LINESTRING (17.2179284 40.9948105, 17.2186024 40.994585)",,,
40682162,Via Martiri di Dogali,tertiary,False,False,27.072,30,"LINESTRING (17.2184776 40.9943605, 17.2186024 40.994585)",2,,
45191124,Via Giuseppe Modugno,residential,False,False,51.582,30,"LINESTRING (17.2184776 40.9943605, 17.2179192 40.9945543)",,,
40682162,Via Martiri di Dogali,tertiary,False,True,31.531,30,"LINESTRING (17.2184776 40.9943605, 17.2184213 40.9942592, 17.2183323 40.994099)",2,,
45191124,Via Giuseppe Modugno,residential,False,True,51.582,30,"LINESTRING (17.2179192 40.9945543, 17.2184776 40.9943605)",,,
45191128,Traversa Via Vivarini,residential,False,False,43.687,30,"LINESTRING (17.2252035 40.9941044, 17.2247052 40.994218)",,,
65847829,Via Bartolomeo Vivarini,residential,False,False,13.436,30,"LINESTRING (17.2252035 40.9941044, 17.225245 40.9942211)",,,
65847829,Via Bartolomeo Vivarini,residential,False,True,67.32,30,"LINESTRING (17.2252035 40.9941044, 17.2248827 40.9936484, 17.2248206 40.9935726)",,,
45191128,Traversa Via Vivarini,residential,False,True,43.687,30,"LINESTRING (17.2247052 40.994218, 17.2252035 40.9941044)",,,
45191129,Via Maggiore Galliano,residential,True,False,43.069,30,"LINESTRING (17.2238493 40.9947652, 17.2243611 40.9947935)",,,
58516988,Via Girasole,residential,True,False,23.604,30,"LINESTRING (17.2238493 40.9947652, 17.2238895 40.9945551)",,,
44733842,Via Vescovo De Luca,residential,True,False,45.941,30,"LINESTRING (17.2238895 40.9945551, 17.223344 40.9945208)",,,
58516988,Via Girasole,residential,True,False,22.694,30,"LINESTRING (17.2238895 40.9945551, 17.223921 40.9943524)",,,
62075837,Via tenente Lorenzo Bellipario,residential,True,False,49.249,30,"LINESTRING (17.2174511 40.9919604, 17.2180197 40.991851)",,,
44730967,Via Arcivescovo Pellegrini,residential,True,False,39.82,30,"LINESTRING (17.223921 40.9943524, 17.224394 40.9943805)",,,
58516988,Via Girasole,residential,True,False,40.763,30,"LINESTRING (17.223921 40.9943524, 17.2239652 40.9940436, 17.2239364 40.993992)",,,
73999067,Via Garofalo,residential,True,False,21.76,30,"LINESTRING (17.2224472 40.995884, 17.2224719 40.9956892)",,,
548394848,Via Tritone,residential,True,False,36.581,30,"LINESTRING (17.2224472 40.995884, 17.2228815 40.995912)",,,
"[58527556, 548393126]",Via Antonio Gramsci,residential,False,"[False, True]",107.964,30,"LINESTRING (17.2172883 40.9923256, 17.2172164 40.9923127, 17.217059 40.9921635, 17.2169123 40.9922584, 17.2172052 40.9927931)",,,
164887777,Via Martiri di Dogali,tertiary,False,False,21.361,30,"LINESTRING (17.2172883 40.9923256, 17.2173567 40.9924139, 17.217467 40.9924476)",2,,
"[577312305, 58527573, 38353109, 79872030]",Via Martiri di Dogali,"['tertiary_link', 'tertiary']",False,True,61.217,,"LINESTRING (17.2172883 40.9923256, 17.2172747 40.9922853, 17.2172595 40.9921987, 17.2171787 40.992081, 17.2171232 40.9920237, 17.2169818 40.9919047, 17.2169339 40.9918591)",2,,yes
73999061,Via Narciso,residential,False,True,18.423,30,"LINESTRING (17.2212244 40.995957, 17.2212428 40.9957919)",,,
"[44733170, 43465094, 43465095]","['Ponte Lama Monachile', 'Piazza Giuseppe Garibaldi', 'Via San Vito']",tertiary,False,"[False, True]",190.032,,"LINESTRING (17.2171632 40.9961937, 17.217189 40.9961646, 17.2173985 40.9959277, 17.2175154 40.995786, 17.2176026 40.9957024, 17.2176699 40.9956583, 17.2177452 40.9956294, 17.218019 40.9955624, 17.2182991 40.9955036, 17.2183794 40.9954835, 17.2186765 40.9954234, 17.2188068 40.9953766, 17.2189781 40.995315)",2,viaduct,
44733170,Via San Vito,tertiary,False,True,40.049,,"LINESTRING (17.2171632 40.9961937, 17.2169402 40.9964345, 17.2168885 40.9964882)",,,
164821101,Via Polimnia,residential,True,False,44.403,30,"LINESTRING (17.2195999 40.9934453, 17.2200368 40.9932201)",,,
109818961,Viale Rimembranza,residential,False,False,26.136,30,"LINESTRING (17.2195999 40.9934453, 17.2195411 40.993332, 17.2195093 40.9932212)",,,
548518377,Via Renato Imbriani,residential,False,True,23.116,30,"LINESTRING (17.2194134 40.9928824, 17.2194806 40.9928693, 17.2196801 40.9928305)",,,
548518378,Viale Rimembranza,residential,True,False,86.1,30,"LINESTRING (17.2194134 40.9928824, 17.2193941 40.9928123, 17.2191928 40.9921262)",,,
548518379,Via Renato Imbriani,residential,True,False,23.922,30,"LINESTRING (17.2194134 40.9928824, 17.2193468 40.9928954, 17.2191374 40.9929361)",,,
44755054,Via Principe di Napoli,residential,True,False,21.05,30,"LINESTRING (17.2193265 40.9935862, 17.2194684 40.9937423)",,,
164821101,Via Polimnia,residential,True,False,27.785,30,"LINESTRING (17.2193265 40.9935862, 17.2195999 40.9934453)",,,
44732470,Via XXIV Maggio,residential,True,False,24.28,30,"LINESTRING (17.2211781 40.9928961, 17.2210151 40.9927157)",,,
44755845,Via Porto Mariano,residential,True,False,29.792,30,"LINESTRING (17.2211781 40.9928961, 17.2208867 40.9930491)",,,
44755054,Via Principe di Napoli,residential,True,False,32.027,30,"LINESTRING (17.2195167 40.9937955, 17.2197432 40.9940273)",,,
44705349,Via Giuseppe Mazzini,residential,False,False,28.211,30,"LINESTRING (17.2246459 40.992869, 17.2247412 40.9931123)",2,,
44828723,Via Nicola D'Aprile,residential,True,False,55.096,30,"LINESTRING (17.2246459 40.992869, 17.2240747 40.9931132)",,,
44705349,Via Giuseppe Mazzini,residential,False,True,47.572,30,"LINESTRING (17.2246459 40.992869, 17.2244085 40.9925335, 17.2243734 40.9924941)",2,,
548378236,Lungomare Domenico Modugno,residential,True,False,21.291,30,"LINESTRING (17.2169713 40.9970467, 17.2169498 40.997105, 17.216847 40.9972105)",,,
44732459,Via Cavour,residential,True,False,45.797,30,"LINESTRING (17.2200039 40.9938853, 17.2204465 40.9936444)",,,
102371600,Via Neapolis,residential,True,False,31.659,30,"LINESTRING (17.2200039 40.9938853, 17.219789 40.9936513)",,,
44705344,Via De Rossi,residential,True,False,27.118,30,"LINESTRING (17.220847 40.9940555, 17.2206549 40.9938594)",,,
44730976,Via Abate Angelo Magnesi,residential,True,False,47.612,30,"LINESTRING (17.220847 40.9940555, 17.2203853 40.9943043)",,,
164821101,Via Polimnia,residential,True,False,48.311,30,"LINESTRING (17.2183323 40.994099, 17.2188075 40.9938538)",,,
40682161,Via Polimnia,residential,False,True,86.64,30,"LINESTRING (17.2183323 40.994099, 17.2178002 40.9943601, 17.2176418 40.9940848)",1,,
40682162,Via Martiri di Dogali,tertiary,False,False,31.531,30,"LINESTRING (17.2183323 40.994099, 17.2184213 40.9942592, 17.2184776 40.9943605)",2,,
40682162,Via Martiri di Dogali,tertiary,False,True,49.765,30,"LINESTRING (17.2183323 40.994099, 17.2181324 40.9937393, 17.2181005 40.9936871)",2,,
44705344,Via De Rossi,residential,True,False,29.622,30,"LINESTRING (17.2206549 40.9938594, 17.2204465 40.9936444)",,,
44732469,Via Girolamo Magnesi,residential,True,False,37.184,30,"LINESTRING (17.2206549 40.9938594, 17.2210181 40.9936679)",,,
37579688,Via Manzoni,residential,True,False,30.903,30,"LINESTRING (17.2220796 40.9933909, 17.2222926 40.9936176)",,,
44730976,Via Abate Angelo Magnesi,residential,True,False,30.39,30,"LINESTRING (17.2220796 40.9933909, 17.221785 40.9935498)",,,
44732473,Via Polimnia,residential,True,False,38.288,30,"LINESTRING (17.2225007 40.9919348, 17.2228728 40.9917356)",1,,
44732476,Via Alcide De Gasperi,residential,False,False,27.58,30,"LINESTRING (17.2225007 40.9919348, 17.2223102 40.9917327)",,,
44732476,Via Alcide De Gasperi,residential,False,True,22.857,30,"LINESTRING (17.2225007 40.9919348, 17.222654 40.9921047)",,,
44828722,Via Stanislao L'Abbate,residential,True,False,30.782,30,"LINESTRING (17.2240491 40.9926692, 17.2238371 40.9924433)",1,,
234106321,Via Pompeo Sarnelli,tertiary,False,True,27.964,30,"LINESTRING (17.2240491 40.9926692, 17.2237781 40.9928155)",2,,
234106321,Via Pompeo Sarnelli,tertiary,False,False,33.466,30,"LINESTRING (17.2240491 40.9926692, 17.2243081 40.9925293, 17.2243734 40.9924941)",2,,
"[44733170, 43465094, 43465095]","['Piazza Giuseppe Garibaldi', 'Ponte Lama Monachile', 'Via San Vito']",tertiary,False,"[False, True]",190.032,,"LINESTRING (17.2189781 40.995315, 17.2188068 40.9953766, 17.2186765 40.9954234, 17.2183794 40.9954835, 17.2182991 40.9955036, 17.218019 40.9955624, 17.2177452 40.9956294, 17.2176699 40.9956583, 17.2176026 40.9957024, 17.2175154 40.995786, 17.2173985 40.9959277, 17.217189 40.9961646, 17.2171632 40.9961937)",2,viaduct,
43465095,Piazza Giuseppe Garibaldi,tertiary,False,True,60.872,,"LINESTRING (17.2189781 40.995315, 17.2193108 40.9951735, 17.2194934 40.9950941, 17.2196068 40.9950421)",2,,
74191351,Via Martiri di Dogali,tertiary,True,False,29.106,,"LINESTRING (17.2189781 40.995315, 17.2189104 40.9952775, 17.2188745 40.995143, 17.2188785 40.9950819)",,,
40682162,Via Martiri di Dogali,tertiary,False,True,5.884,30,"LINESTRING (17.2188785 40.9950819, 17.2188514 40.9950331)",2,,
74191352,Via Martiri di Dogali,tertiary,True,False,28.058,,"LINESTRING (17.2188785 40.9950819, 17.2189254 40.9951336, 17.2189826 40.9952432, 17.2189781 40.995315)",,,
74217325,Via Romanelli,residential,False,False,8.242,30,"LINESTRING (17.2194282 40.993263, 17.2195093 40.9932212)",,,
164792634,Via Romanelli,residential,True,False,28.319,30,"LINESTRING (17.2194282 40.993263, 17.2191522 40.9934095)",,,
44755054,Via Principe di Napoli,residential,True,False,24.496,30,"LINESTRING (17.2191522 40.9934095, 17.2193265 40.9935862)",,,
164792634,Via Romanelli,residential,True,False,52.576,30,"LINESTRING (17.2191522 40.9934095, 17.2186447 40.9936867)",,,
40682160,Via Principe Amedeo,residential,True,False,25.999,30,"LINESTRING (17.2186447 40.9936867, 17.2184708 40.9934932)",1,,
40682160,Via Principe Amedeo,residential,True,False,19.367,30,"LINESTRING (17.2189375 40.9939977, 17.2188075 40.9938538)",1,,
79872032,Largo Francesco Buonsante,residential,False,False,71.65899999999999,30,"LINESTRING (17.2166203 40.9956075, 17.2170637 40.9954468, 17.2171937 40.9954141, 17.2172413 40.9953855, 17.2172507 40.9953281, 17.217328 40.9952972)",,,
"[79872042, 103938834]","['Salita Aschitelli', 'Via Caduti di tutte le guerre']",residential,True,False,83.30799999999999,30,"LINESTRING (17.2166203 40.9956075, 17.2167088 40.99571, 17.2167353 40.9957988, 17.2167498 40.995864, 17.2168553 40.9960341, 17.2171632 40.9961937)",,,
79872032,Largo Francesco Buonsante,residential,False,False,23.779,30,"LINESTRING (17.217328 40.9952972, 17.2174189 40.9952824, 17.2174862 40.9953064, 17.2175474 40.9953807)",,,
79872032,Largo Francesco Buonsante,residential,False,True,71.65899999999999,30,"LINESTRING (17.217328 40.9952972, 17.2172507 40.9953281, 17.2172413 40.9953855, 17.2171937 40.9954141, 17.2170637 40.9954468, 17.2166203 40.9956075)",,,
295477795,Largo Francesco Buonsante,residential,False,False,11.399000000000001,30,"LINESTRING (17.217328 40.9952972, 17.2172845 40.9952679, 17.217207 40.9952665)",,,
548522699,Via De Cristoforis,residential,True,False,22.499,30,"LINESTRING (17.2165798 40.996829, 17.2164302 40.9969969)",,,
40682165,Largo Gelso,residential,True,False,40.814,30,"LINESTRING (17.2165798 40.996829, 17.2168137 40.996962, 17.2169713 40.9970467)",1,,
548522699,Via De Cristoforis,residential,True,False,24.046,30,"LINESTRING (17.2162106 40.9972442, 17.2160526 40.9974246)",,,
"[44867209, 176635262]","['Via Don Lorenzo Milani', 'Via Da Bormida']",residential,True,False,67.044,30,"LINESTRING (17.2162106 40.9972442, 17.2158161 40.9970126, 17.2157677 40.9970257, 17.2157463 40.9970465, 17.2156212 40.9971764)",1,,
79872050,Via Vito Lepore,tertiary,False,True,8.265,30,"LINESTRING (17.2137489 40.9925578, 17.2138226 40.9925085)",,,
"[103928937, 398628171, 548333587, 1233982294, 1233982297]","['Sottovia San Francesco', 'Via Cavalier Domenico Maringelli']",unclassified,False,"[False, True]",266.64099999999996,30,"LINESTRING (17.2137489 40.9925578, 17.2137925 40.9926122, 17.2138375 40.9926249, 17.2145578 40.9928257, 17.2147236 40.992872, 17.2148835 40.9929532, 17.2150677 40.9931079, 17.2152282 40.9932463, 17.2154273 40.9934332, 17.2154912 40.9935202, 17.2155195 40.9935727, 17.2155411 40.9936139, 17.2155878 40.9937179, 17.2156793 40.9939076, 17.2157548 40.9940479, 17.2158024 40.9941159, 17.2158426 40.9941761)",,,yes
176635263,Via Martiri della resistenza,residential,True,False,62.205,30,"LINESTRING (17.214685 40.9964404, 17.215309 40.9967423)",1,,
44732459,Via Cavour,residential,True,False,60.314,30,"LINESTRING (17.22227 40.992638, 17.2228481 40.9923158)",,,
44732472,Via Giuseppe Raffaele del Drago,residential,True,False,31.556,30,"LINESTRING (17.22227 40.992638, 17.22248 40.9928734)",,,
44732469,Via Girolamo Magnesi,residential,True,False,61.401,30,"LINESTRING (17.22248 40.9928734, 17.2230764 40.9925536)",,,
102509312,Largo Madre Teresa di Calcutta,residential,False,False,21.015,30,"LINESTRING (17.225058 40.9929943, 17.2249428 40.9928265)",,,
174743445,Via Don Luigi Sturzo,unclassified,False,False,29.657,30,"LINESTRING (17.225058 40.9929943, 17.2248299 40.9930819, 17.2248016 40.993091, 17.2247412 40.9931123)",,,
102509312,Largo Madre Teresa di Calcutta,residential,False,True,21.015,30,"LINESTRING (17.2249428 40.9928265, 17.225058 40.9929943)",,,
553487838,Via Papa Giovanni XXIII,residential,True,False,28.731,30,"LINESTRING (17.2204962 40.9917026, 17.2202134 40.9918482)",,,
79872042,Via Caduti di tutte le guerre,residential,True,False,22.314999999999998,30,"LINESTRING (17.2164806 40.9954375, 17.2165372 40.9955215, 17.2166203 40.9956075)",,,
103879244,Via Paolo Dorsi,residential,False,False,65.572,30,"LINESTRING (17.2164806 40.9954375, 17.2162107 40.9955255, 17.2161431 40.9955561, 17.2161167 40.9956045, 17.2162565 40.9958377)",,,
103879244,Via Paolo Dorsi,residential,False,True,65.572,30,"LINESTRING (17.2162565 40.9958377, 17.2161167 40.9956045, 17.2161431 40.9955561, 17.2162107 40.9955255, 17.2164806 40.9954375)",,,
103928834,Via Cala Paura,residential,True,False,49.518,30,"LINESTRING (17.2173166 40.9966856, 17.2169713 40.9970467)",1,,
"[180537162, 62061118, 165811711]","['Via Conversano', 'Largo Gelso', 'Lungomare Domenico Modugno']",residential,True,False,94.54100000000001,30,"LINESTRING (17.2173166 40.9966856, 17.2175268 40.9967772, 17.2175522 40.9968151, 17.2175296 40.9968303, 17.2173309 40.9970304, 17.2172189 40.9971307, 17.2171446 40.9971438, 17.2169713 40.9970467)",1,,
"[103928937, 398628171, 548333587, 1233982294, 1233982297]","['Sottovia San Francesco', 'Via Cavalier Domenico Maringelli']",unclassified,False,"[False, True]",266.641,30,"LINESTRING (17.2158426 40.9941761, 17.2158024 40.9941159, 17.2157548 40.9940479, 17.2156793 40.9939076, 17.2155878 40.9937179, 17.2155411 40.9936139, 17.2155195 40.9935727, 17.2154912 40.9935202, 17.2154273 40.9934332, 17.2152282 40.9932463, 17.2150677 40.9931079, 17.2148835 40.9929532, 17.2147236 40.992872, 17.2145578 40.9928257, 17.2138375 40.9926249, 17.2137925 40.9926122, 17.2137489 40.9925578)",,,yes
"[188564930, 1233982298]",Viale San Francesco d'Assisi,unclassified,False,False,171.758,30,"LINESTRING (17.2158426 40.9941761, 17.2159108 40.9941351, 17.2160142 40.9940673, 17.2161962 40.9939312, 17.2163045 40.9938629, 17.2165244 40.993714, 17.2165734 40.9936808, 17.2166772 40.9936326, 17.2167509 40.9935985, 17.2168267 40.9935724, 17.2169128 40.9935551, 17.2170258 40.9935432, 17.2171393 40.9935437, 17.2172631 40.9935507, 17.2173801 40.9935665, 17.2175803 40.9936201)",2,,
"[1238397994, 1233982299, 40682166, 188564931]",Viale San Francesco d'Assisi,unclassified,False,True,115.148,30,"LINESTRING (17.2158426 40.9941761, 17.2156953 40.9942728, 17.215581 40.9943392, 17.2152271 40.9945728, 17.2150815 40.9946714, 17.2149229 40.9948525, 17.2149023 40.9949102)",2,viaduct,
44808008,Via Viola,residential,True,False,16.589,30,"LINESTRING (17.2230851 40.9943426, 17.2230752 40.9944916)",,,
140253103,Via Sant'Antonio,residential,True,False,29.075,30,"LINESTRING (17.2230851 40.9943426, 17.2227676 40.9944472)",,,
109767054,Via De Russis,residential,False,True,35.329,,"LINESTRING (17.2225337 40.9943235, 17.2224763 40.9941875, 17.2224079 40.9940203)",,,
580965301,Via Giulio Recupero,residential,True,False,46.34,30,"LINESTRING (17.2225337 40.9943235, 17.2226709 40.9942746, 17.2230086 40.9941122)",,,
44755843,Via Fattoi,residential,True,False,15.16,30,"LINESTRING (17.2224079 40.9940203, 17.2222482 40.994084)",1,,
109767054,Via De Russis,residential,False,False,35.329,,"LINESTRING (17.2224079 40.9940203, 17.2224763 40.9941875, 17.2225337 40.9943235)",,,
234106321,Via Pompeo Sarnelli,tertiary,False,False,3.873,30,"LINESTRING (17.2222926 40.9936176, 17.2223301 40.9935973)",2,,
234106321,Via Pompeo Sarnelli,tertiary,False,True,32.629,30,"LINESTRING (17.2222926 40.9936176, 17.2219655 40.9937762)",2,,
44734271,Vico Giulio Recupero,residential,False,False,34.31,30,"LINESTRING (17.2218126 40.9943888, 17.2222197 40.9943606)",,,
73999063,Via Gelsomino,residential,True,False,15.423,30,"LINESTRING (17.2218126 40.9943888, 17.2218282 40.9942506)",,,
234106321,Via Pompeo Sarnelli,tertiary,False,False,23.145,30,"LINESTRING (17.2223301 40.9935973, 17.2225544 40.9934762)",2,,
234106321,Via Pompeo Sarnelli,tertiary,False,True,3.873,30,"LINESTRING (17.2223301 40.9935973, 17.2222926 40.9936176)",2,,
109769249,Via Grotta Ardito,residential,True,False,16.275,,"LINESTRING (17.2231408 40.9962282, 17.2233342 40.9962389)",,,
109769242,Largo Grotta Ardito,residential,False,False,20.418,,"LINESTRING (17.2231408 40.9962282, 17.223143 40.9963142, 17.2231435 40.9964118)",,,
44730968,Lungomare Grotta Ardito,residential,False,False,23.66,30,"LINESTRING (17.223341 40.9964353, 17.2236226 40.9964252)",,,
44730968,Lungomare Grotta Ardito,residential,False,True,16.78,30,"LINESTRING (17.223341 40.9964353, 17.2231435 40.9964118)",,,
109769239,Largo Grotta Ardito,residential,False,True,21.848,,"LINESTRING (17.223341 40.9964353, 17.2233355 40.9963275, 17.2233342 40.9962389)",,,
58516988,Via Girasole,residential,True,False,30.909,30,"LINESTRING (17.2236196 40.9962469, 17.2236226 40.9962192, 17.2236574 40.9959704)",,,
109769239,Largo Grotta Ardito,residential,False,False,21.848,,"LINESTRING (17.2233342 40.9962389, 17.2233355 40.9963275, 17.223341 40.9964353)",,,
109769249,Via Grotta Ardito,residential,True,False,23.969,,"LINESTRING (17.2233342 40.9962389, 17.2235758 40.9962464, 17.2236196 40.9962469)",,,
44808008,Via Viola,residential,True,False,14.911,30,"LINESTRING (17.2228501 40.9962026, 17.2228417 40.9962935, 17.222851 40.9963359)",,,
109769249,Via Grotta Ardito,residential,True,False,24.562,,"LINESTRING (17.2228501 40.9962026, 17.223002 40.996216, 17.2231408 40.9962282)",,,
44730968,Lungomare Grotta Ardito,residential,False,False,16.78,30,"LINESTRING (17.2231435 40.9964118, 17.223341 40.9964353)",,,
44730968,Lungomare Grotta Ardito,residential,False,True,25.958,30,"LINESTRING (17.2231435 40.9964118, 17.222851 40.9963359)",,,
109769242,Largo Grotta Ardito,residential,False,True,20.418,,"LINESTRING (17.2231435 40.9964118, 17.223143 40.9963142, 17.2231408 40.9962282)",,,
44732472,Via Giuseppe Raffaele del Drago,residential,True,False,28.31,30,"LINESTRING (17.2217202 40.9920406, 17.2219134 40.9922493)",,,
44732476,Via Alcide De Gasperi,residential,False,True,27.58,30,"LINESTRING (17.2223102 40.9917327, 17.2225007 40.9919348)",,,
109818964,Via Romanelli,residential,True,False,60.202,30,"LINESTRING (17.2223102 40.9917327, 17.2217202 40.9920406)",1,,
109861924,Via Ciclopi,residential,True,False,35.397,30,"LINESTRING (17.2225973 40.9946953, 17.2221783 40.9946589)",,,
159718444,Largo Madre Teresa di Calcutta,residential,False,False,23.192,,"LINESTRING (17.2250503 40.9923848, 17.2250193 40.9923523, 17.2248815 40.9922197)",1,,
104286466,Lungomare Domenico Modugno,residential,False,False,207.462,30,"LINESTRING (17.2142138 40.9984874, 17.2144028 40.9983943, 17.2146117 40.9982728, 17.2149181 40.9980803, 17.2149484 40.9980637, 17.2149884 40.9980552, 17.2150265 40.9980587, 17.2152476 40.998149, 17.2152979 40.9981669, 17.2153553 40.998173, 17.2154225 40.9981636, 17.2156761 40.9981096, 17.2157561 40.9981027, 17.2158444 40.9981072, 17.216007 40.9980544, 17.2161333 40.9979736, 17.2162818 40.9978142)",,,
95475043,Via Martiri della resistenza,residential,True,False,43.655,30,"LINESTRING (17.2148507 40.9968124, 17.214762 40.9965969, 17.214685 40.9964404)",,,
44705409,Via Adua,residential,False,False,32.656,30,"LINESTRING (17.215528 40.9965248, 17.2152082 40.9963575)",,,
44705409,Via Adua,residential,False,True,64.797,30,"LINESTRING (17.215528 40.9965248, 17.2161513 40.9968687)",,,
109918537,Via Cosimo Turi,residential,True,False,30.376,30,"LINESTRING (17.215528 40.9965248, 17.215309 40.9967423)",1,,
109918537,Via Cosimo Turi,residential,True,False,39.471000000000004,30,"LINESTRING (17.215309 40.9967423, 17.2150122 40.9968061, 17.2148507 40.9968124)",1,,
176635263,Via Martiri della resistenza,residential,True,False,41.42,30,"LINESTRING (17.215309 40.9967423, 17.2156546 40.9969286, 17.2156962 40.99697)",1,,
44705409,Via Adua,residential,False,True,32.656,30,"LINESTRING (17.2152082 40.9963575, 17.215528 40.9965248)",,,
109918526,Via Vito Settanni,residential,False,False,38.851,30,"LINESTRING (17.2152082 40.9963575, 17.215461 40.9960648)",1,,
44705409,Via Adua,residential,False,False,100.83,30,"LINESTRING (17.2152082 40.9963575, 17.2145892 40.996031, 17.2143017 40.9957734)",,,
110047027,Lungomare Grotta Ardito,residential,False,True,28.35,30,"LINESTRING (17.2254016 40.9961157, 17.2250638 40.9961166)",,,
44733842,Via Vescovo De Luca,residential,True,False,41.11,30,"LINESTRING (17.2243776 40.9945862, 17.2238895 40.9945551)",,,
62061210,Via Michele Rodolovich,residential,True,False,23.092,30,"LINESTRING (17.2243776 40.9945862, 17.2243611 40.9947935)",,,
62061210,Via Michele Rodolovich,residential,True,False,24.44,30,"LINESTRING (17.2243611 40.9947935, 17.2243437 40.9950129)",,,
45191129,Via Maggiore Galliano,residential,True,False,24.801,30,"LINESTRING (17.2243611 40.9947935, 17.2243944 40.9948201, 17.2246392 40.9948451)",,,
