osmid,oneway,name,highway,reversed,length,maxspeed,geometry,lanes,junction,tunnel,access
37856276,True,Via Ciro Pollini,residential,False,36.868,50,"LINESTRING (8.7401133 45.2526345, 8.7405716 45.2527109)",,,,
37856278,True,Contrada Lodovico il Moro,residential,False,28.432,,"LINESTRING (8.7401133 45.2526345, 8.740083 45.2523797)",,,,
37856277,False,Contrada Il Moro,residential,True,60.867999999999995,,"LINESTRING (8.7401133 45.2526345, 8.7401873 45.2529184, 8.7402651 45.2531713)",,,,
37856279,False,Contrada della Torre,residential,False,19.803,,"LINESTRING (8.7385581 45.2536229, 8.7386133 45.2534491)",,,,
37856279,False,Contrada della Torre,residential,True,19.803,,"LINESTRING (8.7386133 45.2534491, 8.7385581 45.2536229)",,,,
37856306,True,Via Francesco I Sforza,residential,False,30.103,,"LINESTRING (8.7386133 45.2534491, 8.7382393 45.2533861)",,,,
325191264,True,Contrada della Torre,residential,False,57.703,,"LINESTRING (8.7386133 45.2534491, 8.7387652 45.2529413)",,,,
37856288,False,Via Cairoli,residential,False,11.735,,"LINESTRING (8.7372328 45.2533972, 8.7371744 45.2534944)",,,,
37856284,True,Via Cesare Bressa,residential,False,84.384,,"LINESTRING (8.7372328 45.2533972, 8.7367122 45.253352, 8.7361904 45.2532221)",,,,
37856285,False,Via Venti Settembre,residential,False,39.513999999999996,,"LINESTRING (8.7361904 45.2532221, 8.7361959 45.253142, 8.7361835 45.2530312, 8.7361335 45.252871)",,,,
37856285,False,Via Venti Settembre,residential,True,33.519999999999996,,"LINESTRING (8.7361904 45.2532221, 8.7361179 45.2533596, 8.7360206 45.2534984)",,,,
37856285,False,Via Venti Settembre,residential,False,30.085,,"LINESTRING (8.7358378 45.2537364, 8.7360206 45.2534984)",,,,
37856292,False,Corso Porta Novara,unclassified,True,15.065,,"LINESTRING (8.7358378 45.2537364, 8.7357458 45.2538554)",,,,
"[37856286, 37856287]",False,"['Piazza San Cassiano', 'Contrada San Cassiano']",residential,False,98.48800000000001,,"LINESTRING (8.7358378 45.2537364, 8.7362009 45.2538385, 8.7363867 45.2538052, 8.7366078 45.2538263, 8.736704 45.2538293, 8.7368308 45.2538187, 8.7369456 45.2537872, 8.7370181 45.2537336)",,,,
37856285,False,Via Venti Settembre,residential,True,30.085,,"LINESTRING (8.7360206 45.2534984, 8.7358378 45.2537364)",,,,
37856285,False,Via Venti Settembre,residential,False,33.519999999999996,,"LINESTRING (8.7360206 45.2534984, 8.7361179 45.2533596, 8.7361904 45.2532221)",,,,
37856293,True,Via Epifanio Fagnani,residential,False,74.95400000000001,,"LINESTRING (8.7360206 45.2534984, 8.7352052 45.2532761, 8.7351274 45.2532555)",,,,
37856285,False,Via Venti Settembre,residential,False,44.289,,"LINESTRING (8.7361335 45.252871, 8.7361322 45.2528295, 8.7361415 45.2527854, 8.7362407 45.2524811)",,,,
37856285,False,Via Venti Settembre,residential,True,39.514,,"LINESTRING (8.7361335 45.252871, 8.7361835 45.2530312, 8.7361959 45.253142, 8.7361904 45.2532221)",,,,
37856288,False,Via Cairoli,residential,True,29.277,,"LINESTRING (8.7370181 45.2537336, 8.7371744 45.2534944)",,,,
"[37856286, 37856287]",False,"['Piazza San Cassiano', 'Contrada San Cassiano']",residential,True,98.488,,"LINESTRING (8.7370181 45.2537336, 8.7369456 45.2537872, 8.7368308 45.2538187, 8.736704 45.2538293, 8.7366078 45.2538263, 8.7363867 45.2538052, 8.7362009 45.2538385, 8.7358378 45.2537364)",,,,
325191268,False,Via Porta di Giove,residential,False,53.123000000000005,,"LINESTRING (8.7370181 45.2537336, 8.7370442 45.2538163, 8.7370626 45.2541338, 8.7370339 45.2542063)",,,,
37856288,False,Via Cairoli,residential,False,29.277,,"LINESTRING (8.7371744 45.2534944, 8.7370181 45.2537336)",,,,
37856288,False,Via Cairoli,residential,True,11.735,,"LINESTRING (8.7371744 45.2534944, 8.7372328 45.2533972)",,,,
325191268,False,Via Porta di Giove,residential,False,79.362,,"LINESTRING (8.7370339 45.2542063, 8.7367392 45.2548892)",,,,
37856303,False,Via Gaspare Domenico Romussi,residential,True,71.408,,"LINESTRING (8.7370339 45.2542063, 8.7373211 45.2543367, 8.7378154 45.2545372)",,,,
325191268,False,Via Porta di Giove,residential,True,53.123000000000005,,"LINESTRING (8.7370339 45.2542063, 8.7370626 45.2541338, 8.7370442 45.2538163, 8.7370181 45.2537336)",,,,
325191268,False,Via Porta di Giove,residential,True,79.362,,"LINESTRING (8.7367392 45.2548892, 8.7370339 45.2542063)",,,,
325191269,False,Via San Francesco d'Assisi,residential,True,48.332,,"LINESTRING (8.7367392 45.2548892, 8.7372768 45.255103)",,,,
325191269,False,Via San Francesco d'Assisi,residential,False,124.136,,"LINESTRING (8.7367392 45.2548892, 8.7362718 45.2547106, 8.7361127 45.2546497, 8.7358919 45.2545595, 8.7353579 45.254341)",,,,
37856292,False,Corso Porta Novara,unclassified,False,61.948,,"LINESTRING (8.7353579 45.254341, 8.7357458 45.2538554)",,,,
37856292,False,Corso Porta Novara,unclassified,True,116.73400000000001,,"LINESTRING (8.7353579 45.254341, 8.7353069 45.2544056, 8.734637 45.25526)",,,,
325191269,False,Via San Francesco d'Assisi,residential,True,124.136,,"LINESTRING (8.7353579 45.254341, 8.7358919 45.2545595, 8.7361127 45.2546497, 8.7362718 45.2547106, 8.7367392 45.2548892)",,,,
37856294,False,Via Padre F. Pianzola,residential,True,71.188,,"LINESTRING (8.7340403 45.2529682, 8.7331871 45.2527466)",,,,
"[37856290, 37856291]",True,"['Via Ospedale', 'Via O. de Parenti']",residential,False,95.323,,"LINESTRING (8.7340403 45.2529682, 8.7340154 45.2530333, 8.7339381 45.2537512, 8.734023 45.2537874)",,,,
37856294,False,Via Padre F. Pianzola,residential,False,71.188,,"LINESTRING (8.7331871 45.2527466, 8.7340403 45.2529682)",,,,
37856294,False,Via Padre F. Pianzola,residential,True,44.614,,"LINESTRING (8.7331871 45.2527466, 8.7326482 45.252616)",,,,
183273530,True,Via P. Mazza,residential,False,94.76199999999999,,"LINESTRING (8.7331871 45.2527466, 8.7335537 45.2523639, 8.7336603 45.252247, 8.7337045 45.2521752, 8.7336815 45.2520025)",,,,
37856299,True,Via Gaudenzio Bertolli,residential,False,34.306000000000004,,"LINESTRING (8.737775 45.253308, 8.7376499 45.2535741, 8.7376373 45.2536009)",,,,
"[37856300, 37856301]",True,"['Via San Carlo Borromeo', 'Via Santa Maria di Castello']",residential,False,110.21,,"LINESTRING (8.7382393 45.2533861, 8.7381467 45.2537116, 8.7379398 45.2542464, 8.7379006 45.2543476)",,,,
37856306,True,Via Francesco I Sforza,residential,False,37.367999999999995,,"LINESTRING (8.7382393 45.2533861, 8.7378298 45.2533172, 8.737775 45.253308)",,,,
37856301,True,Via Santa Maria di Castello,residential,False,22.112,,"LINESTRING (8.7379006 45.2543476, 8.7378154 45.2545372)",,,,
"[37856301, 325191278]",True,Via Santa Maria di Castello,residential,False,52.649,,"LINESTRING (8.7378154 45.2545372, 8.7376211 45.2549492, 8.7376032 45.2549865)",,,,
37856303,False,Via Gaspare Domenico Romussi,residential,False,71.408,,"LINESTRING (8.7378154 45.2545372, 8.7373211 45.2543367, 8.7370339 45.2542063)",,,,
"[37856304, 325191270]",True,Via Travelli,residential,False,63.878,,"LINESTRING (8.7376032 45.2549865, 8.7377536 45.2550323, 8.7383565 45.2552074)",,,,
37856312,True,Via S. Gianzana,residential,False,81.513,,"LINESTRING (8.7383565 45.2552074, 8.7387768 45.2545367)",,,,
37856305,True,Contrada SS Trinità,residential,False,113.576,,"LINESTRING (8.7387868 45.2545207, 8.7390804 45.2540352, 8.7392599 45.2535579)",,,,
37856741,True,Contrada San Michele,residential,False,72.029,,"LINESTRING (8.7387868 45.2545207, 8.7381391 45.2544041, 8.7379006 45.2543476)",,,,
37856306,True,Via Francesco I Sforza,residential,False,17.312,,"LINESTRING (8.7392599 45.2535579, 8.7390448 45.2535217)",,,,
37856306,True,Via Francesco I Sforza,residential,False,34.728,,"LINESTRING (8.7390448 45.2535217, 8.7386133 45.2534491)",,,,
"[325238602, 37856309]",True,Via Saffi,residential,False,58.742000000000004,,"LINESTRING (8.7390448 45.2535217, 8.7391868 45.2530981, 8.7392175 45.2530076)",,,,
37856306,True,Via Francesco I Sforza,residential,False,23.099,,"LINESTRING (8.7395469 45.2536062, 8.7392599 45.2535579)",,,,
37856306,True,Via Francesco I Sforza,residential,False,41.005,,"LINESTRING (8.74012 45.2537026, 8.7396105 45.2536169)",,,,
37856307,False,Contrada del Zerbo,residential,True,60.971000000000004,,"LINESTRING (8.74012 45.2537026, 8.7402724 45.2533717, 8.7402651 45.2531713)",,,,
"[325238597, 37856742]",False,"['Via Francesco I Sforza', 'Vicolo P. Sforza']",residential,False,21.878999999999998,,"LINESTRING (8.74012 45.2537026, 8.7402581 45.2537333, 8.7402394 45.2538272)",,,,
47004389,False,,secondary,True,15.351,50,"LINESTRING (8.7429594 45.2545761, 8.7429687 45.2544382)",,,,
47004389,False,,secondary,False,121.78,50,"LINESTRING (8.7429594 45.2545761, 8.7429558 45.2546286, 8.7428681 45.2556694)",,,,
"[325238597, 37856742]",False,"['Via Francesco I Sforza', 'Vicolo P. Sforza']",residential,True,21.878999999999998,,"LINESTRING (8.7402394 45.2538272, 8.7402581 45.2537333, 8.74012 45.2537026)",,,,
37856744,True,Via Teano,residential,False,28.585,,"LINESTRING (8.7419355 45.2544652, 8.741656 45.2543791, 8.7416296 45.2543411)",,,,
325238592,False,Via dei Mille,residential,False,31.606,,"LINESTRING (8.7419355 45.2544652, 8.7419774 45.2543895, 8.7420819 45.2542003)",,,,
325091931,False,Via Giuseppe Verdi,residential,True,83.196,,"LINESTRING (8.7401174 45.2483045, 8.7399015 45.2490371)",,,,
37855109,True,Corso Piave,residential,False,11.863,,"LINESTRING (8.7346994 45.2489263, 8.7347628 45.2488294)",,,,
325091941,True,Via Zanetti,residential,False,95.636,,"LINESTRING (8.7346994 45.2489263, 8.7335749 45.2485902)",,,,
37855109,True,Corso Piave,residential,False,40.244,,"LINESTRING (8.7342822 45.2495711, 8.7344958 45.2492419)",,,,
37872254,True,Via E. Marianini,residential,False,117.22,,"LINESTRING (8.7342822 45.2495711, 8.7328467 45.2492712)",,,,
37872267,True,Corso Giuseppe Mazzini,residential,False,102.705,,"LINESTRING (8.7315657 45.2500724, 8.7317547 45.2500972, 8.7318373 45.2501236, 8.7320643 45.2502349, 8.7322411 45.2503453, 8.732332 45.2504445, 8.7323731 45.2505808, 8.7323386 45.2506839)",,,,
325091937,False,Via Palestro,residential,False,126.251,,"LINESTRING (8.7315657 45.2500724, 8.7314807 45.2496795, 8.7314671 45.2496164, 8.7314361 45.2494818, 8.7313482 45.2490998, 8.7313452 45.248949)",,,,
325091929,False,Via E. Marianini,residential,True,54.734,,"LINESTRING (8.7313452 45.248949, 8.7320167 45.2490861)",,,,
325091937,False,Via Palestro,residential,False,16.224,,"LINESTRING (8.7313452 45.248949, 8.7313474 45.2488031)",,,,
325091937,False,Via Palestro,residential,True,126.251,,"LINESTRING (8.7313452 45.248949, 8.7313482 45.2490998, 8.7314361 45.2494818, 8.7314671 45.2496164, 8.7314807 45.2496795, 8.7315657 45.2500724)",,,,
37872255,True,Via Monte Nero,residential,False,99.739,,"LINESTRING (8.7320167 45.2490861, 8.7324903 45.2482534)",,,,
325091929,False,Via E. Marianini,residential,False,54.734,,"LINESTRING (8.7320167 45.2490861, 8.7313452 45.248949)",,,,
37872254,True,Via E. Marianini,residential,False,68.158,,"LINESTRING (8.7328467 45.2492712, 8.7320167 45.2490861)",,,,
37872257,False,Via Zanetti,residential,False,23.141,,"LINESTRING (8.7322185 45.2481716, 8.7324903 45.2482534)",,,,
37872258,False,Vicolo Carso,residential,True,51.214,,"LINESTRING (8.7334621 45.2497712, 8.7341008 45.2498709)",,,,
37957769,False,Via 8 marzo,residential,True,99.97,,"LINESTRING (8.7379737 45.2471848, 8.7377699 45.2471496, 8.7371413 45.2470411, 8.7367348 45.246967)",,,,
174137086,False,Via Luigi Goia,residential,True,118.03800000000001,,"LINESTRING (8.7379737 45.2471848, 8.7377519 45.2478598, 8.7376362 45.2482194)",,,,
226375164,False,,residential,True,44.533,,"LINESTRING (8.7356795 45.2472659, 8.7354023 45.2473013, 8.7351204 45.2473397)",,,,
"[262831848, 37957770]",False,Via Molino Prete Marcaro,residential,True,76.054,,"LINESTRING (8.7356795 45.2472659, 8.7356778 45.2473859, 8.7356035 45.2474991, 8.7353485 45.2479)",,,,
37872256,True,Via Zanacco,residential,False,91.986,,"LINESTRING (8.7333061 45.2485098, 8.7328467 45.2492712)",,,,
37872257,False,Via Zanetti,residential,False,22.863,,"LINESTRING (8.7333061 45.2485098, 8.7335749 45.2485902)",,,,
37872257,False,Via Zanetti,residential,True,69.94,,"LINESTRING (8.7333061 45.2485098, 8.7324903 45.2482534)",,,,
37872257,False,Via Zanetti,residential,False,69.94,,"LINESTRING (8.7324903 45.2482534, 8.7333061 45.2485098)",,,,
37872257,False,Via Zanetti,residential,True,23.141,,"LINESTRING (8.7324903 45.2482534, 8.7322185 45.2481716)",,,,
325191261,False,Contrada Santa Veneranda,residential,True,18.479,,"LINESTRING (8.7376373 45.2536009, 8.7378607 45.2536546)",,,,no
325191276,False,,residential,False,18.964,,"LINESTRING (8.7376373 45.2536009, 8.7375586 45.2537622)",,,,
330555745,True,Contrada Santa Veneranda,residential,False,38.121,,"LINESTRING (8.7376373 45.2536009, 8.7372226 45.2535055, 8.7371744 45.2534944)",,,,
"[325238611, 325238591]",True,Via Roma,residential,False,36.167,,"LINESTRING (8.7392175 45.2530076, 8.7390238 45.2529775, 8.7387652 45.2529413)",,,,
37855117,False,Via Cadorna,residential,False,46.489,,"LINESTRING (8.7417104 45.2472036, 8.7422701 45.2473433)",,,,
37855117,False,Via Cadorna,residential,True,34.707,,"LINESTRING (8.7417104 45.2472036, 8.7412966 45.2470916)",,,,
37855115,False,Via A. Sibellina,residential,True,56.502,,"LINESTRING (8.7417104 45.2472036, 8.7416742 45.2472735, 8.7415435 45.2475254, 8.7414628 45.2476809)",,,,
"[325238601, 37856308]",True,Via C. de Castro,residential,False,60.313,,"LINESTRING (8.7395835 45.2530644, 8.7395813 45.2530945, 8.7395469 45.2536062)",,,,
325238611,True,,residential,False,29.337999999999997,,"LINESTRING (8.7395835 45.2530644, 8.7394969 45.253051, 8.7393053 45.2530212, 8.7392175 45.2530076)",,,,
455686556,True,,secondary,False,2.344,,"LINESTRING (8.7434922 45.2492031, 8.7435099 45.2492201)",,roundabout,,
455686556,True,,secondary,False,14.276,,"LINESTRING (8.7431967 45.2492482, 8.7432156 45.249219, 8.7432446 45.2491942, 8.7432818 45.2491757, 8.7433246 45.2491646)",,roundabout,,
192917880,True,Via Lomellina,secondary,False,37.059000000000005,50,"LINESTRING (8.7433246 45.2491646, 8.7433846 45.2491075, 8.743428 45.2490647, 8.7434668 45.2489945, 8.743536 45.2488693)",,,,
455686556,True,,secondary,False,14.437999999999999,,"LINESTRING (8.7433246 45.2491646, 8.7433706 45.2491618, 8.7434159 45.2491677, 8.7434574 45.2491818, 8.7434922 45.2492031)",,roundabout,,
325191281,True,,residential,False,4.792,,"LINESTRING (8.7372711 45.2517861, 8.7373316 45.2517795)",,,,
192917904,False,Corso Ludovico Ariosto,secondary,False,161.051,50,"LINESTRING (8.7431562 45.2495785, 8.7431296 45.2497865, 8.7430782 45.2505058, 8.7430461 45.2506299, 8.7430128 45.2507156, 8.742957 45.250807, 8.7428176 45.2509868)",,,,
192917913,True,,secondary,False,24.593,50,"LINESTRING (8.7431562 45.2495785, 8.7431683 45.2495411, 8.7432327 45.249364)",,,,
561481948,True,,residential,False,23.980999999999998,,"LINESTRING (8.7431562 45.2495785, 8.7431283 45.2495386, 8.7431105 45.249508, 8.743082 45.2494774, 8.7430467 45.2494572, 8.7429564 45.2494291)",1,,,
37843051,False,Corso Giuseppe Garibaldi,residential,True,50.84,50,"LINESTRING (8.7336815 45.2520025, 8.7343278 45.2519574)",,,,
37843051,False,Corso Giuseppe Garibaldi,residential,False,12.577,50,"LINESTRING (8.7336815 45.2520025, 8.7336015 45.2520073, 8.7335214 45.252012)",,,,
192917879,True,Via Lomellina,secondary,False,37.378,50,"LINESTRING (8.743536 45.2488693, 8.7434887 45.2491075, 8.7434922 45.2492031)",,,,
37872253,True,Corso Giuseppe Mazzini,residential,False,93.98100000000001,,"LINESTRING (8.7323386 45.2506839, 8.7322469 45.2505932, 8.7321472 45.2504341, 8.7320005 45.2503185, 8.7318332 45.2502276, 8.7316635 45.2501741, 8.7315978 45.2501278, 8.7315657 45.2500724)",,,,
"[184187052, 210752383]",False,Corso Giuseppe Mazzini,tertiary,False,156.578,,"LINESTRING (8.7323386 45.2506839, 8.7323606 45.2507551, 8.7324608 45.2514258, 8.7325144 45.2517775, 8.7325191 45.251808, 8.732561 45.2520829)",,,,
325326495,False,,residential,False,44.753,,"LINESTRING (8.7428176 45.2509868, 8.742319 45.2507899)",,,,
192917904,False,Corso Ludovico Ariosto,secondary,False,257.09000000000003,50,"LINESTRING (8.7428176 45.2509868, 8.7427637 45.2511214, 8.7427393 45.2513447, 8.7425888 45.2527239, 8.7425581 45.2531556, 8.7425782 45.2532876)",,,,
192917904,False,Corso Ludovico Ariosto,secondary,True,161.05100000000002,50,"LINESTRING (8.7428176 45.2509868, 8.742957 45.250807, 8.7430128 45.2507156, 8.7430461 45.2506299, 8.7430782 45.2505058, 8.7431296 45.2497865, 8.7431562 45.2495785)",,,,
192917882,False,Via Roma,residential,True,55.467,,"LINESTRING (8.7415651 45.2533666, 8.7422571 45.2534739)",,,,
"[192917882, 683732683]",False,Via Roma,residential,False,66.861,,"LINESTRING (8.7415651 45.2533666, 8.7410168 45.2532815, 8.740731 45.2532371)",,,,
325238605,False,,residential,True,15.873,,"LINESTRING (8.7415651 45.2533666, 8.7415572 45.2533928, 8.7415512 45.2534127, 8.7415227 45.2535062)",,,,
192917907,True,,secondary,False,10.533999999999999,,"LINESTRING (8.7427285 45.2535229, 8.7427564 45.2535097, 8.7427886 45.2535027, 8.7428222 45.2535026, 8.7428544 45.2535095)",2,roundabout,,
192917914,True,,secondary,False,22.078000000000003,,"LINESTRING (8.7427285 45.2535229, 8.7426369 45.253431, 8.7426024 45.2533482)",,,,
192917875,True,Strada Pavese,secondary,False,35.355,,"LINESTRING (8.7428902 45.2535281, 8.7429661 45.2535461, 8.743126 45.2535534, 8.7433301 45.2535148)",,,,
192917907,True,,secondary,False,10.428,,"LINESTRING (8.7428902 45.2535281, 8.7429087 45.2535475, 8.7429186 45.2535699, 8.7429188 45.2535934, 8.7429094 45.2536159)",2,roundabout,,
192917874,True,Strada Pavese,secondary,False,23.144999999999996,,"LINESTRING (8.7431987 45.2535826, 8.7431177 45.2536016, 8.7429848 45.2536177, 8.7429094 45.2536159)",,,,
192917920,True,,secondary,False,28.933,,"LINESTRING (8.7431987 45.2535826, 8.7431301 45.2536484, 8.7430761 45.2537128, 8.7430259 45.2538104)",,,,
47004388,True,Via Roma,residential,False,30.887999999999998,,"LINESTRING (8.7426187 45.2535849, 8.7425715 45.253568, 8.7422571 45.2534739)",,,,
47004388,True,Via Roma,residential,False,6.881,,"LINESTRING (8.7426988 45.2536104, 8.7426187 45.2535849)",,,,
192917907,True,,secondary,False,8.935,,"LINESTRING (8.7426988 45.2536104, 8.7426916 45.2535841, 8.742697 45.2535576, 8.7427145 45.2535338)",2,roundabout,,
192917907,True,,secondary,False,1.154,,"LINESTRING (8.7429094 45.2536159, 8.7429023 45.253625)",2,roundabout,,
192917907,True,,secondary,False,12.762,,"LINESTRING (8.7429023 45.253625, 8.7428812 45.2536425, 8.7428539 45.253655, 8.7428227 45.2536616, 8.74279 45.2536618, 8.7427587 45.2536554)",2,roundabout,,
192917918,True,,secondary,False,22.789,,"LINESTRING (8.7429023 45.253625, 8.7429287 45.2536609, 8.7429702 45.2537179, 8.7430259 45.2538104)",,,,
192917885,True,Via dei Mille,residential,False,22.14,,"LINESTRING (8.7427224 45.2536371, 8.742613 45.253666, 8.7425844 45.2536727, 8.7424556 45.2537031)",,,,
192917907,True,,secondary,False,3.5149999999999997,,"LINESTRING (8.7427224 45.2536371, 8.7427087 45.2536246, 8.7426988 45.2536104)",2,roundabout,,
192917907,True,,secondary,False,3.5119999999999996,,"LINESTRING (8.7427587 45.2536554, 8.7427392 45.2536475, 8.7427224 45.2536371)",2,roundabout,,
192917886,True,Via dei Mille,residential,False,18.651,,"LINESTRING (8.7424556 45.2537031, 8.7425497 45.2536483, 8.7425922 45.2536236, 8.7426187 45.2535849)",,,,
325238592,False,Via dei Mille,residential,True,63.027,,"LINESTRING (8.7424556 45.2537031, 8.7423662 45.2537678, 8.7420819 45.2542003)",,,,
192917918,True,,secondary,False,11.185,,"LINESTRING (8.7430259 45.2538104, 8.743004 45.2539098)",,,,
37856744,True,Via Teano,residential,False,43.208,,"LINESTRING (8.7416296 45.2543411, 8.7412943 45.2542911, 8.7413342 45.2541465)",,,,
325091937,False,Via Palestro,residential,True,16.224,,"LINESTRING (8.7313474 45.2488031, 8.7313452 45.248949)",,,,
325091934,False,Via Nino Bixio,residential,False,67.072,,"LINESTRING (8.7313474 45.2488031, 8.7314328 45.2486859, 8.7316907 45.2482508)",,,,
325091936,False,Via P. Troncone,residential,False,69.901,,"LINESTRING (8.7357133 45.2527811, 8.7351274 45.2532555)",,,,
226356593,True,Via Adamo da Mortara,residential,False,34.43,,"LINESTRING (8.7357133 45.2527811, 8.7359721 45.2528451, 8.7361335 45.252871)",,,,
"[325091936, 226356594]",False,Via P. Troncone,residential,True,42.349,,"LINESTRING (8.7357133 45.2527811, 8.735758 45.2526987, 8.7358986 45.2524233)",,,,
37856293,True,Via Epifanio Fagnani,residential,False,90.896,,"LINESTRING (8.7351274 45.2532555, 8.7340403 45.2529682)",,,,
325091936,False,Via P. Troncone,residential,True,69.901,,"LINESTRING (8.7351274 45.2532555, 8.7357133 45.2527811)",,,,
226357321,False,Vicolo Morelli,residential,False,38.972,,"LINESTRING (8.7357725 45.251498, 8.7357099 45.2518457)",,,,
226357321,False,Vicolo Morelli,residential,True,38.972,,"LINESTRING (8.7357099 45.2518457, 8.7357725 45.251498)",,,,
37854386,True,Corso Giuseppe Garibaldi,residential,False,54.185,50,"LINESTRING (8.7357099 45.2518457, 8.736318 45.2517996, 8.7363981 45.2517935)",,,,
226359115,True,Corso Giovanni Josti,residential,False,27.54,,"LINESTRING (8.7362407 45.2524811, 8.7358986 45.2524233)",,,,
37856285,False,Via Venti Settembre,residential,True,44.289,,"LINESTRING (8.7362407 45.2524811, 8.7361415 45.2527854, 8.7361322 45.2528295, 8.7361335 45.252871)",,,,
"[325091936, 226356594]",False,Via P. Troncone,residential,False,42.349,,"LINESTRING (8.7358986 45.2524233, 8.735758 45.2526987, 8.7357133 45.2527811)",,,,
325091955,True,,residential,False,81.244,,"LINESTRING (8.7358986 45.2524233, 8.7352028 45.251932, 8.7351658 45.2519059)",,,,
226371201,False,,residential,True,28.246,,"LINESTRING (8.7386318 45.2516802, 8.7389888 45.2517171)",,,,
226371201,False,,residential,False,28.246,,"LINESTRING (8.7389888 45.2517171, 8.7386318 45.2516802)",,,,
226371201,False,,residential,True,31.103,,"LINESTRING (8.7389888 45.2517171, 8.7393508 45.2517546, 8.7393819 45.2517578)",,,,
325238605,False,,residential,False,15.873,,"LINESTRING (8.7415227 45.2535062, 8.7415512 45.2534127, 8.7415572 45.2533928, 8.7415651 45.2533666)",,,,
37856744,True,Via Teano,residential,False,72.712,,"LINESTRING (8.7413342 45.2541465, 8.7413536 45.2540764, 8.741504 45.2535709, 8.7415227 45.2535062)",,,,
226374695,True,,residential,False,30.378,,"LINESTRING (8.7413342 45.2541465, 8.741389 45.2541539, 8.7417131 45.2542055)",,,,
325238592,False,Via dei Mille,residential,False,63.027,,"LINESTRING (8.7420819 45.2542003, 8.7423662 45.2537678, 8.7424556 45.2537031)",,,,
325238592,False,Via dei Mille,residential,True,31.606,,"LINESTRING (8.7420819 45.2542003, 8.7419774 45.2543895, 8.7419355 45.2544652)",,,,
226374688,True,,residential,False,16.462,,"LINESTRING (8.7417131 45.2542055, 8.7416631 45.2542969, 8.7416296 45.2543411)",,,,
325238607,True,,residential,False,33.115,,"LINESTRING (8.7417131 45.2542055, 8.7417403 45.2541558, 8.7420819 45.2542003)",,,,
37843324,False,Via Martiri di Lidice,residential,True,64.868,,"LINESTRING (8.7351204 45.2473397, 8.7352934 45.2477239, 8.7353485 45.2479)",,,,
226375164,False,,residential,False,44.533,,"LINESTRING (8.7351204 45.2473397, 8.7354023 45.2473013, 8.7356795 45.2472659)",,,,
37855114,False,Via Tommaso Milanesi,residential,False,56.344,,"LINESTRING (8.7395955 45.2481534, 8.7389004 45.248022)",,,,
37855114,False,Via Tommaso Milanesi,residential,True,10.17,,"LINESTRING (8.7395955 45.2481534, 8.7397216 45.2481754)",,,,
37855132,False,Via Europa,residential,True,99.907,,"LINESTRING (8.7395955 45.2481534, 8.739584 45.2481739, 8.7392986 45.249027)",,,,
37855108,False,Piazza Italia,residential,True,9.714,,"LINESTRING (8.7353783 45.2479848, 8.7353485 45.2479)",,,,
37855108,False,Piazza Italia,residential,False,67.894,,"LINESTRING (8.7353783 45.2479848, 8.7354782 45.2480344, 8.7356834 45.2481042, 8.7357771 45.2481852, 8.7357911 45.248295, 8.7357463 45.248441)",,,,
"[257127744, 325091933]",False,"['Via Marsala', 'Piazza Italia']",residential,False,127.283,,"LINESTRING (8.7353783 45.2479848, 8.7352562 45.2480156, 8.7351973 45.2480376, 8.7338827 45.2476423)",,,,
"[257127744, 325091933]",False,"['Via Marsala', 'Piazza Italia']",residential,True,127.283,,"LINESTRING (8.7338827 45.2476423, 8.7351973 45.2480376, 8.7352562 45.2480156, 8.7353783 45.2479848)",,,,
37957769,False,Via 8 marzo,residential,False,99.97,,"LINESTRING (8.7367348 45.246967, 8.7371413 45.2470411, 8.7377699 45.2471496, 8.7379737 45.2471848)",,,,
325091940,False,Via Ventiquattro Maggio,residential,True,62.069,,"LINESTRING (8.7405441 45.247804, 8.7409332 45.2478713, 8.7413189 45.2479213)",,,,
37855115,False,Via A. Sibellina,residential,False,29.008,,"LINESTRING (8.7413189 45.2479213, 8.7414628 45.2476809)",,,,
37855115,False,Via A. Sibellina,residential,True,53.597,,"LINESTRING (8.7413189 45.2479213, 8.7413089 45.247938, 8.7410866 45.2483096, 8.74108 45.2483701)",,,,
325091940,False,Via Ventiquattro Maggio,residential,False,62.069,,"LINESTRING (8.7413189 45.2479213, 8.7409332 45.2478713, 8.7405441 45.247804)",,,,
325091934,False,Via Nino Bixio,residential,True,67.072,,"LINESTRING (8.7316907 45.2482508, 8.7314328 45.2486859, 8.7313474 45.2488031)",,,,
37872257,False,Via Zanetti,residential,True,22.863,,"LINESTRING (8.7335749 45.2485902, 8.7333061 45.2485098)",,,,
325091942,True,Via Zanetti,residential,False,100.423,,"LINESTRING (8.7335749 45.2485902, 8.7338235 45.2485412, 8.7347628 45.2488294)",,,,
325091949,True,Piazza Italia,residential,False,22.943,,"LINESTRING (8.7353536 45.2486408, 8.7356296 45.2487102)",,,,
325091964,True,Piazza Italia,residential,False,33.471000000000004,,"LINESTRING (8.7353536 45.2486408, 8.7354275 45.2486242, 8.7355811 45.2485798, 8.7357172 45.2484927)",,,,
"[325091938, 174137087]",True,"['Via Vittorio Veneto', 'Piazza Italia']",residential,False,86.244,50,"LINESTRING (8.7356296 45.2487102, 8.7356121 45.2487537, 8.7353291 45.2494564)",,,,
