osmid,lanes,name,highway,oneway,reversed,length,geometry,junction,maxspeed
39424165,2,Via Antonio Pozzi,unclassified,False,True,49.322,"LINESTRING (8.8546212 45.6131039, 8.8545287 45.6130974, 8.8544976 45.6130952, 8.8543709 45.6130863, 8.8539898 45.6130629)",,
39309186,2,Via Fratelli d'Italia,unclassified,False,True,63.185,"LINESTRING (8.8545577 45.6136704, 8.8546212 45.6131039)",,
39424166,1,Via Enrico Candiani,residential,True,False,90.991,"LINESTRING (8.8545577 45.6136704, 8.8556245 45.6137572, 8.8556598 45.6137601, 8.8557197 45.613765)",,
223286746,,Via Fratelli d'Italia,residential,False,False,61.031,"LINESTRING (8.8545577 45.6136704, 8.8544853 45.6141236, 8.8544685 45.6142157)",,
220500989,4,Viale Duca d'Aosta,secondary,False,False,66.875,"LINESTRING (8.8557902 45.6140034, 8.8555477 45.6145804)",,
621734070,,Viale Duca d'Aosta,secondary,True,False,36.904,"LINESTRING (8.8557902 45.6140034, 8.8558047 45.6139259, 8.8558083 45.6138764, 8.8558207 45.6138219, 8.8558298 45.613796, 8.8558437 45.6137563, 8.855849 45.6137229, 8.855849 45.6137083, 8.855849 45.6136932, 8.8558476 45.6136751)",,
39424184,,Via Cesare Correnti,residential,True,False,12.321,"LINESTRING (8.8571332 45.6108395, 8.8569857 45.6107991)",,
320572664,4,Viale Luigi Cadorna,secondary,False,False,19.0,"LINESTRING (8.8571332 45.6108395, 8.8570661 45.6110038)",,
376496819,,Via Bellingera,residential,False,True,12.769,"LINESTRING (8.8571332 45.6108395, 8.8572888 45.6108761)",,
320572664,4,Viale Luigi Cadorna,secondary,False,True,90.56200000000001,"LINESTRING (8.8571332 45.6108395, 8.8571739 45.6107497, 8.8571874 45.6107227, 8.8573278 45.6104421, 8.8574775 45.6101536, 8.8575252 45.6100728)",,
39424230,1,Via Bambaia,residential,True,False,59.584999999999994,"LINESTRING (8.8505079 45.6102712, 8.8503625 45.6104857, 8.8502376 45.6106557, 8.8501839 45.6106899, 8.8501086 45.6107104)",,
39424293,1,Via Roma,residential,False,False,41.03,"LINESTRING (8.8505079 45.6102712, 8.8501286 45.6102045, 8.8501066 45.610205, 8.8500738 45.6102058, 8.8499923 45.6102077)",,
39424233,,Via Cardinale Eugenio Tosi,residential,False,False,74.725,"LINESTRING (8.8525666 45.6106531, 8.8531246 45.6101942, 8.8531448 45.6101776, 8.853189 45.6101412)",,
39424275,1,Via Roma,residential,True,False,165.675,"LINESTRING (8.8525666 45.6106531, 8.8523365 45.6106142, 8.8523012 45.6106076, 8.8510921 45.6103808, 8.8505079 45.6102712)",,
542570441,2,Via Giuseppe Mazzini,unclassified,False,False,11.38,"LINESTRING (8.853189 45.6101412, 8.8533331 45.6101589)",,
39424233,,Via Cardinale Eugenio Tosi,residential,False,True,74.725,"LINESTRING (8.853189 45.6101412, 8.8531448 45.6101776, 8.8531246 45.6101942, 8.8525666 45.6106531)",,
542570441,2,Via Giuseppe Mazzini,unclassified,False,True,144.0,"LINESTRING (8.853189 45.6101412, 8.8531004 45.6101243, 8.8527987 45.6100685, 8.8514105 45.609782)",,
524126963,2,Via Donato Bramante,unclassified,False,True,35.472,"LINESTRING (8.8499923 45.6102077, 8.8500652 45.6105226)",,
39424293,1,Via Roma,residential,False,True,41.03,"LINESTRING (8.8499923 45.6102077, 8.8500738 45.6102058, 8.8501066 45.610205, 8.8501286 45.6102045, 8.8505079 45.6102712)",,
666513917,2,Via Dante Alighieri,unclassified,False,False,73.687,"LINESTRING (8.8499923 45.6102077, 8.8500311 45.609647, 8.8500407 45.6095459)",,
253169114,,Via Ludovico Ariosto,unclassified,True,False,41.3,"LINESTRING (8.8548659 45.6078653, 8.8543356 45.6078833)",,
97247814,,Via Luciano Manara,residential,False,False,17.442,"LINESTRING (8.8548659 45.6078653, 8.8548681 45.6078918, 8.8548788 45.6080219)",,
80838399,,Via Alberto da Giussano,unclassified,True,False,18.801000000000002,"LINESTRING (8.8566563 45.6097195, 8.8567893 45.6097002, 8.856895 45.609696)",,
95730045,1,Viale Luigi Cadorna,unclassified,True,False,131.863,"LINESTRING (8.8564175 45.6121203, 8.8564571 45.6120312, 8.8568405 45.6111193, 8.8568721 45.611044, 8.8569041 45.6109845)",,
421010377,3,Corso Venti Settembre,tertiary,True,False,13.398,"LINESTRING (8.8564175 45.6121203, 8.8564757 45.6121255, 8.8565886 45.6121341)",,
116036934,1,Via Alessandro Volta,unclassified,True,False,32.336,"LINESTRING (8.8471259 45.6136559, 8.8467605 45.613625, 8.846713 45.6136222)",,
354694822,2,Via Alessandro Volta,unclassified,False,True,27.892,"LINESTRING (8.8471259 45.6136559, 8.8472106 45.6136707, 8.8474754 45.613712)",,
223286746,,Via Fratelli d'Italia,residential,False,True,61.031,"LINESTRING (8.8544685 45.6142157, 8.8544853 45.6141236, 8.8545577 45.6136704)",,
719917764,,Via Fratelli d'Italia,residential,True,False,43.766000000000005,"LINESTRING (8.8544685 45.6142157, 8.8543133 45.6143122, 8.8542481 45.6143707, 8.8541299 45.6144768, 8.8541125 45.6144919, 8.8540951 45.6145081)",,
354694820,2,Via Mentana,unclassified,False,False,12.441,"LINESTRING (8.8498255 45.614367, 8.8498023 45.6144777)",,
130066071,1,Piazza Cristoforo Colombo,residential,True,False,49.84,"LINESTRING (8.8498255 45.614367, 8.8494149 45.6143258, 8.8494342 45.6142295, 8.8494418 45.6141689)",,
130066073,2,Piazza Cristoforo Colombo,unclassified,False,True,17.991,"LINESTRING (8.8498255 45.614367, 8.8498346 45.6142982, 8.8498509 45.6142062)",,
38967884,2,Piazza Cristoforo Colombo,unclassified,False,True,26.284,"LINESTRING (8.8498509 45.6142062, 8.8501881 45.6142217)",,
130066073,2,Piazza Cristoforo Colombo,unclassified,False,False,17.991,"LINESTRING (8.8498509 45.6142062, 8.8498346 45.6142982, 8.8498255 45.614367)",,
421109044,3,Piazza Cristoforo Colombo,unclassified,False,False,32.089,"LINESTRING (8.8498509 45.6142062, 8.849716 45.6141939, 8.8494418 45.6141689)",,
354694822,2,Via Alessandro Volta,unclassified,False,False,155.566,"LINESTRING (8.8494418 45.6141689, 8.8485157 45.6139444, 8.8482823 45.6138902, 8.8475452 45.613725)",,
421109044,3,Piazza Cristoforo Colombo,unclassified,False,True,32.089,"LINESTRING (8.8494418 45.6141689, 8.849716 45.6141939, 8.8498509 45.6142062)",,
130066071,1,Piazza Cristoforo Colombo,residential,True,False,31.575,"LINESTRING (8.850228 45.614404, 8.8498255 45.614367)",,
130066078,2,Piazza Cristoforo Colombo,residential,False,False,19.909,"LINESTRING (8.850228 45.614404, 8.8502497 45.6142256)",,
38967884,2,Piazza Cristoforo Colombo,unclassified,False,False,4.811,"LINESTRING (8.8502497 45.6142256, 8.8501881 45.6142217)",,
130066078,2,Piazza Cristoforo Colombo,residential,False,True,19.909,"LINESTRING (8.8502497 45.6142256, 8.850228 45.614404)",,
649716544,2,Via Andrea Zappellini,unclassified,False,True,52.903999999999996,"LINESTRING (8.8502497 45.6142256, 8.8503281 45.6142305, 8.8509232 45.6142916)",,
80838399,,Via Alberto da Giussano,unclassified,True,False,59.058,"LINESTRING (8.856895 45.609696, 8.8572812 45.6096789, 8.8573567 45.6096769, 8.8576532 45.609669)",,
97246786,,Via Alberto da Giussano,residential,True,False,50.190000000000005,"LINESTRING (8.856895 45.609696, 8.8571697 45.6098479, 8.8573711 45.6099593, 8.8574012 45.6099759)",,
320572664,4,Viale Luigi Cadorna,secondary,False,False,90.562,"LINESTRING (8.8575252 45.6100728, 8.8574775 45.6101536, 8.8573278 45.6104421, 8.8571874 45.6107227, 8.8571739 45.6107497, 8.8571332 45.6108395)",,
320572664,4,Viale Luigi Cadorna,secondary,False,True,49.598,"LINESTRING (8.8575252 45.6100728, 8.857746 45.6097756, 8.8578192 45.609677)",,
329289335,,Via Indipendenza,unclassified,False,False,13.822,"LINESTRING (8.8575252 45.6100728, 8.8574389 45.6100482, 8.8573607 45.6100258)",,
97247814,,Via Luciano Manara,residential,False,False,118.878,"LINESTRING (8.8548788 45.6080219, 8.8549396 45.6087489, 8.8549488 45.608852, 8.8549518 45.6089234, 8.8549431 45.6090894)",,
97247814,,Via Luciano Manara,residential,False,True,17.442,"LINESTRING (8.8548788 45.6080219, 8.8548681 45.6078918, 8.8548659 45.6078653)",,
302466938,,Piazza Fratelli Rosselli,residential,True,False,49.601,"LINESTRING (8.8548788 45.6080219, 8.8550902 45.6080174, 8.855162 45.6080157, 8.855202 45.6080108, 8.855246 45.6079965, 8.8552729 45.6079812, 8.8552953 45.6079642, 8.8553237 45.6079392, 8.8553477 45.6079114, 8.8553692 45.6078767, 8.8553857 45.6078427)",,
540212912,,Via Luigi Galvani,unclassified,False,False,49.875,"LINESTRING (8.8461923 45.6154663, 8.846207 45.6153434, 8.8462052 45.6150182)",,
540212912,,Via Luigi Galvani,unclassified,False,True,68.502,"LINESTRING (8.8461923 45.6154663, 8.8461628 45.6156999, 8.8461334 45.6159919, 8.8461172 45.61608)",,
29492803,2,Piazza Alessandro Manzoni,tertiary,True,False,81.824,"LINESTRING (8.8455736 45.6116394, 8.845717 45.6113271, 8.8457351 45.6112885, 8.8457464 45.6112619, 8.8458059 45.6111215, 8.8458781 45.6109409, 8.8458802 45.6109356)",,
220500989,4,Viale Duca d'Aosta,secondary,False,True,71.324,"LINESTRING (8.854906 45.6160657, 8.8551699 45.6154514)",,
97470391,1,Via Libia,unclassified,True,False,12.648,"LINESTRING (8.854906 45.6160657, 8.8549945 45.6160803, 8.8550635 45.6160939)",,
97470351,1,Via Errico Petrella,unclassified,True,False,71.777,"LINESTRING (8.8565089 45.6156874, 8.8564861 45.6157495, 8.8563074 45.6162713, 8.8562925 45.6163149)",,
145029662,1,Via Generale Giuseppe Biancardi,unclassified,True,False,115.19800000000001,"LINESTRING (8.8565089 45.6156874, 8.8569543 45.615762, 8.8579493 45.6159287)",,
220500989,4,Viale Duca d'Aosta,secondary,False,False,71.324,"LINESTRING (8.8551699 45.6154514, 8.854906 45.6160657)",,
220500989,4,Viale Duca d'Aosta,secondary,False,True,101.21,"LINESTRING (8.8551699 45.6154514, 8.8555477 45.6145804)",,
97476581,,Via Girolamo Miani,unclassified,False,False,15.743,"LINESTRING (8.8551699 45.6154514, 8.8550476 45.6154181, 8.8549832 45.6153969)",,50
145029662,1,Via Generale Giuseppe Biancardi,unclassified,True,False,13.6,"LINESTRING (8.8551699 45.6154514, 8.8552499 45.6154734, 8.8553332 45.6154951)",,
"[421010378, 31722398]","['2', '3']",Via Goffredo Mameli,tertiary,False,False,69.25,"LINESTRING (8.8569582 45.6141339, 8.8567259 45.6139649, 8.8565658 45.6138531, 8.8564788 45.6137944, 8.856329 45.6136934)",,
31722398,2,Via Goffredo Mameli,tertiary,False,True,72.194,"LINESTRING (8.8569582 45.6141339, 8.8570209 45.6141671, 8.8570815 45.6141919, 8.857153 45.6142141, 8.8573976 45.6142665, 8.8577409 45.6143466, 8.8578203 45.6143645)",,
97470397,1,Via Carlo Pisacane,unclassified,True,False,74.675,"LINESTRING (8.8569582 45.6141339, 8.8571369 45.6144563, 8.8573084 45.6147592)",,
97471832,1,Via Primo Maggio,unclassified,True,False,218.966,"LINESTRING (8.8569582 45.6141339, 8.8571795 45.6131145, 8.8573472 45.6122176, 8.8573534 45.6121843)",,
97476581,,Via Girolamo Miani,unclassified,False,True,36.266999999999996,"LINESTRING (8.854542 45.6152918, 8.8545863 45.6152993, 8.8549376 45.6153856, 8.854961 45.6153914, 8.8549832 45.6153969)",,50
97476591,1,Via Gaudenzio Ferrari,unclassified,False,False,84.079,"LINESTRING (8.854542 45.6152918, 8.8545432 45.6152576, 8.8545676 45.6145771, 8.8545691 45.6145359)",,
500524884,,Via Girolamo Miani,unclassified,True,False,87.794,"LINESTRING (8.854542 45.6152918, 8.8544991 45.61529, 8.8535937 45.6152658, 8.8534143 45.6152582)",,50
500524884,,Via Girolamo Miani,unclassified,True,False,91.696,"LINESTRING (8.8534143 45.6152582, 8.8522366 45.6152203)",,50
97476592,,Via San Francesco,unclassified,False,True,88.33,"LINESTRING (8.8534143 45.6152582, 8.8534246 45.614878, 8.8534428 45.6145619, 8.853445 45.6145139, 8.8534473 45.6144642)",,
30040101,1,Via Roberto Culin,unclassified,True,False,108.806,"LINESTRING (8.8522366 45.6152203, 8.8521729 45.6156782, 8.8520628 45.6161909)",,
537419901,1,Via Vincenzo Bellini,unclassified,True,False,240.936,"LINESTRING (8.8482533 45.6162711, 8.8483525 45.6160854, 8.8486181 45.6156201, 8.8486394 45.6155785, 8.8487608 45.6153417, 8.8488 45.6152652, 8.8488595 45.6151492, 8.8489587 45.6149766, 8.8490231 45.6149034, 8.8491089 45.614834, 8.8493437 45.6147025, 8.8497196 45.6145032, 8.8498023 45.6144777)",,
30040097,1,Via Andrea Zappellini,unclassified,True,False,73.169,"LINESTRING (8.8534473 45.6144642, 8.8533914 45.6144598, 8.8525608 45.6143936, 8.8525126 45.6143898)",,
97476592,,Via San Francesco,unclassified,False,False,88.33,"LINESTRING (8.8534473 45.6144642, 8.853445 45.6145139, 8.8534428 45.6145619, 8.8534246 45.614878, 8.8534143 45.6152582)",,
97554198,,Vicolo Clerici,unclassified,False,True,69.863,"LINESTRING (8.8493299 45.611909, 8.849369 45.6125367)",,
"[524126961, 30040082]",1,"['Via Giacomo Matteotti', 'Via Montebello']","['residential', 'unclassified']",True,False,137.658,"LINESTRING (8.8493299 45.611909, 8.8495246 45.6118734, 8.8499232 45.6118951, 8.8501299 45.6119099, 8.8501121 45.612013, 8.8501148 45.6121237, 8.8501278 45.6121759, 8.850139 45.6122213, 8.8501711 45.6122982, 8.8501979 45.6123553, 8.8502186 45.6124114, 8.8502696 45.6125678)",,
97554198,,Vicolo Clerici,unclassified,False,False,69.863,"LINESTRING (8.849369 45.6125367, 8.8493299 45.611909)",,
97554183,,Vicolo Mariotti,living_street,False,True,42.615,"LINESTRING (8.8502696 45.6125678, 8.8508142 45.6126097)",,
524126961,1,Via Montebello,unclassified,True,False,123.61600000000001,"LINESTRING (8.8502696 45.6125678, 8.850267 45.6127366, 8.8502648 45.6127555, 8.8502547 45.612879, 8.8502408 45.6131276, 8.8502311 45.613301, 8.8502288 45.613343, 8.8502134 45.6136787)",,
30040097,1,Via Andrea Zappellini,unclassified,True,False,63.355999999999995,"LINESTRING (8.8553831 45.6145569, 8.8550965 45.6145483, 8.8545691 45.6145359)",,
111640306,1,Viale Duca d'Aosta,unclassified,True,False,91.86500000000001,"LINESTRING (8.8553831 45.6145569, 8.8556688 45.6138846, 8.8557197 45.613765)",,
29459367,2,Via Luigi Einaudi,unclassified,False,False,107.17099999999999,"LINESTRING (8.8476204 45.6098901, 8.8476107 45.6099978, 8.8476056 45.6100546, 8.8475888 45.6102406, 8.8475772 45.6103698, 8.8475731 45.6103984, 8.8475696 45.6104228, 8.8475625 45.6104724, 8.8475458 45.6105898, 8.8475388 45.6106384, 8.8475124 45.6108182, 8.8475076 45.6108505)",,
29459367,2,Via Luigi Einaudi,unclassified,False,True,44.120000000000005,"LINESTRING (8.8476204 45.6098901, 8.8476198 45.6098805, 8.8476025 45.6096135, 8.8476004 45.6095703, 8.8475956 45.6094937)",,
97822269,2,Vicolo Gambarana,unclassified,False,False,44.337,"LINESTRING (8.8476204 45.6098901, 8.8479472 45.6098769, 8.848093 45.6098857, 8.8481706 45.6099256)",,
1230601403,1,Via Giuseppe Lualdi,residential,True,False,50.513,"LINESTRING (8.8481563 45.6108707, 8.8476959 45.6108534, 8.8475076 45.6108505)",,
97822269,2,Vicolo Gambarana,unclassified,False,True,44.337,"LINESTRING (8.8481706 45.6099256, 8.848093 45.6098857, 8.8479472 45.6098769, 8.8476204 45.6098901)",,
388090993,1,Vicolo Gambarana,unclassified,True,False,105.94,"LINESTRING (8.8481706 45.6099256, 8.8482213 45.6100219, 8.8482165 45.6101782, 8.8481563 45.6108707)",,
145029662,1,Via Generale Giuseppe Biancardi,unclassified,True,False,93.91,"LINESTRING (8.8553332 45.6154951, 8.8565089 45.6156874)",,
97826143,1,Viale Duca d'Aosta,unclassified,True,False,69.81,"LINESTRING (8.8553332 45.6154951, 8.8552987 45.6155718, 8.8550985 45.6160163, 8.8550802 45.6160569, 8.8550635 45.6160939)",,
30040097,1,Via Andrea Zappellini,unclassified,True,False,12.991,"LINESTRING (8.8557087 45.6146114, 8.8556298 45.6145974, 8.8555477 45.6145804)",,
97826143,1,Viale Duca d'Aosta,unclassified,True,False,102.512,"LINESTRING (8.8557087 45.6146114, 8.8553702 45.6154081, 8.8553525 45.6154496, 8.8553332 45.6154951)",,
97470397,1,Via Carlo Pisacane,unclassified,True,False,139.27,"LINESTRING (8.8573084 45.6147592, 8.8574692 45.6150507, 8.8577037 45.6154781, 8.8579128 45.6158592, 8.8579292 45.6158904, 8.8579493 45.6159287)",,
97827346,1,Via Antonio Gramsci,residential,False,False,65.396,"LINESTRING (8.8573084 45.6147592, 8.8573743 45.6147417, 8.8576543 45.6146671, 8.8576974 45.6146402, 8.8577236 45.6145874, 8.8577948 45.6144233, 8.8578203 45.6143645)",,
29459341,,Via Fratelli Cairoli,unclassified,False,False,196.97100000000003,"LINESTRING (8.8473732 45.6077561, 8.8473699 45.6077949, 8.847327 45.6082941, 8.8472979 45.6084316, 8.8472889 45.6085119, 8.8472754 45.6086316, 8.8472213 45.6091457, 8.8471925 45.6094189, 8.8471858 45.6094673, 8.8471782 45.6095218)",,
377763507,,Via dei Mille,unclassified,True,False,105.89999999999999,"LINESTRING (8.8473732 45.6077561, 8.8467053 45.607777, 8.8465526 45.6077811, 8.8461203 45.6077927, 8.846013 45.6077956)",,
39309022,2,Via Daniele Crespi,unclassified,False,False,86.588,"LINESTRING (8.8545114 45.6109422, 8.8545271 45.6109973, 8.854532 45.6110155, 8.8545704 45.6111686, 8.8546072 45.6113018, 8.8546252 45.6113669, 8.8546425 45.6114297, 8.8546607 45.6114948, 8.8546834 45.6115758, 8.8547112 45.6116913, 8.8547152 45.6117077)",,
644899543,1,Piazza Trento e Trieste,unclassified,True,False,10.856,"LINESTRING (8.8545114 45.6109422, 8.8544551 45.610921, 8.8543824 45.6109064)",,
221176551,,Vicolo Benedetto Landriani,residential,False,True,91.51599999999999,"LINESTRING (8.8509232 45.6142916, 8.8509181 45.6143267, 8.8508324 45.6149104, 8.8508088 45.6150713, 8.8508027 45.6151103)",,
649716544,2,Via Andrea Zappellini,unclassified,False,False,52.903999999999996,"LINESTRING (8.8509232 45.6142916, 8.8503281 45.6142305, 8.8502497 45.6142256)",,
"[649716544, 1245303844]",2,Via Andrea Zappellini,unclassified,False,True,97.905,"LINESTRING (8.8509232 45.6142916, 8.8514254 45.6143272, 8.8517227 45.6143423, 8.8521769 45.6143698)",,
145286991,2,Corso Venti Settembre,tertiary,True,False,47.775000000000006,"LINESTRING (8.8567415 45.6121473, 8.8568655 45.612153, 8.8573534 45.6121843)",,
403230891,1,Viale Duca d'Aosta,unclassified,True,False,157.824,"LINESTRING (8.8567415 45.6121473, 8.8567092 45.6122301, 8.8562011 45.6134382, 8.8561877 45.6134646, 8.8561769 45.6134807, 8.8561596 45.6135064)",,
116036933,1,Via Alessandro Volta,unclassified,True,False,36.656,"LINESTRING (8.8466985 45.613517, 8.8471259 45.6136559)",,
38970159,1,Via Alessandro Volta,unclassified,True,False,12.276,"LINESTRING (8.8466985 45.613517, 8.8467171 45.6135414, 8.846726 45.6135682, 8.8467246 45.6135958, 8.846713 45.6136222)",roundabout,
97470391,1,Via Libia,unclassified,True,False,98.696,"LINESTRING (8.8550635 45.6160939, 8.8562925 45.6163149)",,
30040097,1,Via Andrea Zappellini,unclassified,True,False,37.009,"LINESTRING (8.8545691 45.6145359, 8.8544948 45.6145346, 8.8540951 45.6145081)",,
97476591,1,Via Gaudenzio Ferrari,unclassified,False,True,84.079,"LINESTRING (8.8545691 45.6145359, 8.8545676 45.6145771, 8.8545432 45.6152576, 8.854542 45.6152918)",,
111640306,1,Viale Duca d'Aosta,unclassified,True,False,18.705000000000002,"LINESTRING (8.8557197 45.613765, 8.8557384 45.6137208, 8.855757 45.613677, 8.8557782 45.6136362, 8.8557982 45.6136063)",,
30040082,1,Via Giacomo Matteotti,residential,True,False,28.376,"LINESTRING (8.8490054 45.6120241, 8.8490737 45.6119927, 8.8491259 45.6119714, 8.8493299 45.611909)",,
524126962,1,Via Giacomo Matteotti,residential,True,False,85.886,"LINESTRING (8.8490054 45.6120241, 8.8488278 45.6121006, 8.8487641 45.6121192, 8.8487128 45.6121316, 8.8486491 45.6121427, 8.8485748 45.6121477, 8.8483642 45.6121464, 8.8482035 45.6121416, 8.8481853 45.6121411, 8.8481088 45.6121317, 8.8479466 45.6121118)",,
97554183,,Vicolo Mariotti,living_street,False,False,42.615,"LINESTRING (8.8508142 45.6126097, 8.8502696 45.6125678)",,
220329028,,Viale Luigi Cadorna,unclassified,True,False,39.355,"LINESTRING (8.8574012 45.6099759, 8.8574883 45.6098698, 8.8575788 45.6097596, 8.8576211 45.609708, 8.8576532 45.609669)",,
220329028,,Viale Luigi Cadorna,unclassified,True,False,7.927,"LINESTRING (8.8573104 45.6100878, 8.8573607 45.6100258)",,
329289334,,Via Alberto da Giussano,unclassified,True,False,65.31400000000001,"LINESTRING (8.8573104 45.6100878, 8.856735 45.6097638, 8.8566563 45.6097195)",,
96069612,,Via Roma,living_street,True,False,15.201,"LINESTRING (8.8537542 45.6108792, 8.8538477 45.6108756, 8.8538586 45.6108752, 8.8538912 45.6108705, 8.8539463 45.6108588)",,
644899541,,Via Roma,living_street,True,False,95.739,"LINESTRING (8.8537542 45.6108792, 8.8526444 45.6106662, 8.8525666 45.6106531)",,
220884078,2,Piazza Giuseppe Garibaldi,tertiary,True,False,14.782,"LINESTRING (8.8546789 45.6122256, 8.8546925 45.612093)",,
39309022,2,Via Daniele Crespi,unclassified,False,True,5.503,"LINESTRING (8.8547241 45.6117568, 8.8547152 45.6117077)",,
220505420,1,Piazza Giuseppe Garibaldi,unclassified,True,False,31.499000000000002,"LINESTRING (8.8547241 45.6117568, 8.8547986 45.6118821, 8.8548083 45.6118984, 8.8548697 45.6119397, 8.8549651 45.6119619)",,
39309022,2,Via Daniele Crespi,unclassified,False,False,5.503,"LINESTRING (8.8547152 45.6117077, 8.8547241 45.6117568)",,
39309022,2,Via Daniele Crespi,unclassified,False,True,86.588,"LINESTRING (8.8547152 45.6117077, 8.8547112 45.6116913, 8.8546834 45.6115758, 8.8546607 45.6114948, 8.8546425 45.6114297, 8.8546252 45.6113669, 8.8546072 45.6113018, 8.8545704 45.6111686, 8.854532 45.6110155, 8.8545271 45.6109973, 8.8545114 45.6109422)",,
"[459218688, 97714287]",1,"['Piazza Giuseppe Garibaldi', 'Via Carlo Cattaneo']",unclassified,True,False,165.49,"LINESTRING (8.8547152 45.6117077, 8.8548522 45.6117174, 8.8552336 45.6117444, 8.8552631 45.6117474, 8.8554793 45.611762, 8.8555071 45.6117614, 8.8555313 45.6117571, 8.8555391 45.6117542, 8.855564 45.6117434, 8.8555849 45.6117304, 8.8560416 45.6113669, 8.8563095 45.6111536, 8.8564284 45.6110981)",,50
524126963,2,Via Donato Bramante,unclassified,False,False,35.472,"LINESTRING (8.8500652 45.6105226, 8.8499923 45.6102077)",,
221174638,,Via Sant'Ambrogio,residential,True,False,31.009999999999998,"LINESTRING (8.8500652 45.6105226, 8.8499846 45.6105243, 8.8496667 45.6105308)",,
533180366,,Via della Concordia,residential,True,False,134.245,"LINESTRING (8.8515049 45.6089546, 8.8515174 45.6088401, 8.851636 45.6077508)",,
542570442,,Via della Concordia,residential,False,False,92.29599999999999,"LINESTRING (8.8515049 45.6089546, 8.8514977 45.6090136, 8.8514507 45.6093993, 8.8514105 45.609782)",,
253169114,,Via Ludovico Ariosto,unclassified,True,False,93.388,"LINESTRING (8.8543356 45.6078833, 8.8532998 45.6079305, 8.8532499 45.6079118, 8.8531513 45.6078847)",,
29459378,2,Via dei Mille,unclassified,False,True,9.619,"LINESTRING (8.8499613 45.6076579, 8.8500528 45.6076531, 8.8500846 45.6076514)",,
377763507,,Via dei Mille,unclassified,True,False,39.348,"LINESTRING (8.8499613 45.6076579, 8.8498448 45.60766, 8.849456 45.6076737)",,
459218688,1,Via Carlo Cattaneo,unclassified,True,False,12.782,"LINESTRING (8.8569041 45.6109845, 8.8570661 45.6110038)",,50
95730045,1,Viale Luigi Cadorna,unclassified,True,False,21.57,"LINESTRING (8.8569041 45.6109845, 8.8569639 45.6108487, 8.8569857 45.6107991)",,
376496819,,Via Bellingera,residential,False,False,12.769,"LINESTRING (8.8572888 45.6108761, 8.8571332 45.6108395)",,
95730051,1,Viale Luigi Cadorna,unclassified,True,False,147.633,"LINESTRING (8.8572888 45.6108761, 8.8572577 45.6109588, 8.8571659 45.6111764, 8.8571074 45.6113151, 8.8567783 45.6120693, 8.8567415 45.6121473)",,
376496819,,Via Bellingera,residential,False,True,21.371000000000002,"LINESTRING (8.8572888 45.6108761, 8.8573497 45.6108843, 8.8575589 45.6109113)",,
39424184,,Via Cesare Correnti,residential,True,False,138.466,"LINESTRING (8.8564953 45.6107738, 8.8547878 45.6106299, 8.8547747 45.6106294, 8.8547276 45.6106276)",,
222887737,,Via San Giusto,residential,False,True,36.434000000000005,"LINESTRING (8.8564953 45.6107738, 8.8564901 45.6107992, 8.8564351 45.6110654, 8.8564284 45.6110981)",,
222887737,,Via San Giusto,residential,False,False,36.434000000000005,"LINESTRING (8.8564284 45.6110981, 8.8564351 45.6110654, 8.8564901 45.6107992, 8.8564953 45.6107738)",,
459218688,1,Via Carlo Cattaneo,unclassified,True,False,39.099999999999994,"LINESTRING (8.8564284 45.6110981, 8.8567083 45.6110299, 8.8568034 45.6110078, 8.8568518 45.6109966, 8.8569041 45.6109845)",,50
38967884,2,Piazza Cristoforo Colombo,unclassified,False,False,26.284,"LINESTRING (8.8501881 45.6142217, 8.8498509 45.6142062)",,
38967884,2,Piazza Cristoforo Colombo,unclassified,False,True,4.811,"LINESTRING (8.8501881 45.6142217, 8.8502497 45.6142256)",,
388078948,2,Via Andrea Zappellini,unclassified,False,False,15.576,"LINESTRING (8.8525126 45.6143898, 8.8523845 45.6143825, 8.852313 45.6143785)",,
"[524126961, 421109051]","['1', '2']",Via Montebello,unclassified,True,False,55.776,"LINESTRING (8.8502092 45.6137203, 8.8501981 45.6139836, 8.8501922 45.6141229, 8.8501911 45.6141497, 8.8501881 45.6142217)",,
29492803,2,Piazza Alessandro Manzoni,tertiary,True,False,40.92100000000001,"LINESTRING (8.8458802 45.6109356, 8.8459033 45.6108753, 8.8459124 45.6108514, 8.8459558 45.6107458, 8.8460127 45.6106271, 8.8460335 45.6105837)",,
96302843,1,Piazza Alessandro Manzoni,unclassified,True,False,28.107,"LINESTRING (8.8458802 45.6109356, 8.8459618 45.6108665, 8.8460136 45.6108268, 8.8460594 45.6108216, 8.8460967 45.6108231, 8.8461061 45.6108254, 8.8461211 45.6108291, 8.8461483 45.6108557)",,
223350698,,Vicolo del Paradiso,residential,False,False,42.841,"LINESTRING (8.8483571 45.6137364, 8.8485202 45.6133684)",,
540212912,,Via Luigi Galvani,unclassified,False,False,134.16299999999998,"LINESTRING (8.8462052 45.6150182, 8.8462062 45.6149563, 8.8462037 45.6143787, 8.8462029 45.6141864, 8.8462157 45.6141056, 8.8462807 45.6138157)",,
540212912,,Via Luigi Galvani,unclassified,False,True,49.875,"LINESTRING (8.8462052 45.6150182, 8.846207 45.6153434, 8.8461923 45.6154663)",,
223394526,1,Piazza San Michele,residential,True,False,6.233,"LINESTRING (8.8460249 45.6133254, 8.8461039 45.613316)",,
