osmid,name,highway,junction,oneway,reversed,length,geometry,lanes,bridge,ref,tunnel,access
103973527,Via Montello,residential,,False,False,71.306,"LINESTRING (9.9044009 44.9239951, 9.9052079 44.923704)",,,,,
881236433,Via San Rocco,residential,,False,True,45.698,"LINESTRING (9.9044009 44.9239951, 9.9047282 44.9243345)",,,,,
103973898,Via Luigi Scapuzzi,tertiary,,False,True,68.922,"LINESTRING (9.915426 44.9263469, 9.9161142 44.9259638)",,,,,
335980227,Viale Battisti Cesare,residential,,False,True,75.262,"LINESTRING (9.915426 44.9263469, 9.9149481 44.9257607)",,,,,
609552658,Viale della Vittoria,residential,,True,False,102.975,"LINESTRING (9.915426 44.9263469, 9.9160487 44.9271613)",,,,,
609552657,Via Luigi Scapuzzi,tertiary,,False,False,85.869,"LINESTRING (9.915426 44.9263469, 9.914732 44.9267407, 9.9146174 44.9268579)",,,,,
103973792,Via Vincenzo Bellini,residential,,False,True,91.22,"LINESTRING (9.9090902 44.9249361, 9.9097743 44.9255982)",,,,,
103973838,Via Donizetti Nord,residential,,False,True,67.817,"LINESTRING (9.9090902 44.9249361, 9.9084211 44.9253202)",,,,,
485673888,Via Gaetano Donizzetti,residential,,False,False,32.444,"LINESTRING (9.9090902 44.9249361, 9.9088446 44.9247018)",,,,,
103973838,Via Donizetti Nord,residential,,False,False,136.588,"LINESTRING (9.9090902 44.9249361, 9.9097948 44.9244924, 9.9104877 44.9242209)",,,,,
335980221,Viale Prospero Verani,secondary,,False,False,21.395,"LINESTRING (9.9118828 44.9254795, 9.9121159 44.9253806)",2,,SS9,,
335980221,Viale Prospero Verani,secondary,,False,True,13.072,"LINESTRING (9.9118828 44.9254795, 9.9117406 44.9255402)",2,,SS9,,
1121049812,Via Risorgimento,residential,,False,True,57.36099999999999,"LINESTRING (9.9118828 44.9254795, 9.9119875 44.9256275, 9.9121125 44.9258041, 9.9122092 44.9259407)",,,,,
103973647,Via Damiano Chiesa,residential,,False,False,99.243,"LINESTRING (9.9092732 44.9319842, 9.9102775 44.9314447)",,,,,
184271971,Via Nazario Sauro,residential,,False,True,120.86,"LINESTRING (9.9092732 44.9319842, 9.9085406 44.931029)",,,,,
374926541,Via San Rocco,residential,,True,False,104.819,"LINESTRING (9.9057718 44.9259527, 9.9052872 44.9250747)",,,,,permissive
881236432,Via San Rocco,residential,,False,False,84.646,"LINESTRING (9.9057718 44.9259527, 9.906796 44.9257211)",,,,,
103980179,Via Mafalda Di Savoia,residential,,False,True,138.299,"LINESTRING (9.9057718 44.9259527, 9.9049968 44.9261585, 9.9049241 44.9260195, 9.9046743 44.9255417)",,,,,
881236431,Via Silvio Pellico,residential,,False,False,42.68,"LINESTRING (9.9064541 44.9251809, 9.9062449 44.9248268)",,,,,
881236431,Via Silvio Pellico,residential,,False,True,65.823,"LINESTRING (9.9064541 44.9251809, 9.906796 44.9257211)",,,,,
103973863,Via Gioacchino Rossini,residential,,False,False,52.377,"LINESTRING (9.9064541 44.9251809, 9.9068526 44.9249234, 9.9069473 44.9248648)",,,,,
335980219,Via della Liberazione,unclassified,,False,False,50.666,"LINESTRING (9.9094239 44.9273634, 9.9097226 44.927767)",,,,,
103973674,Via Genesio Bressani,residential,,True,False,98.38499999999999,"LINESTRING (9.9094239 44.9273634, 9.91019 44.9269682, 9.9104322 44.9268407)",,,,,
184271972,Corso Giuseppe Garibaldi,unclassified,,True,False,82.448,"LINESTRING (9.9094064 44.9298214, 9.9086002 44.9302947)",,,,,
296311051,Via Fiume,residential,,False,True,81.605,"LINESTRING (9.9059462 44.9243574, 9.9051512 44.9248283)",,,,,
881236431,Via Silvio Pellico,residential,,False,True,57.248,"LINESTRING (9.9059462 44.9243574, 9.9062449 44.9248268)",,,,,
103973286,Via Alberto Conni,residential,,False,True,62.113,"LINESTRING (9.9059462 44.9243574, 9.9057136 44.9240188, 9.9054631 44.9240599)",,,,,
296311051,Via Fiume,residential,,False,False,57.787000000000006,"LINESTRING (9.9059462 44.9243574, 9.906241 44.9241542, 9.9064724 44.9239951)",,,,,
1017994942,Via Luigi Scapuzzi,secondary,,False,True,134.809,"LINESTRING (9.9168602 44.9242328, 9.9160061 44.924283, 9.9157736 44.92431, 9.9152897 44.9243808, 9.9151648 44.9243896)",2,,SS9,,
103973286,Via Alberto Conni,residential,,False,False,65.422,"LINESTRING (9.9047282 44.9243345, 9.9054631 44.9240599)",,,,,
881236433,Via San Rocco,residential,,False,False,45.698,"LINESTRING (9.9047282 44.9243345, 9.9044009 44.9239951)",,,,,
881236433,Via San Rocco,residential,,False,True,64.218,"LINESTRING (9.9047282 44.9243345, 9.9051512 44.9248283)",,,,,
335980219,Via della Liberazione,unclassified,,False,False,11.13,"LINESTRING (9.9101356 44.9283373, 9.9102127 44.9284212)",,,,,
335980219,Via della Liberazione,unclassified,,False,True,37.146,"LINESTRING (9.9101356 44.9283373, 9.9099327 44.9280357)",,,,,
103973915,Via Gaetana Moruzzi,residential,,True,False,135.478,"LINESTRING (9.9101356 44.9283373, 9.9099123 44.9283864, 9.9098069 44.9284811, 9.909368 44.9287412, 9.908791 44.9290742)",,,,,
103973445,Via Gaetano Donizzetti,residential,,False,True,67.836,"LINESTRING (9.9088446 44.9247018, 9.9081812 44.9250911)",,,,,
485673888,Via Gaetano Donizzetti,residential,,False,True,32.444,"LINESTRING (9.9088446 44.9247018, 9.9090902 44.9249361)",,,,,
103973445,Via Gaetano Donizzetti,residential,,False,False,144.79899999999998,"LINESTRING (9.9088446 44.9247018, 9.9096269 44.9243099, 9.9104115 44.9240264)",,,,,
609550319,Viale Roma,tertiary,,False,True,24.24,"LINESTRING (9.9093342 44.9309155, 9.9095998 44.9308052)",,,,,
424923527,,residential,,True,False,92.43599999999999,"LINESTRING (9.9093342 44.9309155, 9.909012 44.9305702, 9.908925 44.930559, 9.9087787 44.9304162, 9.9087154 44.9303938, 9.9086002 44.9302947)",,,,,
609550319,Viale Roma,tertiary,,False,False,64.882,"LINESTRING (9.9093342 44.9309155, 9.9089913 44.9310173, 9.9087249 44.9310364, 9.9085406 44.931029)",,,,,
103973523,Via Giosuè Carducci,residential,,True,False,38.736,"LINESTRING (9.908791 44.9290742, 9.9090093 44.9293864)",,,,,
103973915,Via Gaetana Moruzzi,residential,,True,False,96.613,"LINESTRING (9.908791 44.9290742, 9.9078031 44.9295897)",,,,,
485673890,Via Giuseppe Mischi,residential,,False,True,20.236,"LINESTRING (9.913732 44.927861, 9.9135374 44.9279799)",,,,,
335980219,Via della Liberazione,unclassified,,False,False,34.151,"LINESTRING (9.9097226 44.927767, 9.9099327 44.9280357)",,,,,
335980219,Via della Liberazione,unclassified,,False,True,50.666,"LINESTRING (9.9097226 44.927767, 9.9094239 44.9273634)",,,,,
335980223,Via San Fiorenzo,residential,,False,False,54.301,"LINESTRING (9.9097226 44.927767, 9.909912 44.9276863, 9.9101697 44.9275186, 9.9102507 44.9274572)",,,,,
439694542,Via Teofilo Rossi,residential,,True,False,68.254,"LINESTRING (9.9097226 44.927767, 9.909387 44.9279032, 9.9090219 44.9280945, 9.9090008 44.9281052)",,,,,
103973856,Via Carlo Linneo,residential,,False,True,6.357,"LINESTRING (9.9068615 44.9237703, 9.9067933 44.9238009)",,,,,
103973286,Via Alberto Conni,residential,,False,True,65.422,"LINESTRING (9.9054631 44.9240599, 9.9047282 44.9243345)",,,,,
103973453,Via Alberto Conni,residential,,False,False,44.383,"LINESTRING (9.9054631 44.9240599, 9.9052079 44.923704)",,,,,
103973286,Via Alberto Conni,residential,,False,False,62.113,"LINESTRING (9.9054631 44.9240599, 9.9057136 44.9240188, 9.9059462 44.9243574)",,,,,
103973647,Via Damiano Chiesa,residential,,False,True,37.947,"LINESTRING (9.9120414 44.9304505, 9.9116658 44.9306644)",,,,,
107916119,Viale Filippo Corridoni,tertiary,,False,True,87.012,"LINESTRING (9.9120414 44.9304505, 9.9113344 44.929849)",,,,,
335980226,Via San Francesco,residential,,False,False,99.971,"LINESTRING (9.9120414 44.9304505, 9.9130332 44.929889)",,,,,
"[103973327, 103973703, 107916119]",Viale Filippo Corridoni,tertiary,,False,False,121.95200000000001,"LINESTRING (9.9120414 44.9304505, 9.912789 44.9310396, 9.9129607 44.9311783, 9.913072 44.9312693)",,,Strada Provinciale 46,yes,
103973256,Via Galileo Galilei,residential,,False,False,79.287,"LINESTRING (9.9075533 44.9254343, 9.9069473 44.9248648)",,,,,
103973256,Via Galileo Galilei,residential,,False,True,4.052,"LINESTRING (9.9075533 44.9254343, 9.9075819 44.9254646)",,,,,
103973445,Via Gaetano Donizzetti,residential,,False,False,62.451,"LINESTRING (9.9075533 44.9254343, 9.9081812 44.9250911)",,,,,
103973445,Via Gaetano Donizzetti,residential,,False,True,68.60900000000001,"LINESTRING (9.9075533 44.9254343, 9.9072467 44.9256095, 9.906796 44.9257211)",,,,,
103973453,Via Alberto Conni,residential,,False,True,44.383,"LINESTRING (9.9052079 44.923704, 9.9054631 44.9240599)",,,,,
103973527,Via Montello,residential,,False,True,71.306,"LINESTRING (9.9052079 44.923704, 9.9044009 44.9239951)",,,,,
103973308,Via Antonio Gramsci,residential,,False,False,53.671,"LINESTRING (9.9125175 44.9274463, 9.9119244 44.9276843)",,,,,
810037056,Via Venti Settembre,residential,,True,False,56.698,"LINESTRING (9.9125175 44.9274463, 9.9126381 44.927949)",,,,,
485673895,Piazza Marsala,residential,,True,False,49.237,"LINESTRING (9.9125175 44.9274463, 9.9126327 44.9274604, 9.9131317 44.9273911)",,,,,
103973256,Via Galileo Galilei,residential,,False,True,79.287,"LINESTRING (9.9069473 44.9248648, 9.9075533 44.9254343)",,,,,
103973863,Via Gioacchino Rossini,residential,,False,False,65.735,"LINESTRING (9.9069473 44.9248648, 9.9070758 44.9248365, 9.9077446 44.9246893)",,,,,
103973863,Via Gioacchino Rossini,residential,,False,True,52.377,"LINESTRING (9.9069473 44.9248648, 9.9068526 44.9249234, 9.9064541 44.9251809)",,,,,
184271972,Corso Giuseppe Garibaldi,unclassified,,True,False,41.968,"LINESTRING (9.9085485 44.9303251, 9.9081381 44.930566)",,,,,
"[103973720, 489130039]","['Piazzetta della Rocca', 'Via Melchiorre Gioia']",residential,,True,False,59.967999999999996,"LINESTRING (9.9085485 44.9303251, 9.9084423 44.9302067, 9.9084041 44.9301626, 9.9081398 44.92987)",,,,,
335980223,Via San Fiorenzo,residential,,False,True,23.838,"LINESTRING (9.9113062 44.9269373, 9.9110269 44.9270201)",,,,,
335980220,Via Severo Vanni,residential,,False,False,96.514,"LINESTRING (9.9113062 44.9269373, 9.911486 44.9272127, 9.9119244 44.9276843)",,,,,
335980223,Via San Fiorenzo,residential,,False,False,47.268,"LINESTRING (9.9113062 44.9269373, 9.9116019 44.9268621, 9.9118509 44.9267622)",,,,,
103973895,Via Genesio Bressani,residential,,False,False,107.24700000000001,"LINESTRING (9.906939 44.9286788, 9.9076044 44.9283351, 9.9080396 44.9281104)",,,,,
335980227,Viale Battisti Cesare,residential,,False,False,75.262,"LINESTRING (9.9149481 44.9257607, 9.915426 44.9263469)",,,,,
335980227,Viale Battisti Cesare,residential,,False,True,76.119,"LINESTRING (9.9149481 44.9257607, 9.9144944 44.9251562)",,,,,
"[485673891, 103973468]","['Via Giuseppe Cortesi', 'Via Riccardo Botti']",residential,,False,False,265.933,"LINESTRING (9.9149481 44.9257607, 9.9161063 44.9252805, 9.9157805 44.924859, 9.9150796 44.9249816, 9.9144944 44.9251562)",,,,,
103973563,Via Quinto Catalani,residential,,False,True,45.311,"LINESTRING (9.9073023 44.9289722, 9.9068311 44.9292062)",,,,,
439694540,Piazzale San Giovanni,residential,,True,False,100.63,"LINESTRING (9.9073023 44.9289722, 9.908235 44.9285401, 9.9083304 44.928446)",,,,,
103973650,Via Giacomo Puccini,residential,,False,False,85.617,"LINESTRING (9.909705 44.9265985, 9.9090642 44.9259764)",,,,,
609549048,Viale Giacomo Matteotti,secondary,,False,False,24.987,"LINESTRING (9.909705 44.9265985, 9.9099676 44.9264723)",2,,,,
609549048,Viale Giacomo Matteotti,secondary,,False,True,120.862,"LINESTRING (9.909705 44.9265985, 9.909174 44.9268699, 9.9086887 44.927115, 9.9084647 44.9272388)",2,,,,
103980106,Via Luigi Illica,residential,,False,False,63.688,"LINESTRING (9.9107635 44.9247426, 9.910006 44.9249436)",,,,,
620139163,Viale Luigi Illica,tertiary,,False,False,33.813,"LINESTRING (9.9107635 44.9247426, 9.9108705 44.9250371)",,,SP4,,
620139163,Viale Luigi Illica,tertiary,,False,True,61.941,"LINESTRING (9.9107635 44.9247426, 9.9104877 44.9242209)",,,SP4,,
103980201,Piazzale Giuseppe Verdi,residential,,False,True,53.567,"LINESTRING (9.9076369 44.9258782, 9.9070873 44.9261622)",,,,,
103980073,Via Salvo D'Acquisto,residential,,False,True,71.811,"LINESTRING (9.916841 44.9268413, 9.9160487 44.9271613)",,,,,
103980113,Via Valente Faustini,residential,,False,True,113.27699999999999,"LINESTRING (9.916841 44.9268413, 9.9165924 44.9265907, 9.9161142 44.9259638)",,,,,
103973440,Via Silvio Pellico,residential,,False,False,54.145,"LINESTRING (9.9070873 44.9261622, 9.906796 44.9257211)",,,,,
103973440,Via Silvio Pellico,residential,,False,True,78.825,"LINESTRING (9.9070873 44.9261622, 9.9074803 44.9268142)",,,,,
103980201,Piazzale Giuseppe Verdi,residential,,False,False,53.567,"LINESTRING (9.9070873 44.9261622, 9.9076369 44.9258782)",,,,,
103980048,Via Genesio Bressani,residential,,False,True,43.686,"LINESTRING (9.9115545 44.9264575, 9.9110293 44.9265843)",,,,,
421984706,Via Venti Settembre,residential,,True,False,41.195,"LINESTRING (9.9115545 44.9264575, 9.9117909 44.9267134, 9.9118509 44.9267622)",,,,,
103980106,Via Luigi Illica,residential,,False,True,63.688,"LINESTRING (9.910006 44.9249436, 9.9107635 44.9247426)",,,,,
103980073,Via Salvo D'Acquisto,residential,,False,False,71.811,"LINESTRING (9.9160487 44.9271613, 9.916841 44.9268413)",,,,,
"[335980210, 609552658]","['Viale fratelli Cairoli', 'Viale della Vittoria']",residential,,True,False,441.273,"LINESTRING (9.9160487 44.9271613, 9.9172119 44.9285804, 9.9163358 44.9290185, 9.9159981 44.9289729, 9.9152238 44.9277667)",,,,,
103980179,Via Mafalda Di Savoia,residential,,False,False,138.299,"LINESTRING (9.9046743 44.9255417, 9.9049241 44.9260195, 9.9049968 44.9261585, 9.9057718 44.9259527)",,,,,
60202553,Via John Fitzgerald Kennedy,unclassified,,False,True,99.376,"LINESTRING (9.9161848 44.923597, 9.9151011 44.9240552)",2,,,,
103973898,Via Luigi Scapuzzi,tertiary,,False,False,68.922,"LINESTRING (9.9161142 44.9259638, 9.915426 44.9263469)",,,,,
103980113,Via Valente Faustini,residential,,False,False,113.27699999999999,"LINESTRING (9.9161142 44.9259638, 9.9165924 44.9265907, 9.916841 44.9268413)",,,,,
103973650,Via Giacomo Puccini,residential,,False,False,31.713,"LINESTRING (9.9084211 44.9253202, 9.9081812 44.9250911)",,,,,
103973650,Via Giacomo Puccini,residential,,False,True,88.812,"LINESTRING (9.9084211 44.9253202, 9.9090642 44.9259764)",,,,,
103973838,Via Donizetti Nord,residential,,False,False,67.817,"LINESTRING (9.9084211 44.9253202, 9.9090902 44.9249361)",,,,,
335980217,Via Venti Settembre,residential,,False,False,10.724,"LINESTRING (9.9114033 44.9261511, 9.9114213 44.9262467)",,,,,
335980216,Via Venti Settembre,residential,,True,False,26.458,"LINESTRING (9.9114033 44.9261511, 9.9113604 44.9261271, 9.9113295 44.9260758, 9.9112575 44.9259417)",,,,,
103973592,Via Risorgimento,residential,,True,False,4.374,"LINESTRING (9.9131317 44.9273911, 9.9131811 44.9273731)",,,,,
103973831,Largo Alberoni Giulio,residential,,False,True,43.623000000000005,"LINESTRING (9.9105547 44.9277852, 9.9104189 44.9276387, 9.9102507 44.9274572)",,,,,
1017994947,Viale Matteotti Giacomo,secondary,,True,False,10.247,"LINESTRING (9.9078675 44.9306682, 9.9078569 44.9307192, 9.9078574 44.9307598)",1,,,,
881226512,via Calestani Fulvio,residential,,False,True,82.946,"LINESTRING (9.9140743 44.9270893, 9.9135809 44.9264302)",,,,,
1017994953,Corso Giuseppe Garibaldi,unclassified,,True,False,95.64099999999999,"LINESTRING (9.9140743 44.9270893, 9.9136426 44.927349, 9.9131553 44.9276518)",,,,,
335980223,Via San Fiorenzo,residential,,False,False,23.838,"LINESTRING (9.9110269 44.9270201, 9.9113062 44.9269373)",,,,,
335980213,Via Sforza Pallavicino,residential,,False,True,100.96699999999998,"LINESTRING (9.9110269 44.9270201, 9.9112275 44.9272781, 9.9116721 44.9278047)",,,,,
335980223,Via San Fiorenzo,residential,,False,True,28.384,"LINESTRING (9.9110269 44.9270201, 9.9109836 44.9270329, 9.9107225 44.9271559)",,,,,
1121052340,Via Venti Settembre,residential,,True,False,6.22,"LINESTRING (9.9112575 44.9259417, 9.9111994 44.9259038)",,,,,
335980216,Via Venti Settembre,residential,,True,False,8.14,"LINESTRING (9.9112575 44.9259417, 9.9112574 44.9259066, 9.9112568 44.9258685)",,,,,
335980222,Via Trento,residential,,False,True,68.58,"LINESTRING (9.9133641 44.9248544, 9.9136642 44.9254334)",,,,,
335980221,Viale Prospero Verani,secondary,,False,False,61.432,"LINESTRING (9.9133641 44.9248544, 9.9137676 44.9247281, 9.9140829 44.9246397)",2,,SS9,,
335980221,Viale Prospero Verani,secondary,,False,True,114.476,"LINESTRING (9.9133641 44.9248544, 9.9132652 44.9248871, 9.912725 44.9251006, 9.9121159 44.9253806)",2,,SS9,,
103973308,Via Antonio Gramsci,residential,,False,False,26.961,"LINESTRING (9.9116721 44.9278047, 9.9113881 44.9279402)",,,,,
103973308,Via Antonio Gramsci,residential,,False,True,23.953,"LINESTRING (9.9116721 44.9278047, 9.9119244 44.9276843)",,,,,
335980213,Via Sforza Pallavicino,residential,,False,False,100.96699999999998,"LINESTRING (9.9116721 44.9278047, 9.9112275 44.9272781, 9.9110269 44.9270201)",,,,,
335980214,Via Romagnosi,residential,,False,False,35.773,"LINESTRING (9.9105675 44.9282202, 9.9102127 44.9284212)",,,,,
335980222,Via Trento,residential,,False,False,68.58,"LINESTRING (9.9136642 44.9254334, 9.9133641 44.9248544)",,,,,
485673892,Via Trieste,residential,,False,False,52.686,"LINESTRING (9.9136642 44.9254334, 9.9130693 44.9256504)",,,,,
485673892,Via Trieste,residential,,False,True,72.264,"LINESTRING (9.9136642 44.9254334, 9.9144944 44.9251562)",,,,,
335980215,Via Vincenzo Maculani,residential,,False,False,2.2,"LINESTRING (9.9114634 44.9280639, 9.9114804 44.9280796)",,,,,
335980221,Viale Prospero Verani,secondary,,False,False,13.072,"LINESTRING (9.9117406 44.9255402, 9.9118828 44.9254795)",2,,SS9,,
335980228,Viale Prospero Verani,secondary,,True,False,32.125,"LINESTRING (9.9117406 44.9255402, 9.9114347 44.9257314)",1,,SS9,,
335980215,Via Vincenzo Maculani,residential,,False,True,46.176,"LINESTRING (9.9118372 44.9284092, 9.9114804 44.9280796)",,,,,
335980224,Corso Giuseppe Garibaldi,unclassified,,True,False,120.063,"LINESTRING (9.9118372 44.9284092, 9.910653 44.9290896)",,,,,
374926424,Via Ugo Bassi,residential,,False,False,85.622,"LINESTRING (9.90647 44.9271438, 9.9060504 44.9264334)",,,,,permissive
485673887,Via Pietro Maroncelli,residential,,False,False,87.576,"LINESTRING (9.90647 44.9271438, 9.9074803 44.9268142)",,,,,
485673887,Via Pietro Maroncelli,residential,,False,True,89.939,"LINESTRING (9.90647 44.9271438, 9.9064508 44.9271501, 9.905509 44.9275809)",,,,,
374926424,Via Ugo Bassi,residential,,False,True,85.622,"LINESTRING (9.9060504 44.9264334, 9.90647 44.9271438)",,,,,permissive
184271972,Corso Giuseppe Garibaldi,unclassified,,True,False,5.291,"LINESTRING (9.9086002 44.9302947, 9.9085485 44.9303251)",,,,,
103973582,Viale fratelli Cairoli,tertiary,,False,False,66.006,"LINESTRING (9.9148695 44.9272287, 9.9152238 44.9277667)",,,,,
103973582,Viale fratelli Cairoli,tertiary,,False,True,45.759,"LINESTRING (9.9148695 44.9272287, 9.9146174 44.9268579)",,,,,
57390833,Viale Luigi Illica,tertiary,,True,False,27.075,"LINESTRING (9.9111795 44.9257183, 9.9111515 44.9256229, 9.9111021 44.9254811)",,,,,
1121052339,Via Emilia,secondary,roundabout,True,False,12.221,"LINESTRING (9.9111795 44.9257183, 9.9112029 44.9256963, 9.9112339 44.9256798, 9.91127 44.9256698, 9.9113086 44.9256671)",1,,SS9,,
"[1017994929, 1026779659]",Via San Protaso,residential,,False,"[False, True]",112.12700000000001,"LINESTRING (9.904735 44.9304223, 9.9053417 44.9310575, 9.9054756 44.9311976, 9.9055449 44.9312509)",,,,,
485673894,Vicolo della Torre,residential,,False,True,56.087,"LINESTRING (9.9120645 44.9277908, 9.9114804 44.9280796)",,,,,
335980215,Via Vincenzo Maculani,residential,,False,False,46.176,"LINESTRING (9.9114804 44.9280796, 9.9118372 44.9284092)",,,,,
335980215,Via Vincenzo Maculani,residential,,False,True,2.2,"LINESTRING (9.9114804 44.9280796, 9.9114634 44.9280639)",,,,,
485673894,Vicolo della Torre,residential,,False,False,56.087,"LINESTRING (9.9114804 44.9280796, 9.9120645 44.9277908)",,,,,
335980224,Corso Giuseppe Garibaldi,unclassified,,True,False,81.204,"LINESTRING (9.9126381 44.927949, 9.9118372 44.9284092)",,,,,
421984706,Via Venti Settembre,residential,,True,False,3.934,"LINESTRING (9.9115341 44.9264252, 9.9115545 44.9264575)",,,,,
485673897,Piazza Andrea Casalino,residential,,False,True,26.162,"LINESTRING (9.9115341 44.9264252, 9.9118364 44.9263275)",,,,,
103973592,Via Risorgimento,residential,,True,False,26.974,"LINESTRING (9.9123668 44.9261561, 9.9122092 44.9259407)",,,,,
485673897,Piazza Andrea Casalino,residential,,False,False,17.136,"LINESTRING (9.9123668 44.9261561, 9.9121688 44.9262201)",,,,,
489124142,Via Zara,residential,,False,True,80.28,"LINESTRING (9.9062449 44.9248268, 9.9052872 44.9250747)",,,,,
881236431,Via Silvio Pellico,residential,,False,False,57.248,"LINESTRING (9.9062449 44.9248268, 9.9059462 44.9243574)",,,,,
881236431,Via Silvio Pellico,residential,,False,True,42.68,"LINESTRING (9.9062449 44.9248268, 9.9064541 44.9251809)",,,,,
374926541,Via San Rocco,residential,,True,False,29.416,"LINESTRING (9.9052872 44.9250747, 9.9051512 44.9248283)",,,,,permissive
489124142,Via Zara,residential,,False,False,80.28,"LINESTRING (9.9052872 44.9250747, 9.9062449 44.9248268)",,,,,
439694613,Via Genesio Bressani,residential,,True,False,69.204,"LINESTRING (9.9087248 44.9277407, 9.9094239 44.9273634)",,,,,
489128513,Via Catalani,residential,,False,False,45.987,"LINESTRING (9.9087248 44.9277407, 9.9090008 44.9281052)",,,,,
439694542,Via Teofilo Rossi,residential,,True,False,64.973,"LINESTRING (9.9090008 44.9281052, 9.9083304 44.928446)",,,,,
489128513,Via Catalani,residential,,False,True,45.987,"LINESTRING (9.9090008 44.9281052, 9.9087248 44.9277407)",,,,,
489130038,Via Pietro Diani,residential,,False,False,55.109,"LINESTRING (9.9123429 44.927239, 9.9129537 44.9269969)",,,,,
810037056,Via Venti Settembre,residential,,True,False,26.838,"LINESTRING (9.9123429 44.927239, 9.9125175 44.9274463)",,,,,
103973647,Via Damiano Chiesa,residential,,False,False,37.947,"LINESTRING (9.9116658 44.9306644, 9.9120414 44.9304505)",,,,,
103973647,Via Damiano Chiesa,residential,,False,True,42.884,"LINESTRING (9.9116658 44.9306644, 9.9112413 44.9309061)",,,,,
489130047,Via fratelli Bandiera,residential,,False,False,70.399,"LINESTRING (9.9116658 44.9306644, 9.9122162 44.9311634)",,,,,
103973592,Via Risorgimento,residential,,True,False,71.861,"LINESTRING (9.9129537 44.9269969, 9.9125563 44.9264151)",,,,,
489130038,Via Pietro Diani,residential,,False,True,55.109,"LINESTRING (9.9129537 44.9269969, 9.9123429 44.927239)",,,,,
489130047,Via fratelli Bandiera,residential,,False,True,70.399,"LINESTRING (9.9122162 44.9311634, 9.9116658 44.9306644)",,,,,
335980221,Viale Prospero Verani,secondary,,False,False,33.891,"LINESTRING (9.9140829 44.9246397, 9.9144887 44.924538)",2,,SS9,,
335980227,Viale Battisti Cesare,residential,,False,False,31.918,"LINESTRING (9.9140829 44.9246397, 9.9142821 44.9248897)",,,,,
609547289,Via Michelangelo Buonarroti,residential,,False,False,79.358,"LINESTRING (9.9140829 44.9246397, 9.9135854 44.924019)",,,,,
335980221,Viale Prospero Verani,secondary,,False,True,61.432,"LINESTRING (9.9140829 44.9246397, 9.9137676 44.9247281, 9.9133641 44.9248544)",2,,SS9,,
609549052,Viale Matteotti,secondary,roundabout,True,False,10.646,"LINESTRING (9.9078022 44.9308864, 9.907759 44.9308956, 9.907714 44.9308938, 9.9076726 44.9308812)",,,,,
609549052,Viale Matteotti,secondary,roundabout,True,False,13.584,"LINESTRING (9.907614 44.9308019, 9.9076223 44.9307719, 9.907644 44.9307455, 9.9076767 44.9307256, 9.9077168 44.9307144)",,,,,
609549052,Viale Matteotti,secondary,roundabout,True,False,3.093,"LINESTRING (9.9078574 44.9307598, 9.907871 44.9307859)",,,,,
103973832,Via San Giovanni Bosco,residential,,False,False,44.913,"LINESTRING (9.9093259 44.9258479, 9.9097743 44.9255982)",,,,,
103973832,Via San Giovanni Bosco,residential,,False,True,25.073,"LINESTRING (9.9093259 44.9258479, 9.9090642 44.9259764)",,,,,
620139161,Via Lucca Salvatore,residential,,False,False,85.865,"LINESTRING (9.9093259 44.9258479, 9.9099676 44.9264723)",,,,,
609549048,Viale Giacomo Matteotti,secondary,,False,True,24.987,"LINESTRING (9.9099676 44.9264723, 9.909705 44.9265985)",2,,,,
620139161,Via Lucca Salvatore,residential,,False,True,85.865,"LINESTRING (9.9099676 44.9264723, 9.9093259 44.9258479)",,,,,
609549048,Viale Giacomo Matteotti,secondary,,False,False,38.730000000000004,"LINESTRING (9.9099676 44.9264723, 9.9103484 44.9262843, 9.9103666 44.9262695)",2,,,,
1127931379,Viale Europa,secondary,,False,False,50.872,"LINESTRING (9.9056993 44.9319583, 9.9061249 44.9317116, 9.906202 44.9316709)",2,,,,
1127931379,Viale Europa,secondary,,False,True,89.75299999999999,"LINESTRING (9.9056993 44.9319583, 9.9055291 44.9320569, 9.9051526 44.9322879, 9.9048347 44.9324844)",2,,,,
335980226,Via San Francesco,residential,,False,True,99.971,"LINESTRING (9.9130332 44.929889, 9.9120414 44.9304505)",,,,,
681571290,,residential,,False,False,70.5,"LINESTRING (9.9130332 44.929889, 9.9135835 44.9303892)",,,,,
1117919769,Via San Francesco,residential,,False,False,66.814,"LINESTRING (9.9130332 44.929889, 9.9137006 44.9295178)",,,,,
681571290,,residential,,False,True,70.5,"LINESTRING (9.9135835 44.9303892, 9.9130332 44.929889)",,,,,
489130037,Vicolo alle Corti,residential,,False,False,44.953,"LINESTRING (9.9118958 44.9267403, 9.9123646 44.9265095)",,,,,
489130037,Vicolo alle Corti,residential,,False,True,4.292,"LINESTRING (9.9118958 44.9267403, 9.9118509 44.9267622)",,,,,
810037056,Via Venti Settembre,residential,,True,False,65.692,"LINESTRING (9.9118958 44.9267403, 9.9122148 44.927087, 9.9123429 44.927239)",,,,,
866748238,,secondary,,True,False,25.451,"LINESTRING (9.9151648 44.9243896, 9.9150494 44.9244047, 9.9148474 44.924433)",,,,,
1017994942,Via Luigi Scapuzzi,secondary,,False,False,134.809,"LINESTRING (9.9151648 44.9243896, 9.9152897 44.9243808, 9.9157736 44.92431, 9.9160061 44.924283, 9.9168602 44.9242328)",2,,SS9,,
