osmid,name,highway,oneway,reversed,length,geometry,width,lanes,maxspeed,junction
"[193407809, 186900866, 186900853]","['Via San Prospero', 'Viale Mascagni']",residential,True,False,119.74400000000001,"LINESTRING (10.7853068 44.536903, 10.7848201 44.5368879, 10.7846562 44.5369216, 10.7845005 44.536974, 10.7841943 44.5370455, 10.7839927 44.537082, 10.7839273 44.5370922, 10.7838445 44.5370834)",,1,50,
186900858,Via San Prospero,residential,True,False,21.539,"LINESTRING (10.7853068 44.536903, 10.7852423 44.536893, 10.7852206 44.5368851, 10.7852023 44.5368597, 10.7851981 44.5368391, 10.7852113 44.5368136, 10.7852319 44.5368019, 10.7852763 44.5367896)",,1,50,
40179663,Viale Boito,residential,True,False,71.418,"LINESTRING (10.787072 44.5371211, 10.7870584 44.5370834, 10.7868726 44.536562, 10.786848 44.536499)",,,,
186900853,Via San Prospero,residential,True,False,142.385,"LINESTRING (10.787072 44.5371211, 10.7866766 44.5370573, 10.786487 44.5370322, 10.7862289 44.5369892, 10.7861856 44.536981, 10.7859366 44.5369378, 10.785683 44.5369162, 10.7853068 44.536903)",,1,50,
"[40172910, 193698590]",Via Monzambano,residential,True,False,83.59200000000001,"LINESTRING (10.7802063 44.5435037, 10.7804694 44.5434174, 10.7805606 44.5434098, 10.7806277 44.543417, 10.7809546 44.5435126, 10.7810982 44.5435616, 10.7811836 44.5435877)",,,,
188035414,Via Ferrero,residential,True,False,114.665,"LINESTRING (10.7802063 44.5435037, 10.7802325 44.5435549, 10.7802445 44.54363, 10.7796879 44.5444391)",,,,
40173557,Via Peschiera,residential,True,False,85.405,"LINESTRING (10.7796879 44.5444391, 10.7788586 44.544159, 10.7787145 44.5441095)",,,,
123011792,Viale San Giorgio,residential,True,False,122.96900000000001,"LINESTRING (10.7820732 44.5425544, 10.7820969 44.5426069, 10.7826323 44.5435859)",,,,
213131385,Via Pia,residential,True,False,15.829,"LINESTRING (10.7818829 44.5425975, 10.7819834 44.5425729, 10.7820732 44.5425544)",,1,,
213131387,Via Pia,residential,True,False,35.527,"LINESTRING (10.7818829 44.5425975, 10.7818652 44.5425513, 10.7818921 44.5424974, 10.7819209 44.5424409, 10.7819438 44.5423902, 10.7819652 44.5423348, 10.7819774 44.5422921)",,1,,
232785421,Piazza Martiri Partigiani,residential,True,False,9.100999999999999,"LINESTRING (10.7813439 44.5409933, 10.7813188 44.5409402, 10.7813074 44.5409157)",,,,
"[548780865, 548780866]",Piazzale Roverella,residential,False,"[False, True]",10.905,"LINESTRING (10.7813439 44.5409933, 10.7812458 44.541019, 10.7812486 44.5410425)",,,,
150888107,Piazza Martiri Partigiani,residential,True,False,5.717,"LINESTRING (10.7817036 44.5417668, 10.7816809 44.541718)",,,,
213178360,Via Rocca,residential,False,False,55.927,"LINESTRING (10.7817036 44.5417668, 10.781559 44.5418178, 10.781204 44.5419684, 10.7810899 44.5420146)",,,,
213894848,Viale della Pace,residential,False,True,55.008,"LINESTRING (10.7847639 44.5376623, 10.7841489 44.53777, 10.7840899 44.5377803)",,,,
40276995,Viale della Pace,residential,True,False,32.049,"LINESTRING (10.7840899 44.5377803, 10.7841858 44.5380603)",8,,,
213894848,Viale della Pace,residential,False,False,55.008,"LINESTRING (10.7840899 44.5377803, 10.7841489 44.53777, 10.7847639 44.5376623)",,,,
40277003,Via Roma,residential,True,False,155.667,"LINESTRING (10.7813627 44.5378241, 10.7813913 44.5378724, 10.782063 44.539132)",,,,
193381339,Viale Marini,residential,True,False,66.054,"LINESTRING (10.7813627 44.5378241, 10.7812952 44.5378449, 10.7806014 44.5380658)",,,,
40277002,Via Sant'Anna,residential,True,False,152.403,"LINESTRING (10.7806014 44.5380658, 10.7806301 44.5381195, 10.780931 44.5387194, 10.7809812 44.53882, 10.781249 44.5393563)",,,,
193381339,Viale Marini,residential,True,False,89.12,"LINESTRING (10.7806014 44.5380658, 10.7798619 44.5383196, 10.7795871 44.5384117)",,,,
193381342,Viale Mascagni,residential,True,False,75.68799999999999,"LINESTRING (10.7859238 44.53667, 10.7867509 44.5365203, 10.786848 44.536499)",,1,50,
"[548780865, 548780866]",Piazzale Roverella,residential,False,"[False, True]",10.905,"LINESTRING (10.7812486 44.5410425, 10.7812458 44.541019, 10.7813439 44.5409933)",,,,
"[184765338, 1211355122]",Via Felice Cavallotti,"['residential', 'unclassified']",True,False,106.49199999999999,"LINESTRING (10.7795871 44.5384117, 10.7793233 44.5380995, 10.7793016 44.5380669, 10.7791996 44.5379142, 10.7791703 44.5378585, 10.7790634 44.5375389)",,,,
881236507,Piazza Martiri Partigiani,residential,True,False,25.487,"LINESTRING (10.7816809 44.541718, 10.7819735 44.5416229)",,,,
"[200620513, 150888107]",Piazza Martiri Partigiani,residential,True,False,84.89399999999999,"LINESTRING (10.7816809 44.541718, 10.7816561 44.5416647, 10.7815922 44.5415275, 10.7815313 44.5413967, 10.7814064 44.5411284, 10.7813882 44.5410894, 10.7813751 44.5410613, 10.7813439 44.5409933)",,,,
