osmid,oneway,lanes,name,highway,reversed,length,maxspeed,access,geometry,junction,width,tunnel
"[823407788, 308178198]",False,"['4', '5']",Piazza Venezia,secondary,False,130.176,50,,"LINESTRING (11.1268438 46.0676903, 11.1272552 46.0684191, 11.1274576 46.0687808)",,,
129298446,True,1,Via Giuseppe Grazioli,secondary,False,76.39,50,,"LINESTRING (11.1275409 46.0673247, 11.1270839 46.0674142, 11.126955 46.0674542, 11.1269147 46.0674821, 11.1268839 46.0675168, 11.1268522 46.0675626, 11.126841 46.0676013, 11.1268438 46.0676903)",,,
260532243,True,1,Via Giuseppe Grazioli,secondary,False,62.385000000000005,50,,"LINESTRING (11.1275409 46.0673247, 11.1270645 46.0673525, 11.1268277 46.0673826, 11.1267398 46.0673954)",,,
"[223006672, 1123547973]",True,1,Piazza Dante,tertiary,False,27.483,,,"LINESTRING (11.1196665 46.0706191, 11.1196469 46.0705031, 11.119632 46.0704041, 11.119628 46.0703734)",,,
223006673,True,2,Piazza Dante,tertiary,False,59.647,,,"LINESTRING (11.1196665 46.0706191, 11.1197015 46.0705089, 11.1197502 46.0702588, 11.1197838 46.0700892)",,,
308178197,False,4,Piazza Venezia,secondary,True,29.644,50,,"LINESTRING (11.127593 46.0690303, 11.1274576 46.0687808)",,,
240108147,False,4,Via dei Ventuno,secondary,False,19.453,50,,"LINESTRING (11.127593 46.0690303, 11.1274985 46.0690644, 11.1274344 46.0690851, 11.1273709 46.0691127)",,,
308178197,False,4,Piazza Venezia,secondary,False,29.644,50,,"LINESTRING (11.1274576 46.0687808, 11.127593 46.0690303)",,,
823407785,True,1,Piazza Venezia,secondary,False,51.468,,,"LINESTRING (11.1274576 46.0687808, 11.1276979 46.068962, 11.127716 46.0690021, 11.1277193 46.0690328, 11.1277192 46.069082, 11.1276561 46.0691659)",,3.5,
"[823407788, 308178198]",False,"['4', '5']",Piazza Venezia,secondary,True,130.176,50,,"LINESTRING (11.1274576 46.0687808, 11.1272552 46.0684191, 11.1268438 46.0676903)",,,
829951748,False,4,Piazza Venezia,secondary,False,41.181,,,"LINESTRING (11.1277734 46.0695272, 11.1276561 46.0691659)",,,
308178200,False,4,Piazza Venezia,secondary,True,35.789,,,"LINESTRING (11.1277734 46.0695272, 11.127899 46.069797, 11.1279172 46.0698332)",,,
"[829951746, 823407779]",True,1,Via Venezia,secondary,False,70.25699999999999,,,"LINESTRING (11.1277734 46.0695272, 11.127936 46.0696664, 11.1280776 46.0697333, 11.1282563 46.0697425, 11.1283944 46.0697155, 11.1285222 46.0696505)",,,
"[23733914, 23795535]",False,2,Via Venezia,secondary,"[False, True]",447.517,40,,"LINESTRING (11.1285222 46.0696505, 11.1285533 46.0696123, 11.1287364 46.0692759, 11.1288966 46.0689565, 11.1290659 46.0686535, 11.1292584 46.0682844, 11.1292878 46.0682281, 11.1293038 46.0681974, 11.1294608 46.0679193, 11.1296102 46.0677627, 11.1296887 46.0676905, 11.1297529 46.0676316, 11.1304027 46.0671709, 11.1305822 46.0670662, 11.130848 46.0669499, 11.1308955 46.0669291, 11.1318344 46.0665417)",,,
823407780,True,1,Via Venezia,secondary,False,54.141,50,,"LINESTRING (11.1285222 46.0696505, 11.1284847 46.0696984, 11.1284455 46.0697343, 11.1283937 46.0697639, 11.1283377 46.0697848, 11.1282669 46.0698008, 11.1281792 46.0698138, 11.1280855 46.0698199, 11.1279172 46.0698332)",,,
"[308178203, 308178199]",False,2,"['Piazza Venezia', 'Via della Cervara']",tertiary,True,24.767,50,,"LINESTRING (11.1279172 46.0698332, 11.1279528 46.0699096, 11.1279639 46.0699423, 11.1279812 46.0699935, 11.1279925 46.0700492)",,,
308178200,False,4,Piazza Venezia,secondary,False,35.789,,,"LINESTRING (11.1279172 46.0698332, 11.127899 46.069797, 11.1277734 46.0695272)",,,
"[295396002, 43385386]",False,,Via San Giovanni Bosco,unclassified,True,250.75,50,destination,"LINESTRING (11.1246489 46.0649139, 11.1246865 46.0649069, 11.1247468 46.0648958, 11.1251071 46.0648337, 11.1257905 46.0647192, 11.1258264 46.0647134, 11.1277363 46.0644047, 11.1278101 46.0643906)",,,
684985752,False,2,Via Piave,secondary,False,50.812,,,"LINESTRING (11.1271163 46.0631231, 11.1270547 46.0630923, 11.1269778 46.0630346, 11.1266913 46.0627986, 11.1266737 46.0627866)",,,
1115768968,True,,Via Piave,secondary,False,14.586,,,"LINESTRING (11.1271163 46.0631231, 11.1271326 46.0631112, 11.1271482 46.0631035, 11.1271655 46.0630979, 11.1271863 46.0630943, 11.1272078 46.0630936, 11.1272305 46.0630961, 11.127252 46.063102, 11.127268 46.0631091, 11.127282 46.0631181)",roundabout,,
23951161,False,2,Via Piave,secondary,True,136.084,50,,"LINESTRING (11.1272138 46.0632426, 11.1272145 46.0632923, 11.1272265 46.0633333, 11.1272414 46.0633619, 11.1273753 46.0635889, 11.1276519 46.0640972, 11.1277844 46.0643459, 11.1278101 46.0643906)",,,
42288377,True,,Via Piave,secondary,False,19.31,,,"LINESTRING (11.1272138 46.0632426, 11.1271895 46.0632425, 11.1271659 46.0632386, 11.1271452 46.0632317, 11.127127 46.0632218, 11.1271123 46.0632094, 11.1271016 46.0631951, 11.1270956 46.0631794, 11.1270947 46.0631631, 11.1270979 46.0631493, 11.1271049 46.0631361, 11.1271163 46.0631231)",roundabout,,
24443793,False,,Via dei Mille,unclassified,False,6.269,,,"LINESTRING (11.1273253 46.0630704, 11.1273037 46.0630943, 11.127282 46.0631181)",,,
24443793,False,,Via dei Mille,unclassified,True,115.664,,,"LINESTRING (11.1273253 46.0630704, 11.1274281 46.0629498, 11.1276271 46.062742, 11.1278127 46.0625781, 11.1279835 46.0624512, 11.1282722 46.0622724)",,,
684985754,False,,Via Cesare Abba,unclassified,False,151.566,,,"LINESTRING (11.1273253 46.0630704, 11.127416 46.0630826, 11.127463 46.0630849, 11.1283667 46.0630147, 11.1287195 46.0629909, 11.129278 46.0629531)",,,
829951748,False,4,Piazza Venezia,secondary,True,41.181,,,"LINESTRING (11.1276561 46.0691659, 11.1277734 46.0695272)",,,
829951743,True,4,Piazza Venezia,secondary,False,15.845,,,"LINESTRING (11.1276561 46.0691659, 11.1276 46.0690442, 11.127593 46.0690303)",,,
684985752,False,2,Via Piave,secondary,False,82.593,,,"LINESTRING (11.1266737 46.0627866, 11.126548 46.0627007, 11.1263394 46.0625814, 11.1261954 46.0625091, 11.1259306 46.0624054, 11.1258013 46.0623648)",,,
684985752,False,2,Via Piave,secondary,True,50.812000000000005,,,"LINESTRING (11.1266737 46.0627866, 11.1266913 46.0627986, 11.1269778 46.0630346, 11.1270547 46.0630923, 11.1271163 46.0631231)",,,
973617616,False,,,living_street,False,13.414,,,"LINESTRING (11.1266737 46.0627866, 11.1266136 46.0628223, 11.1265978 46.0628317, 11.1265491 46.0628703)",,,
973617616,False,,,living_street,True,13.414,,,"LINESTRING (11.1265491 46.0628703, 11.1265978 46.0628317, 11.1266136 46.0628223, 11.1266737 46.0627866)",,,
1194335834,False,2,Via Torre Vanga,tertiary,True,3.322,50,,"LINESTRING (11.1197838 46.0700892, 11.119741 46.0700859)",,,
24771360,True,2,Via Torre Vanga,tertiary,False,137.71900000000002,50,,"LINESTRING (11.1197838 46.0700892, 11.1200099 46.0701087, 11.1201831 46.0701281, 11.1203259 46.0701677, 11.120642 46.0702028, 11.1211058 46.0702517, 11.1211611 46.0702515, 11.1212201 46.0702489, 11.1212704 46.070248, 11.1213217 46.0702496, 11.1214131 46.0702587, 11.1214627 46.0702645, 11.1215384 46.0702828)",,,
24161871,False,,Via Fiume,secondary,False,35.851,,,"LINESTRING (11.1321075 46.0628677, 11.1318343 46.0631285)",,6,
1250539657,True,,Via Fiume,secondary,False,19.716,,,"LINESTRING (11.1321075 46.0628677, 11.1321362 46.0627926, 11.1321396 46.0627357, 11.132152 46.0626939)",,6,
