osmid,name,highway,oneway,reversed,length,geometry,lanes,bridge,access,maxspeed,junction,tunnel
79704401,Via Cà Cima,residential,True,False,81.31,"LINESTRING (12.0605495 45.0559804, 12.0605006 45.0560376, 12.0604657 45.0560603, 12.0604093 45.056084, 12.0602291 45.0561267, 12.0600539 45.0561588, 12.0600116 45.0561767, 12.0599035 45.0563248, 12.0598474 45.0563919, 12.0598206 45.0564061, 12.0597937 45.0564099)",,,,,,
127947792,Riviera Campanina,residential,False,False,139.97199999999998,"LINESTRING (12.0605495 45.0559804, 12.0598474 45.0558896, 12.0593229 45.0557946, 12.0588078 45.0557169)",,,,,,
127947809,Riviera Amolaretta,residential,False,False,33.388000000000005,"LINESTRING (12.0605495 45.0559804, 12.0606843 45.0559665, 12.0607936 45.0559473, 12.0609611 45.0559087)",,,,,,
79704398,Via Giosuè Carducci,residential,True,False,89.064,"LINESTRING (12.0551699 45.0561811, 12.0552434 45.0560376, 12.0552749 45.0559712, 12.0552937 45.0559275, 12.0553215 45.05584, 12.0554687 45.0554094)",,,,,,
"[398415952, 398415958]","['Via Fratelli Cairoli', 'Piazza Giuseppe Garibaldi']",residential,True,False,57.576,"LINESTRING (12.0551699 45.0561811, 12.0551916 45.0561867, 12.0552692 45.0561966, 12.0557972 45.0562834, 12.0558846 45.056295)",,,destination,,,
398415957,Via Cà Cima,residential,False,False,81.402,"LINESTRING (12.0597937 45.0564099, 12.0587905 45.0562263)",,,,,,
398413296,Riviera Roma,unclassified,False,False,47.858,"LINESTRING (12.0554687 45.0554094, 12.0554134 45.0553632, 12.055287 45.0552057, 12.0551431 45.055087, 12.0551098 45.0550645)",,,,,,
"[910012856, 910019745]","['Riviera Roma', 'Riviera Matteotti']",unclassified,True,False,115.643,"LINESTRING (12.0554687 45.0554094, 12.055492 45.0554173, 12.0555437 45.0554347, 12.0560187 45.0555586, 12.056215 45.0556244, 12.0563531 45.0556679, 12.0564992 45.0556876, 12.0565609 45.0556833, 12.0568618 45.055655)",,,,,,
127947801,Via Arzeron,residential,False,False,3.855,"LINESTRING (12.0587905 45.0562263, 12.0587453 45.0562128)",,,,,,
127947801,Via Arzeron,residential,False,True,59.76,"LINESTRING (12.0587905 45.0562263, 12.0586687 45.0567568)",,,,,,
398415957,Via Cà Cima,residential,False,True,81.402,"LINESTRING (12.0587905 45.0562263, 12.0597937 45.0564099)",,,,,,
148377888,Via Corte Cerchi,residential,True,False,80.806,"LINESTRING (12.0584082 45.0536582, 12.0589001 45.0537344, 12.058918 45.0537235, 12.0589328 45.0537112, 12.0589576 45.0536662, 12.0590311 45.0534583, 12.0590601 45.0533856)",,,destination,,,
"[148377889, 398408427]","['Via Santo Stefano', 'Via Pietro Pegolini']",residential,True,False,82.89400000000002,"LINESTRING (12.0584082 45.0536582, 12.0582442 45.0536375, 12.0579919 45.0536206, 12.0580145 45.0534777, 12.0580637 45.0532797, 12.0580947 45.0531781)",,,destination,30,,
910159512,Corso Giuseppe Garibaldi,tertiary,False,True,37.687,"LINESTRING (12.0590601 45.0533856, 12.0586052 45.0532779)",,,,,,
910159512,Corso Giuseppe Garibaldi,tertiary,False,False,167.84799999999998,"LINESTRING (12.0590601 45.0533856, 12.0594206 45.0534662, 12.0595276 45.0534934, 12.0597446 45.0535403, 12.0600964 45.0535977, 12.0601333 45.0536014, 12.06029 45.0536169, 12.0605831 45.0536201, 12.0608651 45.0535792, 12.0611289 45.0535121)",,,,,,
91868178,Piazzale Alberto Mario,tertiary,True,False,19.018,"LINESTRING (12.0558751 45.0575987, 12.055833 45.0576156, 12.0557853 45.0576216, 12.0557375 45.057616, 12.0556951 45.0575995, 12.0556629 45.057574)",,,,,roundabout,
91868178,Piazzale Alberto Mario,tertiary,True,False,9.643,"LINESTRING (12.0559275 45.0575229, 12.0559207 45.0575514, 12.0559027 45.0575774, 12.0558751 45.0575987)",,,,,roundabout,
91868178,Piazzale Alberto Mario,tertiary,True,False,11.04,"LINESTRING (12.0558662 45.0574375, 12.0558997 45.0574606, 12.0559209 45.0574901, 12.0559275 45.0575229)",,,,,roundabout,
91868178,Piazzale Alberto Mario,tertiary,True,False,10.056000000000001,"LINESTRING (12.0557435 45.0574236, 12.0557857 45.0574194, 12.0558279 45.0574242, 12.0558662 45.0574375)",,,,,roundabout,
91868178,Piazzale Alberto Mario,tertiary,True,False,20.582,"LINESTRING (12.0556629 45.057574, 12.0556458 45.0575456, 12.0556415 45.0575149, 12.0556506 45.0574847, 12.0556721 45.0574579, 12.055704 45.0574369, 12.0557435 45.0574236)",,,,,roundabout,
116582682,Via Leonardo da Vinci,tertiary,False,False,67.441,"LINESTRING (12.063459 45.0499126, 12.0630602 45.0504497)",,,,,,
116582682,Via Leonardo da Vinci,tertiary,False,True,67.441,"LINESTRING (12.0630602 45.0504497, 12.063459 45.0499126)",,,,,,
123313898,Via Leonardo da Vinci,tertiary,False,False,46.033,"LINESTRING (12.0630602 45.0504497, 12.0627968 45.0508195)",,,,,,
"[116582685, 148377894]",Via Molinterran,residential,False,"[False, True]",45.263,"LINESTRING (12.0630602 45.0504497, 12.0630156 45.0504644, 12.0629543 45.0504921, 12.0626201 45.0507094)",,,,,,
123313898,Via Leonardo da Vinci,tertiary,False,True,46.033,"LINESTRING (12.0627968 45.0508195, 12.0630602 45.0504497)",,,,,,
116582686,Via Molinterran,residential,False,False,19.406,"LINESTRING (12.0627968 45.0508195, 12.0627691 45.0507741, 12.0627217 45.0507425, 12.0626201 45.0507094)",,,,,,
"[123313898, 77049564]",Via Leonardo da Vinci,tertiary,False,"[False, True]",236.213,"LINESTRING (12.0627968 45.0508195, 12.062742 45.0508995, 12.0626546 45.0510727, 12.0625704 45.0512633, 12.0624961 45.0515396, 12.0624846 45.0518469, 12.0626026 45.052188, 12.0628471 45.0525814, 12.0629864 45.0527288, 12.0630687 45.0528165)",,,,,,
314172661,Via Giacomo Badini,tertiary,False,False,17.671,"LINESTRING (12.054406 45.0540909, 12.0544482 45.0539348)",2,,,,,
123313897,Piazza C. Bocchi,tertiary,False,True,49.93000000000001,"LINESTRING (12.054406 45.0540909, 12.0544866 45.0541039, 12.0545355 45.054113, 12.0549416 45.054185, 12.0550221 45.0542012)",4,,,,,
"[127943929, 314172660, 314172661]",Via Giacomo Badini,tertiary,False,True,52.49400000000001,"LINESTRING (12.054406 45.0540909, 12.0543671 45.0541852, 12.0542381 45.0545055, 12.0542223 45.0545448)",2,yes,,,,
123233051,,residential,False,True,25.235,"LINESTRING (12.0566941 45.0551732, 12.0570116 45.0552078)",,,,,,
123233053,Via Ruzzina,residential,False,False,71.063,"LINESTRING (12.0555744 45.0549771, 12.0557869 45.0543559)",,,,,,
79670525,Corso Giuseppe Mazzini,tertiary,False,False,67.63,"LINESTRING (12.0550221 45.0542012, 12.0550476 45.0541437, 12.0550571 45.0541138, 12.0552593 45.0536166)",,,,,,
123233055,Piazza C. Bocchi,residential,False,True,62.492,"LINESTRING (12.0550221 45.0542012, 12.0550928 45.0542161, 12.0557869 45.0543559)",,,,,,
123313897,Piazza C. Bocchi,tertiary,False,False,49.93000000000001,"LINESTRING (12.0550221 45.0542012, 12.0549416 45.054185, 12.0545355 45.054113, 12.0544866 45.0541039, 12.054406 45.0540909)",4,,,,,
127943945,Via Mandracchio,residential,False,False,113.875,"LINESTRING (12.0529587 45.0553479, 12.0529883 45.055185, 12.0531067 45.0548792, 12.0532483 45.0545836, 12.0533151 45.0543577)",,,,,,
127943919,Via Picasso,residential,False,False,138.546,"LINESTRING (12.0520874 45.0554249, 12.0520338 45.05519, 12.051905 45.0548792, 12.0518118 45.0546909, 12.0517887 45.0544819, 12.0518215 45.0542078)",,,,,,
79703685,Riviera Cengiaretto,tertiary,False,False,118.504,"LINESTRING (12.0518215 45.0542078, 12.0533151 45.0543577)",,,,,,
79703685,Riviera Cengiaretto,tertiary,False,True,74.462,"LINESTRING (12.0518215 45.0542078, 12.050883 45.0541136)",,,,,,
127943919,Via Picasso,residential,False,True,138.546,"LINESTRING (12.0518215 45.0542078, 12.0517887 45.0544819, 12.0518118 45.0546909, 12.051905 45.0548792, 12.0520338 45.05519, 12.0520874 45.0554249)",,,,,,
127947787,Via Tullio Serafin,residential,True,False,123.89399999999999,"LINESTRING (12.0609611 45.0559087, 12.0610246 45.0560464, 12.0611855 45.0562813, 12.0613464 45.0566527, 12.0614631 45.0568709, 12.0615002 45.0569098, 12.0615383 45.0569392)",,,,,,
127947809,Riviera Amolaretta,residential,False,False,121.846,"LINESTRING (12.0609611 45.0559087, 12.0610969 45.0558423, 12.0612491 45.0557371, 12.0613509 45.055638, 12.0614466 45.0555302, 12.0616176 45.0553391, 12.061813 45.0551537, 12.0619335 45.0550666)",,,,,,
127947809,Riviera Amolaretta,residential,False,True,33.388,"LINESTRING (12.0609611 45.0559087, 12.0607936 45.0559473, 12.0606843 45.0559665, 12.0605495 45.0559804)",,,,,,
79670728,Via Nino Cattozzo,residential,False,True,63.154,"LINESTRING (12.0627242 45.0545102, 12.0629479 45.0547014, 12.0630802 45.0547948, 12.063138 45.0548471, 12.0631918 45.0549139, 12.0632243 45.0549521)",,,,,,
127947809,Riviera Amolaretta,residential,False,False,74.678,"LINESTRING (12.0627242 45.0545102, 12.0631599 45.0542319, 12.0633981 45.0540647, 12.0634139 45.0540488)",,,,,,
127947809,Riviera Amolaretta,residential,False,True,87.71000000000001,"LINESTRING (12.0627242 45.0545102, 12.0625805 45.054599, 12.0621378 45.0549137, 12.0619335 45.0550666)",,,,,,
398404630,Via Adige,residential,False,False,7.816,"LINESTRING (12.0520012 45.0536755, 12.0520235 45.053607)",,,,,,
138956806,Riviera Cesare Battisti,residential,True,False,194.81699999999998,"LINESTRING (12.0520012 45.0536755, 12.0522219 45.0537145, 12.0524003 45.0537435, 12.0532734 45.0538552, 12.0534798 45.0538841, 12.0536476 45.0538997, 12.0537316 45.0539047, 12.0540754 45.0539253, 12.05429 45.0539348, 12.0544482 45.0539348)",,,,,,
398404629,Strada Retratto,residential,False,False,19.812,"LINESTRING (12.0517634 45.0487686, 12.0515434 45.0486815)",,,,,,
138956791,Via Alcide de Gasperi,residential,False,True,221.913,"LINESTRING (12.0517634 45.0487686, 12.0514498 45.0491349, 12.0507816 45.0499491, 12.0516314 45.050128)",,,,,,
398404629,Strada Retratto,residential,False,True,67.917,"LINESTRING (12.0517634 45.0487686, 12.0521347 45.0489224, 12.0521641 45.0490872, 12.0521584 45.0491974, 12.0521742 45.0492256)",,,,,,
127947804,Strada Retratto,residential,False,False,122.58399999999999,"LINESTRING (12.0534673 45.0497876, 12.0533314 45.0496801, 12.0530954 45.0495133, 12.0522782 45.0493032, 12.0522096 45.0492635, 12.0521742 45.0492256)",,,,,,
127947804,Strada Retratto,residential,False,True,117.82700000000001,"LINESTRING (12.0534673 45.0497876, 12.0538679 45.0501045, 12.054398 45.0504521, 12.0544701 45.050474, 12.0545661 45.0504825)",,,,,,
138956787,Via Pietro Nenni,residential,False,True,259.777,"LINESTRING (12.0534673 45.0497876, 12.0527779 45.0509503, 12.0527579 45.050984, 12.0513467 45.0506912)",,,,,,
127947784,Via Giacomo Badini,tertiary,False,False,101.079,"LINESTRING (12.0545661 45.0504825, 12.0545606 45.0503622, 12.054576 45.0500136, 12.0546251 45.049785, 12.0546808 45.0496953, 12.0547705 45.0496045)",,,,,,
127947784,Via Giacomo Badini,tertiary,False,True,29.713,"LINESTRING (12.0545661 45.0504825, 12.0546022 45.0506923, 12.0546064 45.0507481)",,,,,,
127947804,Strada Retratto,residential,False,False,117.827,"LINESTRING (12.0545661 45.0504825, 12.0544701 45.050474, 12.054398 45.0504521, 12.0538679 45.0501045, 12.0534673 45.0497876)",,,,,,
138956786,Via Donatori di Sangue,residential,False,False,107.978,"LINESTRING (12.0534899 45.0510874, 12.0536776 45.0508142, 12.0546169 45.0508852)",,,,,,
138956783,Via Giuseppe Ungaretti,residential,False,False,120.21,"LINESTRING (12.0535717 45.0514236, 12.0530891 45.0524495)",,,,,,
77048499,Via Papa Giovanni XXIII,residential,False,False,22.863,"LINESTRING (12.0524616 45.0523607, 12.0521764 45.0523197)",,,,,,
77048499,Via Papa Giovanni XXIII,residential,False,True,50.272,"LINESTRING (12.0524616 45.0523607, 12.0530891 45.0524495)",,,,,,
138956790,Via Leopardi,residential,False,False,133.397,"LINESTRING (12.0524616 45.0523607, 12.0523854 45.0526582, 12.0523044 45.0532433, 12.052258 45.053551)",,,,,,
77048499,Via Papa Giovanni XXIII,residential,False,False,50.272,"LINESTRING (12.0530891 45.0524495, 12.0524616 45.0523607)",,,,,,
138956783,Via Giuseppe Ungaretti,residential,False,True,120.21,"LINESTRING (12.0530891 45.0524495, 12.0535717 45.0514236)",,,,,,
77048499,Via Papa Giovanni XXIII,residential,False,True,117.832,"LINESTRING (12.0530891 45.0524495, 12.0544322 45.0526035, 12.0545715 45.0526057)",,,,,,
138956794,Via Giovanni Pascoli,residential,False,False,118.487,"LINESTRING (12.0530891 45.0524495, 12.0530901 45.0525314, 12.0530251 45.0531006, 12.0529569 45.0535104)",,,,,,
138956789,Via Po,residential,False,True,25.964,"LINESTRING (12.0520346 45.0533573, 12.0517171 45.0532924)",,,,,,
138956797,Via Adige,residential,False,False,27.78,"LINESTRING (12.0520346 45.0533573, 12.0520283 45.0534728, 12.0520235 45.053607)",,,,,,
138956797,Via Adige,residential,False,True,85.322,"LINESTRING (12.0520346 45.0533573, 12.0520629 45.0528315, 12.0521136 45.052647, 12.0521199 45.052594)",,,,,,
138956780,Via Marin Marino,residential,True,False,55.547999999999995,"LINESTRING (12.0529569 45.0535104, 12.0528215 45.0535052, 12.05269 45.053499, 12.0525318 45.0535066, 12.0523072 45.0535397, 12.052258 45.053551)",,,,,,
138956794,Via Giovanni Pascoli,residential,False,True,118.487,"LINESTRING (12.0529569 45.0535104, 12.0530251 45.0531006, 12.0530901 45.0525314, 12.0530891 45.0524495)",,,,,,
138956780,Via Marin Marino,residential,True,False,19.445,"LINESTRING (12.052258 45.053551, 12.0520806 45.0535939, 12.0520235 45.053607)",,,,,,
138956790,Via Leopardi,residential,False,True,133.397,"LINESTRING (12.052258 45.053551, 12.0523044 45.0532433, 12.0523854 45.0526582, 12.0524616 45.0523607)",,,,,,
314172661,Via Giacomo Badini,tertiary,False,False,115.088,"LINESTRING (12.0544925 45.0536392, 12.0545715 45.0526057)",2,,,,,
148366774,Via Marin Marino,residential,False,True,24.548,"LINESTRING (12.0544925 45.0536392, 12.0544636 45.0536376, 12.0544241 45.0536354, 12.0541827 45.0536108)",,,,,,
314172661,Via Giacomo Badini,tertiary,False,True,33.061,"LINESTRING (12.0544925 45.0536392, 12.0544871 45.0537008, 12.0544482 45.0539348)",2,,,,,
398408426,Via Marin Marino,unclassified,True,False,60.443,"LINESTRING (12.0544925 45.0536392, 12.054514 45.0536394, 12.0545629 45.0536414, 12.0547727 45.0536454, 12.0549237 45.0536378, 12.0551316 45.0536325, 12.0552593 45.0536166)",,,,,,
398404630,Via Adige,residential,False,True,7.816,"LINESTRING (12.0520235 45.053607, 12.0520012 45.0536755)",,,,,,
138956797,Via Adige,residential,False,True,27.78,"LINESTRING (12.0520235 45.053607, 12.0520283 45.0534728, 12.0520346 45.0533573)",,,,,,
79670525,Corso Giuseppe Mazzini,tertiary,False,False,71.47,"LINESTRING (12.0552593 45.0536166, 12.0553038 45.0535266, 12.0555197 45.0531323, 12.055564 45.053083, 12.0556288 45.0530351)",,,,,,
79670525,Corso Giuseppe Mazzini,tertiary,False,True,67.63000000000001,"LINESTRING (12.0552593 45.0536166, 12.0550571 45.0541138, 12.0550476 45.0541437, 12.0550221 45.0542012)",,,,,,
314172661,Via Giacomo Badini,tertiary,False,True,17.671,"LINESTRING (12.0544482 45.0539348, 12.054406 45.0540909)",2,,,,,
314172661,Via Giacomo Badini,tertiary,False,False,33.061,"LINESTRING (12.0544482 45.0539348, 12.0544871 45.0537008, 12.0544925 45.0536392)",2,,,,,
79670728,Via Nino Cattozzo,residential,False,False,47.61,"LINESTRING (12.063374 45.055367, 12.0632243 45.0549521)",,,,,,
79670728,Via Nino Cattozzo,residential,False,True,3.275,"LINESTRING (12.063374 45.055367, 12.0633845 45.0553955)",,,,,,
398404625,Corso Giuseppe Garibaldi,tertiary,True,False,15.643,"LINESTRING (12.0631543 45.0528892, 12.0631396 45.0529465, 12.0631107 45.0529737, 12.0630502 45.0529965)",,,,,,
961075452,Via Leonardo da Vinci,tertiary,False,False,10.521,"LINESTRING (12.0631543 45.0528892, 12.0631157 45.052859, 12.0630687 45.0528165)",,,,,,
961075453,Via Leonardo da Vinci,tertiary,False,True,17.286,"LINESTRING (12.0631543 45.0528892, 12.0632187 45.0529431, 12.0633004 45.0530054)",,,,,,
138957190,Vicolo Lucchiari,residential,False,True,115.545,"LINESTRING (12.0598854 45.0544814, 12.0597895 45.0548197, 12.0597249 45.0552015, 12.0596729 45.0555089)",,,destination,,,
"[148377882, 148377899, 148377887]","['Via Filippo Corridoni', 'Via Squero', ""Riviera Sant'Andrea""]",residential,False,False,317.518,"LINESTRING (12.0598854 45.0544814, 12.0599602 45.0544937, 12.0609212 45.0546284, 12.061387 45.0546894, 12.0614366 45.0547008, 12.0614018 45.0547861, 12.0613219 45.0549137, 12.0610464 45.0552219, 12.0608988 45.0553734, 12.0607148 45.055525, 12.0606466 45.0555566, 12.0604567 45.0555992, 12.0603549 45.0556028, 12.0596729 45.0555089)",,,destination,,,
148377886,Via Filippo Corridoni,residential,False,False,124.426,"LINESTRING (12.0598854 45.0544814, 12.0595289 45.0544274, 12.0591238 45.0543701, 12.0583305 45.0542684)",,,destination,,,
148377882,Riviera Sant'Andrea,residential,False,False,125.306,"LINESTRING (12.0596729 45.0555089, 12.0581088 45.0552874)",,,,,,
138957190,Vicolo Lucchiari,residential,False,False,115.54499999999999,"LINESTRING (12.0596729 45.0555089, 12.0597249 45.0552015, 12.0597895 45.0548197, 12.0598854 45.0544814)",,,destination,,,
"[148377882, 148377899, 148377887]","['Via Filippo Corridoni', 'Via Squero', ""Riviera Sant'Andrea""]",residential,False,True,317.51800000000003,"LINESTRING (12.0596729 45.0555089, 12.0603549 45.0556028, 12.0604567 45.0555992, 12.0606466 45.0555566, 12.0607148 45.055525, 12.0608988 45.0553734, 12.0610464 45.0552219, 12.0613219 45.0549137, 12.0614018 45.0547861, 12.0614366 45.0547008, 12.061387 45.0546894, 12.0609212 45.0546284, 12.0599602 45.0544937, 12.0598854 45.0544814)",,,destination,,,
910159507,Corso Giuseppe Garibaldi,residential,False,False,67.174,"LINESTRING (12.0603534 45.0538028, 12.0608211 45.0537344, 12.0611802 45.0536521)",,,,,,
910159501,,residential,False,False,42.312000000000005,"LINESTRING (12.0611802 45.0536521, 12.0612448 45.0538424, 12.0612562 45.0538671, 12.061277 45.053886, 12.0614353 45.0538642, 12.0614645 45.0538604)",,,,,,
910159502,,residential,False,False,16.08,"LINESTRING (12.0611802 45.0536521, 12.0611536 45.053581, 12.0611289 45.0535121)",,,,,,
910159507,Corso Giuseppe Garibaldi,residential,False,True,67.174,"LINESTRING (12.0611802 45.0536521, 12.0608211 45.0537344, 12.0603534 45.0538028)",,,,,,
"[910163310, 910163311]","['Corso Giuseppe Garibaldi', 'Vicolo del Passatore']",residential,False,True,187.028,"LINESTRING (12.0611802 45.0536521, 12.0626275 45.0533394, 12.062936 45.0532579, 12.0632176 45.053166, 12.0634118 45.0530818)",,,destination,,,
127947809,Riviera Amolaretta,residential,False,False,87.71000000000001,"LINESTRING (12.0619335 45.0550666, 12.0621378 45.0549137, 12.0625805 45.054599, 12.0627242 45.0545102)",,,,,,
127947809,Riviera Amolaretta,residential,False,True,121.84599999999999,"LINESTRING (12.0619335 45.0550666, 12.061813 45.0551537, 12.0616176 45.0553391, 12.0614466 45.0555302, 12.0613509 45.055638, 12.0612491 45.0557371, 12.0610969 45.0558423, 12.0609611 45.0559087)",,,,,,
141193666,Vicolo Amolaretta,residential,False,True,239.036,"LINESTRING (12.0619335 45.0550666, 12.0619957 45.0551519, 12.0621781 45.0555119, 12.0621673 45.0556493, 12.0622354 45.0558275, 12.0622884 45.055853, 12.0623514 45.0558725, 12.0623767 45.0559068, 12.0623848 45.055975, 12.0623604 45.0561068, 12.0622961 45.0565161, 12.0621721 45.0566533, 12.0620829 45.056684, 12.0618616 45.05702)",,,destination,,,
79670728,Via Nino Cattozzo,residential,False,True,26.937,"LINESTRING (12.0618616 45.05702, 12.0615383 45.0569392)",,,,,,
79670728,Via Nino Cattozzo,residential,False,False,137.45200000000003,"LINESTRING (12.0618616 45.05702, 12.0624336 45.0571807, 12.0625082 45.0571706, 12.0625819 45.0571346, 12.0632944 45.0566995, 12.0633125 45.0566854)",,,,,,
141193666,Vicolo Amolaretta,residential,False,False,239.036,"LINESTRING (12.0618616 45.05702, 12.0620829 45.056684, 12.0621721 45.0566533, 12.0622961 45.0565161, 12.0623604 45.0561068, 12.0623848 45.055975, 12.0623767 45.0559068, 12.0623514 45.0558725, 12.0622884 45.055853, 12.0622354 45.0558275, 12.0621673 45.0556493, 12.0621781 45.0555119, 12.0619957 45.0551519, 12.0619335 45.0550666)",,,destination,,,
27233796,Via Nazario Sauro,unclassified,True,False,80.22200000000001,"LINESTRING (12.0559626 45.0491076, 12.0559501 45.0493894, 12.0559305 45.0498287)",,,,,,
148366771,Via Cesare Zen,residential,False,True,146.159,"LINESTRING (12.0559626 45.0491076, 12.0563713 45.0491097, 12.0568429 45.0491769, 12.0572657 45.049225, 12.0578018 45.0492834)",,,,,,
73549919,Via Chieppara,tertiary,False,True,115.745,"LINESTRING (12.0578018 45.0492834, 12.0575749 45.0503119)",,,,,,
148366771,Via Cesare Zen,residential,False,False,146.159,"LINESTRING (12.0578018 45.0492834, 12.0572657 45.049225, 12.0568429 45.0491769, 12.0563713 45.0491097, 12.0559626 45.0491076)",,,,,,
127947784,Via Giacomo Badini,tertiary,False,True,15.267,"LINESTRING (12.0546064 45.0507481, 12.0546169 45.0508852)",,,,,,
127947784,Via Giacomo Badini,tertiary,False,False,29.713,"LINESTRING (12.0546064 45.0507481, 12.0546022 45.0506923, 12.0545661 45.0504825)",,,,,,
79670523,Via Ex Riformati,residential,True,False,38.352,"LINESTRING (12.056274 45.0510111, 12.0562829 45.0509786, 12.0563516 45.0506706)",,,,,,
148366780,Via della Fossa,residential,True,False,92.528,"LINESTRING (12.056274 45.0510111, 12.0565778 45.0510552, 12.0574193 45.0512047)",,,,,,
79670516,Corso Vittorio Emanuele II,residential,True,False,30.259,"LINESTRING (12.0574193 45.0512047, 12.0573899 45.0513246, 12.0573576 45.0514733)",,,,,,
77048499,Via Papa Giovanni XXIII,residential,False,True,58.098,"LINESTRING (12.0514573 45.0521976, 12.0521764 45.0523197)",,,,,,
148366773,Via Isonzo,residential,False,True,34.688,"LINESTRING (12.0514573 45.0521976, 12.0513179 45.0524936)",,,,,,
148366773,Via Isonzo,residential,False,False,34.688,"LINESTRING (12.0513179 45.0524936, 12.0514573 45.0521976)",,,,,,
148366777,Via Piave,residential,False,True,34.623,"LINESTRING (12.0513179 45.0524936, 12.05175 45.052555)",,,,,,
148366773,Via Isonzo,residential,False,True,78.162,"LINESTRING (12.0513179 45.0524936, 12.0512788 45.0525767, 12.0512023 45.0527798, 12.0511906 45.0531849)",,,,,,
148366777,Via Piave,residential,False,False,34.623,"LINESTRING (12.05175 45.052555, 12.0513179 45.0524936)",,,,,,
148366777,Via Piave,residential,False,True,29.379,"LINESTRING (12.05175 45.052555, 12.0521199 45.052594)",,,,,,
148366776,Via Piave,residential,False,True,82.053,"LINESTRING (12.05175 45.052555, 12.051714 45.053207, 12.0517171 45.0532924)",,,,,,
138956797,Via Adige,residential,False,True,30.822,"LINESTRING (12.0521199 45.052594, 12.0521764 45.0523197)",,,,,,
148366777,Via Piave,residential,False,False,29.379,"LINESTRING (12.0521199 45.052594, 12.05175 45.052555)",,,,,,
138956797,Via Adige,residential,False,False,85.322,"LINESTRING (12.0521199 45.052594, 12.0521136 45.052647, 12.0520629 45.0528315, 12.0520346 45.0533573)",,,,,,
138956789,Via Po,residential,False,False,43.051,"LINESTRING (12.0511906 45.0531849, 12.0517171 45.0532924)",,,,,,
148366773,Via Isonzo,residential,False,False,78.16199999999999,"LINESTRING (12.0511906 45.0531849, 12.0512023 45.0527798, 12.0512788 45.0525767, 12.0513179 45.0524936)",,,,,,
138956789,Via Po,residential,False,False,25.964,"LINESTRING (12.0517171 45.0532924, 12.0520346 45.0533573)",,,,,,
138956789,Via Po,residential,False,True,43.051,"LINESTRING (12.0517171 45.0532924, 12.0511906 45.0531849)",,,,,,
148366776,Via Piave,residential,False,False,82.053,"LINESTRING (12.0517171 45.0532924, 12.051714 45.053207, 12.05175 45.052555)",,,,,,
138956780,Via Marin Marino,residential,True,False,96.951,"LINESTRING (12.0541827 45.0536108, 12.0537924 45.053572, 12.0536936 45.053565, 12.0531443 45.0535264, 12.0529569 45.0535104)",,,,,,
148366774,Via Marin Marino,residential,False,False,24.548000000000002,"LINESTRING (12.0541827 45.0536108, 12.0544241 45.0536354, 12.0544636 45.0536376, 12.0544925 45.0536392)",,,,,,
79670529,Via Burbera,residential,True,False,80.282,"LINESTRING (12.0561573 45.0524631, 12.0561372 45.0524868, 12.0557178 45.0527716, 12.0556551 45.0528297, 12.055625 45.0528867, 12.0556152 45.0529666, 12.0556199 45.0530052, 12.0556288 45.0530351)",,,destination,30,,
148377907,Piazzetta Cavalieri,residential,False,True,20.506,"LINESTRING (12.0561573 45.0524631, 12.0562639 45.052489, 12.0564035 45.0525244)",,,destination,,,
148377902,Via de Ronconi,residential,False,False,93.01299999999999,"LINESTRING (12.0564035 45.0525244, 12.0564315 45.0524395, 12.0564944 45.0522043, 12.056555 45.0518956, 12.0566761 45.0517167)",,,destination,30,,
148377907,Piazzetta Cavalieri,residential,False,False,20.506,"LINESTRING (12.0564035 45.0525244, 12.0562639 45.052489, 12.0561573 45.0524631)",,,destination,,,
148377886,Via Filippo Corridoni,residential,False,True,124.426,"LINESTRING (12.0583305 45.0542684, 12.0591238 45.0543701, 12.0595289 45.0544274, 12.0598854 45.0544814)",,,destination,,,
148377900,Via Terranova,residential,True,False,68.133,"LINESTRING (12.0583305 45.0542684, 12.058342 45.0542093, 12.0584082 45.0536582)",,,destination,,,
79670719,Via Bortolo Lupati,residential,False,True,74.112,"LINESTRING (12.0604861 45.0569921, 12.0613576 45.0572475)",,,,,,
79670719,Via Bortolo Lupati,residential,False,False,145.235,"LINESTRING (12.0604861 45.0569921, 12.0604239 45.0569748, 12.0586687 45.0567568)",,,,,,
77048500,Via Palmiro Togliatti,residential,False,True,48.966,"LINESTRING (12.0512247 45.050958, 12.0509867 45.051365)",,,,,,
398404635,Via Palmiro Togliatti,residential,False,True,66.166,"LINESTRING (12.0512247 45.050958, 12.0520223 45.0511492)",,,,,,
77048500,Via Palmiro Togliatti,residential,False,False,31.182000000000002,"LINESTRING (12.0512247 45.050958, 12.0512328 45.0509442, 12.0513467 45.0506912)",,,,,,
398404635,Via Palmiro Togliatti,residential,False,False,66.166,"LINESTRING (12.0520223 45.0511492, 12.0512247 45.050958)",,,,,,
77048500,Via Palmiro Togliatti,residential,False,False,48.966,"LINESTRING (12.0509867 45.051365, 12.0512247 45.050958)",,,,,,
398404636,Via Ugo La Malfa,residential,False,True,70.492,"LINESTRING (12.0509867 45.051365, 12.0518351 45.0515715)",,,,,,
398404636,Via Ugo La Malfa,residential,False,False,70.492,"LINESTRING (12.0518351 45.0515715, 12.0509867 45.051365)",,,,,,
