osmid,oneway,lanes,ref,name,highway,maxspeed,reversed,length,tunnel,geometry,bridge,access,junction
110383673,False,,,Via Sigismondo Vitali,residential,,False,65.904,,"LINESTRING (9.374738 46.1328464, 9.3741141 46.132441)",,,
110383673,False,,,Via Sigismondo Vitali,residential,,True,64.887,,"LINESTRING (9.374738 46.1328464, 9.3753522 46.1332456)",,,
780624718,False,,,Via Sigismondo Vitali,residential,,False,35.377,,"LINESTRING (9.374738 46.1328464, 9.3750555 46.1326166)",,,
780624718,False,,,Via Sigismondo Vitali,residential,,True,35.377,,"LINESTRING (9.3750555 46.1326166, 9.374738 46.1328464)",,,
842261163,False,,,Piazza Quinto Reggimento Alpini,residential,,False,19.872,,"LINESTRING (9.3743288 46.1359017, 9.3744541 46.1357455)",,,
574457802,True,1,,Via Municipio,residential,,False,155.176,,"LINESTRING (9.3743288 46.1359017, 9.3746764 46.1360304, 9.3747707 46.136067, 9.3745081 46.1364423, 9.3743632 46.1366494, 9.3742947 46.1367473, 9.3742203 46.1368537, 9.3741112 46.1370096)",,,
842261163,False,,,Piazza Quinto Reggimento Alpini,residential,,True,16.788,,"LINESTRING (9.3745564 46.1356122, 9.3744541 46.1357455)",,,
842261163,False,,,Piazza Quinto Reggimento Alpini,residential,,False,16.788,,"LINESTRING (9.3744541 46.1357455, 9.3745564 46.1356122)",,,
842261163,False,,,Piazza Quinto Reggimento Alpini,residential,,True,19.872,,"LINESTRING (9.3744541 46.1357455, 9.3743288 46.1359017)",,,
842261164,False,,,Piazza Quinto Reggimento Alpini,residential,,False,22.422,,"LINESTRING (9.3744541 46.1357455, 9.374712 46.1358389)",,,
842261164,False,,,Piazza Quinto Reggimento Alpini,residential,,True,22.422,,"LINESTRING (9.374712 46.1358389, 9.3744541 46.1357455)",,,
932922219,False,,,Via Villatico,tertiary,,False,22.0,,"LINESTRING (9.3708642 46.135298, 9.3710553 46.135151)",,,
932922219,False,,,Via Villatico,tertiary,,True,18.092,,"LINESTRING (9.3708642 46.135298, 9.370723 46.135428)",,,
110383675,True,,,Via Cipollina,residential,,False,101.12,,"LINESTRING (9.3698218 46.1348533, 9.3705477 46.1340957)",,,
932922224,True,,,,residential,,False,95.19800000000001,,"LINESTRING (9.3698218 46.1348533, 9.3707306 46.1352829, 9.3708642 46.135298)",,,
932922219,False,,,Via Villatico,tertiary,,True,22.0,,"LINESTRING (9.3710553 46.135151, 9.3708642 46.135298)",,,
27265748,False,,,Via Villatico,tertiary,,False,40.887,,"LINESTRING (9.3710553 46.135151, 9.370871 46.135461, 9.3708479 46.1354892)",,,
932922220,False,,,Via Villatico,tertiary,,False,78.58099999999999,,"LINESTRING (9.3710553 46.135151, 9.3715286 46.1346566, 9.3715568 46.1345449)",,,
932922219,False,,,Via Villatico,tertiary,,False,18.092,,"LINESTRING (9.370723 46.135428, 9.3708642 46.135298)",,,
1221495314,False,2,SP72,Via Nazionale,secondary,50,False,11.787,,"LINESTRING (9.370723 46.135428, 9.3708479 46.1354892)",,,
1098294047,False,2,SP72,Via Nazionale,secondary,50,True,98.003,,"LINESTRING (9.370723 46.135428, 9.3706087 46.1353719, 9.3701949 46.1351772, 9.3698194 46.1350007, 9.3696697 46.1349341)",,,
274764520,False,,,Via Conti Alberti,residential,,True,40.262,,"LINESTRING (9.3675218 46.1316512, 9.3677183 46.1313157)",,,
953309402,False,,,Via Famiglia Casanova,residential,,False,73.414,,"LINESTRING (9.3675218 46.1316512, 9.3683872 46.1319273)",,,
274764520,False,,,Via Conti Alberti,residential,,False,86.162,,"LINESTRING (9.3675218 46.1316512, 9.3672879 46.1320506, 9.3673398 46.1322177, 9.3672438 46.1323773)",,,
953309402,False,,,Via Famiglia Casanova,residential,,True,36.331,,"LINESTRING (9.3688155 46.1320639, 9.3683872 46.1319273)",,,
274764520,False,,,Via Conti Alberti,residential,,False,82.19,,"LINESTRING (9.3672438 46.1323773, 9.3668336 46.1330596)",,,
274764520,False,,,Via Conti Alberti,residential,,True,86.162,,"LINESTRING (9.3672438 46.1323773, 9.3673398 46.1322177, 9.3672879 46.1320506, 9.3675218 46.1316512)",,,
953309403,False,,,Via Famiglia Casanova,residential,,False,159.82600000000002,,"LINESTRING (9.3672438 46.1323773, 9.3681234 46.1326553, 9.3682065 46.1325418, 9.3682334 46.1324808, 9.368253 46.1324028, 9.368253 46.1323232, 9.3682334 46.1322401, 9.3682408 46.1321791, 9.3682726 46.1321012, 9.3683872 46.1319273)",,,
953309402,False,,,Via Famiglia Casanova,residential,,False,36.331,,"LINESTRING (9.3683872 46.1319273, 9.3688155 46.1320639)",,,
953309402,False,,,Via Famiglia Casanova,residential,,True,73.414,,"LINESTRING (9.3683872 46.1319273, 9.3675218 46.1316512)",,,
953309403,False,,,Via Famiglia Casanova,residential,,True,159.826,,"LINESTRING (9.3683872 46.1319273, 9.3682726 46.1321012, 9.3682408 46.1321791, 9.3682334 46.1322401, 9.368253 46.1323232, 9.368253 46.1324028, 9.3682334 46.1324808, 9.3682065 46.1325418, 9.3681234 46.1326553, 9.3672438 46.1323773)",,,
