osmid,highway,oneway,reversed,length,geometry,name,lanes,access,maxspeed
369151103,residential,False,False,74.155,"LINESTRING (10.5739493 43.8403182, 10.573912 43.840171, 10.5737829 43.8396622)",,,,
30879969,residential,False,True,41.411,"LINESTRING (10.5723204 43.8393381, 10.5724636 43.8393458, 10.572644 43.8393358, 10.5728342 43.839318)",Via di Ghello,,,
708209665,residential,True,False,103.83,"LINESTRING (10.5723204 43.8393381, 10.57219 43.8392762, 10.5721302 43.8392478, 10.5720259 43.8391564, 10.5719157 43.8389791, 10.5719031 43.8389589, 10.571859 43.8388676, 10.5717048 43.8385484)",Via di Ghello,,,
369151103,residential,False,True,74.155,"LINESTRING (10.5737829 43.8396622, 10.573912 43.840171, 10.5739493 43.8403182)",,,,
129779474,residential,False,False,159.07200000000003,"LINESTRING (10.5743803 43.8451748, 10.5743488 43.845067, 10.574306 43.844984, 10.5742047 43.8448568, 10.5741651 43.8447929, 10.5741452 43.8447607, 10.5740747 43.8446154, 10.5739947 43.8443914, 10.5739431 43.8442372, 10.5739067 43.8441816, 10.5738767 43.8441563, 10.5738306 43.8441335, 10.5735145 43.8441243, 10.5734137 43.8441273)",Via Colombini,,,
129779474,residential,False,True,97.45,"LINESTRING (10.5743803 43.8451748, 10.5743963 43.8452457, 10.5744112 43.8453314, 10.5745039 43.8457513, 10.5745378 43.8458941, 10.5745641 43.846041)",Via Colombini,,,
157575902,residential,False,False,59.204,"LINESTRING (10.5743803 43.8451748, 10.5743475 43.8451827, 10.5736523 43.8452612)",,,,
157575876,unclassified,False,True,7.072,"LINESTRING (10.5716573 43.845999, 10.5716208 43.8460569)",Via del Popolo,,,
184418989,unclassified,False,True,64.438,"LINESTRING (10.5716573 43.845999, 10.5717431 43.8459941, 10.5719339 43.8459879, 10.5720255 43.8459963, 10.5721264 43.8460055, 10.572227 43.8460147, 10.5722624 43.8460179, 10.5723602 43.8460298, 10.572455 43.8460414)",Via dei Colombini,,,
890345291,unclassified,False,False,130.423,"LINESTRING (10.5716573 43.845999, 10.5716584 43.8459099, 10.5716157 43.845379, 10.5715924 43.8450889, 10.5715914 43.8450772, 10.5715714 43.8448279)",Via del Popolo,,,
1239919074,residential,False,False,56.43900000000001,"LINESTRING (10.5743408 43.8465329, 10.5742764 43.8464836, 10.5742682 43.8464227, 10.5742343 43.8460766, 10.5742312 43.846045)",,,,
628301588,residential,False,True,20.925,"LINESTRING (10.571442 43.8419414, 10.5714377 43.8421083, 10.5714342 43.8421294)",Piazza Adua,,,
159240072,tertiary,True,False,45.534,"LINESTRING (10.5714342 43.8421294, 10.5714899 43.8421331, 10.571565 43.8421381, 10.5715926 43.8421397, 10.5716975 43.8421458, 10.5717773 43.8421504, 10.572 43.8421633)",Via Romana,,,
628301588,residential,False,False,20.925,"LINESTRING (10.5714342 43.8421294, 10.5714377 43.8421083, 10.571442 43.8419414)",Piazza Adua,,,
156545083,residential,False,True,4.867,"LINESTRING (10.5737118 43.8378183, 10.5737662 43.8377989)",Via di Paganico,,,
156545083,residential,False,False,36.785,"LINESTRING (10.5737118 43.8378183, 10.5734711 43.8379024, 10.5732972 43.8379597)",Via di Paganico,,,
628351412,residential,False,True,188.27399999999997,"LINESTRING (10.5737118 43.8378183, 10.5738173 43.8381879, 10.5739288 43.8385784, 10.5740399 43.8389676, 10.5740812 43.8391124, 10.5741398 43.8393177, 10.5741852 43.8394767)",,,,
156545083,residential,False,False,42.181,"LINESTRING (10.5747551 43.8376007, 10.5746767 43.8376044, 10.5746142 43.8376138, 10.5744876 43.8376329, 10.5742388 43.8376703)",Via di Paganico,,,
680681172,residential,False,False,44.345,"LINESTRING (10.5734186 43.8439824, 10.5728692 43.8440275)",,,,
28814100,unclassified,False,False,16.12,"LINESTRING (10.5734186 43.8439824, 10.5734137 43.844063, 10.5734137 43.8440952, 10.5734137 43.8441273)",Via del Popolo,,,
28814100,unclassified,False,True,210.541,"LINESTRING (10.5734186 43.8439824, 10.5734474 43.8435072, 10.5734488 43.8433759, 10.5734474 43.8432129, 10.5734474 43.8431428, 10.5734474 43.8429682, 10.5734474 43.8429247, 10.5734474 43.8428924, 10.5734419 43.8425942, 10.5734392 43.8424502, 10.5734376 43.8423622, 10.5734326 43.8420895)",Via del Popolo,,,
680681172,residential,False,True,44.345,"LINESTRING (10.5728692 43.8440275, 10.5734186 43.8439824)",,,,
680681174,residential,False,False,37.748,"LINESTRING (10.5728692 43.8440275, 10.5729314 43.844364)",,,,
680681172,residential,False,False,67.193,"LINESTRING (10.5728692 43.8440275, 10.5728158 43.8437374, 10.5727547 43.8434289)",,,,
680681172,residential,False,True,12.816,"LINESTRING (10.5727321 43.8433148, 10.5727547 43.8434289)",,,,
680681172,residential,False,False,12.816,"LINESTRING (10.5727547 43.8434289, 10.5727321 43.8433148)",,,,
680681172,residential,False,True,67.193,"LINESTRING (10.5727547 43.8434289, 10.5728158 43.8437374, 10.5728692 43.8440275)",,,,
680681173,residential,False,False,33.161,"LINESTRING (10.5727547 43.8434289, 10.5724833 43.8434574, 10.57246 43.8433584)",,,,
680681173,residential,False,True,33.161,"LINESTRING (10.57246 43.8433584, 10.5724833 43.8434574, 10.5727547 43.8434289)",,,,
184418988,unclassified,False,False,94.52199999999999,"LINESTRING (10.5797303 43.8459151, 10.5792137 43.8460497, 10.5786113 43.8461812)",Via dei Colombini,,,
1091325429,residential,False,True,73.191,"LINESTRING (10.573512 43.8385994, 10.5733963 43.8382664, 10.5733833 43.8382289, 10.5733584 43.8381513, 10.5732972 43.8379597)",,,,
156545083,residential,False,False,59.658,"LINESTRING (10.5732972 43.8379597, 10.5729964 43.8380588, 10.5726267 43.8381918)",Via di Paganico,,,
156545083,residential,False,True,36.785,"LINESTRING (10.5732972 43.8379597, 10.5734711 43.8379024, 10.5737118 43.8378183)",Via di Paganico,,,
1091325429,residential,False,False,73.191,"LINESTRING (10.5732972 43.8379597, 10.5733584 43.8381513, 10.5733833 43.8382289, 10.5733963 43.8382664, 10.573512 43.8385994)",,,,
1091325506,residential,False,True,85.455,"LINESTRING (10.5787531 43.8408832, 10.578752 43.8409239, 10.578751 43.8409663, 10.5787463 43.841155, 10.5787548 43.8412292, 10.5787602 43.8412765, 10.5788029 43.84165)",,,,
708234779,tertiary,False,False,221.808,"LINESTRING (10.5788029 43.84165, 10.5787477 43.8416525, 10.5785093 43.8416825, 10.5782296 43.8417178, 10.5779716 43.8417503, 10.5778951 43.8417665, 10.57748 43.8418545, 10.5774489 43.8418611, 10.5770415 43.8419475, 10.5767734 43.8420043, 10.5761271 43.8421413)",Via Romana,,,
708234779,tertiary,False,True,57.233,"LINESTRING (10.5788029 43.84165, 10.5790309 43.8416396, 10.5791746 43.841633, 10.5792284 43.8416306, 10.5795151 43.8416175)",Via Romana,,,
1091325506,residential,False,False,85.455,"LINESTRING (10.5788029 43.84165, 10.5787602 43.8412765, 10.5787548 43.8412292, 10.5787463 43.841155, 10.578751 43.8409663, 10.578752 43.8409239, 10.5787531 43.8408832)",,,,
