osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,maxspeed,tunnel,access,junction
129704631,,,Via Carlo Pisacane,unclassified,False,False,39.288,"LINESTRING (17.1113855 40.9668414, 17.1114871 40.9664965)",,,,
129704631,,,Via Carlo Pisacane,unclassified,False,True,46.782,"LINESTRING (17.1113855 40.9668414, 17.1112454 40.9672486)",,,,
129704637,,,Via Enrico Toti,unclassified,False,False,20.88,"LINESTRING (17.1113855 40.9668414, 17.1111441 40.9667963)",,,,
129704637,,,Via Enrico Toti,unclassified,False,True,19.981,"LINESTRING (17.1113855 40.9668414, 17.1116165 40.9668846)",,,,
129704623,,,Via Laruccia,unclassified,False,False,39.432,"LINESTRING (17.1116165 40.9668846, 17.1117194 40.9665386)",,,,
129704623,,,Via Laruccia,unclassified,False,True,46.967,"LINESTRING (17.1116165 40.9668846, 17.1114831 40.9672948)",,,,
129704637,,,Via Enrico Toti,unclassified,False,False,19.981,"LINESTRING (17.1116165 40.9668846, 17.1113855 40.9668414)",,,,
129704637,,,Via Enrico Toti,unclassified,False,True,23.206,"LINESTRING (17.1116165 40.9668846, 17.1118848 40.9669347)",,,,
129704550,,,Via Antonio Gramsci,unclassified,False,False,40.582,"LINESTRING (17.1095071 40.9669397, 17.1099779 40.9670223)",,,,
129704628,,,Via Benedetto Croce,unclassified,True,False,47.998,"LINESTRING (17.1095071 40.9669397, 17.1093697 40.9673587)",,,,
129704639,,,Via Vitulli,residential,True,False,40.598,"LINESTRING (17.1121669 40.9670062, 17.1122858 40.9666523)",,,,
171786897,,,calata Nardelli,residential,True,False,17.502,"LINESTRING (17.1121669 40.9670062, 17.1123628 40.96706)",,,,
79840340,,,Via Zingari,residential,True,False,41.168,"LINESTRING (17.1123628 40.96706, 17.1122368 40.9674178)",,,,
171786897,,,calata Nardelli,residential,True,False,18.232,"LINESTRING (17.1123628 40.96706, 17.1125666 40.9671166)",,,,
129704550,,,Via Antonio Gramsci,unclassified,False,False,20.808,"LINESTRING (17.1102501 40.9670692, 17.1104916 40.9671112)",,,,
129704550,,,Via Antonio Gramsci,unclassified,False,True,23.442,"LINESTRING (17.1102501 40.9670692, 17.1099779 40.9670223)",,,,
171786897,,,calata Nardelli,residential,True,False,18.263,"LINESTRING (17.1125666 40.9671166, 17.1127698 40.9671752)",,,,
172008687,,,Via Valentino,residential,True,False,42.608,"LINESTRING (17.1125666 40.9671166, 17.1127034 40.9667476)",,,,
129704550,,,Via Antonio Gramsci,unclassified,False,False,22.407,"LINESTRING (17.1104916 40.9671112, 17.1107517 40.9671563)",,,,
129704550,,,Via Antonio Gramsci,unclassified,False,True,20.808,"LINESTRING (17.1104916 40.9671112, 17.1102501 40.9670692)",,,,
129704629,,,Via Luigi Cadorna,unclassified,True,False,47.158,"LINESTRING (17.1104916 40.9671112, 17.1106291 40.9667)",,,,
171786897,,,calata Nardelli,residential,True,False,17.663,"LINESTRING (17.1127698 40.9671752, 17.1129658 40.9672329)",,,,
171787288,,,Via Giulio Antonio Acquaviva d'Aragona,residential,True,False,35.891,"LINESTRING (17.1127698 40.9671752, 17.1126583 40.9674868)",,,,
129704550,,,Via Antonio Gramsci,unclassified,False,False,22.232,"LINESTRING (17.1107517 40.9671563, 17.111008 40.9672065)",,,,
129704550,,,Via Antonio Gramsci,unclassified,False,True,22.407,"LINESTRING (17.1107517 40.9671563, 17.1104916 40.9671112)",,,,
129704630,,,Via Armando Diaz,unclassified,True,False,49.73,"LINESTRING (17.1107517 40.9671563, 17.1106103 40.9675906)",,,,
129704550,,,Via Antonio Gramsci,unclassified,False,False,20.475,"LINESTRING (17.111008 40.9672065, 17.1112454 40.9672486)",,,,
129704550,,,Via Antonio Gramsci,unclassified,False,True,22.232,"LINESTRING (17.111008 40.9672065, 17.1107517 40.9671563)",,,,
129704622,,,Via Principe Umberto,unclassified,False,False,47.022,"LINESTRING (17.111008 40.9672065, 17.1111441 40.9667963)",,,,
129704622,,,Via Principe Umberto,unclassified,False,True,49.475,"LINESTRING (17.111008 40.9672065, 17.110868 40.9676387)",,,,
129704584,,,Via Stefano Martino,residential,True,False,44.93,"LINESTRING (17.1129658 40.9672329, 17.1130982 40.9668414)",,,,
171786897,,,calata Nardelli,residential,True,False,15.594,"LINESTRING (17.1129658 40.9672329, 17.1131377 40.967286)",,,,
129704550,,,Via Antonio Gramsci,unclassified,False,False,20.608,"LINESTRING (17.1112454 40.9672486, 17.1114831 40.9672948)",,,,
129704550,,,Via Antonio Gramsci,unclassified,False,True,20.475,"LINESTRING (17.1112454 40.9672486, 17.111008 40.9672065)",,,,
129704631,,,Via Carlo Pisacane,unclassified,False,False,46.782,"LINESTRING (17.1112454 40.9672486, 17.1113855 40.9668414)",,,,
129704631,,,Via Carlo Pisacane,unclassified,False,True,49.721,"LINESTRING (17.1112454 40.9672486, 17.1111094 40.9676838)",,,,
129704550,,,Via Antonio Gramsci,unclassified,False,False,23.383,"LINESTRING (17.1114831 40.9672948, 17.1117554 40.9673389)",,,,
129704550,,,Via Antonio Gramsci,unclassified,False,True,20.608,"LINESTRING (17.1114831 40.9672948, 17.1112454 40.9672486)",,,,
129704623,,,Via Laruccia,unclassified,False,False,46.967,"LINESTRING (17.1114831 40.9672948, 17.1116165 40.9668846)",,,,
129704623,,,Via Laruccia,unclassified,False,True,49.532,"LINESTRING (17.1114831 40.9672948, 17.1113403 40.967727)",,,,
129704592,,,Via Ferrari,residential,True,False,31.375,"LINESTRING (17.1131377 40.967286, 17.1130216 40.9675542)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,False,41.07,"LINESTRING (17.1093697 40.9673587, 17.1098445 40.9674475)",,,,
129704628,,,Via Benedetto Croce,unclassified,True,False,76.381,"LINESTRING (17.1093697 40.9673587, 17.1091512 40.9680255)",,,,
129704591,,,Via Bassi,residential,True,False,47.349,"LINESTRING (17.1133532 40.9673485, 17.1135069 40.9669388)",,,,
129704639,,,Via Vitulli,residential,True,False,43.38,"LINESTRING (17.1120391 40.9673842, 17.1121669 40.9670062)",,,,
171420380,,,calata Vavalle,residential,True,False,17.014,"LINESTRING (17.1120391 40.9673842, 17.1122368 40.9674178)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,False,25.135,"LINESTRING (17.1098445 40.9674475, 17.1101351 40.9675018)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,True,41.07,"LINESTRING (17.1098445 40.9674475, 17.1093697 40.9673587)",,,,
129704576,,,Via Luigi Pirandello,unclassified,True,False,48.589,"LINESTRING (17.1098445 40.9674475, 17.1099779 40.9670223)",,,,
171420380,,,calata Vavalle,residential,True,False,18.081,"LINESTRING (17.1124473 40.9674543, 17.1126583 40.9674868)",,,,
172008687,,,Via Valentino,residential,True,False,38.864,"LINESTRING (17.1124473 40.9674543, 17.1125666 40.9671166)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,False,18.847,"LINESTRING (17.1101351 40.9675018, 17.110353 40.9675425)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,True,25.135,"LINESTRING (17.1101351 40.9675018, 17.1098445 40.9674475)",,,,
129704570,,,Via Enrico Fermi,unclassified,False,True,69.258,"LINESTRING (17.1101351 40.9675018, 17.1099369 40.9681064)",,,,
79840317,,,Via Stefano Martino,residential,False,False,80.446,"LINESTRING (17.1128704 40.9675183, 17.1126309 40.9682188)",,,,
129704584,,,Via Stefano Martino,residential,True,False,32.73,"LINESTRING (17.1128704 40.9675183, 17.1129658 40.9672329)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,False,22.255,"LINESTRING (17.110353 40.9675425, 17.1106103 40.9675906)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,True,18.847,"LINESTRING (17.110353 40.9675425, 17.1101351 40.9675018)",,,,
129704629,,,Via Luigi Cadorna,unclassified,True,False,49.35,"LINESTRING (17.110353 40.9675425, 17.1104916 40.9671112)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,False,22.288,"LINESTRING (17.1106103 40.9675906, 17.110868 40.9676387)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,True,22.255,"LINESTRING (17.1106103 40.9675906, 17.110353 40.9675425)",,,,
129704630,,,Via Armando Diaz,unclassified,True,False,64.457,"LINESTRING (17.1106103 40.9675906, 17.1104259 40.9681533)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,False,20.879,"LINESTRING (17.110868 40.9676387, 17.1111094 40.9676838)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,True,22.288,"LINESTRING (17.110868 40.9676387, 17.1106103 40.9675906)",,,,
129704622,,,Via Principe Umberto,unclassified,False,False,49.475,"LINESTRING (17.110868 40.9676387, 17.111008 40.9672065)",,,,
129704622,,,Via Principe Umberto,unclassified,False,True,61.846,"LINESTRING (17.110868 40.9676387, 17.110691 40.9681786)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,False,19.973,"LINESTRING (17.1111094 40.9676838, 17.1113403 40.967727)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,True,20.879,"LINESTRING (17.1111094 40.9676838, 17.110868 40.9676387)",,,,
129704631,,,Via Carlo Pisacane,unclassified,False,False,49.721,"LINESTRING (17.1111094 40.9676838, 17.1112454 40.9672486)",,,,
129704631,,,Via Carlo Pisacane,unclassified,False,True,59.774,"LINESTRING (17.1111094 40.9676838, 17.1109383 40.9682056)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,False,23.216,"LINESTRING (17.1113403 40.967727, 17.1116087 40.9677772)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,True,19.973,"LINESTRING (17.1113403 40.967727, 17.1111094 40.9676838)",,,,
129704623,,,Via Laruccia,unclassified,False,False,49.532,"LINESTRING (17.1113403 40.967727, 17.1114831 40.9672948)",,,,
129704623,,,Via Laruccia,unclassified,False,True,57.411,"LINESTRING (17.1113403 40.967727, 17.1111761 40.9682282)",,,,
38177861,,,Via Giacomo Matteotti,residential,True,False,50.269,"LINESTRING (17.1116087 40.9677772, 17.1117554 40.9673389)",,,,
129704551,,,Via Guglielmo Pepe,unclassified,False,True,23.216,"LINESTRING (17.1116087 40.9677772, 17.1113403 40.967727)",,,,
129704576,,,Via Luigi Pirandello,unclassified,True,False,71.674,"LINESTRING (17.1096394 40.9680732, 17.1098445 40.9674475)",,,,
171419420,,,Via Neviera,unclassified,True,False,41.331,"LINESTRING (17.1096394 40.9680732, 17.1091512 40.9680255)",,,,
129704570,,,Via Enrico Fermi,unclassified,False,False,69.258,"LINESTRING (17.1099369 40.9681064, 17.1101351 40.9675018)",,,,
171418481,,,Via Guglielmo Oberdan,unclassified,True,False,36.433,"LINESTRING (17.1099369 40.9681064, 17.1098603 40.9684289)",,,,
171419420,,,Via Neviera,unclassified,True,False,25.25,"LINESTRING (17.1099369 40.9681064, 17.1096394 40.9680732)",,,,
129704629,,,Via Luigi Cadorna,unclassified,True,False,66.875,"LINESTRING (17.1101616 40.9681263, 17.110353 40.9675425)",,,,
171419420,,,Via Neviera,unclassified,True,False,18.995,"LINESTRING (17.1101616 40.9681263, 17.1099369 40.9681064)",,,,
171419420,,,Via Neviera,unclassified,True,False,22.393,"LINESTRING (17.1104259 40.9681533, 17.1101616 40.9681263)",,,,
171419420,,,Via Neviera,unclassified,True,False,12.952,"LINESTRING (17.1105787 40.9681693, 17.1104259 40.9681533)",,,,
129704622,,,Via Principe Umberto,unclassified,False,False,61.846,"LINESTRING (17.110691 40.9681786, 17.110868 40.9676387)",,,,
171419420,,,Via Neviera,unclassified,True,False,9.485,"LINESTRING (17.110691 40.9681786, 17.1105787 40.9681693)",,,,
129704631,,,Via Carlo Pisacane,unclassified,False,False,59.774,"LINESTRING (17.1109383 40.9682056, 17.1111094 40.9676838)",,,,
171419420,,,Via Neviera,unclassified,True,False,20.979,"LINESTRING (17.1109383 40.9682056, 17.110691 40.9681786)",,,,
129704623,,,Via Laruccia,unclassified,False,False,57.411,"LINESTRING (17.1111761 40.9682282, 17.1113403 40.967727)",,,,
171419420,,,Via Neviera,unclassified,True,False,20.123,"LINESTRING (17.1111761 40.9682282, 17.1109383 40.9682056)",,,,
79840317,,,Via Stefano Martino,residential,False,False,87.115,"LINESTRING (17.1126309 40.9682188, 17.1123727 40.9689776)",,,,
79840317,,,Via Stefano Martino,residential,False,True,80.446,"LINESTRING (17.1126309 40.9682188, 17.1128704 40.9675183)",,,,
171419421,,,Via San Leonardo,residential,True,False,19.164,"LINESTRING (17.1126309 40.9682188, 17.1124027 40.9682223)",,,,
171419421,,,Via San Leonardo,residential,True,False,19.735,"LINESTRING (17.1124027 40.9682223, 17.1121679 40.9682305)",,,,
171787288,,,Via Giulio Antonio Acquaviva d'Aragona,residential,True,False,86.571,"LINESTRING (17.1124027 40.9682223, 17.1121313 40.9689734)",,,,
171419421,,,Via San Leonardo,residential,True,False,18.242,"LINESTRING (17.1121679 40.9682305, 17.1119508 40.968237)",,,,
171787043,,,Via Lorusso,residential,True,False,89.441,"LINESTRING (17.1121679 40.9682305, 17.1124473 40.9674543)",,,,
79840340,,,Via Zingari,residential,True,False,84.508,"LINESTRING (17.1119508 40.968237, 17.1116908 40.9689712)",,,,
171419421,,,Via San Leonardo,residential,True,False,17.801,"LINESTRING (17.1119508 40.968237, 17.111739 40.9682443)",,,,
129704639,,,Via Vitulli,residential,True,False,98.902,"LINESTRING (17.111739 40.9682443, 17.1120391 40.9673842)",,,,
171419421,,,Via San Leonardo,residential,True,False,23.786,"LINESTRING (17.111739 40.9682443, 17.1114557 40.968245)",,,,
38177861,,,Via Giacomo Matteotti,residential,True,False,53.58,"LINESTRING (17.1114557 40.968245, 17.1116087 40.9677772)",,,,
171419420,,,Via Neviera,unclassified,True,False,23.55,"LINESTRING (17.1114557 40.968245, 17.1111761 40.9682282)",,,,
708283006,,,Via Firenze,unclassified,True,False,32.947,"LINESTRING (17.110369 40.9688167, 17.1104623 40.9685289)",,,,
129704598,,,Via Napoli,unclassified,True,False,64.219,"LINESTRING (17.1107281 40.9688701, 17.1105623 40.9694339)",,,,
129704621,,,,unclassified,True,False,30.729,"LINESTRING (17.1107281 40.9688701, 17.110369 40.9688167)",,,,
708281350,,,,unclassified,False,False,10.743,"LINESTRING (17.1107281 40.9688701, 17.1107571 40.968776)",,,,
129704601,,,Via Laruccia,unclassified,True,False,78.412,"LINESTRING (17.1109666 40.9689154, 17.1111761 40.9682282)",,,,
129704621,,,,unclassified,True,False,20.648,"LINESTRING (17.1109666 40.9689154, 17.1107281 40.9688701)",,,,
129704580,,,calata Signorella,unclassified,False,True,22.428,"LINESTRING (17.1112229 40.9689541, 17.1114891 40.9689709)",,,,
129704621,,,,unclassified,True,False,21.945,"LINESTRING (17.1112229 40.9689541, 17.1109666 40.9689154)",,,,
38177861,,,Via Giacomo Matteotti,residential,True,False,81.235,"LINESTRING (17.1112229 40.9689541, 17.1112862 40.9687608, 17.1114557 40.968245)",,,,
129704580,,,calata Signorella,unclassified,False,False,22.428,"LINESTRING (17.1114891 40.9689709, 17.1112229 40.9689541)",,,,
129704580,,,calata Signorella,unclassified,False,True,16.935,"LINESTRING (17.1114891 40.9689709, 17.1116908 40.9689712)",,,,
129704639,,,Via Vitulli,residential,True,False,83.474,"LINESTRING (17.1114891 40.9689709, 17.111739 40.9682443)",,,,
79840298,,,calata Signorella,residential,False,False,18.253,"LINESTRING (17.1119082 40.9689704, 17.1116908 40.9689712)",,,,
79840298,,,calata Signorella,residential,False,True,18.734,"LINESTRING (17.1119082 40.9689704, 17.1121313 40.9689734)",,,,
171787043,,,Via Lorusso,residential,True,False,85.114,"LINESTRING (17.1119082 40.9689704, 17.1121679 40.9682305)",,,,
171207722,,,Via Ventiquattro Maggio,residential,True,False,21.191,"LINESTRING (17.1120027 40.9693522, 17.1122542 40.9693361)",50,,,
171207722,,,Via Ventiquattro Maggio,residential,True,False,20.805,"LINESTRING (17.1117558 40.9693681, 17.1120027 40.9693522)",50,,,
"[176015945, 176015938, 171787043]",,,Via Lorusso,residential,True,False,46.04,"LINESTRING (17.1117558 40.9693681, 17.1117788 40.9693142, 17.1117934 40.9692737, 17.1119082 40.9689704)",,yes,,
171207722,,,Via Ventiquattro Maggio,residential,True,False,16.691,"LINESTRING (17.1115577 40.9693807, 17.1117558 40.9693681)",50,,,
129704639,,,Via Vitulli,residential,True,False,48.87,"LINESTRING (17.1113359 40.9693949, 17.1114891 40.9689709)",,,,
171207722,,,Via Ventiquattro Maggio,residential,True,False,18.689,"LINESTRING (17.1113359 40.9693949, 17.1115577 40.9693807)",50,,,
129704601,,,Via Laruccia,unclassified,True,False,58.483,"LINESTRING (17.1108039 40.9694268, 17.1109666 40.9689154)",,,,
708286487,,,Via Lago di Sassano,tertiary,False,True,20.3,"LINESTRING (17.1108039 40.9694268, 17.1105623 40.9694339)",50,,,
708286488,,,Via Lago di Sassano,tertiary,False,False,22.638,"LINESTRING (17.1108039 40.9694268, 17.1110728 40.9694118)",50,,,
708286487,,,Via Lago di Sassano,tertiary,False,False,20.3,"LINESTRING (17.1105623 40.9694339, 17.1108039 40.9694268)",50,,,
1121188601,2,,Via Lago di Sassano,tertiary,False,True,28.618,"LINESTRING (17.1105623 40.9694339, 17.1102217 40.9694439)",50,,,
129704583,,,Via Firenze,unclassified,True,False,42.727,"LINESTRING (17.1101676 40.9694455, 17.1102866 40.9690719)",,,,
1121188601,2,,Via Lago di Sassano,tertiary,False,False,4.546,"LINESTRING (17.1101676 40.9694455, 17.1102217 40.9694439)",50,,,
1121188601,2,,Via Lago di Sassano,tertiary,False,True,53.021,"LINESTRING (17.1101676 40.9694455, 17.1095365 40.9694627)",50,,,
129704632,,,Via Carlo Alberto dalla Chiesa,unclassified,False,False,62.33,"LINESTRING (17.1092243 40.969476, 17.1093053 40.9700332)",50,,,
1121188601,2,,Via Lago di Sassano,tertiary,False,False,26.254,"LINESTRING (17.1092243 40.969476, 17.1095365 40.9694627)",50,,,
1121188601,2,,Via Lago di Sassano,tertiary,False,True,2.343,"LINESTRING (17.1092243 40.969476, 17.1091964 40.9694766)",50,,,
129704569,,,Via Salvo D'Acquisto,unclassified,True,False,45.647,"LINESTRING (17.1094713 40.9696181, 17.1100106 40.9696701)",,,,
129704589,,,Via Domenico di Chito,unclassified,False,False,48.215,"LINESTRING (17.1094713 40.9696181, 17.1093053 40.9700332)",50,,,
129704589,,,Via Domenico di Chito,unclassified,False,True,18.126,"LINESTRING (17.1094713 40.9696181, 17.1095365 40.9694627)",50,,,
129704589,,,Via Domenico di Chito,unclassified,False,True,48.215,"LINESTRING (17.1093053 40.9700332, 17.1094713 40.9696181)",50,,,
129704632,,,Via Carlo Alberto dalla Chiesa,unclassified,False,False,8.149,"LINESTRING (17.1093053 40.9700332, 17.1093165 40.970106)",50,,,
129704632,,,Via Carlo Alberto dalla Chiesa,unclassified,False,True,62.33,"LINESTRING (17.1093053 40.9700332, 17.1092243 40.969476)",50,,,
171208812,,,Via Monsignore Giuseppe Maria Mucedola,unclassified,True,False,9.991,"LINESTRING (17.1113546 40.9702702, 17.1113928 40.9703553)",,,,
171215121,,,Via Tommaso Pantaleo,unclassified,False,True,101.898,"LINESTRING (17.1113546 40.9702702, 17.1101969 40.9705453)",50,,,
129704632,,,Via Carlo Alberto dalla Chiesa,unclassified,False,False,51.87,"LINESTRING (17.1093309 40.970286, 17.1094006 40.9707495)",50,,,
129704632,,,Via Carlo Alberto dalla Chiesa,unclassified,False,True,20.052,"LINESTRING (17.1093309 40.970286, 17.1093165 40.970106)",50,,,
171215349,,,Via Brindisi,unclassified,False,False,49.956,"LINESTRING (17.1093309 40.970286, 17.1099259 40.9702834)",,,,
171215121,,,Via Tommaso Pantaleo,unclassified,False,False,101.898,"LINESTRING (17.1101969 40.9705453, 17.1113546 40.9702702)",50,,,
171215121,,,Via Tommaso Pantaleo,unclassified,False,True,26.235,"LINESTRING (17.1101969 40.9705453, 17.1098998 40.9706184)",50,,,
129704585,,,Via Japigia,unclassified,False,False,64.751,"LINESTRING (17.1098998 40.9706184, 17.1101625 40.9711659)",,,,
171215121,,,Via Tommaso Pantaleo,unclassified,False,False,26.235,"LINESTRING (17.1098998 40.9706184, 17.1101969 40.9705453)",50,,,
171215121,,,Via Tommaso Pantaleo,unclassified,False,True,44.374,"LINESTRING (17.1098998 40.9706184, 17.1094006 40.9707495)",50,,,
171215123,,,Via Martiri d'Otranto,unclassified,False,True,37.315,"LINESTRING (17.1098998 40.9706184, 17.1099259 40.9702834)",50,,,
129704632,,,Via Carlo Alberto dalla Chiesa,unclassified,False,True,51.87,"LINESTRING (17.1094006 40.9707495, 17.1093309 40.970286)",50,,,
171207526,,,Via Vescovo Simplicio,unclassified,True,False,61.548,"LINESTRING (17.1094006 40.9707495, 17.1096155 40.9712787)",,,,
171215121,,,Via Tommaso Pantaleo,unclassified,False,False,44.374,"LINESTRING (17.1094006 40.9707495, 17.1098998 40.9706184)",50,,,
129704582,,,Via Foggia,unclassified,True,False,65.937,"LINESTRING (17.1104502 40.9711066, 17.1101969 40.9705453)",,,,
171215773,,,Via Appuli,unclassified,False,True,25.038,"LINESTRING (17.1104502 40.9711066, 17.1101625 40.9711659)",,,,
129704585,,,Via Japigia,unclassified,False,False,81.094,"LINESTRING (17.1101625 40.9711659, 17.1106261 40.9718057)",,,,
129704585,,,Via Japigia,unclassified,False,True,64.751,"LINESTRING (17.1101625 40.9711659, 17.1098998 40.9706184)",,,,
171215773,,,Via Appuli,unclassified,False,False,25.038,"LINESTRING (17.1101625 40.9711659, 17.1104502 40.9711066)",,,,
171215773,,,Via Appuli,unclassified,False,True,22.896,"LINESTRING (17.1101625 40.9711659, 17.1098994 40.9712201)",,,,
171207526,,,Via Vescovo Simplicio,unclassified,True,False,74.121,"LINESTRING (17.1096155 40.9712787, 17.1098946 40.9719111)",,,,
171215773,,,Via Appuli,unclassified,False,False,24.71,"LINESTRING (17.1096155 40.9712787, 17.1098994 40.9712201)",,,,
129704582,,,Via Foggia,unclassified,True,False,74.586,"LINESTRING (17.1107368 40.9717415, 17.1104502 40.9711066)",,,,
214484315,,,Via Bari,secondary,False,False,10.553,"LINESTRING (17.1107368 40.9717415, 17.1108365 40.9716837)",,,,
214484315,,,Via Bari,secondary,False,True,11.719,"LINESTRING (17.1107368 40.9717415, 17.1106261 40.9718057)",,,,
129704585,,,Via Japigia,unclassified,False,True,81.094,"LINESTRING (17.1106261 40.9718057, 17.1101625 40.9711659)",,,,
214484315,,,Via Bari,secondary,False,False,11.719,"LINESTRING (17.1106261 40.9718057, 17.1107368 40.9717415)",,,,
214484315,,,Via Bari,secondary,False,True,21.1,"LINESTRING (17.1106261 40.9718057, 17.1104268 40.9719213)",,,,
171215656,,,Via Martin Luther King,unclassified,True,False,58.122,"LINESTRING (17.1100066 40.972165, 17.1103597 40.9726146)",,,,
214484315,,,Via Bari,secondary,False,True,49.463,"LINESTRING (17.1100066 40.972165, 17.1095394 40.972436)",,,,
214484315,,,Via Bari,secondary,False,False,41.516,"LINESTRING (17.1100066 40.972165, 17.1103898 40.9719427, 17.1103988 40.9719376)",,,,
171208811,,,Via Domenico Cimarosa,unclassified,True,False,34.82,"LINESTRING (17.1121657 40.9722297, 17.1122729 40.9725322)",,,,
171408842,,,Via Luigi Lovecchio,unclassified,False,True,57.87,"LINESTRING (17.1121657 40.9722297, 17.1115023 40.972371)",,,,
214484315,,,Via Bari,secondary,False,False,28.216,"LINESTRING (17.1092729 40.9725906, 17.1095394 40.972436)",,,,
171408842,,,Via Luigi Lovecchio,unclassified,False,False,28.402,"LINESTRING (17.1103597 40.9726146, 17.1106852 40.972545)",,,,
129705315,,,Via Francesco Crispi,unclassified,False,True,24.59,"LINESTRING (17.1143887 40.9641642, 17.1144023 40.9643851)",,,,
172020542,,,Via Guido Reni,residential,True,False,32.525,"LINESTRING (17.1143887 40.9641642, 17.1147749 40.9641416)",,,,
172010558,,,Via Raffaello Sanzio,unclassified,True,False,50.511,"LINESTRING (17.1104543 40.9641437, 17.1103058 40.9645839)",,,,
173267225,,,Via Padre Michele Accolti Gil,unclassified,False,False,55.173,"LINESTRING (17.1104543 40.9641437, 17.1098159 40.9640262)",50,,,
173267225,,,Via Padre Michele Accolti Gil,unclassified,False,True,30.308,"LINESTRING (17.1104543 40.9641437, 17.110805 40.9642082)",50,,,
173267225,,,Via Padre Michele Accolti Gil,unclassified,False,False,27.007,"LINESTRING (17.1114347 40.9643241, 17.1111222 40.9642666)",50,,,
173267225,,,Via Padre Michele Accolti Gil,unclassified,False,True,38.903,"LINESTRING (17.1114347 40.9643241, 17.1118848 40.9644071)",50,,,
172031489,,,Via Castellana,tertiary,True,False,25.65,"LINESTRING (17.1166556 40.964433, 17.1165429 40.9646474)",,,,
43726626,,,Via San Lorenzo,residential,True,False,20.736,"LINESTRING (17.1156922 40.9645003, 17.1156849 40.9643139)",,,,
129705331,,,Via Paolo Antonio di Tarsia,residential,True,False,45.105,"LINESTRING (17.1156922 40.9645003, 17.1162262 40.9644562)",,,,
129705276,,,Via Giuseppe Garibaldi,residential,True,False,21.779,"LINESTRING (17.1151822 40.9645302, 17.1151979 40.9647257)",,,,
129705331,,,Via Paolo Antonio di Tarsia,residential,True,False,42.951,"LINESTRING (17.1151822 40.9645302, 17.1156922 40.9645003)",,,,
129705315,,,Via Francesco Crispi,unclassified,False,False,21.757,"LINESTRING (17.1144252 40.96458, 17.1144023 40.9643851)",,,,
129705315,,,Via Francesco Crispi,unclassified,False,True,21.044,"LINESTRING (17.1144252 40.96458, 17.114449 40.9647684)",,,,
129705331,,,Via Paolo Antonio di Tarsia,residential,True,False,32.403,"LINESTRING (17.1144252 40.96458, 17.1148091 40.9645503)",,,,
43726623,,,Via Giuseppe Vavalle,unclassified,False,False,22.199,"LINESTRING (17.1135997 40.9646237, 17.1136668 40.9644306)",,,,
43726623,,,Via Giuseppe Vavalle,unclassified,False,True,9.829,"LINESTRING (17.1135997 40.9646237, 17.1135738 40.9647099)",,,,
129705331,,,Via Paolo Antonio di Tarsia,residential,True,False,49.457,"LINESTRING (17.1135997 40.9646237, 17.1141868 40.9645878)",,,,
172009325,,,Via Donato Jaja,unclassified,False,True,36.776,"LINESTRING (17.1126565 40.9645489, 17.1127672 40.9642289)",,,,
173267225,,,Via Padre Michele Accolti Gil,unclassified,False,False,66.687,"LINESTRING (17.1126565 40.9645489, 17.1118848 40.9644071)",50,,,
173267225,,,Via Padre Michele Accolti Gil,unclassified,False,True,41.875,"LINESTRING (17.1126565 40.9645489, 17.113141 40.9646382)",50,,,
173928589,,,Via Donato Jaja,unclassified,True,False,84.852,"LINESTRING (17.1126565 40.9645489, 17.1124098 40.9652889)",,,,
129705276,,,Via Giuseppe Garibaldi,residential,True,False,20.086,"LINESTRING (17.1151979 40.9647257, 17.1152163 40.9649058)",,,,
172009512,,,Via Biagio Accolti Gil,residential,True,False,29.685,"LINESTRING (17.1151979 40.9647257, 17.1148454 40.9647462)",,,,
129705315,,,Via Francesco Crispi,unclassified,False,False,21.044,"LINESTRING (17.114449 40.9647684, 17.1144252 40.96458)",,,,
172009512,,,Via Biagio Accolti Gil,residential,True,False,20.218,"LINESTRING (17.114449 40.9647684, 17.1142088 40.9647811)",,,,
129705315,,,Via Francesco Crispi,unclassified,False,True,118.01,"LINESTRING (17.114449 40.9647684, 17.1144739 40.9650169, 17.1145387 40.9658275)",,,,
130147631,,,,unclassified,True,False,23.178,"LINESTRING (17.1102124 40.9648598, 17.1099438 40.9648117)",,,,
172010558,,,Via Raffaello Sanzio,unclassified,True,False,94.832,"LINESTRING (17.1102124 40.9648598, 17.1099119 40.9656819)",,,,
