osmid,oneway,name,highway,reversed,length,lanes,ref,geometry,junction,width
132760140,True,Via Costantino Specolizzi,unclassified,False,47.558,,,"LINESTRING (17.9915651 40.0547866, 17.9910065 40.0547972)",,
179938481,True,Via Unione Militare,unclassified,False,3.971,,,"LINESTRING (17.9915651 40.0547866, 17.9915662 40.0548223)",,
179984842,False,Via Imperia,unclassified,False,23.336,,,"LINESTRING (17.9988355 40.0600089, 17.9991087 40.059991)",,
180934203,False,,unclassified,True,32.934,,,"LINESTRING (17.9988355 40.0600089, 17.9985432 40.060203)",,
179978125,False,Via Spoleto,unclassified,True,113.58,,,"LINESTRING (17.9988355 40.0600089, 17.9982651 40.0592965, 17.9981292 40.0591424)",,
180956364,True,Lungomare Galileo Galilei,secondary,False,15.391,,,"LINESTRING (17.9928068 40.0529196, 17.9926428 40.0529779)",,
165185941,True,,secondary,False,33.679,,,"LINESTRING (17.9928068 40.0529196, 17.9927872 40.0529818, 17.9927554 40.053077, 17.9927117 40.0532136)",,
180956364,True,Lungomare Galileo Galilei,secondary,False,20.534,,,"LINESTRING (17.9924379 40.0530515, 17.9922884 40.0530992, 17.9922152 40.0531225)",,
165185949,False,Piazza Falcone e Borsellino,unclassified,True,68.678,,,"LINESTRING (17.9922152 40.0531225, 17.9922375 40.0537399)",,
180956364,True,Lungomare Galileo Galilei,secondary,False,64.976,,,"LINESTRING (17.9922152 40.0531225, 17.9919568 40.0532047, 17.9915187 40.0533614)",,
34055906,False,,secondary_link,False,10.545,,,"LINESTRING (17.9914662 40.0532755, 17.9915187 40.0533614)",,
34055719,True,Lungomare Galileo Galilei,secondary,False,113.345,,,"LINESTRING (17.9914662 40.0532755, 17.991928 40.0531257, 17.9922409 40.0530173, 17.9926841 40.0528634)",,
34055719,True,Lungomare Galileo Galilei,secondary,False,29.216,,,"LINESTRING (17.9906095 40.0535611, 17.9909245 40.0534567)",,
165185949,False,Piazza Falcone e Borsellino,unclassified,False,68.678,,,"LINESTRING (17.9922375 40.0537399, 17.9922152 40.0531225)",,
179938477,True,Via Brindisi,unclassified,False,21.299,,,"LINESTRING (17.9922375 40.0537399, 17.9924877 40.0537362)",,
179938477,True,Via Brindisi,unclassified,False,48.318,,,"LINESTRING (17.9909735 40.0537736, 17.9915411 40.0537656)",,
179945072,True,Via Cavalieri di Rodi,unclassified,False,26.453,,,"LINESTRING (17.9909735 40.0537736, 17.9909647 40.0535358)",,
179938481,True,Via Unione Militare,unclassified,False,67.548,,,"LINESTRING (17.9915935 40.0553577, 17.9916079 40.0558824, 17.9916119 40.055965)",,
165185971,True,Via G. Giusti,unclassified,False,47.192,,,"LINESTRING (17.9910395 40.0553753, 17.9915935 40.0553577)",,
179945072,True,Via Cavalieri di Rodi,unclassified,False,64.343,,,"LINESTRING (17.9910395 40.0553753, 17.9910065 40.0547972)",,
33391712,True,Corso Roma,tertiary,False,36.559,,,"LINESTRING (17.9914915 40.0559674, 17.9910621 40.0559761)",,
165185942,True,Via San Lazzaro,unclassified,False,126.705,,,"LINESTRING (17.9914915 40.0559674, 17.9914937 40.0560456, 17.99151 40.0571068)",,
171455129,False,Via Casarano,unclassified,True,22.622,,,"LINESTRING (17.9928589 40.0575372, 17.9929216 40.0577349)",,
171456667,False,Via Napoli,unclassified,False,12.174,,,"LINESTRING (17.9928589 40.0575372, 17.9927178 40.0575192)",,
179974662,False,Via Casarano,unclassified,False,22.866,,,"LINESTRING (17.9928589 40.0575372, 17.9931198 40.0574881)",,
179974659,False,Via Lecce,secondary,True,29.156,2,,"LINESTRING (17.9931198 40.0574881, 17.9931939 40.0577441)",,6
179974662,False,Via Casarano,unclassified,True,22.866,,,"LINESTRING (17.9931198 40.0574881, 17.9928589 40.0575372)",,
179974659,False,Via Lecce,secondary,False,56.473000000000006,2,,"LINESTRING (17.9931198 40.0574881, 17.9930006 40.0570838, 17.9929951 40.0570654, 17.9929737 40.0569927)",,6
171460300,False,Via Luigi Bianco,residential,False,57.138,,,"LINESTRING (17.9927259 40.0584925, 17.9933834 40.0583886)",,
171455129,False,Via Casarano,unclassified,False,87.952,,,"LINESTRING (17.9927259 40.0584925, 17.9928162 40.0583826, 17.9928967 40.0581445, 17.9929503 40.0578119, 17.9929216 40.0577349)",,
171455129,False,Via Casarano,unclassified,True,46.073,,,"LINESTRING (17.9927259 40.0584925, 17.992697 40.0585345, 17.9930201 40.0588055)",,
171455139,False,Via Lepanto,unclassified,False,17.521,,,"LINESTRING (17.9941965 40.0595312, 17.9943993 40.0595041)",,
171455139,False,Via Lepanto,unclassified,True,39.642,,,"LINESTRING (17.9941965 40.0595312, 17.9937411 40.0596061)",,
171455133,False,Via Maglie,unclassified,False,40.377,,,"LINESTRING (17.993482 40.0587226, 17.9930201 40.0588055)",,
179974659,False,Via Lecce,secondary,False,38.075,2,,"LINESTRING (17.993482 40.0587226, 17.9933834 40.0583886)",,6
179974659,False,Via Lecce,secondary,True,12.171,2,,"LINESTRING (17.993482 40.0587226, 17.9935139 40.0588293)",,6
171455139,False,Via Lepanto,unclassified,False,39.642,,,"LINESTRING (17.9937411 40.0596061, 17.9941965 40.0595312)",,
179974659,False,Via Lecce,secondary,True,8.868,2,,"LINESTRING (17.9937411 40.0596061, 17.993764 40.0596839)",,6
179974659,False,Via Lecce,secondary,False,88.518,2,,"LINESTRING (17.9937411 40.0596061, 17.9936495 40.0593091, 17.9935139 40.0588293)",,6
34055910,False,Lungomare Guglielmo Marconi,tertiary,True,145.948,,,"LINESTRING (17.9928198 40.0589565, 17.9928981 40.0590483, 17.993024 40.0592029, 17.9931536 40.0593706, 17.9932216 40.0594682, 17.9936637 40.0600984)",,
171455133,False,Via Maglie,unclassified,True,23.927,,,"LINESTRING (17.9928198 40.0589565, 17.9928962 40.058899, 17.9930201 40.0588055)",,
171455129,False,Via Casarano,unclassified,True,18.698,,,"LINESTRING (17.9930201 40.0588055, 17.9931447 40.058944)",,
171455133,False,Via Maglie,unclassified,True,40.377,,,"LINESTRING (17.9930201 40.0588055, 17.993482 40.0587226)",,
171455129,False,Via Casarano,unclassified,False,46.073,,,"LINESTRING (17.9930201 40.0588055, 17.992697 40.0585345, 17.9927259 40.0584925)",,
171455133,False,Via Maglie,unclassified,False,23.927,,,"LINESTRING (17.9930201 40.0588055, 17.9928962 40.058899, 17.9928198 40.0589565)",,
171456659,False,Via Napoli,unclassified,False,14.948,,,"LINESTRING (17.9925426 40.0575286, 17.9927178 40.0575192)",,
171456659,False,Via Napoli,unclassified,True,50.724,,,"LINESTRING (17.9925426 40.0575286, 17.9924887 40.0570743)",,
171456664,False,,residential,False,26.575,,,"LINESTRING (17.9925426 40.0575286, 17.9922315 40.0575491)",,
171460302,True,Via Acquedotto,unclassified,False,35.691,,,"LINESTRING (17.995281 40.0579433, 17.9948713 40.0580118)",,
132760117,True,Via Trieste,unclassified,False,64.005,,,"LINESTRING (17.995281 40.0579433, 17.9954622 40.0584503, 17.9954795 40.0584985)",,
171456659,False,Via Napoli,unclassified,False,50.724,,,"LINESTRING (17.9924887 40.0570743, 17.9925426 40.0575286)",,
179945060,True,Via XX Settembre,tertiary,False,11.07,,,"LINESTRING (17.9924887 40.0570743, 17.9926169 40.0570575)",,
171460302,True,Via Acquedotto,unclassified,False,90.944,,,"LINESTRING (17.9948713 40.0580118, 17.9938277 40.0581876)",,
179948919,False,Via Niccolò Malinconico,residential,True,57.052,,,"LINESTRING (17.9948713 40.0580118, 17.99502 40.0585121)",,
1191259549,True,Via Niccolò Malinconico,residential,False,64.869,,,"LINESTRING (17.9948713 40.0580118, 17.9947376 40.0575274, 17.9947268 40.0574395)",,
171456664,False,,residential,True,26.575,,,"LINESTRING (17.9922315 40.0575491, 17.9925426 40.0575286)",,
171460299,False,Via Reggio Calabria,unclassified,False,51.667,,,"LINESTRING (17.9922315 40.0575491, 17.9921887 40.0570856)",,
171460299,False,Via Reggio Calabria,unclassified,True,12.604,,,"LINESTRING (17.9922315 40.0575491, 17.992236 40.0576624)",,
132760138,True,Via Livio Andronico,unclassified,False,72.37,,,"LINESTRING (17.9910657 40.0566269, 17.9910655 40.0560585, 17.9910621 40.0559761)",,
171456659,False,Via Napoli,unclassified,True,14.948,,,"LINESTRING (17.9927178 40.0575192, 17.9925426 40.0575286)",,
171456667,False,Via Napoli,unclassified,False,52.052,,,"LINESTRING (17.9927178 40.0575192, 17.9926169 40.0570575)",,
171456667,False,Via Napoli,unclassified,True,12.174,,,"LINESTRING (17.9927178 40.0575192, 17.9928589 40.0575372)",,
171460299,False,Via Reggio Calabria,unclassified,True,51.667,,,"LINESTRING (17.9921887 40.0570856, 17.9922315 40.0575491)",,
179945060,True,Via XX Settembre,tertiary,False,25.564,,,"LINESTRING (17.9921887 40.0570856, 17.9924887 40.0570743)",,
179974659,False,Via Lecce,secondary,True,13.761,2,,"LINESTRING (17.9933507 40.0582674, 17.9933834 40.0583886)",,6
179974659,False,Via Lecce,secondary,False,59.699000000000005,2,,"LINESTRING (17.9933507 40.0582674, 17.9932185 40.0578263, 17.9931939 40.0577441)",,6
171455136,True,Via Nardò,unclassified,False,63.503,,,"LINESTRING (17.9938277 40.0581876, 17.9939823 40.0587463)",,
171460302,True,Via Acquedotto,unclassified,False,41.555,,,"LINESTRING (17.9938277 40.0581876, 17.9934047 40.0582584, 17.9933507 40.0582674)",,
132760118,False,Via Udine,tertiary,True,63.43899999999999,,,"LINESTRING (17.9956935 40.0533401, 17.9956659 40.0534125, 17.9954848 40.0538878)",,
171460069,True,Via Arene,unclassified,False,55.415,,,"LINESTRING (17.9956935 40.0533401, 17.9955343 40.0533004, 17.9950954 40.0531449)",,
179940407,True,Via Udine,tertiary,False,83.581,,,"LINESTRING (17.9956935 40.0533401, 17.9956887 40.05324, 17.9957845 40.0531123, 17.995962 40.0528759, 17.9960078 40.0528148, 17.9960893 40.052772, 17.9961971 40.0527497)",,
171460069,True,Via Arene,unclassified,False,33.389,,,"LINESTRING (17.9950954 40.0531449, 17.9950551 40.053108, 17.9949135 40.0528803)",,
171460086,False,Via della Provvidenza,unclassified,False,30.308,,,"LINESTRING (17.9950954 40.0531449, 17.9948558 40.0532559, 17.9947944 40.0532902)",,
171460076,False,Via Vicenza,residential,True,59.869,,,"LINESTRING (17.9964495 40.0535766, 17.9958925 40.0533322, 17.9958478 40.0533)",,
179939525,False,Via Giovanni Parini,residential,False,42.499,,,"LINESTRING (17.9947944 40.0532902, 17.994806 40.0536723)",,
171460086,False,Via della Provvidenza,unclassified,False,24.121000000000002,,,"LINESTRING (17.9947944 40.0532902, 17.9947001 40.0533362, 17.994529 40.0533459)",,
171460086,False,Via della Provvidenza,unclassified,True,30.308,,,"LINESTRING (17.9947944 40.0532902, 17.9948558 40.0532559, 17.9950954 40.0531449)",,
179939523,False,Via Udine,tertiary,False,6.179,,,"LINESTRING (17.9953141 40.0543512, 17.995294 40.0544046)",,
179939523,False,Via Udine,tertiary,True,53.537000000000006,,,"LINESTRING (17.9953141 40.0543512, 17.9953271 40.0543159, 17.9954544 40.0539703, 17.9954848 40.0538878)",,
171460075,False,Via Udine,residential,True,58.49,,,"LINESTRING (17.9959541 40.0545509, 17.995294 40.0544046)",,
179945070,False,,unclassified,True,19.873,,,"LINESTRING (17.9939522 40.0545501, 17.9939436 40.0543715)",,
179945076,False,Viale Foggia,unclassified,False,62.229,,,"LINESTRING (17.9939522 40.0545501, 17.9939687 40.0551096)",,
171460066,True,Viale Bari,unclassified,False,101.947,,,"LINESTRING (17.9939522 40.0545501, 17.9937262 40.0545532, 17.9927546 40.0545667)",,
171460084,False,Via Treviso,residential,True,59.734,,,"LINESTRING (17.9961435 40.0540732, 17.9954848 40.0538878)",,
171460065,False,Via Udine,residential,True,58.288,,,"LINESTRING (17.9957863 40.0550388, 17.9951215 40.0549129)",,
171460067,False,,secondary_link,True,10.25,,,"LINESTRING (17.9945561 40.0522475, 17.9946074 40.0523309)",,
171460101,False,Via Udine,tertiary,False,38.475,,,"LINESTRING (17.9962851 40.0522663, 17.9964602 40.0525853)",,
171460099,True,Via Udine,tertiary,False,9.917,,,"LINESTRING (17.9962851 40.0522663, 17.9962291 40.0522591, 17.9961824 40.0522306)",,
171460101,False,Via Udine,tertiary,True,38.475,,,"LINESTRING (17.9964602 40.0525853, 17.9962851 40.0522663)",,
179940404,True,Via Benedetto Croce,residential,False,81.638,,,"LINESTRING (17.9964602 40.0525853, 17.9973594 40.0523298)",,
179940405,False,Via Udine,tertiary,True,29.363,,,"LINESTRING (17.9964602 40.0525853, 17.996308 40.0526505, 17.9961971 40.0527497)",,
179945057,False,Via John Fitzgerald Kennedy,secondary,False,20.316,2,,"LINESTRING (17.9927546 40.0545667, 17.9927522 40.054384)",,6
179945057,False,Via John Fitzgerald Kennedy,secondary,True,52.751,2,,"LINESTRING (17.9927546 40.0545667, 17.9927558 40.0546319, 17.9927673 40.055041)",,6
171460086,False,Via della Provvidenza,unclassified,True,30.228,,,"LINESTRING (17.9927176 40.053378, 17.9930727 40.0533733)",,
179945057,False,Via John Fitzgerald Kennedy,secondary,True,39.375,2,,"LINESTRING (17.9927176 40.053378, 17.992737 40.0537318)",,6
179945057,False,Via John Fitzgerald Kennedy,secondary,False,18.288,2,,"LINESTRING (17.9927176 40.053378, 17.9927137 40.0532742, 17.9927117 40.0532136)",,6
179939528,False,Via Ugo Foscolo,unclassified,True,75.405,,,"LINESTRING (17.9939436 40.0543715, 17.993912 40.0536938)",,
179945070,False,,unclassified,False,19.873,,,"LINESTRING (17.9939436 40.0543715, 17.9939522 40.0545501)",,
171460079,True,Viale Bari,unclassified,False,116.668,,,"LINESTRING (17.9939436 40.0543715, 17.9942067 40.0543676, 17.9953141 40.0543512)",,
179945057,False,Via John Fitzgerald Kennedy,secondary,False,20.027,2,,"LINESTRING (17.9927522 40.054384, 17.9927538 40.0542039)",,6
179945057,False,Via John Fitzgerald Kennedy,secondary,True,20.316,2,,"LINESTRING (17.9927522 40.054384, 17.9927546 40.0545667)",,6
171460079,True,Viale Bari,unclassified,False,101.412,,,"LINESTRING (17.9927522 40.054384, 17.9937203 40.0543738, 17.9939436 40.0543715)",,
179939523,False,Via Udine,tertiary,True,15.381,,,"LINESTRING (17.9952421 40.0545371, 17.995294 40.0544046)",,
171460066,True,Viale Bari,unclassified,False,109.79599999999999,,,"LINESTRING (17.9952421 40.0545371, 17.9942175 40.0545474, 17.9939522 40.0545501)",,
179939523,False,Via Udine,tertiary,False,43.042,,,"LINESTRING (17.9952421 40.0545371, 17.9951868 40.0546905, 17.9951215 40.0549129)",,
171460075,False,Via Udine,residential,False,58.49,,,"LINESTRING (17.995294 40.0544046, 17.9959541 40.0545509)",,
179939523,False,Via Udine,tertiary,False,15.381,,,"LINESTRING (17.995294 40.0544046, 17.9952421 40.0545371)",,
179939523,False,Via Udine,tertiary,True,6.179,,,"LINESTRING (17.995294 40.0544046, 17.9953141 40.0543512)",,
171460065,False,Via Udine,residential,False,58.288,,,"LINESTRING (17.9951215 40.0549129, 17.9957863 40.0550388)",,
179939523,False,Via Udine,tertiary,False,56.88,,,"LINESTRING (17.9951215 40.0549129, 17.9949762 40.0554122)",,
179939523,False,Via Udine,tertiary,True,43.042,,,"LINESTRING (17.9951215 40.0549129, 17.9951868 40.0546905, 17.9952421 40.0545371)",,
171460069,True,Via Arene,unclassified,False,66.417,,,"LINESTRING (17.9949135 40.0528803, 17.9947848 40.0526568, 17.9946074 40.0523309)",,
171460091,True,Via Villini,residential,False,132.285,,,"LINESTRING (17.9949135 40.0528803, 17.9955628 40.0526711, 17.9956647 40.0525972, 17.9957522 40.0525377, 17.9958739 40.0524166, 17.9961824 40.0522306)",,
171460067,False,,secondary_link,False,10.25,,,"LINESTRING (17.9946074 40.0523309, 17.9945561 40.0522475)",,
180956364,True,Lungomare Galileo Galilei,secondary,False,166.68,,,"LINESTRING (17.9946074 40.0523309, 17.9945165 40.0523646, 17.9936275 40.0526603, 17.9933441 40.0527504, 17.9931115 40.0528288, 17.9928068 40.0529196)",,
132760111,True,Via Ugo Foscolo,residential,False,37.591,,,"LINESTRING (17.9938866 40.0533563, 17.993912 40.0536938)",,
171460086,False,Via della Provvidenza,unclassified,False,33.411,,,"LINESTRING (17.9938866 40.0533563, 17.9938198 40.0533618, 17.9936981 40.0533636, 17.9934945 40.0533668)",,
171460086,False,Via della Provvidenza,unclassified,True,23.42,,,"LINESTRING (17.9938866 40.0533563, 17.9939274 40.0533546, 17.9941617 40.0533541)",,
171460076,False,Via Vicenza,residential,False,59.869,,,"LINESTRING (17.9958478 40.0533, 17.9958925 40.0533322, 17.9964495 40.0535766)",,
171460097,True,Via Udine,tertiary,False,14.308,,,"LINESTRING (17.9958478 40.0533, 17.9957794 40.0533014, 17.9956935 40.0533401)",,
34055907,False,Via Pisa,unclassified,False,39.462,,,"LINESTRING (17.9935724 40.0569019, 17.9938586 40.0568511, 17.9940241 40.0568218)",,
34055907,False,Via Pisa,unclassified,True,51.945,,,"LINESTRING (17.9935724 40.0569019, 17.9931004 40.0569735, 17.9930727 40.0569777, 17.9929737 40.0569927)",,
171460301,True,Via Amalfi,residential,False,121.233,,,"LINESTRING (17.9935724 40.0569019, 17.9936939 40.057335, 17.9940371 40.0573424, 17.9940862 40.0573356, 17.9941505 40.0573267, 17.9942639 40.0572936, 17.9944627 40.0571586)",,
179945057,False,Via John Fitzgerald Kennedy,secondary,False,8.662,2,,"LINESTRING (17.992767 40.0551189, 17.9927673 40.055041)",,6
179945057,False,Via John Fitzgerald Kennedy,secondary,True,37.903,2,,"LINESTRING (17.992767 40.0551189, 17.9927811 40.0554596)",,6
34055908,True,Via Unità d'Italia,unclassified,False,38.983000000000004,,,"LINESTRING (17.9944627 40.0571586, 17.9946351 40.0572993, 17.9946912 40.0573663, 17.9947268 40.0574395)",,
171460299,False,Via Reggio Calabria,unclassified,False,19.872,,,"LINESTRING (17.9922391 40.0578411, 17.992236 40.0576624)",,
180935402,False,Via de Pascalis,unclassified,True,45.113,,,"LINESTRING (17.9922391 40.0578411, 17.9917091 40.0578477)",,
180935402,False,Via de Pascalis,unclassified,False,59.318,,,"LINESTRING (17.9922391 40.0578411, 17.9923873 40.0578261, 17.992547 40.0578017, 17.9929216 40.0577349)",,
171455129,False,Via Casarano,unclassified,False,22.622,,,"LINESTRING (17.9929216 40.0577349, 17.9928589 40.0575372)",,
171455129,False,Via Casarano,unclassified,True,87.952,,,"LINESTRING (17.9929216 40.0577349, 17.9929503 40.0578119, 17.9928967 40.0581445, 17.9928162 40.0583826, 17.9927259 40.0584925)",,
180935402,False,Via de Pascalis,unclassified,True,59.318,,,"LINESTRING (17.9929216 40.0577349, 17.992547 40.0578017, 17.9923873 40.0578261, 17.9922391 40.0578411)",,
171460297,True,Viale Otranto,unclassified,False,102.284,,,"LINESTRING (17.9939687 40.0551096, 17.992767 40.0551189)",,
179945076,False,Viale Foggia,unclassified,True,62.229,,,"LINESTRING (17.9939687 40.0551096, 17.9939522 40.0545501)",,
179945076,False,Viale Foggia,unclassified,False,90.63999999999999,,,"LINESTRING (17.9939687 40.0551096, 17.9939957 40.0558341, 17.9939996 40.0559244)",,
171460300,False,Via Luigi Bianco,residential,True,57.138,,,"LINESTRING (17.9933834 40.0583886, 17.9927259 40.0584925)",,
179974659,False,Via Lecce,secondary,False,13.761,2,,"LINESTRING (17.9933834 40.0583886, 17.9933507 40.0582674)",,6
179974659,False,Via Lecce,secondary,True,38.075,2,,"LINESTRING (17.9933834 40.0583886, 17.993482 40.0587226)",,6
171725192,False,Via Aquila,residential,True,51.461,,,"LINESTRING (17.9915124 40.0575696, 17.99151 40.0571068)",,
"[171725189, 171725191]",False,Via Perrone,unclassified,"[False, True]",90.572,,,"LINESTRING (17.9918946 40.0570982, 17.9919255 40.0576743, 17.992236 40.0576624)",,
179945060,True,Via XX Settembre,tertiary,False,25.07,,,"LINESTRING (17.9918946 40.0570982, 17.9920067 40.057094, 17.9921887 40.0570856)",,
171460299,False,Via Reggio Calabria,unclassified,False,12.604,,,"LINESTRING (17.992236 40.0576624, 17.9922315 40.0575491)",,
171460299,False,Via Reggio Calabria,unclassified,True,19.872,,,"LINESTRING (17.992236 40.0576624, 17.9922391 40.0578411)",,
"[171725189, 171725191]",False,Via Perrone,unclassified,"[False, True]",90.572,,,"LINESTRING (17.992236 40.0576624, 17.9919255 40.0576743, 17.9918946 40.0570982)",,
171725439,False,,residential,False,21.862,,,"LINESTRING (17.9959305 40.0599289, 17.9961381 40.0598131)",,
179976801,False,Via Bolzano,unclassified,False,26.001,,,"LINESTRING (17.9959305 40.0599289, 17.9960038 40.0601559)",,
179976801,False,Via Bolzano,unclassified,True,6.718,,,"LINESTRING (17.9959305 40.0599289, 17.9958984 40.0598737)",,
179976796,False,,residential,True,29.732,,,"LINESTRING (17.9960668 40.0604189, 17.9960038 40.0601559)",,
179975134,False,Via Trento,unclassified,False,29.655,,,"LINESTRING (17.9960038 40.0601559, 17.9956617 40.0602066)",,
179976796,False,,residential,False,29.732,,,"LINESTRING (17.9960038 40.0601559, 17.9960668 40.0604189)",,
179976801,False,Via Bolzano,unclassified,True,26.001,,,"LINESTRING (17.9960038 40.0601559, 17.9959305 40.0599289)",,
132760124,False,,unclassified,True,33.53,,,"LINESTRING (17.9960038 40.0601559, 17.9961787 40.0601264, 17.9962873 40.0601004, 17.9963827 40.0600748)",,
170982511,True,Via Brindisi,unclassified,False,34.587,,,"LINESTRING (17.993506 40.0537069, 17.993912 40.0536938)",,
171725445,False,Via Archita,residential,False,37.83,,,"LINESTRING (17.993506 40.0537069, 17.9934945 40.0533668)",,
132760124,False,,unclassified,True,32.942,,,"LINESTRING (17.9969864 40.0597697, 17.9972913 40.0595872)",,
132760124,False,,unclassified,False,61.651,,,"LINESTRING (17.9969864 40.0597697, 17.9964772 40.0600391, 17.9963827 40.0600748)",,
"[179978128, 171725439]",False,,residential,True,99.642,,,"LINESTRING (17.9969864 40.0597697, 17.9967142 40.0594895, 17.9961381 40.0598131)",,
171725439,False,,residential,True,21.862,,,"LINESTRING (17.9961381 40.0598131, 17.9959305 40.0599289)",,
171725441,False,,residential,True,35.779,,,"LINESTRING (17.9961381 40.0598131, 17.9963827 40.0600748)",,
"[179978128, 171725439]",False,,residential,False,99.642,,,"LINESTRING (17.9961381 40.0598131, 17.9967142 40.0594895, 17.9969864 40.0597697)",,
171725446,False,,residential,False,48.052,,,"LINESTRING (17.995254 40.0590318, 17.9952233 40.0586003)",,
171725446,False,,residential,True,47.097,,,"LINESTRING (17.995254 40.0590318, 17.9953203 40.0594523)",,
179978126,False,,residential,True,25.296,,,"LINESTRING (17.995254 40.0590318, 17.9949639 40.0590813)",,
171725447,False,Via Livorno,unclassified,True,25.052,,,"LINESTRING (17.9956617 40.0602066, 17.9956189 40.0599837)",,
179975134,False,Via Trento,unclassified,False,116.827,,,"LINESTRING (17.9956617 40.0602066, 17.9943175 40.0604197)",,
179975134,False,Via Trento,unclassified,True,29.655,,,"LINESTRING (17.9956617 40.0602066, 17.9960038 40.0601559)",,
171725449,False,,residential,True,26.748,,,"LINESTRING (17.9958984 40.0598737, 17.9956189 40.0599837)",,
179976801,False,Via Bolzano,unclassified,False,6.718,,,"LINESTRING (17.9958984 40.0598737, 17.9959305 40.0599289)",,
"[179976801, 179976802]",False,Via Bolzano,"['unclassified', 'residential']",True,56.988,,,"LINESTRING (17.9958984 40.0598737, 17.9957551 40.0596709, 17.9956386 40.0595452, 17.9955243 40.059452)",,
171725447,False,Via Livorno,unclassified,False,25.052,,,"LINESTRING (17.9956189 40.0599837, 17.9956617 40.0602066)",,
171725449,False,,residential,False,26.748,,,"LINESTRING (17.9956189 40.0599837, 17.9958984 40.0598737)",,
171725447,False,Via Livorno,unclassified,True,65.149,,,"LINESTRING (17.9956189 40.0599837, 17.995542 40.0598467, 17.9954472 40.0597148, 17.9952462 40.0594734)",,
179974661,True,,tertiary_link,False,19.416,1,,"LINESTRING (17.9938764 40.0601282, 17.9939151 40.0601015, 17.9939546 40.060086, 17.9939974 40.0600825, 17.9940403 40.0600886, 17.9940802 40.0601045)",,
179974663,True,Via Lecce,secondary,False,50.453,,,"LINESTRING (17.9938764 40.0601282, 17.9938508 40.0600566, 17.9938181 40.0599548, 17.9937899 40.0598529, 17.9937696 40.0597674, 17.993764 40.0596839)",,
171725445,False,Via Archita,residential,True,37.83,,,"LINESTRING (17.9934945 40.0533668, 17.993506 40.0537069)",,
171460086,False,Via della Provvidenza,unclassified,False,21.445,,,"LINESTRING (17.9934945 40.0533668, 17.9932646 40.0533703, 17.9932426 40.0533706)",,
171460086,False,Via della Provvidenza,unclassified,True,33.411,,,"LINESTRING (17.9934945 40.0533668, 17.9936981 40.0533636, 17.9938198 40.0533618, 17.9938866 40.0533563)",,
170982511,True,Via Brindisi,unclassified,False,22.343,,,"LINESTRING (17.9932437 40.0537148, 17.993506 40.0537069)",,
171725448,True,Via Pitagora,residential,False,38.273,,,"LINESTRING (17.9932437 40.0537148, 17.9932426 40.0533706)",,
171460086,False,Via della Provvidenza,unclassified,False,14.464,,,"LINESTRING (17.9932426 40.0533706, 17.9930727 40.0533733)",,
171460086,False,Via della Provvidenza,unclassified,True,21.445,,,"LINESTRING (17.9932426 40.0533706, 17.9932646 40.0533703, 17.9934945 40.0533668)",,
171725446,False,,residential,False,47.097,,,"LINESTRING (17.9953203 40.0594523, 17.995254 40.0590318)",,
179976797,False,Via Lepanto,unclassified,True,6.729,,,"LINESTRING (17.9953203 40.0594523, 17.9952462 40.0594734)",,
"[179976802, 179976797]",False,"['Via Lepanto', 'Via Bolzano']","['unclassified', 'residential']",False,20.291,,,"LINESTRING (17.9953203 40.0594523, 17.9954716 40.0594091, 17.9955243 40.059452)",,
179976797,False,Via Lepanto,unclassified,False,6.729,,,"LINESTRING (17.9952462 40.0594734, 17.9953203 40.0594523)",,
171455139,False,Via Lepanto,unclassified,True,75.92699999999999,,,"LINESTRING (17.9952462 40.0594734, 17.9951551 40.0594994, 17.9949352 40.0595569, 17.9947957 40.0595446, 17.9946723 40.059483, 17.9944953 40.0594912, 17.9943993 40.0595041)",,
171725447,False,Via Livorno,unclassified,False,65.149,,,"LINESTRING (17.9952462 40.0594734, 17.9954472 40.0597148, 17.995542 40.0598467, 17.9956189 40.0599837)",,
576341816,False,Via Niccolò Tommaseo,residential,False,44.321,,,"LINESTRING (17.9973594 40.0523298, 17.9975391 40.0527039)",,
576341816,False,Via Niccolò Tommaseo,residential,True,44.321,,,"LINESTRING (17.9975391 40.0527039, 17.9973594 40.0523298)",,
171460097,True,Via Udine,tertiary,False,48.400999999999996,,,"LINESTRING (17.9961548 40.0529373, 17.9961389 40.0529586, 17.9959565 40.0531925, 17.9958916 40.0532758, 17.9958478 40.0533)",,
174088045,False,Via Padova,residential,False,82.685,,,"LINESTRING (17.9961548 40.0529373, 17.9967156 40.053199, 17.9969515 40.0530396)",,
174088045,False,Via Padova,residential,True,82.685,,,"LINESTRING (17.9969515 40.0530396, 17.9967156 40.053199, 17.9961548 40.0529373)",,
33391961,False,Corso Italia,primary,True,7.159,2,SP361,"LINESTRING (17.9975007 40.0568782, 17.9975824 40.0568935)",,
"[33391961, 33391709]",False,Corso Italia,primary,False,27.311,2,"['SP361', 'SS459']","LINESTRING (17.9975007 40.0568782, 17.9974148 40.0568436, 17.9973378 40.0567971, 17.9972964 40.0567733, 17.9972531 40.0567274)",,
174088059,True,Via Galatone,residential,False,46.937,,,"LINESTRING (17.9975007 40.0568782, 17.9974298 40.0568954, 17.9973231 40.0568976, 17.9972848 40.0568936, 17.9971237 40.0568782, 17.9969548 40.0568878)",,
132760121,False,Via Varese,unclassified,True,30.946,,,"LINESTRING (18.0005827 40.0586944, 18.0005569 40.058972)",,
