osmid,highway,oneway,reversed,length,bridge,name,geometry,maxspeed,junction
66880170,secondary,True,False,50.65,,Corso Vittorio Emanuele,"LINESTRING (15.1481424 37.0818824, 15.1486888 37.0817502)",40,
177337707,residential,True,False,12.132,,,"LINESTRING (15.1469678 37.0822402, 15.1470806 37.0821785)",,
209048534,residential,True,False,64.281,,Via Antonio Maesano,"LINESTRING (15.1469678 37.0822402, 15.146786 37.0816806)",,
177337722,residential,False,False,98.987,,Via Cavour,"LINESTRING (15.1483623 37.0823918, 15.1473605 37.0827839)",,
271250327,residential,True,False,59.907,,Via Mariano Pinnone,"LINESTRING (15.1483623 37.0823918, 15.1481599 37.0819229, 15.1481424 37.0818824)",,
177337722,residential,False,False,54.142,,Via Cavour,"LINESTRING (15.1473605 37.0827839, 15.1468171 37.0830056)",,
177337722,residential,False,True,98.987,,Via Cavour,"LINESTRING (15.1473605 37.0827839, 15.1483623 37.0823918)",,
209048533,residential,True,False,56.248,,Via Vincenzo Giuliano,"LINESTRING (15.1473605 37.0827839, 15.1476227 37.08318, 15.1476566 37.0832312)",,
177337722,residential,False,False,6.476,,Via Cavour,"LINESTRING (15.1468171 37.0830056, 15.1467514 37.0829802)",,
177337722,residential,False,True,54.142,,Via Cavour,"LINESTRING (15.1468171 37.0830056, 15.1473605 37.0827839)",,
271250341,tertiary,False,False,72.847,,Via Giuseppe Giusti,"LINESTRING (15.1482368 37.0841056, 15.149028 37.0839301)",40,
271250341,tertiary,False,True,54.008,,Via Giuseppe Giusti,"LINESTRING (15.1482368 37.0841056, 15.1480045 37.0841571, 15.1476502 37.0842357)",40,
177337718,residential,True,False,101.58500000000001,,Via Francesco Accolla,"LINESTRING (15.1476502 37.0842357, 15.1471328 37.083464, 15.1471099 37.0834302)",,
271250341,tertiary,False,False,54.008,,Via Giuseppe Giusti,"LINESTRING (15.1476502 37.0842357, 15.1480045 37.0841571, 15.1482368 37.0841056)",40,
271250341,tertiary,False,True,45.816,,Via Giuseppe Giusti,"LINESTRING (15.1476502 37.0842357, 15.1474063 37.0842898, 15.1471528 37.0843467)",40,
271250341,tertiary,False,True,6.634,,Via Giuseppe Giusti,"LINESTRING (15.1471528 37.0843467, 15.1470809 37.0843631)",40,
177337712,tertiary,True,False,58.599000000000004,,,"LINESTRING (15.1471528 37.0843467, 15.1471719 37.0843947, 15.1472758 37.0846541, 15.1472577 37.0848579)",,
271250341,tertiary,False,False,45.816,,Via Giuseppe Giusti,"LINESTRING (15.1471528 37.0843467, 15.1474063 37.0842898, 15.1476502 37.0842357)",40,
271250341,tertiary,False,False,6.634,,Via Giuseppe Giusti,"LINESTRING (15.1470809 37.0843631, 15.1471528 37.0843467)",40,
271250341,tertiary,False,True,1.218,,Via Giuseppe Giusti,"LINESTRING (15.1470809 37.0843631, 15.1470677 37.0843661)",40,
271250322,residential,False,True,81.592,,Via Mariano Pinnone,"LINESTRING (15.1493875 37.0847162, 15.1496994 37.0854065)",,
271250327,residential,True,False,93.055,,Via Mariano Pinnone,"LINESTRING (15.1493875 37.0847162, 15.1492989 37.084508, 15.1490413 37.0839604, 15.149028 37.0839301)",,
271250358,residential,False,False,67.223,,Via Libertà,"LINESTRING (15.1493875 37.0847162, 15.1493428 37.0847313, 15.1486897 37.084952)",,
261119464,tertiary,True,False,57.225,,,"LINESTRING (15.1472577 37.0848579, 15.1470941 37.084435, 15.147085 37.0844114, 15.1470677 37.0843661)",,
271250331,tertiary,False,False,49.482,,,"LINESTRING (15.1472577 37.0848579, 15.1472512 37.0849613, 15.1472372 37.0850696, 15.1471759 37.085297)",,
271250325,residential,False,True,2.153,,Via Ugo Foscolo,"LINESTRING (15.1565917 37.0857142, 15.1565957 37.0857333)",,
271250317,residential,False,False,50.503,,Ronco Scilla,"LINESTRING (15.1565917 37.0857142, 15.1566596 37.0856947, 15.1571275 37.0855606)",,
271250325,residential,False,False,66.628,,Via Ugo Foscolo,"LINESTRING (15.1565917 37.0857142, 15.1565763 37.0856583, 15.1564326 37.0851286)",,
271250344,residential,False,False,33.99,,,"LINESTRING (15.1555822 37.0860154, 15.1552204 37.0861161)",,
271958192,residential,False,True,16.591,,,"LINESTRING (15.1555822 37.0860154, 15.1555155 37.0861548)",,
"[271958192, 271958229]",residential,False,"[False, True]",17.058,,,"LINESTRING (15.1555822 37.0860154, 15.1556831 37.0859873, 15.1557637 37.0859647)",,
177337744,residential,True,False,69.925,,Via Giuseppe Reale,"LINESTRING (15.1476229 37.0860153, 15.1470564 37.0864526)",,
107434911,secondary,False,True,61.313,,Via Edmondo De Amicis,"LINESTRING (15.1476229 37.0860153, 15.1473269 37.0857496, 15.1471638 37.0856031)",,
271250344,residential,False,True,33.99,,,"LINESTRING (15.1552204 37.0861161, 15.1555822 37.0860154)",,
271250344,residential,False,False,60.065000000000005,,,"LINESTRING (15.1552204 37.0861161, 15.1551629 37.0861356, 15.154739 37.086279, 15.1547791 37.0863978)",,
271958192,residential,False,False,16.591,,,"LINESTRING (15.1555155 37.0861548, 15.1555822 37.0860154)",,
271250344,residential,False,True,70.689,,,"LINESTRING (15.1555155 37.0861548, 15.1552216 37.0862518, 15.1547791 37.0863978)",,
271958192,residential,False,True,90.017,,,"LINESTRING (15.1555155 37.0861548, 15.1553456 37.0863264, 15.1548142 37.0864996, 15.1546534 37.0865345)",,
271958223,residential,False,False,18.851,,,"LINESTRING (15.1547791 37.0863978, 15.1546534 37.0865345)",,
271250344,residential,False,False,70.689,,,"LINESTRING (15.1547791 37.0863978, 15.1552216 37.0862518, 15.1555155 37.0861548)",,
271250344,residential,False,True,60.065000000000005,,,"LINESTRING (15.1547791 37.0863978, 15.154739 37.086279, 15.1551629 37.0861356, 15.1552204 37.0861161)",,
177332175,residential,True,False,81.125,,Via San Martino della Battaglia,"LINESTRING (15.1502409 37.0844278, 15.1506043 37.0850973)",,
177339163,residential,True,False,82.214,,Via Libertà,"LINESTRING (15.1502409 37.0844278, 15.1493875 37.0847162)",,
177339160,residential,False,True,58.297,,,"LINESTRING (15.1506268 37.0857812, 15.1500306 37.0860018)",,
177339160,residential,False,False,58.297,,,"LINESTRING (15.1500306 37.0860018, 15.1506268 37.0857812)",,
271250322,residential,False,False,72.42099999999999,,Via Mariano Pinnone,"LINESTRING (15.1500306 37.0860018, 15.1497708 37.0855366, 15.1496994 37.0854065)",,
"[271046638, 39253654]",residential,True,False,73.676,,"['Via Quattro Novembre', 'Via Catania']","LINESTRING (15.1525866 37.0797016, 15.1522949 37.0797295, 15.1523635 37.080124, 15.152369 37.0801536)",40,
177340413,residential,False,False,37.024,,Via Palestro,"LINESTRING (15.1525866 37.0797016, 15.1526083 37.0796653, 15.1526297 37.0796292, 15.152627 37.0794903, 15.1526275 37.0793764)",,
271046647,residential,True,False,44.588,,Via Giacomo Matteotti,"LINESTRING (15.1506341 37.0802244, 15.1511366 37.0802155)",,
271046659,residential,True,False,32.342,,,"LINESTRING (15.1528081 37.081793, 15.152873 37.0820253, 15.1528773 37.082041, 15.1528874 37.0820769)",40,
271046618,residential,True,False,19.87,,,"LINESTRING (15.1522262 37.0819072, 15.1524437 37.0818645)",,
"[174124026, 392621862]",secondary,True,False,96.379,,Via Roma,"LINESTRING (15.1522262 37.0819072, 15.1522156 37.0818697, 15.1522115 37.0818554, 15.1520075 37.0811339, 15.1519992 37.0811045, 15.1519871 37.0810617)",,
66880170,secondary,True,False,100.95599999999999,,Corso Vittorio Emanuele,"LINESTRING (15.1470806 37.0821785, 15.1471229 37.082136, 15.1471806 37.082108, 15.1481424 37.0818824)",40,
209048537,tertiary,True,False,52.412,,Via Giuseppe Giusti,"LINESTRING (15.1568058 37.0823515, 15.1562303 37.0824582)",40,
177360290,residential,False,False,37.398,,Via Alessandro Volta,"LINESTRING (15.1568058 37.0823515, 15.1568145 37.082383, 15.1568968 37.0826799)",,
177360290,residential,False,True,37.398,,Via Alessandro Volta,"LINESTRING (15.1568968 37.0826799, 15.1568145 37.082383, 15.1568058 37.0823515)",,
392179929,secondary,False,False,2.667,,,"LINESTRING (15.1470787 37.0855399, 15.1470994 37.0855225)",,circular
392179925,secondary,False,True,45.388,,Via Edmondo De Amicis,"LINESTRING (15.1470787 37.0855399, 15.147013 37.0854932, 15.1469624 37.0854572, 15.1468298 37.0853629, 15.1466817 37.0852838)",,
392179929,secondary,False,True,13.984,,,"LINESTRING (15.1470787 37.0855399, 15.1470713 37.08556, 15.1470755 37.0855807, 15.1470903 37.085598, 15.147113 37.0856086, 15.1471392 37.0856104, 15.1471638 37.0856031)",,circular
271250341,tertiary,False,False,1.218,,Via Giuseppe Giusti,"LINESTRING (15.1470677 37.0843661, 15.1470809 37.0843631)",40,
"[260797296, 270883085, 260797295]",secondary,False,False,280.162,yes,Via Roma,"LINESTRING (15.15174 37.0801892, 15.1512005 37.0783128, 15.1511166 37.0780277, 15.1510358 37.0777331)",,
271046653,secondary,False,True,27.39,,Via Giacomo Matteotti,"LINESTRING (15.15174 37.0801892, 15.1516821 37.0801929, 15.1516151 37.0801989, 15.1514326 37.0802121)",,
1059334957,residential,False,False,55.939,,Via Giacomo Matteotti,"LINESTRING (15.15174 37.0801892, 15.1517773 37.0801871, 15.152369 37.0801536)",,
"[987190635, 271046661]",residential,True,False,133.205,,Via Galileo Galilei,"LINESTRING (15.1505539 37.0804775, 15.1501042 37.0805923, 15.150088 37.0806156, 15.150097 37.0806673, 15.1502448 37.0813611, 15.1502523 37.0813993)",40,
271046640,residential,True,False,15.224,,,"LINESTRING (15.1506314 37.0803587, 15.1506173 37.0803035, 15.1506199 37.0802688, 15.1506341 37.0802244)",,
271046661,residential,True,False,15.562,,,"LINESTRING (15.1506314 37.0803587, 15.1506186 37.0804164, 15.1506025 37.0804426, 15.1505539 37.0804775)",40,
392621862,secondary,True,False,7.112,,,"LINESTRING (15.1522438 37.0819696, 15.1522262 37.0819072)",,
837470860,secondary,True,False,48.987,,,"LINESTRING (15.1522438 37.0819696, 15.1521648 37.0819453, 15.1520704 37.0819349, 15.1517714 37.0819962, 15.1517098 37.0820086)",,
209048535,residential,False,True,47.034,,Via Mariano Pinnone,"LINESTRING (15.1481006 37.0818102, 15.1479319 37.0814092)",,
177340413,residential,False,True,37.024,,Via Palestro,"LINESTRING (15.1526275 37.0793764, 15.152627 37.0794903, 15.1526297 37.0796292, 15.1526083 37.0796653, 15.1525866 37.0797016)",,
66880170,secondary,True,False,57.312,,Corso Vittorio Emanuele,"LINESTRING (15.1529865 37.08088, 15.1535629 37.0807777, 15.1536167 37.0807666)",40,
271136470,residential,True,False,87.479,,Via Palestro,"LINESTRING (15.1529865 37.08088, 15.1529353 37.0808354, 15.1527065 37.0801698, 15.1526942 37.0801351)",40,
271250317,residential,False,True,50.503,,Ronco Scilla,"LINESTRING (15.1571275 37.0855606, 15.1566596 37.0856947, 15.1565917 37.0857142)",,
271250338,residential,True,False,63.182,,Via Cariddi,"LINESTRING (15.1571275 37.0855606, 15.1569758 37.0850463, 15.1569643 37.0850075)",,
177332113,residential,False,True,47.439,,,"LINESTRING (15.1555093 37.0838725, 15.1560365 37.0838009)",,
986344440,residential,False,False,32.178,,,"LINESTRING (15.1555093 37.0838725, 15.1554416 37.0835882)",,
"[177332113, 986344409]",residential,False,False,26.724,,Via Giandomenico Romagnosi,"LINESTRING (15.1555093 37.0838725, 15.1554781 37.0838767, 15.1552123 37.0839128)",,
271250334,residential,False,False,31.053,,Via Boschetto,"LINESTRING (15.1569643 37.0850075, 15.1572994 37.0849267)",,
271250334,residential,False,True,49.049,,Via Boschetto,"LINESTRING (15.1569643 37.0850075, 15.1564832 37.0851171, 15.1564326 37.0851286)",,
271958223,residential,False,True,18.851,,,"LINESTRING (15.1546534 37.0865345, 15.1547791 37.0863978)",,
271958192,residential,False,False,90.017,,,"LINESTRING (15.1546534 37.0865345, 15.1548142 37.0864996, 15.1553456 37.0863264, 15.1555155 37.0861548)",,
271250362,residential,False,True,37.828,,,"LINESTRING (15.1559143 37.0833589, 15.1558492 37.0833975, 15.1555115 37.0834551)",,
"[271958225, 177332111]",residential,True,False,93.279,,Via Ugo Foscolo,"LINESTRING (15.1559143 37.0833589, 15.1558686 37.0833485, 15.1556576 37.0826015, 15.1556475 37.0825672)",,
271046620,residential,False,True,5.866,,Via Archimede,"LINESTRING (15.1511515 37.0802669, 15.1511366 37.0802155)",,
271046637,secondary,True,False,103.721,,Via Archimede,"LINESTRING (15.1511515 37.0802669, 15.1514197 37.0811337, 15.1514317 37.0811725)",40,
"[271046649, 271046661]",residential,True,False,47.254000000000005,,,"LINESTRING (15.1511515 37.0802669, 15.1506742 37.0803508, 15.1506569 37.080354, 15.1506314 37.0803587)",40,
392179925,secondary,False,False,45.388,,Via Edmondo De Amicis,"LINESTRING (15.1466817 37.0852838, 15.1468298 37.0853629, 15.1469624 37.0854572, 15.147013 37.0854932, 15.1470787 37.0855399)",,
392179929,secondary,False,False,8.817,,,"LINESTRING (15.1471779 37.0855331, 15.1471891 37.0855508, 15.1471903 37.0855706, 15.1471814 37.0855891, 15.1471638 37.0856031)",,circular
392179929,secondary,False,True,7.648,,,"LINESTRING (15.1471779 37.0855331, 15.1471559 37.0855195, 15.1471278 37.0855153, 15.1470994 37.0855225)",,circular
107434911,secondary,False,False,61.313,,Via Edmondo De Amicis,"LINESTRING (15.1471638 37.0856031, 15.1473269 37.0857496, 15.1476229 37.0860153)",,
392179929,secondary,False,False,13.984000000000002,,,"LINESTRING (15.1471638 37.0856031, 15.1471392 37.0856104, 15.147113 37.0856086, 15.1470903 37.085598, 15.1470755 37.0855807, 15.1470713 37.08556, 15.1470787 37.0855399)",,circular
392179929,secondary,False,True,8.817,,,"LINESTRING (15.1471638 37.0856031, 15.1471814 37.0855891, 15.1471903 37.0855706, 15.1471891 37.0855508, 15.1471779 37.0855331)",,circular
271046618,residential,True,False,33.289,,,"LINESTRING (15.1524437 37.0818645, 15.1525055 37.0818524, 15.1528081 37.081793)",,
271046657,secondary,True,False,29.513,,,"LINESTRING (15.1525181 37.0821198, 15.1522438 37.0819696)",,
392621861,residential,True,False,29.145,,,"LINESTRING (15.1525181 37.0821198, 15.1524437 37.0818645)",,
392179929,secondary,False,True,2.667,,,"LINESTRING (15.1470994 37.0855225, 15.1470787 37.0855399)",,circular
1071092950,tertiary,True,False,25.976,,,"LINESTRING (15.1470994 37.0855225, 15.1471759 37.085297)",,
392179929,secondary,False,False,7.648,,,"LINESTRING (15.1470994 37.0855225, 15.1471278 37.0855153, 15.1471559 37.0855195, 15.1471779 37.0855331)",,circular
271958208,residential,True,False,33.591,,Via Boschetto,"LINESTRING (15.1534244 37.0857837, 15.1531158 37.0858533, 15.15306 37.0858659)",,
766103528,tertiary,True,False,14.65,,Viale Pietro Nenni,"LINESTRING (15.1568729 37.0863867, 15.1567187 37.0864339)",,
825122694,residential,True,False,9.241,,,"LINESTRING (15.1568356 37.0863091, 15.1568729 37.0863867)",,
177332188,tertiary,True,False,8.149,,Viale Pietro Nenni,"LINESTRING (15.1566814 37.0863563, 15.1567672 37.0863301)",,
825122695,residential,True,False,9.241,,,"LINESTRING (15.1567187 37.0864339, 15.1566814 37.0863563)",,
271250362,residential,False,False,37.828,,,"LINESTRING (15.1555115 37.0834551, 15.1558492 37.0833975, 15.1559143 37.0833589)",,
986344440,residential,False,True,32.178,,,"LINESTRING (15.1554416 37.0835882, 15.1555093 37.0838725)",,
271250325,residential,False,False,2.153,,Via Ugo Foscolo,"LINESTRING (15.1565957 37.0857333, 15.1565917 37.0857142)",,
271250325,residential,False,True,68.083,,Via Ugo Foscolo,"LINESTRING (15.1565957 37.0857333, 15.1566578 37.0859582, 15.1567539 37.0862848, 15.1567672 37.0863301)",,
271958229,residential,False,False,78.158,,,"LINESTRING (15.1565957 37.0857333, 15.1565279 37.0857521, 15.1557637 37.0859647)",,
271250358,residential,False,True,67.223,,Via Libertà,"LINESTRING (15.1486897 37.084952, 15.1493428 37.0847313, 15.1493875 37.0847162)",,
66880170,secondary,True,False,7.605,,Corso Vittorio Emanuele,"LINESTRING (15.1470172 37.0823628, 15.147035 37.0822959)",40,
209048533,residential,True,False,57.74,,Via Vincenzo Giuliano,"LINESTRING (15.1470172 37.0823628, 15.1470921 37.0823801, 15.1473605 37.0827839)",,
1070351809,residential,False,True,19.207,,Via Antonio Maesano,"LINESTRING (15.1467455 37.0814955, 15.1468131 37.0816596)",,
177337693,residential,True,False,103.079,,Via Ventiquattro Maggio,"LINESTRING (15.1468131 37.0816596, 15.1479319 37.0814092)",,
1070351809,residential,False,False,19.207,,Via Antonio Maesano,"LINESTRING (15.1468131 37.0816596, 15.1467455 37.0814955)",,
1070351942,residential,False,False,18.886,,,"LINESTRING (15.150803 37.085467, 15.1506072 37.0855337)",,
177332175,residential,True,False,98.77199999999999,,Via San Martino della Battaglia,"LINESTRING (15.150803 37.085467, 15.1512239 37.0862508, 15.1512415 37.0862835)",,
1070351942,residential,False,True,18.886,,,"LINESTRING (15.1506072 37.0855337, 15.150803 37.085467)",,
271250331,tertiary,False,True,49.482,,,"LINESTRING (15.1471759 37.085297, 15.1472372 37.0850696, 15.1472512 37.0849613, 15.1472577 37.0848579)",,
1071092949,tertiary,True,False,26.332,,,"LINESTRING (15.1471759 37.085297, 15.1471665 37.0854556, 15.1471779 37.0855331)",,
271046620,residential,False,False,5.866,,Via Archimede,"LINESTRING (15.1511366 37.0802155, 15.1511515 37.0802669)",,
271046620,residential,False,True,78.12,,Via Archimede,"LINESTRING (15.1511366 37.0802155, 15.1509489 37.0795291)",,
271046647,residential,True,False,26.261,,Via Giacomo Matteotti,"LINESTRING (15.1511366 37.0802155, 15.1514326 37.0802121)",,
1072122530,secondary,True,False,25.67,,,"LINESTRING (15.1514326 37.0802121, 15.1511515 37.0802669)",,
271046653,secondary,False,False,27.39,,Via Giacomo Matteotti,"LINESTRING (15.1514326 37.0802121, 15.1516151 37.0801989, 15.1516821 37.0801929, 15.15174 37.0801892)",,
