osmid,oneway,lanes,ref,name,highway,reversed,length,geometry,tunnel,access,maxspeed
439177852,True,,,Via Anicia,residential,False,94.025,"LINESTRING (13.0963336 42.7941416, 13.0963602 42.7941965, 13.0965991 42.7943766, 13.097064 42.79479)",,,
166125892,True,,,Via Anicia,residential,False,5.875,"LINESTRING (13.0931676 42.7915229, 13.0932062 42.7914783)",,,
"[89414364, 89414351]",False,,,"['Piazza del Duomo', 'Via Zara']",residential,True,110.994,"LINESTRING (13.0931676 42.7915229, 13.0930585 42.7916616, 13.0927652 42.7920392, 13.0922945 42.7918308)",,,
19616197,True,,,Via Anicia,residential,False,61.317,"LINESTRING (13.0954127 42.7937452, 13.09517 42.7935707, 13.0950298 42.7934436, 13.0949229 42.7933595, 13.0948997 42.7933432)",,,
89414357,False,,,Via Umberto Primo,residential,True,151.10999999999999,"LINESTRING (13.0954127 42.7937452, 13.0951068 42.7940281, 13.095031 42.7940957, 13.0946999 42.7945665, 13.0946428 42.7946488, 13.0945385 42.794824, 13.0945086 42.7948736, 13.0944793 42.7949105)",,,
88141771,False,,,Via delle Vergini,residential,False,109.467,"LINESTRING (13.097064 42.79479, 13.0972446 42.7946979, 13.0975525 42.7944081, 13.0976093 42.7943484, 13.097651 42.7942689, 13.0976723 42.7942052, 13.097762 42.7939827)",,,
88141771,False,,,Via delle Vergini,residential,True,39.583999999999996,"LINESTRING (13.097064 42.79479, 13.0969693 42.7948559, 13.0967044 42.7950289)",,,
19615665,False,,,Via dell'Ospedale,residential,False,80.238,"LINESTRING (13.0963861 42.7899207, 13.0966124 42.7899031, 13.0973639 42.7898445)",,,
19615665,False,,,Via dell'Ospedale,residential,True,72.50800000000001,"LINESTRING (13.0963861 42.7899207, 13.0961007 42.7899485, 13.0958253 42.7899705, 13.0956397 42.789969, 13.095505 42.7899469)",,,
195046516,False,,,Viale Valnerina,residential,True,134.138,"LINESTRING (13.0963861 42.7899207, 13.0961957 42.7903919, 13.0960339 42.7908028, 13.0959274 42.7910791)",,,
963909136,False,,SP476/2,Strada provinciale di Norcia,secondary,False,9.013,"LINESTRING (13.0987908 42.7966953, 13.0988989 42.796712)",,,
513247344,False,,SP476/2,Strada provinciale di Norcia,secondary,True,54.913,"LINESTRING (13.0987908 42.7966953, 13.0986602 42.7966656, 13.0985834 42.7966242, 13.098252 42.7964107)",,,
166125892,True,,,Via Anicia,residential,False,5.477,"LINESTRING (13.0927423 42.7911538, 13.0926944 42.7911193)",,,
89414366,False,,,Via Solferino,residential,True,13.473,"LINESTRING (13.0924771 42.7915719, 13.0923446 42.7914996)",,,
73988269,True,,,Via Solferino,residential,False,49.480000000000004,"LINESTRING (13.0924771 42.7915719, 13.0926498 42.7913841, 13.0928121 42.791201)",,,
73988243,False,,,Via San Martino,residential,False,178.84000000000003,"LINESTRING (13.0909919 42.7927188, 13.0907669 42.7929505, 13.0906321 42.7930836, 13.0904748 42.7931981, 13.0903045 42.7933009, 13.0902737 42.7933218, 13.0901891 42.7934031, 13.0901189 42.7934979, 13.0899965 42.7937494, 13.0899475 42.7938707, 13.0899385 42.7939154, 13.089977 42.7939849, 13.0900441 42.7940465)",,,
73988243,False,,,Via San Martino,residential,True,95.796,"LINESTRING (13.0909919 42.7927188, 13.0910018 42.7926839, 13.0909394 42.7926397, 13.0909588 42.7926023, 13.090978 42.7925655, 13.0916107 42.7922548, 13.0916978 42.7921731, 13.0917114 42.7921553)",,,
"[89414339, 440638870]",False,,,"['Piazza Giuseppe Garibaldi', 'Via Renzi']",residential,False,86.57000000000001,"LINESTRING (13.0909919 42.7927188, 13.0910937 42.7927776, 13.0912298 42.792842, 13.0917239 42.7930406, 13.0918669 42.7931495)",,,
"[126748632, 429865048]",False,,,,unclassified,True,338.00300000000004,"LINESTRING (13.0893298 42.7886, 13.0895858 42.7886256, 13.0917287 42.7891529, 13.0927953 42.7894153, 13.0932682 42.7895314)",,,
439177855,False,,,Via Gioberti,residential,True,36.451,"LINESTRING (13.0925118 42.7943128, 13.0929443 42.7943949)",,,
89414366,False,,,Via Solferino,residential,False,13.473,"LINESTRING (13.0923446 42.7914996, 13.0924771 42.7915719)",,,
73988243,False,,,Via San Martino,residential,False,93.26599999999999,"LINESTRING (13.0923446 42.7914996, 13.0922469 42.7915924, 13.0921459 42.7915919, 13.0919309 42.7918688, 13.0918857 42.7919278, 13.0917114 42.7921553)",,,
73988243,False,,,Via San Martino,residential,True,52.432,"LINESTRING (13.0923446 42.7914996, 13.0925237 42.7913247, 13.0925269 42.7913017, 13.0925156 42.7912912, 13.0926944 42.7911193)",,,
88141777,False,,,Via Guglielmo Marconi,residential,False,48.147999999999996,"LINESTRING (13.0925219 42.7932686, 13.0923667 42.7932516, 13.091988 42.7932291, 13.0919349 42.7932316)",,,
"[440739296, 88141809, 88141738]",False,,,"[""Vicolo dell'Arco"", 'Piazza Vittorio Veneto', 'Via Bandiera']",residential,False,109.38300000000001,"LINESTRING (13.0925219 42.7932686, 13.092578 42.7932731, 13.0930791 42.7933135, 13.0931145 42.7933163, 13.0935509 42.7933456, 13.0937108 42.7932939, 13.093834 42.7932603)",,,
"[325274066, 19616270]",False,,,"['Via Giuseppe Mazzini', 'Corso Sertorio']",residential,"[False, True]",178.61100000000002,"LINESTRING (13.0925219 42.7932686, 13.0925742 42.7931237, 13.0927086 42.7927113, 13.0927106 42.7927051, 13.0927594 42.7925555, 13.0928097 42.7923521, 13.093118 42.7922423, 13.093647 42.7920985)",,,
325274066,False,,,Corso Sertorio,residential,True,74.405,"LINESTRING (13.0925219 42.7932686, 13.0923988 42.7936536, 13.0923083 42.7939191)",,,
513247344,False,,SP476/2,Strada provinciale di Norcia,secondary,False,151.4,"LINESTRING (13.0970754 42.7953666, 13.0971204 42.7954297, 13.0975029 42.795848, 13.098252 42.7964107)",,,
929295547,False,,SP476/1,Viale di Circonvallazione,secondary,True,255.80500000000004,"LINESTRING (13.0970754 42.7953666, 13.0968013 42.7955113, 13.0963152 42.795731, 13.0959693 42.7958591, 13.0957978 42.7958997, 13.0956634 42.7958956, 13.0955315 42.7958555, 13.0951745 42.7957123, 13.0949256 42.7956156, 13.0943665 42.795315)",,,
1133794180,False,,SP476/1,Viale di Circonvallazione,secondary,False,109.408,"LINESTRING (13.0970754 42.7953666, 13.0974466 42.7951251, 13.0976198 42.7949892, 13.0977576 42.7948556, 13.0978321 42.7947569, 13.097893 42.7946101)",,,
440739294,False,,,Viale senatore Ezio Ottaviani,residential,True,46.123,"LINESTRING (13.0902291 42.7945251, 13.089804 42.7942517)",,,
88141821,True,,,Via Ugo Foscolo,residential,False,33.18,"LINESTRING (13.0920725 42.7946758, 13.0917368 42.7945074)",,,
325274066,False,,,Corso Sertorio,residential,False,53.174,"LINESTRING (13.0920725 42.7946758, 13.092224 42.7942107)",,,
"[19616353, 1226970786, 438829819]",False,,SR396,"['Via Circonvallazione', 'Corso Sertorio']","['residential', 'secondary']",True,45.687,"LINESTRING (13.0920725 42.7946758, 13.0920305 42.7948409, 13.0920075 42.7949216, 13.0919519 42.7950768)",building_passage,,
73988265,False,,,Via Cairoli,residential,False,115.045,"LINESTRING (13.094679 42.7932108, 13.0942282 42.793555, 13.0941423 42.7936189, 13.0941255 42.7936313, 13.0940489 42.7936883, 13.0938973 42.7937225, 13.0937592 42.7937727, 13.0935891 42.7937083)",,,
440739288,True,,,Via Anicia,residential,False,23.261,"LINESTRING (13.094679 42.7932108, 13.094754 42.7932553, 13.0948997 42.7933432)",,,
"[73988256, 439177850]",True,,,Via Alessandro Manzoni,residential,False,71.506,"LINESTRING (13.0947164 42.792502, 13.0949271 42.7925304, 13.0951681 42.7925561, 13.0953531 42.7925753, 13.0953902 42.7925792, 13.0953993 42.7926357, 13.0955033 42.7926746)",,,
"[429865048, 126748632]",False,,,,unclassified,False,338.00300000000004,"LINESTRING (13.0932682 42.7895314, 13.0927953 42.7894153, 13.0917287 42.7891529, 13.0895858 42.7886256, 13.0893298 42.7886)",,,
1017639803,False,,,Contrada Tappi,unclassified,False,56.312,"LINESTRING (13.0932682 42.7895314, 13.0934027 42.7897692, 13.0934991 42.7900079)",,,
73988250,False,,,Viale Montedoro,tertiary,False,64.66,"LINESTRING (13.0917984 42.7955849, 13.0917777 42.7957004, 13.0916261 42.7961519)",,,
325274067,False,,SR396,Viale Umbria,secondary,True,52.985,"LINESTRING (13.0917984 42.7955849, 13.0917277 42.7956835, 13.0916273 42.7957674, 13.0915259 42.79582, 13.0914136 42.7958474, 13.0913125 42.7958613)",,,
440829564,False,,SR396,Via Circonvallazione,secondary,False,57.895,"LINESTRING (13.0917984 42.7955849, 13.0918788 42.7952898, 13.0919143 42.7951747, 13.0919519 42.7950768)",,,
73988269,True,,,Via Solferino,residential,False,32.416,"LINESTRING (13.0922945 42.7918308, 13.0924771 42.7915719)",,,
"[89414364, 89414351]",False,,,"['Piazza del Duomo', 'Via Zara']",residential,False,110.994,"LINESTRING (13.0922945 42.7918308, 13.0927652 42.7920392, 13.0930585 42.7916616, 13.0931676 42.7915229)",,,
89414353,False,,,Via Feliciano Patrizi Forti,residential,False,33.865,"LINESTRING (13.0935309 42.7919354, 13.093669 42.7918434, 13.0936676 42.7918237, 13.0938064 42.7917164)",,,
89414396,False,,,Piazza Carignano,residential,False,19.444,"LINESTRING (13.0932062 42.7914783, 13.0933365 42.7913319)",,,
166125892,True,,,Via Anicia,residential,False,44.552,"LINESTRING (13.0932062 42.7914783, 13.0928121 42.791201)",,,
89414357,False,,,Via Umberto Primo,residential,False,17.721,"LINESTRING (13.0943807 42.7950525, 13.0944793 42.7949105)",,,
"[438861392, 438861393, 89414357]",False,,,Via Umberto Primo,residential,True,26.608999999999998,"LINESTRING (13.0943807 42.7950525, 13.094376 42.7950633, 13.0943355 42.7951563, 13.0943121 42.7952175, 13.0942801 42.79528)",building_passage,,
440739289,True,,,Via Gioberti,residential,False,23.175,"LINESTRING (13.0943807 42.7950525, 13.0943476 42.7950359, 13.0941463 42.7949348)",,,
439177851,False,,501,Via Anicia,residential,True,9.651,"LINESTRING (13.0944607 42.7929492, 13.0944953 42.7930322)",,,
597037093,False,,,Via Anicia,residential,False,16.127,"LINESTRING (13.0944607 42.7929492, 13.0942687 42.7929836)",,,
"[73988264, 438813548, 438813549, 73988256]",True,,,"['Via Don Mattia Amadio', 'Via Alessandro Manzoni']",residential,False,79.774,"LINESTRING (13.0944607 42.7929492, 13.0944391 42.7928935, 13.0944236 42.792858, 13.0944083 42.7927827, 13.0944384 42.792626, 13.0944817 42.7926011, 13.0944938 42.792488, 13.0945008 42.7924286, 13.0947164 42.792502)",building_passage,,
73988243,False,,,Via San Martino,residential,False,52.432,"LINESTRING (13.0926944 42.7911193, 13.0925156 42.7912912, 13.0925269 42.7913017, 13.0925237 42.7913247, 13.0923446 42.7914996)",,,
"[429865035, 166125892, 429865037]",True,,,Via Anicia,residential,False,41.044,"LINESTRING (13.0926944 42.7911193, 13.0926345 42.7910824, 13.092627 42.79104, 13.0926472 42.7909635, 13.0926575 42.7908992, 13.0926565 42.7908136, 13.0926479 42.7907734)",building_passage,,
963909136,False,,SP476/2,Strada provinciale di Norcia,secondary,True,9.013,"LINESTRING (13.0988989 42.796712, 13.0987908 42.7966953)",,,
335289475,False,,,Via Govone,residential,True,114.611,"LINESTRING (13.0966851 42.7931308, 13.0965955 42.7932159, 13.0965204 42.7933143, 13.096405 42.7935051, 13.0963568 42.7935972, 13.0962857 42.7937242, 13.0961986 42.7938413, 13.096102 42.7939761, 13.0960381 42.7940409)",,,
987653041,False,,SP476/1,Viale di Circonvallazione,secondary,True,7.457,"LINESTRING (13.0920415 42.7950636, 13.0919519 42.7950768)",,,
"[597037096, 1226970788]",False,,SP476/1,Viale di Circonvallazione,secondary,False,185.05999999999997,"LINESTRING (13.0920415 42.7950636, 13.0921127 42.7950595, 13.0922308 42.7950608, 13.0929135 42.7950849, 13.0930334 42.7950941, 13.0933963 42.7951275, 13.093829 42.7951874, 13.0940488 42.7952311, 13.0942184 42.7952661, 13.0942801 42.79528)",,,
88141771,False,,,Via delle Vergini,residential,True,109.46700000000001,"LINESTRING (13.097762 42.7939827, 13.0976723 42.7942052, 13.097651 42.7942689, 13.0976093 42.7943484, 13.0975525 42.7944081, 13.0972446 42.7946979, 13.097064 42.79479)",,,
88141781,False,,,Via Palatina,residential,False,38.955,"LINESTRING (13.097762 42.7939827, 13.0976506 42.7939671, 13.0972897 42.7939323)",,,
"[439177857, 439177858, 88141781]",False,,,Via Palatina,residential,True,24.058999999999997,"LINESTRING (13.097762 42.7939827, 13.0978861 42.7940025, 13.0979276 42.7940116, 13.0980481 42.7940347)",building_passage,,
438870105,False,,,Via delle Vergini,residential,False,1.818,"LINESTRING (13.0951516 42.7951527, 13.0951714 42.7951452)",,,
88141728,False,,,Via Amedeo Morelli,residential,False,29.315,"LINESTRING (13.0990245 42.7907334, 13.0988989 42.7904864)",,,
88141821,True,,,Via Ugo Foscolo,residential,False,5.795,"LINESTRING (13.0912921 42.7939259, 13.0913091 42.7938753)",,,
88141811,False,,,Via Lalli,residential,False,51.51800000000001,"LINESTRING (13.0912921 42.7939259, 13.0915776 42.7940012, 13.0917577 42.7940642, 13.0918806 42.7940917)",,,
88141821,True,,,Via Ugo Foscolo,residential,False,14.072,"LINESTRING (13.0912699 42.7940514, 13.0912921 42.7939259)",,,
88141771,False,,,Via delle Vergini,residential,False,86.762,"LINESTRING (13.0959266 42.7955422, 13.0963467 42.7953506, 13.0965067 42.795222, 13.096621 42.7950879, 13.0967044 42.7950289)",,,
88141728,False,,,Via Amedeo Morelli,residential,False,24.904,"LINESTRING (13.0988054 42.7902732, 13.0988668 42.7904131, 13.0988989 42.7904864)",,,
88141728,False,,,Via Amedeo Morelli,residential,True,103.803,"LINESTRING (13.0988054 42.7902732, 13.0986648 42.7898532, 13.0986648 42.7896456, 13.0987729 42.7893631)",,,
89414342,False,,,,unclassified,True,28.292,"LINESTRING (13.097508 42.7912104, 13.0974266 42.7911821, 13.0971792 42.791132)",,,
88247164,False,,,Via Cairoli,residential,True,53.777,"LINESTRING (13.0933645 42.794101, 13.0931815 42.7941072, 13.0931581 42.7941329, 13.0930434 42.7943344, 13.0930023 42.7943803, 13.0929443 42.7943949)",,,
89414359,False,,,Via Cairoli,residential,False,47.36,"LINESTRING (13.0933645 42.794101, 13.093482 42.7939024, 13.0935891 42.7937083)",,,
440739291,False,,,Via della Fuga,residential,False,76.69399999999999,"LINESTRING (13.0933645 42.794101, 13.0936366 42.79415, 13.0937967 42.7941742, 13.0938932 42.7942154, 13.0940437 42.7942829, 13.0941983 42.7943853)",,,
88141721,False,,,Viale Valnerina,residential,False,72.805,"LINESTRING (13.0956878 42.7917098, 13.0959274 42.7910791)",,destination,
"[88141736, 597037086]",True,,,Viale Enrico Lombrici,residential,False,87.971,"LINESTRING (13.0956878 42.7917098, 13.0952008 42.7916307, 13.0950733 42.7916573, 13.0949861 42.7917055, 13.0947765 42.7918997)",,,
88141781,False,,,Via Palatina,residential,False,80.471,"LINESTRING (13.0972897 42.7939323, 13.0971437 42.7939888, 13.096638 42.7941215, 13.096354 42.7941271)",,,
88141781,False,,,Via Palatina,residential,True,38.955,"LINESTRING (13.0972897 42.7939323, 13.0976506 42.7939671, 13.097762 42.7939827)",,,
