osmid,ref,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,tunnel,access
148115087,SP376,Via Lombardia,tertiary,False,True,146.50300000000001,"LINESTRING (14.9794382 40.6976801, 14.9791391 40.6975557, 14.9789514 40.6975069, 14.9787502 40.6974988, 14.9785276 40.6974947, 14.9783076 40.6974683, 14.9781655 40.6974947, 14.9780314 40.6975191, 14.9778436 40.6975862, 14.9777846 40.6975921)",,20,,
148115090,,,residential,False,False,60.356,"LINESTRING (14.976819 40.6981942, 14.9768592 40.6980966, 14.9768136 40.6980031, 14.9767117 40.6979461, 14.9765508 40.6978567, 14.9764596 40.6977936)",,,,
148115087,SP376,Via Lombardia,tertiary,False,False,146.503,"LINESTRING (14.9777846 40.6975921, 14.9778436 40.6975862, 14.9780314 40.6975191, 14.9781655 40.6974947, 14.9783076 40.6974683, 14.9785276 40.6974947, 14.9787502 40.6974988, 14.9789514 40.6975069, 14.9791391 40.6975557, 14.9794382 40.6976801)",,20,,
148115087,SP376,Via Lombardia,tertiary,False,True,91.088,"LINESTRING (14.9777846 40.6975921, 14.9776585 40.6976045, 14.977503 40.6975659, 14.9773715 40.6974378, 14.9772401 40.6973015, 14.9771221 40.6971592, 14.9770229 40.6970941)",,20,,
362408622,,Via Piemonte,residential,False,True,30.607999999999997,"LINESTRING (14.9777846 40.6975921, 14.9778463 40.6977042, 14.9779294 40.6978445)",,,,
148115085,,via Chiarelli,residential,False,False,237.37299999999996,"LINESTRING (14.9764596 40.6977936, 14.976406 40.6978404, 14.9764945 40.6979726, 14.9765857 40.6981149, 14.9766554 40.6982512, 14.9766393 40.6983386, 14.976524 40.6983529, 14.9764435 40.6984261, 14.9762933 40.6986091, 14.9761324 40.6987535, 14.9760626 40.6988368, 14.9760439 40.6989182, 14.9759768 40.6989781, 14.9759258 40.698985, 14.9758346 40.6989822, 14.9757139 40.698973, 14.9755879 40.6989579, 14.9755611 40.6989467, 14.9755222 40.6988725, 14.9754377 40.6986894, 14.9754055 40.6986355, 14.9753934 40.6986315, 14.9753689 40.6986393)",,,,
148115090,,,residential,False,False,21.898,"LINESTRING (14.9764596 40.6977936, 14.9764489 40.6977631, 14.9764918 40.6977225, 14.9766077 40.6976509)",,,,
148115090,,,residential,False,True,60.356,"LINESTRING (14.9764596 40.6977936, 14.9765508 40.6978567, 14.9767117 40.6979461, 14.9768136 40.6980031, 14.9768592 40.6980966, 14.976819 40.6981942)",,,,
148115086,,,residential,False,False,94.233,"LINESTRING (14.9787502 40.6981515, 14.9787261 40.6978384, 14.9786724 40.6977713, 14.9784927 40.6977652, 14.9782808 40.6977814, 14.9781333 40.6978241, 14.9780855 40.6978348)",,,,
148115091,,Via Provenza,residential,False,False,112.398,"LINESTRING (14.9813056 40.697317, 14.9812634 40.6972283, 14.9811749 40.6971327, 14.9810891 40.6970555, 14.9810676 40.6969965, 14.9810649 40.6969355, 14.9811079 40.6968684, 14.9811266 40.6968216, 14.981124 40.6967504, 14.9810784 40.6966182, 14.9807645 40.6965593)",,,,
148111868,,Viale della Repubblica,residential,False,False,195.57299999999998,"LINESTRING (14.9784584 40.6953425, 14.9785598 40.6953656, 14.9789004 40.6954225, 14.9792652 40.6953981, 14.9796971 40.6953757, 14.980035 40.6953452, 14.9803113 40.6952415, 14.9807109 40.69515)",,,,
148111868,,Viale della Repubblica,residential,False,True,74.33500000000001,"LINESTRING (14.9784584 40.6953425, 14.9777471 40.6951805, 14.9776087 40.6951706)",,,,
148115081,,,residential,False,False,108.549,"LINESTRING (14.9784584 40.6953425, 14.9778865 40.695514, 14.9774896 40.6955221, 14.9772166 40.695494)",,,,
148111868,,Viale della Repubblica,residential,False,True,7.284,"LINESTRING (14.9772166 40.695494, 14.9771651 40.6955466)",,,,
148111868,,Viale della Repubblica,residential,False,False,49.983000000000004,"LINESTRING (14.9772166 40.695494, 14.9773206 40.6953879, 14.977456 40.6952331, 14.9776087 40.6951706)",,,,
148115081,,,residential,False,True,108.549,"LINESTRING (14.9772166 40.695494, 14.9774896 40.6955221, 14.9778865 40.695514, 14.9784584 40.6953425)",,,,
148115083,,,residential,False,True,206.61899999999997,"LINESTRING (14.9795955 40.6987327, 14.9796058 40.6986131, 14.9795254 40.6985643, 14.9794529 40.6985074, 14.9794073 40.6984566, 14.9795012 40.6984179, 14.9795951 40.6984179, 14.9796997 40.6984362, 14.9797641 40.6984505, 14.9798472 40.6984444, 14.9798928 40.6983956, 14.9798633 40.6983386, 14.979756 40.6983244, 14.9796166 40.6983244, 14.9794664 40.698302, 14.9793457 40.6982939, 14.9792947 40.6982552, 14.9792679 40.6981698, 14.9792813 40.6980722, 14.9793027 40.6979197, 14.9794382 40.6976801)",,,,
148115082,,,residential,False,False,129.598,"LINESTRING (14.9779294 40.6978445, 14.9778087 40.6979238, 14.9776398 40.6979828, 14.9775003 40.6979828, 14.9773286 40.6979746, 14.9771838 40.6979034, 14.9770604 40.6977814, 14.9769585 40.6977001, 14.9766077 40.6976509)",,,,
148115086,,,residential,False,True,13.446,"LINESTRING (14.9779294 40.6978445, 14.9780153 40.6978506, 14.9780855 40.6978348)",,,,
362408622,,Via Piemonte,residential,False,False,30.607999999999997,"LINESTRING (14.9779294 40.6978445, 14.9778463 40.6977042, 14.9777846 40.6975921)",,,,
148115087,SP376,Via Lombardia,tertiary,False,False,91.088,"LINESTRING (14.9770229 40.6970941, 14.9771221 40.6971592, 14.9772401 40.6973015, 14.9773715 40.6974378, 14.977503 40.6975659, 14.9776585 40.6976045, 14.9777846 40.6975921)",,20,,
219878018,SP376,Via Lombardia,tertiary,False,False,24.445,"LINESTRING (14.9770229 40.6970941, 14.976937 40.6969965, 14.9768933 40.6968995)",,,,
148115088,,,residential,False,False,77.696,"LINESTRING (14.9792625 40.6971205, 14.9793859 40.6971531, 14.9797426 40.6971266, 14.9798365 40.6971104, 14.9799009 40.6970575, 14.9799304 40.6969863, 14.9799839 40.6968859)",,,,
148115077,,,residential,False,True,89.401,"LINESTRING (14.9808665 40.6969965, 14.9808209 40.6969924, 14.9806894 40.6969599, 14.9805553 40.696966, 14.9804775 40.6969029, 14.9804293 40.6968094, 14.9804775 40.6967077, 14.9805982 40.6966365, 14.9807216 40.6965979, 14.9807645 40.6965593)",,,,
148115091,,Via Provenza,residential,False,True,11.004000000000001,"LINESTRING (14.9807289 40.6964652, 14.9807418 40.6965249, 14.9807645 40.6965593)",,,,
368440582,SR164,Corso Umberto I,secondary,False,False,82.05499999999999,"LINESTRING (14.9807289 40.6964652, 14.9806418 40.6964938, 14.9805109 40.6965562, 14.9803967 40.6966594, 14.9802263 40.696831, 14.980106 40.6968863, 14.9799839 40.6968859)",,,,
148115089,,,residential,False,False,118.691,"LINESTRING (14.976304 40.6966467, 14.9766527 40.6958516, 14.976951 40.6958906)",,,,
219359005,,,residential,False,False,70.462,"LINESTRING (14.979554 40.6930564, 14.9796332 40.6930765, 14.9797564 40.6931154, 14.9798677 40.6931884, 14.9799778 40.6933045, 14.9800341 40.6933757, 14.9801602 40.6934661)",,,,
30576433,SP26/b,Via Generoso Andria,tertiary,False,False,8.321,"LINESTRING (14.9740742 40.6983063, 14.9740684 40.698381)",,,,
30576433,SP26/b,Via Generoso Andria,tertiary,False,True,32.189,"LINESTRING (14.9740742 40.6983063, 14.9740877 40.698017)",,,,
219684223,,,residential,False,True,32.837,"LINESTRING (14.9740742 40.6983063, 14.9736884 40.6982656)",,,,
219684223,,,residential,False,False,32.837,"LINESTRING (14.9736884 40.6982656, 14.9740742 40.6983063)",,,,
219684224,,,residential,False,False,185.392,"LINESTRING (14.9711464 40.6987184, 14.9717258 40.6984012, 14.9718545 40.6983036, 14.9718975 40.6981694, 14.9719457 40.6978765, 14.9720584 40.6977667, 14.9721541 40.697623, 14.9724722 40.6975431)",,,,
219877496,,,residential,False,False,71.38,"LINESTRING (14.9760165 40.6997157, 14.975928 40.699612, 14.9758609 40.6995591, 14.9757724 40.6995225, 14.9757134 40.69949, 14.9755632 40.6994575, 14.9755471 40.699429, 14.9755176 40.6993903, 14.9754378 40.6992876)",,,,
"[362408620, 362408621, 148115078]",SP376,Via Monsignor Franchini,"['residential', 'tertiary']",False,"[False, True]",38.575,"LINESTRING (14.9812276 40.6976237, 14.9809093 40.697632, 14.9808219 40.6976441, 14.9807717 40.6976455)",,,yes,
"[362600771, 362600763, 362600767]",,,residential,False,False,48.852999999999994,"LINESTRING (14.9812276 40.6976237, 14.9812036 40.6975673, 14.9811741 40.6975307, 14.9809917 40.6975429, 14.9808441 40.6975937, 14.9807717 40.6976455)",,,yes,
"[362408620, 362408621, 148115078]",SP376,Via Monsignor Franchini,"['residential', 'tertiary']",False,"[False, True]",38.575,"LINESTRING (14.9807717 40.6976455, 14.9808219 40.6976441, 14.9809093 40.697632, 14.9812276 40.6976237)",,,yes,
"[362600763, 362600771, 362600767]",,,residential,False,True,48.852999999999994,"LINESTRING (14.9807717 40.6976455, 14.9808441 40.6975937, 14.9809917 40.6975429, 14.9811741 40.6975307, 14.9812036 40.6975673, 14.9812276 40.6976237)",,,yes,
"[362408620, 148115087]",SP376,"['Via Monsignor Franchini', 'Via Lombardia']",tertiary,False,True,155.635,"LINESTRING (14.9807717 40.6976455, 14.9807339 40.6976465, 14.9805975 40.6976941, 14.980538 40.6977718, 14.9804819 40.6978909, 14.9804051 40.6980194, 14.9802871 40.6980824, 14.9802147 40.6980926, 14.9801315 40.6980133, 14.9800296 40.6979116, 14.9798258 40.697816, 14.9794382 40.6976801)",,20,,
362849591,,,residential,False,True,47.254,"LINESTRING (14.975351 40.6958911, 14.9752808 40.6958725, 14.9751198 40.6958664, 14.9749938 40.6958664, 14.9747953 40.6958563)",,,,
"[750313072, 750313073]",,"['via Giannone', 'via Roma']",tertiary,True,False,103.999,"LINESTRING (14.975351 40.6958911, 14.9753606 40.6959576, 14.9753679 40.6960529, 14.9753626 40.6961729, 14.9753519 40.6962847, 14.9752982 40.6963742, 14.9751587 40.6965653, 14.9750166 40.6967158, 14.9749796 40.6967428)",,,,
368439654,SR164,Corso Umberto I,secondary,False,False,9.152,"LINESTRING (14.9760809 40.6941988, 14.9761445 40.6941321)",,,,
"[368439653, 368439654]",SR164,"['Corso Umberto I', 'Piazza Umberto I']",secondary,False,True,194.27300000000002,"LINESTRING (14.9760809 40.6941988, 14.9758361 40.6945086, 14.9755763 40.6950216, 14.9755317 40.695261, 14.9755049 40.6954047, 14.9754617 40.6955958, 14.9754047 40.6958478)",,,,
362849591,,,residential,False,False,47.254,"LINESTRING (14.9747953 40.6958563, 14.9749938 40.6958664, 14.9751198 40.6958664, 14.9752808 40.6958725, 14.975351 40.6958911)",,,,
148112305,,Via Dino Gassini,residential,False,False,100.00500000000001,"LINESTRING (14.9766318 40.6945461, 14.9765803 40.6944911, 14.9764837 40.6943833, 14.9764703 40.6943121, 14.9764918 40.6942735, 14.9765588 40.6942165, 14.9766851 40.6941723, 14.9769048 40.6941088, 14.9769907 40.6940986, 14.9770872 40.6940884, 14.9771731 40.6941474)",,,,
148112305,,Via Dino Gassini,residential,False,True,108.09,"LINESTRING (14.9766318 40.6945461, 14.9766661 40.6945826, 14.977275 40.6949263, 14.9776087 40.6951706)",,,,
"[362849585, 368439651, 368439655]",,,residential,True,False,132.968,"LINESTRING (14.9766318 40.6945461, 14.9765736 40.694532, 14.9764905 40.6945198, 14.9763698 40.6944527, 14.9762464 40.6944222, 14.9761633 40.6944506, 14.9761445 40.6944974, 14.9761552 40.6945686, 14.9762008 40.6945873, 14.9762544 40.6946015, 14.9763027 40.6946097, 14.9763832 40.6945873, 14.9764153 40.6945426, 14.9764153 40.6944897, 14.9763874 40.6944329, 14.9763231 40.6943567, 14.9762222 40.6942761, 14.9761525 40.6942294, 14.9760809 40.6941988)",,,yes,
"[148114432, 368439652]",,,residential,False,"[False, True]",245.04200000000003,"LINESTRING (14.9755812 40.6959392, 14.9756483 40.6960877, 14.9757207 40.6962504, 14.9757556 40.6963724, 14.9758226 40.6964497, 14.9758655 40.696468, 14.976076 40.6965145, 14.9762209 40.6962237, 14.9765669 40.6956157, 14.9766339 40.6955689, 14.977039 40.695516, 14.9771651 40.6955466)",,,,
95453351,SP28/b,Strada Provinciale dei Montecorvini,tertiary,False,False,23.671,"LINESTRING (14.9780493 40.6924031, 14.9780903 40.6921925)",,,,
95453351,SP28/b,Strada Provinciale dei Montecorvini,tertiary,False,True,50.057,"LINESTRING (14.9780493 40.6924031, 14.9779768 40.6928499)",,,,
683476610,,,residential,False,False,40.643,"LINESTRING (14.9780493 40.6924031, 14.9775732 40.6923458)",,,,
683476610,,,residential,False,True,41.13,"LINESTRING (14.9770914 40.6922878, 14.9775732 40.6923458)",,,,
683476610,,,residential,False,False,41.13,"LINESTRING (14.9775732 40.6923458, 14.9770914 40.6922878)",,,,
683476610,,,residential,False,True,40.643,"LINESTRING (14.9775732 40.6923458, 14.9780493 40.6924031)",,,,
683476611,,,residential,False,False,67.124,"LINESTRING (14.9775732 40.6923458, 14.9775232 40.6925615, 14.9770206 40.6925092)",,,,
683476611,,,residential,False,True,67.124,"LINESTRING (14.9770206 40.6925092, 14.9775232 40.6925615, 14.9775732 40.6923458)",,,,
95453351,SP28/b,Strada Provinciale dei Montecorvini,tertiary,False,True,23.671,"LINESTRING (14.9780903 40.6921925, 14.9780493 40.6924031)",,,,
683476612,,,residential,False,False,75.003,"LINESTRING (14.9780903 40.6921925, 14.9772135 40.6920785)",,,,
95453351,SP28/b,Strada Provinciale dei Montecorvini,tertiary,False,False,89.53800000000001,"LINESTRING (14.9780903 40.6921925, 14.9781243 40.6920182, 14.9781161 40.6919108, 14.9780305 40.6917989, 14.9776972 40.6914991)",,,,
683476612,,,residential,False,True,75.003,"LINESTRING (14.9772135 40.6920785, 14.9780903 40.6921925)",,,,
750313065,,Piazza Duomo,residential,False,False,62.739,"LINESTRING (14.9747692 40.6998902, 14.9752498 40.6994594)",,,,
750313064,,via Romualdo Trifone,residential,False,True,177.941,"LINESTRING (14.9747692 40.6998902, 14.9747012 40.699768, 14.9740684 40.698381)",yes,,,
148115085,,via Chiarelli,residential,False,True,237.373,"LINESTRING (14.9753689 40.6986393, 14.9753934 40.6986315, 14.9754055 40.6986355, 14.9754377 40.6986894, 14.9755222 40.6988725, 14.9755611 40.6989467, 14.9755879 40.6989579, 14.9757139 40.698973, 14.9758346 40.6989822, 14.9759258 40.698985, 14.9759768 40.6989781, 14.9760439 40.6989182, 14.9760626 40.6988368, 14.9761324 40.6987535, 14.9762933 40.6986091, 14.9764435 40.6984261, 14.976524 40.6983529, 14.9766393 40.6983386, 14.9766554 40.6982512, 14.9765857 40.6981149, 14.9764945 40.6979726, 14.976406 40.6978404, 14.9764596 40.6977936)",,,,
"[219878020, 219878022]",,"['via Vincenzo Cerino', 'via Giovanni Vicinanza']",residential,True,False,166.151,"LINESTRING (14.9753689 40.6986393, 14.975351 40.6985543, 14.9753361 40.6983637, 14.9755707 40.6977835, 14.9756416 40.6971755)",,20,,permissive
