osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,junction,bridge,width,tunnel
"[404468573, 985965246]",Sint Jacobsstraat,residential,30,True,False,107.632,"LINESTRING (5.7965244 53.2020716, 5.7965729 53.2018744, 5.7966182 53.2016739, 5.7967509 53.2011132)",,,,,
523426195,Auckamastraatje,residential,30,False,True,66.452,"LINESTRING (5.7965244 53.2020716, 5.7957684 53.2019362, 5.795684 53.2019211, 5.7955678 53.2019019)",,,,,
6488865,Over de Kelders,residential,30,False,True,11.788,"LINESTRING (5.7989929 53.2020923, 5.7988999 53.2020021)",,,,,
6488872,Voorstreek,residential,30,False,False,6.59,"LINESTRING (5.7989929 53.2020923, 5.7990358 53.2021457)",,,,,
"[898563587, 6489964, 738463632, 1075068186, 525172541]",Westersingel,unclassified,50,True,False,107.37100000000001,"LINESTRING (5.7867641 53.2022034, 5.786829 53.2022116, 5.7869577 53.2022646, 5.7872125 53.2023776, 5.7874837 53.2024943, 5.7878607 53.2026535, 5.7879844 53.2027057, 5.7880152 53.2027187, 5.7880924 53.2027444)",,,,,
1035398292,Pier Panderstraat,secondary,50,True,False,37.769999999999996,"LINESTRING (5.7867641 53.2022034, 5.7867767 53.2022435, 5.7867816 53.2022689, 5.786788 53.2023019, 5.7867961 53.2023712, 5.7868074 53.2024559, 5.7868031 53.2025415)",,,,,
31855015,,secondary,50,True,False,26.259999999999998,"LINESTRING (5.7886193 53.2021189, 5.7886205 53.2020871, 5.7886338 53.2020632, 5.7886618 53.2020423, 5.7887015 53.2020254, 5.7887344 53.2020138, 5.7887776 53.2020034, 5.7888275 53.2019973, 5.7888974 53.2019995)",,roundabout,,,
6488902,Minnemastraat,residential,30,False,True,90.57699999999998,"LINESTRING (5.7986423 53.2022481, 5.7985792 53.2022675, 5.7983521 53.2024267, 5.7982264 53.2025294, 5.7981975 53.202553, 5.7980826 53.2026527, 5.7980538 53.2026777, 5.7979896 53.2027367, 5.7979766 53.2027487, 5.7978638 53.2028591, 5.7978423 53.2028974)",,,,,
743305972,Minnemastraat,residential,30,False,False,28.581000000000003,"LINESTRING (5.7986423 53.2022481, 5.7989892 53.2021597, 5.7990358 53.2021457)",,,,,
1265803219,Poststraat,residential,30,False,False,47.88,"LINESTRING (5.7986423 53.2022481, 5.7981469 53.2020579, 5.7980368 53.202016)",,,,,
6490151,Vrouwenpoort,secondary,50,True,False,36.516,"LINESTRING (5.7883787 53.2024118, 5.7884057 53.2023508, 5.7884759 53.2022788, 5.7885144 53.2022382, 5.788537 53.2022145, 5.7885854 53.202168, 5.7886193 53.2021189)",,,,,
"[368659455, 6490155, 525172543]","['Harlingersingel', 'Vrouwenpoort', 'Vrouwenpoortsbrug']",secondary,50,False,False,41.637,"LINESTRING (5.7883787 53.2024118, 5.7882945 53.2025011, 5.7882312 53.202571, 5.7881529 53.202663, 5.7880924 53.2027444)",,,movable,,
6490034,Gouverneursplein,residential,30,False,False,35.058,"LINESTRING (5.7962683 53.2024659, 5.796633 53.2025983, 5.796683 53.202618, 5.7967089 53.2026363)",,,,,
6490038,Hofplein,residential,30,False,True,29.812,"LINESTRING (5.7962683 53.2024659, 5.796209 53.2024483, 5.7958585 53.2023582)",,,,,
404468573,Sint Jacobsstraat,residential,30,True,False,47.314,"LINESTRING (5.7962683 53.2024659, 5.7963516 53.202374, 5.7964085 53.2023022, 5.7964328 53.2022685, 5.7964569 53.2022292, 5.7964901 53.2021658, 5.7965186 53.2020916, 5.7965244 53.2020716)",,,,,
6490174,Westerplantage,secondary,50,True,False,40.007,"LINESTRING (5.7891198 53.2025512, 5.7890791 53.2024528, 5.7890582 53.2024015, 5.7890098 53.20232, 5.7890061 53.2023127, 5.788991 53.202289, 5.7889589 53.2022534, 5.7889006 53.202224)",,,,,
"[898563666, 6490149, 82737149]","['Boterhoek', 'Westerplantage']",secondary,50,False,False,208.136,"LINESTRING (5.7891198 53.2025512, 5.789167 53.2029955, 5.7891824 53.2030456, 5.7891961 53.2030745, 5.789222 53.2031118, 5.7892558 53.2031458, 5.7893102 53.203183, 5.7893672 53.2032105, 5.7894416 53.2032402, 5.7894793 53.2032524, 5.7895093 53.2032593, 5.7896187 53.2032747, 5.789705 53.203283, 5.7912797 53.2034276)",,,,6.2,
6489963,Pier Panderstraat,secondary,50,False,False,33.46,"LINESTRING (5.7868902 53.2026772, 5.7869498 53.2027084, 5.7871973 53.2028133, 5.7872953 53.2028548)",,,,,
6489963,Pier Panderstraat,secondary,50,False,True,16.663,"LINESTRING (5.7868902 53.2026772, 5.7868503 53.2026517, 5.7868243 53.2026186, 5.7868113 53.2025874, 5.7868031 53.2025415)",,,,,
"[6489868, 1035398270]",Tramstraat,residential,30,False,False,80.384,"LINESTRING (5.7868902 53.2026772, 5.7867872 53.2027058, 5.7867372 53.2027197, 5.7857071 53.2027974)",,,,,
6489909,Eewal,residential,30,False,False,4.329000000000001,"LINESTRING (5.7967089 53.2026363, 5.7967333 53.20265, 5.7967593 53.2026607)",,,,,
6490034,Gouverneursplein,residential,30,False,True,35.058,"LINESTRING (5.7967089 53.2026363, 5.796683 53.202618, 5.796633 53.2025983, 5.7962683 53.2024659)",,,,,
6490241,Westerparkstraat,unclassified,30,False,False,45.815,"LINESTRING (5.7843892 53.2026945, 5.7844819 53.2030472, 5.7844962 53.2031015)",,,,,
6489943,Torenstraat,residential,30,False,False,42.911,"LINESTRING (5.7895188 53.2026466, 5.7895161 53.2030325)",,,,,
6490028,Oldehoofsterkerkhof,residential,30,True,False,41.696999999999996,"LINESTRING (5.7895188 53.2026466, 5.7898273 53.2026767, 5.7900158 53.2026664, 5.7901293 53.2026362)",,,,,
6489869,Oldehoofsterkerkhof,residential,30,False,False,90.68299999999999,"LINESTRING (5.7901293 53.2026362, 5.7910541 53.2027211, 5.7911792 53.2027385, 5.7914732 53.2027657)",,,,3.7,
82737142,Harlingersingel,secondary,50,True,False,35.041000000000004,"LINESTRING (5.7880924 53.2027444, 5.7880531 53.2029117, 5.7880364 53.202949, 5.7880286 53.2029667, 5.7880135 53.2030022, 5.7880001 53.2030542)",,,,,
"[6490155, 525172543, 368659455]","['Harlingersingel', 'Vrouwenpoort', 'Vrouwenpoortsbrug']",secondary,50,False,True,41.637,"LINESTRING (5.7880924 53.2027444, 5.7881529 53.202663, 5.7882312 53.202571, 5.7882945 53.2025011, 5.7883787 53.2024118)",,,movable,,
6489899,Tramstraat,residential,30,False,False,39.34,"LINESTRING (5.7857071 53.2027974, 5.7857785 53.2031486)",,,,,
"[6489868, 1035398270]",Tramstraat,residential,30,False,True,80.384,"LINESTRING (5.7857071 53.2027974, 5.7867372 53.2027197, 5.7867872 53.2027058, 5.7868902 53.2026772)",,,,,
302586850,De Remise,residential,30,False,True,41.845,"LINESTRING (5.7857071 53.2027974, 5.7856904 53.2027702, 5.7856191 53.2024255)",,,,,
"[6489784, 1095256206]",Heer Ivostraatje,unclassified,"['30', '50']",False,False,74.741,"LINESTRING (5.7914732 53.2027657, 5.7914489 53.2028401, 5.7914033 53.2029655, 5.7913189 53.2032717, 5.7912996 53.2033532, 5.7912797 53.2034276)",,,,5,
6489869,Oldehoofsterkerkhof,residential,30,False,True,90.68299999999999,"LINESTRING (5.7914732 53.2027657, 5.7911792 53.2027385, 5.7910541 53.2027211, 5.7901293 53.2026362)",,,,3.7,
"[6489907, 6489919]",Grote Kerkstraat,residential,30,False,False,103.063,"LINESTRING (5.7914732 53.2027657, 5.7915738 53.202744, 5.7917114 53.2027546, 5.7917768 53.2027612, 5.7919336 53.202784, 5.7923913 53.2028786, 5.7924007 53.2028806, 5.7925005 53.2029023, 5.792784 53.202964, 5.7929492 53.2029929)",,,,,
6489909,Eewal,residential,30,False,False,9.114,"LINESTRING (5.7977112 53.2028739, 5.7978423 53.2028974)",,,,,
6489909,Eewal,residential,30,False,True,67.903,"LINESTRING (5.7977112 53.2028739, 5.7971427 53.2027589, 5.7968692 53.2026988, 5.7968125 53.2026851, 5.7967593 53.2026607)",,,,,
6489902,Speelmansstraat,residential,30,False,False,77.924,"LINESTRING (5.7963992 53.2029073, 5.7965981 53.2029685, 5.7967253 53.2029919, 5.7971082 53.2030482, 5.7972145 53.2030739, 5.7974717 53.2031714)",,,,,
6489913,Kleine Hoogstraat,residential,30,True,False,37.038000000000004,"LINESTRING (5.7963992 53.2029073, 5.7964563 53.2028517, 5.7965414 53.2027587, 5.7966292 53.2026693, 5.7967089 53.2026363)",,,,,
6489900,Pier Panderstraat,secondary,50,True,False,15.622,"LINESTRING (5.7872953 53.2028548, 5.7874441 53.2029011, 5.7875001 53.202923)",,,,,
6489963,Pier Panderstraat,secondary,50,False,True,33.46,"LINESTRING (5.7872953 53.2028548, 5.7871973 53.2028133, 5.7869498 53.2027084, 5.7868902 53.2026772)",,,,,
6489745,Doelestraat,residential,30,True,False,40.616,"LINESTRING (5.7929492 53.2029929, 5.7928257 53.2033506)",,,,,
6489905,Grote Kerkstraat,residential,30,True,False,33.716,"LINESTRING (5.7929492 53.2029929, 5.7932657 53.2030401, 5.7934429 53.2030592)",,,,,
"[6489907, 6489919]",Grote Kerkstraat,residential,30,False,True,103.063,"LINESTRING (5.7929492 53.2029929, 5.792784 53.202964, 5.7925005 53.2029023, 5.7924007 53.2028806, 5.7923913 53.2028786, 5.7919336 53.202784, 5.7917768 53.2027612, 5.7917114 53.2027546, 5.7915738 53.202744, 5.7914732 53.2027657)",,,,,
6489904,Bollemanssteeg,residential,30,True,False,134.95999999999998,"LINESTRING (5.7934429 53.2030592, 5.7935368 53.2028998, 5.7935623 53.2028601, 5.7935877 53.2028244, 5.7936141 53.2028004, 5.7936562 53.2027621, 5.7937185 53.2026944, 5.7937359 53.2026709, 5.7937453 53.2026418, 5.7937632 53.2025918, 5.7937632 53.20257, 5.7937514 53.2025495, 5.7937217 53.2025195, 5.7936829 53.2024883, 5.7935509 53.2023874, 5.7935104 53.2023565, 5.7934415 53.2022969, 5.7933737 53.2022327, 5.7933133 53.202168, 5.7932378 53.2020765, 5.79317 53.20199)",,,,,
6489905,Grote Kerkstraat,residential,30,True,False,53.916999999999994,"LINESTRING (5.7934429 53.2030592, 5.7938469 53.2030921, 5.7942362 53.2031285, 5.7942439 53.2031292)",,,,,
6489946,Sint Anthonystraat,residential,30,True,False,166.10899999999998,"LINESTRING (5.7942439 53.2031292, 5.7943889 53.202648, 5.7944282 53.2025048, 5.7944603 53.2022985, 5.7944718 53.201909, 5.7944798 53.2018189, 5.7945103 53.2016471)",,,,,
"[738451564, 743305975]",Grote Kerkstraat,residential,30,True,False,84.04400000000001,"LINESTRING (5.7942439 53.2031292, 5.7944363 53.2031457, 5.7947527 53.2031662, 5.7948138 53.2031699, 5.7953089 53.2031991, 5.7954982 53.2032111)",,,,,
6489943,Torenstraat,residential,30,False,True,42.911,"LINESTRING (5.7895161 53.2030325, 5.7895188 53.2026466)",,,,,
743305971,Eewal,residential,30,False,True,95.211,"LINESTRING (5.7992434 53.2030658, 5.7991598 53.203059, 5.7987929 53.2030139, 5.7980547 53.2029296, 5.7978423 53.2028974)",,,,,
"[6488775, 986928103]","['Wortelhaven', 'Slotmakersstraat']",residential,30,False,False,93.471,"LINESTRING (5.7992434 53.2030658, 5.7992412 53.2031414, 5.7991565 53.2031799, 5.7990724 53.2032416, 5.7986572 53.2036822, 5.7985679 53.2037848)",,,,,
6490241,Westerparkstraat,unclassified,30,False,False,16.491,"LINESTRING (5.7844962 53.2031015, 5.7845347 53.203248)",,,,,
751981466,Beetgumerstraat,unclassified,30,False,False,9.68,"LINESTRING (5.7844962 53.2031015, 5.7843526 53.2031149)",,,,,
6490241,Westerparkstraat,unclassified,30,False,True,45.815,"LINESTRING (5.7844962 53.2031015, 5.7844819 53.2030472, 5.7843892 53.2026945)",,,,,
6490480,Westerparkstraat,residential,30,False,False,16.361,"LINESTRING (5.7843526 53.2031149, 5.7843923 53.2032601)",,,,,
751981466,Beetgumerstraat,unclassified,30,False,True,9.68,"LINESTRING (5.7843526 53.2031149, 5.7844962 53.2031015)",,,,,
6489899,Tramstraat,residential,30,False,True,39.34,"LINESTRING (5.7857785 53.2031486, 5.7857071 53.2027974)",,,,,
1242097752,Harlingerstraat,unclassified,30,True,False,27.14,"LINESTRING (5.7857785 53.2031486, 5.7853744 53.20318)",,,,,
6489898,Huygensstraat,residential,30,True,False,37.107,"LINESTRING (5.7974717 53.2031714, 5.7976239 53.2030372, 5.7976762 53.2029422, 5.7977112 53.2028739)",,,,,
6489902,Speelmansstraat,residential,30,False,False,32.958,"LINESTRING (5.7974717 53.2031714, 5.7976002 53.2032302, 5.7977655 53.2032895, 5.7978772 53.2033405)",,,,,
6489902,Speelmansstraat,residential,30,False,True,77.924,"LINESTRING (5.7974717 53.2031714, 5.7972145 53.2030739, 5.7971082 53.2030482, 5.7967253 53.2029919, 5.7965981 53.2029685, 5.7963992 53.2029073)",,,,,
"[6489755, 6489765]","['Grote Kerkstraat', 'Jacobijnerkerkhof']",residential,30,True,False,139.57600000000002,"LINESTRING (5.7958922 53.2032416, 5.7959652 53.2032562, 5.7960633 53.2032875, 5.7961665 53.2033246, 5.7963142 53.2033864, 5.7966261 53.2035326, 5.7967675 53.2036054, 5.7969831 53.2037359, 5.7970211 53.2037572, 5.7970368 53.2037825, 5.7970512 53.203808, 5.797058 53.2038352, 5.7970584 53.203852, 5.797055 53.2038708, 5.7970424 53.2038907, 5.7970211 53.2039138, 5.7969306 53.203985, 5.7969004 53.2040131, 5.7968754 53.2040503, 5.7968733 53.2040553, 5.7968601 53.2040875, 5.7968565 53.2041202)",,,,,
6489913,Kleine Hoogstraat,residential,30,True,False,50.46300000000001,"LINESTRING (5.7958922 53.2032416, 5.7959072 53.203222, 5.7959289 53.2032017, 5.796002 53.2031559, 5.7962892 53.2029876, 5.7963502 53.202949, 5.7963992 53.2029073)",,,,,
6490480,Westerparkstraat,residential,30,False,True,16.361,"LINESTRING (5.7843923 53.2032601, 5.7843526 53.2031149)",,,,,
751981465,Harlingerstraat,unclassified,30,False,True,9.579,"LINESTRING (5.7843923 53.2032601, 5.7845347 53.203248)",,,,,
6490480,Westerparkstraat,residential,30,False,False,31.587000000000003,"LINESTRING (5.7843923 53.2032601, 5.7844432 53.2034551, 5.7844436 53.2035418)",,,,,
6489759,Krommejat,residential,30,False,False,43.399,"LINESTRING (5.7978772 53.2033405, 5.7978318 53.2033812, 5.7976852 53.203498, 5.7974128 53.2036052)",,,,,
6489902,Speelmansstraat,residential,30,False,False,67.77999999999999,"LINESTRING (5.7978772 53.2033405, 5.7979425 53.2033709, 5.7980145 53.2034086, 5.7981754 53.2035044, 5.7982313 53.2035378, 5.7982602 53.2035579, 5.7982928 53.2035806, 5.7983995 53.2036548, 5.798445 53.2036894, 5.7985494 53.2037624, 5.7985679 53.2037848)",,,,,
6489902,Speelmansstraat,residential,30,False,True,32.958,"LINESTRING (5.7978772 53.2033405, 5.7977655 53.2032895, 5.7976002 53.2032302, 5.7974717 53.2031714)",,,,,
"[1095344741, 6489766]",Doelestraat,residential,"['30', '50']",False,False,43.120000000000005,"LINESTRING (5.7928257 53.2033506, 5.7928106 53.2033799, 5.7927806 53.2034153, 5.792753 53.2034446, 5.7926536 53.203542, 5.7926136 53.2035791, 5.7925519 53.2036364, 5.7925027 53.2036855)",,,,,
6490100,Groeneweg,secondary,50,False,False,87.67899999999999,"LINESTRING (5.7912797 53.2034276, 5.7914595 53.2034436, 5.7916151 53.2034573, 5.7917602 53.2034729, 5.7918808 53.2034904, 5.7920204 53.2035178, 5.7921466 53.2035516, 5.7922391 53.2035821, 5.7923198 53.2036123, 5.7925027 53.2036855)",,,,,
"[82737149, 898563666, 6490149]","['Boterhoek', 'Westerplantage']",secondary,50,False,True,208.136,"LINESTRING (5.7912797 53.2034276, 5.789705 53.203283, 5.7896187 53.2032747, 5.7895093 53.2032593, 5.7894793 53.2032524, 5.7894416 53.2032402, 5.7893672 53.2032105, 5.7893102 53.203183, 5.7892558 53.2031458, 5.789222 53.2031118, 5.7891961 53.2030745, 5.7891824 53.2030456, 5.789167 53.2029955, 5.7891198 53.2025512)",,,,6.2,
"[6489784, 1095256206]",Heer Ivostraatje,unclassified,"['50', '30']",False,True,74.74100000000001,"LINESTRING (5.7912797 53.2034276, 5.7912996 53.2033532, 5.7913189 53.2032717, 5.7914033 53.2029655, 5.7914489 53.2028401, 5.7914732 53.2027657)",,,,5,
6490480,Westerparkstraat,residential,30,False,False,77.946,"LINESTRING (5.7844436 53.2035418, 5.78461 53.2041546, 5.7846092 53.2041651, 5.7846085 53.2041755, 5.7846201 53.2042343)",,,,,
6490480,Westerparkstraat,residential,30,False,True,31.587000000000003,"LINESTRING (5.7844436 53.2035418, 5.7844432 53.2034551, 5.7843923 53.2032601)",,,,,
"[6490100, 1086046029]",Groeneweg,secondary,50,False,False,158.859,"LINESTRING (5.7925027 53.2036855, 5.7927186 53.2037686, 5.7931669 53.2039432, 5.79336 53.2040201, 5.7934367 53.2040479, 5.7935358 53.2040828, 5.7936513 53.2041229, 5.7938974 53.2042011, 5.7941475 53.2042765, 5.7943527 53.2043377, 5.7945671 53.2043968)",,,,,
6490100,Groeneweg,secondary,50,False,True,87.67899999999999,"LINESTRING (5.7925027 53.2036855, 5.7923198 53.2036123, 5.7922391 53.2035821, 5.7921466 53.2035516, 5.7920204 53.2035178, 5.7918808 53.2034904, 5.7917602 53.2034729, 5.7916151 53.2034573, 5.7914595 53.2034436, 5.7912797 53.2034276)",,,,,
"[1095344741, 6489766]",Doelestraat,residential,"['50', '30']",False,True,43.120000000000005,"LINESTRING (5.7925027 53.2036855, 5.7925519 53.2036364, 5.7926136 53.2035791, 5.7926536 53.203542, 5.792753 53.2034446, 5.7927806 53.2034153, 5.7928106 53.2033799, 5.7928257 53.2033506)",,,,,
"[986928103, 6488775]","['Slotmakersstraat', 'Wortelhaven']",residential,30,False,True,93.47099999999999,"LINESTRING (5.7985679 53.2037848, 5.7986572 53.2036822, 5.7990724 53.2032416, 5.7991565 53.2031799, 5.7992412 53.2031414, 5.7992434 53.2030658)",,,,,
6488788,Bij de Put,residential,30,False,False,16.009,"LINESTRING (5.7985679 53.2037848, 5.7985838 53.2038042, 5.7986647 53.203878, 5.7986789 53.203911)",,,,,
6489902,Speelmansstraat,residential,30,False,True,67.78,"LINESTRING (5.7985679 53.2037848, 5.7985494 53.2037624, 5.798445 53.2036894, 5.7983995 53.2036548, 5.7982928 53.2035806, 5.7982602 53.2035579, 5.7982313 53.2035378, 5.7981754 53.2035044, 5.7980145 53.2034086, 5.7979425 53.2033709, 5.7978772 53.2033405)",,,,,
743305967,Bij de Put,residential,30,False,False,2.818,"LINESTRING (5.7986789 53.203911, 5.7987158 53.2039234)",,,,,
6488788,Bij de Put,residential,30,False,True,16.009,"LINESTRING (5.7986789 53.203911, 5.7986647 53.203878, 5.7985838 53.2038042, 5.7985679 53.2037848)",,,,,
6489750,Jacobijnerkerkhof,residential,30,False,False,35.408,"LINESTRING (5.7963525 53.2040202, 5.7963817 53.2040265, 5.7967632 53.2041083, 5.7968565 53.2041202)",,,,,
6489750,Jacobijnerkerkhof,residential,30,False,True,35.408,"LINESTRING (5.7968565 53.2041202, 5.7967632 53.2041083, 5.7963817 53.2040265, 5.7963525 53.2040202)",,,,,
"[395313700, 6489865, 1148798057, 6489839, 743305969, 6489855]",Bredeplaats,residential,"['30', '50']",False,False,94.604,"LINESTRING (5.7968565 53.2041202, 5.7968603 53.2042174, 5.7968634 53.2042985, 5.7968636 53.2043699, 5.7968636 53.2043765, 5.7968545 53.2046208, 5.7968527 53.2046986, 5.7968445 53.2047401, 5.7968402 53.204849, 5.7968395 53.2048714, 5.7968383 53.2049091, 5.7967943 53.2049646)",,,,,
6490480,Westerparkstraat,residential,30,False,True,77.946,"LINESTRING (5.7846201 53.2042343, 5.7846085 53.2041755, 5.7846092 53.2041651, 5.78461 53.2041546, 5.7844436 53.2035418)",,,,,
"[6490569, 971736146, 971736150]",Harlingerstraatweg,secondary,50,False,True,134.949,"LINESTRING (5.7846201 53.2042343, 5.7847605 53.2042226, 5.7848219 53.2042175, 5.7854036 53.2041604, 5.7859167 53.2041101, 5.7863509 53.2040675, 5.7866211 53.2040437)",,,,,
"[6488842, 6489847]","['Monnikemuurstraat', 'Bij de Put']",unclassified,30,True,False,81.434,"LINESTRING (5.7980719 53.2043114, 5.7979946 53.2041929, 5.797937 53.204107, 5.797933 53.2040881, 5.797938 53.2040755, 5.7979483 53.204064, 5.7979634 53.2040532, 5.7979898 53.2040436, 5.7982721 53.2039856, 5.7985947 53.2039182, 5.7986277 53.2039118, 5.798652 53.2039103, 5.7986789 53.203911)",,,,,
6489863,Achter de Grote Kerk,residential,30,False,False,44.894,"LINESTRING (5.7980719 53.2043114, 5.7977025 53.2043322, 5.7975642 53.204338, 5.7974002 53.2043448)",,,,,
6489863,Achter de Grote Kerk,residential,30,False,False,4.176,"LINESTRING (5.7974002 53.2043448, 5.7973376 53.204347)",,,,,
"[6489849, 6489851, 91423854, 522876659]","['Pottebakkersplaats', 'Poptasteeg']",residential,30,False,"[False, True]",48.462,"LINESTRING (5.7974002 53.2043448, 5.7974015 53.2043797, 5.7974091 53.2044875, 5.7974155 53.2045652, 5.7977116 53.2045458, 5.7977727 53.2045418)",,,,,building_passage
6489863,Achter de Grote Kerk,residential,30,False,True,44.894,"LINESTRING (5.7974002 53.2043448, 5.7975642 53.204338, 5.7977025 53.2043322, 5.7980719 53.2043114)",,,,,
680611514,Groeneweg,secondary,50,True,False,51.811,"LINESTRING (5.7945671 53.2043968, 5.7947299 53.2044256, 5.7948096 53.2044359, 5.7948599 53.2044396, 5.7949012 53.2044421, 5.7949535 53.2044505, 5.7951644 53.2044988, 5.7952213 53.2045119, 5.7953087 53.2045319)",,,,,
"[6490100, 1086046029]",Groeneweg,secondary,50,False,True,158.859,"LINESTRING (5.7945671 53.2043968, 5.7943527 53.2043377, 5.7941475 53.2042765, 5.7938974 53.2042011, 5.7936513 53.2041229, 5.7935358 53.2040828, 5.7934367 53.2040479, 5.79336 53.2040201, 5.7931669 53.2039432, 5.7927186 53.2037686, 5.7925027 53.2036855)",,,,,
6489773,Transvaalstraat,living_street,15,False,False,27.117,"LINESTRING (5.7893523 53.2046511, 5.7893675 53.2048948)",,,,,
"[898563671, 738473583]",Noordersingel,residential,30,True,False,116.45100000000001,"LINESTRING (5.7893523 53.2046511, 5.7885957 53.2046824, 5.7878401 53.2047135, 5.7876433 53.204721, 5.7876079 53.2047224)",,,,,
6490087,Spanjaardslaan,secondary,50,False,False,12.928,"LINESTRING (5.787516 53.204718, 5.7875409 53.2048333)",2,,,,
6489848,Noordersingel,residential,50,False,True,6.198,"LINESTRING (5.787516 53.204718, 5.7875638 53.2047241, 5.7876079 53.2047224)",,,,,
6490087,Spanjaardslaan,secondary,50,False,True,35.34,"LINESTRING (5.787516 53.204718, 5.7874921 53.2045905, 5.7874686 53.2044647, 5.7874656 53.204451, 5.7874549 53.2044023)",2,,,,
515648586,Nieuweburen,unclassified,30,False,False,6.263,"LINESTRING (5.7984088 53.2048764, 5.7983799 53.2048228)",,,,,
738665026,Nieuweburen,unclassified,30,True,False,14.165,"LINESTRING (5.7984088 53.2048764, 5.7983087 53.2048847, 5.7981985 53.2048954)",,,,,
6490087,Spanjaardslaan,secondary,50,False,True,12.928,"LINESTRING (5.7875409 53.2048333, 5.787516 53.204718)",2,,,,
6489773,Transvaalstraat,living_street,15,False,True,27.117,"LINESTRING (5.7893675 53.2048948, 5.7893523 53.2046511)",,,,,
"[395313700, 1148798057, 6489865, 6489839, 743305969, 6489855]",Bredeplaats,residential,"['50', '30']",False,True,94.60399999999998,"LINESTRING (5.7967943 53.2049646, 5.7968383 53.2049091, 5.7968395 53.2048714, 5.7968402 53.204849, 5.7968445 53.2047401, 5.7968527 53.2046986, 5.7968545 53.2046208, 5.7968636 53.2043765, 5.7968636 53.2043699, 5.7968634 53.2042985, 5.7968603 53.2042174, 5.7968565 53.2041202)",,,,,
680611512,Groeneweg,secondary,50,False,True,61.891000000000005,"LINESTRING (5.7967943 53.2049646, 5.7966724 53.2049199, 5.7963314 53.2048098, 5.7960547 53.2047389, 5.7959646 53.2047158)",,,,,
6490113,Lange Marktstraat,secondary,50,True,False,84.943,"LINESTRING (5.7892357 53.19779, 5.789127 53.1978026, 5.7890679 53.1978125, 5.7890319 53.1978198, 5.7889511 53.197832, 5.7888658 53.1978427, 5.7884168 53.1978686, 5.7882688 53.1978775, 5.7881722 53.1978908, 5.7880754 53.1979092, 5.7880162 53.1979256, 5.78799 53.1979329)",,,,,
771467956,,secondary,50,True,False,10.407,"LINESTRING (5.7892357 53.19779, 5.7892041 53.1977652, 5.7891877 53.1977356, 5.7891883 53.1977044)",,roundabout,,,
771467955,,secondary,50,True,False,8.841000000000001,"LINESTRING (5.7891883 53.1977044, 5.7892135 53.1976677, 5.7892619 53.1976404)",,roundabout,,,
"[82737144, 898563636, 82737150]",Pier Panderstraat,secondary,50,True,False,25.618000000000002,"LINESTRING (5.7877468 53.2031084, 5.787643 53.2030469, 5.7876164 53.2030337, 5.7875262 53.2029889, 5.7874601 53.2029551)",,,,,
771494661,,secondary,50,True,False,8.701,"LINESTRING (5.7877468 53.2031084, 5.7877598 53.2030835, 5.7877839 53.2030617, 5.7878172 53.203045)",,roundabout,,,
771494662,,secondary,50,True,False,11.196000000000002,"LINESTRING (5.7878074 53.2031971, 5.7877864 53.203186, 5.7877692 53.2031728, 5.7877563 53.2031579, 5.787748 53.2031418, 5.7877449 53.2031251, 5.7877468 53.2031084)",,roundabout,,,
82737164,Harlingersingel,secondary,50,True,False,32.647,"LINESTRING (5.7879288 53.2032132, 5.7878937 53.2032448, 5.7878434 53.2032963, 5.7878293 53.2033144, 5.7877846 53.203372, 5.7876835 53.2034668)",,,,,
771494663,,secondary,50,True,False,8.509,"LINESTRING (5.7879288 53.2032132, 5.787897 53.203215, 5.7878653 53.2032128, 5.787835 53.2032068, 5.7878074 53.2031971)",,roundabout,,,
771494660,,secondary,50,True,False,4.52,"LINESTRING (5.7878172 53.203045, 5.7878373 53.2030387, 5.7878586 53.2030342, 5.7878808 53.2030317)",,roundabout,,,
31854880,,secondary,50,True,False,22.636999999999997,"LINESTRING (5.7880001 53.2030542, 5.788019 53.2030662, 5.7880341 53.2030801, 5.7880448 53.2030953, 5.7880507 53.2031115, 5.7880513 53.2031311, 5.788045 53.2031504, 5.7880319 53.2031684, 5.7880128 53.2031843, 5.7879885 53.2031975, 5.78796 53.2032073, 5.7879288 53.2032132)",,roundabout,,,
"[6490152, 82737163, 8083046]",Westerplantage,unclassified,30,False,"[False, True]",141.637,"LINESTRING (5.7888974 53.2019995, 5.7889544 53.2018407, 5.7889754 53.2017824, 5.7889837 53.2017463, 5.7890102 53.2016289, 5.7890183 53.2015788, 5.7890251 53.2015098, 5.7890278 53.2013981, 5.7890153 53.2012848, 5.7889939 53.201168, 5.7889593 53.2010559, 5.7889466 53.2009972, 5.7889447 53.200965, 5.7889469 53.200934, 5.7889509 53.200907, 5.7889591 53.2008746, 5.7889686 53.200845, 5.7889809 53.2008176, 5.7890009 53.2007803, 5.7890263 53.2007427)",,,,,
627857448,,secondary,50,True,False,24.897,"LINESTRING (5.7888974 53.2019995, 5.7889521 53.2020127, 5.7890028 53.2020329, 5.7890409 53.2020585, 5.7890667 53.2020894, 5.7890758 53.2021101, 5.7890761 53.2021289, 5.7890688 53.2021502, 5.7890566 53.2021702)",,roundabout,,,
