osmid,name,highway,maxspeed,oneway,reversed,length,bridge,geometry,ref,junction
7415174,Van Waverenstraat,residential,30,False,True,51.705,,"LINESTRING (4.5783461 52.2975, 4.5783 52.2975, 4.5782 52.2975, 4.5776485 52.2976654)",,
491870299,Sixlaan,unclassified,30,False,False,119.352,,"LINESTRING (4.5783461 52.2975, 4.5785055 52.2972908, 4.5785831 52.2971374, 4.578676 52.2969246, 4.5787162 52.296672, 4.5787231 52.2966008, 4.5788098 52.2964749)",,
491870299,Sixlaan,unclassified,30,False,True,119.352,,"LINESTRING (4.5788098 52.2964749, 4.5787231 52.2966008, 4.5787162 52.296672, 4.578676 52.2969246, 4.5785831 52.2971374, 4.5785055 52.2972908, 4.5783461 52.2975)",,
658284628,Sixlaan,tertiary,30,False,False,119.334,,"LINESTRING (4.5788098 52.2964749, 4.578903 52.2968229, 4.5788 52.297, 4.5785 52.2975)",,
"[327779584, 7415545, 658284628]",Sixlaan,tertiary,30,False,True,98.23699999999998,,"LINESTRING (4.5788098 52.2964749, 4.578796 52.296423, 4.5787246 52.2961565, 4.578707 52.2960133, 4.5786934 52.2959026, 4.5787074 52.2958524, 4.5787451 52.2957905, 4.5788072 52.295739, 4.5788741 52.2957063, 4.578986 52.2956813)",,
7415307,Hofstraat,residential,30,False,False,49.565,,"LINESTRING (4.5792661 52.2922759, 4.5799563 52.2921328)",,
7415307,Hofstraat,residential,30,False,True,43.768,,"LINESTRING (4.5792661 52.2922759, 4.5791694 52.2922979, 4.5786631 52.2924134)",,
246795484,Houttuin,residential,,False,True,78.98,,"LINESTRING (4.5792661 52.2922759, 4.5792487 52.2922468, 4.5791921 52.2921523, 4.5791315 52.2920533, 4.5791208 52.291973, 4.5792174 52.2919401, 4.5794802 52.2918663, 4.5796936 52.2917968)",,
844094670,Karel Doormanplein,unclassified,,False,True,67.34899999999999,,"LINESTRING (4.5787691 52.2984058, 4.5789256 52.2987875, 4.5789541 52.2988148, 4.5791381 52.298955)",,
844094671,Karel Doormanplein,unclassified,,False,True,4.395,,"LINESTRING (4.5794999 52.2989056, 4.5794747 52.2988692)",,
7414948,Stationsweg,tertiary,30,False,True,60.061,,"LINESTRING (4.5767852 52.2991579, 4.5774719 52.2988182)",,
844444289,Van Engelenlaan,unclassified,,False,True,12.387,,"LINESTRING (4.5740284 52.2917002, 4.5738664 52.2917511)",,
7415399,Onder de Toren,residential,30,False,False,44.97,,"LINESTRING (4.5759421 52.2912838, 4.5759977 52.2913664, 4.5759689 52.2914305, 4.5761171 52.291662)",,
