osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,tunnel,bridge
7225397,False,Kraanstraat,unclassified,True,40.325,"LINESTRING (4.7734722 51.5901533, 4.773356 51.5900236, 4.7733503 51.5900172, 4.7731884 51.5898364)",30,,,
7224427,True,Boschstraat,residential,False,154.737,"LINESTRING (4.7822059 51.5903043, 4.7816581 51.5900173, 4.7814079 51.5898981, 4.7811914 51.5898085, 4.7811575 51.5897944, 4.7809448 51.5897237, 4.7807439 51.5896615, 4.7804664 51.5895867, 4.7804612 51.5895853, 4.780339 51.5895524)",30,,,
7224302,False,Duivelshoek,residential,False,41.287,"LINESTRING (4.7826581 51.5905267, 4.7822937 51.590821)",30,,,
7224427,True,Boschstraat,residential,False,39.843,"LINESTRING (4.7826581 51.5905267, 4.7822059 51.5903043)",30,,,
7224299,True,Bouwerijstraat,residential,False,103.988,"LINESTRING (4.7812627 51.591033, 4.781391 51.5909411, 4.7822059 51.5903043)",30,,,
7224438,True,John F. Kennedylaan,tertiary,False,43.905,"LINESTRING (4.7812627 51.591033, 4.7813915 51.5912786, 4.7814524 51.5914098)",50,,,
7225418,False,Nieuwe Prinsenkade,tertiary,True,178.71399999999994,"LINESTRING (4.7715764 51.5914199, 4.7716972 51.5913288, 4.7722779 51.5907982, 4.7725045 51.5905686, 4.7725412 51.5905185, 4.7725671 51.5904675, 4.7725811 51.5904169, 4.7725881 51.5903663, 4.7725905 51.5903152, 4.7725851 51.5902641, 4.7725721 51.5901644, 4.7725518 51.5900926, 4.7725421 51.5900671, 4.7725174 51.5900028)",50,,,
"[7225442, 36192724, 163989286, 7225466]",True,Nieuwe Prinsenkade,tertiary,False,150.34199999999998,"LINESTRING (4.7715764 51.5914199, 4.7714879 51.5915303, 4.7710345 51.5918422, 4.7705746 51.5921689, 4.7703668 51.592315, 4.7703122 51.5923515, 4.7702966 51.592362, 4.7702755 51.592376, 4.7701702 51.5924465)",50,3,,yes
7225536,True,Tramsingel,secondary,False,90.199,"LINESTRING (4.7690433 51.5918884, 4.7693924 51.5920234, 4.7697479 51.5922157, 4.7699312 51.5923107, 4.7699671 51.5923293, 4.7700176 51.5923584, 4.770068 51.5923875)",50,,,
7225534,True,Academiesingel,secondary,False,9.638,"LINESTRING (4.770068 51.5923875, 4.7701702 51.5924465)",50,,,
"[7225464, 7225443, 7225446, 163989287]",True,Nieuwe Prinsenkade,tertiary,False,150.088,"LINESTRING (4.770068 51.5923875, 4.7701698 51.5923196, 4.7702054 51.5922959, 4.770235 51.5922761, 4.77044 51.5921283, 4.7705777 51.5920347, 4.7707587 51.5919212, 4.7712332 51.5916019, 4.7714173 51.5914892, 4.7715764 51.5914199)",50,1,,yes
87256145,True,,tertiary,False,11.318,"LINESTRING (4.7701702 51.5924465, 4.7700536 51.592518)",50,,,
"[252193843, 252193844, 243356894, 7225534]",True,Academiesingel,secondary,False,134.88,"LINESTRING (4.7701702 51.5924465, 4.7703052 51.5925244, 4.7703417 51.5925444, 4.7706793 51.59273, 4.7709672 51.5928519, 4.7712557 51.592976, 4.7716872 51.5931305, 4.7717498 51.5931519)",50,2,,yes
7225232,True,,tertiary,False,11.405,"LINESTRING (4.7699625 51.5924664, 4.770068 51.5923875)",50,,,
7225513,True,Tramsingel,secondary,False,90.369,"LINESTRING (4.7699625 51.5924664, 4.769855 51.5924054, 4.7698208 51.5923831, 4.769408 51.5921144, 4.7690433 51.5918884)",50,,,
"[1208831448, 1208831440]",True,Academiesingel,tertiary,False,20.513,"LINESTRING (4.7794009 51.5931061, 4.7793513 51.5931216, 4.779126 51.5931755)",50,1,,
41767675,True,Markendaalseweg,tertiary,False,17.174,"LINESTRING (4.7744238 51.5858027, 4.7744072 51.5858113, 4.7743985 51.5858236, 4.7743987 51.585831, 4.7743989 51.5858385, 4.7743998 51.5859193, 4.7743959 51.5859266, 4.7743907 51.5859344, 4.7743835 51.5859412, 4.7743764 51.5859474)",50,,,
41767676,True,Markendaalseweg,tertiary,False,14.960999999999999,"LINESTRING (4.7744238 51.5858027, 4.774424 51.5858303, 4.774424 51.5858385, 4.7744278 51.5858748, 4.7744372 51.5859087, 4.7744542 51.5859346)",50,,,
41767673,True,Oude Vest,residential,False,11.169,"LINESTRING (4.7780314 51.5863337, 4.7779818 51.5864293)",,,,
7224126,False,Oude Vest,unclassified,True,18.593,"LINESTRING (4.7786377 51.5865632, 4.7788947 51.5866128)",50,,,
540063574,False,Oude Vest,unclassified,False,47.699,"LINESTRING (4.7786377 51.5865632, 4.7779818 51.5864293)",50,2,,
"[41767672, 41767661]",True,Oude Vest,residential,False,58.886,"LINESTRING (4.7786377 51.5865632, 4.7786871 51.5864671, 4.7781812 51.5863642, 4.7780314 51.5863337)",,,,
540063574,False,Oude Vest,unclassified,True,47.699,"LINESTRING (4.7779818 51.5864293, 4.7786377 51.5865632)",50,2,,
7224127,False,Oude Vest,unclassified,True,24.547,"LINESTRING (4.7779818 51.5864293, 4.7778382 51.5864, 4.7776444 51.5863601)",50,2,,
238910700,True,Academiesingel,secondary,False,8.516,"LINESTRING (4.7700536 51.592518, 4.7699625 51.5924664)",50,,,
163989282,True,Etnastraat,unclassified,False,36.85,"LINESTRING (4.7700536 51.592518, 4.7698894 51.5926187, 4.7698467 51.592643, 4.769666 51.5927456)",50,,,
7225231,True,Etnastraat,unclassified,False,37.345,"LINESTRING (4.769666 51.5927456, 4.7697939 51.5926013, 4.7697953 51.5925998, 4.7698245 51.5925697, 4.7699625 51.5924664)",50,,,
7224269,False,Pasbaan,unclassified,True,81.021,"LINESTRING (4.7821485 51.5893365, 4.7826089 51.5891218, 4.78312 51.58893)",50,,,
7224204,False,Nonnenveld,unclassified,True,130.357,"LINESTRING (4.7799165 51.5868661, 4.7803495 51.586466, 4.7804425 51.5863779, 4.7803978 51.5863028, 4.7802051 51.5859654, 4.7801248 51.5858274)",,,,
7224394,True,Kloosterplein,tertiary_link,False,13.171,"LINESTRING (4.7809665 51.587817, 4.7810895 51.5879075)",50,,,
7224390,True,Kloosterplein,tertiary,False,90.167,"LINESTRING (4.7809665 51.587817, 4.7810577 51.5878334, 4.781152 51.5878494, 4.7812002 51.5878577, 4.7813083 51.5878735, 4.7813684 51.5878815, 4.7814309 51.5878875, 4.7814904 51.5878924, 4.7815534 51.5878961, 4.7816717 51.5879017, 4.7817894 51.5879025, 4.7818764 51.5879004, 4.7819669 51.5878969, 4.7820529 51.5878926, 4.7821912 51.5878769, 4.7822517 51.5878674)",50,,,
7225474,False,Markendaalseweg,tertiary,True,41.633,"LINESTRING (4.7723058 51.5868814, 4.7720631 51.5872241)",30,,,
7225214,False,Odilia van Salmstraat,residential,True,80.256,"LINESTRING (4.7723058 51.5868814, 4.7714002 51.5866585, 4.7712292 51.5866106)",,,,
7225474,False,Markendaalseweg,tertiary,False,44.577,"LINESTRING (4.7723058 51.5868814, 4.7723566 51.5868121, 4.7724671 51.5866665, 4.7725345 51.5865937, 4.7726116 51.5865299)",30,,,
"[701038001, 437566669, 7224485]",True,"['Delpratsingel', 'Academiesingel']",tertiary,False,28.56,"LINESTRING (4.7797793 51.5930054, 4.7797208 51.593015, 4.7796722 51.5930245, 4.7796222 51.5930358, 4.7795692 51.5930498, 4.7794685 51.5930822, 4.7794009 51.5931061)",50,1,,
7224291,False,John F. Kennedylaan,tertiary_link,False,9.284,"LINESTRING (4.7813204 51.5914255, 4.7814524 51.5914098)",50,,,
7224409,True,John F. Kennedylaan,tertiary,False,245.783,"LINESTRING (4.7813204 51.5914255, 4.7812728 51.5912965, 4.7812134 51.5911607, 4.7811803 51.591085, 4.78111 51.5909243, 4.7810412 51.5907753, 4.7810209 51.5907376, 4.7809944 51.5907, 4.7809349 51.5906297, 4.7808825 51.5905774, 4.780824 51.5905285, 4.7807472 51.5904713, 4.7802552 51.5901493, 4.7801768 51.5900963, 4.7801431 51.5900697, 4.7801171 51.5900447, 4.7800995 51.5900186, 4.780084 51.5899931, 4.7800727 51.5899671, 4.7800627 51.5899441, 4.7800559 51.58992, 4.7800525 51.5898924, 4.7800533 51.5898627, 4.7800562 51.5898358, 4.7800617 51.58981, 4.7800683 51.5897891, 4.7800778 51.5897671, 4.7800922 51.5897412, 4.7801142 51.5897115, 4.7801703 51.5896375, 4.7801924 51.5896084, 4.7802894 51.5894807)",50,,,
"[375092512, 242896372, 701037999]",True,John F. Kennedylaan,tertiary,False,88.149,"LINESTRING (4.7815174 51.5923044, 4.7815136 51.5923615, 4.7815021 51.5924482, 4.7814989 51.5924831, 4.7814668 51.592627, 4.7814007 51.5929343, 4.7813793 51.5929869, 4.7813382 51.5930878)",50,,,yes
582778163,True,Cingelstraat,unclassified,False,2.95,"LINESTRING (4.7743613 51.5899991, 4.7743557 51.5899728)",,,,
7225396,True,Kraanstraat,unclassified,False,63.86799999999999,"LINESTRING (4.7743613 51.5899991, 4.7741254 51.5900312, 4.7738849 51.5900664, 4.7735321 51.5901378, 4.7734722 51.5901533)",30,,,
"[383635745, 383635746, 734458882, 7224499, 7224409]",True,John F. Kennedylaan,tertiary,False,185.48,"LINESTRING (4.7813382 51.5930878, 4.7813314 51.5929283, 4.7813939 51.5926206, 4.7814111 51.5924867, 4.7814114 51.5924752, 4.7814126 51.5924377, 4.7814147 51.5923217, 4.7814137 51.5922692, 4.7814037 51.592132, 4.7813677 51.5916408, 4.7813541 51.5915475, 4.7813204 51.5914255)",50,,,yes
1208831446,False,Delpratsingel,tertiary,False,78.119,"LINESTRING (4.7813382 51.5930878, 4.7811991 51.5930681, 4.7811833 51.5930666, 4.7803487 51.5929912, 4.7802212 51.5929797)",50,,,
1053692254,True,Academiesingel,secondary,False,9.591,"LINESTRING (4.7718818 51.5932678, 4.7717549 51.5932328)",50,,,
"[304155515, 238910700, 252193845]",True,Academiesingel,secondary,False,142.337,"LINESTRING (4.7717549 51.5932328, 4.7716342 51.5931952, 4.7711903 51.5930459, 4.7709021 51.5929207, 4.7705217 51.5927571, 4.7702315 51.5926158, 4.770192 51.5925965, 4.770167 51.5925823, 4.7700536 51.592518)",50,,,yes
304155516,True,Academiesingel,secondary,False,9.014,"LINESTRING (4.7717549 51.5932328, 4.7717555 51.5931923, 4.7717498 51.5931519)",50,,,
252193843,True,Academiesingel,secondary,False,16.224,"LINESTRING (4.7717498 51.5931519, 4.7717596 51.5931563, 4.7717758 51.5931635, 4.7718005 51.5931758, 4.7718207 51.5931901, 4.7718398 51.593205, 4.7718554 51.593222, 4.7718674 51.5932396, 4.7718762 51.5932579, 4.7718818 51.5932678)",50,,,
270510860,False,Achter de Blauwe Hand,residential,True,40.594,"LINESTRING (4.7693526 51.5871895, 4.7689748 51.5874691)",,,,
7224291,False,John F. Kennedylaan,tertiary_link,True,9.284,"LINESTRING (4.7814524 51.5914098, 4.7813204 51.5914255)",50,,,
"[7224438, 701037999]",True,John F. Kennedylaan,tertiary,False,99.78600000000002,"LINESTRING (4.7814524 51.5914098, 4.7814906 51.5915455, 4.781503 51.5916295, 4.7815263 51.5920161, 4.7815279 51.5920963, 4.7815266 51.592124, 4.7815232 51.5921938, 4.7815206 51.5922467, 4.7815174 51.5923044)",50,,,
7224302,False,Duivelshoek,residential,True,41.287,"LINESTRING (4.7822937 51.590821, 4.7826581 51.5905267)",30,,,
7224224,False,Markendaalseweg,residential,False,6.848,"LINESTRING (4.7743543 51.5850602, 4.7744533 51.5850631)",50,,,
7224447,True,Markendaalseweg,tertiary,False,65.983,"LINESTRING (4.7743543 51.5850602, 4.7744123 51.5844679)",50,,,
701030561,True,Vismarktstraat,unclassified,False,3.751,"LINESTRING (4.7744629 51.5893098, 4.774481 51.589278)",,,,
"[558867137, 7224104, 701035054, 675872692, 7224344, 558855647]",True,"['Kasteelplein', 'Cingelstraat']",unclassified,False,228.852,"LINESTRING (4.7761596 51.5894611, 4.7761496 51.5894925, 4.7761452 51.5895113, 4.7760406 51.589965, 4.7759734 51.5903082, 4.7759663 51.5903398, 4.7759594 51.590351, 4.7759437 51.5903587, 4.7759228 51.5903603, 4.7754298 51.5903407, 4.7753875 51.590344, 4.7753419 51.5903535, 4.7752789 51.5903727, 4.7752058 51.5903848, 4.7751287 51.5903856, 4.7750586 51.5903722, 4.7750421 51.5903653, 4.7746055 51.5901836, 4.7744864 51.5901242, 4.7744046 51.5900731, 4.7743869 51.5900595, 4.7743743 51.5900436, 4.774367 51.5900242, 4.7743613 51.5899991)",,,,
"[7225273, 7224106]",True,"['Havermarkt', 'Visserstraat']",residential,False,190.36600000000004,"LINESTRING (4.772966 51.5881444, 4.7729581 51.5881917, 4.7731256 51.5885714, 4.7732607 51.5889473, 4.7732819 51.5890011, 4.7733033 51.5890389, 4.7733336 51.5890704, 4.7733653 51.589094, 4.7733994 51.5891162, 4.7734092 51.5891224, 4.7734557 51.5891418, 4.7735051 51.589155, 4.7738493 51.5892187, 4.7744258 51.5893044, 4.7744629 51.5893098)",,,,
162609511,False,Minderbroedersstraat,unclassified,True,57.694,"LINESTRING (4.773316 51.587298, 4.7727322 51.586927)",,,,
162609511,False,Minderbroedersstraat,unclassified,False,57.694,"LINESTRING (4.7727322 51.586927, 4.773316 51.587298)",,,,
7225193,True,Dieststraat,residential,False,63.005,"LINESTRING (4.770161 51.5884048, 4.76969 51.58889)",30,,,
7225289,True,Haagdijk,unclassified,False,78.603,"LINESTRING (4.770161 51.5884048, 4.7701951 51.5884202, 4.7702303 51.5884346, 4.7702992 51.5884584, 4.77037 51.5884735, 4.7704447 51.5884855, 4.7705447 51.5884956, 4.7706339 51.5884971, 4.7707182 51.5884943, 4.7708001 51.5884869, 4.7708797 51.5884756, 4.7709688 51.5884594, 4.7711134 51.5884285, 4.7712433 51.5884005)",30,,,
"[375089698, 7225268]",False,"['Haven', 'Tolbrugstraat']",unclassified,False,216.34900000000002,"LINESTRING (4.7714954 51.5883299, 4.7716159 51.5883074, 4.7716628 51.5882943, 4.7716862 51.5883443, 4.771705 51.588383, 4.7717223 51.5884114, 4.7717427 51.5884413, 4.7717659 51.5884684, 4.7717914 51.5884969, 4.77184 51.5885457, 4.7718956 51.588593, 4.7719437 51.5886301, 4.7720206 51.5886871, 4.7720957 51.5887441, 4.7721767 51.5888036, 4.772257 51.5888671, 4.7723353 51.5889307, 4.7723763 51.5889648, 4.7724348 51.5890138, 4.7724919 51.5890627, 4.7725671 51.5891294, 4.7726407 51.5891956, 4.7727153 51.5892641, 4.7727847 51.5893317, 4.7728487 51.5893924, 4.7729101 51.5894526, 4.7729723 51.5895155, 4.7730272 51.5895713, 4.7730337 51.5895779, 4.7730433 51.5895874, 4.7732811 51.5898202)",,,,
"[1208831439, 1208831441, 1208831442, 1208831443, 1208831444, 1208831447]",True,"['Delpratsingel', 'Academiesingel']",tertiary,False,82.487,"LINESTRING (4.779126 51.5931755, 4.779319 51.59309, 4.779452 51.593037, 4.7795479 51.5930059, 4.7795752 51.5929989, 4.779678 51.5929778, 4.7797846 51.5929598, 4.7798528 51.5929525, 4.779931 51.5929489, 4.7800446 51.5929554, 4.7802212 51.5929797)",50,1,,
7225347,False,Kraanstraat,unclassified,True,31.597,"LINESTRING (4.773692 51.5904025, 4.77353 51.5902199, 4.7735164 51.5902045, 4.7734722 51.5901533)",30,,,
641185551,False,Akkerstraat,unclassified,False,52.411,"LINESTRING (4.777355 51.5855249, 4.7775769 51.5855608, 4.7777071 51.5855795, 4.7780224 51.5856184, 4.7780959 51.5856247)",,,,
7224392,False,Claudius Prinsenlaan,tertiary_link,False,11.085,"LINESTRING (4.7822517 51.5878674, 4.7822955 51.5879633)",50,,,
695705484,True,Oude Vest,tertiary,False,10.81,"LINESTRING (4.7801253 51.5874469, 4.7800711 51.5873557)",50,,,
"[695705483, 695705485, 467753678, 699934678, 699896827, 624286942]",True,"['Sint Annastraat', 'Molenstraat']","['unclassified', 'residential']",False,304.56399999999996,"LINESTRING (4.7801253 51.5874469, 4.7800289 51.5874926, 4.7798055 51.5875994, 4.7791173 51.5879276, 4.7789302 51.5880388, 4.7787141 51.5881833, 4.7785102 51.588332, 4.7784029 51.5884591, 4.7783808 51.5884799, 4.7783185 51.5885383, 4.7781358 51.5887865, 4.777973 51.5890258, 4.7779578 51.5890566, 4.7778893 51.5891984, 4.7777974 51.5894289, 4.7777348 51.5896323)",,,,
695705483,True,Molenstraat,unclassified,False,5.079,"LINESTRING (4.7801835 51.587419, 4.7801253 51.5874469)",,,,
"[7224369, 733835722]",True,Kloosterplein,tertiary,False,53.999,"LINESTRING (4.7801835 51.587419, 4.7802567 51.5874689, 4.7804191 51.5875967, 4.7805014 51.5876439, 4.7806187 51.5876972, 4.7806701 51.5877182, 4.780747 51.5877496)",50,,,
"[7224488, 1208831438]",True,Delpratsingel,tertiary,False,30.717999999999993,"LINESTRING (4.7802212 51.5929797, 4.7800444 51.5929839, 4.7799781 51.5929862, 4.7799296 51.5929896, 4.7798489 51.5929966, 4.7798001 51.5930032, 4.7797793 51.5930054)",50,1,,
1208831446,False,Delpratsingel,tertiary,True,78.119,"LINESTRING (4.7802212 51.5929797, 4.7803487 51.5929912, 4.7811833 51.5930666, 4.7811991 51.5930681, 4.7813382 51.5930878)",50,,,
7225280,False,Rozemarijnstraat,residential,True,11.733,"LINESTRING (4.7712442 51.58806, 4.7711821 51.5880263, 4.7711614 51.5880009, 4.7711504 51.587976)",,,,
