osmid,name,highway,maxspeed,oneway,reversed,length,geometry,bridge,access,lanes,junction
7099354,Meent,residential,30,True,False,147.284,"LINESTRING (5.0946989 51.8933077, 5.0944465 51.8932595, 5.094414 51.8932532, 5.0936065 51.8930965, 5.0928839 51.8929562, 5.0926511 51.892911)",,,,
7099583,Prins Hendrikstraat,living_street,15,False,False,85.39800000000001,"LINESTRING (5.0946989 51.8933077, 5.0946742 51.8936913, 5.0946604 51.8939061, 5.0946495 51.8940751)",,,,
7099767,Koningin Emmalaan,primary,50,False,True,66.126,"LINESTRING (5.0974186 51.8935029, 5.0977264 51.8934677, 5.0983666 51.8933962)",,,,
7099776,Spoorstraat,primary,50,False,False,49.681,"LINESTRING (5.0974186 51.8935029, 5.0970024 51.8935449, 5.0968405 51.8935588, 5.0967017 51.8935586)",,,,
"[866272433, 7099436]",Oranje Nassaulaan,residential,50,False,True,77.574,"LINESTRING (5.0974186 51.8935029, 5.0974288 51.8934385, 5.097458 51.8930557, 5.0973895 51.8928096)",,,,
"[7099576, 1106770379]",Watertorenlaan,residential,30,False,True,85.723,"LINESTRING (5.0974186 51.8935029, 5.0974305 51.8935625, 5.0975364 51.8939723, 5.0975956 51.8940052, 5.0976591 51.8942488)",,,,
7100337,Duetzstraat,living_street,15,False,False,40.614000000000004,"LINESTRING (5.085798 51.8936435, 5.0859474 51.8937139, 5.0859411 51.8937642, 5.0859162 51.8939624)",,,,
7100286,Julianastraat,residential,30,False,True,125.08000000000001,"LINESTRING (5.0913804 51.8938416, 5.091438 51.893735, 5.0915023 51.8936102, 5.0917029 51.8932208, 5.0917414 51.893146, 5.0919351 51.8927701)",,,,
7100288,Patrimoniumstraat,living_street,15,False,True,78.973,"LINESTRING (5.0869227 51.8937458, 5.0870285 51.8937341, 5.087257 51.8935391, 5.0876398 51.8932123)",,,,
7100338,Patrimoniumstraat,living_street,15,False,False,84.714,"LINESTRING (5.0869227 51.8937458, 5.0865668 51.8940201, 5.0863035 51.8940095, 5.0862283 51.8940065, 5.0861343 51.8939752, 5.0859162 51.8939624)",,,,
"[7100279, 7100343]",Groen van Prinstererstraat,living_street,15,False,True,105.278,"LINESTRING (5.0869227 51.8937458, 5.0866552 51.893626, 5.0866249 51.893612, 5.0863956 51.8935058, 5.086349 51.8934843, 5.086327 51.8934743, 5.0862931 51.8934589, 5.0862627 51.8934442, 5.0861816 51.8933963, 5.0859951 51.8933068, 5.0857075 51.8931687)",,,,
7100337,Duetzstraat,living_street,15,False,True,40.614,"LINESTRING (5.0859162 51.8939624, 5.0859411 51.8937642, 5.0859474 51.8937139, 5.085798 51.8936435)",,,,
7100338,Patrimoniumstraat,living_street,15,False,True,84.714,"LINESTRING (5.0859162 51.8939624, 5.0861343 51.8939752, 5.0862283 51.8940065, 5.0863035 51.8940095, 5.0865668 51.8940201, 5.0869227 51.8937458)",,,,
45358049,Zuid-Hollandweg,primary,50,True,False,5.609,"LINESTRING (5.0875908 51.8939864, 5.0875441 51.8940278)",,,1,
"[1019866188, 1019866189, 1019866183]",Stationsweg,residential,50,True,False,15.062000000000001,"LINESTRING (5.0875908 51.8939864, 5.0876891 51.8940199, 5.0877329 51.8940426, 5.0877633 51.8940671)",yes,,,
"[7100227, 1106768027]",Vrijheidsstraat,residential,30,False,False,33.839,"LINESTRING (5.0937446 51.8940755, 5.0936656 51.8942546, 5.0936653 51.8943138, 5.093665 51.8943733)",,,,
"[7100227, 1106538271]",Vrijheidsstraat,residential,30,False,"[False, True]",208.06300000000002,"LINESTRING (5.0937446 51.8940755, 5.0930982 51.8939593, 5.0931088 51.8938688, 5.0931606 51.8934748, 5.093197 51.8934549, 5.0932598 51.893453, 5.0933136 51.8934635, 5.0933574 51.8934807, 5.0933674 51.8934985, 5.0933632 51.893541, 5.0933305 51.8938203, 5.093825 51.8939076, 5.0937875 51.8939904, 5.0937446 51.8940755)",,,,
"[7100227, 1106538271]",Vrijheidsstraat,residential,30,False,"[False, True]",208.063,"LINESTRING (5.0937446 51.8940755, 5.0937875 51.8939904, 5.093825 51.8939076, 5.0933305 51.8938203, 5.0933632 51.893541, 5.0933674 51.8934985, 5.0933574 51.8934807, 5.0933136 51.8934635, 5.0932598 51.893453, 5.093197 51.8934549, 5.0931606 51.8934748, 5.0931088 51.8938688, 5.0930982 51.8939593, 5.0937446 51.8940755)",,,,
7099583,Prins Hendrikstraat,living_street,15,False,True,85.398,"LINESTRING (5.0946495 51.8940751, 5.0946604 51.8939061, 5.0946742 51.8936913, 5.0946989 51.8933077)",,,,
7099776,Spoorstraat,primary,50,False,False,11.588,"LINESTRING (5.0967017 51.8935586, 5.0965335 51.8935493)",,,,
1099713549,Zuster J.C. Croonhof,residential,50,False,False,10.022,"LINESTRING (5.0967017 51.8935586, 5.0967052 51.8936487)",,,,
7099776,Spoorstraat,primary,50,False,True,49.681,"LINESTRING (5.0967017 51.8935586, 5.0968405 51.8935588, 5.0970024 51.8935449, 5.0974186 51.8935029)",,,,
125957052,Vogelsangstraat,residential,30,False,False,152.219,"LINESTRING (5.0893485 51.8941472, 5.0893709 51.8940509, 5.0894615 51.8939775, 5.08956 51.8939285, 5.089596 51.893907, 5.089626 51.8938762, 5.0897076 51.8937694, 5.089777 51.8936734, 5.0898255 51.8936064, 5.0899395 51.8934491, 5.090144 51.8931666, 5.0903083 51.8929314)",,,,
1106768030,Stationsweg,unclassified,30,False,False,108.147,"LINESTRING (5.0893485 51.8941472, 5.090133 51.8941863, 5.0909179 51.8942357)",,,,
"[1019866185, 1106099822, 1106768030]",Stationsweg,"['unclassified', 'residential']","['30', '50']",False,True,109.173,"LINESTRING (5.0893485 51.8941472, 5.0886018 51.8941131, 5.0883331 51.8940981, 5.08819 51.8940927, 5.0878405 51.8940759, 5.0877633 51.8940671)",yes,,,
"[7099576, 1106770379]",Watertorenlaan,residential,30,False,False,85.72299999999998,"LINESTRING (5.0976591 51.8942488, 5.0975956 51.8940052, 5.0975364 51.8939723, 5.0974305 51.8935625, 5.0974186 51.8935029)",,,,
7099592,Watertorenlaan,residential,30,True,False,93.186,"LINESTRING (5.0976591 51.8942488, 5.0977003 51.8944086, 5.0977673 51.8944958, 5.0978803 51.8945695, 5.0979931 51.8945917, 5.0986468 51.8946299)",,,,
7099623,J.T. Visserstraat,residential,30,False,True,72.785,"LINESTRING (5.0976591 51.8942488, 5.0975939 51.8942574, 5.0970613 51.8943151, 5.0966146 51.8943626)",,,,
"[157073928, 225975730, 553345432, 912951006]",Stationsweg,unclassified,30,False,"[False, True]",189.21800000000002,"LINESTRING (5.093665 51.8943733, 5.0934167 51.8943638, 5.0932329 51.894354, 5.0929643 51.8943428, 5.0927295 51.8943326, 5.0926524 51.894329, 5.0925263 51.8943251, 5.0920886 51.8943099, 5.0920322 51.8943066, 5.0919604 51.8943039, 5.0918566 51.894299, 5.0914574 51.8942797, 5.091281 51.8942699, 5.0911192 51.8942573, 5.0909179 51.8942357)",,,,
"[225465395, 979568972, 979568973, 912951007]",Stationsweg,unclassified,"['30', '50']",False,False,191.08100000000005,"LINESTRING (5.093665 51.8943733, 5.0937661 51.894378, 5.0939282 51.8943886, 5.094212 51.8944153, 5.0943742 51.8944336, 5.0945909 51.8944678, 5.0948412 51.8945108, 5.0951576 51.8945312, 5.0953081 51.8945376, 5.0960624 51.8945546, 5.0961696 51.8945524, 5.0964212 51.8945321)",,,,
"[7100227, 1106768027]",Vrijheidsstraat,residential,30,False,True,33.839,"LINESTRING (5.093665 51.8943733, 5.0936653 51.8943138, 5.0936656 51.8942546, 5.0937446 51.8940755)",,,,
7099623,J.T. Visserstraat,residential,30,False,False,72.78500000000001,"LINESTRING (5.0966146 51.8943626, 5.0970613 51.8943151, 5.0975939 51.8942574, 5.0976591 51.8942488)",,,,
1019866209,Parallelweg,tertiary,50,False,False,50.331,"LINESTRING (5.0852862 51.8944277, 5.0858044 51.8944566, 5.0860162 51.8944714)",,,,
1101963221,Gerbrandylaan,residential,30,False,False,42.988,"LINESTRING (5.0852862 51.8944277, 5.0852815 51.8944777, 5.0852681 51.8945706, 5.0852515 51.8946856, 5.085239 51.8947502, 5.0851948 51.8948067)",,,,
7099800,Spoorstraat,primary,50,False,True,89.541,"LINESTRING (5.0964212 51.8945321, 5.0964084 51.8944609, 5.0963536 51.8942919, 5.0962145 51.893809, 5.0961903 51.8937398)",,,,
"[225465395, 979568972, 979568973, 912951007]",Stationsweg,unclassified,"['50', '30']",False,True,191.08100000000005,"LINESTRING (5.0964212 51.8945321, 5.0961696 51.8945524, 5.0960624 51.8945546, 5.0953081 51.8945376, 5.0951576 51.8945312, 5.0948412 51.8945108, 5.0945909 51.8944678, 5.0943742 51.8944336, 5.094212 51.8944153, 5.0939282 51.8943886, 5.0937661 51.894378, 5.093665 51.8943733)",,,,
1019863905,Spoorstraat,primary,50,True,False,58.488,"LINESTRING (5.0964212 51.8945321, 5.0964729 51.8946305, 5.0964877 51.894708, 5.0964973 51.8947848, 5.096525 51.894969, 5.0965268 51.8950515)",,,1,
32399409,,primary,50,True,False,19.108,"LINESTRING (5.0865532 51.8947751, 5.0865115 51.8947523, 5.0864807 51.8947237, 5.0864628 51.8946911, 5.086459 51.8946568, 5.0864696 51.8946231)",,,1,roundabout
1019863903,,primary,50,True,False,8.395,"LINESTRING (5.096406 51.8950458, 5.0964671 51.8950434, 5.0965268 51.8950515)",,,1,roundabout
1019863904,Spoorstraat,primary,50,True,False,57.687000000000005,"LINESTRING (5.096406 51.8950458, 5.0964213 51.8949663, 5.0964319 51.8948674, 5.0964271 51.8947828, 5.096387 51.894627, 5.0964212 51.8945321)",,,1,
7099432,Wijnmalenstraat,residential,50,False,False,65.057,"LINESTRING (5.0971772 51.8951259, 5.0971636 51.8951936, 5.097193 51.8952896, 5.0973179 51.8957016)",,,,
1019861859,Industrieweg,unclassified,50,True,False,36.907,"LINESTRING (5.0971772 51.8951259, 5.0969418 51.8951891, 5.09682 51.8952047, 5.0966639 51.8952135)",,,,
"[1120285345, 1120285346, 7099367]",Industrieweg,unclassified,50,False,False,89.34,"LINESTRING (5.0971772 51.8951259, 5.0973202 51.8951157, 5.0974632 51.8951128, 5.0975275 51.8951153, 5.0977575 51.8951241, 5.0977952 51.8951258, 5.0979069 51.8951308, 5.0979799 51.8951341, 5.0982055 51.8951441, 5.0984754 51.8951584)",yes,,,
"[1120285345, 1120285346, 7099367]",Industrieweg,unclassified,50,False,True,89.34,"LINESTRING (5.0984754 51.8951584, 5.0982055 51.8951441, 5.0979799 51.8951341, 5.0979069 51.8951308, 5.0977952 51.8951258, 5.0977575 51.8951241, 5.0975275 51.8951153, 5.0974632 51.8951128, 5.0973202 51.8951157, 5.0971772 51.8951259)",yes,,,
7099612,Fokkerstraat,unclassified,50,False,False,284.823,"LINESTRING (5.0984754 51.8951584, 5.0986 51.8956, 5.099 51.8969, 5.099226 51.8976178, 5.0992442 51.8976755)",,,,
7099357,Sperwerlaan,residential,30,False,False,79.182,"LINESTRING (5.0905024 51.8957074, 5.0915623 51.8957554, 5.0916533 51.8957591)",,,,
"[7100145, 7099357]",Sperwerlaan,residential,30,False,"[False, True]",212.53,"LINESTRING (5.0905024 51.8957074, 5.089804 51.8956762, 5.0894557 51.8956606, 5.089284 51.8956522, 5.0882165 51.8955994, 5.0879538 51.8955887, 5.0878777 51.8955857, 5.0878479 51.895595, 5.0878249 51.895607, 5.0878022 51.8956417, 5.0877931 51.8956889, 5.0877723 51.8958513)",,,,
1108251700,Koekoekstraat,residential,30,False,False,55.309000000000005,"LINESTRING (5.0905024 51.8957074, 5.0904961 51.8957658, 5.0904743 51.8959448, 5.0904718 51.895965, 5.0904571 51.896086, 5.090478 51.8961104, 5.0904686 51.8961846, 5.0904666 51.8962003)",,,,
7099432,Wijnmalenstraat,residential,50,False,True,65.057,"LINESTRING (5.0973179 51.8957016, 5.097193 51.8952896, 5.0971636 51.8951936, 5.0971772 51.8951259)",,,,
7099357,Sperwerlaan,residential,30,False,False,91.303,"LINESTRING (5.0916533 51.8957591, 5.0918141 51.8957782, 5.0921983 51.895797, 5.0929775 51.8958335)",,,,
7099357,Sperwerlaan,residential,30,False,True,79.182,"LINESTRING (5.0916533 51.8957591, 5.0915623 51.8957554, 5.0905024 51.8957074)",,,,
1019861863,Roekstraat,tertiary,30,False,False,124.71,"LINESTRING (5.0916533 51.8957591, 5.0916438 51.8958596, 5.0916046 51.8961346, 5.0915769 51.8963287, 5.0915707 51.8963754, 5.091566 51.8964139, 5.0915438 51.8966207, 5.0915171 51.8967952, 5.0915046 51.8968768)",,,,
1019861863,Roekstraat,tertiary,30,False,True,57.726,"LINESTRING (5.0916533 51.8957591, 5.0916776 51.8955481, 5.0916929 51.8953297, 5.0916998 51.8952408)",,,,
7100145,Sperwerlaan,residential,30,False,False,38.711,"LINESTRING (5.0877723 51.8958513, 5.0877383 51.8961988)",,,,
"[7100145, 7099357]",Sperwerlaan,residential,30,False,"[False, True]",212.52999999999997,"LINESTRING (5.0877723 51.8958513, 5.0877931 51.8956889, 5.0878022 51.8956417, 5.0878249 51.895607, 5.0878479 51.895595, 5.0878777 51.8955857, 5.0879538 51.8955887, 5.0882165 51.8955994, 5.089284 51.8956522, 5.0894557 51.8956606, 5.089804 51.8956762, 5.0905024 51.8957074)",,,,
7100255,Buizerdstraat,residential,30,False,True,123.64399999999998,"LINESTRING (5.0877723 51.8958513, 5.0867746 51.8958103, 5.0867333 51.8958208, 5.0867119 51.8958437, 5.0866471 51.8962828)",,,,
7099357,Sperwerlaan,residential,30,False,False,147.727,"LINESTRING (5.0929775 51.8958335, 5.09401 51.8958771, 5.0940411 51.8958783, 5.0951254 51.8959241)",,,,
7099357,Sperwerlaan,residential,30,False,True,91.30300000000001,"LINESTRING (5.0929775 51.8958335, 5.0921983 51.895797, 5.0918141 51.8957782, 5.0916533 51.8957591)",,,,
7100132,Dirk Karsstraat,residential,30,False,False,186.867,"LINESTRING (5.0929775 51.8958335, 5.0929712 51.8958891, 5.0929502 51.8960741, 5.0929488 51.8960929, 5.0929372 51.8961977, 5.0929267 51.8962923, 5.0929178 51.8963675, 5.0929252 51.8963855, 5.0929461 51.8964023, 5.0929711 51.8964076, 5.0930018 51.8964104, 5.0937964 51.8964436, 5.0938529 51.8964495, 5.0938767 51.8964599, 5.0938942 51.8964718, 5.0938898 51.8965165, 5.0938807 51.8966085, 5.0938688 51.8967277, 5.0938437 51.89698)",,,,
7099357,Sperwerlaan,residential,30,False,True,147.727,"LINESTRING (5.0951254 51.8959241, 5.0940411 51.8958783, 5.09401 51.8958771, 5.0929775 51.8958335)",,,,
7099569,Sperwerlaan,residential,30,False,False,84.335,"LINESTRING (5.0951254 51.8959241, 5.0951181 51.8959892, 5.0950965 51.8961801, 5.0950697 51.8963905, 5.0950649 51.8964363, 5.0950618 51.8964655, 5.095042 51.8966641, 5.0950403 51.8966807)",,,,
7099571,IJsvogellaan,residential,30,False,False,140.261,"LINESTRING (5.0951254 51.8959241, 5.0951988 51.8959253, 5.0953425 51.8959326, 5.0958933 51.8959594, 5.0959627 51.8960079, 5.0960634 51.8963429, 5.0961004 51.8964804, 5.0960998 51.8965263, 5.096074 51.8967211)",,,,
7100145,Sperwerlaan,residential,30,False,False,28.876,"LINESTRING (5.0877383 51.8961988, 5.0877035 51.8964576)",,,,
7100145,Sperwerlaan,residential,30,False,True,38.711,"LINESTRING (5.0877383 51.8961988, 5.0877723 51.8958513)",,,,
7100167,Koekoekstraat,residential,30,False,True,126.674,"LINESTRING (5.0877383 51.8961988, 5.0881368 51.8962199, 5.0881655 51.8962213, 5.0885213 51.8962387, 5.0887505 51.8962488, 5.089097 51.8962641, 5.0891385 51.8962659, 5.0895791 51.8962847)",,,,
7100255,Buizerdstraat,residential,30,False,True,13.826,"LINESTRING (5.0866471 51.8962828, 5.0866346 51.8964069)",,,,
7100255,Buizerdstraat,residential,30,False,False,123.64399999999999,"LINESTRING (5.0866471 51.8962828, 5.0867119 51.8958437, 5.0867333 51.8958208, 5.0867746 51.8958103, 5.0877723 51.8958513)",,,,
7100372,Valkhof,residential,30,False,False,115.483,"LINESTRING (5.0866471 51.8962828, 5.0859224 51.8962488, 5.0858658 51.8967443, 5.0860167 51.8967507)",,,,
7100146,Spreeuwstraat,residential,30,False,False,55.223,"LINESTRING (5.0895791 51.8962847, 5.089552 51.8965232, 5.0895271 51.8967392, 5.0895224 51.8967801)",,,,
7100167,Koekoekstraat,residential,30,False,False,126.67399999999999,"LINESTRING (5.0895791 51.8962847, 5.0891385 51.8962659, 5.089097 51.8962641, 5.0887505 51.8962488, 5.0885213 51.8962387, 5.0881655 51.8962213, 5.0881368 51.8962199, 5.0877383 51.8961988)",,,,
7100167,Koekoekstraat,residential,30,False,True,44.184000000000005,"LINESTRING (5.0895791 51.8962847, 5.0900307 51.8963012, 5.0901662 51.8963069, 5.0902219 51.8963061)",,,,
7100255,Buizerdstraat,residential,30,False,False,13.826,"LINESTRING (5.0866346 51.8964069, 5.0866471 51.8962828)",,,,
7100381,Velduilstraat,residential,30,False,False,73.561,"LINESTRING (5.0866346 51.8964069, 5.0877035 51.8964576)",,,,
7100255,Buizerdstraat,residential,30,False,True,140.754,"LINESTRING (5.0866346 51.8964069, 5.0865594 51.8970168, 5.0876171 51.8970609)",,,,
7100145,Sperwerlaan,residential,30,False,True,28.876,"LINESTRING (5.0877035 51.8964576, 5.0877383 51.8961988)",,,,
7100381,Velduilstraat,residential,30,False,True,73.561,"LINESTRING (5.0877035 51.8964576, 5.0866346 51.8964069)",,,,
7100145,Sperwerlaan,residential,30,False,False,67.346,"LINESTRING (5.0877035 51.8964576, 5.0876387 51.8969242, 5.0876171 51.8970609)",,,,
1019863912,,residential,50,False,False,29.845,"LINESTRING (5.0972134 51.8966051, 5.0973026 51.8968678)",,,,
7099569,Sperwerlaan,residential,30,False,False,40.116,"LINESTRING (5.0950403 51.8966807, 5.0949953 51.8970404)",,,,
7099569,Sperwerlaan,residential,30,False,True,84.335,"LINESTRING (5.0950403 51.8966807, 5.095042 51.8966641, 5.0950618 51.8964655, 5.0950649 51.8964363, 5.0950697 51.8963905, 5.0950965 51.8961801, 5.0951181 51.8959892, 5.0951254 51.8959241)",,,,
7099571,IJsvogellaan,residential,30,False,True,71.07100000000001,"LINESTRING (5.0950403 51.8966807, 5.0959883 51.8967171, 5.096074 51.8967211)",,,,
7099571,IJsvogellaan,residential,30,False,False,71.07100000000001,"LINESTRING (5.096074 51.8967211, 5.0959883 51.8967171, 5.0950403 51.8966807)",,,,
7099571,IJsvogellaan,residential,30,False,True,140.26100000000002,"LINESTRING (5.096074 51.8967211, 5.0960998 51.8965263, 5.0961004 51.8964804, 5.0960634 51.8963429, 5.0959627 51.8960079, 5.0958933 51.8959594, 5.0953425 51.8959326, 5.0951988 51.8959253, 5.0951254 51.8959241)",,,,
662415744,IJsvogellaan,residential,30,False,False,30.162,"LINESTRING (5.096074 51.8967211, 5.0961135 51.8967616, 5.0960896 51.8969851)",,,,
7100372,Valkhof,residential,30,False,True,115.483,"LINESTRING (5.0860167 51.8967507, 5.0858658 51.8967443, 5.0859224 51.8962488, 5.0866471 51.8962828)",,,,
7100142,Eksterlaan,tertiary,30,False,False,136.435,"LINESTRING (5.0895224 51.8967801, 5.0905061 51.8968281, 5.091343 51.8968689, 5.0915046 51.8968768)",,,,
7100142,Eksterlaan,tertiary,30,False,True,70.57499999999999,"LINESTRING (5.0895224 51.8967801, 5.0893964 51.8967793, 5.089269 51.8967743, 5.0891644 51.8967958, 5.0891201 51.8968422, 5.0890277 51.8970928, 5.0890057 51.8971525, 5.088992 51.8971896)",,,,
7100146,Spreeuwstraat,residential,30,False,True,55.223,"LINESTRING (5.0895224 51.8967801, 5.0895271 51.8967392, 5.089552 51.8965232, 5.0895791 51.8962847)",,,,
"[488580529, 488580530, 7100107]",Eiland,residential,30,False,False,53.705999999999996,"LINESTRING (5.0915046 51.8968768, 5.0914862 51.8970005, 5.0914769 51.8970642, 5.0914501 51.8972695, 5.0914357 51.8973579)",yes,,,
"[655444182, 7100142]",Eksterlaan,tertiary,30,False,False,160.913,"LINESTRING (5.0915046 51.8968768, 5.0916716 51.8968838, 5.0918411 51.8968932, 5.0919665 51.8968999, 5.0928153 51.8969346, 5.0938437 51.89698)",,,,
7100142,Eksterlaan,tertiary,30,False,True,136.435,"LINESTRING (5.0915046 51.8968768, 5.091343 51.8968689, 5.0905061 51.8968281, 5.0895224 51.8967801)",,,,
1019861863,Roekstraat,tertiary,30,False,True,124.71000000000001,"LINESTRING (5.0915046 51.8968768, 5.0915171 51.8967952, 5.0915438 51.8966207, 5.091566 51.8964139, 5.0915707 51.8963754, 5.0915769 51.8963287, 5.0916046 51.8961346, 5.0916438 51.8958596, 5.0916533 51.8957591)",,,,
7100132,Dirk Karsstraat,residential,30,False,True,186.86700000000005,"LINESTRING (5.0938437 51.89698, 5.0938688 51.8967277, 5.0938807 51.8966085, 5.0938898 51.8965165, 5.0938942 51.8964718, 5.0938767 51.8964599, 5.0938529 51.8964495, 5.0937964 51.8964436, 5.0930018 51.8964104, 5.0929711 51.8964076, 5.0929461 51.8964023, 5.0929252 51.8963855, 5.0929178 51.8963675, 5.0929267 51.8962923, 5.0929372 51.8961977, 5.0929488 51.8960929, 5.0929502 51.8960741, 5.0929712 51.8958891, 5.0929775 51.8958335)",,,,
655444182,Eksterlaan,tertiary,30,False,False,79.303,"LINESTRING (5.0938437 51.89698, 5.0945891 51.8970198, 5.0949953 51.8970404)",,,,
"[7100142, 655444182]",Eksterlaan,tertiary,30,False,True,160.913,"LINESTRING (5.0938437 51.89698, 5.0928153 51.8969346, 5.0919665 51.8968999, 5.0918411 51.8968932, 5.0916716 51.8968838, 5.0915046 51.8968768)",,,,
7100145,Sperwerlaan,residential,30,False,True,9.561,"LINESTRING (5.0876079 51.8971467, 5.0876171 51.8970609)",,,,
7100199,Ooievaarlaan,tertiary,30,False,False,95.407,"LINESTRING (5.0876079 51.8971467, 5.088518 51.8971417, 5.0888531 51.8971756, 5.088992 51.8971896)",,,,
7099569,Sperwerlaan,residential,30,False,True,40.116,"LINESTRING (5.0949953 51.8970404, 5.0950403 51.8966807)",,,,
655444182,Eksterlaan,tertiary,30,False,False,139.46699999999998,"LINESTRING (5.0949953 51.8970404, 5.0952436 51.8970535, 5.0953581 51.897062, 5.0954127 51.8970687, 5.0954575 51.8970852, 5.0954748 51.8971199, 5.0954725 51.8971522, 5.0953844 51.8978455, 5.0953554 51.8980434)",,,,
655444182,Eksterlaan,tertiary,30,False,True,79.303,"LINESTRING (5.0949953 51.8970404, 5.0945891 51.8970198, 5.0938437 51.89698)",,,,
7100101,Drossaardslaan,tertiary,30,False,False,108.559,"LINESTRING (5.088992 51.8971896, 5.0886499 51.8981428)",,,,
7100142,Eksterlaan,tertiary,30,False,False,70.57499999999999,"LINESTRING (5.088992 51.8971896, 5.0890057 51.8971525, 5.0890277 51.8970928, 5.0891201 51.8968422, 5.0891644 51.8967958, 5.089269 51.8967743, 5.0893964 51.8967793, 5.0895224 51.8967801)",,,,
7100199,Ooievaarlaan,tertiary,30,False,True,95.40700000000001,"LINESTRING (5.088992 51.8971896, 5.0888531 51.8971756, 5.088518 51.8971417, 5.0876079 51.8971467)",,,,
"[1019863912, 7099565, 1019863911]",,residential,50,False,True,48.897,"LINESTRING (5.0970547 51.8971341, 5.0971847 51.8971199, 5.0972311 51.8971145, 5.0973533 51.897101, 5.0973807 51.8970982, 5.0973026 51.8968678)",yes,,,
1019863909,Schaikseweg,primary,50,True,False,88.77600000000001,"LINESTRING (5.0970547 51.8971341, 5.0971404 51.8974377, 5.0971633 51.897598, 5.0972116 51.8978501, 5.0972376 51.8979238)",,,1,
7100036,Eiland,residential,30,False,False,16.979,"LINESTRING (5.091191 51.8973806, 5.0914357 51.8973579)",,,,
7100036,Eiland,residential,30,False,True,87.964,"LINESTRING (5.091191 51.8973806, 5.0909474 51.8974578, 5.0909387 51.89769, 5.0909339 51.8978201, 5.090934 51.8980266, 5.0909738 51.8980738)",,,,
1109237131,Eiland,residential,30,False,False,46.431,"LINESTRING (5.091191 51.8973806, 5.0911332 51.8973448, 5.0910811 51.8973339, 5.0905414 51.8973284)",,,,
7100036,Eiland,residential,30,False,True,16.979,"LINESTRING (5.0914357 51.8973579, 5.091191 51.8973806)",,,,
7100036,Eiland,residential,30,False,False,120.00099999999999,"LINESTRING (5.0914357 51.8973579, 5.0914147 51.897449, 5.0914073 51.8974768, 5.0913919 51.897496, 5.0912528 51.8975429, 5.0912106 51.8975637, 5.0911996 51.8976006, 5.0911976 51.8976893, 5.0911975 51.8978207, 5.0911969 51.8979402, 5.0912221 51.8979887, 5.0912856 51.8980688, 5.091282 51.898103, 5.0912597 51.8981347, 5.0912217 51.8981555, 5.091189 51.8981623, 5.0911529 51.8981628, 5.091116 51.8981565, 5.0910809 51.898145, 5.0910274 51.8981136, 5.0909738 51.8980738)",,,,
7100108,,residential,,False,False,73.95499999999998,"LINESTRING (5.0914357 51.8973579, 5.0919514 51.8973949, 5.0920015 51.8974052, 5.0920487 51.8974298, 5.0921436 51.8975781, 5.0920933 51.8976884)",,,,
"[488580529, 488580530, 7100107]",Eiland,residential,30,False,True,53.706,"LINESTRING (5.0914357 51.8973579, 5.0914501 51.8972695, 5.0914769 51.8970642, 5.0914862 51.8970005, 5.0915046 51.8968768)",yes,,,
"[7099564, 1019863060]",Energieweg,unclassified,50,False,False,113.791,"LINESTRING (5.0992442 51.8976755, 5.0988259 51.8977211, 5.0987178 51.8977408, 5.098586 51.8977649, 5.0983907 51.8978111, 5.0983126 51.8978291, 5.0981442 51.897883, 5.0979107 51.8979612, 5.0976853 51.8980034)",,,,
7099612,Fokkerstraat,unclassified,50,False,True,284.82300000000004,"LINESTRING (5.0992442 51.8976755, 5.099226 51.8976178, 5.099 51.8969, 5.0986 51.8956, 5.0984754 51.8951584)",,,,
1019863907,,primary,50,True,False,8.239999999999998,"LINESTRING (5.0971197 51.8979342, 5.0971775 51.8979243, 5.0972376 51.8979238)",,,1,roundabout
1019863908,Schaikseweg,primary,50,True,False,295.18999999999994,"LINESTRING (5.0971197 51.8979342, 5.0971195 51.8978583, 5.097065 51.8975968, 5.0970258 51.89743, 5.0969513 51.8971472, 5.096704 51.8963494, 5.0966028 51.8960229, 5.0965016 51.8956034, 5.096462 51.8954151, 5.0964357 51.895315)",,,1,
"[7099508, 7099526]",Molenlaan,tertiary,"['30', '50']",False,False,90.667,"LINESTRING (5.0953554 51.8980434, 5.0955055 51.8980497, 5.0960542 51.8980728, 5.0964932 51.8980957, 5.0966736 51.8980946)",,,,
655444182,Eksterlaan,tertiary,30,False,True,139.46699999999998,"LINESTRING (5.0953554 51.8980434, 5.0953844 51.8978455, 5.0954725 51.8971522, 5.0954748 51.8971199, 5.0954575 51.8970852, 5.0954127 51.8970687, 5.0953581 51.897062, 5.0952436 51.8970535, 5.0949953 51.8970404)",,,,
7100101,Drossaardslaan,tertiary,30,False,True,108.559,"LINESTRING (5.0886499 51.8981428, 5.088992 51.8971896)",,,,
