osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,width,junction,bridge
6778280,False,Nieuweweg,secondary,50,True,174.331,2,"LINESTRING (5.8339028 50.8680371, 5.8337619 50.8679005, 5.8337013 50.8678417, 5.8336854 50.8678266, 5.8336666 50.8678086, 5.8334327 50.8675857, 5.8333398 50.8674976, 5.8332101 50.8673745, 5.8327732 50.8669601, 5.8326574 50.8668471, 5.8326446 50.8668339, 5.8325405 50.8667262)",,,
6778542,False,Nieuweweg,secondary,50,False,80.74900000000001,,"LINESTRING (5.8339028 50.8680371, 5.8340986 50.8682247, 5.8341113 50.8682371, 5.8342462 50.8683683, 5.8342808 50.868402, 5.8343415 50.8684615, 5.8343974 50.8685155, 5.8344736 50.8685895, 5.8345313 50.8686454)",,,
"[941823770, 6778500]",False,Stationsstraat,tertiary,50,False,52.229,,"LINESTRING (5.8339028 50.8680371, 5.8338003 50.8681304, 5.8336807 50.8682462, 5.8334488 50.8684077)",,,
9096449,False,De Valk,residential,50,False,113.644,,"LINESTRING (5.829702 50.8681175, 5.8297479 50.8681478, 5.8298099 50.868197, 5.8298671 50.8682519, 5.8299185 50.8683221, 5.829958 50.8683999, 5.8299659 50.8684697, 5.8299854 50.8685226, 5.8300196 50.8685689, 5.8300848 50.8686148, 5.8305005 50.8689247, 5.8305143 50.868952, 5.8305158 50.8689728)",,,
6766900,False,Sint Nicolaasstraat,residential,30,True,50.98,,"LINESTRING (5.8375142 50.8682485, 5.8378899 50.8678561)",,,
6766974,False,Hekerbeekweg,residential,30,True,153.08700000000005,,"LINESTRING (5.8375142 50.8682485, 5.83695 50.86814, 5.83664 50.86802, 5.83646 50.86793, 5.8362883 50.8677924, 5.8361865 50.8676775, 5.8361138 50.8675549, 5.8361035 50.8675037, 5.8361082 50.8674519, 5.8361261 50.8674132, 5.8361668 50.867372)",,,
6778111,True,Prinses Margrietlaan,residential,50,False,219.785,,"LINESTRING (5.8287598 50.8684091, 5.8283473 50.868142, 5.8282663 50.8680895, 5.82785 50.86782, 5.8275667 50.8675327, 5.8268238 50.8668654)",,,
6778516,False,Broekhem,secondary,50,True,62.74199999999999,2,"LINESTRING (5.8287598 50.8684091, 5.8289369 50.8682635, 5.8292315 50.8679472, 5.8292426 50.8679353)",,,
941823769,False,Wehryweg,unclassified,50,False,38.854,,"LINESTRING (5.8320955 50.8687828, 5.8325038 50.8690188)",,,
941823769,False,Wehryweg,unclassified,50,True,38.854,,"LINESTRING (5.8325038 50.8690188, 5.8320955 50.8687828)",,,
300377968,False,Stationsstraat,tertiary,50,True,32.147,,"LINESTRING (5.8325038 50.8690188, 5.8326066 50.8689527, 5.8328252 50.8688128)",,,
9096449,False,De Valk,residential,50,True,113.644,,"LINESTRING (5.8305158 50.8689728, 5.8305143 50.868952, 5.8305005 50.8689247, 5.8300848 50.8686148, 5.8300196 50.8685689, 5.8299854 50.8685226, 5.8299659 50.8684697, 5.829958 50.8683999, 5.8299185 50.8683221, 5.8298671 50.8682519, 5.8298099 50.868197, 5.8297479 50.8681478, 5.829702 50.8681175)",,,
6778490,False,Kloosterweg,unclassified,30,True,57.599,,"LINESTRING (5.8339265 50.8689901, 5.83412 50.86884, 5.8343974 50.8687044, 5.8345313 50.8686454)",,,
"[6766881, 951992948, 61891751]",False,Burgemeester Henssingel,residential,50,True,97.22399999999999,,"LINESTRING (5.8379824 50.8634792, 5.8379571 50.8634219, 5.8379216 50.8633721, 5.837865 50.8633154, 5.8376929 50.8631685, 5.8376419 50.8631545, 5.8376016 50.8631602, 5.8373428 50.8633012, 5.8370562 50.863449)",,,
23311569,False,Daalhemerweg,tertiary,50,False,100.29199999999999,,"LINESTRING (5.8299154 50.8616485, 5.82985 50.86181, 5.8298419 50.8618484, 5.8298311 50.8619, 5.8298164 50.861982, 5.8297767 50.8622379, 5.82977 50.8622667, 5.8297619 50.8623157, 5.8297527 50.8623527, 5.8297421 50.8623862, 5.8297 50.8624445, 5.8296789 50.8624716, 5.8296581 50.8624968, 5.8296524 50.862512, 5.8296494 50.8625284)",,,
19733130,False,Emmalaan,residential,30,True,75.796,,"LINESTRING (5.8293534 50.865189, 5.829283 50.8651207, 5.8292253 50.8650363, 5.8291761 50.8649033, 5.8291249 50.8647352, 5.8291239 50.8646257, 5.829139 50.8645713, 5.8291715 50.864542)",,,
72787662,True,Berkelplein,secondary,50,False,27.094,1,"LINESTRING (5.8341676 50.8616577, 5.8342748 50.8617334, 5.8343984 50.8618522)",,,
199700407,True,,secondary,50,False,7.135000000000001,1,"LINESTRING (5.8341676 50.8616577, 5.8341447 50.8616789, 5.8341218 50.8616919, 5.8340958 50.8617016)",,roundabout,
6778264,True,,secondary,50,False,14.112000000000002,1,"LINESTRING (5.8340958 50.8617016, 5.8340701 50.8617073, 5.8340432 50.86171, 5.8340166 50.8617097, 5.8339905 50.8617064, 5.8339483 50.8616938, 5.8339143 50.8616736)",,roundabout,
461428747,False,Stationsstraat,tertiary,50,False,62.802,,"LINESTRING (5.8334488 50.8684077, 5.8328252 50.8688128)",,,
"[457891691, 568682766, 568682767]",True,,busway,50,False,97.975,,"LINESTRING (5.8334488 50.8684077, 5.833598 50.8685884, 5.8334805 50.8686524, 5.8333792 50.8687346, 5.833295 50.8687424, 5.8331925 50.86882, 5.833135 50.8688219, 5.8330032 50.8689202, 5.8328252 50.8688128)",,,
"[941823770, 6778500]",False,Stationsstraat,tertiary,50,True,52.229,,"LINESTRING (5.8334488 50.8684077, 5.8336807 50.8682462, 5.8338003 50.8681304, 5.8339028 50.8680371)",,,
461428747,False,Stationsstraat,tertiary,50,True,62.802,,"LINESTRING (5.8328252 50.8688128, 5.8334488 50.8684077)",,,
300377968,False,Stationsstraat,tertiary,50,False,32.147,,"LINESTRING (5.8328252 50.8688128, 5.8326066 50.8689527, 5.8325038 50.8690188)",,,
7914064,False,Sint Pieterstraat,residential,30,True,27.985000000000003,,"LINESTRING (5.834942 50.8656774, 5.8349883 50.865821, 5.8350001 50.8658453, 5.8350207 50.8658841, 5.8350436 50.8659201)",,,
6778490,False,Kloosterweg,unclassified,30,False,57.599,,"LINESTRING (5.8345313 50.8686454, 5.8343974 50.8687044, 5.83412 50.86884, 5.8339265 50.8689901)",,,
6778542,False,Nieuweweg,secondary,50,True,80.74900000000001,,"LINESTRING (5.8345313 50.8686454, 5.8344736 50.8685895, 5.8343974 50.8685155, 5.8343415 50.8684615, 5.8342808 50.868402, 5.8342462 50.8683683, 5.8341113 50.8682371, 5.8340986 50.8682247, 5.8339028 50.8680371)",,,
635749159,False,Halderstraat,residential,30,False,39.815000000000005,,"LINESTRING (5.8304122 50.8637339, 5.8299316 50.8638087, 5.8298615 50.8638199)",,,
"[1061745608, 6778171, 6778075, 6778095]",False,"['Palankastraat', 'De Guascostraat']",residential,30,True,143.812,,"LINESTRING (5.8329572 50.8627023, 5.8329968 50.8626957, 5.8330954 50.8626864, 5.8331455 50.8626738, 5.8331757 50.8626637, 5.8331974 50.8626531, 5.8332408 50.8626173, 5.833262 50.8625925, 5.8332752 50.8625763, 5.8332761 50.862556, 5.833278 50.8625356, 5.8332563 50.8625066, 5.8332464 50.8624893, 5.833236 50.8624709, 5.833237 50.8624507, 5.8332402 50.862427, 5.8333718 50.862196, 5.833506 50.8620065, 5.8336237 50.8618401, 5.833764 50.8617364, 5.8339143 50.8616736)",,,
6778119,False,Pastoor Sartonstraat,residential,30,True,131.78300000000002,,"LINESTRING (5.834876 50.8653243, 5.8351081 50.8652743, 5.8353976 50.8651992, 5.8356826 50.8650846, 5.8359858 50.8649193, 5.8363357 50.8646266)",,,
6766826,False,Pastoor Sartonstraat,residential,30,False,130.188,,"LINESTRING (5.8371984 50.8635921, 5.83716 50.8636306, 5.83709 50.86374, 5.8367279 50.8642128, 5.8363357 50.8646266)",,,
6767178,False,Burgemeester Henssingel,secondary,50,False,147.03799999999998,,"LINESTRING (5.8371984 50.8635921, 5.8372789 50.8636801, 5.8373247 50.8637387, 5.8374194 50.8638861, 5.8374838 50.8640205, 5.8375321 50.864173, 5.8375519 50.8642609, 5.8375668 50.8643897, 5.8375705 50.8644648, 5.8375703 50.8645031, 5.8375689 50.8645352, 5.8375651 50.8645746, 5.8375603 50.8646058, 5.8375473 50.8646737, 5.8375382 50.8647061, 5.8375272 50.8647429, 5.837513 50.864781, 5.8374909 50.8648246, 5.8374689 50.8648647)",,,
6767178,False,Burgemeester Henssingel,secondary,50,True,18.785,,"LINESTRING (5.8371984 50.8635921, 5.8371274 50.8635184, 5.8370562 50.863449)",,,
6778286,False,Geneindestraat,secondary,50,True,26.316,3,"LINESTRING (5.8321954 50.8668188, 5.8325405 50.8667262)",,,
"[6778282, 941717716]",False,Geneindestraat,secondary,50,False,98.898,3,"LINESTRING (5.8321954 50.8668188, 5.8320568 50.8668541, 5.8320163 50.866865, 5.8319784 50.866875, 5.8316399 50.8669696, 5.8314841 50.867007, 5.830894 50.8671597)",,,
6778286,False,Geneindestraat,secondary,50,False,26.316,3,"LINESTRING (5.8325405 50.8667262, 5.8321954 50.8668188)",,,
"[6778257, 6778258, 1012584291]",False,Reinaldstraat,secondary,50,True,197.246,2,"LINESTRING (5.8325405 50.8667262, 5.8326736 50.8666878, 5.8327443 50.8666651, 5.8327777 50.8666548, 5.8328157 50.8666417, 5.8329799 50.8665882, 5.8332787 50.8664894, 5.8338407 50.8663038, 5.8339563 50.8662649, 5.8346045 50.8660535, 5.8347237 50.8660178, 5.8348445 50.8659837, 5.8348801 50.8659719, 5.8350436 50.8659201)",,,
6778280,False,Nieuweweg,secondary,50,False,174.331,2,"LINESTRING (5.8325405 50.8667262, 5.8326446 50.8668339, 5.8326574 50.8668471, 5.8327732 50.8669601, 5.8332101 50.8673745, 5.8333398 50.8674976, 5.8334327 50.8675857, 5.8336666 50.8678086, 5.8336854 50.8678266, 5.8337013 50.8678417, 5.8337619 50.8679005, 5.8339028 50.8680371)",,,
