osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,tunnel
"[6872872, 6872934]",Piersonstraat,residential,30,False,"[False, True]",175.12199999999999,"LINESTRING (5.8601 51.844, 5.8614361 51.8450252, 5.8617644 51.8448646)",,,,
6872918,Eerste Walstraat,residential,30,True,False,58.153,"LINESTRING (5.8601 51.844, 5.8600326 51.8440437, 5.859963 51.8441222, 5.8598855 51.8442526, 5.8597591 51.8444734)",,,,
6872439,Ottengas,residential,30,False,True,78.166,"LINESTRING (5.8674708 51.8484922, 5.8673273 51.8482698, 5.8671438 51.8480533, 5.8669503 51.8478696)",,,,
6872883,Regulierstraat,residential,30,True,False,42.926,"LINESTRING (5.8606946 51.8461053, 5.860308 51.845802)",,,,
304149805,Regulierenhof,residential,,False,False,32.659,"LINESTRING (5.8606946 51.8461053, 5.86106 51.8459174)",,,,
304149805,Regulierenhof,residential,,False,True,32.659,"LINESTRING (5.86106 51.8459174, 5.8606946 51.8461053)",,,,
669580402,Burchtstraat,residential,30,False,False,57.8,"LINESTRING (5.8682657 51.8465304, 5.8688512 51.8465288, 5.8691066 51.8465389)",,,,
6872883,Regulierstraat,residential,30,True,False,3.112,"LINESTRING (5.860308 51.845802, 5.86028 51.84578)",,,,
"[452096885, 217637694, 452096887]",Zes Huizenhof,residential,,False,False,91.61999999999999,"LINESTRING (5.860308 51.845802, 5.8603708 51.8457701, 5.8605219 51.8456934, 5.860657 51.8456224, 5.8603946 51.8454198, 5.8600432 51.8456027)",,,,building_passage
686177016,Bijleveldsingel,residential,50,True,False,31.86,"LINESTRING (5.870046 51.8431186, 5.8701804 51.8432441, 5.8703206 51.843349)",1,,,
686177017,Bijleveldsingel,residential,50,True,False,38.376000000000005,"LINESTRING (5.870046 51.8431186, 5.8700502 51.8432749, 5.8700479 51.8434637)",2,,,
560998518,Quackplein,secondary,50,True,False,10.639,"LINESTRING (5.8581107 51.844014, 5.8580351 51.8440975)",2,S101,,
561080591,Spoorstraat,residential,50,True,False,36.343,"LINESTRING (5.8570868 51.8439094, 5.8568384 51.8439312, 5.8565662 51.8439665)",,,,
561080592,Tunnelweg,secondary,50,True,False,31.691,"LINESTRING (5.8570868 51.8439094, 5.8568507 51.8438782, 5.8566344 51.8438538)",2,S102,,
"[63060201, 739241366, 31952711]",Mariënburg,residential,30,False,"[False, True]",86.453,"LINESTRING (5.8660876 51.8450175, 5.8662287 51.8450027, 5.8663106 51.8450039, 5.8668545 51.8447772, 5.8671664 51.844646)",,,,
6872591,Ziekerstraat,residential,30,False,True,15.478,"LINESTRING (5.8652078 51.8440934, 5.8652896 51.8439637)",1,,,
6872893,Pijkestraat,residential,30,False,True,19.736,"LINESTRING (5.8587106 51.8474225, 5.8586213 51.8472538)",,,,
946626211,Oranjesingel,primary,50,True,False,21.814,"LINESTRING (5.8682442 51.8431505, 5.8684638 51.843162, 5.8685545 51.8431835)",2,,,
"[686177013, 686177015]",Berg en Dalseweg,tertiary,50,False,False,23.092,"LINESTRING (5.8703206 51.843349, 5.8701792 51.8433845, 5.870149 51.8434018, 5.8700479 51.8434637)",3,,,
946626222,Sint Canisiussingel,primary,50,True,False,14.818999999999999,"LINESTRING (5.8688303 51.843346, 5.8687386 51.843322, 5.8686317 51.843294)",2,,,
946626216,Sint Canisiussingel,primary,50,True,False,10.558,"LINESTRING (5.8686938 51.8432181, 5.8687889 51.8432417, 5.8688364 51.8432535)",3,,,
"[315945299, 672541767]",Oranjesingel,residential,30,True,False,52.507000000000005,"LINESTRING (5.8684931 51.8432498, 5.8682135 51.8433142, 5.8677807 51.8432076)",,,,
946626212,Oranjesingel,primary,50,True,False,20.381999999999998,"LINESTRING (5.8684931 51.8432498, 5.8684349 51.8432313, 5.8682442 51.8431505)",3,,,
"[672541770, 742322861, 742322862]",Sint Canisiussingel,residential,30,True,False,75.089,"LINESTRING (5.8688364 51.8432535, 5.8690688 51.8431837, 5.8696105 51.8433253, 5.8696704 51.8434596, 5.8696764 51.843472)",,,,
946626216,Sint Canisiussingel,primary,50,True,False,62.615,"LINESTRING (5.8688364 51.8432535, 5.8695872 51.843447, 5.8696764 51.843472)",3,,,
"[742322888, 672541772, 742322887]",Sint Canisiussingel,residential,30,True,False,78.75300000000001,"LINESTRING (5.8697461 51.843596, 5.8694963 51.8436525, 5.8689264 51.8434907, 5.8688367 51.8433557, 5.8688303 51.843346)",,,,
946626222,Sint Canisiussingel,primary,50,True,False,68.78999999999999,"LINESTRING (5.8697461 51.843596, 5.8695937 51.8435518, 5.8693588 51.8434851, 5.8689353 51.8433735, 5.8688303 51.843346)",2,,,
946626216,Sint Canisiussingel,primary,50,True,False,19.356,"LINESTRING (5.8696764 51.843472, 5.8699278 51.8435506)",3,,,
946626222,Sint Canisiussingel,primary,50,True,False,6.69,"LINESTRING (5.8698336 51.8436224, 5.8697461 51.843596)",2,,,
"[6872692, 946626215]",van der Brugghenstraat,tertiary,50,True,False,99.268,"LINESTRING (5.8698336 51.8436224, 5.8697241 51.8437161, 5.8690037 51.8443532)",1,,,
946626214,Sint Canisiussingel,primary,50,True,False,29.661,"LINESTRING (5.8701264 51.8436178, 5.8701918 51.8436439, 5.8704581 51.8437879)",2,,,
946626213,Sint Canisiussingel,primary,50,True,False,14.946,"LINESTRING (5.8700304 51.8436797, 5.8700002 51.8436709, 5.8698336 51.8436224)",2,,,
303601511,Berg en Dalseweg,tertiary,50,False,True,12.706,"LINESTRING (5.8699278 51.8435506, 5.8700479 51.8434637)",,,,
946626215,van der Brugghenstraat,tertiary,50,True,False,10.277,"LINESTRING (5.8699278 51.8435506, 5.8698336 51.8436224)",1,,,
946626214,Sint Canisiussingel,primary,50,True,False,15.555,"LINESTRING (5.8699278 51.8435506, 5.87009 51.8436055, 5.8701264 51.8436178)",2,,,
946626211,Oranjesingel,primary,50,True,False,10.314,"LINESTRING (5.8685545 51.8431835, 5.8685865 51.8431914, 5.8686938 51.8432181)",2,,,
946626208,Hertogstraat,tertiary,50,True,False,9.457,"LINESTRING (5.8686317 51.843294, 5.8686938 51.8432181)",2,,,
946626212,Oranjesingel,primary,50,True,False,10.715,"LINESTRING (5.8686317 51.843294, 5.8685385 51.8432643, 5.8684931 51.8432498)",3,,,
"[1002361737, 1002361742]",Ridderstraat,residential,30,False,True,36.332,"LINESTRING (5.8689759 51.846851, 5.8687438 51.8470451, 5.8686616 51.8471138)",,,,
1002361741,Hoogstraat,tertiary,30,False,False,42.83200000000001,"LINESTRING (5.8689759 51.846851, 5.8689364 51.8468196, 5.8689083 51.8467838, 5.868893 51.8467451, 5.8688909 51.8467072, 5.8689011 51.8466697, 5.8689232 51.8466343, 5.8689564 51.8466023, 5.8689992 51.8465751, 5.8690499 51.8465536, 5.8691066 51.8465389)",,,,
