osmid,oneway,highway,reversed,length,geometry,lanes,ref,name,maxspeed,junction,access,width,tunnel,bridge
225345356,True,primary,False,27.348,"LINESTRING (1.5195908 42.5035804, 1.519602 42.5036211, 1.5195995 42.5036627, 1.5195835 42.5037025, 1.5195548 42.5037383, 1.519521 42.5037663, 1.519472 42.5037881)",2,CG-1,Rotonda de la Comella,50,roundabout,yes,,,
225345357,True,primary,False,15.399000000000001,"LINESTRING (1.5195908 42.5035804, 1.5196545 42.5036384, 1.5197235 42.503677)",2,CG-1,Avinguda de Tarragona,60,,yes,,,
"[225345353, 225345357]",True,primary,False,136.768,"LINESTRING (1.5197235 42.503677, 1.519808 42.503715, 1.5202396 42.5038876, 1.5211781 42.5042792)","['2', '4']",CG-1,Avinguda de Tarragona,60,,yes,,,
24715185,True,primary,False,18.953,"LINESTRING (1.5191517 42.5036993, 1.5191176 42.5036838, 1.5190162 42.5036704, 1.5189281 42.5036718)",,CG-1,,50,,,,,
225345356,True,primary,False,18.106,"LINESTRING (1.5191517 42.5036993, 1.5191411 42.5036544, 1.5191415 42.5036125, 1.5191556 42.503572, 1.5191754 42.5035418)",2,CG-1,Rotonda de la Comella,50,roundabout,yes,,,
225345356,True,primary,False,10.597000000000001,"LINESTRING (1.519472 42.5037881, 1.5194237 42.5038007, 1.5193458 42.5038041)",2,CG-1,Rotonda de la Comella,50,roundabout,yes,,,
1055864770,True,residential,False,30.977999999999998,"LINESTRING (1.519472 42.5037881, 1.5194416 42.5038135, 1.5194249 42.5038357, 1.519414 42.5038722, 1.5194148 42.503913, 1.5194274 42.5039494, 1.5194517 42.503984, 1.5195104 42.504032)",,,Carrer de la Cúria,,,,,,
225345356,True,primary,False,20.497999999999998,"LINESTRING (1.5193458 42.5038041, 1.519286 42.5037932, 1.5192323 42.503771, 1.5191882 42.5037387, 1.5191517 42.5036993)",2,CG-1,Rotonda de la Comella,50,roundabout,yes,,,
1055864771,True,secondary,False,31.787999999999997,"LINESTRING (1.5193458 42.5038041, 1.5192958 42.5038157, 1.5192272 42.5038501, 1.5191572 42.5039072, 1.5190699 42.5039953)",,,,,,,,,
173167308,False,secondary,True,31.273,"LINESTRING (1.5267908 42.5071931, 1.5271704 42.5072212)",2,,Carrer Prat de la Creu,50,,yes,,,
173167308,False,secondary,False,286.489,"LINESTRING (1.5267908 42.5071931, 1.5267865 42.5071928, 1.5263193 42.5071581, 1.5260937 42.5071414, 1.5254334 42.5070799, 1.5252985 42.5070664, 1.5252521 42.5070618, 1.5251266 42.507048, 1.5251043 42.5070465, 1.5250781 42.5070427, 1.5249665 42.5070237, 1.5249456 42.5070186, 1.5248844 42.5070037, 1.5247179 42.506963, 1.5246196 42.506939, 1.5245828 42.50693, 1.5244299 42.5068926, 1.5243496 42.5068737, 1.5242138 42.5068418, 1.5241704 42.5068316, 1.5240888 42.5068124, 1.5236299 42.5067047, 1.5233915 42.5066483)",2,,Carrer Prat de la Creu,50,,yes,,,
270885818,True,residential,False,67.008,"LINESTRING (1.5267908 42.5071931, 1.526764 42.507239, 1.5265706 42.5075695, 1.5265255 42.5076437, 1.5264657 42.507746)",,,Carrer Pompeu Fabra,,,,,,
270885818,True,residential,False,30.668,"LINESTRING (1.5264657 42.507746, 1.5263394 42.5079627, 1.526318 42.5079994)",,,Carrer Pompeu Fabra,,,,,,
191582653,False,residential,False,128.15099999999998,"LINESTRING (1.525048 42.5073594, 1.5252314 42.5074119, 1.5253719 42.5074758, 1.5254849 42.5075601, 1.5256995 42.5077175, 1.525844 42.5078217, 1.5259036 42.5078618, 1.5259667 42.5078903, 1.526318 42.5079994)",,,Carrer Fiter i Rossell,50,,yes,,,
270885834,False,residential,False,61.048,"LINESTRING (1.5196738 42.5072991, 1.5198646 42.5070554, 1.5200167 42.5068835, 1.5200289 42.5068697, 1.5200306 42.5068531, 1.5200166 42.5068257)",,,Carrer de la Vall,,,,,,
386982640,False,tertiary,False,66.09800000000001,"LINESTRING (1.5196738 42.5072991, 1.5194172 42.5072003, 1.5192794 42.507133, 1.5190983 42.5070338, 1.5190029 42.5069732)",2,,Avinguda del Princep Benlloch,30,,,,,
386982640,False,tertiary,True,16.217,"LINESTRING (1.5196738 42.5072991, 1.5197799 42.5073423, 1.519845 42.5073721)",2,,Avinguda del Princep Benlloch,30,,,,,
191582678,False,residential,True,113.01499999999999,"LINESTRING (1.5187766 42.5063485, 1.518752 42.5063398, 1.5187173 42.5063484, 1.5186798 42.50637, 1.5186483 42.5063772, 1.5186268 42.5063674, 1.5186157 42.5063428, 1.5186301 42.506322, 1.5186957 42.5062208, 1.518685 42.5061926, 1.5186666 42.5061665, 1.5186298 42.5061491, 1.5185265 42.5061065, 1.5184971 42.506091, 1.5184797 42.5060681, 1.5184662 42.5060224, 1.5184622 42.5059743, 1.5184576 42.5059361, 1.5184482 42.5058569, 1.5184353 42.5058065, 1.5184015 42.5057421, 1.5183587 42.5056628, 1.5183191 42.5055881)",1,,Carrer de la Tobira,,,permissive,,,
6275516,False,residential,False,119.82600000000001,"LINESTRING (1.5197551 42.5051122, 1.5198253 42.5051649, 1.5199442 42.5051912, 1.5201674 42.5052176, 1.5210777 42.5053478, 1.5211603 42.5053594)",2,,Carrer de la Grau,,,,,,
6275516,False,residential,True,99.254,"LINESTRING (1.5197551 42.5051122, 1.5195952 42.5051398, 1.5194861 42.5051375, 1.5190515 42.5050552, 1.5188106 42.505008, 1.5186708 42.5049742, 1.518633 42.5049573, 1.5186069 42.5049275)",2,,Carrer de la Grau,,,,,,
484626021,False,residential,True,101.28699999999999,"LINESTRING (1.5197551 42.5051122, 1.5197827 42.5049981, 1.5198585 42.504683, 1.5199511 42.504334, 1.519954 42.5043006, 1.5199616 42.5042149)",2,,Carrer Pratd el Rull,,,,,,
24713904,True,residential,False,25.415,"LINESTRING (1.5214575 42.5084848, 1.5212345 42.5086436)",1,,Carrer Mossèn Enric Marfany,,,,,,
271893673,False,residential,False,38.832,"LINESTRING (1.5214575 42.5084848, 1.5211021 42.5082539)",,,Carrer de la Llacuna,,,destination,,,
271893673,False,residential,True,38.832,"LINESTRING (1.5211021 42.5082539, 1.5214575 42.5084848)",,,Carrer de la Llacuna,,,destination,,,
6182289,False,secondary,True,110.60399999999998,"LINESTRING (1.5190699 42.5039953, 1.5190522 42.5040193, 1.5190453 42.5040315, 1.5189905 42.5041108, 1.5189348 42.5042007, 1.5188529 42.5043552, 1.5188206 42.5044316, 1.5187707 42.5045553, 1.518721 42.5046785, 1.5186069 42.5049275)",2,,Baixada del Molí,50,,,,,
"[176492464, 176492461]",True,secondary,False,35.355000000000004,"LINESTRING (1.5190699 42.5039953, 1.5191726 42.5038385, 1.519182 42.5037982, 1.5191817 42.5037579, 1.5191517 42.5036993)",,,Baixada del Molí,50,,yes,,,
"[225345362, 941234275, 273906956]",True,secondary_link,False,41.64,"LINESTRING (1.5190699 42.5039953, 1.5190893 42.503924, 1.5190941 42.5038526, 1.519079 42.5037903, 1.5190379 42.5037363, 1.5189965 42.5037005, 1.5189281 42.5036718)",,,Baixada del Molí,50,,yes,,,
191582678,False,residential,False,113.015,"LINESTRING (1.5183191 42.5055881, 1.5183587 42.5056628, 1.5184015 42.5057421, 1.5184353 42.5058065, 1.5184482 42.5058569, 1.5184576 42.5059361, 1.5184622 42.5059743, 1.5184662 42.5060224, 1.5184797 42.5060681, 1.5184971 42.506091, 1.5185265 42.5061065, 1.5186298 42.5061491, 1.5186666 42.5061665, 1.518685 42.5061926, 1.5186957 42.5062208, 1.5186301 42.506322, 1.5186157 42.5063428, 1.5186268 42.5063674, 1.5186483 42.5063772, 1.5186798 42.50637, 1.5187173 42.5063484, 1.518752 42.5063398, 1.5187766 42.5063485)",1,,Carrer de la Tobira,,,permissive,,,
1055616944,True,residential,False,13.934000000000001,"LINESTRING (1.5183191 42.5055881, 1.5182918 42.5055534, 1.5182531 42.5055207, 1.5182089 42.5054945)",,,,,,,,,
176493159,False,secondary,True,66.21600000000001,"LINESTRING (1.5217541 42.5060499, 1.5218894 42.5055205, 1.5219037 42.5054647)",2,,Carrer Doctor Vilanova,50,,yes,,,
1055348287,True,secondary,False,13.806000000000001,"LINESTRING (1.5217541 42.5060499, 1.5217533 42.5060804, 1.5217585 42.5061056, 1.5217659 42.5061381, 1.5217893 42.5061688)",2,,Carrer Doctor Vilanova,50,,yes,,,
173167308,False,secondary,True,56.576,"LINESTRING (1.5219417 42.5063019, 1.5225992 42.5064566)",2,,Carrer Prat de la Creu,50,,yes,,,
1055348285,True,secondary,False,12.832,"LINESTRING (1.5219417 42.5063019, 1.5218861 42.5062984, 1.5218412 42.5063036, 1.5217898 42.5063186)",2,,Carrer Prat de la Creu,50,,yes,,,
1055348283,True,tertiary,False,13.71,"LINESTRING (1.5216528 42.5064243, 1.5216483 42.5063915, 1.5216273 42.5063514, 1.5215964 42.5063099)",2,,Carrer Dr. Vilanova,50,,yes,,,
"[176693323, 1055562835, 1055562836, 1055562837, 1055562838, 176692956]",False,tertiary,True,133.90400000000002,"LINESTRING (1.5216528 42.5064243, 1.5216252 42.5065792, 1.5216194 42.5066104, 1.52162 42.5066374, 1.5216302 42.5066611, 1.5216611 42.5066892, 1.5221065 42.5068604, 1.5221769 42.5068925, 1.5222475 42.5069235, 1.5223484 42.5069758, 1.5223943 42.5070143, 1.5224356 42.5070637, 1.5224596 42.5071157, 1.5224809 42.5071889, 1.5224884 42.5072953)",2,,Carrer Dr. Vilanova,50,,yes,,yes,
273906959,False,secondary,False,12.297,"LINESTRING (1.520249 42.5027315, 1.520238 42.5026769, 1.5202153 42.5026241)",2,CS-101,Carretera de la Comella,50,,yes,,,
273906959,False,secondary,True,25.462999999999997,"LINESTRING (1.520249 42.5027315, 1.5202461 42.5027731, 1.5202243 42.5028111, 1.5202176 42.5028227, 1.5201796 42.5028651, 1.520134 42.5029056, 1.5201033 42.5029253)",2,CS-101,Carretera de la Comella,50,,yes,,,
1055864782,True,residential,False,36.79,"LINESTRING (1.520249 42.5027315, 1.520268 42.5027757, 1.5202986 42.5027994, 1.5203512 42.5028112, 1.5204256 42.5028188, 1.5204752 42.5028134, 1.5205263 42.5027994, 1.5206045 42.5027458)",,,,,,,,,
6182333,True,secondary,False,11.633,"LINESTRING (1.5216568 42.5061484, 1.5216773 42.5061447, 1.5216984 42.5061435, 1.5217325 42.5061455, 1.5217609 42.506154, 1.5217893 42.5061688)",1,,Rotonda de Govern,50,roundabout,,,,
1055348289,True,secondary,False,13.728,"LINESTRING (1.5216568 42.5061484, 1.5217016 42.5061189, 1.5217241 42.5060925, 1.5217541 42.5060499)",,,,,,,,,
6182333,True,secondary,False,5.72,"LINESTRING (1.5215964 42.5063099, 1.5215826 42.5062961, 1.5215723 42.5062807, 1.5215656 42.5062643)",1,,Rotonda de Govern,50,roundabout,,,,
307769300,True,residential,False,13.562000000000001,"LINESTRING (1.5232199 42.5077559, 1.5232647 42.5078019, 1.5232788 42.5078259, 1.5232572 42.5078617)",,,,,,,,,
386982642,True,tertiary,False,18.555999999999997,"LINESTRING (1.5232199 42.5077559, 1.5233008 42.5077737, 1.5233606 42.5077849, 1.5234405 42.5077903)",2,,Avinguda Meritxell,50,,,,,
320000915,False,residential,False,36.076,"LINESTRING (1.5272086 42.5052155, 1.5272706 42.5048943)",,,,,,,,,
320000915,False,residential,True,36.076,"LINESTRING (1.5272706 42.5048943, 1.5272086 42.5052155)",,,,,,,,,
341490349,True,primary,False,115.071,"LINESTRING (1.5251825 42.5049689, 1.5261287 42.5050938, 1.5265657 42.505145)",4,CG-1,Avinguda de Tarragona,60,,yes,,,
144276104,True,residential,False,80.302,"LINESTRING (1.5252926 42.5046735, 1.5255769 42.5047407, 1.5262412 42.5048513)",1,,Carrer Esteve Dolsa Pujal,,,,,,
320008785,True,residential,False,34.067,"LINESTRING (1.5252926 42.5046735, 1.5252012 42.5049134, 1.5251825 42.5049689)",1,,,,,,,,
957775208,True,residential,False,191.61200000000002,"LINESTRING (1.5166911 42.5032315, 1.5166145 42.503406, 1.5165993 42.503439, 1.5165898 42.5034776, 1.5166013 42.5035195, 1.5166281 42.5035522, 1.5166781 42.5035792, 1.5167517 42.5035983, 1.5168408 42.5036089, 1.5169761 42.503619, 1.5170835 42.5036208, 1.5179807 42.5035942, 1.5181173 42.5035988, 1.5184856 42.5036248)",,,,,,,,,
1091194916,False,residential,True,24.269,"LINESTRING (1.518963 42.5033594, 1.5186734 42.5033141)",,,Camí Vell,,,,,,
992908757,True,residential,False,34.065,"LINESTRING (1.518963 42.5033594, 1.519104 42.5033918, 1.5192461 42.5034315, 1.5192622 42.5034361, 1.5193113 42.5034501, 1.5193541 42.5034625)",,,Camí Vell,,,,,,
6182349,True,primary,False,4.969,"LINESTRING (1.5219804 42.5047356, 1.5219542 42.5046953)",2,,Rotonda de Casadet,50,roundabout,,,,
6182349,True,primary,False,24.579,"LINESTRING (1.5222276 42.5045402, 1.5222733 42.5045688, 1.5223043 42.5046066, 1.5223173 42.5046498, 1.5223108 42.5046938, 1.5222857 42.5047339)",2,,Rotonda de Casadet,50,roundabout,,,,
341490349,True,primary,False,82.36099999999999,"LINESTRING (1.5222276 42.5045402, 1.5223255 42.504566, 1.5223979 42.5045772, 1.5225554 42.5045885, 1.5226888 42.5046007, 1.5228081 42.5046115, 1.5230177 42.5046365, 1.5232163 42.5046619)",4,CG-1,Avinguda de Tarragona,60,,yes,,,
6182349,True,primary,False,8.855,"LINESTRING (1.5222857 42.5047339, 1.5222492 42.5047633, 1.5222028 42.5047836)",2,,Rotonda de Casadet,50,roundabout,,,,
273906959,False,secondary,False,44.416,"LINESTRING (1.5196948 42.5031877, 1.5201033 42.5029253)",2,CS-101,Carretera de la Comella,50,,yes,,,
225345365,True,secondary_link,False,60.260999999999996,"LINESTRING (1.5196948 42.5031877, 1.5196214 42.503267, 1.5195978 42.5033184, 1.5195817 42.5033736, 1.519575 42.503437, 1.5195922 42.5035202, 1.5196126 42.5035642, 1.5196428 42.5036106, 1.5196474 42.5036177, 1.5197235 42.503677)",,CS-101,,50,,yes,,,
280431176,False,secondary,True,14.959999999999999,"LINESTRING (1.5196948 42.5031877, 1.5196154 42.5032383, 1.5195838 42.5032651, 1.5195667 42.5032827)",,CS-101,,50,,yes,,,
"[176693323, 1055562835, 1055562836, 1055562837, 1055562838, 176692956]",False,tertiary,False,133.904,"LINESTRING (1.5224884 42.5072953, 1.5224809 42.5071889, 1.5224596 42.5071157, 1.5224356 42.5070637, 1.5223943 42.5070143, 1.5223484 42.5069758, 1.5222475 42.5069235, 1.5221769 42.5068925, 1.5221065 42.5068604, 1.5216611 42.5066892, 1.5216302 42.5066611, 1.52162 42.5066374, 1.5216194 42.5066104, 1.5216252 42.5065792, 1.5216528 42.5064243)",2,,Carrer Dr. Vilanova,50,,yes,,yes,
176692956,False,tertiary,True,14.987,"LINESTRING (1.5224884 42.5072953, 1.5224858 42.507377, 1.5224832 42.5074113, 1.5224828 42.50743)",2,,Carrer Dr. Vilanova,50,,yes,,,
"[361847682, 361847683]",False,residential,False,85.49900000000001,"LINESTRING (1.5224884 42.5072953, 1.5225517 42.507311, 1.5229569 42.507409, 1.5230131 42.5074185, 1.5230631 42.5074169, 1.523116 42.5074032, 1.5234329 42.5072407)",,,"['Plaça Rebés', 'Carrer de la Vinyeta']",,,,,,
"[361847682, 361847683]",False,residential,True,85.499,"LINESTRING (1.5234329 42.5072407, 1.523116 42.5074032, 1.5230631 42.5074169, 1.5230131 42.5074185, 1.5229569 42.507409, 1.5225517 42.507311, 1.5224884 42.5072953)",,,"['Plaça Rebés', 'Carrer de la Vinyeta']",,,,,,
6182349,True,primary,False,25.685999999999996,"LINESTRING (1.5219542 42.5046953, 1.5219472 42.5046494, 1.5219614 42.5046044, 1.5219951 42.5045654, 1.5220445 42.504537, 1.5221039 42.5045223)",2,,Rotonda de Casadet,50,roundabout,,,,
1055864775,True,primary,False,231.665,"LINESTRING (1.5219542 42.5046953, 1.5219037 42.5046406, 1.521833 42.5045837, 1.5216908 42.5045239, 1.5215787 42.5044865, 1.521448 42.504448, 1.5212819 42.5043888, 1.5201263 42.5039116, 1.5199346 42.5038335, 1.5198503 42.5038044, 1.5197699 42.5037894, 1.5197016 42.5037793, 1.5196255 42.5037778, 1.5195914 42.5037793, 1.5195572 42.5037807, 1.519472 42.5037881)",4,CG-1,Avinguda de Tarragona,60,,yes,,,
6182349,True,primary,False,10.532,"LINESTRING (1.5221039 42.5045223, 1.5221337 42.5045204, 1.5221679 42.5045233, 1.5221989 42.5045301, 1.5222276 42.5045402)",2,,Rotonda de Casadet,50,roundabout,,,,
270885824,True,tertiary,False,19.913,"LINESTRING (1.5201833 42.5074364, 1.5203941 42.507453, 1.520425 42.507454)",1,,Avinguda del Princep Benlloch,50,,,,,
1058415495,True,residential,False,19.681,"LINESTRING (1.5201833 42.5074364, 1.5202241 42.5074468, 1.5202468 42.5074613, 1.5202614 42.5074791, 1.5202635 42.5074957, 1.5202599 42.5075108, 1.5202453 42.5075264, 1.5202285 42.5075388, 1.5202066 42.5075485, 1.5201877 42.5075538)",,,,,,,,,
386982641,True,tertiary,False,17.404999999999998,"LINESTRING (1.5204404 42.5075967, 1.5204183 42.5075842, 1.5204006 42.5075636, 1.5203892 42.5075455, 1.5203867 42.5075208, 1.5203896 42.5075037, 1.5203968 42.5074866, 1.5204199 42.5074598)",,,,,,,,,
1058415494,True,tertiary,False,26.152,"LINESTRING (1.5204404 42.5075967, 1.5203677 42.5075717, 1.5203176 42.5075505, 1.5202319 42.5075064, 1.5201863 42.5074854, 1.5201665 42.5074771)",,,,,,,,,
270885824,True,tertiary,False,3.151,"LINESTRING (1.520425 42.507454, 1.5204634 42.5074553)",1,,Avinguda del Princep Benlloch,50,,,,,
386982642,True,tertiary,False,53.173,"LINESTRING (1.5225974 42.5076217, 1.5227759 42.5076597, 1.522878 42.5076788, 1.5232199 42.5077559)",2,,Avinguda Meritxell,50,,,,,
912559420,False,residential,True,42.21,"LINESTRING (1.5199616 42.5042149, 1.5195104 42.504032)",2,,Carrer de la Cúria,,,,,,
484626021,False,residential,False,101.287,"LINESTRING (1.5199616 42.5042149, 1.519954 42.5043006, 1.5199511 42.504334, 1.5198585 42.504683, 1.5197827 42.5049981, 1.5197551 42.5051122)",2,,Carrer Pratd el Rull,,,,,,
682628182,True,residential,False,205.205,"LINESTRING (1.5199616 42.5042149, 1.5200659 42.5043146, 1.5201004 42.5043361, 1.5204657 42.5044884, 1.5206379 42.5045601, 1.5211988 42.5047977, 1.5213325 42.5048401, 1.521495 42.5048823, 1.5216474 42.5049109, 1.5218311 42.5049263, 1.521903 42.5049187, 1.5219642 42.5048921, 1.5219836 42.5048619, 1.5219971 42.5048012, 1.521994 42.504789, 1.5219804 42.5047356)",1,,Carrer de la Cúria,,,,,,
912559420,False,residential,False,42.21,"LINESTRING (1.5195104 42.504032, 1.5199616 42.5042149)",2,,Carrer de la Cúria,,,,,,
484626020,True,residential,False,40.224,"LINESTRING (1.5195104 42.504032, 1.5193587 42.5039775, 1.5192896 42.5039553, 1.5192369 42.5039415, 1.5192064 42.5039403, 1.5191855 42.5039427, 1.5191417 42.5039531, 1.5191028 42.5039693, 1.5190699 42.5039953)",1,,Carrer de la Cúria,,,,,,
225345356,True,primary,False,17.649,"LINESTRING (1.5191754 42.5035418, 1.5191981 42.5035196, 1.5192224 42.5035035, 1.5192649 42.5034827, 1.5193062 42.5034693, 1.5193541 42.5034625)",2,CG-1,Rotonda de la Comella,50,roundabout,yes,,,
992908756,True,residential,False,28.847,"LINESTRING (1.5191754 42.5035418, 1.519175 42.503508, 1.5191661 42.503484, 1.5191467 42.503453, 1.5191197 42.5034281, 1.5190742 42.5034032, 1.518963 42.5033594)",,,Camí Vell,,,,,,
992908758,False,residential,True,56.409,"LINESTRING (1.5206045 42.5027458, 1.5206403 42.5027195, 1.5206775 42.502703, 1.5207494 42.5026721, 1.52083 42.5026433, 1.5209077 42.5026194, 1.5209971 42.5025934, 1.5210942 42.5025697, 1.5212264 42.5025386)",,,,,,,,,yes
1055864780,True,residential,False,30.977000000000004,"LINESTRING (1.5206045 42.5027458, 1.5205672 42.5028048, 1.5205686 42.5028553, 1.5205832 42.5028908, 1.5206299 42.5029522, 1.520672 42.5029982)",,,,,,,,,
1055864781,True,residential,False,27.728,"LINESTRING (1.5206045 42.5027458, 1.5205351 42.5028295, 1.5204942 42.5028564, 1.5204562 42.5028693, 1.5203483 42.5028779)",,,,,,,,,
992908759,False,residential,True,150.405,"LINESTRING (1.520672 42.5029982, 1.520822 42.5030949, 1.5209646 42.5032024, 1.5210827 42.5033184, 1.5211463 42.5033913, 1.5211585 42.5034052, 1.5212256 42.5034964, 1.5212986 42.5036103, 1.521357 42.5037307, 1.5213964 42.5038245, 1.521427 42.5039259, 1.5214508 42.5040316, 1.52146 42.5041717)",,,Avinguda de la Borda Nova,,,,,,
1055864779,True,residential,False,30.010000000000005,"LINESTRING (1.520672 42.5029982, 1.5205963 42.5029586, 1.5205059 42.5029177, 1.52043 42.502893, 1.5203483 42.5028779)",,,,,,,,,
992908759,False,residential,False,150.405,"LINESTRING (1.52146 42.5041717, 1.5214508 42.5040316, 1.521427 42.5039259, 1.5213964 42.5038245, 1.521357 42.5037307, 1.5212986 42.5036103, 1.5212256 42.5034964, 1.5211585 42.5034052, 1.5211463 42.5033913, 1.5210827 42.5033184, 1.5209646 42.5032024, 1.520822 42.5030949, 1.520672 42.5029982)",,,Avinguda de la Borda Nova,,,,,,
1055864777,True,residential,False,32.583,"LINESTRING (1.52146 42.5041717, 1.5214656 42.5043188, 1.5214758 42.5043554, 1.5215079 42.5043909, 1.5215769 42.5044327)",,,,,,,,,
176692956,False,tertiary,False,5.839,"LINESTRING (1.5224816 42.5074825, 1.5224828 42.50743)",2,,Carrer Dr. Vilanova,50,,yes,,,
1055562839,True,tertiary,False,19.139,"LINESTRING (1.5224816 42.5074825, 1.5224936 42.5075307, 1.5225167 42.5075726, 1.5225591 42.5076053, 1.5225974 42.5076217)",,,,,,,,,
"[270885824, 386982642]",True,tertiary,False,25.209000000000003,"LINESTRING (1.5222994 42.5075661, 1.5224295 42.5075877, 1.5224681 42.5075942, 1.5225974 42.5076217)","['2', '1']",,"['Avinguda del Princep Benlloch', 'Avinguda Meritxell']",50,,,,,
1055562840,True,tertiary,False,24.74,"LINESTRING (1.5222994 42.5075661, 1.5223579 42.5075662, 1.5223993 42.5075584, 1.522431 42.50754, 1.5224532 42.5075123, 1.5224725 42.5074811, 1.5224828 42.50743)",,,,,,,,,
176692956,False,tertiary,True,5.839,"LINESTRING (1.5224828 42.50743, 1.5224816 42.5074825)",2,,Carrer Dr. Vilanova,50,,yes,,,
176692956,False,tertiary,False,14.987,"LINESTRING (1.5224828 42.50743, 1.5224832 42.5074113, 1.5224858 42.507377, 1.5224884 42.5072953)",2,,Carrer Dr. Vilanova,50,,yes,,,
270885834,False,residential,True,61.048,"LINESTRING (1.5200166 42.5068257, 1.5200306 42.5068531, 1.5200289 42.5068697, 1.5200167 42.5068835, 1.5198646 42.5070554, 1.5196738 42.5072991)",,,Carrer de la Vall,,,,,,
176493159,False,secondary,False,57.041,"LINESTRING (1.5220377 42.5049614, 1.5220103 42.5050462, 1.5220051 42.5050676, 1.5219037 42.5054647)",2,,Carrer Doctor Vilanova,50,,yes,,,
1055599469,True,secondary,False,26.028,"LINESTRING (1.5220377 42.5049614, 1.522042 42.5049205, 1.5220443 42.5048984, 1.5220309 42.5048254, 1.522011 42.50479, 1.5219804 42.5047356)",,,,,,,,,
1055599474,False,residential,True,69.219,"LINESTRING (1.5211603 42.5053594, 1.5210037 42.5059711)",,,Carrer del Consell General,,,,,,
6275516,False,residential,False,62.054,"LINESTRING (1.5211603 42.5053594, 1.5215711 42.5054176, 1.5219037 42.5054647)",2,,Carrer de la Grau,,,,,,
6275516,False,residential,True,119.82600000000001,"LINESTRING (1.5211603 42.5053594, 1.5210777 42.5053478, 1.5201674 42.5052176, 1.5199442 42.5051912, 1.5198253 42.5051649, 1.5197551 42.5051122)",2,,Carrer de la Grau,,,,,,
6182278,True,secondary,False,1.795,"LINESTRING (1.5182089 42.5054945, 1.5181891 42.5054876)",1,,,50,roundabout,,,,
6275516,False,residential,False,46.496,"LINESTRING (1.5180806 42.5048511, 1.5185155 42.5048608, 1.518542 42.5048683, 1.5185656 42.5048845, 1.5186069 42.5049275)",2,,Carrer de la Grau,,,,,,
1055864773,True,primary,False,12.544,"LINESTRING (1.5184856 42.5036248, 1.518546 42.5036218, 1.5186382 42.5036165)",,,,,,,,,
1055864773,True,primary,False,45.648,"LINESTRING (1.5186382 42.5036165, 1.5190221 42.5035946, 1.5190959 42.503581, 1.5191395 42.5035613, 1.5191754 42.5035418)",,,,,,,,,
1055864774,True,residential,False,53.445,"LINESTRING (1.5186382 42.5036165, 1.5187472 42.5035971, 1.5188075 42.503565, 1.5188511 42.5035143, 1.5188696 42.5034599, 1.5188629 42.5034142, 1.5188276 42.5033647, 1.5187774 42.5033413, 1.5186734 42.5033141)",,,,,,,,,
1091194916,False,residential,False,24.269,"LINESTRING (1.5186734 42.5033141, 1.518963 42.5033594)",,,Camí Vell,,,,,,
1091194916,False,residential,True,162.81199999999998,"LINESTRING (1.5186734 42.5033141, 1.5186053 42.5033035, 1.5182475 42.503259, 1.5179307 42.5032342, 1.5176082 42.50322, 1.5172371 42.5031953, 1.5169801 42.503162, 1.5168759 42.5031421, 1.5168183 42.503137, 1.516784 42.5031443, 1.5167227 42.5031787)",,,Camí Vell,,,,,,
225345353,True,primary,False,44.886,"LINESTRING (1.5215769 42.5044327, 1.5216891 42.5044646, 1.5218041 42.5044963, 1.5219184 42.5045192, 1.5220015 42.5045257, 1.5220287 42.5045248, 1.5221039 42.5045223)",4,CG-1,Avinguda de Tarragona,60,,yes,,,
225345353,True,primary,False,36.909,"LINESTRING (1.5211781 42.5042792, 1.5213952 42.5043697, 1.5215612 42.5044282, 1.5215769 42.5044327)",4,CG-1,Avinguda de Tarragona,60,,yes,,,
1055864778,True,residential,False,31.753,"LINESTRING (1.5211781 42.5042792, 1.5212481 42.5042994, 1.5213065 42.5043016, 1.5213517 42.504294, 1.5213999 42.5042715, 1.5214335 42.5042381, 1.52146 42.5041717)",,,,,,,,,
1055864779,True,residential,False,21.072000000000003,"LINESTRING (1.5203483 42.5028779, 1.5202665 42.502879, 1.5201979 42.5028941, 1.5201033 42.5029253)",,,,,,,,,
273906959,False,secondary,True,44.416,"LINESTRING (1.5201033 42.5029253, 1.5196948 42.5031877)",2,CS-101,Carretera de la Comella,50,,yes,,,
273906959,False,secondary,False,25.463,"LINESTRING (1.5201033 42.5029253, 1.520134 42.5029056, 1.5201796 42.5028651, 1.5202176 42.5028227, 1.5202243 42.5028111, 1.5202461 42.5027731, 1.520249 42.5027315)",2,CS-101,Carretera de la Comella,50,,yes,,,
992908758,False,residential,False,56.409,"LINESTRING (1.5212264 42.5025386, 1.5210942 42.5025697, 1.5209971 42.5025934, 1.5209077 42.5026194, 1.52083 42.5026433, 1.5207494 42.5026721, 1.5206775 42.502703, 1.5206403 42.5027195, 1.5206045 42.5027458)",,,,,,,,,yes
