osmid,oneway,ref,name,highway,maxspeed,reversed,length,lanes,bridge,geometry,junction
1243915016,False,,,residential,,False,90.962,,,"LINESTRING (44.3600483 40.5943709, 44.3603334 40.5943297, 44.3603542 40.5943195, 44.3603636 40.5943017, 44.36021 40.5937543)",
188984265,False,,Պարույր Սևակի փողոց,residential,40,False,39.68,,,"LINESTRING (44.3537214 40.5941603, 44.3541057 40.5939549)",
188984265,False,,Պարույր Սևակի փողոց,residential,40,True,98.83500000000001,,,"LINESTRING (44.3537214 40.5941603, 44.3533249 40.5943721, 44.3526477 40.5944542)",
188984293,False,,"Պարույր Սևակի փողոց, 1-ին նրբանցք",residential,5,True,116.25,,,"LINESTRING (44.3537214 40.5941603, 44.3536329 40.5940617, 44.3536221 40.5940311, 44.3536463 40.5939721, 44.3536731 40.5938804, 44.3537106 40.5937786, 44.3537428 40.5937012, 44.3537543 40.5936258, 44.3537643 40.5935566, 44.3537591 40.5934898, 44.3539143 40.5931715)",
188984265,False,,Պարույր Սևակի փողոց,residential,40,True,26.824,,,"LINESTRING (44.3526477 40.5944542, 44.352334 40.5944923)",
188984265,False,,Պարույր Սևակի փողոց,residential,40,False,98.83500000000001,,,"LINESTRING (44.3526477 40.5944542, 44.3533249 40.5943721, 44.3537214 40.5941603)",
1254520643,False,,"Պարույր Սևակի փողոց, 2-րդ նրբանցք",residential,,False,165.33900000000003,,,"LINESTRING (44.3526477 40.5944542, 44.3526895 40.5943245, 44.3527265 40.5942192, 44.3527604 40.5941303, 44.3528528 40.594018, 44.3529976 40.5938589, 44.3530962 40.5936975, 44.3531332 40.5936086, 44.3531671 40.5934776, 44.3532318 40.5931945, 44.3532681 40.5930633)",
1254520643,False,,"Պարույր Սևակի փողոց, 2-րդ նրբանցք",residential,,True,165.339,,,"LINESTRING (44.3532681 40.5930633, 44.3532318 40.5931945, 44.3531671 40.5934776, 44.3531332 40.5936086, 44.3530962 40.5936975, 44.3529976 40.5938589, 44.3528528 40.594018, 44.3527604 40.5941303, 44.3527265 40.5942192, 44.3526895 40.5943245, 44.3526477 40.5944542)",
188984270,False,,Գնթունիներ Փողոց,living_street,,False,117.53,,,"LINESTRING (44.3541539 40.5922497, 44.3541216 40.5922651, 44.3540166 40.5923153, 44.3539361 40.5923268, 44.3539271 40.5925374, 44.3538936 40.5926572, 44.3538045 40.5929756, 44.3539143 40.5931715)",
1257200283,False,,"Մելիքյան փողոց, 3-րդ փակուղի",living_street,,True,129.039,,,"LINESTRING (44.35177 40.590809, 44.3528487 40.5912349, 44.3531315 40.5913357)",
