osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,width,bridge,tunnel
"[223479041, 945510042, 8103470]",True,2,"['Praça Doutor João Mendes', 'Avenida da Liberdade']",primary,40,False,122.806,"LINESTRING (-46.6348583 -23.5520989, -46.6347574 -23.5521448, -46.6346086 -23.5522126, -46.6345602 -23.5522441, -46.6345258 -23.5522766, -46.6345052 -23.5523136, -46.6345028 -23.5523496, -46.6345138 -23.5523917, -46.6347419 -23.5528482, -46.6347994 -23.5529628)",,,
8579452,True,2,,primary_link,,False,33.639,"LINESTRING (-46.630988 -23.5500007, -46.6309122 -23.5499441, -46.6308367 -23.5498844, -46.6308086 -23.5498506, -46.6307968 -23.5498171, -46.6307929 -23.5497955, -46.6307917 -23.5497736)",,,
"[425691400, 935509299, 241318606]",True,"['4', '5', '2']",Avenida Rangel Pestana,primary,"['50', '40']",False,203.27599999999998,"LINESTRING (-46.630988 -23.5500007, -46.6305504 -23.5498175, -46.6299705 -23.5495748, -46.6296162 -23.5494265, -46.6294554 -23.5493833, -46.6293568 -23.5493708, -46.6292544 -23.5493707, -46.6291378 -23.5493739)",,,
25953773,True,3,Largo Pátio do Colégio,secondary,30,False,57.178999999999995,"LINESTRING (-46.6329951 -23.5488698, -46.6330019 -23.5487965, -46.6330229 -23.5487271, -46.6331063 -23.5485328, -46.6331183 -23.5485047, -46.6331697 -23.5483839)",,,
"[244936634, 708249149, 426247933]",True,2,Praça da Sé,residential,40,False,70.27699999999999,"LINESTRING (-46.6329951 -23.5488698, -46.6331056 -23.5488997, -46.6333571 -23.5489612, -46.6334489 -23.5489776, -46.633602 -23.5490051, -46.6336181 -23.549012, -46.6336334 -23.5490198, -46.6336475 -23.549029, -46.633657 -23.5490354)",,,
"[72916490, 8579093, 234827311]",True,5,Viaduto Dona Paulina,secondary,50,False,163.227,"LINESTRING (-46.637454 -23.5525018, -46.6371261 -23.552406, -46.6369438 -23.5523528, -46.6364021 -23.5521947, -46.6363142 -23.552169, -46.6359282 -23.5520563)",,viaduct,
8579093,True,5,Viaduto Dona Paulina,secondary,50,False,24.913,"LINESTRING (-46.637682 -23.5525825, -46.637454 -23.5525018)",,,
251628553,False,4,Avenida Brigadeiro Luís Antônio,secondary,,False,16.752,"LINESTRING (-46.6378303 -23.5526561, -46.6377596 -23.5525201)",,,
16975887,True,1,Rua Asdrubal do Nascimento,trunk_link,50,False,40.491,"LINESTRING (-46.6378303 -23.5526561, -46.6377448 -23.5526568, -46.6377263 -23.552657, -46.6376368 -23.5527077, -46.6375948 -23.5527527, -46.6375428 -23.5528553)",,,
425456021,True,2,Viaduto Dona Paulina,secondary,,False,17.189999999999998,"LINESTRING (-46.6378303 -23.5526561, -46.6377501 -23.5526163, -46.637682 -23.5525825)",,,
"[217333505, 425846506]",False,5,Avenida Brigadeiro Luís Antônio,secondary,50,True,19.957,"LINESTRING (-46.6378303 -23.5526561, -46.6378779 -23.5527464, -46.6379193 -23.5528159)",,,
237212811,True,2,,primary_link,,False,22.068,"LINESTRING (-46.6356874 -23.5542537, -46.6356814 -23.5542652, -46.6356774 -23.5542727, -46.6356711 -23.5542807, -46.6356637 -23.5542875, -46.6356476 -23.5543007, -46.6356268 -23.5543145, -46.6356074 -23.5543293, -46.6355709 -23.5543522, -46.6355195 -23.5543714)",,,
"[766785000, 424630813]",True,2,Rua Doutor Rodrigo Silva,secondary,,False,44.821,"LINESTRING (-46.6356874 -23.5542537, -46.6356723 -23.5545157, -46.6356661 -23.5546563)",,,
"[237169406, 766784999]",True,2,Avenida da Liberdade,primary,40,False,162.612,"LINESTRING (-46.635351 -23.5543346, -46.6351001 -23.5538213, -46.6349007 -23.5534129, -46.6348605 -23.5533308, -46.6348497 -23.5533086, -46.6347844 -23.5531774, -46.6347008 -23.5529992)",,,
290026187,True,2,Avenida da Liberdade,primary,40,False,35.027,"LINESTRING (-46.6355195 -23.5543714, -46.6355562 -23.5544431, -46.6356661 -23.5546563)",,,
290026188,True,2,,primary_link,,False,18.512999999999998,"LINESTRING (-46.6355195 -23.5543714, -46.6354798 -23.5543796, -46.635456 -23.5543803, -46.6354328 -23.5543757, -46.6354116 -23.554366, -46.6353881 -23.5543555, -46.635351 -23.5543346)",,,
"[217333505, 425846506]",False,5,Avenida Brigadeiro Luís Antônio,secondary,50,False,19.957,"LINESTRING (-46.6379193 -23.5528159, -46.6378779 -23.5527464, -46.6378303 -23.5526561)",,,
237470831,True,1,,trunk_link,40,False,41.437,"LINESTRING (-46.6379193 -23.5528159, -46.6378483 -23.5527971, -46.6378053 -23.5527886, -46.6377805 -23.5527837, -46.6377305 -23.5527753, -46.6376707 -23.5527833, -46.6376144 -23.5528036, -46.6375646 -23.5528352, -46.6375428 -23.5528553)",,,
141294961,True,,Rua Conde de Sarzedas,residential,,False,77.444,"LINESTRING (-46.6298827 -23.5542724, -46.6294712 -23.5543702, -46.6293689 -23.5544015, -46.6293141 -23.5544231, -46.6291623 -23.5544873)",,,
424630807,True,,Praça Doutor Mário Margarido,residential,,False,72.615,"LINESTRING (-46.6291623 -23.5544873, -46.629073 -23.5545254, -46.628627 -23.5547157, -46.6285164 -23.5547628)",,,
424630824,True,,Rua Helena Zerrener,residential,,False,167.96499999999997,"LINESTRING (-46.6291623 -23.5544873, -46.6291123 -23.5543785, -46.6290837 -23.5543125, -46.629058 -23.5542603, -46.6286629 -23.5534568, -46.6285785 -23.5532825, -46.6285622 -23.5532524, -46.6284853 -23.5531104)",,,
251628553,False,4,Avenida Brigadeiro Luís Antônio,secondary,,True,16.752,"LINESTRING (-46.6377596 -23.5525201, -46.6378303 -23.5526561)",,,
425849973,True,3,Viaduto Dona Paulina,secondary,,False,10.589,"LINESTRING (-46.6377596 -23.5525201, -46.6377386 -23.5525335, -46.6377286 -23.5525398, -46.6377169 -23.5525473, -46.637682 -23.5525825)",,,
321139486,True,,Rua Asdrúbal Nascimento,residential,,False,74.365,"LINESTRING (-46.637924 -23.5517232, -46.6381407 -23.5510846)",,,
48802835,True,,Travessa Grassi,residential,,False,74.578,"LINESTRING (-46.637924 -23.5517232, -46.6378646 -23.5515891, -46.6377649 -23.5514085, -46.6377258 -23.5513709, -46.6376748 -23.5513589, -46.6376213 -23.5513537, -46.6375585 -23.5513653, -46.6374985 -23.5513826, -46.6374408 -23.5514055)",,,
273593640,True,3,Avenida Vinte e Três de Maio,trunk,60,False,401.59,"LINESTRING (-46.6374408 -23.5514055, -46.6371569 -23.5517896, -46.6370502 -23.5519688, -46.6369652 -23.5521544, -46.6368987 -23.5523175, -46.6368667 -23.5524305, -46.6368321 -23.5525477, -46.6367886 -23.5527484, -46.6367571 -23.5530684, -46.6367507 -23.5533914, -46.6368241 -23.5537986, -46.6369482 -23.5542337, -46.6370134 -23.5544507, -46.6371573 -23.5548213)",,,
321139487,True,3,Avenida Vinte e Três de Maio,trunk,60,False,131.548,"LINESTRING (-46.6381536 -23.5504193, -46.6380028 -23.5506261, -46.6374408 -23.5514055)",,,
"[46892385, 997426061, 995894739, 48802837, 48802843]",True,"['4', '6']","['Avenida Brigadeiro Luís Antônio', 'Viaduto Brigadeiro Luís Antônio']",secondary,40,False,203.78799999999998,"LINESTRING (-46.6367399 -23.5506159, -46.6367822 -23.5507017, -46.6370158 -23.551142, -46.6370192 -23.5511485, -46.6370972 -23.5512971, -46.637296 -23.5516664, -46.6373913 -23.5518359, -46.6374594 -23.5519686, -46.6376185 -23.552262)",,viaduct,
330594516,False,1,Vila Suíça,living_street,20,True,19.191,"LINESTRING (-46.6296845 -23.5546005, -46.6297092 -23.5547716)",,,
330594516,False,1,Vila Suíça,living_street,20,False,19.191,"LINESTRING (-46.6297092 -23.5547716, -46.6296845 -23.5546005)",,,
330594516,False,1,Vila Suíça,living_street,20,True,21.075,"LINESTRING (-46.6297092 -23.5547716, -46.6297363 -23.5549595)",,,
424630872,False,1,Vila Suíça,living_street,20,True,39.961999999999996,"LINESTRING (-46.6297092 -23.5547716, -46.6294736 -23.5548026, -46.629435 -23.554813, -46.6293963 -23.5548233, -46.6293295 -23.5548514)",,,
330594516,False,1,Vila Suíça,living_street,20,False,21.075,"LINESTRING (-46.6297363 -23.5549595, -46.6297092 -23.5547716)",,,
426247930,True,2,Praça da Sé,primary,40,False,124.386,"LINESTRING (-46.633657 -23.5490354, -46.6337359 -23.5492658, -46.6339021 -23.5496447, -46.6341114 -23.5500724)",,,
23013076,True,2,Praça da Sé,secondary,40,False,66.466,"LINESTRING (-46.6331864 -23.5494387, -46.6330549 -23.5491284, -46.633007 -23.5489587, -46.6329951 -23.5488698)",,,
237455906,True,2,Praça da Sé,primary,40,False,65.696,"LINESTRING (-46.6331864 -23.5494387, -46.6334599 -23.5491926, -46.6335108 -23.549152, -46.633657 -23.5490354)",,,
"[8103464, 425459298]",False,,Rua Onze de Agosto,living_street,,False,100.027,"LINESTRING (-46.6335006 -23.5513823, -46.6335575 -23.5514966, -46.6338378 -23.5520607, -46.633903 -23.5522027)",,,
22999960,False,2,Praça Clóvis Beviláqua,living_street,20,True,105.798,"LINESTRING (-46.6335006 -23.5513823, -46.6330578 -23.5515669, -46.6326508 -23.5517366, -46.6325558 -23.5517762)",10,,
519691384,False,,Rua Filipe de Oliveira,living_street,20,False,57.974000000000004,"LINESTRING (-46.6335006 -23.5513823, -46.6338028 -23.5512564, -46.6340198 -23.5511695)",10,,
8103483,False,,Rua Irmã Simpliciana,residential,,True,67.365,"LINESTRING (-46.6328769 -23.550075, -46.6328143 -23.5494719)",,,
"[324839763, 933354646]",True,"['3', '2']",Praça da Sé,primary,40,False,60.908,"LINESTRING (-46.6341114 -23.5500724, -46.6342229 -23.5502882, -46.6343386 -23.5505367, -46.6343559 -23.5505721)",,,
231242275,True,2,Rua Frederico Alvarenga,residential,40,False,53.181,"LINESTRING (-46.6295126 -23.5499855, -46.6292228 -23.5502858, -46.6291811 -23.5503286, -46.6291669 -23.5503437)",,,
"[424630849, 424630843, 128521814]",True,1,"['Rua do Carmo', 'Rua Silveira Martins', 'Rua das Flores']",residential,20,False,303.07300000000004,"LINESTRING (-46.6300638 -23.5519543, -46.6307597 -23.5512131, -46.630808 -23.5512566, -46.6311762 -23.5515876, -46.6312351 -23.5516405, -46.6305084 -23.5524436, -46.630443 -23.5525158)",5,,
211556980,True,2,Rua Líbero Badaró,secondary,40,False,18.091,"LINESTRING (-46.6368896 -23.5475799, -46.6369057 -23.5476083, -46.6369703 -23.5477248)",,,
425691410,False,2,Rua Anchieta,residential,30,True,72.07,"LINESTRING (-46.6338136 -23.5486516, -46.6331697 -23.5483839)",,,
425455942,True,1,Rua José Bonifácio,residential,30,False,16.082,"LINESTRING (-46.6375531 -23.5489008, -46.6376238 -23.5488938, -46.6377087 -23.5488779)",,,
425458232,True,2,Rua Líbero Badaró,secondary,40,False,60.367000000000004,"LINESTRING (-46.6375531 -23.5489008, -46.6375512 -23.5489594, -46.6375473 -23.5491317, -46.6375279 -23.5492621, -46.63752 -23.5493154, -46.6375009 -23.5493562, -46.6374572 -23.5494279)",,,
"[48802849, 425455956]",True,1,Rua Quintino Bocaiuva,residential,40,False,79.023,"LINESTRING (-46.6350842 -23.5498758, -46.6351314 -23.5500303, -46.6352409 -23.5503916, -46.6352648 -23.5504683, -46.6352934 -23.5505601)",,,
994969688,True,1,Rua Benjamim Constant,secondary,40,False,101.542,"LINESTRING (-46.6350842 -23.5498758, -46.634233 -23.5500473, -46.6341114 -23.5500724)",,,
"[1001542448, 244936670]",True,2,Rua Vinte e Cinco de Março,residential,40,False,105.148,"LINESTRING (-46.6312806 -23.5470901, -46.6311042 -23.5474464, -46.6310912 -23.5474729, -46.6310319 -23.547594, -46.6308565 -23.5479521)",,,
425691907,False,2,Praça Fernando Costa,residential,,True,72.444,"LINESTRING (-46.6312806 -23.5470901, -46.6318515 -23.5473255, -46.631929 -23.5473568)",,,
230615749,True,1,Viaduto do Chá,secondary,40,False,32.456,"LINESTRING (-46.636727 -23.5473095, -46.6367955 -23.5472857, -46.6368776 -23.5472581, -46.6368954 -23.5472536, -46.6369676 -23.5472425, -46.6370328 -23.547233)",,,
237455933,True,2,Rua Líbero Badaró,secondary,40,False,34.345,"LINESTRING (-46.636727 -23.5473095, -46.6368443 -23.5474968, -46.6368896 -23.5475799)",,,
425691907,False,2,Praça Fernando Costa,residential,,False,72.444,"LINESTRING (-46.631929 -23.5473568, -46.6318515 -23.5473255, -46.6312806 -23.5470901)",,,
"[425457913, 456380334]",False,,Largo Pátio do Colégio,residential,,True,101.93999999999998,"LINESTRING (-46.6329779 -23.5484477, -46.6327778 -23.5483711, -46.6325107 -23.5482687, -46.6324851 -23.5482602, -46.632462 -23.5482606, -46.6324469 -23.5482702, -46.6324337 -23.5482882, -46.6323475 -23.5484882, -46.6323219 -23.5485576, -46.6322968 -23.5486338)",,,
262851665,True,3,Praça da Sé,primary,40,False,11.036,"LINESTRING (-46.6348962 -23.5516772, -46.634943 -23.5517667)",,,
519383893,True,1,Praça Doutor João Mendes,residential,40,False,56.956,"LINESTRING (-46.6348962 -23.5516772, -46.6349821 -23.5516336, -46.6352577 -23.5514879, -46.6353811 -23.5514227)",,,
1002831464,True,2,Rua Conde do Pinhal,tertiary,40,False,17.987,"LINESTRING (-46.6342181 -23.5534292, -46.6343598 -23.5535256)",,,
942640489,True,1,,tertiary_link,,False,19.744,"LINESTRING (-46.6342181 -23.5534292, -46.6342638 -23.5534147, -46.6343062 -23.5533934, -46.6343442 -23.5533658, -46.6343766 -23.5533327)",,,
48802837,True,4,Viaduto Brigadeiro Luís Antônio,secondary,40,False,3.692,"LINESTRING (-46.6376185 -23.552262, -46.6376347 -23.5522917)",,,
543329443,True,2,,secondary_link,,False,32.093,"LINESTRING (-46.6376185 -23.552262, -46.6375945 -23.5523349, -46.6375805 -23.5523666, -46.6375617 -23.5523909, -46.637454 -23.5525018)",,,
934342389,False,4,Rua Dom Pedro II,tertiary,50,True,27.186,"LINESTRING (-46.6289206 -23.5497161, -46.6287741 -23.5499204)",,,
"[934342388, 934342389]",False,4,"['Parque Dom Pedro II', 'Rua Dom Pedro II']",tertiary,50,False,11.477,"LINESTRING (-46.6289206 -23.5497161, -46.6289425 -23.5496853, -46.628981 -23.549629)",,,
934342388,False,4,Parque Dom Pedro II,tertiary,50,False,2.837,"LINESTRING (-46.628981 -23.549629, -46.6289951 -23.549607)",,,
"[934342388, 934342389]",False,4,"['Parque Dom Pedro II', 'Rua Dom Pedro II']",tertiary,50,True,11.477,"LINESTRING (-46.628981 -23.549629, -46.6289425 -23.5496853, -46.6289206 -23.5497161)",,,
934342391,True,,Rua Alexandria,residential,30,False,11.408,"LINESTRING (-46.628981 -23.549629, -46.6289806 -23.5496499, -46.628984 -23.5496721, -46.628988 -23.5496886, -46.6289927 -23.5497052, -46.6290001 -23.5497295)",,,
424630789,True,,Rua Alexandria,residential,30,False,59.499,"LINESTRING (-46.6290001 -23.5497295, -46.6290317 -23.5497474, -46.6295126 -23.5499855)",,,
934342390,True,,Rua Alexandria,residential,30,False,8.278,"LINESTRING (-46.6290001 -23.5497295, -46.628986 -23.5497255, -46.6289679 -23.5497206, -46.6289491 -23.5497182, -46.6289206 -23.5497161)",,,
934342388,False,4,Parque Dom Pedro II,tertiary,50,True,2.837,"LINESTRING (-46.6289951 -23.549607, -46.628981 -23.549629)",,,
934342392,True,1,,primary_link,,False,25.998,"LINESTRING (-46.6289951 -23.549607, -46.628994 -23.5495866, -46.6289907 -23.5495577, -46.6289867 -23.5495307, -46.62898 -23.5495082, -46.628972 -23.5494824, -46.6289639 -23.5494646, -46.6289565 -23.5494514, -46.6289461 -23.5494373, -46.6289294 -23.5494206, -46.6289019 -23.5493991)",,,
934342389,False,4,Rua Dom Pedro II,tertiary,50,False,27.186,"LINESTRING (-46.6287741 -23.5499204, -46.6289206 -23.5497161)",,,
942644414,True,1,Rua da Glória,tertiary,,False,21.518,"LINESTRING (-46.6343766 -23.5533327, -46.6343598 -23.5535256)",,,
8579183,False,3,Rua da Glória,tertiary,,True,56.19500000000001,"LINESTRING (-46.6343766 -23.5533327, -46.6343888 -23.5531926, -46.6344019 -23.5531493, -46.634427 -23.5531137, -46.6344624 -23.5530871, -46.6345468 -23.553056, -46.6347008 -23.5529992)",,,
"[425455995, 1000656355]",True,2,Rua Senador Feijó,tertiary,40,False,135.243,"LINESTRING (-46.6352934 -23.5505601, -46.6353951 -23.550523, -46.6355825 -23.5504587, -46.6364427 -23.5501634, -46.6365356 -23.5501329)",,,
