osmid,name,highway,maxspeed,oneway,reversed,length,lanes,geometry,junction,access
306250739,,tertiary,,True,False,15.446,,"LINESTRING (-105.2275252 38.4466179, -105.2274864 38.446601, -105.2274431 38.4465936, -105.2273989 38.4465962, -105.2273575 38.4466086)",roundabout,
306252164,South 15th Street,tertiary,25 mph,True,False,25.369999999999997,1,"LINESTRING (-105.2275252 38.4466179, -105.2275189 38.4464761, -105.2274817 38.4463949)",,
306250738,Main Street,tertiary,25 mph,True,False,24.597,1,"LINESTRING (-105.2275628 38.4467761, -105.2277017 38.4467389, -105.2278034 38.4466686)",,
306250739,,tertiary,,True,False,15.684999999999999,,"LINESTRING (-105.2275628 38.4467761, -105.2275805 38.4467436, -105.2275854 38.4467086, -105.227577 38.4466739, -105.2275562 38.4466427)",roundabout,
306250739,,tertiary,,True,False,5.784,,"LINESTRING (-105.2273575 38.4466086, -105.2273304 38.4466237, -105.2273082 38.446643)",roundabout,
306250739,,tertiary,,True,False,13.870999999999999,,"LINESTRING (-105.2273082 38.446643, -105.227285 38.4466804, -105.2272796 38.4467218, -105.2272925 38.4467621)",roundabout,
306252175,Main Street,tertiary,25 mph,True,False,30.057,1,"LINESTRING (-105.2273082 38.446643, -105.2271548 38.4466724, -105.226973 38.4467074)",,
306250739,,tertiary,,True,False,18.477999999999998,,"LINESTRING (-105.2273222 38.4467966, -105.2273556 38.4468171, -105.2273949 38.4468296, -105.2274371 38.4468331, -105.2274789 38.4468275, -105.2275172 38.4468131)",roundabout,
306250739,,tertiary,,True,False,4.627,,"LINESTRING (-105.2272925 38.4467621, -105.2273222 38.4467966)",roundabout,
306250739,,tertiary,,True,False,3.859,,"LINESTRING (-105.2275562 38.4466427, -105.2275252 38.4466179)",roundabout,
306250739,,tertiary,,True,False,5.752,,"LINESTRING (-105.2275172 38.4468131, -105.2275426 38.4467965, -105.2275628 38.4467761)",roundabout,
470140087,South 15th Street,tertiary,25 mph,False,False,7.962,,"LINESTRING (-105.2274825 38.4463233, -105.2274817 38.4463949)",,
306252168,South 15th Street,tertiary,25 mph,False,True,58.385000000000005,4,"LINESTRING (-105.2274825 38.4463233, -105.2274465 38.4462377, -105.22726 38.4459961, -105.2271651 38.4458628)",,
306252167,Main Street,tertiary,25 mph,False,True,29.466,2,"LINESTRING (-105.2280965 38.4465362, -105.228 38.4465798, -105.2279218 38.4466151, -105.2278034 38.4466686)",,
"[306252172, 306252166]",,tertiary_link,25 mph,True,False,65.85,1,"LINESTRING (-105.2280965 38.4465362, -105.2278751 38.4465635, -105.2277697 38.4465434, -105.2276869 38.4465247, -105.2276171 38.446489, -105.2275373 38.4464202, -105.2274825 38.4463233)",,
17053315,South 15th Street,tertiary,25 mph,False,False,17.408,,"LINESTRING (-105.2270607 38.4457293, -105.2271651 38.4458628)",,
17053315,South 15th Street,tertiary,25 mph,False,True,130.148,,"LINESTRING (-105.2270607 38.4457293, -105.2270462 38.4457109, -105.2268612 38.4454766, -105.2268542 38.4454677, -105.2267106 38.445286, -105.2265828 38.4451241, -105.2265565 38.4450937, -105.2264153 38.44489, -105.2264608 38.444703)",,
347363475,Rainbow Drive,residential,,False,True,106.632,,"LINESTRING (-105.2270607 38.4457293, -105.2264956 38.4460092, -105.2260761 38.446212, -105.2260223 38.4462374)",,
17051314,East Main Street,tertiary,,False,True,59.648,,"LINESTRING (-105.2168291 38.4466882, -105.217514 38.4466829)",,
389136829,Tranquil Court,residential,,False,False,166.416,,"LINESTRING (-105.2168291 38.4466882, -105.216829 38.4453322, -105.2167834 38.4451962)",,
389136829,Tranquil Court,residential,,False,True,166.416,,"LINESTRING (-105.2167834 38.4451962, -105.216829 38.4453322, -105.2168291 38.4466882)",,
347363475,Rainbow Drive,residential,,False,True,21.153,,"LINESTRING (-105.2260223 38.4462374, -105.2258145 38.4463359)",,
847034009,,residential,,True,False,101.268,,"LINESTRING (-105.2260223 38.4462374, -105.2258683 38.4460464, -105.2257965 38.4459573, -105.2257469 38.4459284, -105.2256885 38.4459398, -105.2255902 38.4459916, -105.2255902 38.4460297, -105.2258145 38.4463359)",,customers
347363475,Rainbow Drive,residential,,False,False,106.632,,"LINESTRING (-105.2260223 38.4462374, -105.2260761 38.446212, -105.2264956 38.4460092, -105.2270607 38.4457293)",,
347363475,Rainbow Drive,residential,,False,False,21.153,,"LINESTRING (-105.2258145 38.4463359, -105.2260223 38.4462374)",,
347363475,Rainbow Drive,residential,,False,True,113.356,,"LINESTRING (-105.2258145 38.4463359, -105.2256304 38.4464234, -105.2252437 38.4465992, -105.2249503 38.4467375, -105.2246883 38.4468466)",,
