osmid,name,highway,oneway,reversed,length,geometry,bridge,lanes,ref,tunnel,junction
"[149935506, 11779533, 149935478]",Hamilton Street,residential,False,True,163.46699999999998,"LINESTRING (-74.2787191 40.6114406, -74.2779022 40.6110399, -74.2777127 40.6109388, -74.2772174 40.6106925, -74.2771105 40.6106394, -74.2771001 40.6106342)",yes,,,,
149935506,Hamilton Street,residential,False,True,166.839,"LINESTRING (-74.2804661 40.6121423, -74.2800836 40.6119888, -74.2799631 40.6119404, -74.2793196 40.6116822, -74.2787191 40.6114406)",,,,,
11779800,West Emerson Avenue,residential,False,False,145.711,"LINESTRING (-74.2793552 40.6047784, -74.2809174 40.6053356)",,,,,
11779746,Georgia Street,residential,False,False,80.693,"LINESTRING (-74.2793552 40.6047784, -74.2793375 40.6048479, -74.2792209 40.6054202, -74.2792056 40.6054951)",,,,,
11779800,West Emerson Avenue,residential,False,True,31.528,"LINESTRING (-74.2793552 40.6047784, -74.27908 40.604682, -74.2790161 40.6046596)",,,,,
11782372,Clinton Street,residential,False,True,84.804,"LINESTRING (-74.2792056 40.6054951, -74.2782151 40.605368)",,,,,
11779746,Georgia Street,residential,False,False,78.388,"LINESTRING (-74.2792056 40.6054951, -74.2790906 40.606121, -74.2790773 40.6061933)",,,,,
11779746,Georgia Street,residential,False,True,80.693,"LINESTRING (-74.2792056 40.6054951, -74.2792209 40.6054202, -74.2793375 40.6048479, -74.2793552 40.6047784)",,,,,
11782372,Clinton Street,residential,False,False,137.338,"LINESTRING (-74.2792056 40.6054951, -74.2802741 40.6056107, -74.280536 40.6056389, -74.2807509 40.6056621, -74.2808162 40.6056692)",,,,,
11779800,West Emerson Avenue,residential,False,True,149.526,"LINESTRING (-74.2825215 40.6059058, -74.2809174 40.6053356)",,,,,
11781085,Bryant Street,residential,False,False,86.067,"LINESTRING (-74.2825215 40.6059058, -74.2819568 40.6064433, -74.2818901 40.6065134)",,,,,
11781085,Bryant Street,residential,False,True,137.314,"LINESTRING (-74.2825215 40.6059058, -74.282584 40.6058444, -74.2835163 40.6049288)",,,,,
11780263,Seminary Avenue,residential,False,False,101.048,"LINESTRING (-74.2770807 40.6117784, -74.2779424 40.6121201, -74.278139 40.612203)",,,,,
"[149935498, 1053601123, 149935484]",Irving Street,tertiary,False,True,87.779,"LINESTRING (-74.2770807 40.6117784, -74.2770361 40.6113051, -74.27702 40.6111149, -74.2770105 40.6109908)",yes,,,,
11780263,Seminary Avenue,residential,False,True,101.048,"LINESTRING (-74.278139 40.612203, -74.2779424 40.6121201, -74.2770807 40.6117784)",,,,,
11780298,Dock Street,residential,True,False,291.171,"LINESTRING (-74.2719529 40.6056262, -74.2719358 40.6057423, -74.272028 40.6061366, -74.2721179 40.6063258, -74.2724133 40.606765, -74.2724557 40.606797, -74.2733821 40.6079629)",,,,,
596764702,,residential,True,False,14.491,"LINESTRING (-74.2719529 40.6056262, -74.2719867 40.6056217, -74.2720171 40.6056095, -74.2720409 40.6055908, -74.2720559 40.6055673, -74.2720606 40.6055415)",,,,,roundabout
11781085,Bryant Street,residential,False,False,137.314,"LINESTRING (-74.2835163 40.6049288, -74.282584 40.6058444, -74.2825215 40.6059058)",,,,,
11785263,Maple Avenue,residential,False,True,170.45499999999998,"LINESTRING (-74.2835163 40.6049288, -74.2823178 40.6044819, -74.281704 40.604253)",,,,,
1053601120,Central Avenue,residential,False,True,131.116,"LINESTRING (-74.2810771 40.6098186, -74.2795475 40.6096137)",,,,,
11781085,Bryant Street,residential,False,True,215.60500000000002,"LINESTRING (-74.2810771 40.6098186, -74.2810941 40.6097489, -74.2815285 40.6079724, -74.2815433 40.6079122)",,,,,
1053601120,Central Avenue,residential,False,False,88.44000000000001,"LINESTRING (-74.2810771 40.6098186, -74.2816586 40.6099041, -74.2817219 40.6099057, -74.2818166 40.6099082, -74.2818622 40.609904, -74.2821117 40.6098809)",,,,,
132503899,Main Street,residential,False,False,79.424,"LINESTRING (-74.2742022 40.6062326, -74.2738538 40.6068961)",,,,,
132503899,Main Street,residential,False,True,98.73000000000002,"LINESTRING (-74.2742022 40.6062326, -74.2743481 40.6059553, -74.2743806 40.6058931, -74.274424 40.6058101, -74.2745917 40.6054891, -74.2746264 40.6054054)",,,,,
1021538621,Main Street,residential,False,True,13.038,"LINESTRING (-74.2740218 40.6084778, -74.2739765 40.6083657)",,,,,
11782749,Poplar Street,residential,True,False,29.416999999999998,"LINESTRING (-74.2740218 40.6084778, -74.2741336 40.6084215, -74.2742637 40.6082922)",,,,,
"[1089554245, 1089554246]","['West Main Street', 'Main Street']",residential,False,False,66.206,"LINESTRING (-74.2740218 40.6084778, -74.274068 40.608542, -74.274124 40.608597, -74.2742017 40.6086686, -74.2743475 40.6088004, -74.2745225 40.6089332)",,,,,
11781606,Irving Street,tertiary,False,False,43.923,"LINESTRING (-74.2756225 40.6066664, -74.2755617 40.6070587)",,,,,
11781606,Irving Street,tertiary,False,True,101.55600000000001,"LINESTRING (-74.2756225 40.6066664, -74.2756887 40.6064283, -74.275692 40.6064158, -74.2757108 40.6063462, -74.275747 40.6062414, -74.2758093 40.606148, -74.2759304 40.6060447, -74.2760719 40.605924, -74.2761361 40.6058693)",,,,,
132503892,Lewis Street,residential,True,False,129.239,"LINESTRING (-74.2756225 40.6066664, -74.2750617 40.6064951, -74.2749734 40.6064681, -74.2742022 40.6062326)",,,,,
793011041,Irving Street,tertiary,False,True,31.72,"LINESTRING (-74.2758164 40.6079313, -74.2756971 40.6076608)",,,,,
793011041,Irving Street,tertiary,False,False,66.428,"LINESTRING (-74.2758164 40.6079313, -74.2758423 40.6079915, -74.2758809 40.6080808, -74.2760414 40.6084321, -74.2760766 40.6084949)",,,,,
1053601121,Central Avenue,residential,False,False,9.076,"LINESTRING (-74.2770044 40.6106714, -74.2771001 40.6106342)",,,,,
11782427,Central Avenue,residential,False,True,57.727999999999994,"LINESTRING (-74.2770044 40.6106714, -74.2769053 40.6107077, -74.2763859 40.6108929)",,,,,
262807578,Irving Street,tertiary,False,True,79.842,"LINESTRING (-74.2770044 40.6106714, -74.2770017 40.6105786, -74.2767353 40.609987)",,,,,
1053601122,Irving Street,tertiary,False,False,35.533,"LINESTRING (-74.2770044 40.6106714, -74.277001 40.6107803, -74.2770105 40.6109908)",,,,,
11785445,Lewis Street,residential,False,False,115.40899999999999,"LINESTRING (-74.2720606 40.6055415, -74.2724234 40.6056599, -74.2727507 40.6057668, -74.2731159 40.605886, -74.2733165 40.6059515)",,,,,
596764702,,residential,True,False,43.166000000000004,"LINESTRING (-74.2720606 40.6055415, -74.2720544 40.6055158, -74.2720381 40.6054929, -74.2720132 40.6054749, -74.2719822 40.6054637, -74.2719481 40.6054604, -74.2719112 40.6054662, -74.271879 40.6054812, -74.2718555 40.6055036, -74.2718434 40.6055308, -74.2718443 40.6055594, -74.2718579 40.6055861, -74.2718827 40.6056077, -74.2719157 40.6056216, -74.2719529 40.6056262)",,,,,roundabout
11782749,Poplar Street,residential,True,False,137.438,"LINESTRING (-74.2742637 40.6082922, -74.2749807 40.6081364, -74.2752643 40.6080758, -74.2757297 40.607974, -74.2758164 40.6079313)",,,,,
11777926,Esterbrook Avenue,residential,False,True,116.423,"LINESTRING (-74.279361 40.6106131, -74.2796166 40.6102205, -74.2795583 40.6097295, -74.2795475 40.6096137)",,,,,
626353296,Essex Street,residential,False,False,105.979,"LINESTRING (-74.271755 40.6092363, -74.271984 40.6101734)",,,,,
11776175,Elizabeth Avenue,tertiary,False,False,48.919,"LINESTRING (-74.2758652 40.6096158, -74.2753479 40.6098141)",,,,,
11776175,Elizabeth Avenue,tertiary,False,True,58.422,"LINESTRING (-74.2758652 40.6096158, -74.276483 40.609379)",,,,,
662398850,,residential,False,False,113.511,"LINESTRING (-74.2758652 40.6096158, -74.275432 40.6086494)",,,,,
662398850,,residential,False,True,113.511,"LINESTRING (-74.275432 40.6086494, -74.2758652 40.6096158)",,,,,
11776316,Elm Avenue,residential,True,False,57.067,"LINESTRING (-74.275432 40.6086494, -74.2756292 40.608599, -74.2759723 40.6085194, -74.2760766 40.6084949)",,,,,
891754699,Poplar Street,residential,True,False,25.585,"LINESTRING (-74.2739765 40.6083657, -74.2742637 40.6082922)",,,,,
1021538621,Main Street,residential,False,False,13.038,"LINESTRING (-74.2739765 40.6083657, -74.2740218 40.6084778)",,,,,
1021538621,Main Street,residential,False,True,55.475,"LINESTRING (-74.2739765 40.6083657, -74.2738683 40.6080809, -74.2737988 40.6078854)",,,,,
11785445,Lewis Street,residential,False,True,52.321000000000005,"LINESTRING (-74.2738859 40.6061373, -74.2737587 40.6060958, -74.2733165 40.6059515)",,,,,
