osmid,oneway,name,highway,reversed,length,geometry,lanes,maxspeed,ref,width,access
"[325516796, 923139375]",True,Sokolská,primary,False,40.403,"LINESTRING (14.4291084 50.0757951, 14.4290989 50.0756647, 14.4290987 50.0756208, 14.4290915 50.0755385, 14.4290891 50.0755103, 14.4290852 50.0754321)",4,50,8A,,
335024342,False,Štěpánská,tertiary,False,42.925,"LINESTRING (14.4243481 50.0762719, 14.4245031 50.0766449)",,,,,
25908958,False,Malá Štěpánská,residential,False,223.349,"LINESTRING (14.4243481 50.0762719, 14.4242599 50.0762848, 14.4241896 50.0762948, 14.422833 50.0763847, 14.4227335 50.0763905, 14.4227486 50.0765306, 14.4225268 50.0765431, 14.4214692 50.0766063)",,,,,
"[1119940055, 4415020, 1119940054, 335024342, 4600093]",False,"['Štěpánská', 'Lípová']",tertiary,True,81.40400000000001,"LINESTRING (14.4243481 50.0762719, 14.4243229 50.0762106, 14.4242301 50.0759636, 14.4241483 50.0757485, 14.4241425 50.075733, 14.4241326 50.0757101, 14.4241044 50.0756333, 14.4240941 50.0756049, 14.4240778 50.0755607)",3,,,,
25908958,False,Malá Štěpánská,residential,True,223.349,"LINESTRING (14.4214692 50.0766063, 14.4225268 50.0765431, 14.4227486 50.0765306, 14.4227335 50.0763905, 14.422833 50.0763847, 14.4241896 50.0762948, 14.4242599 50.0762848, 14.4243481 50.0762719)",,,,,
26402554,False,Na Zderaze,residential,False,65.451,"LINESTRING (14.4168328 50.0763359, 14.416635 50.0768231, 14.416626 50.0768984, 14.4166249 50.076908)",,50,,,
26687519,True,Václavská,residential,False,64.442,"LINESTRING (14.4172367 50.0751906, 14.4170653 50.0757119, 14.4170506 50.0757577)",1,,,,
218781054,True,Legerova,primary,False,57.243,"LINESTRING (14.4302662 50.0758998, 14.4303274 50.0764131)",4,50,8,,
30124111,True,Na Zbořenci,residential,False,71.98299999999999,"LINESTRING (14.4173989 50.0773108, 14.4171383 50.0771798, 14.4170619 50.077113, 14.4168082 50.0769618, 14.4167051 50.0769253, 14.4166249 50.076908)",,50,,,
"[26306946, 127909420]",False,Na Zbořenci,residential,"[False, True]",70.428,"LINESTRING (14.4173989 50.0773108, 14.4177967 50.0775222, 14.4179245 50.077598, 14.4180448 50.0776766, 14.4180809 50.0777021, 14.4181293 50.0777355)",,50,,,
111771389,True,náměstí I. P. Pavlova,primary,False,79.953,"LINESTRING (14.4290852 50.0754321, 14.4300283 50.0754246, 14.4302055 50.075424)",3,50,,,
"[1120135760, 218781054]",True,Legerova,primary,False,36.625,"LINESTRING (14.4302055 50.075424, 14.430218 50.0755037, 14.4302195 50.0755185, 14.4302208 50.0755316, 14.4302263 50.075587, 14.4302419 50.0757525)",4,50,8,,
28702162,False,Martinská,living_street,False,45.937,"LINESTRING (14.4195622 50.0831009, 14.4195746 50.0830806, 14.4196501 50.0829331, 14.4196624 50.0829173, 14.4196817 50.0829084, 14.4197053 50.0829068, 14.419997 50.0829236)",1,20,,,
28702162,False,Martinská,living_street,True,45.937000000000005,"LINESTRING (14.419997 50.0829236, 14.4197053 50.0829068, 14.4196817 50.0829084, 14.4196624 50.0829173, 14.4196501 50.0829331, 14.4195746 50.0830806, 14.4195622 50.0831009)",1,20,,,
218781055,True,Mezibranská,primary,False,56.394999999999996,"LINESTRING (14.429312 50.0776642, 14.4292411 50.0773031, 14.4292355 50.0772747, 14.4292294 50.0772441, 14.4292176 50.0771607)",4,50,8A,,
133325747,False,Vodičkova,residential,False,52.251999999999995,"LINESTRING (14.423488 50.0801414, 14.4235337 50.0801792, 14.4236221 50.0802563, 14.4239276 50.0805172)",,,,,
133325747,False,Vodičkova,residential,True,133.517,"LINESTRING (14.423488 50.0801414, 14.4231026 50.0798244, 14.4230318 50.0797663, 14.4228055 50.0796061, 14.4226217 50.0795023, 14.4225008 50.0794284, 14.4222157 50.0792663)",,,,,
923315353,True,Myslíkova,residential,False,27.832000000000004,"LINESTRING (14.4191102 50.07827, 14.4191505 50.0782764, 14.419192 50.0782801, 14.4192404 50.0782798, 14.4192767 50.078275, 14.4193172 50.0782668, 14.4193554 50.0782566, 14.4193832 50.0782465, 14.4194028 50.078235, 14.419417 50.0782229, 14.4194264 50.0782089, 14.4194351 50.0781895)",,50,,,
923315357,True,Myslíkova,residential,False,26.973,"LINESTRING (14.4191102 50.07827, 14.4191825 50.0782946, 14.4194406 50.0783878)",1,50,,,
26402554,False,Na Zderaze,residential,False,21.772,"LINESTRING (14.4166249 50.076908, 14.4165816 50.07703, 14.4164929 50.0770719)",,50,,,
26402554,False,Na Zderaze,residential,True,65.451,"LINESTRING (14.4166249 50.076908, 14.416626 50.0768984, 14.416635 50.0768231, 14.4168328 50.0763359)",,50,,,
109248223,True,Resslova,primary,False,95.374,"LINESTRING (14.4170506 50.0757577, 14.4175485 50.075792, 14.4179911 50.0758166, 14.4182288 50.0758233, 14.4183597 50.0758255, 14.4183823 50.0758257)",2,50,,,
"[345621880, 345621883]",True,Karlovo náměstí,primary,False,175.007,"LINESTRING (14.4194565 50.0776322, 14.4194411 50.0774916, 14.4193922 50.0772674, 14.4193264 50.0770718, 14.4192898 50.076919, 14.4192807 50.0768751, 14.4191866 50.0764324, 14.4191781 50.0763897, 14.4191832 50.0763019, 14.4191322 50.0760744)","['3', '2']",50,,,
"[111770907, 985195836, 985195837]",True,Odborů,tertiary,False,100.34899999999999,"LINESTRING (14.4194565 50.0776322, 14.4193287 50.0776208, 14.4191617 50.0776137, 14.4189629 50.0776052, 14.4184595 50.0775838, 14.4183287 50.0776456, 14.4181293 50.0777355)",1,50,,,
127409922,False,Spálená,residential,True,28.388,"LINESTRING (14.419437 50.0779342, 14.4194351 50.0781895)",1,50,,,
"[985195858, 1254520066, 111770910]",True,Karlovo náměstí,residential,False,33.611,"LINESTRING (14.419437 50.0779342, 14.4194393 50.0778967, 14.4194429 50.0778476, 14.4194446 50.0778251, 14.4194462 50.0778033, 14.4194474 50.0777872, 14.4194481 50.0777773, 14.4194492 50.0777613, 14.4194565 50.0776322)","['1', '2']",50,,,
"[111770906, 151874342]",True,Resslova,primary,False,194.446,"LINESTRING (14.4191322 50.0760744, 14.4190954 50.0759956, 14.419067 50.0759473, 14.4190394 50.0759111, 14.4190317 50.0759045, 14.4190229 50.0758969, 14.4190026 50.075885, 14.4189764 50.0758776, 14.4189403 50.0758765, 14.4186366 50.075884, 14.4184359 50.0758878, 14.4183036 50.0758868, 14.4181768 50.0758827, 14.4170402 50.0758174, 14.4169149 50.0758102, 14.4168633 50.0758073, 14.4166141 50.0757892)",2,50,,,
246500334,True,Karlovo náměstí,tertiary,False,30.183,"LINESTRING (14.4191322 50.0760744, 14.4191414 50.0759676, 14.4191106 50.0758622, 14.4191025 50.0758357, 14.4190945 50.0758059)",1,,,,
"[30764132, 985195850, 985195851, 985195856, 4083702, 345621881]",False,Karlovo náměstí,tertiary,True,207.59599999999998,"LINESTRING (14.4206863 50.0756833, 14.4207095 50.0757242, 14.4207286 50.0757534, 14.4207533 50.0758055, 14.4207615 50.0758309, 14.4207675 50.0758511, 14.4208417 50.0760997, 14.4209819 50.0766064, 14.4209975 50.0766598, 14.4210138 50.0767222, 14.4211023 50.0770463, 14.4211649 50.0772553, 14.4211976 50.0773738, 14.4212037 50.0773908, 14.4212134 50.0774277, 14.4212522 50.0775125)","['3', '2']","['50', '30']",,,
"[111771386, 985195853]",True,Ječná,primary,False,120.089,"LINESTRING (14.4206863 50.0756833, 14.42095 50.0756626, 14.4214659 50.0756206, 14.422177 50.0755941, 14.4223615 50.0755872)",2,50,,,
"[1119940055, 4415020, 335024342, 1119940054, 4600093]",False,"['Štěpánská', 'Lípová']",tertiary,False,81.40400000000001,"LINESTRING (14.4240778 50.0755607, 14.4240941 50.0756049, 14.4241044 50.0756333, 14.4241326 50.0757101, 14.4241425 50.075733, 14.4241483 50.0757485, 14.4242301 50.0759636, 14.4243229 50.0762106, 14.4243481 50.0762719)",3,,,,
335024357,True,Ječná,primary,False,102.60499999999999,"LINESTRING (14.4240778 50.0755607, 14.4242706 50.0755591, 14.4250781 50.0755431, 14.4255147 50.0755297)",2,50,,,
"[335024349, 985195853]",True,Ječná,primary,False,122.53299999999999,"LINESTRING (14.4223615 50.0755872, 14.4231907 50.0755657, 14.4233001 50.0755653, 14.4233951 50.0755649, 14.4237835 50.0755645, 14.4238116 50.0755645, 14.4238825 50.0755632, 14.4240778 50.0755607)",2,50,,,
16787271,True,V Tůních,residential,False,87.992,"LINESTRING (14.4272196 50.0755003, 14.427273 50.0755094, 14.4273624 50.0755424, 14.4273991 50.0755594, 14.42741 50.0755693, 14.4274108 50.0755869, 14.4274086 50.0756141, 14.427195 50.0761467, 14.4271741 50.0761987)",1,50,,4,
345621878,True,Ječná,primary,False,78.496,"LINESTRING (14.4272196 50.0755003, 14.4280703 50.0754874, 14.4281224 50.0754831, 14.4281613 50.075474, 14.4282178 50.0754495, 14.4282546 50.0754375, 14.4282996 50.0754327)",2,50,,,
"[111771385, 220478329]",False,Kateřinská,residential,False,110.20199999999998,"LINESTRING (14.4282996 50.0754327, 14.428272 50.0753703, 14.4282397 50.0753056, 14.428195 50.0752662, 14.4281147 50.0752416, 14.4272641 50.0749561, 14.4271479 50.0749578, 14.4270606 50.0749318)",1,,,,
"[121243360, 333131923]",True,Ječná,primary,False,56.10699999999999,"LINESTRING (14.4282996 50.0754327, 14.4288396 50.0754409, 14.4289051 50.0754403, 14.4290852 50.0754321)",4,50,,,
111868556,True,Ječná,primary,False,27.987,"LINESTRING (14.4268276 50.0755079, 14.4272196 50.0755003)",2,,,,
"[1254516605, 111771390]",True,Ke Karlovu,residential,False,112.64500000000001,"LINESTRING (14.4255147 50.0755297, 14.4255277 50.0754754, 14.4255421 50.0754151, 14.4258088 50.0746513, 14.4258247 50.0746058, 14.42584 50.0745831, 14.4258682 50.0745441)",,,,,
335024357,True,Ječná,primary,False,93.73700000000001,"LINESTRING (14.4255147 50.0755297, 14.4256174 50.0755318, 14.4266613 50.075511, 14.4266943 50.0755102, 14.4268276 50.0755079)",2,50,,,
268960949,True,Karlovo náměstí,tertiary,False,15.941,"LINESTRING (14.4190945 50.0758059, 14.4190417 50.0756666)",1,,,,
"[923183938, 985195854, 985195855, 836151249, 268960950]",True,Karlovo náměstí,primary,False,114.457,"LINESTRING (14.4190945 50.0758059, 14.4191391 50.0758044, 14.4191857 50.0758035, 14.4191946 50.0758032, 14.4192879 50.0757975, 14.4194747 50.075785, 14.4195863 50.0757747, 14.4198052 50.0757546, 14.4203252 50.0757068, 14.4203579 50.0757038, 14.4205097 50.0756941, 14.4206863 50.0756833)","['3', '2']",50,,,
127409922,False,Spálená,residential,False,28.388,"LINESTRING (14.4194351 50.0781895, 14.419437 50.0779342)",1,50,,,
111770908,False,Spálená,residential,True,22.054,"LINESTRING (14.4194351 50.0781895, 14.4194363 50.0782466, 14.4194402 50.0783765, 14.4194406 50.0783878)",2,50,,,
26543630,False,Vodičkova,residential,True,100.84899999999999,"LINESTRING (14.4250344 50.081395, 14.424888 50.0812783, 14.424719 50.0811422, 14.4243948 50.0808885, 14.4242119 50.0807415, 14.4241459 50.0806897)",,,,,
"[435141690, 27622831]",False,Charvátova,residential,False,80.449,"LINESTRING (14.4206151 50.0822767, 14.4206305 50.082226, 14.4207328 50.081899, 14.4207806 50.081852, 14.4208964 50.0818333, 14.4210016 50.0818053, 14.4210706 50.0817869, 14.4211512 50.0817631, 14.4211903 50.0817516)",,50,,,
832897946,False,Omladinářů,residential,False,76.686,"LINESTRING (14.420739 50.0786549, 14.4207357 50.0786543, 14.4205244 50.0786156, 14.4203813 50.0790675, 14.420381 50.0791334, 14.4203809 50.0791528)",,,,,
7654224,False,Národní,residential,True,205.88499999999996,"LINESTRING (14.4218393 50.0830175, 14.4217293 50.0829757, 14.4214256 50.0828746, 14.4211624 50.0827887, 14.420896 50.0827193, 14.4205419 50.0826582, 14.4198383 50.0825343, 14.4195295 50.0824698, 14.4192875 50.082414, 14.4192503 50.0824044, 14.4191442 50.0823769)",2,50,,,
"[109248222, 109248223]",True,Resslova,primary,False,50.884,"LINESTRING (14.4183823 50.0758257, 14.4184909 50.0758261, 14.418571 50.0758244, 14.4186659 50.0758212, 14.4188527 50.0758137, 14.4189069 50.0758117, 14.4189285 50.0758111, 14.4190945 50.0758059)",2,50,,,
923183933,True,,tertiary_link,False,53.763,"LINESTRING (14.4183823 50.0758257, 14.4188531 50.0757716, 14.4188904 50.0757654, 14.4189192 50.0757598, 14.4189515 50.0757534, 14.4189859 50.0757421, 14.4190216 50.0757134, 14.4190334 50.0756992, 14.4190404 50.0756821, 14.4190417 50.0756666)",1,50,,,
133325747,False,Vodičkova,residential,True,19.62,"LINESTRING (14.4222157 50.0792663, 14.421992 50.0791637)",,,,,
133325747,False,Vodičkova,residential,False,133.517,"LINESTRING (14.4222157 50.0792663, 14.4225008 50.0794284, 14.4226217 50.0795023, 14.4228055 50.0796061, 14.4230318 50.0797663, 14.4231026 50.0798244, 14.423488 50.0801414)",,,,,
