osmid,oneway,lanes,name,highway,reversed,length,geometry,bridge,access,ref
"[1113248252, 1113248253]",False,"['3', '2']",Trinity Avenue Southwest,primary,True,115.04999999999998,"LINESTRING (-84.390213 33.74782, -84.3901084 33.7477625, -84.3895749 33.7474695, -84.3892769 33.7473059, -84.3892684 33.7472949, -84.3892486 33.747269, -84.3892365 33.7472118)",,,GA 154
"[1046207259, 54032748]",True,"['4', '3']",Central Avenue Southwest,secondary,False,93.995,"LINESTRING (-84.3883734 33.7525534, -84.3882638 33.7526522, -84.388071 33.752869, -84.38795 33.752945, -84.3878523 33.7529919, -84.3877094 33.7530596, -84.387694 33.753068, -84.387635 33.753117)",,,
54032753,False,,Wall Street Southeast,tertiary,True,130.688,"LINESTRING (-84.3883734 33.7525534, -84.3884677 33.7526175, -84.389051 33.753014, -84.3894181 33.7532587, -84.3894781 33.753285)",,,
629278228,False,,Peachtree Street Southwest,secondary,True,145.774,"LINESTRING (-84.391278 33.753164, -84.3913289 33.7530997, -84.3920831 33.7521471, -84.392145 33.752069)",,,
564295946,True,,,residential,False,41.613,"LINESTRING (-84.3879562 33.7481627, -84.3878944 33.748145, -84.3878646 33.7481375, -84.3878297 33.7481345, -84.3877613 33.7481584, -84.3877368 33.7481858, -84.3877248 33.7482166, -84.3877147 33.7482437, -84.387667 33.7483444)",,no,
564295951,True,,,residential,False,34.888,"LINESTRING (-84.3879562 33.7481627, -84.3878406 33.7480516, -84.3878059 33.7480157, -84.3877714 33.747982, -84.3877088 33.7479259)",,no,
564348420,True,,Capitol Square Southwest,residential,False,30.779,"LINESTRING (-84.3879562 33.7481627, -84.3878363 33.7480842, -84.3876809 33.7480082)",,no,
546851524,False,,Fraser Street Southeast,residential,True,141.225,"LINESTRING (-84.386225 33.745654, -84.3862189 33.7461712, -84.3862111 33.7468301, -84.38621 33.746924)",,,
9277561,False,,Memorial Drive Southwest,secondary,False,154.588,"LINESTRING (-84.3892431 33.7469208, -84.3893242 33.7469215, -84.3907505 33.7469324, -84.390915 33.7469337)",,,
"[1119576153, 403102411, 563545713]",False,5,"['Memorial Drive Southeast', 'Memorial Drive Southwest']",primary,"[False, True]",76.81899999999999,"LINESTRING (-84.3892431 33.7469208, -84.3887882 33.7469208, -84.3886003 33.7469163, -84.3884124 33.7469118)",,,GA 154
1113248252,False,2,Trinity Avenue Southwest,primary,False,32.364000000000004,"LINESTRING (-84.3892431 33.7469208, -84.3892414 33.7470056, -84.3892385 33.7471547, -84.3892365 33.7472118)",,,GA 154
"[629278225, 9261778]",False,,Capitol Place Southwest,residential,False,172.97299999999998,"LINESTRING (-84.3892365 33.7472118, -84.3890993 33.7471675, -84.3889538 33.7471534, -84.3888847 33.747174, -84.3885807 33.7475659, -84.3881143 33.7481672, -84.3880697 33.7482248)",,,
"[1113248252, 1113248253]",False,"['3', '2']",Trinity Avenue Southwest,primary,False,115.05,"LINESTRING (-84.3892365 33.7472118, -84.3892486 33.747269, -84.3892684 33.7472949, -84.3892769 33.7473059, -84.3895749 33.7474695, -84.3901084 33.7477625, -84.390213 33.74782)",,,GA 154
1113248252,False,2,Trinity Avenue Southwest,primary,True,32.364,"LINESTRING (-84.3892365 33.7472118, -84.3892385 33.7471547, -84.3892414 33.7470056, -84.3892431 33.7469208)",,,GA 154
1053849375,False,4,Trinity Avenue Southwest,primary,True,146.403,"LINESTRING (-84.391534 33.748546, -84.3914699 33.7485108, -84.3903083 33.7478724, -84.390213 33.74782)",,,GA 154
1053849376,True,3,Central Avenue Southwest,secondary,False,146.537,"LINESTRING (-84.391534 33.748546, -84.3914779 33.7486169, -84.390711 33.7495863, -84.390663 33.749647)",,,
"[9266408, 1177485087]",False,3,Trinity Avenue Southwest,primary,False,135.51600000000002,"LINESTRING (-84.391534 33.748546, -84.391617 33.7485928, -84.392137 33.748886, -84.3922077 33.7489264, -84.3924629 33.7490696, -84.3927492 33.7492274)",,,GA 154
"[1177485081, 1177485083]",False,3,Trinity Avenue Southwest,primary,False,73.012,"LINESTRING (-84.393893 33.749846, -84.3939801 33.7498932, -84.3940653 33.7499394, -84.3942346 33.7500311, -84.3943126 33.7500734, -84.3944698 33.7501611, -84.3945519 33.7502079)",,,GA 154
1177485082,False,,Peachtree Street Southwest,secondary,True,145.381,"LINESTRING (-84.393893 33.749846, -84.3938483 33.7499029, -84.3935532 33.7502777, -84.3933297 33.7505617, -84.393074 33.7508899, -84.393032 33.75094)",,,
"[1177485084, 1177485085]",False,3,Trinity Avenue Southwest,primary,True,126.154,"LINESTRING (-84.393893 33.749846, -84.3938327 33.7498136, -84.3936236 33.7497013, -84.3935329 33.7496521, -84.3927492 33.7492274)",,,GA 154
234939833,False,4,Trinity Avenue Southwest,primary,False,68.73400000000001,"LINESTRING (-84.3945519 33.7502079, -84.3946205 33.7502467, -84.3948308 33.7503594, -84.394851 33.7503707, -84.3951065 33.7505115, -84.3951732 33.7505473)",,,GA 154
385744392,True,,Broad Street Southwest,tertiary,False,145.551,"LINESTRING (-84.3945519 33.7502079, -84.3944934 33.7502834, -84.394457 33.7503304, -84.394444 33.7503469, -84.3943501 33.7504671, -84.394254 33.7505899, -84.3941658 33.7507013, -84.3937386 33.7512495, -84.3936945 33.7513057)",,,
"[1177485081, 1177485083]",False,3,Trinity Avenue Southwest,primary,True,73.01199999999999,"LINESTRING (-84.3945519 33.7502079, -84.3944698 33.7501611, -84.3943126 33.7500734, -84.3942346 33.7500311, -84.3940653 33.7499394, -84.3939801 33.7498932, -84.393893 33.749846)",,,GA 154
546851524,False,,Fraser Street Southeast,residential,False,141.225,"LINESTRING (-84.38621 33.746924, -84.3862111 33.7468301, -84.3862189 33.7461712, -84.386225 33.745654)",,,
"[547005484, 1110029487]",False,"['4', '6']",Memorial Drive Southeast,primary,False,138.528,"LINESTRING (-84.38621 33.746924, -84.3862885 33.7469227, -84.3867851 33.7469148, -84.3868138 33.7469143, -84.3868472 33.7469138, -84.3870379 33.7469107, -84.387572 33.7469022, -84.387708 33.7469)",,,GA 154
808039080,True,2,Memorial Drive Southeast,primary,False,108.419,"LINESTRING (-84.38621 33.746924, -84.3860921 33.7468968, -84.385042 33.7468814)",,,GA 154
133114909,False,2,Decatur Street Southeast,secondary,True,277.366,"LINESTRING (-84.385383 33.751469, -84.3854619 33.7515273, -84.386004 33.7519279, -84.3862897 33.7521401, -84.3863443 33.7521806, -84.386461 33.7522654, -84.3865434 33.7523253, -84.3866085 33.7523726, -84.3875793 33.7530782, -84.387635 33.753117)",,,
329965278,True,1,Decatur Street Southeast,secondary,False,61.078,"LINESTRING (-84.385383 33.751469, -84.385344 33.7514068, -84.3853224 33.7513723, -84.3850294 33.7511587, -84.3849033 33.7511085)",,,
"[44698164, 849819590]",True,4,Capitol Avenue Southeast,secondary,False,80.55199999999999,"LINESTRING (-84.387667 33.7483444, -84.387641 33.748504, -84.3876089 33.748609, -84.3875763 33.7486988, -84.3875622 33.7487319, -84.3874313 33.7490393)",,,
9271969,False,5,Capitol Avenue Southeast,secondary,False,43.344,"LINESTRING (-84.387708 33.7469, -84.3877088 33.7470399, -84.3877108 33.7472898)",,,
563545712,False,5,Memorial Drive Southeast,primary,True,40.338,"LINESTRING (-84.387708 33.7469, -84.3878842 33.7469029, -84.3881442 33.7469073)",,,GA 154
563545714,False,,Capitol Avenue Southeast,secondary,True,84.78399999999999,"LINESTRING (-84.387708 33.7469, -84.3877121 33.7467874, -84.387715 33.746709, -84.387724 33.746347, -84.3877274 33.7461377)",,,
"[547005484, 1110029487]",False,"['4', '6']",Memorial Drive Southeast,primary,True,138.52800000000002,"LINESTRING (-84.387708 33.7469, -84.387572 33.7469022, -84.3870379 33.7469107, -84.3868472 33.7469138, -84.3868138 33.7469143, -84.3867851 33.7469148, -84.3862885 33.7469227, -84.38621 33.746924)",,,GA 154
1053849377,True,4,Central Avenue Southwest,secondary,False,67.272,"LINESTRING (-84.392796 33.746938, -84.3927247 33.747029, -84.3926301 33.7471499, -84.3924907 33.7473279, -84.392399 33.747445)",,,
1053849379,False,,Memorial Drive Southwest,secondary,True,51.039,"LINESTRING (-84.392796 33.746938, -84.3926596 33.7469373, -84.392244 33.746935)",,,
1111405817,False,,Memorial Drive Southwest,secondary,False,149.693,"LINESTRING (-84.392796 33.746938, -84.3929494 33.7469388, -84.3932705 33.7469406, -84.393873 33.746944, -84.3941979 33.7469458, -84.3943219 33.7469465, -84.394415 33.746947)",,,
44698162,True,1,,secondary_link,False,47.519,"LINESTRING (-84.3874313 33.7490393, -84.3873461 33.7490875, -84.3872952 33.7491038, -84.3872817 33.7491081, -84.3872169 33.7491171, -84.3871678 33.7491182, -84.3871134 33.7491065, -84.3870625 33.749102, -84.3869429 33.7491063)",,,
849819590,True,4,Capitol Avenue Southeast,secondary,False,38.557,"LINESTRING (-84.3874313 33.7490393, -84.3873298 33.7492703, -84.387283 33.7493633)",,,
9277561,False,,Memorial Drive Southwest,secondary,True,154.588,"LINESTRING (-84.390915 33.7469337, -84.3907505 33.7469324, -84.3893242 33.7469215, -84.3892431 33.7469208)",,,
1110500851,False,,Memorial Drive Southwest,secondary,False,39.795,"LINESTRING (-84.390915 33.7469337, -84.3910393 33.7469338, -84.3913454 33.7469341)",,,
1110500852,True,4,Washington Street Southwest,secondary,False,37.789,"LINESTRING (-84.390915 33.7469337, -84.3909803 33.7468467, -84.3911314 33.7466454)",,,
"[329965280, 329965277]",True,"['1', '2']",Decatur Street Southeast,secondary,False,60.718999999999994,"LINESTRING (-84.3849033 33.7511085, -84.3849838 33.75121, -84.3851119 33.7513087, -84.3852694 33.7514247, -84.3853049 33.7514385, -84.385383 33.751469)",,,
564348423,False,6,Capitol Avenue Southeast,secondary,False,9.508,"LINESTRING (-84.3877088 33.7479259, -84.3876809 33.7480082)",,,
755543601,False,6,Capitol Avenue Southeast,secondary,True,70.732,"LINESTRING (-84.3877088 33.7479259, -84.387709 33.747866, -84.3877108 33.7472898)",,,
133114909,False,2,Decatur Street Southeast,secondary,False,277.366,"LINESTRING (-84.387635 33.753117, -84.3875793 33.7530782, -84.3866085 33.7523726, -84.3865434 33.7523253, -84.386461 33.7522654, -84.3863443 33.7521806, -84.3862897 33.7521401, -84.386004 33.7519279, -84.3854619 33.7515273, -84.385383 33.751469)",,,
564348423,False,6,Capitol Avenue Southeast,secondary,True,9.508,"LINESTRING (-84.3876809 33.7480082, -84.3877088 33.7479259)",,,
"[561203362, 755543570]",False,3,Capitol Square Southwest,tertiary,False,165.33899999999997,"LINESTRING (-84.3876809 33.7480082, -84.3875485 33.747959, -84.3873811 33.747942, -84.3873001 33.7479391, -84.3872271 33.7479406, -84.3871408 33.7479539, -84.3870651 33.7479739, -84.3869759 33.7480074, -84.3868988 33.7480598, -84.3868144 33.748128, -84.3866543 33.7482888, -84.3863902 33.7485576, -84.3862829 33.7486669)",,,
631165846,True,2,Capitol Avenue Southeast,secondary,False,37.577,"LINESTRING (-84.3876809 33.7480082, -84.3876579 33.7481215, -84.3876603 33.7482037, -84.387667 33.7483444)",,,
564348422,False,4,Memorial Drive Southeast,primary,False,24.802,"LINESTRING (-84.3884124 33.7469118, -84.3881442 33.7469073)",,,GA 154
561694953,True,,,primary_link,False,110.34,"LINESTRING (-84.3884124 33.7469118, -84.3881697 33.7467657, -84.3879846 33.7466273, -84.3878438 33.7464155, -84.3877598 33.746215, -84.3877274 33.7461377)",,,
"[1119576153, 563545713, 403102411]",False,5,"['Memorial Drive Southeast', 'Memorial Drive Southwest']",primary,"[False, True]",76.81899999999999,"LINESTRING (-84.3884124 33.7469118, -84.3886003 33.7469163, -84.3887882 33.7469208, -84.3892431 33.7469208)",,,GA 154
564348422,False,4,Memorial Drive Southeast,primary,True,24.802,"LINESTRING (-84.3881442 33.7469073, -84.3884124 33.7469118)",,,GA 154
563545712,False,5,Memorial Drive Southeast,primary,False,40.338,"LINESTRING (-84.3881442 33.7469073, -84.3878842 33.7469029, -84.387708 33.7469)",,,GA 154
9271969,False,5,Capitol Avenue Southeast,secondary,True,43.344,"LINESTRING (-84.3877108 33.7472898, -84.3877088 33.7470399, -84.387708 33.7469)",,,
563545716,True,,,primary_link,False,59.278999999999996,"LINESTRING (-84.3877108 33.7472898, -84.3878371 33.7471258, -84.3879212 33.7470499, -84.3879685 33.7470065, -84.3881442 33.7469073)",,,
755543601,False,6,Capitol Avenue Southeast,secondary,False,70.732,"LINESTRING (-84.3877108 33.7472898, -84.387709 33.747866, -84.3877088 33.7479259)",,,
563545714,False,,Capitol Avenue Southeast,secondary,False,84.78399999999999,"LINESTRING (-84.3877274 33.7461377, -84.387724 33.746347, -84.387715 33.746709, -84.3877121 33.7467874, -84.387708 33.7469)",,,
563545715,False,,Capitol Avenue Southeast,secondary,True,122.459,"LINESTRING (-84.3877274 33.7461377, -84.3877426 33.7451491, -84.3877455 33.7450365)",,,
563545718,True,,,secondary_link,False,39.041,"LINESTRING (-84.3913454 33.7469341, -84.3912381 33.7468604, -84.3912296 33.7468493, -84.391171 33.7467723, -84.3911314 33.7466454)",,,
"[1053849379, 714358318]",False,,Memorial Drive Southwest,secondary,False,83.083,"LINESTRING (-84.3913454 33.7469341, -84.3914178 33.7469342, -84.3917705 33.7469345, -84.3919227 33.7469347, -84.3921373 33.7469349, -84.392244 33.746935)",,,
1110500851,False,,Memorial Drive Southwest,secondary,True,39.795,"LINESTRING (-84.3913454 33.7469341, -84.3910393 33.7469338, -84.390915 33.7469337)",,,
"[54048682, 38945251]",False,4,Martin Luther King Jr Drive Southeast,secondary,False,63.131,"LINESTRING (-84.3862829 33.7486669, -84.386126 33.7485906, -84.3857951 33.7484948, -84.3856534 33.7484522)",yes,,
"[755543584, 583662785, 755543590]",False,6,Martin Luther King Jr Drive Southeast,secondary,False,78.175,"LINESTRING (-84.3862829 33.7486669, -84.3863591 33.7487155, -84.3864488 33.7487757, -84.3864587 33.7487824, -84.3867571 33.7489844, -84.3869429 33.7491063)",,,
