osmid,oneway,highway,junction,reversed,length,geometry,ref,name,lanes,maxspeed
11619788,False,residential,,True,150.326,"LINESTRING (-74.993622 39.994799, -74.9937372 39.9949669, -74.993944 39.9952685, -74.9941004 39.9954964, -74.994111 39.9955118, -74.9942191 39.9956695, -74.994249 39.995713, -74.994305 39.9957857, -74.994461 39.995988)",,Meetinghouse Road,,
11601331,True,trunk,,False,162.139,"LINESTRING (-74.994461 39.995988, -74.9940817 39.9961717, -74.9929835 39.9967035, -74.992852 39.996767)",US 130,Burlington Pike,3,50 mph
11619788,False,residential,,False,150.32600000000002,"LINESTRING (-74.994461 39.995988, -74.994305 39.9957857, -74.994249 39.995713, -74.9942191 39.9956695, -74.994111 39.9955118, -74.9941004 39.9954964, -74.993944 39.9952685, -74.9937372 39.9949669, -74.993622 39.994799)",,Meetinghouse Road,,
227832709,True,trunk,,False,64.817,"LINESTRING (-74.992852 39.996767, -74.992216 39.997087)",US 130,Burlington Pike,3,50 mph
62095622,True,primary,jughandle,False,20.124000000000002,"LINESTRING (-74.992852 39.996767, -74.992805 39.996739, -74.992717 39.996683, -74.992672 39.99665)",CR 603,Riverton Road,,
62102897,True,trunk,,False,76.83500000000001,"LINESTRING (-74.9879437 39.9991993, -74.9875411 39.9994659, -74.987478 39.999506, -74.98726 39.99965)",US 130,Burlington Pike,3,50 mph
227832710,True,primary,,False,38.135,"LINESTRING (-74.9923021 39.99717, -74.992539 39.997461)",CR 603,,1,
1001756365,True,trunk,,False,68.322,"LINESTRING (-74.9923021 39.99717, -74.9929779 39.9968391)",US 130,Burlington Pike,3,50 mph
585488673,False,primary,,False,14.572,"LINESTRING (-74.9938757 39.9977125, -74.9937884 39.9975998)",CR 603,Riverton Road,,
"[424803384, 424803385, 757115195, 757115196, 424803710]",False,primary,,False,180.773,"LINESTRING (-74.9938757 39.9977125, -74.99393 39.9977984, -74.994002 39.9978986, -74.9941765 39.9981503, -74.9942688 39.9982847, -74.994313 39.998349, -74.9943956 39.9984636, -74.9944255 39.9985051, -74.9944634 39.9985577, -74.9946243 39.9987792, -74.9948874 39.9991414)",CR 603,Riverton Road,3,
11623572,False,residential,,True,221.355,"LINESTRING (-74.987863 39.992744, -74.988699 39.993127, -74.988858 39.993244, -74.989047 39.993532, -74.989429 39.994226)",,Laurel Drive,,
294325082,False,primary,,True,97.459,"LINESTRING (-74.9954215 39.9999163, -74.9954151 39.999902, -74.9948874 39.9991414)",CR 603,Riverton Road,,
62095621,True,primary,,False,45.205999999999996,"LINESTRING (-74.9922111 39.9961497, -74.9921632 39.9962731, -74.992098 39.9963775, -74.991986 39.996515)",CR 603,,,
541780821,False,secondary,,False,54.171,"LINESTRING (-74.9922111 39.9961497, -74.9921917 39.9961299, -74.9921577 39.996095, -74.992053 39.995988, -74.991833 39.995758)",CR 603,Riverton Road,2,
11623572,False,residential,,False,113.441,"LINESTRING (-74.991833 39.995758, -74.991385 39.995974, -74.991229 39.996024, -74.991055 39.996055, -74.990964 39.99606, -74.99079 39.996037, -74.990617 39.995983)",,Laurel Drive,,
541780821,False,secondary,,False,215.62300000000002,"LINESTRING (-74.991833 39.995758, -74.991678 39.995582, -74.991441 39.995258, -74.9910504 39.9945784, -74.990731 39.9940165)",CR 603,Riverton Road,2,
541780821,False,secondary,,True,54.171,"LINESTRING (-74.991833 39.995758, -74.992053 39.995988, -74.9921577 39.996095, -74.9921917 39.9961299, -74.9922111 39.9961497)",CR 603,Riverton Road,2,
11619788,False,residential,,False,106.184,"LINESTRING (-74.993128 39.9941, -74.99254 39.993258)",,Meetinghouse Road,,
11619788,False,residential,,True,88.386,"LINESTRING (-74.993128 39.9941, -74.993622 39.994799)",,Meetinghouse Road,,
11610015,False,residential,,False,99.667,"LINESTRING (-74.993128 39.9941, -74.993299 39.994033, -74.993613 39.993889, -74.993736 39.993862, -74.994112 39.993821, -74.994205 39.993785)",,Meetinghouse Court,,
11610015,False,residential,,True,99.66699999999999,"LINESTRING (-74.994205 39.993785, -74.994112 39.993821, -74.993736 39.993862, -74.993613 39.993889, -74.993299 39.994033, -74.993128 39.9941)",,Meetinghouse Court,,
11628513,False,residential,,False,103.342,"LINESTRING (-74.988269 39.994573, -74.987141 39.994915)",,Boxwood Lane,,
11628513,False,residential,,True,106.083,"LINESTRING (-74.988269 39.994573, -74.989429 39.994226)",,Boxwood Lane,,
11613688,False,residential,,True,262.53200000000004,"LINESTRING (-74.988269 39.994573, -74.988556 39.99515, -74.988735 39.995452, -74.989788 39.9966107)",,Holly Lane,,
11628513,False,residential,,True,103.342,"LINESTRING (-74.987141 39.994915, -74.988269 39.994573)",,Boxwood Lane,,
11623269,False,residential,,True,145.404,"LINESTRING (-74.987141 39.994915, -74.987405 39.995596, -74.987432 39.995888, -74.987381 39.99619)",,Walnut Place,,
11628513,False,residential,,False,106.083,"LINESTRING (-74.989429 39.994226, -74.988269 39.994573)",,Boxwood Lane,,
11623572,False,residential,,False,221.35500000000002,"LINESTRING (-74.989429 39.994226, -74.989047 39.993532, -74.988858 39.993244, -74.988699 39.993127, -74.987863 39.992744)",,Laurel Drive,,
11623572,False,residential,,True,222.318,"LINESTRING (-74.989429 39.994226, -74.9902483 39.995643, -74.9903769 39.9958173, -74.9904553 39.9958908, -74.990617 39.995983)",,Laurel Drive,,
62095626,True,primary,jughandle,False,35.26,"LINESTRING (-74.9933962 39.9975241, -74.9935625 39.9975282, -74.9936644 39.9975446, -74.9937884 39.9975998)",CR 603,,,
62201390,True,primary_link,jughandle,False,26.051,"LINESTRING (-74.9933962 39.9975241, -74.9935089 39.9974789, -74.9935786 39.9974378, -74.9936348 39.9973833)",,,,
294324993,False,primary,,True,27.4,"LINESTRING (-74.9936348 39.9973833, -74.9937884 39.9975998)",CR 603,Riverton Road,,
"[768482464, 768482465]",False,primary,,False,83.616,"LINESTRING (-74.9936348 39.9973833, -74.9935577 39.9972735, -74.993525 39.997227, -74.993417 39.997114, -74.9932836 39.9970305, -74.9929779 39.9968391)",CR 603,Riverton Road,,
62102897,True,trunk,,False,393.94700000000006,"LINESTRING (-74.9918287 39.9972786, -74.9915288 39.9974193, -74.9909693 39.9976818, -74.990826 39.997749, -74.9903772 39.9979697, -74.9899757 39.9981672, -74.989319 39.9984901, -74.988764 39.998763, -74.988208 39.999055, -74.9879437 39.9991993)",US 130,Burlington Pike,3,50 mph
294324993,False,primary,,False,27.4,"LINESTRING (-74.9937884 39.9975998, -74.9936348 39.9973833)",CR 603,Riverton Road,,
585488673,False,primary,,True,14.572,"LINESTRING (-74.9937884 39.9975998, -74.9938757 39.9977125)",CR 603,Riverton Road,,
11601011,False,residential,,False,434.99000000000007,"LINESTRING (-74.9978198 39.9927314, -74.997743 39.992718, -74.997543 39.992731, -74.9974372 39.9927689, -74.997367 39.992794, -74.9969639 39.9929725, -74.9967717 39.9930576, -74.9965118 39.9931727, -74.9962942 39.993269, -74.9960585 39.9933734, -74.9956741 39.993552, -74.9956206 39.9935867, -74.995543 39.993637, -74.9954062 39.9938711, -74.995268 39.9939955, -74.994815 39.9942221, -74.9943173 39.9944628, -74.9938679 39.9946801, -74.993622 39.994799)",,Westfield Drive,,
701055647,False,residential,,False,20.318,"LINESTRING (-74.9978198 39.9927314, -74.9978574 39.9925838, -74.9978725 39.9925536)",,,,
701055647,False,residential,,True,20.318,"LINESTRING (-74.9978725 39.9925536, -74.9978574 39.9925838, -74.9978198 39.9927314)",,,,
1064235938,True,residential,,False,81.84400000000001,"LINESTRING (-74.9880934 39.9997421, -74.988105 39.99968, -74.9879545 39.999538, -74.9879391 39.9994516, -74.9882288 39.9992681, -74.9882489 39.9991539)",,Sweetwater Drive,,
"[1064235936, 1064236058]",True,trunk,,False,92.249,"LINESTRING (-74.9874228 39.9996903, -74.9878027 39.9994387, -74.9882489 39.9991539)",US 130,Burlington Pike,3,50 mph
1064235937,True,residential,,False,69.342,"LINESTRING (-74.9874228 39.9996903, -74.9875602 39.9996853, -74.9877437 39.9995708, -74.9878573 39.9995921, -74.9880073 39.9997313, -74.9880934 39.9997421)",,Sweetwater Drive,,
"[62102881, 1064236059]",True,trunk,,False,369.379,"LINESTRING (-74.9882489 39.9991539, -74.988522 39.998993, -74.9893225 39.9985871, -74.990248 39.998132, -74.9911421 39.9977167, -74.9919001 39.9973646)",US 130,Burlington Pike,"['4', '3']",50 mph
