osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,ref
"[774880998, 1065160231, 1094150379, 1094150381, 946520527, 946520528, 946520529, 428489493]",South Elmhurst Road,secondary,True,False,391.443,"LINESTRING (-87.9404314 42.0123766, -87.9404285 42.0122213, -87.9404143 42.0114684, -87.9404065 42.0111454, -87.9403951 42.0106701, -87.9403906 42.0104629, -87.9403799 42.0099122, -87.940376 42.009617, -87.9403586 42.0092905, -87.9403352 42.0088572)","['4', '3', '5']",40 mph,
"[1094150378, 391114755]",Landmeier Road,tertiary,False,True,427.317,"LINESTRING (-87.9404314 42.0123766, -87.9406002 42.0123746, -87.9409512 42.0123705, -87.9410663 42.0123691, -87.9417792 42.0123695, -87.9418994 42.0123696, -87.9421759 42.012311, -87.942312 42.0122821, -87.9425542 42.0121758, -87.9426897 42.0121163, -87.9428578 42.0119794, -87.9429184 42.0118887, -87.9429254 42.0118782, -87.9429623 42.0118231, -87.9431026 42.0114987, -87.9431147 42.0114708, -87.9431185 42.0114621, -87.9431407 42.0114107, -87.9431968 42.0112807, -87.9432061 42.0112714, -87.9433593 42.0111176, -87.9434502 42.0110264, -87.943553 42.0109563, -87.9435573 42.0109534, -87.9436301 42.0109037, -87.943672 42.0108724, -87.9443043 42.0104439)",5,,
"[1094150377, 1094150375]",South Elmhurst Road,secondary,True,False,94.889,"LINESTRING (-87.9404595 42.0132297, -87.940444 42.0127595, -87.9404314 42.0123766)",4,40 mph,
946520531,,secondary_link,True,False,56.94200000000001,"LINESTRING (-87.9402711 42.012771, -87.9403247 42.0128429, -87.940345 42.012906, -87.9403498 42.0130392, -87.9403522 42.0131629, -87.9403921 42.0132069, -87.9404595 42.0132297)",1,,
428489495,East Higgins Road,primary,True,False,171.528,"LINESTRING (-87.9407939 42.0084859, -87.9409831 42.0085477, -87.9414296 42.0086929, -87.9420806 42.008942, -87.9422091 42.0090072, -87.9423835 42.0091008, -87.9426034 42.0092284)",4,,IL 72
993471963,East Old Higgins Road,unclassified,False,True,119.606,"LINESTRING (-87.9416881 42.0082584, -87.9407808 42.0075298, -87.9406803 42.0074936)",,,
993471963,East Old Higgins Road,unclassified,False,False,119.606,"LINESTRING (-87.9406803 42.0074936, -87.9407808 42.0075298, -87.9416881 42.0082584)",,,
1265432999,East Old Higgins Road,unclassified,True,False,32.448,"LINESTRING (-87.9406803 42.0074936, -87.9405029 42.0074462, -87.9403532 42.007343)",,,
252823343,South Elmhurst Road,secondary,True,False,34.755,"LINESTRING (-87.9403587 42.0076555, -87.9403574 42.0074236, -87.9403532 42.007343)",3,40 mph,
1265433000,East Old Higgins Road,unclassified,True,False,33.351,"LINESTRING (-87.9403587 42.0076555, -87.9405185 42.0075266, -87.9406803 42.0074936)",,,
