osmid,name,highway,oneway,reversed,length,geometry,lanes,ref,access,maxspeed
160849725,2nd Street South,residential,False,False,102.657,"LINESTRING (-82.6943114 27.989972, -82.6944373 27.9899726, -82.6946013 27.9899733, -82.6953569 27.9899767)",,,,
832601174,7th Avenue South,residential,False,False,79.404,"LINESTRING (-82.6943114 27.989972, -82.6943114 27.9896171, -82.6943113 27.9892579)",,,,
"[11249254, 832601174]",7th Avenue South,residential,False,True,93.038,"LINESTRING (-82.6943114 27.989972, -82.6942981 27.9904056, -82.6942857 27.9908084)",,,,
11258245,8th Avenue South,residential,False,False,79.45499999999998,"LINESTRING (-82.6953569 27.9899767, -82.6953618 27.9896239, -82.6953634 27.9895048, -82.6953656 27.9893447, -82.6953667 27.9892622)",,,,
11258245,8th Avenue South,residential,False,True,92.822,"LINESTRING (-82.6953569 27.9899767, -82.695318 27.990048, -82.6952987 27.9901107, -82.6952889 27.9908013)",,,,
160849725,2nd Street South,residential,False,False,106.624,"LINESTRING (-82.6953569 27.9899767, -82.6954655 27.9899772, -82.6964428 27.9899815)",,,,
160849725,2nd Street South,residential,False,True,102.65699999999998,"LINESTRING (-82.6953569 27.9899767, -82.6946013 27.9899733, -82.6944373 27.9899726, -82.6943114 27.989972)",,,,
11238656,4th Avenue North,residential,False,False,103.934,"LINESTRING (-82.6912132 27.9908084, -82.6912129 27.9917431)",,,,
11238798,4th Avenue South,residential,False,False,95.28,"LINESTRING (-82.6912132 27.9908084, -82.6912255 27.9899516)",,,,
47569317,Main Street,secondary,False,False,100.388,"LINESTRING (-82.6912132 27.9908084, -82.6917168 27.9908094, -82.6917392 27.9908094, -82.6922356 27.9908104)",2,FL 590,,
47569317,Main Street,secondary,False,True,100.477,"LINESTRING (-82.6912132 27.9908084, -82.6906902 27.9908055, -82.6901899 27.9908027)",2,FL 590,,
11238656,4th Avenue North,residential,False,False,102.666,"LINESTRING (-82.6912127 27.9926827, -82.6912124 27.993606)",,,,
11238656,4th Avenue North,residential,False,True,104.479,"LINESTRING (-82.6912127 27.9926827, -82.6912129 27.9917431)",,,,
11254768,3rd Street North,residential,False,True,100.621,"LINESTRING (-82.6912127 27.9926827, -82.6901879 27.9926836)",,,,
11254768,3rd Street North,residential,False,False,100.03200000000001,"LINESTRING (-82.6912127 27.9926827, -82.691706 27.9926823, -82.6922315 27.9926818)",,,,
11238656,4th Avenue North,residential,False,True,102.666,"LINESTRING (-82.6912124 27.993606, -82.6912127 27.9926827)",,,,
11241578,4th Street North,residential,False,True,100.683,"LINESTRING (-82.6912124 27.993606, -82.690187 27.9936141)",,,,
11238656,4th Avenue North,residential,False,False,82.72999999999999,"LINESTRING (-82.6912124 27.993606, -82.6912123 27.9939906, -82.6912122 27.99435)",,,,
11241578,4th Street North,residential,False,False,99.86500000000001,"LINESTRING (-82.6912124 27.993606, -82.6917148 27.993608, -82.6922295 27.99361)",,,,
11239676,5th Street North,residential,False,False,99.726,"LINESTRING (-82.6912122 27.99435, -82.6922279 27.9943521)",,,,
11239676,5th Street North,residential,False,True,100.739,"LINESTRING (-82.6912122 27.99435, -82.6901862 27.9943544)",,,,
11238656,4th Avenue North,residential,False,True,82.72999999999999,"LINESTRING (-82.6912122 27.99435, -82.6912123 27.9939906, -82.6912124 27.993606)",,,,
11254840,3rd Street South,residential,False,False,120.158,"LINESTRING (-82.6912852 27.9892316, -82.6925089 27.98924)",,,,
"[11254840, 11250442]","['3rd Street South', 'Short Street']",residential,False,"[False, True]",125.843,"LINESTRING (-82.6912852 27.9892316, -82.6910161 27.9892377, -82.6909908 27.9892565, -82.6906456 27.9895123, -82.690348 27.9897, -82.6901966 27.9897534)",,,,
231504432,4th Avenue South,residential,False,False,78.953,"LINESTRING (-82.6912852 27.9892316, -82.6912858 27.9891814, -82.6912879 27.9890026, -82.6912935 27.9885216)",,,,
231504432,4th Avenue South,residential,False,True,79.938,"LINESTRING (-82.6912852 27.9892316, -82.6912863 27.9895988, -82.6912874 27.9899505)",,,,
11241720,4th Street South,residential,False,False,119.843,"LINESTRING (-82.6912935 27.9885216, -82.692514 27.9885276)",,,,
"[11241720, 11249743]","['4th Street South', 'Scott Street']",residential,False,True,144.292,"LINESTRING (-82.6912935 27.9885216, -82.6906803 27.9885182, -82.690575 27.9884994, -82.6904342 27.9884521, -82.690206 27.9883143, -82.6900251 27.9881955, -82.6899539 27.9881382)",,,,
231504432,4th Avenue South,residential,False,False,82.462,"LINESTRING (-82.6912935 27.9885216, -82.6912928 27.9881601, -82.691292 27.98778)",,,,
231504432,4th Avenue South,residential,False,True,78.95299999999999,"LINESTRING (-82.6912935 27.9885216, -82.6912879 27.9890026, -82.6912858 27.9891814, -82.6912852 27.9892316)",,,,
11239757,5th Street South,residential,False,False,120.373,"LINESTRING (-82.691292 27.98778, -82.6925179 27.9877763)",,,,
11239757,5th Street South,residential,False,True,83.49,"LINESTRING (-82.691292 27.98778, -82.6911054 27.9877759, -82.6910038 27.9877587, -82.6909344 27.9877355, -82.6908442 27.9876924, -82.6908092 27.9876661, -82.6905919 27.9875032, -82.690552 27.9874732)",,,,
231504432,4th Avenue South,residential,False,True,82.462,"LINESTRING (-82.691292 27.98778, -82.6912928 27.9881601, -82.6912935 27.9885216)",,,,
11239676,5th Street North,residential,False,True,99.726,"LINESTRING (-82.6922279 27.9943521, -82.6912122 27.99435)",,,,
11247654,5th Avenue North,residential,False,True,82.518,"LINESTRING (-82.6922279 27.9943521, -82.6922286 27.9940415, -82.6922295 27.99361)",,,,
1097189292,South Bayshore Boulevard,tertiary,False,False,94.429,"LINESTRING (-82.690552 27.9874732, -82.6899539 27.9881382)",2,,,
11239757,5th Street South,residential,False,False,83.49,"LINESTRING (-82.690552 27.9874732, -82.6905919 27.9875032, -82.6908092 27.9876661, -82.6908442 27.9876924, -82.6909344 27.9877355, -82.6910038 27.9877587, -82.6911054 27.9877759, -82.691292 27.98778)",,,,
1097189292,South Bayshore Boulevard,tertiary,False,True,98.257,"LINESTRING (-82.690552 27.9874732, -82.6908186 27.9871514, -82.6911428 27.98676)",2,,,
11239757,5th Street South,residential,False,False,91.193,"LINESTRING (-82.6925179 27.9877763, -82.6934466 27.9877833)",,,,
11239757,5th Street South,residential,False,True,120.373,"LINESTRING (-82.6925179 27.9877763, -82.691292 27.98778)",,,,
160849730,5th Avenue South,residential,False,True,83.542,"LINESTRING (-82.6925179 27.9877763, -82.692514 27.9885276)",,,,
160849730,5th Avenue South,residential,False,False,82.707,"LINESTRING (-82.6925179 27.9877763, -82.6925184 27.9874066, -82.6925189 27.9870325)",,,,
11239757,5th Street South,residential,False,False,86.927,"LINESTRING (-82.6934466 27.9877833, -82.6943318 27.9877943)",,,,
11239757,5th Street South,residential,False,True,91.193,"LINESTRING (-82.6934466 27.9877833, -82.6925179 27.9877763)",,,,
11256923,6th Avenue South,residential,False,True,61.939,"LINESTRING (-82.6934466 27.9877833, -82.693403 27.988339)",,,,
11250075,6th Avenue South,residential,False,False,80.354,"LINESTRING (-82.6934466 27.9877833, -82.6934423 27.9874238, -82.6934379 27.9870607)",,,,
11239757,5th Street South,residential,False,False,103.086,"LINESTRING (-82.6943318 27.9877943, -82.6953816 27.9878037)",,,,
11239757,5th Street South,residential,False,True,86.927,"LINESTRING (-82.6943318 27.9877943, -82.6934466 27.9877833)",,,,
832601174,7th Avenue South,residential,False,False,82.06299999999999,"LINESTRING (-82.6943318 27.9877943, -82.6943333 27.9874222, -82.6943348 27.9870563)",,,,
832601174,7th Avenue South,residential,False,True,83.227,"LINESTRING (-82.6943318 27.9877943, -82.6943259 27.9881723, -82.6943201 27.9885427)",,,,
11239757,5th Street South,residential,False,False,106.135,"LINESTRING (-82.6953816 27.9878037, -82.6964625 27.9878083)",,,,
11239757,5th Street South,residential,False,True,103.086,"LINESTRING (-82.6953816 27.9878037, -82.6943318 27.9877943)",,,,
11258245,8th Avenue South,residential,False,False,82.544,"LINESTRING (-82.6953816 27.9878037, -82.6953854 27.9874331, -82.6953893 27.9870614)",,,,
11258245,8th Avenue South,residential,False,True,83.175,"LINESTRING (-82.6953816 27.9878037, -82.6953804 27.9881864, -82.6953792 27.9885517)",,,,
47569318,10th Avenue South,residential,False,True,113.50200000000001,"LINESTRING (-82.6982321 27.9876959, -82.6980212 27.9880364, -82.6980183 27.988253, -82.6980127 27.988669)",,,,
47569317,Main Street,secondary,False,True,103.854,"LINESTRING (-82.6891795 27.9908101, -82.6881218 27.9908134)",2,FL 590,,
11240472,2nd Avenue North,residential,False,False,104.613,"LINESTRING (-82.6891795 27.9908101, -82.6891775 27.9911881, -82.6891744 27.9917509)",,,,
11240580,2nd Avenue South,residential,False,False,123.73899999999999,"LINESTRING (-82.6891795 27.9908101, -82.6891757 27.9905175, -82.6891751 27.9904718, -82.6891696 27.9900419, -82.6891846 27.9899212, -82.6891888 27.9898874, -82.6892418 27.9897824, -82.6892595 27.9897099)",,,,
47569317,Main Street,secondary,False,False,99.213,"LINESTRING (-82.6891795 27.9908101, -82.6896618 27.9908066, -82.6901899 27.9908027)",2,FL 590,,
11240472,2nd Avenue North,residential,False,True,103.824,"LINESTRING (-82.6891693 27.9926846, -82.6891744 27.9917509)",,,,
11254768,3rd Street North,residential,False,True,102.126,"LINESTRING (-82.6891693 27.9926846, -82.6881292 27.9926777)",,,,
11240472,2nd Avenue North,residential,False,False,102.857,"LINESTRING (-82.6891693 27.9926846, -82.6891664 27.9932213, -82.6891643 27.9936096)",,,,
11254768,3rd Street North,residential,False,False,100.012,"LINESTRING (-82.6891693 27.9926846, -82.6896653 27.9926841, -82.6901879 27.9926836)",,,,
11241578,4th Street North,residential,False,True,104.012,"LINESTRING (-82.6891643 27.9936096, -82.6881056 27.9936423)",,,,
11240472,2nd Avenue North,residential,False,True,102.857,"LINESTRING (-82.6891643 27.9936096, -82.6891664 27.9932213, -82.6891693 27.9926846)",,,,
11241578,4th Street North,residential,False,False,100.41499999999999,"LINESTRING (-82.6891643 27.9936096, -82.689662 27.9936118, -82.690187 27.9936141)",,,,
11257851,Ironage Street,residential,False,False,54.852,"LINESTRING (-82.6892595 27.9897099, -82.6898181 27.9897155)",,,,
11240580,2nd Avenue South,residential,False,True,123.73899999999999,"LINESTRING (-82.6892595 27.9897099, -82.6892418 27.9897824, -82.6891888 27.9898874, -82.6891846 27.9899212, -82.6891696 27.9900419, -82.6891751 27.9904718, -82.6891757 27.9905175, -82.6891795 27.9908101)",,,,
160849592,Iron Age Street,residential,False,False,78.581,"LINESTRING (-82.6892595 27.9897099, -82.6892633 27.98958, -82.6892319 27.9895084, -82.6891455 27.9894387, -82.688801 27.9891842)",,,,
11241578,4th Street North,residential,False,False,48.906,"LINESTRING (-82.6974885 27.9936444, -82.6979866 27.9936461)",,,,
11241578,4th Street North,residential,False,True,91.156,"LINESTRING (-82.6974885 27.9936444, -82.6965601 27.9936409)",,,,
11241212,10th Avenue North,residential,False,False,92.07,"LINESTRING (-82.697993 27.990805, -82.6979942 27.991633)",,,,
11241271,10th Avenue South,secondary,False,False,78.95,"LINESTRING (-82.697993 27.990805, -82.697998 27.990095)",2,FL 590,,
47569317,Main Street,secondary,False,True,132.93599999999998,"LINESTRING (-82.697993 27.990805, -82.6972041 27.9908053, -82.6966391 27.9908055)",2,FL 590,,
11241212,10th Avenue North,residential,False,False,77.748,"LINESTRING (-82.6979942 27.991633, -82.697994 27.9923322)",,,,
11241212,10th Avenue North,residential,False,True,92.07,"LINESTRING (-82.6979942 27.991633, -82.697993 27.990805)",,,,
11241212,10th Avenue North,residential,False,False,75.805,"LINESTRING (-82.697994 27.9923322, -82.6979869 27.9930139)",,,,
11241212,10th Avenue North,residential,False,True,77.748,"LINESTRING (-82.697994 27.9923322, -82.6979942 27.991633)",,,,
11254771,3rd Street North,residential,False,True,139.981,"LINESTRING (-82.697994 27.9923322, -82.6965684 27.9923204)",,,,
11241212,10th Avenue North,residential,False,False,70.298,"LINESTRING (-82.6979869 27.9930139, -82.6979866 27.9936461)",,,,
11241212,10th Avenue North,residential,False,True,75.805,"LINESTRING (-82.6979869 27.9930139, -82.697994 27.9923322)",,,,
11258946,Withlacoochee Street,residential,False,False,139.02100000000002,"LINESTRING (-82.6979869 27.9930139, -82.6979045 27.9930107, -82.6965711 27.9930034)",,,,
11241212,10th Avenue North,residential,False,True,70.298,"LINESTRING (-82.6979866 27.9936461, -82.6979869 27.9930139)",,,,
11241578,4th Street North,residential,False,True,48.906,"LINESTRING (-82.6979866 27.9936461, -82.6974885 27.9936444)",,,,
