osmid,bridge,oneway,lanes,highway,reversed,length,geometry,ref,maxspeed,name,access
"[420622929, 625973188]",,False,,secondary,True,66.41300000000001,"LINESTRING (-74.0241003 40.7692805, -74.0238547 40.7695988, -74.0237085 40.7697988)",,,Park Avenue,
931211068,,True,1,residential,False,56.739,"LINESTRING (-74.0241003 40.7692805, -74.0242022 40.7693262, -74.0244243 40.7694108, -74.0247064 40.769502)",,,Cantello Street,
11632080,,True,,tertiary,False,199.73499999999999,"LINESTRING (-74.0236669 40.7684741, -74.0237059 40.7684249, -74.0247484 40.767069, -74.02485 40.7670223, -74.0248842 40.7670061, -74.0249439 40.7669865)",,,Gregory Avenue,
"[26944644, 26944645]",yes,True,2,primary,False,118.46000000000001,"LINESTRING (-74.0236669 40.7684741, -74.023313 40.7683164, -74.0224521 40.767937)",,,South Marginal Highway,
11631082,,False,,residential,False,158.454,"LINESTRING (-74.022713 40.7693491, -74.0227058 40.769393, -74.0226794 40.7695777, -74.0226052 40.7697481, -74.0219507 40.7705706, -74.0219141 40.7706184)",,,Hauxhurst Avenue,
573175453,,True,1,residential,False,74.474,"LINESTRING (-74.022713 40.7693491, -74.0227255 40.7692815, -74.0227305 40.7692542, -74.0227617 40.7690243, -74.0228696 40.7687747, -74.0228807 40.768749, -74.0229127 40.7687017)",,,Hauxhurst Avenue,
499908851,,False,6,primary,True,81.63199999999999,"LINESTRING (-74.02179 40.7668283, -74.0215992 40.7672558, -74.0215319 40.767444, -74.0215029 40.7675291)",,,Boulevard East,
"[582796408, 27054844]",yes,True,4,motorway,False,114.45499999999998,"LINESTRING (-74.0212529 40.7669898, -74.0212812 40.7671186, -74.0213102 40.7672242, -74.0213475 40.7673251, -74.0214267 40.7674742, -74.02151 40.7675961, -74.0215915 40.7677016, -74.021797 40.7679172)",NJ 495,35 mph,,
"[854101320, 931211066, 931211067, 26944475]",,True,1,motorway_link,False,188.041,"LINESTRING (-74.0212529 40.7669898, -74.0211308 40.7670972, -74.0211044 40.7671981, -74.021082 40.7673049, -74.0210675 40.767404, -74.0210614 40.7674998, -74.0210477 40.7679909, -74.0210549 40.7681072, -74.0210709 40.7682164, -74.0210956 40.7683214, -74.0211053 40.7683539, -74.0211187 40.7683989, -74.0211295 40.7684295, -74.021231 40.7686222)",,,,
852432666,,True,1,residential,False,68.731,"LINESTRING (-74.0261876 40.7702789, -74.0260064 40.7705168, -74.0258437 40.770739, -74.0257865 40.7708172)",,,Hudson Avenue,
617505340,,False,,residential,False,38.381,"LINESTRING (-74.0240525 40.7700129, -74.0237547 40.7698991, -74.0236456 40.7698574)",,,Peter Street,
420622921,,False,,secondary,True,8.397,"LINESTRING (-74.0237085 40.7697988, -74.0236456 40.7698574)",,,Park Avenue,
"[499908849, 596410297, 420622934, 783622907]",,True,,secondary,False,112.32400000000001,"LINESTRING (-74.0237085 40.7697988, -74.0236986 40.7696521, -74.0237036 40.7695736, -74.0237184 40.7693994, -74.023715 40.7693014, -74.0237016 40.7692211, -74.0236531 40.7690077, -74.0236417 40.7689767, -74.0236303 40.7689457, -74.0235655 40.7688037)",,,Park Avenue,
"[420622929, 625973188]",,False,,secondary,False,66.41300000000001,"LINESTRING (-74.0237085 40.7697988, -74.0238547 40.7695988, -74.0241003 40.7692805)",,,Park Avenue,
11632306,,False,,residential,False,144.13600000000002,"LINESTRING (-74.020091 40.770289, -74.019341 40.7712913, -74.0192526 40.771419)",,,Parkview Avenue,
420622925,,False,,secondary,True,18.512,"LINESTRING (-74.0235207 40.7699944, -74.0236456 40.7698574)",,,Park Avenue,
"[625973187, 420622933]",,False,3,secondary,False,54.733999999999995,"LINESTRING (-74.0235207 40.7699944, -74.0234767 40.770051, -74.0232257 40.7703742, -74.0231912 40.7704187)",,,Park Avenue,
573173682,,True,1,secondary_link,False,67.515,"LINESTRING (-74.0236295 40.7693931, -74.023601 40.769507, -74.0235803 40.7696619, -74.023565 40.7697497, -74.0235207 40.7699944)",,,,
"[596410296, 596410294]",,True,1,secondary,False,46.001999999999995,"LINESTRING (-74.0236295 40.7693931, -74.0236343 40.7695694, -74.023658 40.7696923, -74.0237085 40.7697988)",,,Park Avenue,
"[783622906, 596410292]",,True,2,secondary,False,66.46600000000001,"LINESTRING (-74.0235655 40.7688037, -74.0235367 40.7689479, -74.0235408 40.7690134, -74.0235728 40.7691374, -74.0236155 40.7692722, -74.0236295 40.7693931)",,,Park Avenue,
"[11631833, 420624363]",,False,3,primary,False,387.43199999999996,"LINESTRING (-74.021231 40.7686222, -74.0211744 40.7689153, -74.0210124 40.7697454, -74.0209196 40.7701875, -74.0209113 40.7702272, -74.0208589 40.7704777, -74.020787 40.770632, -74.0207269 40.7707155, -74.0206862 40.7707634, -74.0206381 40.7708105, -74.0205946 40.7708499, -74.0205487 40.7708875, -74.0205005 40.7709236, -74.0204472 40.7709574, -74.020387 40.7709904, -74.0203268 40.7710212, -74.0202657 40.7710501, -74.020179 40.7710899, -74.0199868 40.7711763, -74.0195955 40.7713534, -74.0194379 40.7713933, -74.0192526 40.771419)",,,Boulevard East,
"[854101321, 499907513]",,False,,primary,False,78.235,"LINESTRING (-74.021231 40.7686222, -74.021255 40.7684953, -74.0212985 40.7683032, -74.0213894 40.767929)",,,Boulevard East,
721077070,,False,,residential,True,60.855999999999995,"LINESTRING (-74.025944 40.7668251, -74.0261026 40.7670061, -74.0262138 40.7671358, -74.0263343 40.7672856)",,,Maple Street,
