osmid,name,highway,oneway,reversed,length,lanes,ref,geometry,maxspeed
9528047,Lott Street,residential,False,True,75.342,,,"LINESTRING (-82.358935 31.210368, -82.358964 31.2097954, -82.358899 31.209707)",
9527027,Franklin Street,residential,False,False,366.91200000000003,,,"LINESTRING (-82.3527779 31.2127288, -82.351524 31.213734, -82.349968 31.21499)",
687217987,Knight Avenue,tertiary,False,False,93.565,2,,"LINESTRING (-82.3527779 31.2127288, -82.3533682 31.2128993, -82.353705 31.21301)",
"[687217993, 687217986, 687217987]",Knight Avenue,tertiary,False,True,278.919,2,,"LINESTRING (-82.3527779 31.2127288, -82.3516905 31.212427, -82.351311 31.2123148, -82.349999 31.211927)",
"[52034554, 687217979]",Plant Avenue,trunk,False,True,141.94299999999998,5,US 84;GA 38,"LINESTRING (-82.348966 31.217511, -82.349143 31.217369, -82.3492882 31.2172512, -82.350055 31.216638)",35 mph
195045641,Plant Avenue,trunk,False,False,29.218,2,US 84;GA 38,"LINESTRING (-82.3591237 31.2095278, -82.358899 31.209707)",35 mph
195045642,Plant Avenue,trunk,False,True,125.493,2,US 84;GA 38,"LINESTRING (-82.35696 31.211201, -82.3579426 31.2104477)",35 mph
9526783,Isabella Street,residential,False,False,106.541,,,"LINESTRING (-82.35696 31.211201, -82.3570499 31.211276, -82.3571025 31.2113199, -82.3572432 31.2113479, -82.358019 31.211381)",
9526783,Isabella Street,residential,False,True,70.352,,,"LINESTRING (-82.35696 31.211201, -82.356844 31.211089, -82.356746 31.210994, -82.35647 31.210727)",
195045642,Plant Avenue,trunk,False,False,146.442,2,US 84;GA 38,"LINESTRING (-82.35696 31.211201, -82.356795 31.21134, -82.3558569 31.2121199)",35 mph
52034554,Plant Avenue,trunk,False,False,146.767,5,US 84;GA 38,"LINESTRING (-82.353464 31.213929, -82.352334 31.214828)",35 mph
1175445075,State Street,primary,False,False,134.817,4,US 1 Business,"LINESTRING (-82.353464 31.213929, -82.3539815 31.2144016, -82.354433 31.214814)",
"[1175445072, 1175445073, 1175445076]",Plant Avenue,trunk,False,True,86.063,5,US 84;US 1 Business;GA 38,"LINESTRING (-82.353464 31.213929, -82.3536763 31.2137594, -82.3538514 31.2136197, -82.3541255 31.2134008)",35 mph
52034554,Plant Avenue,trunk,False,False,22.724,5,US 84;GA 38,"LINESTRING (-82.351178 31.21574, -82.351012 31.215887)",35 mph
52034554,Plant Avenue,trunk,False,True,149.563,5,US 84;GA 38,"LINESTRING (-82.351178 31.21574, -82.352334 31.214828)",35 mph
9526751,Butler Street,residential,False,False,137.7,,,"LINESTRING (-82.351178 31.21574, -82.351694 31.216201, -82.35218 31.216634)",
52034554,Plant Avenue,trunk,False,True,123.514,5,US 84;GA 38,"LINESTRING (-82.350055 31.216638, -82.351012 31.215887)",35 mph
9526762,Quarterman Street,residential,False,False,137.238,,,"LINESTRING (-82.350055 31.216638, -82.350553 31.217098, -82.351035 31.217544)",
"[52034554, 687217979]",Plant Avenue,trunk,False,False,141.94299999999998,5,US 84;GA 38,"LINESTRING (-82.350055 31.216638, -82.3492882 31.2172512, -82.349143 31.217369, -82.348966 31.217511)",35 mph
9526783,Isabella Street,residential,False,False,83.764,,,"LINESTRING (-82.358019 31.211381, -82.358899 31.211413)",
195045591,Alice Street,residential,False,False,177.41,,,"LINESTRING (-82.358019 31.211381, -82.357915 31.212974)",
9526783,Isabella Street,residential,False,True,106.541,,,"LINESTRING (-82.358019 31.211381, -82.3572432 31.2113479, -82.3571025 31.2113199, -82.3570499 31.211276, -82.35696 31.211201)",
195045591,Alice Street,residential,False,True,106.999,,,"LINESTRING (-82.358019 31.211381, -82.3580271 31.2105235, -82.3579426 31.2104477)",
9528153,State Street,primary,False,False,98.77,4,US 1 Business,"LINESTRING (-82.356795 31.216971, -82.357494 31.217628)",
9528153,State Street,primary,False,True,45.001,4,US 1 Business,"LINESTRING (-82.356795 31.216971, -82.35645 31.216694)",
195045591,Alice Street,residential,False,True,136.325,,,"LINESTRING (-82.356795 31.216971, -82.357259 31.215811)",
9528153,State Street,primary,False,False,45.001,4,US 1 Business,"LINESTRING (-82.35645 31.216694, -82.356795 31.216971)",
9528153,State Street,primary,False,True,66.84,4,US 1 Business,"LINESTRING (-82.35645 31.216694, -82.355984 31.216244)",
9526112,Alice Street,tertiary,False,False,149.28500000000003,,,"LINESTRING (-82.35645 31.216694, -82.3559 31.217154, -82.355328 31.217633)",
9526751,Butler Street,residential,False,False,144.029,,,"LINESTRING (-82.35218 31.216634, -82.353189 31.2176)",
9527146,Church Street,residential,False,False,148.643,,,"LINESTRING (-82.35218 31.216634, -82.351035 31.217544)",
9527146,Church Street,residential,False,True,145.718,,,"LINESTRING (-82.35218 31.216634, -82.353296 31.215736)",
9526751,Butler Street,residential,False,True,137.7,,,"LINESTRING (-82.35218 31.216634, -82.351694 31.216201, -82.351178 31.21574)",
9527146,Church Street,residential,False,True,148.643,,,"LINESTRING (-82.351035 31.217544, -82.35218 31.216634)",
9526762,Quarterman Street,residential,False,True,137.238,,,"LINESTRING (-82.351035 31.217544, -82.350553 31.217098, -82.350055 31.216638)",
9526783,Isabella Street,residential,False,True,83.764,,,"LINESTRING (-82.358899 31.211413, -82.358019 31.211381)",
9528047,Lott Street,residential,False,True,116.249,,,"LINESTRING (-82.358899 31.211413, -82.358935 31.210368)",
9528047,Lott Street,residential,False,False,176.553,,,"LINESTRING (-82.358899 31.211413, -82.3588631 31.212396, -82.358841 31.213)",
9526952,Clifford Street,residential,False,False,73.725,,,"LINESTRING (-82.355984 31.216244, -82.355419 31.216698)",
9528153,State Street,primary,False,False,66.84,4,US 1 Business,"LINESTRING (-82.355984 31.216244, -82.35645 31.216694)",
9528153,State Street,primary,False,True,71.496,4,US 1 Business,"LINESTRING (-82.355984 31.216244, -82.355476 31.21577)",
9527141,Knox Street,residential,False,True,91.15200000000002,,,"LINESTRING (-82.355984 31.216244, -82.3561156 31.2161538, -82.3562179 31.2160754, -82.3562813 31.2160121, -82.3563518 31.2159247, -82.3564329 31.2157498, -82.356504 31.21558)",
9526952,Clifford Street,residential,False,False,75.722,,,"LINESTRING (-82.355419 31.216698, -82.354834 31.21716)",
9526952,Clifford Street,residential,False,True,73.725,,,"LINESTRING (-82.355419 31.216698, -82.355984 31.216244)",
9527153,Center Street,residential,False,True,73.264,,,"LINESTRING (-82.355419 31.216698, -82.35489 31.216219)",
684667498,Dewey Street,residential,False,False,78.98,,,"LINESTRING (-82.349968 31.21499, -82.350535 31.215509)",
9527027,Franklin Street,residential,False,True,366.91200000000003,,,"LINESTRING (-82.349968 31.21499, -82.351524 31.213734, -82.3527779 31.2127288)",
"[9527121, 687217970, 687217974]",Dewey Street,residential,False,False,84.376,,,"LINESTRING (-82.349968 31.21499, -82.3497749 31.2148101, -82.3495696 31.2146188, -82.349368 31.214431)",
9527086,Reed Street West,residential,False,True,115.605,,,"LINESTRING (-82.357642 31.209177, -82.356428 31.209124)",
969808673,Brunel Street,residential,False,False,63.949,,,"LINESTRING (-82.357642 31.209177, -82.357629 31.209752)",
9527146,Church Street,residential,False,False,149.003,,,"LINESTRING (-82.354433 31.214814, -82.353296 31.215736)",
9528153,State Street,primary,False,False,138.619,4,US 1 Business,"LINESTRING (-82.354433 31.214814, -82.35497 31.215307, -82.3554274 31.2157255)",
1175445075,State Street,primary,False,True,134.817,4,US 1 Business,"LINESTRING (-82.354433 31.214814, -82.3539815 31.2144016, -82.353464 31.213929)",
9528153,State Street,primary,False,False,6.771,4,US 1 Business,"LINESTRING (-82.3554274 31.2157255, -82.355476 31.21577)",
9528153,State Street,primary,False,True,138.619,4,US 1 Business,"LINESTRING (-82.3554274 31.2157255, -82.35497 31.215307, -82.354433 31.214814)",
