osmid,oneway,name,highway,reversed,length,geometry,maxspeed,lanes,bridge,ref
909163953,False,Dickinson Avenue,residential,True,67.732,"LINESTRING (-76.933416 38.983057, -76.9334788 38.9828877, -76.9334884 38.982862, -76.9335993 38.9825147, -76.9336143 38.9824678)",,,,
"[497500731, 239525813, 239525814]",False,Regents Drive,tertiary,False,225.27800000000002,"LINESTRING (-76.9394952 38.9826121, -76.939506 38.982619, -76.939547 38.982642, -76.93963 38.982699, -76.939693 38.982747, -76.93975 38.98281, -76.939854 38.98296, -76.9398854 38.9830192, -76.939894 38.9830354, -76.939923 38.983108, -76.9399553 38.9832516, -76.9399692 38.9833366, -76.9400068 38.9835789, -76.9400433 38.9838344, -76.940071 38.9840646, -76.9400745 38.9841128, -76.9400962 38.9843823, -76.9401066 38.9845161)",20 mph,2,yes,
694374359,True,Regents Drive,tertiary,False,92.91,"LINESTRING (-76.9394952 38.9826121, -76.9394231 38.9825491, -76.9391057 38.9824246, -76.9388841 38.9823569, -76.9387096 38.9823156, -76.9385801 38.982296, -76.938522 38.982301)",,1,,
694374357,True,Regents Drive,tertiary,False,91.197,"LINESTRING (-76.938522 38.982301, -76.9385581 38.9823237, -76.9391101 38.9824798, -76.9392227 38.9825149, -76.9393571 38.9825663, -76.939408 38.9825823, -76.9394952 38.9826121)",,,,
694374358,False,Regents Drive,tertiary,True,48.925,"LINESTRING (-76.938522 38.982301, -76.9381239 38.9821923, -76.9379872 38.9821569)",,2,,
6142173,True,Harvard Road,residential,False,24.344,"LINESTRING (-76.9356864 38.9762665, -76.9357483 38.9762887, -76.9359616 38.9762825)",,,,
683982400,False,Harvard Road,residential,False,144.075,"LINESTRING (-76.9356864 38.9762665, -76.9356276 38.9763556, -76.9355106 38.97646, -76.9353955 38.9765494, -76.9352516 38.9766974, -76.9351718 38.9767865, -76.9350886 38.9768887, -76.9350043 38.9769818, -76.9348011 38.9772737, -76.934755 38.9773336)",,,,
497500742,True,Baltimore Avenue,primary,False,108.957,"LINESTRING (-76.9377172 38.9834856, -76.9374678 38.9844461)",25 mph,2,,US 1
6122062,True,Fraternity Row,residential,False,627.3029999999998,"LINESTRING (-76.9377172 38.9834856, -76.9376122 38.983475, -76.9372901 38.9834755, -76.93641 38.983477, -76.9357982 38.9834752, -76.935735 38.983475, -76.935244 38.983475, -76.934943 38.983479, -76.934843 38.983479, -76.934749 38.983491, -76.934667 38.983514, -76.9346 38.983545, -76.934538 38.983584, -76.934478 38.983631, -76.934432 38.983677, -76.93439 38.98373, -76.934363 38.983778, -76.9343503 38.9838073, -76.93434 38.983831, -76.9343349 38.9838546, -76.934329 38.983882, -76.934323 38.983952, -76.934323 38.984008, -76.9343286 38.9840337, -76.9343311 38.984045, -76.934339 38.984081, -76.934369 38.984146, -76.934403 38.984196, -76.934447 38.984246, -76.934495 38.984289, -76.934545 38.984325, -76.934606 38.984359, -76.934671 38.984387, -76.934728 38.984406, -76.934776 38.984416, -76.93483 38.984426, -76.934874 38.984431, -76.934924 38.984432, -76.935796 38.984431, -76.936086 38.9844291, -76.936542 38.984426, -76.9373669 38.9844277, -76.9374678 38.9844461)",20 mph,,,
507287195,False,Calvert Road,residential,True,11.801,"LINESTRING (-76.9378533 38.9784501, -76.9379898 38.9784517)",25 mph,,,
6115481,False,Calvert Road,residential,False,171.377,"LINESTRING (-76.9378533 38.9784501, -76.9377768 38.97845, -76.9374494 38.9784497, -76.9370306 38.97845, -76.9369348 38.9784501, -76.936443 38.9784698, -76.936395 38.9784727, -76.9360327 38.9784986, -76.9358736 38.9785089)",25 mph,2,,
"[507287193, 516700822]",True,Baltimore Avenue,primary,False,128.17700000000002,"LINESTRING (-76.9378533 38.9784501, -76.9378531 38.978524, -76.9378527 38.9786692, -76.9378514 38.9793495, -76.9378482 38.9795251, -76.9378478 38.9796028)",25 mph,"['3', '2']",,US 1
6134380,False,Lehigh Road,residential,False,120.04,"LINESTRING (-76.9378442 38.9814822, -76.9377842 38.9814637, -76.9377411 38.9814546, -76.9376431 38.9814338, -76.9373325 38.9813678, -76.9371985 38.9813378, -76.9370794 38.9813112, -76.9365667 38.9811965, -76.9365099 38.9811838)",,,,
"[362191952, 699897714, 699897715]",True,Baltimore Avenue,primary,False,71.722,"LINESTRING (-76.9378442 38.9814822, -76.9378442 38.9815195, -76.9378459 38.9816698, -76.9378436 38.9820165, -76.9378441 38.9821272)",25 mph,"['3', '2']",,US 1
6124279,False,Regents Drive,tertiary,False,12.802,"LINESTRING (-76.9378441 38.9821272, -76.9379872 38.9821569)",,2,,
971431093,False,College Avenue,residential,False,7.233,"LINESTRING (-76.9378441 38.9821272, -76.9377678 38.9821005)",25 mph,2,,
"[587265619, 497500742]",True,Baltimore Avenue,primary,False,151.643,"LINESTRING (-76.9378441 38.9821272, -76.9378387 38.9822579, -76.9378396 38.9824513, -76.9378353 38.982632, -76.9378345 38.9826655, -76.9378218 38.9827923, -76.9378092 38.9829173, -76.9377172 38.9834856)",25 mph,2,,US 1
553657045,False,Baltimore Avenue,primary,False,43.423,"LINESTRING (-76.9379257 38.9762511, -76.9379244 38.976494, -76.9379257 38.9766416)",30 mph,5,,US 1
6113064,False,Fordham Lane,residential,False,15.013,"LINESTRING (-76.9379257 38.9766416, -76.9377524 38.9766328)",,,,
553657045,False,Baltimore Avenue,primary,False,107.663,"LINESTRING (-76.9379257 38.9766416, -76.9379231 38.9768695, -76.9379243 38.97696, -76.9379236 38.977005, -76.9379235 38.9771524, -76.9379237 38.9772566, -76.9379234 38.977386, -76.9379245 38.9774806, -76.9379224 38.9776098)",30 mph,5,,US 1
553657045,False,Baltimore Avenue,primary,True,43.423,"LINESTRING (-76.9379257 38.9766416, -76.9379244 38.976494, -76.9379257 38.9762511)",30 mph,5,,US 1
6128622,False,Fordham Court,residential,False,132.129,"LINESTRING (-76.9377212 38.9762297, -76.9376841 38.9762282, -76.9371419 38.9762069, -76.9370829 38.97621, -76.9370427 38.976234, -76.9370239 38.9762642, -76.9370199 38.9762923, -76.9370319 38.9763257, -76.9370674 38.9763496, -76.9371137 38.9763612, -76.9371725 38.9763668, -76.9376752 38.9763927, -76.9377309 38.9763956)",,,,
207722910,False,Baltimore Avenue,residential,True,18.501,"LINESTRING (-76.9377212 38.9762297, -76.9377202 38.9763227, -76.9377309 38.9763956)",25 mph,,,
507289252,False,Knox Road,tertiary,True,11.531,"LINESTRING (-76.9378452 38.9808579, -76.9379786 38.9808585)",25 mph,,,
327911362,False,Knox Road,residential,False,101.405,"LINESTRING (-76.9378452 38.9808579, -76.937771 38.9808487, -76.937731 38.9808438, -76.9375396 38.9808043, -76.9372627 38.980746, -76.936943 38.980674, -76.9367777 38.9806303, -76.936716 38.980614)",,,,
"[1052262592, 1052262591]",True,Baltimore Avenue,primary,False,69.419,"LINESTRING (-76.9378452 38.9808579, -76.9378451 38.9809233, -76.9378442 38.9814822)",25 mph,2,,US 1
6113064,False,Fordham Lane,residential,True,15.013,"LINESTRING (-76.9377524 38.9766328, -76.9379257 38.9766416)",,,,
"[6113064, 909127860]",False,Fordham Lane,residential,False,191.605,"LINESTRING (-76.9377524 38.9766328, -76.9376696 38.9766327, -76.9367333 38.976632, -76.9367054 38.9769339, -76.9366843 38.9771628, -76.9366554 38.9774798, -76.9366476 38.9775605)",,,,
207722910,False,Baltimore Avenue,residential,False,26.606,"LINESTRING (-76.9377524 38.9766328, -76.93775 38.9764481, -76.9377309 38.9763956)",25 mph,,,
6128622,False,Fordham Court,residential,True,132.12900000000002,"LINESTRING (-76.9377309 38.9763956, -76.9376752 38.9763927, -76.9371725 38.9763668, -76.9371137 38.9763612, -76.9370674 38.9763496, -76.9370319 38.9763257, -76.9370199 38.9762923, -76.9370239 38.9762642, -76.9370427 38.976234, -76.9370829 38.97621, -76.9371419 38.9762069, -76.9376841 38.9762282, -76.9377212 38.9762297)",,,,
207722910,False,Baltimore Avenue,residential,False,18.501,"LINESTRING (-76.9377309 38.9763956, -76.9377202 38.9763227, -76.9377212 38.9762297)",25 mph,,,
207722910,False,Baltimore Avenue,residential,True,26.606,"LINESTRING (-76.9377309 38.9763956, -76.93775 38.9764481, -76.9377524 38.9766328)",25 mph,,,
1009911694,False,Hartwick Road,residential,False,12.088,"LINESTRING (-76.9379875 38.9796078, -76.9378478 38.9796028)",,,,
6145044,False,Hartwick Road,residential,True,392.5010000000001,"LINESTRING (-76.9379875 38.9796078, -76.9380844 38.9796171, -76.9387229 38.9797062, -76.9389367 38.9797348, -76.9392783 38.9797817, -76.9395609 38.9798216, -76.9396246 38.9798292, -76.9397296 38.9798436, -76.9408699 38.9800001, -76.9409374 38.9800095, -76.9409663 38.9800136, -76.9410404 38.980024, -76.9413084 38.9800617, -76.9414852 38.9800807, -76.9416295 38.980092, -76.9417639 38.9800897, -76.9419006 38.9800676, -76.9419146 38.9800653, -76.9419722 38.9800481, -76.9420516 38.9800243, -76.9421597 38.9799765, -76.9422544 38.9799293, -76.9423088 38.9798943, -76.9423198 38.9798858, -76.9423788 38.979836)",,,,
"[706723806, 362191951, 468548615]",True,Baltimore Avenue,primary,False,128.551,"LINESTRING (-76.9379875 38.9796078, -76.9379875 38.9795254, -76.9379876 38.9792539, -76.9379876 38.9790477, -76.9379884 38.9788391, -76.9379893 38.9785789, -76.9379895 38.978523, -76.9379898 38.9784517)",25 mph,"['3', '2']",,US 1
1009911694,False,Hartwick Road,residential,True,12.088,"LINESTRING (-76.9378478 38.9796028, -76.9379875 38.9796078)",,,,
362191875,False,Hartwick Road,residential,False,59.370999999999995,"LINESTRING (-76.9378478 38.9796028, -76.9377786 38.979587, -76.9375394 38.9795285, -76.9371896 38.9794503)",,,,
"[468548608, 468548610]",True,Baltimore Avenue,primary,False,139.562,"LINESTRING (-76.9378478 38.9796028, -76.9378476 38.9796844, -76.937846 38.9802747, -76.9378458 38.9803875, -76.9378453 38.9807982, -76.9378452 38.9808579)",25 mph,"['3', '2']",,US 1
6114560,False,Norwich Road,residential,False,66.016,"LINESTRING (-76.9336143 38.9824678, -76.934288 38.9826141, -76.9343499 38.9826275)",,,,
6114560,False,Norwich Road,residential,True,68.037,"LINESTRING (-76.9336143 38.9824678, -76.933436 38.9824283, -76.9328579 38.9822985)",,,,
909163953,False,Dickinson Avenue,residential,False,67.732,"LINESTRING (-76.9336143 38.9824678, -76.9335993 38.9825147, -76.9334884 38.982862, -76.9334788 38.9828877, -76.933416 38.983057)",,,,
6114560,False,Norwich Road,residential,False,68.037,"LINESTRING (-76.9328579 38.9822985, -76.933436 38.9824283, -76.9336143 38.9824678)",,,,
"[6114560, 909163956]",False,Norwich Road,residential,"[False, True]",129.584,"LINESTRING (-76.9328579 38.9822985, -76.9326515 38.9822522, -76.9322218 38.9821557, -76.9321254 38.9821341, -76.9319943 38.9821047, -76.9314823 38.9819897, -76.9314176 38.9819751)",,,,
682588738,False,Hopkins Avenue,residential,True,137.58499999999998,"LINESTRING (-76.9328579 38.9822985, -76.9328746 38.9822668, -76.9331471 38.9815248, -76.9332711 38.9811871, -76.9332988 38.9811098)",,,,
971431093,False,College Avenue,residential,True,7.233,"LINESTRING (-76.9377678 38.9821005, -76.9378441 38.9821272)",25 mph,2,,
971431094,True,College Avenue,residential,False,44.229,"LINESTRING (-76.9377678 38.9821005, -76.9377255 38.982076, -76.9376343 38.982058, -76.9373373 38.9819966, -76.9372823 38.9820097)",25 mph,1,,
623584143,False,Princeton Avenue,residential,True,34.123,"LINESTRING (-76.9342491 38.9829242, -76.9343324 38.9826791, -76.9343499 38.9826275)",,,,
488794226,False,Rhode Island Avenue,residential,False,67.291,"LINESTRING (-76.931638 38.9813947, -76.9314454 38.9819032, -76.9314176 38.9819751)",,,,
488794226,False,Rhode Island Avenue,residential,True,69.607,"LINESTRING (-76.931638 38.9813947, -76.9316892 38.98126, -76.9317364 38.981126, -76.9318369 38.9808779, -76.9318703 38.9807954)",,,,
6134386,False,Lehigh Road,residential,True,40.608000000000004,"LINESTRING (-76.9384511 38.981797, -76.9380724 38.9818136, -76.9379821 38.9818182)",,,,
909127862,False,Guilford Road,residential,True,26.052,"LINESTRING (-76.9330185 38.9769739, -76.9331028 38.9769898, -76.9331486 38.9769985, -76.9333106 38.9770315)",,,,
"[909127863, 909127871]",False,Guilford Road,residential,False,124.511,"LINESTRING (-76.9330185 38.9769739, -76.93263 38.9768974, -76.9325664 38.9768849, -76.9324574 38.9768634, -76.932222 38.9768154, -76.9321891 38.9768087, -76.932082 38.9767869, -76.931624 38.9766936)",,,,
6142167,False,Harvard Road,residential,False,121.16899999999998,"LINESTRING (-76.932694 38.9778879, -76.9326379 38.9778737, -76.9324514 38.9778339, -76.9322755 38.9777963, -76.9313428 38.9775981)",,,,
581578488,True,Rhode Island Avenue,residential,False,105.45300000000002,"LINESTRING (-76.932694 38.9778879, -76.9327177 38.9778249, -76.932805 38.9776048, -76.9328773 38.9773993, -76.93289 38.9773636, -76.9330048 38.9770155, -76.9330185 38.9769739)",,,,
581578488,True,Rhode Island Avenue,residential,False,108.711,"LINESTRING (-76.9323618 38.9788308, -76.9323811 38.9787683, -76.932694 38.9778879)",,,,
954107932,False,Calvert Road,residential,True,20.609,"LINESTRING (-76.9323618 38.9788308, -76.9324959 38.9788561, -76.9325935 38.9788745)",15 mph,,,
974883738,False,College Avenue,residential,False,89.266,"LINESTRING (-76.9372823 38.9820097, -76.9362924 38.9817809)",25 mph,2,,
971431095,True,College Avenue,residential,False,45.528000000000006,"LINESTRING (-76.9372823 38.9820097, -76.9373179 38.9820414, -76.9375203 38.982086, -76.9377205 38.982124, -76.9377678 38.9821005)",25 mph,1,,
