osmid,oneway,name,highway,reversed,length,geometry,lanes,ref,maxspeed,bridge,junction
89527376,True,,trunk,False,33.11,"LINESTRING (-112.7281413 33.9710112, -112.7281553 33.9709528, -112.7281476 33.9708936, -112.7281188 33.9708391, -112.7280716 33.9707942, -112.7280103 33.9707631)",3,,20 mph,,roundabout
89527375,True,,trunk,False,0.757,"LINESTRING (-112.727739 33.9708169, -112.7277347 33.9708227)",1,,20 mph,,roundabout
1210133713,False,West Wickenburg Way,primary,False,9.984,"LINESTRING (-112.7301649 33.9687794, -112.7302333 33.9687098)",4,US 60,,,
92829904,True,,primary_link,False,100.233,"LINESTRING (-112.7301649 33.9687794, -112.7303305 33.9687438, -112.7304428 33.9686622, -112.7305456 33.968569, -112.7309621 33.9681946)",1,,,,
529353363,False,West Wickenburg Way,primary,True,14.585,"LINESTRING (-112.7301649 33.9687794, -112.730125 33.9688155, -112.7300587 33.9688766)",6,US 60,,,
163304745,False,North Frontier Street,residential,False,104.332,"LINESTRING (-112.7309621 33.9681946, -112.7317384 33.9687549, -112.7318159 33.9688102)",,,,,
"[5623568, 163304745, 5685318]",False,"['South Frontier Street', 'North Frontier Street']",residential,"[False, True]",26.883000000000003,"LINESTRING (-112.7309621 33.9681946, -112.7309273 33.9681707, -112.7307619 33.9680559, -112.7307378 33.9680402)",,,,yes,
5623568,False,South Frontier Street,residential,False,91.673,"LINESTRING (-112.7307378 33.9680402, -112.7306117 33.9679504, -112.7299854 33.9675014)",,,,,
"[5623568, 163304745, 5685318]",False,"['South Frontier Street', 'North Frontier Street']",residential,"[False, True]",26.883000000000003,"LINESTRING (-112.7307378 33.9680402, -112.7307619 33.9680559, -112.7309273 33.9681707, -112.7309621 33.9681946)",,,,yes,
115525581,True,,primary_link,False,100.995,"LINESTRING (-112.7307378 33.9680402, -112.730325 33.9684308, -112.7302235 33.9685442, -112.7301661 33.9686291, -112.7301649 33.9687794)",1,,,,
115525585,True,,primary_link,False,115.46000000000001,"LINESTRING (-112.7312775 33.9679164, -112.7313135 33.9678554, -112.7313852 33.9677743, -112.7316673 33.9675074, -112.7317758 33.9673886, -112.731975 33.9670621)",1,,,,
"[189152960, 163304753, 5674612, 163304749]",False,"['South Washington Street', 'North Washington Street']",residential,False,35.826,"LINESTRING (-112.7312775 33.9679164, -112.7312183 33.967925, -112.7311854 33.9679186, -112.7310236 33.9678007, -112.7309942 33.9677397)",,,,yes,
189152960,False,North Washington Street,residential,True,102.35900000000001,"LINESTRING (-112.7312775 33.9679164, -112.731359 33.9679372, -112.7314427 33.9679852, -112.7321497 33.9684772)",,,,,
163304753,False,South Washington Street,residential,False,186.383,"LINESTRING (-112.7309942 33.9677397, -112.7309867 33.9676845, -112.7309645 33.9676286, -112.7295619 33.9665865)",,,,,
"[189152960, 163304753, 5674612, 163304749]",False,"['South Washington Street', 'North Washington Street']",residential,True,35.826,"LINESTRING (-112.7309942 33.9677397, -112.7310236 33.9678007, -112.7311854 33.9679186, -112.7312183 33.967925, -112.7312775 33.9679164)",,,,yes,
5623568,False,South Frontier Street,residential,False,31.749,"LINESTRING (-112.7286286 33.966505, -112.7283674 33.966319)",,,,,
5680378,False,Rosebank Way,residential,False,110.658,"LINESTRING (-112.7286286 33.966505, -112.7278267 33.9672453)",,,,,
5623568,False,South Frontier Street,residential,True,57.457,"LINESTRING (-112.7286286 33.966505, -112.7287976 33.9666253, -112.7290922 33.9668501)",,,,,
51462938,True,,trunk,False,63.275999999999996,"LINESTRING (-112.7279068 33.97114, -112.7280434 33.9712247, -112.7281527 33.9713014, -112.7282777 33.9714044, -112.7284062 33.9715274)",1,,,,
89527378,True,,trunk,False,27.655,"LINESTRING (-112.7279068 33.97114, -112.7279813 33.9711333, -112.7280496 33.9711076, -112.7281048 33.9710655, -112.7281413 33.9710112)",2,,20 mph,,roundabout
47963678,True,East Wickenburg Way,primary,False,79.294,"LINESTRING (-112.7280103 33.9707631, -112.7278848 33.9706382, -112.7278078 33.9705221, -112.7277591 33.9703901, -112.7277512 33.9703147, -112.7277638 33.9702468, -112.7277644 33.9701112)",2,US 60,,,
51462937,True,,trunk,False,27.395,"LINESTRING (-112.7280103 33.9707631, -112.7279382 33.9707486, -112.7278641 33.9707533, -112.7277955 33.9707769, -112.727739 33.9708169)",2,,20 mph,,roundabout
163340479,False,,residential,False,61.65,"LINESTRING (-112.7330803 33.9652247, -112.7335858 33.9655875)",,,,,
163340479,False,,residential,True,61.65,"LINESTRING (-112.7335858 33.9655875, -112.7330803 33.9652247)",,,,,
163340469,False,West Center Street,residential,False,109.963,"LINESTRING (-112.7335858 33.9655875, -112.733965 33.965228, -112.7341891 33.9650177, -112.7343735 33.9648451)",,,,,
"[5693780, 163340469]",False,"['South Mesquite Street', 'West Center Street']",residential,True,226.853,"LINESTRING (-112.7335858 33.9655875, -112.7331268 33.9659055, -112.7327376 33.9656553, -112.7317138 33.9649011)",,,,,
163340479,False,,residential,False,28.98,"LINESTRING (-112.7335858 33.9655875, -112.733678 33.965704, -112.7337532 33.965808)",,,,,
115525592,False,,primary,False,133.889,"LINESTRING (-112.7337532 33.965808, -112.7338658 33.9657694, -112.7343196 33.9656542, -112.7347597 33.9655921, -112.7349494 33.9655872, -112.7351685 33.9655919)",5,US 60,,,
"[115525592, 529350555]",False,,primary,True,107.70100000000002,"LINESTRING (-112.7337532 33.965808, -112.7334722 33.9659304, -112.7331323 33.9661036, -112.7330014 33.9661703, -112.7327735 33.9663294)",5,US 60,,,
163340479,False,,residential,True,28.98,"LINESTRING (-112.7337532 33.965808, -112.733678 33.965704, -112.7335858 33.9655875)",,,,,
"[172747716, 47963679]",True,,trunk,False,117.815,"LINESTRING (-112.7266695 33.9713646, -112.727356 33.9711672, -112.7274632 33.9711445, -112.7275836 33.9711265, -112.7277331 33.9711271, -112.727901 33.971139)",2,US 60,30 mph,yes,
"[172747736, 172747738]",True,,trunk_link,False,173.03099999999998,"LINESTRING (-112.7266695 33.9713646, -112.7274201 33.9711936, -112.727614 33.9711974, -112.7278353 33.9712303, -112.7280201 33.9712911, -112.7281788 33.9713772, -112.7284062 33.9715274)",1,US 93,30 mph,yes,
186711046,False,Park Street,residential,True,48.46,"LINESTRING (-112.7313601 33.9652234, -112.7317138 33.9649011)",,,,,
5655965,False,Adams Street,residential,True,154.416,"LINESTRING (-112.7313601 33.9652234, -112.7302067 33.9644308, -112.7300604 33.9643489)",,,,,
186711046,False,Park Street,residential,False,36.518,"LINESTRING (-112.7313601 33.9652234, -112.7312887 33.9652885, -112.7310936 33.9654663)",,,,,
5638560,False,Herkes,residential,False,114.213,"LINESTRING (-112.7264962 33.9695094, -112.7264319 33.9694294, -112.7264319 33.9693537, -112.726405 33.9692158, -112.7263621 33.9690601, -112.7263192 33.9689266, -112.7263246 33.9688332, -112.726405 33.9687754, -112.7266352 33.9686367)",,,,,
89527375,True,,trunk,False,47.010000000000005,"LINESTRING (-112.7277347 33.9708227, -112.7277001 33.9708699, -112.7276831 33.9709304, -112.7276898 33.9709922, -112.7277194 33.9710492, -112.727769 33.9710957, -112.7278336 33.971127, -112.727901 33.971139)",1,,20 mph,,roundabout
"[47963682, 51462941, 632168701]",True,,trunk,False,247.342,"LINESTRING (-112.7277347 33.9708227, -112.7276351 33.970906, -112.7275949 33.9709432, -112.7275103 33.9709902, -112.7273035 33.9710695, -112.7271245 33.9711153, -112.7258502 33.9714507, -112.7255518 33.9715462, -112.7252858 33.9716729)",2,US 60,30 mph,yes,
89527375,True,,trunk,False,0.546,"LINESTRING (-112.727901 33.971139, -112.7279068 33.97114)",1,,20 mph,,roundabout
5604368,False,North Valentine Street,residential,True,34.575,"LINESTRING (-112.7295788 33.9706619, -112.7293585 33.9704103)",,,,,
5604368,False,North Valentine Street,residential,False,18.994,"LINESTRING (-112.7295788 33.9706619, -112.7296596 33.9707598, -112.7296961 33.9708023)",,,,,
769561536,False,Garcia Street,residential,True,49.744,"LINESTRING (-112.7295788 33.9706619, -112.7293268 33.9706127, -112.7290535 33.9705602)",,,,,
198405724,False,East Apache Street,residential,False,42.875,"LINESTRING (-112.7290535 33.9705602, -112.7289232 33.9706245, -112.7287174 33.9706937, -112.7286295 33.970714)",,,,,
198405724,False,East Apache Street,residential,True,32.701,"LINESTRING (-112.7290535 33.9705602, -112.7292063 33.9704886, -112.7293585 33.9704103)",,,,,
769561536,False,Garcia Street,residential,False,49.744,"LINESTRING (-112.7290535 33.9705602, -112.7293268 33.9706127, -112.7295788 33.9706619)",,,,,
769561537,True,Garcia Street,residential,False,32.564,"LINESTRING (-112.7299226 33.9710827, -112.7299552 33.9707911)",,,,,
5620679,False,Garcia Street,residential,False,56.598,"LINESTRING (-112.7299226 33.9710827, -112.7299333 33.9715342, -112.7299346 33.9715916)",,,,,
5622212,False,West Santa Cruz Street,residential,True,52.171,"LINESTRING (-112.735137 33.9699954, -112.7355076 33.9696409)",,,,,
"[189152960, 5622212]",False,"['West Santa Cruz Street', 'North Washington Street']",residential,False,190.95499999999998,"LINESTRING (-112.735137 33.9699954, -112.7347834 33.9703101, -112.7342585 33.9699256, -112.7336152 33.9694627)",,,,,
866845163,False,,residential,True,142.97899999999998,"LINESTRING (-112.735137 33.9699954, -112.7348307 33.9697711, -112.7345025 33.9695192, -112.7340822 33.9692191, -112.7339779 33.9691416)",,,,,
5661008,False,West Yavapai Street,residential,False,48.924,"LINESTRING (-112.7339779 33.9691416, -112.7336152 33.9694627)",,,,,
5661008,False,West Yavapai Street,residential,True,51.845,"LINESTRING (-112.7339779 33.9691416, -112.7343456 33.9687889)",,,,,
866845163,False,,residential,False,142.97899999999998,"LINESTRING (-112.7339779 33.9691416, -112.7340822 33.9692191, -112.7345025 33.9695192, -112.7348307 33.9697711, -112.735137 33.9699954)",,,,,
1210133713,False,West Wickenburg Way,primary,True,9.984,"LINESTRING (-112.7302333 33.9687098, -112.7301649 33.9687794)",4,US 60,,,
5661181,True,West Wickenburg Way,primary,False,231.61799999999997,"LINESTRING (-112.7302333 33.9687098, -112.7303216 33.9686794, -112.73051 33.9684866, -112.7308133 33.9682046, -112.7312026 33.9678367, -112.7317759 33.9672893, -112.7318722 33.9671471)",2,US 60,,,
1210133714,False,West Wickenburg Way,primary,False,13.387,"LINESTRING (-112.7318722 33.9671471, -112.731975 33.9670621)",4,US 60,,,
1210133715,True,West Wickenburg Way,primary,False,233.033,"LINESTRING (-112.7318722 33.9671471, -112.731697 33.9672227, -112.7311156 33.9677959, -112.7309381 33.9679653, -112.7308505 33.9680525, -112.7307758 33.9681328, -112.7302411 33.9686412, -112.7302333 33.9687098)",2,,,,
