osmid,name,highway,oneway,reversed,length,lanes,ref,maxspeed,geometry,bridge,access
"[958712720, 1083773365]",East Houston Street,trunk,False,False,110.999,"['4', '5']",US 59,,"LINESTRING (-97.7446237 28.4025508, -97.7442496 28.4027093, -97.7436109 28.4030009)",,
20700891,West Crockett Street,residential,False,False,105.699,,,,"LINESTRING (-97.7524136 28.3967245, -97.7514542 28.3971619)",,
958712721,South Harrison Street,residential,False,False,109.687,,,,"LINESTRING (-97.7436109 28.4030009, -97.7441185 28.4038805)",,
"[958712720, 1083773365]",East Houston Street,trunk,False,True,110.999,"['4', '5']",US 59,,"LINESTRING (-97.7436109 28.4030009, -97.7442496 28.4027093, -97.7446237 28.4025508)",,
"[20700889, 20699654]","['South Madison Avenue', 'West Crockett Street']",residential,False,True,191.06199999999998,,,,"LINESTRING (-97.749448 28.398095, -97.749085 28.398256, -97.7488482 28.398368, -97.748761 28.3984093, -97.7487039 28.3984134, -97.7486618 28.3983952, -97.7486256 28.3983562, -97.7483681 28.3978867, -97.7482197 28.3975365)",,
20699421,North Madison A,residential,False,True,155.773,,,,"LINESTRING (-97.7518057 28.4040643, -97.7511061 28.4028058)",,
20699648,West Cleveland Street,residential,False,True,109.412,,,,"LINESTRING (-97.7518057 28.4040643, -97.7528002 28.4036138)",,
20699648,West Cleveland Street,residential,False,False,113.036,,,,"LINESTRING (-97.7518057 28.4040643, -97.7514588 28.4042215, -97.7507783 28.4045298)",,
20699654,South Madison Avenue,residential,False,True,17.74,,,,"LINESTRING (-97.7482197 28.3975365, -97.7481368 28.3973946)",,
20699954,West Stamper Street,residential,False,True,112.575,,,,"LINESTRING (-97.7482197 28.3975365, -97.7492443 28.3970754)",,
"[20700889, 20699654]","['South Madison Avenue', 'West Crockett Street']",residential,False,False,191.06199999999998,,,,"LINESTRING (-97.7482197 28.3975365, -97.7483681 28.3978867, -97.7486256 28.3983562, -97.7486618 28.3983952, -97.7487039 28.3984134, -97.748761 28.3984093, -97.7488482 28.398368, -97.749085 28.398256, -97.749448 28.398095)",,
20699199,East Milam Street,residential,False,False,49.926,,,,"LINESTRING (-97.7455652 28.4009752, -97.7451109 28.4011799)",,
20699616,West Houston Street,trunk,False,True,28.396,4,US 59,30 mph,"LINESTRING (-97.7518443 28.4003599, -97.7521071 28.4002514)",,yes
"[20699616, 958698237]",West Houston Street,trunk,False,False,213.358,4,US 59,30 mph,"LINESTRING (-97.7518443 28.4003599, -97.7515623 28.4004438, -97.7513132 28.4004774, -97.7511281 28.400475, -97.7509093 28.4004486, -97.7501866 28.4003145, -97.7500311 28.4002957, -97.7498962 28.4002947, -97.7497018 28.4003098)",,yes
