osmid,oneway,lanes,ref,name,highway,maxspeed,width,reversed,length,geometry,junction,bridge,tunnel
1040827402,False,,,Rue du Lillier,residential,30,6,False,58.753,"LINESTRING (1.8331819 50.1041382, 1.8332282 50.1040462, 1.8333703 50.1038053, 1.833432 50.1037348, 1.833485 50.1036974, 1.8335386 50.103672)",,,
50227403,True,,,Rue des Trois Fillettes,residential,30,,False,78.556,"LINESTRING (1.8335192 50.1035068, 1.8332206 50.1034411, 1.8325433 50.1033143, 1.8324663 50.1032999)",,,
1040827402,False,,,Rue du Lillier,residential,30,6,True,18.428,"LINESTRING (1.8335192 50.1035068, 1.8335252 50.103583, 1.8335313 50.1036337, 1.8335386 50.103672)",,,
50227376,False,,,Rue du Pont à Plicourt,residential,30,6,False,78.46799999999999,"LINESTRING (1.8335386 50.103672, 1.8336211 50.103666, 1.8337123 50.103669, 1.8338337 50.1036965, 1.8343473 50.1038916, 1.8345207 50.1039558)",,,
1040827402,False,,,Rue du Lillier,residential,30,6,False,18.427999999999997,"LINESTRING (1.8335386 50.103672, 1.8335313 50.1036337, 1.8335252 50.103583, 1.8335192 50.1035068)",,,
1040827402,False,,,Rue du Lillier,residential,30,6,True,58.753,"LINESTRING (1.8335386 50.103672, 1.833485 50.1036974, 1.833432 50.1037348, 1.8333703 50.1038053, 1.8332282 50.1040462, 1.8331819 50.1041382)",,,
50227404,True,,,Rue des Nattiers,residential,30,,False,78.647,"LINESTRING (1.8361307 50.1017836, 1.8371365 50.1020735)",,,
50227381,True,,,Rue de la Tannerie,residential,30,,False,38.733,"LINESTRING (1.8359301 50.1021073, 1.8361029 50.1018285, 1.8361307 50.1017836)",,,
50227404,True,,,Rue des Nattiers,residential,30,,False,92.51100000000001,"LINESTRING (1.8371365 50.1020735, 1.8382469 50.1023649, 1.8382935 50.1023771, 1.838337 50.1023885)",,,
50227408,False,,,Rue de Rochester,residential,30,,True,135.948,"LINESTRING (1.8371365 50.1020735, 1.8365997 50.1029665, 1.8365085 50.1029421, 1.8362157 50.1028673)",,,
50375852,True,,,Rue à Borel,residential,30,,False,143.62800000000001,"LINESTRING (1.838337 50.1023885, 1.8392695 50.1026189, 1.8399677 50.1027634, 1.8402473 50.1027804)",,,
320032660,False,,,Rue Saint-Gilles,tertiary,30,,False,102.183,"LINESTRING (1.838337 50.1023885, 1.8383702 50.1023506, 1.8390439 50.1015892)",,,
320032660,False,,,Rue Saint-Gilles,tertiary,30,,True,166.86999999999998,"LINESTRING (1.838337 50.1023885, 1.837988 50.1027903, 1.8376382 50.1034417, 1.837414 50.1036264, 1.8373535 50.1036763, 1.8373319 50.1037111, 1.8373232 50.1037272)",,,
50227381,True,,,Rue de la Tannerie,residential,30,,False,75.063,"LINESTRING (1.8356339 50.1027547, 1.8357325 50.1025015, 1.8359301 50.1021073)",,,
50227408,False,,,Rue de Rochester,residential,30,,False,43.446999999999996,"LINESTRING (1.8356339 50.1027547, 1.8357535 50.1027666, 1.8362157 50.1028673)",,,
50227410,False,,,,residential,30,,False,16.431,"LINESTRING (1.8362157 50.1028673, 1.8362866 50.1027267)",,,
50227408,False,,,Rue de Rochester,residential,30,,False,135.948,"LINESTRING (1.8362157 50.1028673, 1.8365085 50.1029421, 1.8365997 50.1029665, 1.8371365 50.1020735)",,,
50227408,False,,,Rue de Rochester,residential,30,,True,43.446999999999996,"LINESTRING (1.8362157 50.1028673, 1.8357535 50.1027666, 1.8356339 50.1027547)",,,
50227410,False,,,,residential,30,,True,16.431,"LINESTRING (1.8362866 50.1027267, 1.8362157 50.1028673)",,,
50227376,False,,,Rue du Pont à Plicourt,residential,30,6,True,16.904,"LINESTRING (1.8350537 50.1041466, 1.8349644 50.1041224, 1.8348659 50.104087, 1.8348422 50.1040785)",,,
50227381,True,,,Rue de la Tannerie,residential,30,,False,140.292,"LINESTRING (1.8350537 50.1041466, 1.8351144 50.1040491, 1.8353224 50.1035356, 1.8355644 50.102929)",,,
50231535,True,1,,Avenue Aristide Briand,secondary,,,False,38.275999999999996,"LINESTRING (1.8405698 50.1090111, 1.8402953 50.1089983, 1.8401815 50.1090009, 1.840035 50.1090126)",,,
50223879,True,,,Rue Boucher de Perthes,residential,30,,False,121.949,"LINESTRING (1.8358069 50.1054338, 1.8358174 50.1055407, 1.835824 50.1056074, 1.8358675 50.1060506, 1.8357955 50.1062827, 1.8356642 50.1064585, 1.8356325 50.106501)",,,
50233113,True,,,Rue Millevoye,residential,30,,False,16.157,"LINESTRING (1.8362397 50.1053498, 1.8364574 50.10539)",,,
50233114,True,,,Rue Millevoye,residential,30,,False,32.249,"LINESTRING (1.8362397 50.1053498, 1.8358069 50.1054338)",,,
50233113,True,,,Rue Millevoye,residential,30,,False,119.15,"LINESTRING (1.8364574 50.10539, 1.8365398 50.105425, 1.8371308 50.1056758, 1.8378458 50.105986)",,,
50223879,True,,,Rue Boucher de Perthes,residential,30,,False,22.354,"LINESTRING (1.8358008 50.1052328, 1.8358069 50.1054338)",,,
50233115,True,,,,residential,30,,False,33.971000000000004,"LINESTRING (1.8358008 50.1052328, 1.8360044 50.1052979, 1.8362397 50.1053498)",,,
50233116,True,,,Rue Dumont,residential,30,,False,179.406,"LINESTRING (1.8381143 50.1041774, 1.8373086 50.1048114, 1.8364943 50.1053649, 1.8364574 50.10539)",,,
290028544,True,,,Place du Palais de Justice,residential,30,,False,45.83,"LINESTRING (1.8381143 50.1041774, 1.8380427 50.1041464, 1.8377239 50.103984, 1.8376372 50.1039062)",,,
334484490,False,,,Chaussée du Bois,tertiary,30,,False,14.111,"LINESTRING (1.8365636 50.107979, 1.8367341 50.1080434)",,,
50233112,True,,,Rue Josse Van Robais,residential,30,,False,128.37400000000002,"LINESTRING (1.8365636 50.107979, 1.8368562 50.1075916, 1.8371274 50.1071654, 1.8372035 50.1070438, 1.8372557 50.1069505, 1.8372724 50.1069187)",,,
334484490,False,,,Chaussée du Bois,tertiary,30,,True,53.17400000000001,"LINESTRING (1.8365636 50.107979, 1.8362841 50.1078617, 1.8359477 50.1077096)",,,
50233113,True,,,Rue Millevoye,residential,30,,False,157.461,"LINESTRING (1.8378458 50.105986, 1.8379611 50.1060344, 1.8396244 50.1067332, 1.8396928 50.1067619)",,,
50233113,True,,,Rue Millevoye,residential,30,,False,19.382,"LINESTRING (1.8396928 50.1067619, 1.8399613 50.1067889)",,,
50232869,True,,D 901,Boulevard Vauban,primary,30,,False,283.253,"LINESTRING (1.8396928 50.1067619, 1.839739 50.1066115, 1.8398097 50.1063681, 1.8399438 50.105926, 1.8401792 50.1050816, 1.840383 50.1043452, 1.8403911 50.1043104, 1.8403784 50.1042558)",,,
579380374,True,,,Rue de la Briolerie,residential,30,,False,22.999,"LINESTRING (1.836511 50.1096723, 1.8364773 50.109878)",,,
579380368,False,,,Rue de la Briolerie,residential,30,,False,65.869,"LINESTRING (1.836511 50.1096723, 1.8366106 50.1095677, 1.8368807 50.1092206, 1.8368853 50.1092008, 1.8368363 50.1091475)",,,
579380374,True,,,Rue de la Briolerie,residential,30,,False,23.029,"LINESTRING (1.8364773 50.109878, 1.836463 50.1100849)",,,
579380362,False,,,,residential,30,,True,42.13,"LINESTRING (1.8359642 50.1104752, 1.835926 50.1103853, 1.8358381 50.1103437, 1.8357159 50.1102858, 1.8355676 50.1102156)",,,
50250859,True,,,Rue du Colombier,residential,30,,False,62.428999999999995,"LINESTRING (1.836463 50.1100849, 1.8364548 50.1102, 1.8364325 50.1102487, 1.8361302 50.1104619, 1.8359642 50.1104752)",,,
50250864,True,,,Rue du Bas Mesnil,residential,30,,False,139.365,"LINESTRING (1.8383513 50.1102152, 1.8379062 50.1101195, 1.8372931 50.1099977, 1.8369217 50.1099098, 1.8364773 50.109878)",,,
"[287659804, 50250862]",True,,,"['Rue du Haut Mesnil', 'Rue du Dauphiné']",residential,30,,False,156.825,"LINESTRING (1.8383513 50.1102152, 1.8382345 50.1104049, 1.8381649 50.1104357, 1.8380702 50.1104354, 1.8379265 50.1103983, 1.83758 50.1102997, 1.8371396 50.110194, 1.836463 50.1100849)",,,
50309058,False,,,Avenue du Champ de Foire,residential,30,,True,126.191,"LINESTRING (1.838443 50.1039002, 1.8386157 50.1039077, 1.8401558 50.1040895, 1.8401856 50.104093)",,,
50309059,True,,,Place du Palais de Justice,residential,30,,False,38.83,"LINESTRING (1.838443 50.1039002, 1.8383972 50.103955, 1.8381143 50.1041774)",,,
333578571,False,,,Place du Palais de Justice,residential,30,,False,57.487,"LINESTRING (1.838443 50.1039002, 1.8382758 50.1038979, 1.8380935 50.1038992, 1.8377699 50.1039067, 1.8376372 50.1039062)",,,
333578571,False,,,Place du Palais de Justice,residential,30,,False,24.61,"LINESTRING (1.8376372 50.1039062, 1.8374794 50.1038369, 1.8374258 50.1038135, 1.8373909 50.1037963, 1.8373524 50.1037814)",,,
333578571,False,,,Place du Palais de Justice,residential,30,,True,57.487,"LINESTRING (1.8376372 50.1039062, 1.8377699 50.1039067, 1.8380935 50.1038992, 1.8382758 50.1038979, 1.838443 50.1039002)",,,
320032660,False,,,Rue Saint-Gilles,tertiary,30,,True,102.183,"LINESTRING (1.8390439 50.1015892, 1.8383702 50.1023506, 1.838337 50.1023885)",,,
50375853,True,,,Rue de la Cour Ponthieu,residential,30,,False,129.599,"LINESTRING (1.8398937 50.1016456, 1.8399365 50.1017115, 1.840077 50.1019488, 1.8401129 50.102034, 1.8401617 50.1021989, 1.8402024 50.1024406, 1.8402283 50.1026749, 1.8402473 50.1027804)",,,
1040825251,False,,,Rue de la Talance,residential,30,,True,79.815,"LINESTRING (1.829779 50.1021906, 1.8296895 50.1022709, 1.8295496 50.102513, 1.8294847 50.1027493, 1.8295603 50.1028601)",,,
254202696,True,,,Rue de l'Isle,residential,30,,False,100.01599999999999,"LINESTRING (1.8303889 50.1032069, 1.8302845 50.1034226, 1.8301682 50.103663, 1.8300284 50.103952, 1.8300219 50.1040236, 1.8300175 50.1040711)",,,
27666972,False,,,Rue des Lingers,tertiary,30,,False,72.026,"LINESTRING (1.8350235 50.1071882, 1.8349305 50.1071221, 1.834577 50.1068709, 1.8343469 50.1067073)",,,
205593549,True,,,Place du Pilori,tertiary,30,,False,58.40599999999999,"LINESTRING (1.8350235 50.1071882, 1.8351083 50.107238, 1.8354737 50.1074527, 1.8355634 50.1075054, 1.8356274 50.107543)",,,
1141891883,True,,,Place du Pilori,tertiary,30,,False,3.269,"LINESTRING (1.8356274 50.107543, 1.8356475 50.1075501, 1.8356656 50.1075591)",roundabout,,
334484490,False,,,Chaussée du Bois,tertiary,30,,False,53.17400000000001,"LINESTRING (1.8359477 50.1077096, 1.8362841 50.1078617, 1.8365636 50.107979)",,,
"[1125555489, 591100051]",True,,,Place du Pilori,tertiary,30,,False,20.032999999999998,"LINESTRING (1.8359477 50.1077096, 1.8358967 50.1077028, 1.8358072 50.107695, 1.835738 50.107695, 1.8356687 50.107695)",,,
1040773763,False,,,,residential,30,,True,14.913,"LINESTRING (1.8353934 50.1078575, 1.8352458 50.1079525)",,,
591100053,True,,,Place du Pilori,residential,30,,False,19.679000000000002,"LINESTRING (1.8353934 50.1078575, 1.8354158 50.107791, 1.8354334 50.1077386, 1.8354516 50.1076845)",,,
205593552,False,,,,residential,30,,False,2.722,"LINESTRING (1.835147 50.1080162, 1.83512 50.1080335)",,,
1040773763,False,,,,residential,30,,False,9.991,"LINESTRING (1.835147 50.1080162, 1.8352458 50.1079525)",,,
1040773762,True,,,,residential,30,,False,12.982,"LINESTRING (1.8349448 50.1080018, 1.8350757 50.1080255, 1.83512 50.1080335)",,,
1130847511,True,,,,residential,30,,False,22.157,"LINESTRING (1.8349448 50.1080018, 1.8351361 50.1079692, 1.8352458 50.1079525)",,,
27674098,True,,,Petite Rue Notre-Dame,residential,30,10,False,59.42400000000001,"LINESTRING (1.8280804 50.1061935, 1.8281027 50.1059495, 1.8281262 50.1056599)",,,
205594130,False,,,Quai du Pont Neuf,residential,30,,True,55.607,"LINESTRING (1.8280804 50.1061935, 1.8280113 50.106195, 1.8278155 50.1061832, 1.8276581 50.1061991, 1.8274426 50.1062744, 1.8273617 50.1063214)",,,
205594130,False,,,Quai du Pont Neuf,residential,30,,False,55.60699999999999,"LINESTRING (1.8273617 50.1063214, 1.8274426 50.1062744, 1.8276581 50.1061991, 1.8278155 50.1061832, 1.8280113 50.106195, 1.8280804 50.1061935)",,,
205594935,False,,,Place du Pont Neuf,residential,30,,False,15.3,"LINESTRING (1.8285236 50.1063456, 1.8287314 50.1063114)",,,
205594935,False,,,Place du Pont Neuf,residential,30,,True,28.801000000000002,"LINESTRING (1.8285236 50.1063456, 1.828165 50.1063552, 1.8281201 50.1063564)",,,
27674098,True,,,Petite Rue Notre-Dame,residential,30,10,False,18.334,"LINESTRING (1.8281201 50.1063564, 1.8280804 50.1061935)",,,
205594935,False,,,Place du Pont Neuf,residential,30,,False,28.801000000000002,"LINESTRING (1.8281201 50.1063564, 1.828165 50.1063552, 1.8285236 50.1063456)",,,
334484490,False,,,Chaussée du Bois,tertiary,30,,True,14.111,"LINESTRING (1.8367341 50.1080434, 1.8365636 50.107979)",,,
334484490,False,,,Chaussée du Bois,tertiary,30,,False,51.748000000000005,"LINESTRING (1.8367341 50.1080434, 1.8368677 50.10809, 1.837 50.1081287, 1.8373945 50.1082354)",,,
334484490,False,,,Chaussée du Bois,tertiary,30,,True,61.016,"LINESTRING (1.8381786 50.108455, 1.8373945 50.1082354)",,,
234266241,True,,,Rue du Saint-Esprit,residential,30,,False,52.64099999999999,"LINESTRING (1.8381786 50.108455, 1.8380914 50.1086098, 1.8380182 50.1087932, 1.8379803 50.1089102)",,,
334484490,False,,,Chaussée du Bois,tertiary,30,,False,63.916,"LINESTRING (1.8381786 50.108455, 1.8383185 50.1084951, 1.838657 50.1085847, 1.8390016 50.1086825)",,,
234266211,True,,,Rue Alfred François,residential,30,,False,168.51999999999998,"LINESTRING (1.8367677 50.1090729, 1.8363716 50.1086381, 1.836127 50.1084429, 1.8357772 50.108269, 1.8356546 50.1082332, 1.8352417 50.1080536, 1.8352018 50.1080376, 1.835147 50.1080162)",,,
579380368,False,,,Rue de la Briolerie,residential,30,,True,9.629999999999999,"LINESTRING (1.8367677 50.1090729, 1.8367869 50.1090938, 1.8368363 50.1091475)",,,
334484490,False,,,Chaussée du Bois,tertiary,30,,False,61.016,"LINESTRING (1.8373945 50.1082354, 1.8381786 50.108455)",,,
234266226,True,,,Rue Saint-Sépulcre,residential,30,,False,44.409,"LINESTRING (1.8373945 50.1082354, 1.8373521 50.1083168, 1.8373158 50.1084609, 1.8372949 50.1085905, 1.837289 50.1086276)",,,
334484490,False,,,Chaussée du Bois,tertiary,30,,True,51.748,"LINESTRING (1.8373945 50.1082354, 1.837 50.1081287, 1.8368677 50.10809, 1.8367341 50.1080434)",,,
234266214,True,,,Place Saint-Sépulcre,residential,30,6,False,40.045,"LINESTRING (1.8370537 50.1089873, 1.8370546 50.1089594, 1.8370405 50.1086273)",,,
234266228,False,,,,residential,30,,False,18.04,"LINESTRING (1.8370537 50.1089873, 1.8370538 50.1090284, 1.8370491 50.1091495)",,,
287659807,True,,,Place Saint-Sépulcre,residential,30,5,False,52.794,"LINESTRING (1.8379803 50.1089102, 1.8372431 50.1089537)",,,
"[234266249, 1050938900]",True,,,Place Saint-Sépulcre,residential,30,,False,134.33899999999997,"LINESTRING (1.8379803 50.1089102, 1.8379028 50.1091826, 1.8378259 50.1094647, 1.8376571 50.1095019, 1.8375837 50.1094868, 1.8373136 50.1093163, 1.8371404 50.1092071, 1.8371196 50.109194, 1.8370491 50.1091495)",,,
591082068,True,,,Rue du Pont aux Brouettes,tertiary,30,,False,10.668,"LINESTRING (1.8330664 50.1058419, 1.8330267 50.1057494)",,,
591100059,True,,,Place Max Lejeune,tertiary,30,,False,12.381,"LINESTRING (1.8330664 50.1058419, 1.8330807 50.1058261, 1.8331152 50.1057907, 1.8331667 50.1057514)",,,
1050938899,True,,,Place Saint-Sépulcre,residential,30,8,False,14.158999999999999,"LINESTRING (1.8372431 50.1089537, 1.8371481 50.1089611, 1.8370537 50.1089873)",,,
234266214,True,,,Place Saint-Sépulcre,residential,30,6,False,17.721,"LINESTRING (1.8370405 50.1086273, 1.837289 50.1086276)",,,
234266244,True,,,Rue Charlet,residential,30,3,False,74.587,"LINESTRING (1.8370405 50.1086273, 1.8370301 50.1085857, 1.8369959 50.108523, 1.8366465 50.1081963, 1.8366419 50.1081717, 1.8367341 50.1080434)",,,
234266214,True,,,Place Saint-Sépulcre,residential,30,6,False,36.409,"LINESTRING (1.837289 50.1086276, 1.8372793 50.1087031, 1.8372502 50.1089046, 1.8372431 50.1089537)",,,
1126786706,True,,,,primary,30,,False,23.59,"LINESTRING (1.8403548 50.1042128, 1.8404079 50.1040034)",roundabout,,
234286356,True,,,Avenue du Champ de Foire,residential,30,,False,18.007,"LINESTRING (1.8403548 50.1042128, 1.840281 50.1041533, 1.8401856 50.104093)",,,
50232869,True,,D 901,Boulevard Vauban,primary,30,,False,26.242,"LINESTRING (1.8396297 50.1069944, 1.8396928 50.1067619)",,,
234291295,True,,,,residential,30,,False,19.394,"LINESTRING (1.8398896 50.1070457, 1.8397355 50.1070163, 1.8396297 50.1069944)",,,
591352510,True,,D 901,Boulevard Vauban,primary,30,,False,174.26700000000002,"LINESTRING (1.8398896 50.1070457, 1.8398551 50.1071651, 1.8397306 50.1075966, 1.8395772 50.1081475, 1.8395339 50.1083018, 1.8395209 50.1083467, 1.8395247 50.1084274, 1.8395543 50.1085004, 1.8395744 50.1085307, 1.839625 50.1085761)",,,
591352510,True,,D 901,Boulevard Vauban,primary,30,,False,29.009,"LINESTRING (1.8399613 50.1067889, 1.8398896 50.1070457)",,,
50227376,False,,,Rue du Pont à Plicourt,residential,30,6,False,26.682,"LINESTRING (1.8345207 50.1039558, 1.8348422 50.1040785)",,,
50227376,False,,,Rue du Pont à Plicourt,residential,30,6,True,78.468,"LINESTRING (1.8345207 50.1039558, 1.8343473 50.1038916, 1.8338337 50.1036965, 1.8337123 50.103669, 1.8336211 50.103666, 1.8335386 50.103672)",,,
254202693,True,,,,residential,30,,False,20.072000000000003,"LINESTRING (1.8345207 50.1039558, 1.8345718 50.1040638, 1.8345584 50.1041309)",,,
254202693,True,,,,residential,30,,False,40.966,"LINESTRING (1.8345584 50.1041309, 1.8343868 50.1043046, 1.8343707 50.1043648, 1.8344056 50.104464)",,,
50223873,True,,,Place de la Libération,residential,30,,False,15.602,"LINESTRING (1.8349276 50.1061235, 1.8350516 50.1060079)",,,
701229386,False,,,Place de la Libération,residential,30,,True,23.116,"LINESTRING (1.8349276 50.1061235, 1.8348549 50.1061996, 1.834861 50.1062439, 1.8349247 50.1063058)",,,
1130847514,True,,,Rue Jean de Ponthieu,tertiary,30,,False,8.013,"LINESTRING (1.832568 50.1069261, 1.8326424 50.1068721)",,,
"[290032026, 309507283, 309507284, 1130847519]",False,,,Passage de la Boucherie,residential,30,,False,40.19199999999999,"LINESTRING (1.832568 50.1069261, 1.8324197 50.106874, 1.832329 50.1068422, 1.8322266 50.1068027, 1.8321692 50.1067734, 1.8321518 50.1067531, 1.8321326 50.1067152)",,,
27808187,True,,,Place Jacques Becq,residential,30,4,False,71.921,"LINESTRING (1.8344056 50.104464, 1.8352774 50.1047891)",,,
50227376,False,,,Rue du Pont à Plicourt,residential,30,6,True,26.682,"LINESTRING (1.8348422 50.1040785, 1.8345207 50.1039558)",,,
50227376,False,,,Rue du Pont à Plicourt,residential,30,6,False,16.904,"LINESTRING (1.8348422 50.1040785, 1.8348659 50.104087, 1.8349644 50.1041224, 1.8350537 50.1041466)",,,
254202702,True,,,,residential,30,,False,21.311,"LINESTRING (1.8348422 50.1040785, 1.8346818 50.104093, 1.8345584 50.1041309)",,,
50223873,True,,,Place de la Libération,residential,30,,False,30.656,"LINESTRING (1.8350516 50.1060079, 1.8346974 50.1058517)",,,
"[766438665, 766438666, 709225087]",False,,,Place de la Libération,residential,30,,False,40.229,"LINESTRING (1.8350516 50.1060079, 1.8351024 50.1059493, 1.8351608 50.1058827, 1.8353277 50.1056924)",,,building_passage
50223873,True,,,Place de la Libération,residential,30,,False,31.839,"LINESTRING (1.8345598 50.1059612, 1.8349276 50.1061235)",,,
"[591100056, 1053618382, 50226303]",True,,,Place de la Libération,"['residential', 'tertiary']",30,,False,58.205,"LINESTRING (1.8345598 50.1059612, 1.8343963 50.1060937, 1.8343506 50.1061307, 1.8342349 50.1062244, 1.8340532 50.1063716)",,,
290032021,False,,,Le Moulin du Roy,residential,30,,False,7.746,"LINESTRING (1.8318409 50.1064811, 1.8317706 50.106428)",,,
"[290032016, 290032018, 290032019]",True,,,Le Moulin du Roy,residential,30,,False,19.662,"LINESTRING (1.8318409 50.1064811, 1.8319208 50.1064969, 1.8320223 50.1065338, 1.8320618 50.106575)",,,building_passage
290032021,False,,,Le Moulin du Roy,residential,30,,True,44.21,"LINESTRING (1.8312232 50.1062414, 1.8312755 50.1062593, 1.8317706 50.106428)",,,
663780248,False,,,Le Moulin du Roy,residential,30,,False,70.62700000000001,"LINESTRING (1.8312232 50.1062414, 1.8306805 50.1064865, 1.8304793 50.1065821, 1.8304181 50.1066112)",,,
663780248,False,,,Le Moulin du Roy,residential,30,,True,52.452999999999996,"LINESTRING (1.8312232 50.1062414, 1.8313268 50.1061959, 1.8315088 50.1061118, 1.8316287 50.1059738, 1.831632 50.1058845)",,,
234266250,True,,,Rue de l'Hôtel Dieu,residential,30,,False,27.554,"LINESTRING (1.8300175 50.1040711, 1.8303986 50.1040304)",,,
287659800,False,,,Place de l'Amiral Courbet,tertiary,30,,False,22.969,"LINESTRING (1.8319896 50.1078922, 1.8319988 50.107876, 1.8320544 50.1077785, 1.8321002 50.1076982)",,,
320033711,False,,,Rue des Teinturiers,tertiary,30,,True,13.958,"LINESTRING (1.8319896 50.1078922, 1.8319531 50.107954, 1.8319199 50.1080095)",,,
287659799,True,,,Place de l'Amiral Courbet,residential,30,,False,31.737,"LINESTRING (1.8324082 50.1079891, 1.8319896 50.1078922)",,,
287659806,False,,,,residential,30,,True,15.177,"LINESTRING (1.8370491 50.1091495, 1.8368363 50.1091475)",,,
234266228,False,,,,residential,30,,True,18.04,"LINESTRING (1.8370491 50.1091495, 1.8370538 50.1090284, 1.8370537 50.1089873)",,,
287659806,False,,,,residential,30,,False,15.177,"LINESTRING (1.8368363 50.1091475, 1.8370491 50.1091495)",,,
579380368,False,,,Rue de la Briolerie,residential,30,,False,9.629999999999999,"LINESTRING (1.8368363 50.1091475, 1.8367869 50.1090938, 1.8367677 50.1090729)",,,
579380368,False,,,Rue de la Briolerie,residential,30,,True,65.869,"LINESTRING (1.8368363 50.1091475, 1.8368853 50.1092008, 1.8368807 50.1092206, 1.8366106 50.1095677, 1.836511 50.1096723)",,,
"[290028537, 290028533, 290028535]",False,,,Clos de la Tannerie,residential,30,,True,100.341,"LINESTRING (1.834271 50.1025996, 1.8346069 50.1026553, 1.8350089 50.1027485, 1.835318 50.1028879, 1.8354736 50.1029132, 1.8355644 50.102929)",,,
50227381,True,,,Rue de la Tannerie,residential,30,,False,20.005,"LINESTRING (1.8355644 50.102929, 1.8356339 50.1027547)",,,
"[290028537, 290028533, 290028535]",False,,,Clos de la Tannerie,residential,30,,False,100.341,"LINESTRING (1.8355644 50.102929, 1.8354736 50.1029132, 1.835318 50.1028879, 1.8350089 50.1027485, 1.8346069 50.1026553, 1.834271 50.1025996)",,,
254202706,False,,,Le Moulin du Roy,residential,30,,False,11.372,"LINESTRING (1.8325365 50.1061268, 1.8326469 50.1062006)",,,
290032017,False,,,Le Moulin du Roy,residential,30,,True,63.573,"LINESTRING (1.8325365 50.1061268, 1.8320843 50.1066195)",,,
254202706,False,,,Le Moulin du Roy,residential,30,,True,85.446,"LINESTRING (1.8325365 50.1061268, 1.8324411 50.1060629, 1.8321917 50.1058959, 1.831683 50.1056963, 1.8315983 50.1056584)",,,
254202706,False,,,Le Moulin du Roy,residential,30,,True,11.372,"LINESTRING (1.8326469 50.1062006, 1.8325365 50.1061268)",,,
254202706,False,,,Le Moulin du Roy,residential,30,,False,35.774,"LINESTRING (1.8326469 50.1062006, 1.8327304 50.1062566, 1.8329815 50.1063387, 1.8330324 50.1063527, 1.8330656 50.1063708)",,,
290032022,False,,,Le Moulin du Roy,residential,30,,True,69.634,"LINESTRING (1.8326469 50.1062006, 1.8322247 50.1066952, 1.8321326 50.1067152)",,,
290032021,False,,,Le Moulin du Roy,residential,30,,True,7.746,"LINESTRING (1.8317706 50.106428, 1.8318409 50.1064811)",,,
290032021,False,,,Le Moulin du Roy,residential,30,,False,44.21,"LINESTRING (1.8317706 50.106428, 1.8312755 50.1062593, 1.8312232 50.1062414)",,,
"[701229379, 701229380, 701229381]",False,,,,residential,30,,True,77.074,"LINESTRING (1.8317706 50.106428, 1.8317959 50.1062761, 1.8318214 50.1061493, 1.831841 50.1061026, 1.8318988 50.1060361, 1.831926 50.1060086, 1.8319286 50.1059858, 1.8319111 50.1059558, 1.8316906 50.1058765, 1.831632 50.1058845)",,,building_passage
290032020,False,,,Le Moulin du Roy,residential,30,,True,5.202,"LINESTRING (1.8320618 50.106575, 1.8320843 50.1066195)",,,
"[254202691, 290032019, 290032015]",True,,,Le Moulin du Roy,residential,30,,False,19.859,"LINESTRING (1.8320618 50.106575, 1.8319946 50.1065665, 1.8318916 50.1065313, 1.8318409 50.1064811)",,,building_passage
290032017,False,,,Le Moulin du Roy,residential,30,,False,63.573,"LINESTRING (1.8320843 50.1066195, 1.8325365 50.1061268)",,,
290032020,False,,,Le Moulin du Roy,residential,30,,False,5.202,"LINESTRING (1.8320843 50.1066195, 1.8320618 50.106575)",,,
290032020,False,,,Le Moulin du Roy,residential,30,,True,11.185,"LINESTRING (1.8320843 50.1066195, 1.8321326 50.1067152)",,,
290032020,False,,,Le Moulin du Roy,residential,30,,False,11.185,"LINESTRING (1.8321326 50.1067152, 1.8320843 50.1066195)",,,
290032022,False,,,Le Moulin du Roy,residential,30,,False,69.634,"LINESTRING (1.8321326 50.1067152, 1.8322247 50.1066952, 1.8326469 50.1062006)",,,
"[290032026, 309507283, 309507284, 1130847519]",False,,,Passage de la Boucherie,residential,30,,True,40.192,"LINESTRING (1.8321326 50.1067152, 1.8321518 50.1067531, 1.8321692 50.1067734, 1.8322266 50.1068027, 1.832329 50.1068422, 1.8324197 50.106874, 1.832568 50.1069261)",,,
591203379,True,,,Place du Pilori,tertiary,30,,False,16.86,"LINESTRING (1.8356656 50.1075591, 1.8356949 50.1075829, 1.8357107 50.1076115, 1.8357114 50.1076418, 1.8356969 50.1076707, 1.8356687 50.107695)",roundabout,,
1130847509,True,,,Place du Pilori,tertiary,30,,False,26.168,"LINESTRING (1.8356656 50.1075591, 1.8358135 50.107638, 1.8359477 50.1077096)",,,
205593547,True,,,Place du Pilori,tertiary,30,,False,4.506,"LINESTRING (1.8356687 50.107695, 1.8356438 50.1077075, 1.8356153 50.1077162)",roundabout,,
"[1130847507, 205593551]",True,,,Place du Pilori,tertiary,30,4,False,58.61,"LINESTRING (1.8354253 50.107648, 1.8353243 50.1075324, 1.8352275 50.1074216, 1.8350807 50.1072536, 1.8350235 50.1071882)",,,
591100054,True,,,Place du Pilori,tertiary,30,,False,22.857999999999997,"LINESTRING (1.8354253 50.107648, 1.8354226 50.1076187, 1.8354343 50.1075903, 1.8354592 50.1075656, 1.8354948 50.1075471, 1.8355375 50.1075367, 1.8355832 50.1075352, 1.8356274 50.107543)",roundabout,,
