osmid,name,highway,oneway,reversed,length,geometry,ref,maxspeed,junction,lanes
6142468,Quinn Avenue,residential,False,True,94.642,"LINESTRING (-122.1713799 48.0517993, -122.1713859 48.0514668, -122.1713881 48.0513471, -122.1714073 48.0509484)",,,,
754060064,4th Street,secondary,False,True,69.13600000000001,"LINESTRING (-122.1713799 48.0517993, -122.1722951 48.0518037, -122.17231 48.0518038)",WA 528,,,
39015443,State Avenue,primary,False,False,101.17099999999999,"LINESTRING (-122.1769729 48.0545045, -122.1769737 48.0547123, -122.1769684 48.0549617, -122.1769653 48.0551233, -122.1769617 48.0554143)",,30 mph,,5
39015443,State Avenue,primary,False,True,92.96000000000001,"LINESTRING (-122.1769729 48.0545045, -122.1769731 48.0542462, -122.1769731 48.054171, -122.1769731 48.0540724, -122.1769732 48.0536685)",,30 mph,,5
71436363,7th Street,residential,False,False,127.393,"LINESTRING (-122.1769729 48.0545045, -122.1761546 48.054499, -122.175259 48.054493)",,,,
71436363,7th Street,residential,False,True,127.459,"LINESTRING (-122.1769729 48.0545045, -122.1776934 48.0545094, -122.1779085 48.0545108, -122.178238 48.054513, -122.1786877 48.0545161)",,,,
71436363,7th Street,residential,False,True,133.592,"LINESTRING (-122.1713317 48.0544667, -122.173129 48.0544787)",,,,
6142468,Quinn Avenue,residential,False,False,101.428,"LINESTRING (-122.1713317 48.0544667, -122.1713232 48.0549348, -122.1713152 48.0553788)",,,,
6142468,Quinn Avenue,residential,False,True,91.476,"LINESTRING (-122.1713317 48.0544667, -122.1713395 48.0540347, -122.1713466 48.0536441)",,,,
626091788,Beach Avenue,tertiary,False,False,102.851,"LINESTRING (-122.1823026 48.0527785, -122.1822947 48.0532385, -122.1822868 48.0537034)",,,,
"[269628008, 686373050]",Beach Avenue,tertiary,False,True,96.75399999999999,"LINESTRING (-122.1823026 48.0527785, -122.1823106 48.0523099, -122.1823148 48.0520642, -122.182319 48.0519533, -122.1823225 48.0519085)",,,,
686373051,5th Street,residential,False,False,132.341,"LINESTRING (-122.1823026 48.0527785, -122.1816391 48.052777, -122.1810901 48.0527758, -122.1809614 48.0527755, -122.1805221 48.0527745)",,,,
685999078,Cedar Avenue,tertiary,False,False,102.07,"LINESTRING (-122.1805221 48.0527745, -122.1805193 48.0529665, -122.1805191 48.0529808, -122.1805155 48.053235, -122.1805089 48.0536924)",,,,
685999079,5th Street,residential,False,False,15.161,"LINESTRING (-122.1805221 48.0527745, -122.1803762 48.0527672, -122.1803187 48.0527643)",,,,
685999080,Cedar Avenue,tertiary,False,True,97.054,"LINESTRING (-122.1805221 48.0527745, -122.1805216 48.0525398, -122.1805212 48.05231, -122.1805201 48.0519786, -122.18052 48.0519519, -122.180522 48.0519017)",,,,
686373051,5th Street,residential,False,True,132.341,"LINESTRING (-122.1805221 48.0527745, -122.1809614 48.0527755, -122.1810901 48.0527758, -122.1816391 48.052777, -122.1823026 48.0527785)",,,,
39015443,State Avenue,primary,False,False,103.963,"LINESTRING (-122.1769897 48.0527336, -122.1769814 48.0532012, -122.1769732 48.0536685)",,30 mph,,5
39015443,State Avenue,primary,False,True,100.898,"LINESTRING (-122.1769897 48.0527336, -122.1770034 48.0522934, -122.177018 48.0518264)",,30 mph,,5
305074236,5th Street,residential,False,False,127.13999999999999,"LINESTRING (-122.1769897 48.0527336, -122.1767455 48.0527328, -122.1766879 48.0527326, -122.1763208 48.0527304, -122.1761809 48.0527309, -122.1758863 48.0527299, -122.1752792 48.0527279)",,,,
305074236,5th Street,residential,False,True,127.868,"LINESTRING (-122.1769897 48.0527336, -122.1777293 48.0527395, -122.1781625 48.052743, -122.1787099 48.0527474)",,,,
6142468,Quinn Avenue,residential,False,False,103.274,"LINESTRING (-122.1713634 48.0527154, -122.1713548 48.0531884, -122.1713466 48.0536441)",,,,
6142468,Quinn Avenue,residential,False,True,101.875,"LINESTRING (-122.1713634 48.0527154, -122.1713713 48.0522742, -122.1713774 48.0520919, -122.1713799 48.0517993)",,,,
626091788,Beach Avenue,tertiary,False,True,216.92200000000003,"LINESTRING (-122.1822534 48.0556541, -122.1822623 48.0551154, -122.1822643 48.0550193, -122.1822707 48.054646, -122.1822736 48.0544768, -122.1822791 48.0541531, -122.1822868 48.0537034)",,,,
685999076,8th Street,residential,False,False,130.244,"LINESTRING (-122.1822534 48.0556541, -122.1821756 48.0556527, -122.1813636 48.0556386, -122.1805013 48.0556391)",,,,
6132861,8th Street,tertiary,False,False,137.994,"LINESTRING (-122.1805013 48.0556391, -122.1802072 48.0556405, -122.1800873 48.0556411, -122.1798827 48.0556272, -122.1796263 48.0556098, -122.1795343 48.0555944, -122.1794741 48.0555837, -122.1794167 48.0555778, -122.1786647 48.0554874)",,,,
685999076,8th Street,residential,False,True,130.244,"LINESTRING (-122.1805013 48.0556391, -122.1813636 48.0556386, -122.1821756 48.0556527, -122.1822534 48.0556541)",,,,
685999078,Cedar Avenue,tertiary,False,True,216.466,"LINESTRING (-122.1805013 48.0556391, -122.1805034 48.0553555, -122.1805046 48.0551896, -122.1805061 48.0548948, -122.1805086 48.0546398, -122.1805074 48.0546039, -122.1805086 48.0545317, -122.180508 48.0542918, -122.1805088 48.0541722, -122.1805088 48.0541404, -122.1805089 48.0536924)",,,,
6132861,8th Street,tertiary,False,True,127.234,"LINESTRING (-122.1769617 48.0554143, -122.1776114 48.0554225, -122.1776689 48.0554232, -122.1782501 48.0554305, -122.1786647 48.0554874)",,,,
39015443,State Avenue,primary,False,True,101.17099999999999,"LINESTRING (-122.1769617 48.0554143, -122.1769653 48.0551233, -122.1769684 48.0549617, -122.1769737 48.0547123, -122.1769729 48.0545045)",,30 mph,,5
220430793,8th Street,tertiary,False,False,130.459,"LINESTRING (-122.1769617 48.0554143, -122.1764969 48.0554114, -122.1763295 48.0554103, -122.1761102 48.0554101, -122.1752065 48.0554032)",,,,
220430793,8th Street,tertiary,False,True,135.811,"LINESTRING (-122.1713152 48.0553788, -122.1731424 48.0553903)",,,,
6142468,Quinn Avenue,residential,False,True,101.428,"LINESTRING (-122.1713152 48.0553788, -122.1713232 48.0549348, -122.1713317 48.0544667)",,,,
6133025,6th Street,residential,False,False,132.151,"LINESTRING (-122.1822868 48.0537034, -122.1818544 48.0536998, -122.1810711 48.053696, -122.1805089 48.0536924)",,,,
626091788,Beach Avenue,tertiary,False,False,216.92200000000003,"LINESTRING (-122.1822868 48.0537034, -122.1822791 48.0541531, -122.1822736 48.0544768, -122.1822707 48.054646, -122.1822643 48.0550193, -122.1822623 48.0551154, -122.1822534 48.0556541)",,,,
