osmid,oneway,lanes,name,highway,width,reversed,length,geometry,maxspeed,ref
9606269,False,2,Mechanic Street,residential,15.2,True,74.979,"LINESTRING (-71.8000681 42.263598, -71.8001433 42.2636154, -71.800812 42.2637866, -71.8009299 42.2638168)",,
9607458,False,4,Front Street,primary,21.3,False,11.998,"LINESTRING (-71.796251 42.2618154, -71.796396 42.2618267)",,
132174181,True,3,Foster Street,primary,25.9,False,156.82399999999998,"LINESTRING (-71.796251 42.2618154, -71.7962326 42.2619139, -71.796228 42.2619818, -71.796228 42.262025, -71.7962338 42.2621893, -71.7962508 42.2623201, -71.7962792 42.2624439, -71.7963176 42.2625538, -71.7963717 42.2626848, -71.7964238 42.262781, -71.7964775 42.2628691, -71.7965361 42.2629611, -71.7966045 42.2630543, -71.7966895 42.2631563)",,
9603481,False,2,Harvard Street,residential,12.2,True,46.644,"LINESTRING (-71.803227 42.2665083, -71.803357 42.2661)",,
9602523,True,1,Sudbury Street,residential,10.1,False,90.335,"LINESTRING (-71.803227 42.2665083, -71.8027344 42.2664201, -71.8024594 42.2663074, -71.8022208 42.2662038)",,
880141457,False,2,Green Street,secondary,18.3,False,41.887,"LINESTRING (-71.798069 42.258127, -71.798093 42.2584189, -71.7981 42.258503)",,
944366727,False,2,Plymouth Street,residential,10.4,True,76.219,"LINESTRING (-71.798069 42.258127, -71.7981741 42.2581227, -71.7988763 42.258103, -71.7989414 42.2581011, -71.7989944 42.2581001)",,
9602243,True,2,Chestnut Street,secondary,15.9,False,38.811,"LINESTRING (-71.8037572 42.2666033, -71.803721 42.266734, -71.803661 42.266945)",,
9602523,True,1,Sudbury Street,residential,10.1,False,44.89,"LINESTRING (-71.8037572 42.2666033, -71.8036754 42.2665886, -71.803227 42.2665083)",,
9602712,True,,,primary_link,18.3,False,47.227,"LINESTRING (-71.803832 42.258112, -71.803663 42.25828, -71.8035714 42.2583401, -71.803564 42.258345, -71.80349 42.258361, -71.803429 42.258357, -71.803409 42.258359)",,
90360922,False,2,Southbridge Street,secondary,18.3,True,53.018,"LINESTRING (-71.803832 42.258112, -71.803753 42.2584335, -71.803716 42.258581)",,
9602218,False,2,Portland Street,residential,15.2,False,5.67,"LINESTRING (-71.8024661 42.2595044, -71.8024361 42.2595503)",,
9602824,True,4,Myrtle Street,secondary,,False,82.15100000000001,"LINESTRING (-71.8024661 42.2595044, -71.8024237 42.2594843, -71.8023112 42.2594312, -71.8021059 42.2593342, -71.8017062 42.2591435, -71.8016247 42.2591069)",,
9601828,True,2,William Street,residential,15.2,False,27.137999999999998,"LINESTRING (-71.804825 42.267058, -71.80467 42.267039, -71.8046139 42.2669939, -71.804553 42.266945)",,
9605993,False,1,Everett Street,residential,10.7,True,32.88,"LINESTRING (-71.804825 42.267058, -71.8048314 42.2670344, -71.804903 42.266768)",,
9602183,False,2,Main Street,primary,18.3,False,70.655,"LINESTRING (-71.8072925 42.2582407, -71.8065957 42.2586119)",,
9606761,True,2,Oxford Street,residential,12.2,False,141.88400000000001,"LINESTRING (-71.807753 42.261156, -71.80767 42.261547, -71.807618 42.261891, -71.8075451 42.2623442, -71.8075408 42.2623711, -71.8075327 42.2624213)",,
578399503,True,2,Austin Street,residential,13.7,False,108.13799999999999,"LINESTRING (-71.807753 42.261156, -71.807322 42.261082, -71.8071205 42.2610502, -71.806764 42.260994, -71.8065519 42.2609776, -71.8064644 42.2609722)",,
9603152,False,2,Beacon Street,residential,12.2,False,101.00999999999999,"LINESTRING (-71.804859 42.25817, -71.804582 42.258505, -71.8042662 42.2588785, -71.8042044 42.258938)",,
9605075,False,2,Commercial Street,residential,15.2,False,103.99200000000002,"LINESTRING (-71.799238 42.265951, -71.7990543 42.2667676, -71.7990516 42.2667917, -71.7990421 42.2668746)",,
9605075,False,2,Commercial Street,residential,15.2,True,161.325,"LINESTRING (-71.799238 42.265951, -71.7997078 42.2646741, -71.7997336 42.2645481)",,
9603481,False,2,Harvard Street,residential,12.2,False,46.644,"LINESTRING (-71.803357 42.2661, -71.803227 42.2665083)",,
"[9606137, 9602151]",True,2,Walnut Street,residential,12.2,False,78.958,"LINESTRING (-71.803357 42.2661, -71.802685 42.265985, -71.802427 42.2659266)",,
9602346,True,,Major Taylor Boulevard,primary,36.6,False,15.924,"LINESTRING (-71.7978918 42.2639742, -71.7978421 42.2638358)",,
9607103,True,2,Foster Street,secondary,,False,164.559,"LINESTRING (-71.7978918 42.2639742, -71.7980338 42.2640252, -71.7981831 42.2640811, -71.7983403 42.2641381, -71.7985165 42.2641949, -71.7986894 42.264247, -71.7997336 42.2645481)",,
9603516,False,4,Chandler Street,primary,24.4,False,37.536,"LINESTRING (-71.806697 42.26015, -71.8064823 42.2601095, -71.8062561 42.2600636)",,MA 122;MA 122A
9603516,False,4,Chandler Street,primary,24.4,True,85.52000000000001,"LINESTRING (-71.806697 42.26015, -71.8067799 42.2601708, -71.8068311 42.260182, -71.8070311 42.2602213, -71.8072321 42.2602645, -71.8076972 42.2603582)",,MA 122;MA 122A
9602248,True,3,Foster Street,secondary,,False,77.224,"LINESTRING (-71.8006497 42.2646657, -71.7997586 42.2644479)",,
9601830,False,2,Norwich Street,residential,18.3,True,97.169,"LINESTRING (-71.8006497 42.2646657, -71.8009057 42.2638904, -71.8009299 42.2638168)",,
9605346,False,2,Elm Street,secondary,15.2,True,127.631,"LINESTRING (-71.805719 42.265222, -71.8058146 42.2652294, -71.806187 42.265258, -71.8062594 42.2652642, -71.8066368 42.2652964, -71.806703 42.265302, -71.8069457 42.2653238, -71.80726 42.265352)",,
661923492,True,2,Linden Street,secondary,12.2,False,164.08100000000002,"LINESTRING (-71.805719 42.265222, -71.8057309 42.2651649, -71.805851 42.26459, -71.8058623 42.2645282, -71.8058866 42.2643948, -71.8059106 42.264263, -71.80597 42.263937, -71.806015 42.2638313, -71.806042 42.263768)",,
9602243,True,2,Chestnut Street,secondary,15.9,False,19.715,"LINESTRING (-71.803913 42.266042, -71.803867 42.266216)",,
9602000,False,4,Martin Luther King Jr. Boulevard,primary,13.7,False,151.91299999999998,"LINESTRING (-71.8008784 42.2670156, -71.8007494 42.2670058, -71.7999372 42.2669434, -71.7997468 42.2669287, -71.7995288 42.266912, -71.7992549 42.266891, -71.7990421 42.2668746)",,
848758272,False,4,Main Street,primary,27.4,True,93.08,"LINESTRING (-71.8008784 42.2670156, -71.8009026 42.2669129, -71.8009507 42.2667114, -71.8009764 42.2666037, -71.801043 42.266325, -71.8010884 42.2661934)",,
9602756,False,3,Pleasant Street,secondary,15.9,False,91.81099999999999,"LINESTRING (-71.805536 42.2637371, -71.8052383 42.2637152, -71.8047893 42.2636795, -71.8046925 42.2636727, -71.8045209 42.2636607, -71.804426 42.263654)",,
9602756,False,3,Pleasant Street,secondary,15.9,True,41.782,"LINESTRING (-71.805536 42.2637371, -71.8057884 42.2637542, -71.806042 42.263768)",,
9602907,False,2,Clinton Street,residential,7.9,True,90.736,"LINESTRING (-71.805536 42.2637371, -71.8055428 42.2636787, -71.8056205 42.2629235)",,
880141457,False,2,Green Street,secondary,18.3,True,60.566,"LINESTRING (-71.7981752 42.2593786, -71.7981698 42.2593119, -71.79815 42.2590658, -71.798127 42.2588351)",,
1190228208,False,2,Green Street,secondary,18.3,False,60.971000000000004,"LINESTRING (-71.7981752 42.2593786, -71.798202 42.2597436, -71.7982043 42.2597756, -71.7982131 42.2599262)",,
9602748,True,2,Chestnut Street,secondary,13.7,False,17.954,"LINESTRING (-71.804464 42.263495, -71.8044391 42.2635992, -71.804426 42.263654)",,
9603049,True,2,Chestnut Street,residential,13.7,False,63.236000000000004,"LINESTRING (-71.804464 42.263495, -71.804507 42.263372, -71.8045226 42.2633347, -71.804545 42.263281, -71.804655 42.263125, -71.804813 42.263001)",,
9603152,False,2,Beacon Street,residential,12.2,True,101.00999999999999,"LINESTRING (-71.8042044 42.258938, -71.8042662 42.2588785, -71.804582 42.258505, -71.804859 42.25817)",,
661870783,False,4,Madison Street,primary,16.8,False,109.464,"LINESTRING (-71.8042044 42.258938, -71.8042493 42.2589745, -71.8043823 42.2590721, -71.8045744 42.2592131, -71.8049282 42.2594666, -71.8050763 42.2595713, -71.8051518 42.2596288)",30 mph,MA 122;MA 122A
661870783,False,4,Madison Street,primary,16.8,True,19.646,"LINESTRING (-71.8042044 42.258938, -71.8041493 42.2588991, -71.8041462 42.2588969, -71.8040329 42.2588151)",30 mph,MA 122;MA 122A
9603137,False,2,Franklin Street,secondary,21.0,True,152.91899999999998,"LINESTRING (-71.8026799 42.2622895, -71.802554 42.2622473, -71.802301 42.262118, -71.802203 42.262074, -71.8018776 42.2619276, -71.8018147 42.2618993, -71.8017031 42.2618491, -71.8015669 42.2617878, -71.8012132 42.2616286, -71.8011589 42.2616042, -71.8010948 42.261574)",30 mph,
661870787,False,4,Main Street,primary,27.4,False,130.41899999999998,"LINESTRING (-71.8026799 42.2622895, -71.8026243 42.2623782, -71.802582 42.262481, -71.8025186 42.2626068, -71.802399 42.262908, -71.8023706 42.2629783, -71.802336 42.263064, -71.8022954 42.2631617, -71.8022715 42.2632185, -71.8021932 42.2634046)",,
661870788,False,2,Main Street,primary,27.4,True,83.32399999999998,"LINESTRING (-71.8026799 42.2622895, -71.8027225 42.2622277, -71.802806 42.262076, -71.80306 42.261706, -71.8030793 42.2616828, -71.803132 42.26162)",,
9603516,False,4,Chandler Street,primary,24.4,True,71.54400000000001,"LINESTRING (-71.8051518 42.2596288, -71.8052217 42.2596747, -71.8054272 42.2598119, -71.8055312 42.2598863, -71.8055902 42.2599261, -71.8056786 42.2599605, -71.805848 42.2599924)",,MA 122;MA 122A
661870783,False,4,Madison Street,primary,16.8,True,109.46400000000001,"LINESTRING (-71.8051518 42.2596288, -71.8050763 42.2595713, -71.8049282 42.2594666, -71.8045744 42.2592131, -71.8043823 42.2590721, -71.8042493 42.2589745, -71.8042044 42.258938)",30 mph,MA 122;MA 122A
661870785,False,4,Main Street,primary,19.8,False,100.94300000000001,"LINESTRING (-71.8051518 42.2596288, -71.8050681 42.2596913, -71.804854 42.259851, -71.8046 42.260064, -71.804431 42.260206, -71.804412 42.260224, -71.8043965 42.2602393, -71.804334 42.260304)",,
661870786,False,4,Main Street,primary,19.8,True,92.21400000000001,"LINESTRING (-71.8051518 42.2596288, -71.8052331 42.2595673, -71.8056532 42.2592485, -71.805841 42.259106, -71.805938 42.259038)",,
9602248,True,3,Foster Street,secondary,,False,41.669,"LINESTRING (-71.8011189 42.2648056, -71.8009216 42.264739, -71.8007952 42.2647014, -71.8006497 42.2646657)",,
9605778,False,3,Foster Street,secondary,18.3,False,36.191,"LINESTRING (-71.8011189 42.2648056, -71.8014363 42.2648861, -71.801535 42.264911)",,
9605395,True,2,Martin Luther King Jr. Boulevard,primary,13.7,False,12.756,"LINESTRING (-71.798196 42.266728, -71.7980454 42.2667008)",,
9602346,True,,Major Taylor Boulevard,primary,36.6,False,307.65999999999997,"LINESTRING (-71.798196 42.266728, -71.7981756 42.2666357, -71.798145 42.266497, -71.798119 42.266389, -71.798093 42.266281, -71.798069 42.266172, -71.79805 42.266079, -71.798031 42.265987, -71.798015 42.265894, -71.798006 42.265802, -71.798005 42.265797, -71.797998 42.26573, -71.79799 42.265565, -71.797987 42.265513, -71.797981 42.2654, -71.7978918 42.2639742)",,
661923544,False,2,Southbridge Street,secondary,18.3,False,7.594,"LINESTRING (-71.8035491 42.2600451, -71.803556 42.259977)",40 mph,
275403447,True,2,Southbridge Street,secondary,18.3,False,74.247,"LINESTRING (-71.8035491 42.2600451, -71.8035411 42.2601112, -71.803529 42.260227, -71.803493 42.26057, -71.8034776 42.2606554, -71.8034696 42.2607101)",40 mph,
661923543,True,2,Myrtle Street,secondary,18.3,False,69.892,"LINESTRING (-71.8035491 42.2600451, -71.8036498 42.260087, -71.8037396 42.2601244, -71.8041186 42.2602834, -71.804186 42.2603124, -71.8042872 42.260356)",,
1190228886,True,2,Martin Luther King Jr. Boulevard,primary,20.1,False,12.502,"LINESTRING (-71.7980761 42.2668372, -71.7982245 42.2668613)",30 mph,
880141457,False,2,Green Street,secondary,18.3,True,9.74,"LINESTRING (-71.798127 42.2588351, -71.7981192 42.2587477)",,
9607013,False,1,Goddard Street,residential,5.5,False,140.29599999999996,"LINESTRING (-71.798127 42.2588351, -71.7980259 42.2588384, -71.797369 42.25886, -71.7969898 42.2588724, -71.7968679 42.2588764, -71.7968515 42.258602, -71.7968483 42.2585478)",,
880141457,False,2,Green Street,secondary,18.3,False,60.566,"LINESTRING (-71.798127 42.2588351, -71.79815 42.2590658, -71.7981698 42.2593119, -71.7981752 42.2593786)",,
9602200,False,3,Commercial Street,residential,15.2,False,100.809,"LINESTRING (-71.8005317 42.2627593, -71.800348 42.263056, -71.8000974 42.2635411, -71.8000681 42.263598)",,
661608014,False,3,Front Street,secondary,21.3,False,91.10300000000001,"LINESTRING (-71.8005317 42.2627593, -71.7997263 42.2624622, -71.7995409 42.2623938)",,
661608014,False,3,Front Street,secondary,21.3,True,154.939,"LINESTRING (-71.8005317 42.2627593, -71.8006298 42.2627944, -71.8010893 42.2629588, -71.8011518 42.2629812, -71.8013104 42.2630379, -71.8014032 42.2630711, -71.801973 42.263275, -71.8020255 42.263305, -71.802093 42.263338, -71.8021932 42.2634046)",,
9605864,False,2,Burnside Court,residential,9.8,True,79.211,"LINESTRING (-71.8026318 42.2603594, -71.8029525 42.2604936, -71.8034114 42.2606856, -71.8034696 42.2607101)",,
9602953,True,2,Cedar Street,residential,12.2,False,213.17700000000002,"LINESTRING (-71.805265 42.266244, -71.8053782 42.2662613, -71.805468 42.266275, -71.8057006 42.2662931, -71.8059268 42.2663107, -71.806151 42.2663281, -71.8063763 42.2663456, -71.8065605 42.26636, -71.806882 42.266385, -71.807139 42.266407, -71.8072643 42.2664179, -71.8073013 42.2664211, -71.807837 42.266468)",,
9603249,True,2,Linden Street,secondary,12.2,False,121.41499999999999,"LINESTRING (-71.805265 42.266244, -71.80537 42.26614, -71.805411 42.266085, -71.805453 42.266032, -71.80549 42.265977, -71.805527 42.265911, -71.805559 42.265844, -71.805586 42.265776, -71.8056003 42.2657344, -71.805608 42.265712, -71.805626 42.265647, -71.805644 42.265582, -71.805719 42.265222)",,
585308461,True,2,Cedar Street,residential,12.2,False,113.497,"LINESTRING (-71.805265 42.266244, -71.8048084 42.2661759, -71.804608 42.266146, -71.804008 42.2660562, -71.803913 42.266042)",,
9603495,False,2,Eden Street,residential,9.1,True,34.171,"LINESTRING (-71.8022208 42.2662038, -71.8022783 42.2660385, -71.8023094 42.265949, -71.8023243 42.2659062)",,
585189543,False,1,Sudbury Street,residential,6.1,False,97.529,"LINESTRING (-71.8022208 42.2662038, -71.8021678 42.2661863, -71.8018277 42.2663, -71.8010942 42.2661708)",,
661923483,False,2,Salem Street,tertiary,10.4,False,7.027,"LINESTRING (-71.8016247 42.2591069, -71.8015829 42.259162)",,
9602824,True,4,Myrtle Street,secondary,,False,96.948,"LINESTRING (-71.8016247 42.2591069, -71.8015739 42.2590838, -71.8015038 42.2590486, -71.8012686 42.2589352, -71.8007808 42.2587001, -71.8006152 42.2586689)",,
9606761,True,2,Oxford Street,residential,12.2,False,76.826,"LINESTRING (-71.8075327 42.2624213, -71.8075254 42.2624821, -71.8074996 42.2627138, -71.807475 42.2629206, -71.8074502 42.2631095)",,
661923544,False,2,Southbridge Street,secondary,18.3,True,7.594,"LINESTRING (-71.803556 42.259977, -71.8035491 42.2600451)",40 mph,
9602824,True,4,Myrtle Street,secondary,,False,103.956,"LINESTRING (-71.803556 42.259977, -71.8034126 42.2599165, -71.8025564 42.2595437, -71.8024661 42.2595044)",,
661870782,False,2,Southbridge Street,secondary,18.3,False,116.01400000000001,"LINESTRING (-71.803556 42.259977, -71.8035648 42.2598939, -71.8035813 42.2597226, -71.803608 42.259454, -71.8036308 42.2592504, -71.8036529 42.259077, -71.8036696 42.2589371)",,
9607451,False,2,Winter Street,residential,13.7,False,13.12,"LINESTRING (-71.7970075 42.2585416, -71.7969522 42.2585438, -71.7968483 42.2585478)",,
9607451,False,2,Winter Street,residential,13.7,True,90.013,"LINESTRING (-71.7970075 42.2585416, -71.7973449 42.258531, -71.7980025 42.2585064, -71.7981 42.258503)",,
132174181,True,3,Foster Street,primary,25.9,False,125.766,"LINESTRING (-71.7966895 42.2631563, -71.7967495 42.2632187, -71.7968192 42.2632873, -71.7969072 42.2633657, -71.7970055 42.2634548, -71.7971112 42.2635349, -71.7972007 42.2636019, -71.7973076 42.2636753, -71.7974165 42.2637374, -71.7975413 42.2638057, -71.7976743 42.2638685, -71.7977914 42.2639264)",,
9602243,True,2,Chestnut Street,secondary,15.9,False,108.4,"LINESTRING (-71.804164 42.265085, -71.804142 42.2651687, -71.804034 42.2655805, -71.8039283 42.2659838, -71.803913 42.266042)",,
661870826,True,2,Elm Street,secondary,15.2,False,128.862,"LINESTRING (-71.804164 42.265085, -71.8042802 42.2650953, -71.805441 42.2651981, -71.805643 42.265216, -71.805719 42.265222)",,
9603169,False,2,Salem Street,tertiary,10.4,False,143.15400000000002,"LINESTRING (-71.8009907 42.2599982, -71.8002636 42.2610451, -71.8002334 42.2610737, -71.8002143 42.2610923, -71.8001559 42.2611187)",,
9603169,False,2,Salem Street,tertiary,10.4,True,104.987,"LINESTRING (-71.8009907 42.2599982, -71.8012098 42.2596849, -71.8015548 42.259206, -71.8015829 42.259162)",,
9607654,True,1,Library Lane,residential,11.6,False,96.58200000000001,"LINESTRING (-71.8009907 42.2599982, -71.800904 42.2599649, -71.800552 42.25983, -71.7999477 42.2598299, -71.7998736 42.2598395)",,
9602595,True,2,Irving Street,secondary,15.2,False,93.41,"LINESTRING (-71.8064644 42.2609722, -71.8064834 42.2609027, -71.806567 42.260594, -71.8066653 42.2602581, -71.806677 42.260218, -71.806697 42.26015)",,
9603705,True,2,Austin Street,secondary,18.3,False,120.411,"LINESTRING (-71.8064644 42.2609722, -71.8063968 42.2609538, -71.8060635 42.2608633, -71.8057154 42.2607803, -71.8055147 42.2607371, -71.8051996 42.2606255, -71.8050985 42.2605897)",,
9605778,False,3,Foster Street,secondary,18.3,True,36.191,"LINESTRING (-71.801535 42.264911, -71.8014363 42.2648861, -71.8011189 42.2648056)",,
9605965,True,2,Maple Street,secondary,15.2,False,81.56400000000001,"LINESTRING (-71.801535 42.264911, -71.8016752 42.2649447, -71.8022041 42.2650704, -71.802328 42.2651, -71.802418 42.265118, -71.8024547 42.2651236, -71.802482 42.265125)",,
93665992,False,4,Main Street,primary,27.4,True,45.631,"LINESTRING (-71.801535 42.264911, -71.8015821 42.2648109, -71.8017148 42.2645228)",,
848758272,False,4,Main Street,primary,27.4,False,89.87100000000001,"LINESTRING (-71.801535 42.264911, -71.8015084 42.2649821, -71.801281 42.265596, -71.8012661 42.2656403, -71.801249 42.265691)",,
9603516,False,4,Chandler Street,primary,24.4,False,85.52,"LINESTRING (-71.8076972 42.2603582, -71.8072321 42.2602645, -71.8070311 42.2602213, -71.8068311 42.260182, -71.8067799 42.2601708, -71.806697 42.26015)",,MA 122;MA 122A
9606761,True,2,Oxford Street,residential,12.2,False,88.87700000000001,"LINESTRING (-71.8076972 42.2603582, -71.807713 42.2604598, -71.807742 42.260775, -71.807753 42.261156)",,
9605864,False,2,Burnside Court,residential,9.8,False,79.211,"LINESTRING (-71.8034696 42.2607101, -71.8034114 42.2606856, -71.8029525 42.2604936, -71.8026318 42.2603594)",,
275403447,True,2,Southbridge Street,secondary,18.3,False,32.124,"LINESTRING (-71.8034696 42.2607101, -71.8037335 42.2608181, -71.8038112 42.2608499)",40 mph,
138154763,True,2,Franklin Street,secondary,15.2,False,47.347,"LINESTRING (-71.7972112 42.2602429, -71.7973792 42.2602662, -71.7974487 42.2602948, -71.7974908 42.260337, -71.7975138 42.2603795, -71.7975203 42.2603906, -71.7975211 42.2604437, -71.7974975 42.2605187)",30 mph,
138077399,False,,Front Street,secondary,,False,64.717,"LINESTRING (-71.7988393 42.262131, -71.7986982 42.2620884, -71.7986057 42.2620591, -71.7982999 42.2619786, -71.7982596 42.2619707, -71.798098 42.2619391)",,
138077399,False,,Front Street,secondary,,True,64.71000000000001,"LINESTRING (-71.7988393 42.262131, -71.7989698 42.2621797, -71.7993896 42.2623372, -71.7995409 42.2623938)",,
138077407,False,,Mercantile Street,tertiary,,False,99.255,"LINESTRING (-71.7988393 42.262131, -71.7987594 42.2622431, -71.7983677 42.2628249, -71.7982968 42.2629282)",,
138077399,False,,Front Street,secondary,,False,95.35900000000001,"LINESTRING (-71.7975542 42.2618441, -71.7974187 42.2618429, -71.7965255 42.261835, -71.796396 42.2618267)",,
138077399,False,,Front Street,secondary,,True,45.992000000000004,"LINESTRING (-71.7975542 42.2618441, -71.79798 42.2619145, -71.7979979 42.2619182, -71.798098 42.2619391)",,
138077408,False,,Eaton Place,unclassified,,False,150.19199999999998,"LINESTRING (-71.7975542 42.2618441, -71.7975282 42.2619379, -71.7975035 42.2620271, -71.7974974 42.2621593, -71.7975119 42.2622307, -71.7975271 42.2623056, -71.7975859 42.26244, -71.7976698 42.262574, -71.7977841 42.2626911, -71.7979269 42.2627811, -71.7979555 42.2627991, -71.7981807 42.262883, -71.7982968 42.2629282)",,
138077407,False,,Mercantile Street,tertiary,,False,107.8,"LINESTRING (-71.7982968 42.2629282, -71.7982368 42.2630847, -71.7980226 42.2634495, -71.7979599 42.2635636, -71.7979067 42.2636781, -71.7978421 42.2638358)",,
138077407,False,,Mercantile Street,tertiary,,True,99.255,"LINESTRING (-71.7982968 42.2629282, -71.7983677 42.2628249, -71.7987594 42.2622431, -71.7988393 42.262131)",,
138077408,False,,Eaton Place,unclassified,,True,150.19199999999998,"LINESTRING (-71.7982968 42.2629282, -71.7981807 42.262883, -71.7979555 42.2627991, -71.7979269 42.2627811, -71.7977841 42.2626911, -71.7976698 42.262574, -71.7975859 42.26244, -71.7975271 42.2623056, -71.7975119 42.2622307, -71.7974974 42.2621593, -71.7975035 42.2620271, -71.7975282 42.2619379, -71.7975542 42.2618441)",,
"[661608048, 9603267, 661608047]",True,3,Foster Street,primary,25.9,False,179.55599999999998,"LINESTRING (-71.7974975 42.2605187, -71.7971696 42.2607846, -71.7969923 42.2609283, -71.7969103 42.2609948, -71.7967582 42.2611236, -71.796632 42.2612255, -71.7965303 42.2613191, -71.7964601 42.2614054, -71.7963973 42.2614924, -71.7963339 42.2616018, -71.7963107 42.261653, -71.7962838 42.2617171, -71.796251 42.2618154)",,
9602000,False,4,Martin Luther King Jr. Boulevard,primary,13.7,True,13.322,"LINESTRING (-71.7988807 42.2668652, -71.7989266 42.2668679, -71.7990421 42.2668746)",,
93363757,True,4,Martin Luther King Jr. Boulevard,primary,13.7,False,58.385999999999996,"LINESTRING (-71.7988807 42.2668652, -71.7985993 42.2668028, -71.7983505 42.2667567, -71.798196 42.266728)",,
661923483,False,2,Salem Street,tertiary,10.4,True,7.027,"LINESTRING (-71.8015829 42.259162, -71.8016247 42.2591069)",,
9603169,False,2,Salem Street,tertiary,10.4,False,104.987,"LINESTRING (-71.8015829 42.259162, -71.8015548 42.259206, -71.8012098 42.2596849, -71.8009907 42.2599982)",,
284926621,True,2,Myrtle Street,secondary,18.3,False,82.431,"LINESTRING (-71.8015829 42.259162, -71.8016604 42.2591955, -71.8019535 42.2593304, -71.8020624 42.2593803, -71.8022707 42.259475, -71.8023871 42.259528, -71.8024361 42.2595503)",,
9602218,False,2,Portland Street,residential,15.2,True,5.67,"LINESTRING (-71.8024361 42.2595503, -71.8024661 42.2595044)",,
9602218,False,2,Portland Street,residential,15.2,False,147.547,"LINESTRING (-71.8024361 42.2595503, -71.8024175 42.2595969, -71.8022768 42.2598037, -71.802095 42.260071, -71.8020813 42.2600918, -71.802072 42.260106, -71.801992 42.260231, -71.8018527 42.2604477, -71.8017504 42.2606068, -71.801661 42.260746)",,
284926621,True,2,Myrtle Street,secondary,18.3,False,106.85300000000001,"LINESTRING (-71.8024361 42.2595503, -71.8025206 42.2595888, -71.8027302 42.2596842, -71.8029993 42.2598034, -71.8034174 42.2599886, -71.8035491 42.2600451)",,
9606846,False,2,Main Street,primary,19.8,True,6.947,"LINESTRING (-71.8042872 42.260356, -71.804334 42.260304)",,
9606846,False,2,Main Street,primary,19.8,False,67.472,"LINESTRING (-71.8042872 42.260356, -71.8042206 42.2604205, -71.804169 42.26047, -71.8038511 42.260809, -71.8038112 42.2608499)",,
582615480,True,2,Austin Street,secondary,18.3,False,70.521,"LINESTRING (-71.8042872 42.260356, -71.8043818 42.2603969, -71.8049415 42.2606365, -71.8050287 42.2606739)",,
9603380,True,2,High Street,secondary,13.7,False,163.242,"LINESTRING (-71.8050287 42.2606739, -71.804995 42.260712, -71.804956 42.260759, -71.8049359 42.2607952, -71.8048573 42.2609367, -71.8048248 42.2609954, -71.804674 42.261322, -71.8045594 42.2615682, -71.804513 42.261668, -71.8043777 42.2619537, -71.804369 42.261972, -71.804342 42.262048)",,
582615480,True,2,Austin Street,secondary,18.3,False,123.98900000000002,"LINESTRING (-71.8050287 42.2606739, -71.8051475 42.2607076, -71.8058552 42.2609085, -71.8063143 42.2609845, -71.8063918 42.2609781, -71.8064644 42.2609722)",,
582134686,False,,Trumbull Street,residential,,True,160.956,"LINESTRING (-71.798977 42.2606462, -71.7989406 42.2606968, -71.798777 42.2609244, -71.7986773 42.2610631, -71.7981408 42.2618742, -71.798098 42.2619391)",,
661870789,True,2,Franklin Street,secondary,21.3,False,110.984,"LINESTRING (-71.798977 42.2606462, -71.7993423 42.2608295, -71.7995631 42.2609308, -71.7997761 42.2610164, -71.7998932 42.2610561, -71.8000121 42.2610896, -71.8000392 42.2610951, -71.8001559 42.2611187)",30 mph,
138077399,False,,Front Street,secondary,,False,45.992000000000004,"LINESTRING (-71.798098 42.2619391, -71.7979979 42.2619182, -71.79798 42.2619145, -71.7975542 42.2618441)",,
138077399,False,,Front Street,secondary,,True,64.717,"LINESTRING (-71.798098 42.2619391, -71.7982596 42.2619707, -71.7982999 42.2619786, -71.7986057 42.2620591, -71.7986982 42.2620884, -71.7988393 42.262131)",,
582134686,False,,Trumbull Street,residential,,False,160.956,"LINESTRING (-71.798098 42.2619391, -71.7981408 42.2618742, -71.7986773 42.2610631, -71.798777 42.2609244, -71.7989406 42.2606968, -71.798977 42.2606462)",,
9605323,False,2,Pleasant Street,secondary,15.9,True,9.806,"LINESTRING (-71.8073552 42.263855, -71.8074738 42.2638636)",,
661870841,False,3,Pleasant Street,secondary,15.9,False,108.496,"LINESTRING (-71.8073552 42.263855, -71.806953 42.2638285, -71.8061186 42.2637732, -71.806042 42.263768)",,
9605323,False,2,Pleasant Street,secondary,15.9,False,9.806,"LINESTRING (-71.8074738 42.2638636, -71.8073552 42.263855)",,
585305571,True,2,Ashland Street,residential,12.2,False,166.435,"LINESTRING (-71.8074738 42.2638636, -71.8074021 42.2643625, -71.8073736 42.2645611, -71.8073317 42.2648528, -71.8073169 42.264956, -71.80726 42.265352)",,
9606846,False,2,Main Street,primary,19.8,False,79.957,"LINESTRING (-71.8038112 42.2608499, -71.8037282 42.260939, -71.803424 42.26128, -71.8033491 42.2613659, -71.8033379 42.2613788, -71.803276 42.26145)",,
9606846,False,2,Main Street,primary,19.8,True,67.472,"LINESTRING (-71.8038112 42.2608499, -71.8038511 42.260809, -71.804169 42.26047, -71.8042206 42.2604205, -71.8042872 42.260356)",,
90360922,False,2,Southbridge Street,secondary,18.3,False,39.781,"LINESTRING (-71.8036696 42.2589371, -71.803683 42.258825, -71.8036982 42.2587124, -71.803716 42.258581)",,
