osmid,lanes,name,highway,width,oneway,reversed,length,bridge,geometry,maxspeed,ref
930217535,2,East Street,residential,12.2,False,True,118.19299999999998,,"LINESTRING (-71.3313495 41.9817994, -71.3313735 41.9817221, -71.3314142 41.9815937, -71.331475 41.981427, -71.3315642 41.9812054, -71.331671 41.98094, -71.331739 41.980777)",,
9199245,1,Lincoln Court,residential,7.6,False,False,75.777,,"LINESTRING (-71.331957 41.985649, -71.331056 41.985523)",,
570960666,4,North Washington Street,secondary,22.9,False,True,20.762,,"LINESTRING (-71.331957 41.985649, -71.331991 41.985464)",30 mph,
570960666,4,North Washington Street,secondary,22.9,False,False,74.08500000000001,,"LINESTRING (-71.331957 41.985649, -71.331917 41.985865, -71.3318955 41.9859785, -71.331875 41.986087, -71.3318562 41.9862318, -71.331846 41.98631)",30 mph,
9199150,2,High Street,tertiary,13.7,False,True,112.707,,"LINESTRING (-71.33226 41.984125, -71.332659 41.984156, -71.3327031 41.9841608, -71.3330253 41.984196, -71.3333582 41.9842324, -71.333391 41.984236, -71.333611 41.984261)",,
570960668,4,North Washington Street,secondary,22.9,False,True,19.3,,"LINESTRING (-71.33226 41.984125, -71.3322695 41.9840385, -71.332279 41.983952)",30 mph,
"[665721321, 570960666]",4,North Washington Street,secondary,22.9,False,False,150.555,,"LINESTRING (-71.33226 41.984125, -71.3322364 41.9842355, -71.3322228 41.9842996, -71.332189 41.984458, -71.3321122 41.9848576, -71.3321039 41.9849008, -71.332082 41.985015, -71.3320706 41.9850707, -71.3320596 41.9851244, -71.3320142 41.9853727, -71.331991 41.985464)",30 mph,
9198896,2,Grove Street,residential,13.7,False,False,121.576,,"LINESTRING (-71.333457 41.985551, -71.333428 41.98555, -71.33285 41.985525, -71.331991 41.985464)",,
9198896,2,Grove Street,residential,13.7,False,True,385.16799999999995,,"LINESTRING (-71.333457 41.985551, -71.333898 41.98557, -71.334362 41.985592, -71.334849 41.985608, -71.335262 41.985616, -71.335843 41.9856, -71.33648 41.985598, -71.3370812 41.9855922, -71.3371 41.985592, -71.337626 41.985581, -71.338114 41.985573)",,
9198979,2,Broad Street,residential,12.2,False,False,124.44200000000001,,"LINESTRING (-71.333457 41.985551, -71.333415 41.985835, -71.33338 41.98609, -71.333359 41.98624, -71.3333096 41.9866647)",,
9198979,2,Broad Street,residential,12.2,False,True,144.024,,"LINESTRING (-71.333457 41.985551, -71.333475 41.98543, -71.333542 41.984936, -71.333584 41.984573, -71.333611 41.984261)",,
930325736,2,South Washington Street,secondary,18.3,False,True,10.903,,"LINESTRING (-71.3334366 41.979774, -71.3334934 41.9796855)",,
665721308,2,South Washington Street,secondary,18.3,False,False,147.498,,"LINESTRING (-71.3334366 41.979774, -71.3333006 41.9800224, -71.333146 41.980297, -71.3330973 41.9803928, -71.333086 41.980415, -71.3330124 41.9805535, -71.332899 41.980825, -71.332832 41.98102)",,
930217536,2,Holbrook Avenue,residential,13.7,False,False,96.78300000000002,,"LINESTRING (-71.3334366 41.979774, -71.332728 41.9795799, -71.3325276 41.9795249, -71.3324751 41.9795105, -71.332338 41.979473)",,
9198966,2,Riley Court,residential,12.2,False,True,72.693,,"LINESTRING (-71.3296883 41.9877153, -71.3299046 41.98773, -71.3300012 41.9877393, -71.3302115 41.987766, -71.3302981 41.987775, -71.3303818 41.9877756, -71.3304487 41.9877666, -71.3305085 41.9877521, -71.3305533 41.9877364)",,
673458414,,Leonard Street,residential,,False,False,63.46,,"LINESTRING (-71.3388768 41.9865762, -71.338109 41.986578)",,
1038171303,2,East Washington Street,primary,22.9,True,False,35.295,,"LINESTRING (-71.3286668 41.9831175, -71.328779 41.9830783, -71.3289337 41.9828846)",45 mph,US 1
9199139,2,Orne Street,residential,11.6,False,False,12.161,,"LINESTRING (-71.3289337 41.9828846, -71.3287883 41.9828679)",,
9199139,2,Orne Street,residential,11.6,False,True,166.211,,"LINESTRING (-71.3289337 41.9828846, -71.3292006 41.9829153, -71.3309221 41.9831074)",,
"[1038171304, 1038171308]","['3', '2']",East Washington Street,primary,24.4,True,False,185.882,,"LINESTRING (-71.3289337 41.9828846, -71.3290691 41.9827035, -71.3291867 41.9825171, -71.3293187 41.9822918, -71.3294832 41.9819344, -71.3295155 41.9818621, -71.3296561 41.9815475, -71.3297527 41.9813317)",45 mph,US 1
