osmid,oneway,name,highway,maxspeed,reversed,length,lanes,geometry,bridge,ref
"[30615009, 30615010, 181984969]",True,,motorway_link,,False,82.81599999999999,1,"LINESTRING (-122.1882145 47.6126328, -122.1881353 47.6128393, -122.1881058 47.6129219, -122.1880806 47.6129642, -122.1880514 47.612999, -122.1880016 47.6130417, -122.1879366 47.6130806, -122.1879062 47.6130932, -122.1878711 47.6131077, -122.1878064 47.6131259, -122.1877176 47.6131395, -122.1875877 47.6131415)",yes,
"[428073558, 531677190, 181984983]",True,,motorway_link,,False,72.685,2,"LINESTRING (-122.1882145 47.6126328, -122.1882063 47.6127934, -122.1881856 47.6131972, -122.1881849 47.6132056, -122.1881785 47.613286)",yes,
"[1031114177, 30614982]",True,Northeast 4th Street,secondary,30 mph,False,96.73499999999999,"['3', '2']","LINESTRING (-122.1875877 47.6131415, -122.1872007 47.6130624, -122.1870544 47.6130375, -122.1865745 47.6129553, -122.1863978 47.6129435, -122.1863357 47.6129481)",,
454826562,True,,motorway_link,,False,338.446,1,"LINESTRING (-122.1885032 47.6123484, -122.1886752 47.6153899)",,
623957745,True,,motorway,60 mph,False,520.901,4,"LINESTRING (-122.1885032 47.6123484, -122.1884996 47.6131947, -122.1884996 47.6135881, -122.1884996 47.6154165, -122.1885184 47.6169064, -122.1885201 47.6170329)",,I 405
"[428073553, 513238707, 55481043]",True,Northeast 8th Street,secondary,30 mph,False,140.551,4,"LINESTRING (-122.1896253 47.6172702, -122.1894824 47.6172698, -122.1879588 47.6172517, -122.1877504 47.6172501)",yes,
513238692,True,Northeast 8th Street,secondary,30 mph,False,24.893,3,"LINESTRING (-122.1877504 47.6172501, -122.1874183 47.6172483)",,
6334468,True,,motorway_link,,False,281.553,1,"LINESTRING (-122.1877504 47.6172501, -122.1872847 47.6171814, -122.1871368 47.6171335, -122.1870993 47.6171112, -122.1870389 47.6170752, -122.1869589 47.6169948, -122.1869214 47.6169269, -122.186904 47.6168356, -122.1869186 47.6167515, -122.1869699 47.6166617, -122.1870198 47.616611, -122.187085 47.6165646, -122.187169 47.6165103, -122.1872741 47.6164715, -122.1873837 47.616439, -122.1875157 47.6164198, -122.1876414 47.6164192, -122.18776 47.6164343, -122.1878603 47.6164604, -122.1879827 47.616513, -122.1880671 47.6165688, -122.1881245 47.6166225, -122.1881651 47.6166755, -122.1881938 47.6167305, -122.1882129 47.6167969, -122.1882484 47.6169023, -122.1883167 47.6172373)",,
"[664710840, 55481044, 428073532]",True,Northeast 8th Street,secondary,30 mph,False,57.377,"['4', '3']","LINESTRING (-122.1864434 47.6172426, -122.1862442 47.6172382, -122.1861868 47.6172364, -122.1856781 47.6172331)",,
"[365781620, 428073527]",True,Northeast 4th Street,secondary,30 mph,False,77.741,4,"LINESTRING (-122.1891485 47.6135334, -122.1889485 47.6134824, -122.1881785 47.613286)",yes,
365781623,True,,motorway_link,,False,16.874,,"LINESTRING (-122.1881785 47.613286, -122.1881728 47.6134377)",yes,
"[365781619, 30614982]",True,Northeast 4th Street,secondary,30 mph,False,47.116,2,"LINESTRING (-122.1881785 47.613286, -122.1880089 47.6132427, -122.1878646 47.6132059, -122.1875877 47.6131415)",yes,
30614990,True,,motorway_link,,False,15.925,,"LINESTRING (-122.1891521 47.6136766, -122.1891485 47.6135334)",yes,
"[427906896, 981130217, 30614980, 365781621]",True,Northeast 4th Street,secondary,30 mph,False,137.638,"['3', '2']","LINESTRING (-122.1891521 47.6136766, -122.1894032 47.6137318, -122.1896026 47.6137628, -122.1896877 47.6137702, -122.1898432 47.6137837, -122.1899878 47.6137863, -122.1900498 47.6137874, -122.190753 47.613788, -122.1909335 47.6137093)",yes,
"[428073528, 365781618]",True,Northeast 4th Street,secondary,30 mph,False,78.066,3,"LINESTRING (-122.1881728 47.6134377, -122.1884311 47.6135007, -122.1891521 47.6136766)",yes,
"[30614992, 995574460, 365781622]",True,,motorway_link,,False,401.014,"['1', '3']","LINESTRING (-122.1881728 47.6134377, -122.1881712 47.6134982, -122.1881701 47.6135415, -122.1881683 47.6136252, -122.188213 47.6140499, -122.1882528 47.6144028, -122.1882645 47.614507, -122.1883417 47.6154038, -122.1883833 47.6164196, -122.1885201 47.6170329)",yes,
750007896,True,Northeast 8th Street,secondary,30 mph,False,15.389000000000001,3,"LINESTRING (-122.1912697 47.6172788, -122.1911989 47.6172785, -122.1910644 47.6172779)",,
750007897,True,Northeast 8th Street,secondary_link,30 mph,False,19.803,1,"LINESTRING (-122.1912697 47.6172788, -122.1912007 47.6172408, -122.191065 47.6171662)",,
428073559,True,,motorway_link,,False,5.449,2,"LINESTRING (-122.1887479 47.6153897, -122.1886752 47.6153899)",,
30615048,True,,motorway_link,,False,382.966,1,"LINESTRING (-122.1887479 47.6153897, -122.1887344 47.6133059, -122.1887451 47.6130148, -122.1888439 47.6119478)",,
622462905,True,,motorway_link,,False,10.552,1,"LINESTRING (-122.1886752 47.6153899, -122.1886756 47.6154848)",,
557619991,True,,motorway_link,,False,5.584,2,"LINESTRING (-122.1886756 47.6154848, -122.1887501 47.6154849)",,
622462904,True,,motorway_link,,False,10.587,1,"LINESTRING (-122.1887501 47.6154849, -122.1887479 47.6153897)",,
"[622462906, 30615042, 309999156, 427906930]",True,,motorway_link,,False,165.793,"['3', '2']","LINESTRING (-122.1887501 47.6154849, -122.1888025 47.6154849, -122.1898633 47.6154766, -122.1903502 47.6154859, -122.190783 47.615498, -122.1909581 47.6154753)",yes,
623055162,True,Northeast 8th Street,secondary,30 mph,False,98.278,2,"LINESTRING (-122.1864442 47.6173668, -122.187755 47.6173878)",,
428073491,False,116th Avenue Northeast,secondary,30 mph,False,13.577,4,"LINESTRING (-122.1856781 47.6172331, -122.1856795 47.6173552)",,
427906741,True,112th Avenue Northeast,secondary,30 mph,False,15.128,,"LINESTRING (-122.1909043 47.6172765, -122.190899 47.6174125)",,
55481042,True,Northeast 8th Street,secondary,30 mph,False,96.031,2,"LINESTRING (-122.1909043 47.6172765, -122.1908525 47.6172862, -122.1896253 47.6172702)",,
169303084,True,,motorway_link,,False,283.824,1,"LINESTRING (-122.1909043 47.6172765, -122.1908529 47.6172672, -122.1906668 47.6172296, -122.1906102 47.6172009, -122.1905831 47.6171764, -122.1905639 47.6171495, -122.1905527 47.617112, -122.1905563 47.6170752, -122.1905799 47.6170078, -122.1906003 47.6169511, -122.1906107 47.6168887, -122.1906085 47.6168226, -122.1905961 47.6167671, -122.1905782 47.616721, -122.1905526 47.6166748, -122.190522 47.6166329, -122.1904775 47.6165854, -122.1903904 47.6165179, -122.1898642 47.6161425, -122.1897819 47.6160803, -122.1897129 47.6160212, -122.189635 47.6159446, -122.1895874 47.6158913, -122.1895262 47.6158124, -122.1893511 47.6155123, -122.1892436 47.6151609)",,
"[513238696, 428073537, 30615115, 513238699]",True,Northeast 8th Street,secondary,30 mph,False,109.279,"['3', '5']","LINESTRING (-122.187755 47.6173878, -122.1879581 47.6173867, -122.1881569 47.617388, -122.1883582 47.6173892, -122.1892129 47.6173908)",yes,
"[427906850, 427906855]",False,Main Street,secondary,30 mph,False,43.759,5,"LINESTRING (-122.1935922 47.6101083, -122.1932834 47.6100937, -122.1930099 47.6100808)",,
655613873,False,Main Street,secondary,30 mph,True,34.468,5,"LINESTRING (-122.1935922 47.6101083, -122.193725 47.6101082, -122.194052 47.6101081)",,
"[31536546, 1206479363]",False,110th Avenue Northeast,tertiary,30 mph,False,209.827,"['3', '2']","LINESTRING (-122.1935922 47.6101083, -122.193593 47.6101851, -122.193598 47.6103691, -122.193601 47.6105215, -122.1936026 47.6105751, -122.1936147 47.6111145, -122.1936178 47.6112825, -122.193631 47.6119009, -122.1936344 47.6119951)",,
"[30615043, 622462907, 309999158, 30615035]",True,,motorway_link,,False,167.889,2,"LINESTRING (-122.1909581 47.6154753, -122.190762 47.6154006, -122.1898742 47.6153826, -122.1895834 47.6153845, -122.1887978 47.6153895, -122.1887479 47.6153897)",yes,
"[427906753, 427906751]",False,112th Avenue Northeast,secondary,30 mph,False,119.079,5,"LINESTRING (-122.1909581 47.6154753, -122.190963 47.6155914, -122.1909724 47.6158877, -122.1909793 47.6160847, -122.1909929 47.616475, -122.1909953 47.6165459)",,
"[427906752, 427906757, 427906759]",False,112th Avenue Northeast,secondary,30 mph,True,196.38,6,"LINESTRING (-122.1909581 47.6154753, -122.190958 47.6153346, -122.1909562 47.615096, -122.1909542 47.6149078, -122.1909521 47.6147037, -122.190946 47.6143188, -122.1909438 47.614179, -122.190938 47.6138762, -122.1909335 47.6137093)",,
"[513238722, 55480933, 451954734]",False,Northeast 6th Street,tertiary,,True,199.77599999999998,"['4', '5']","LINESTRING (-122.1909581 47.6154753, -122.191159 47.6154807, -122.1917731 47.6154966, -122.1923744 47.6155121, -122.192413 47.6155125, -122.1927329 47.6155152, -122.1929361 47.6155165, -122.1934777 47.6155078, -122.1936215 47.6154993)",,
"[427906753, 427906751]",False,112th Avenue Northeast,secondary,30 mph,True,119.07900000000001,5,"LINESTRING (-122.1909953 47.6165459, -122.1909929 47.616475, -122.1909793 47.6160847, -122.1909724 47.6158877, -122.190963 47.6155914, -122.1909581 47.6154753)",,
"[1262800969, 427906748]",True,112th Avenue Northeast,secondary,30 mph,False,82.26899999999999,4,"LINESTRING (-122.1909953 47.6165459, -122.1909158 47.6166997, -122.190914 47.6171672, -122.1909043 47.6172765)",,
"[623055163, 169303085]",True,,motorway_link,,False,278.49,1,"LINESTRING (-122.1892129 47.6173908, -122.1893925 47.6174508, -122.1895066 47.6174554, -122.1900229 47.617504, -122.1901202 47.6175363, -122.1902366 47.6175898, -122.1903094 47.6176472, -122.1903601 47.6177067, -122.1903997 47.6177864, -122.1904127 47.6178816, -122.1903894 47.6179789, -122.1903514 47.6180436, -122.1902987 47.618101, -122.1902196 47.618159, -122.190121 47.6182065, -122.1900202 47.6182367, -122.1899231 47.6182524, -122.1898358 47.6182567, -122.1896864 47.618243, -122.1895726 47.6182129, -122.1894685 47.6181661, -122.1893905 47.6181178, -122.1893329 47.6180668, -122.1892808 47.6180018, -122.1892438 47.6179374, -122.1891796 47.617635)",yes,
"[1058885032, 30265145, 427906916]",True,Northeast 8th Street,secondary,30 mph,False,126.405,4,"LINESTRING (-122.1892129 47.6173908, -122.1894952 47.6173963, -122.1896256 47.6173975, -122.1908501 47.617412, -122.190899 47.6174125)",yes,
513503499,False,108th Avenue Northeast,secondary,,True,11.687,5,"LINESTRING (-122.1963348 47.617468, -122.1963333 47.6173629)",,
402083657,False,110th Avenue Northeast,tertiary,30 mph,False,11.743,4,"LINESTRING (-122.193649 47.6174376, -122.1936503 47.617332)",,
"[513238728, 402083657, 513238729]",False,110th Avenue Northeast,tertiary,30 mph,True,87.25,"['4', '3']","LINESTRING (-122.193649 47.6174376, -122.193649 47.6175533, -122.1936525 47.6179065, -122.1936549 47.6179933, -122.1936612 47.6182222)",,
"[513503509, 513503510]",True,Northeast 8th Street,secondary,30 mph,False,201.358,"['4', '3']","LINESTRING (-122.193649 47.6174376, -122.193828 47.6174429, -122.194322 47.617451, -122.1945776 47.6174499, -122.1955667 47.6174601, -122.19619 47.6174635, -122.1963348 47.617468)",,
581814475,False,,secondary_link,,True,10.892,,"LINESTRING (-122.1909839 47.6127822, -122.1908386 47.6127832)",,
"[427906744, 823049481]",True,112th Avenue Northeast,secondary,30 mph,False,91.207,"['3', '2']","LINESTRING (-122.1909839 47.6127822, -122.1909791 47.6125037, -122.1909783 47.6124244, -122.1909779 47.6123863, -122.1909777 47.6123694, -122.190976 47.6122242, -122.190973 47.6120549, -122.1909728 47.611962)",,
581814475,False,,secondary_link,,False,10.892,,"LINESTRING (-122.1908386 47.6127832, -122.1909839 47.6127822)",,
"[1032596433, 581814476]",True,112th Avenue Northeast,secondary,30 mph,False,103.813,"['4', '2']","LINESTRING (-122.1908386 47.6127832, -122.1908388 47.6130798, -122.1908392 47.6131666, -122.1908413 47.6132895, -122.1908493 47.6134965, -122.190874 47.6135593, -122.1909335 47.6137093)",,
582012449,False,Northeast 2nd Street,tertiary,30 mph,False,10.256,,"LINESTRING (-122.1908364 47.6119548, -122.1909728 47.611962)",,
6505892,False,Northeast 2nd Street,tertiary,30 mph,True,106.496,2,"LINESTRING (-122.1908364 47.6119548, -122.19075 47.6119465, -122.1905747 47.6119295, -122.1903809 47.611874, -122.190192 47.6118544, -122.1901258 47.6118549, -122.1894374 47.6118544)",,
582012450,True,112th Avenue Northeast,secondary,30 mph,False,92.117,2,"LINESTRING (-122.1908364 47.6119548, -122.190837 47.612041, -122.1908423 47.6123698, -122.1908426 47.6125056, -122.1908386 47.6127832)",,
"[609543472, 111868971, 609543471]",False,114th Avenue Northeast,unclassified,,"[False, True]",379.23,,"LINESTRING (-122.1895574 47.615192, -122.1894396 47.6151308, -122.1893988 47.6150783, -122.189319 47.6143018, -122.1893057 47.61396, -122.1893173 47.6131783, -122.1893188 47.6130715, -122.1893207 47.6129483, -122.1893516 47.6124991, -122.1893345 47.6120079, -122.1893712 47.611889, -122.1894374 47.6118544)",,
750007899,True,112th Avenue Northeast,secondary,30 mph,False,69.616,2,"LINESTRING (-122.191065 47.6171662, -122.1910608 47.6168245, -122.1910592 47.6167042, -122.1909953 47.6165459)",,
816498799,True,112th Avenue Northeast,secondary,30 mph,False,15.007,4,"LINESTRING (-122.1910705 47.6174128, -122.1910644 47.6172779)",,
"[87177193, 427906927]",True,Northeast 8th Street,secondary,30 mph,False,193.30100000000002,"['4', '3']","LINESTRING (-122.1910705 47.6174128, -122.191192 47.617413, -122.192042 47.6174156, -122.1921484 47.6174169, -122.1921843 47.6174173, -122.1934051 47.6174302, -122.193457 47.617432, -122.193649 47.6174376)",,
750007900,True,112th Avenue Northeast,secondary,30 mph,False,12.421,2,"LINESTRING (-122.1910644 47.6172779, -122.191065 47.6171662)",,
816498798,True,Northeast 8th Street,secondary,30 mph,False,12.001,3,"LINESTRING (-122.1910644 47.6172779, -122.1909043 47.6172765)",,
"[513238692, 428073533]",True,Northeast 8th Street,secondary,30 mph,False,73.076,3,"LINESTRING (-122.1874183 47.6172483, -122.1869678 47.6172458, -122.1864434 47.6172426)",,
983211893,True,,secondary_link,,False,133.949,2,"LINESTRING (-122.1874183 47.6172483, -122.187254 47.6173253, -122.1859443 47.6173102, -122.1858327 47.6173132, -122.1856795 47.6173552)",,
1116291589,False,Northeast 2nd Place,residential,,False,8.201,,"LINESTRING (-122.193685 47.6124007, -122.1935756 47.6124015)",,
6344733,False,Northeast 2nd Place,residential,,True,190.50900000000001,,"LINESTRING (-122.193685 47.6124007, -122.193794 47.6124018, -122.1938162 47.6124019, -122.1943793 47.6124035, -122.1953809 47.6124062, -122.1959111 47.6124077, -122.1960982 47.6124082, -122.196118 47.6124082, -122.1962264 47.6124085)",,
1116291590,True,110th Avenue Northeast,tertiary,30 mph,False,45.96,3,"LINESTRING (-122.193685 47.6124007, -122.193692 47.6120892, -122.1936344 47.6119951)",,
1116291589,False,Northeast 2nd Place,residential,,True,8.201,,"LINESTRING (-122.1935756 47.6124015, -122.193685 47.6124007)",,
693785292,False,Northeast 2nd Place,residential,,False,94.53099999999999,,"LINESTRING (-122.1935756 47.6124015, -122.193524 47.6124003, -122.1935043 47.6124001, -122.1924027 47.6123888, -122.1923147 47.6123879)",,
"[1116291585, 1116291587, 1116291583]",True,110th Avenue Northeast,tertiary,30 mph,False,69.53699999999999,"['1', '2']","LINESTRING (-122.1935756 47.6124015, -122.1935452 47.6126795, -122.1935231 47.6128641, -122.193519 47.6129082, -122.1935081 47.6130252)",,
"[1116291571, 1116291572]",True,110th Avenue Northeast,tertiary,30 mph,False,109.51,"['1', '3']","LINESTRING (-122.1935366 47.6144736, -122.1935438 47.6146792, -122.1935577 47.6150778, -122.193568 47.6153911, -122.1936235 47.6154468)",,
1116291573,True,,tertiary_link,,False,21.534999999999997,1,"LINESTRING (-122.1936567 47.6146355, -122.1936001 47.6145998, -122.1935857 47.6145034, -122.1935366 47.6144736)",,
"[1116291578, 1116291579, 1116291575]",True,110th Avenue Northeast,tertiary,30 mph,False,100.72,"['3', '2']","LINESTRING (-122.1936567 47.6146355, -122.1936477 47.6144769, -122.1936433 47.6143154, -122.1936408 47.6141913, -122.1936339 47.613853, -122.1936314 47.6137299)",,
1116291580,False,Northeast 4th Street,secondary,30 mph,False,9.62,6,"LINESTRING (-122.1936314 47.6137299, -122.1935031 47.613728)",,
"[427906897, 427906899, 427906892]",False,Northeast 4th Street,secondary,30 mph,True,196.68600000000004,6,"LINESTRING (-122.1936314 47.6137299, -122.193721 47.6137305, -122.1940523 47.6137356, -122.1949695 47.6137471, -122.1953042 47.6137513, -122.1956702 47.6137559, -122.19588 47.6137585, -122.196053 47.6137721, -122.1962523 47.6137881)",,
"[1116291584, 1116291569, 1116291588]",True,110th Avenue Northeast,tertiary,30 mph,False,148.131,"['1', '2']","LINESTRING (-122.1936314 47.6137299, -122.1936141 47.613611, -122.1936071 47.613563, -122.1936024 47.6131312, -122.193607 47.6130848, -122.1936368 47.6128491, -122.193656 47.6126975, -122.193685 47.6124007)",,
6434934,False,Northeast 3rd Place,residential,,False,89.96199999999999,,"LINESTRING (-122.1935081 47.6130252, -122.1934319 47.6130239, -122.1934132 47.6130236, -122.1924571 47.6130063, -122.192426 47.6130057, -122.1923084 47.6130036)",,
1116291581,True,110th Avenue Northeast,tertiary,30 mph,False,78.19999999999999,3,"LINESTRING (-122.1935081 47.6130252, -122.1934935 47.6131384, -122.1935012 47.6136094, -122.1935031 47.613728)",,
1116291591,False,110th Avenue Northeast,tertiary,30 mph,False,5.84,5,"LINESTRING (-122.1936235 47.6154468, -122.1936215 47.6154993)",,
"[1116291577, 1116291574]",True,110th Avenue Northeast,tertiary,30 mph,False,91.947,2,"LINESTRING (-122.1936235 47.6154468, -122.193698 47.6153707, -122.1936665 47.6148096, -122.1936572 47.6146447, -122.1936567 47.6146355)",,
