osmid,highway,oneway,reversed,length,name,geometry,bridge,lanes,maxspeed
49164963,tertiary,False,True,137.044,Traction Boulevard,"LINESTRING (-73.021784 40.785491, -73.022228 40.785697, -73.022883 40.786049, -73.0231009 40.7862093)",,,
20236265,residential,False,False,288.968,Rowland Street,"LINESTRING (-73.02415 40.782673, -73.024539 40.785255)",,,
20255627,residential,False,False,28.527,Green Avenue,"LINESTRING (-73.02415 40.782673, -73.023814 40.782706)",,,
20255627,residential,False,True,43.289,Green Avenue,"LINESTRING (-73.02415 40.782673, -73.024661 40.78263)",,,
20236265,residential,False,True,288.968,Rowland Street,"LINESTRING (-73.024539 40.785255, -73.02415 40.782673)",,,
20239212,residential,False,False,76.161,Fry Boulevard,"LINESTRING (-73.024539 40.785255, -73.025439 40.785186)",,,
20239212,residential,False,True,83.956,Fry Boulevard,"LINESTRING (-73.024539 40.785255, -73.023548 40.785339)",,,
20236267,residential,False,False,98.539,Rowland Street,"LINESTRING (-73.023814 40.782706, -73.023676 40.781826)",,,
20255627,residential,False,False,47.187,Green Avenue,"LINESTRING (-73.023814 40.782706, -73.023257 40.782753)",,,
20255627,residential,False,True,28.527,Green Avenue,"LINESTRING (-73.023814 40.782706, -73.02415 40.782673)",,,
20236267,residential,False,False,248.421,Rowland Street,"LINESTRING (-73.023676 40.781826, -73.023357 40.779605)",,,
20236267,residential,False,True,98.539,Rowland Street,"LINESTRING (-73.023676 40.781826, -73.023814 40.782706)",,,
20245677,residential,False,False,70.387,Patchogue Avenue,"LINESTRING (-73.023676 40.781826, -73.022845 40.781895)",,,
20245677,residential,False,True,71.872,Patchogue Avenue,"LINESTRING (-73.023676 40.781826, -73.024524 40.781752)",,,
20237022,residential,False,True,71.95599999999999,Poe Place,"LINESTRING (-73.0201498 40.786459, -73.0193736 40.7865073, -73.019298 40.786512)",,,
20237295,residential,False,False,117.565,Lorring Street,"LINESTRING (-73.021915 40.780919, -73.022067 40.78197)",,,
20237295,residential,False,True,117.565,Lorring Street,"LINESTRING (-73.022067 40.78197, -73.021915 40.780919)",,,
20245677,residential,False,True,66.034,Patchogue Avenue,"LINESTRING (-73.022067 40.78197, -73.022845 40.781895)",,,
"[20255627, 20237295]",residential,False,"[False, True]",106.606,"['Green Avenue', 'Lorring Street']","LINESTRING (-73.022067 40.78197, -73.022157 40.78244, -73.022235 40.782843, -73.022335 40.782832)",,,
20237446,residential,False,False,97.329,Sherman Street,"LINESTRING (-73.026339 40.78248, -73.026212 40.78161)",,,
20255627,residential,False,False,33.554,Green Avenue,"LINESTRING (-73.026339 40.78248, -73.025944 40.78252)",,,
20255627,residential,False,True,43.181,Green Avenue,"LINESTRING (-73.026339 40.78248, -73.02685 40.782447)",,,
20237446,residential,False,False,72.036,Sherman Street,"LINESTRING (-73.026212 40.78161, -73.026119 40.780966)",,,
20237446,residential,False,True,97.329,Sherman Street,"LINESTRING (-73.026212 40.78161, -73.026339 40.78248)",,,
20245677,residential,False,False,71.249,Patchogue Avenue,"LINESTRING (-73.026212 40.78161, -73.025371 40.781681)",,,
20245677,residential,False,True,71.225,Patchogue Avenue,"LINESTRING (-73.026212 40.78161, -73.027053 40.781541)",,,
20237453,residential,False,False,288.469,Sherman Street,"LINESTRING (-73.027233 40.785025, -73.02685 40.782447)",,,
20239212,residential,False,True,76.378,Fry Boulevard,"LINESTRING (-73.027233 40.785025, -73.026332 40.785105)",,,
20239212,residential,False,False,101.222,Fry Boulevard,"LINESTRING (-73.027233 40.785025, -73.028125 40.784954, -73.028094 40.784724)",,,
20237453,residential,False,True,288.469,Sherman Street,"LINESTRING (-73.02685 40.782447, -73.027233 40.785025)",,,
20255627,residential,False,False,43.181,Green Avenue,"LINESTRING (-73.02685 40.782447, -73.026339 40.78248)",,,
20255627,residential,False,True,28.499,Green Avenue,"LINESTRING (-73.02685 40.782447, -73.027186 40.782416)",,,
20239212,residential,False,False,76.378,Fry Boulevard,"LINESTRING (-73.026332 40.785105, -73.027233 40.785025)",,,
20239212,residential,False,True,75.722,Fry Boulevard,"LINESTRING (-73.026332 40.785105, -73.025439 40.785186)",,,
20242939,residential,False,True,289.29,Salem Street,"LINESTRING (-73.026332 40.785105, -73.025944 40.78252)",,,
20242939,residential,False,False,289.29,Salem Street,"LINESTRING (-73.025944 40.78252, -73.026332 40.785105)",,,
20255627,residential,False,False,37.73,Green Avenue,"LINESTRING (-73.025944 40.78252, -73.025499 40.78256)",,,
20255627,residential,False,True,33.554,Green Avenue,"LINESTRING (-73.025944 40.78252, -73.026339 40.78248)",,,
20243935,residential,False,False,76.399,Island Path,"LINESTRING (-73.021876 40.788357, -73.022769 40.7882348)",,,
20247673,residential,False,False,18.089,Central Avenue,"LINESTRING (-73.026958 40.786715, -73.026774 40.786799)",,,
20248480,residential,False,True,72.387,Waldron Street,"LINESTRING (-73.0192471 40.7803447, -73.019175 40.779696)",,,
20256605,residential,False,True,134.513,Oakleigh Avenue,"LINESTRING (-73.0192471 40.7803447, -73.020839 40.780243)",,,
20253116,residential,False,True,83.479,Virginia Place,"LINESTRING (-73.0200339 40.7876631, -73.019045 40.787718)",,,
49164955,residential,False,True,70.89,Shaber Road,"LINESTRING (-73.0201195 40.7870085, -73.0193858 40.7870607, -73.0192864 40.7870865)",,,
776205448,residential,False,True,68.356,Eimer Street,"LINESTRING (-73.0195523 40.788242, -73.018742 40.788281)",,,
