osmid,oneway,name,highway,maxspeed,access,reversed,length,geometry,lanes,ref,bridge,tunnel,junction
117001842,True,Quai des Hollandais,tertiary,50,yes,False,115.57000000000001,"LINESTRING (2.3745882 51.0375658, 2.3746395 51.0376006, 2.3746958 51.0376375, 2.3747883 51.0376966, 2.3748379 51.0377278, 2.3748917 51.0377602, 2.3749567 51.0377975, 2.3750203 51.0378334, 2.3750924 51.037874, 2.3751715 51.0379166, 2.3752319 51.0379499, 2.3753006 51.0379858, 2.3753651 51.0380184, 2.3754158 51.0380441, 2.3754827 51.0380758, 2.3755705 51.0381179, 2.3756424 51.0381512, 2.3757258 51.0381886, 2.3757839 51.0382145, 2.3758429 51.0382388)",,,,,
116987096,True,Quai aux Bois,residential,50,yes,False,74.253,"LINESTRING (2.3747374 51.0307036, 2.374573 51.0306626, 2.3744615 51.0306374, 2.3737402 51.0304744)",1,,,,
116887727,False,Rue Royer,residential,30,yes,False,132.85099999999997,"LINESTRING (2.3808972 51.0333024, 2.3808954 51.0333526, 2.3808944 51.0333878, 2.3808863 51.0334166, 2.3808649 51.0334582, 2.3808065 51.0335605, 2.3807864 51.0336035, 2.3807622 51.0336549, 2.3807419 51.0337031, 2.3807243 51.033755, 2.3807086 51.0338067, 2.3806979 51.0338548, 2.3806896 51.0339053, 2.3806821 51.0339495, 2.3806737 51.0340015, 2.3806706 51.0340393, 2.3806674 51.0340791, 2.380666 51.0341199, 2.3806644 51.0341687, 2.3806667 51.0342352, 2.3806687 51.0342916, 2.3806711 51.0343482, 2.3806744 51.0344086, 2.3806768 51.0344789)",,,,,
167451248,False,Rue de l'Esplanade,residential,30,yes,True,90.623,"LINESTRING (2.3808972 51.0333024, 2.3808977 51.0332412, 2.3809003 51.0332071, 2.3809071 51.0331691, 2.3809197 51.0331339, 2.3809304 51.0331046, 2.3809513 51.0330603, 2.380975 51.03302, 2.3810023 51.032976, 2.3810424 51.0329199, 2.3812696 51.032608, 2.3813196 51.0325407)",,,,,
72300670,True,Rue Caumartin,residential,30,yes,False,23.817999999999998,"LINESTRING (2.3797043 51.0314192, 2.3799585 51.0314961, 2.3800112 51.0315121)",1,,,,
116887721,True,Rue de Beaumont,residential,30,yes,False,58.830999999999996,"LINESTRING (2.3797043 51.0314192, 2.3801158 51.0310093, 2.3801546 51.0309723)",,,,,
72300683,False,Rue du Commandant Chuillet,residential,30,yes,True,42.345,"LINESTRING (2.3738686 51.0352205, 2.3732631 51.0352268)",,,,,
72300683,False,Rue du Commandant Chuillet,residential,30,yes,False,65.797,"LINESTRING (2.3738686 51.0352205, 2.3744359 51.0352145, 2.3744297 51.0349796)",,,,,
72300843,False,Rue du Commandant Chuillet,residential,30,yes,True,32.406,"LINESTRING (2.3738686 51.0352205, 2.3738733 51.0354352, 2.3738746 51.0354964, 2.3738749 51.0355119)",,,,,
72300683,False,Rue du Commandant Chuillet,residential,30,yes,True,65.797,"LINESTRING (2.3744297 51.0349796, 2.3744359 51.0352145, 2.3738686 51.0352205)",,,,,
72300839,False,Place Castagnier,residential,30,yes,False,49.569,"LINESTRING (2.3796232 51.0333984, 2.3789713 51.0332233)",,,,,
72300809,True,Rue Saint-Sébastien,residential,30,yes,False,47.376,"LINESTRING (2.3796232 51.0333984, 2.3796984 51.0331853, 2.3797659 51.0329819)",,,,,
72300670,True,Rue Caumartin,residential,30,yes,False,131.06,"LINESTRING (2.3800112 51.0315121, 2.3800726 51.0315307, 2.381602 51.0319935, 2.381651 51.0320084, 2.3817 51.0320232)",1,,,,
116887725,True,Rue de Séchelles,residential,30,yes,False,66.675,"LINESTRING (2.3800112 51.0315121, 2.3799867 51.0315518, 2.3796895 51.0320238, 2.3796686 51.0320714)",,,,,
169959196,True,Ruelle aux Pommes,residential,30,yes,False,80.11300000000001,"LINESTRING (2.3760088 51.0381331, 2.3759246 51.0378735, 2.3759135 51.0378274, 2.3759046 51.0377756, 2.3758444 51.0374641, 2.3758349 51.0374215)",,,,,
534283048,False,Rue Michel de Swaen,residential,30,yes,False,16.855999999999998,"LINESTRING (2.3760088 51.0381331, 2.3759828 51.0381397, 2.3759582 51.0381496, 2.3759325 51.0381623, 2.3758766 51.0382077, 2.3758429 51.0382388)",,,,,
233709538,True,Rue de l'Amiral Ronarc'h,residential,30,yes,False,51.905,"LINESTRING (2.3749429 51.0354942, 2.3745599 51.0354961, 2.374461 51.0354969, 2.3743737 51.0354978, 2.3742939 51.0354987, 2.3742008 51.0355021)",,,,,
72300670,True,Rue Caumartin,residential,30,yes,False,184.363,"LINESTRING (2.3773287 51.0307002, 2.3796124 51.0313914, 2.3797043 51.0314192)",1,,,,
72300803,True,Rue David d'Angers,residential,30,yes,False,166.70399999999998,"LINESTRING (2.3771736 51.0322432, 2.3771388 51.0322931, 2.376349 51.033426, 2.3763284 51.0334559, 2.3763089 51.0334798, 2.37629 51.0334984, 2.3762782 51.0335094, 2.3762535 51.0335251, 2.376141 51.0335821)",,,,,
158085319,True,Rue du Sud,residential,30,yes,False,105.632,"LINESTRING (2.3771736 51.0322432, 2.3772806 51.0322737, 2.3784888 51.032618, 2.3785495 51.0326353)",,,,,
116887721,True,Rue de Beaumont,residential,30,yes,False,89.899,"LINESTRING (2.3785495 51.0326353, 2.3785793 51.0326011, 2.3791532 51.0319906, 2.3792017 51.0319386)",,,,,
158085319,True,Rue du Sud,residential,30,yes,False,50.647,"LINESTRING (2.3785495 51.0326353, 2.3786129 51.0326534, 2.3792092 51.0328233)",,,,,
1204398136,False,Rue du Président Poincaré,residential,30,yes,True,1.575,"LINESTRING (2.3807567 51.0351947, 2.3807342 51.0351953)",,,,,
116984682,True,Rue du Président Poincaré,residential,30,yes,False,183.546,"LINESTRING (2.3807567 51.0351947, 2.3808959 51.0351954, 2.3809594 51.0351966, 2.3810157 51.0351974, 2.381067 51.0351967, 2.3815069 51.0351837, 2.3822737 51.0351623, 2.3823646 51.0351587, 2.3833063 51.0351308, 2.383379 51.0351286)",,,,,
560347524,False,Rue Royer,residential,30,yes,False,74.178,"LINESTRING (2.3807567 51.0351947, 2.3807461 51.0351181, 2.3807071 51.0348367, 2.3806804 51.0346682, 2.3806764 51.0346374, 2.3806759 51.0346006, 2.3806745 51.0345299)",,,,,
72300843,False,Rue du Commandant Chuillet,residential,30,yes,False,32.406,"LINESTRING (2.3738749 51.0355119, 2.3738746 51.0354964, 2.3738733 51.0354352, 2.3738686 51.0352205)",,,,,
233709538,True,Rue de l'Amiral Ronarc'h,residential,30,yes,False,66.451,"LINESTRING (2.3738749 51.0355119, 2.3731502 51.0355222, 2.3730686 51.0355234, 2.3729248 51.0355253)",,,,,
167513934,False,Place du Commandant Dewulf,residential,30,yes,False,4.458,"LINESTRING (2.3794137 51.0344503, 2.3794094 51.0344903)",,,,,
72300809,True,Rue Saint-Sébastien,residential,30,yes,False,117.90499999999999,"LINESTRING (2.3794137 51.0344503, 2.3794581 51.0342035, 2.3795888 51.0335217, 2.3795982 51.0334795, 2.3796089 51.0334415, 2.3796232 51.0333984)",,,,,
1095279430,True,Boulevard Sainte-Barbe,residential,30,yes,False,88.379,"LINESTRING (2.3794137 51.0344503, 2.3795244 51.0344527, 2.3804792 51.0344744, 2.3805367 51.0344757, 2.3806768 51.0344789)",1,,,,
117005865,False,Place Émile Bollaert,living_street,20,yes,True,41.463,"LINESTRING (2.3749945 51.0347664, 2.3744021 51.0347501)",,,,,
72300721,True,Rue du Président Wilson,living_street,20,yes,False,81.008,"LINESTRING (2.3749945 51.0347664, 2.3749504 51.0353911, 2.3749446 51.0354731, 2.3749429 51.0354942)",,,,,
168968036,True,Rue Roger Salengro,residential,30,yes,False,122.469,"LINESTRING (2.3742008 51.0355021, 2.3742057 51.0359725, 2.3742112 51.0359927, 2.3742182 51.0360059, 2.3742312 51.0360181, 2.3742484 51.0360278, 2.3742694 51.0360358, 2.3742884 51.0360378, 2.3743138 51.0360392, 2.3751466 51.03603)",,,,,
233709538,True,Rue de l'Amiral Ronarc'h,residential,30,yes,False,22.817,"LINESTRING (2.3742008 51.0355021, 2.3740384 51.0355081, 2.3739865 51.0355087, 2.3738749 51.0355119)",,,,,
72300676,False,Place Émile Bollaert,living_street,20,yes,True,37.312,"LINESTRING (2.374504 51.0339555, 2.3750372 51.0339684)",,,,,
"[553849404, 557141045]",False,"['Boulevard Alexandre III', 'Place Jean Bart']",residential,30,yes,"[False, True]",113.193,"LINESTRING (2.3782491 51.0344388, 2.3781061 51.0344353, 2.3780477 51.0344339, 2.3778868 51.03443, 2.377776 51.0344273, 2.3773056 51.034416, 2.3771896 51.0344122, 2.377166 51.0344111, 2.3771415 51.0344096, 2.3771185 51.0344059, 2.3770966 51.0344016, 2.3770692 51.0343937, 2.3770501 51.0343863, 2.3770334 51.0343785, 2.3770223 51.034371, 2.3770099 51.0343617, 2.3769938 51.0343452, 2.3769797 51.0343303, 2.3769709 51.0343185, 2.3769241 51.0342553, 2.3769039 51.0342287, 2.3768725 51.0341924, 2.3768445 51.0341649)",2,,,,
1095279430,True,Boulevard Sainte-Barbe,residential,30,yes,False,81.55499999999999,"LINESTRING (2.3782491 51.0344388, 2.3783857 51.0344292, 2.3784357 51.0344275, 2.3784943 51.0344265, 2.3792924 51.0344477, 2.3794137 51.0344503)",1,,,,
316348895,False,Place Calonne,residential,30,yes,False,12.813,"LINESTRING (2.3838633 51.0363874, 2.3838202 51.0362754)",,,,,
118101421,False,Place Calonne,residential,30,yes,True,43.331,"LINESTRING (2.3838633 51.0363874, 2.3837312 51.0363962, 2.383247 51.0364282)",,,,,
167451251,True,Rue Marengo,residential,30,yes,False,12.637,"LINESTRING (2.3801546 51.0309723, 2.3803175 51.0310215)",,,,,
45740446,True,Rue de Soubise,residential,30,yes,False,173.358,"LINESTRING (2.3792017 51.0319386, 2.3791135 51.0319136, 2.378774 51.031817, 2.3770325 51.0313219, 2.3769429 51.0312962)",,,,,
116887721,True,Rue de Beaumont,residential,30,yes,False,67.61,"LINESTRING (2.3792017 51.0319386, 2.3796578 51.0314652, 2.3797043 51.0314192)",,,,,
72300845,True,Rue Dupouy,residential,30,yes,False,47.486999999999995,"LINESTRING (2.3792092 51.0328233, 2.3791816 51.0328692, 2.3791271 51.0329611, 2.3790737 51.033051, 2.3789713 51.0332233)",,,,,
158085319,True,Rue du Sud,residential,30,yes,False,42.737,"LINESTRING (2.3792092 51.0328233, 2.3792812 51.0328438, 2.3797659 51.0329819)",,,,,
167451248,False,Rue de l'Esplanade,residential,30,yes,False,63.395,"LINESTRING (2.3817 51.0320232, 2.3816478 51.0320934, 2.3813635 51.03248, 2.3813196 51.0325407)",,,,,
167451248,False,Rue de l'Esplanade,residential,30,yes,True,59.703,"LINESTRING (2.3817 51.0320232, 2.3819636 51.0316666, 2.3819895 51.0316348, 2.3820079 51.0316148, 2.3820256 51.0315987, 2.3820497 51.0315806, 2.3820992 51.0315529)",,,,,
45740446,True,Rue de Soubise,residential,30,yes,False,35.833999999999996,"LINESTRING (2.3796686 51.0320714, 2.3796027 51.0320527, 2.3792017 51.0319386)",,,,,
116887725,True,Rue de Séchelles,residential,30,yes,False,89.568,"LINESTRING (2.3796686 51.0320714, 2.3792334 51.0327819, 2.3792092 51.0328233)",,,,,
116887725,True,Rue de Séchelles,residential,30,yes,False,58.68000000000001,"LINESTRING (2.3803175 51.0310215, 2.3803062 51.0310547, 2.3802929 51.0310834, 2.3800492 51.0314572, 2.3800112 51.0315121)",,,,,
167451251,True,Rue Marengo,residential,30,yes,False,135.94199999999998,"LINESTRING (2.3803175 51.0310215, 2.3803917 51.0310439, 2.3819545 51.0315155, 2.3819766 51.031522, 2.3820014 51.031527, 2.3820229 51.03153, 2.3820785 51.031533)",,,,,
72300839,False,Place Castagnier,residential,30,yes,True,49.569,"LINESTRING (2.3789713 51.0332233, 2.3796232 51.0333984)",,,,,
72300845,True,Rue Dupouy,residential,30,yes,False,144.285,"LINESTRING (2.3789713 51.0332233, 2.3783166 51.0343253, 2.3782917 51.0343672, 2.3782491 51.0344388)",,,,,
72300683,False,Rue du Commandant Chuillet,residential,30,yes,False,42.345,"LINESTRING (2.3732631 51.0352268, 2.3738686 51.0352205)",,,,,
45740446,True,Rue de Soubise,residential,30,yes,False,126.69800000000001,"LINESTRING (2.3813196 51.0325407, 2.3812459 51.0325198, 2.3797374 51.032091, 2.3796686 51.0320714)",,,,,
167451248,False,Rue de l'Esplanade,residential,30,yes,False,90.62300000000002,"LINESTRING (2.3813196 51.0325407, 2.3812696 51.032608, 2.3810424 51.0329199, 2.3810023 51.032976, 2.380975 51.03302, 2.3809513 51.0330603, 2.3809304 51.0331046, 2.3809197 51.0331339, 2.3809071 51.0331691, 2.3809003 51.0332071, 2.3808977 51.0332412, 2.3808972 51.0333024)",,,,,
167451248,False,Rue de l'Esplanade,residential,30,yes,True,63.394999999999996,"LINESTRING (2.3813196 51.0325407, 2.3813635 51.03248, 2.3816478 51.0320934, 2.3817 51.0320232)",,,,,
553849404,False,Boulevard Alexandre III,residential,30,yes,False,77.476,"LINESTRING (2.376141 51.0335821, 2.3760568 51.0335126, 2.3759674 51.0334429, 2.3759241 51.0334112, 2.3758901 51.0333849, 2.3758327 51.0333452, 2.3757474 51.0332886, 2.3756688 51.0332383, 2.375596 51.0331941, 2.3753903 51.0330713)",2,,,,
553849404,False,Boulevard Alexandre III,residential,30,yes,True,81.367,"LINESTRING (2.376141 51.0335821, 2.3764198 51.0338068, 2.3767216 51.0340593, 2.3768445 51.0341649)",2,,,,
72300837,True,Rue du Maréchal French,residential,30,yes,False,105.957,"LINESTRING (2.3751598 51.0366925, 2.3752167 51.0366878, 2.3752699 51.036684, 2.3753328 51.0366803, 2.375403 51.036678, 2.3754714 51.0366754, 2.3765162 51.0366527, 2.3765676 51.0366519, 2.3766727 51.0366454)",,,,,
169243127,True,Rue de La Panne,residential,30,yes,False,73.672,"LINESTRING (2.3751598 51.0366925, 2.3751586 51.0366351, 2.3751478 51.0360925, 2.3751466 51.03603)",,,,,
"[628856342, 158085319]",True,Rue du Sud,residential,30,yes,False,86.76700000000001,"LINESTRING (2.3797659 51.0329819, 2.3806968 51.0332472, 2.3807996 51.0332748, 2.3808972 51.0333024)",,,,,
117005865,False,Place Émile Bollaert,living_street,20,yes,False,41.463,"LINESTRING (2.3744021 51.0347501, 2.3749945 51.0347664)",,,,,
72300725,False,Quai de la Citadelle,residential,30,,True,83.535,"LINESTRING (2.3738753 51.0390254, 2.3737345 51.038968, 2.3734353 51.0388477, 2.3734 51.0388311, 2.3733683 51.0388149, 2.3733339 51.0387947, 2.373298 51.0387703, 2.3732622 51.0387456, 2.3732287 51.0387199, 2.3730003 51.0385282)",,,,,
72301119,True,Rue de la Tranquillité,residential,30,,False,32.552,"LINESTRING (2.3735119 51.0392084, 2.3738753 51.0390254)",,,,,
316348895,False,Place Calonne,residential,30,yes,False,17.734,"LINESTRING (2.3834387 51.0352836, 2.383379 51.0351286)",,,,,
316348895,False,Place Calonne,residential,30,yes,True,113.465,"LINESTRING (2.3834387 51.0352836, 2.3834513 51.0353165, 2.3834556 51.0353275, 2.3835423 51.0355548, 2.3838202 51.0362754)",,,,,
167513934,False,Place du Commandant Dewulf,residential,30,yes,True,19.431,"LINESTRING (2.3793894 51.0346646, 2.3794031 51.0345494, 2.3794094 51.0344903)",,,,,
176952975,True,Place du Commandant Dewulf,residential,30,yes,False,88.82800000000002,"LINESTRING (2.3793894 51.0346646, 2.3794037 51.0346686, 2.3794178 51.0346779, 2.3794292 51.0346876, 2.3794359 51.0346982, 2.3794395 51.0347135, 2.3794533 51.034995, 2.3794064 51.0349953, 2.3792898 51.0349962, 2.3793305 51.0347062, 2.379332 51.0346953, 2.3793393 51.0346847, 2.3793487 51.0346758, 2.3793601 51.0346703, 2.3793755 51.0346661, 2.3793894 51.0346646)",,,,,
403664849,True,Rue Dampierre,residential,30,yes,False,92.745,"LINESTRING (2.3737402 51.0304744, 2.3734118 51.0312825)",,,,,
116987096,True,Quai aux Bois,residential,50,yes,False,41.994,"LINESTRING (2.3737402 51.0304744, 2.3735853 51.0304393, 2.3735355 51.0304297, 2.3734898 51.0304207, 2.3734416 51.0304117, 2.3733625 51.0303959, 2.373303 51.0303848, 2.3731696 51.030357)",1,,,,
564644661,True,Rue des Fusiliers Marins,tertiary,30,yes,False,7.732,"LINESTRING (2.3725901 51.0355728, 2.3725711 51.0355343, 2.3725583 51.0355062)",2,,,,
"[720041897, 720460898, 937779709]",True,Rue du Pertuis de la Marine,residential,30,,False,46.522000000000006,"LINESTRING (2.3725901 51.0355728, 2.3724213 51.0355796, 2.3722784 51.0355858, 2.372243 51.0355894, 2.372216 51.0355918, 2.3721853 51.0355957, 2.372144 51.0356021, 2.3721182 51.035607, 2.3720891 51.0356145, 2.3720619 51.035623, 2.3720369 51.0356326, 2.3719567 51.0356679)",,,,,
72300725,False,Quai de la Citadelle,residential,30,,False,138.87400000000002,"LINESTRING (2.3705073 51.0366261, 2.370628 51.0366616, 2.3706925 51.0366828, 2.3707549 51.0367087, 2.3708068 51.036732, 2.3708442 51.0367503, 2.3708837 51.0367742, 2.3709247 51.0368009, 2.3718169 51.0375437)",,,,,
"[720041894, 720041898, 1118575850, 233709547, 72438862, 330609712, 72438847]",False,"['Pont de la Citadelle', 'Rue du Pertuis de la Marine', 'Quai de Brest']",residential,30,yes,"[False, True]",147.417,"LINESTRING (2.3705073 51.0366261, 2.3705444 51.0366024, 2.3705742 51.0365798, 2.3705919 51.0365655, 2.3706419 51.0365248, 2.3708832 51.0363264, 2.3709467 51.0362777, 2.3710017 51.0362381, 2.3710278 51.0362191, 2.3710543 51.0362023, 2.3710844 51.036184, 2.3712468 51.0360882, 2.3717644 51.035783, 2.3719567 51.0356679)",,,yes,yes,
293867897,False,Quai de Brest,residential,30,,False,25.993000000000002,"LINESTRING (2.3705073 51.0366261, 2.3704706 51.0366454, 2.370415 51.0366701, 2.3702057 51.0367626)",,,,,
117001842,True,Quai des Hollandais,tertiary,50,yes,False,172.213,"LINESTRING (2.3729248 51.0355253, 2.3729395 51.0355769, 2.3729518 51.0356111, 2.3729668 51.0356486, 2.3730862 51.0358915, 2.3731069 51.0359319, 2.3731307 51.0359731, 2.3731506 51.0360086, 2.3731777 51.036053, 2.3732058 51.0360965, 2.3732306 51.0361339, 2.3732539 51.0361693, 2.3732825 51.0362079, 2.3733489 51.0363008, 2.3735266 51.0365453, 2.3735635 51.036594, 2.3736035 51.0366451, 2.3736814 51.0367474, 2.3737149 51.0367891, 2.3737473 51.0368296, 2.3737911 51.0368829, 2.3738164 51.0369139, 2.3738523 51.0369547)",,,,,
720041896,True,Rue de l'Amiral Ronarc'h,residential,30,,False,24.691000000000003,"LINESTRING (2.3729248 51.0355253, 2.3729073 51.0355363, 2.3728961 51.035543, 2.3728816 51.0355486, 2.3728619 51.0355539, 2.3728397 51.0355584, 2.3728137 51.0355626, 2.3727876 51.0355651, 2.3727518 51.0355673, 2.3727021 51.0355693, 2.3725901 51.0355728)",,,,,
118176042,False,,tertiary,,,False,5.267,"LINESTRING (2.3758429 51.0382388, 2.3757997 51.0382776)",,,,,
117001842,True,Quai des Hollandais,tertiary,50,yes,False,128.12599999999998,"LINESTRING (2.3758429 51.0382388, 2.3758961 51.038262, 2.3759602 51.0382883, 2.3760083 51.0383082, 2.3760569 51.038328, 2.3761073 51.0383461, 2.3772965 51.03879, 2.377375 51.0388192, 2.3774131 51.0388324)",,,,,
534283048,False,Rue Michel de Swaen,residential,30,yes,True,16.855999999999998,"LINESTRING (2.3758429 51.0382388, 2.3758766 51.0382077, 2.3759325 51.0381623, 2.3759582 51.0381496, 2.3759828 51.0381397, 2.3760088 51.0381331)",,,,,
118176041,False,,tertiary,,,True,4.551,"LINESTRING (2.3745382 51.037592, 2.3745882 51.0375658)",,,,,
"[1095279291, 118179614]",True,Quai des Hollandais,tertiary,50,yes,False,264.01,"LINESTRING (2.3745382 51.037592, 2.3744984 51.0375649, 2.3744539 51.0375329, 2.3743841 51.0374818, 2.3743266 51.0374413, 2.3742819 51.0374069, 2.3742286 51.0373683, 2.3741739 51.0373257, 2.3741124 51.0372756, 2.3740665 51.0372386, 2.3740174 51.0371952, 2.3739739 51.0371576, 2.373934 51.0371198, 2.373892 51.0370794, 2.3738531 51.0370422, 2.3738205 51.0370085, 2.3737869 51.0369728, 2.3737586 51.0369404, 2.3737295 51.0369037, 2.3736864 51.0368502, 2.3736567 51.0368127, 2.3736194 51.0367666, 2.373587 51.0367228, 2.3735441 51.0366662, 2.3732909 51.0363206, 2.373264 51.0362856, 2.3732357 51.0362513, 2.3732085 51.0362189, 2.3731748 51.0361802, 2.3731447 51.0361469, 2.3731183 51.0361205, 2.3730857 51.0360894, 2.3730541 51.0360618, 2.3729967 51.0360102, 2.3729026 51.0359266, 2.3728642 51.0358932, 2.3728255 51.0358591, 2.372786 51.0358222, 2.3727492 51.0357844, 2.3727141 51.035746, 2.3726779 51.035703, 2.3726522 51.0356701, 2.3726201 51.0356237, 2.3726028 51.0355944, 2.3725901 51.0355728)","['1', '2']",,,,
118176042,False,,tertiary,,,True,5.267,"LINESTRING (2.3757997 51.0382776, 2.3758429 51.0382388)",,,,,
118179614,True,Quai des Hollandais,tertiary,50,yes,False,116.839,"LINESTRING (2.3757997 51.0382776, 2.3757292 51.0382477, 2.3756797 51.038225, 2.3756171 51.0381955, 2.3755642 51.0381699, 2.3754764 51.0381283, 2.3754045 51.0380937, 2.3753506 51.0380673, 2.3753041 51.0380435, 2.3752303 51.0380045, 2.3751698 51.0379737, 2.3751177 51.0379446, 2.3750544 51.0379108, 2.3749934 51.0378775, 2.3749378 51.0378451, 2.3748899 51.0378179, 2.3748297 51.0377821, 2.3747706 51.0377448, 2.3746941 51.0376964, 2.3746484 51.0376673, 2.3745997 51.0376353, 2.3745382 51.037592)",1,,,,
118176039,True,Rue Jean Jaurès,residential,30,yes,False,21.307000000000002,"LINESTRING (2.3776847 51.0387856, 2.3776781 51.0388088, 2.3776752 51.0388257, 2.3776739 51.0388449, 2.3776739 51.0388585, 2.3776766 51.0388753, 2.3776804 51.0388914, 2.3776876 51.0389095, 2.3776969 51.038928, 2.3777063 51.0389422, 2.3777294 51.0389703)",,,,,
234779814,False,Rue Jean Jaurès,residential,30,yes,False,9.389,"LINESTRING (2.3776847 51.0387856, 2.3777141 51.0387537, 2.3777287 51.0387345, 2.3777353 51.0387209, 2.37774 51.0387092)",,,,,
117001842,True,Quai des Hollandais,tertiary,50,yes,False,15.435,"LINESTRING (2.3774131 51.0388324, 2.3776028 51.0389034)",,,,,
118176046,True,Rue Jean Jaurès,residential,30,yes,False,20.432000000000002,"LINESTRING (2.3774131 51.0388324, 2.3774874 51.0388353, 2.3775173 51.0388345, 2.3775375 51.0388332, 2.3775606 51.0388305, 2.3775832 51.0388255, 2.3776063 51.0388192, 2.3776279 51.0388107, 2.3776847 51.0387856)",,,,,
118176045,True,,residential,30,,False,15.861,"LINESTRING (2.3776682 51.039037, 2.37763 51.0389964, 2.3776222 51.0389837, 2.3776139 51.0389675, 2.3776076 51.038951, 2.3776035 51.0389352, 2.3776018 51.0389216, 2.3776028 51.0389034)",,,,,
118179614,True,Quai des Hollandais,tertiary,50,yes,False,156.24600000000004,"LINESTRING (2.3776682 51.039037, 2.3776341 51.0390106, 2.3776081 51.0389906, 2.3775707 51.0389644, 2.3775292 51.0389388, 2.3774911 51.0389186, 2.3774435 51.0388957, 2.3774036 51.0388797, 2.3773401 51.0388556, 2.3769794 51.0387252, 2.3768813 51.0386874, 2.3761103 51.0384007, 2.3760499 51.0383776, 2.375998 51.0383572, 2.3759197 51.0383275, 2.3758604 51.0383041, 2.3757997 51.0382776)",1,,,,
36835224,True,Rue Louis Burnod,residential,30,yes,False,56.617999999999995,"LINESTRING (2.3822158 51.0382254, 2.382172 51.038369, 2.3821657 51.038383, 2.3821583 51.0383927, 2.3821456 51.0384016, 2.3821322 51.0384058, 2.3821134 51.0384071, 2.3820926 51.0384062, 2.3816346 51.0383626)",,,,,
36835233,True,Rue Louis Burnod,residential,30,yes,False,103.082,"LINESTRING (2.3822158 51.0382254, 2.3830073 51.038197, 2.3833032 51.0381864, 2.3835959 51.0381759, 2.3836877 51.0381726)",,,,,
1095279477,False,Rue Louis Burnod,residential,30,yes,True,41.077,"LINESTRING (2.3822158 51.0382254, 2.3816961 51.0382359, 2.3816286 51.0382369)",,,,,
316348895,False,Place Calonne,residential,30,yes,True,17.734,"LINESTRING (2.383379 51.0351286, 2.3834387 51.0352836)",,,,,
316348908,True,Rue du Président Poincaré,residential,30,yes,False,62.564000000000014,"LINESTRING (2.383379 51.0351286, 2.3835226 51.0351236, 2.3838926 51.0351065, 2.383923 51.0351041, 2.3839578 51.0351004, 2.3839849 51.0350958, 2.3840285 51.0350882, 2.3840634 51.0350806, 2.3840997 51.035072, 2.3841309 51.035064, 2.384161 51.0350532, 2.3841983 51.0350352, 2.3842171 51.0350235, 2.3842322 51.0350125)",,,,,
566175771,False,Rue de la Cunette,secondary,50,yes,True,117.438,"LINESTRING (2.3816392 51.0304538, 2.3818737 51.0308445, 2.3821557 51.0313341, 2.3821635 51.0313529, 2.3821684 51.0313727, 2.382175 51.0314089, 2.3821744 51.0314508)",,,,,
589169724,False,Rue Emmery,residential,30,yes,False,27.755,"LINESTRING (2.3831588 51.0373881, 2.3834538 51.0373775, 2.3835551 51.0373738)",,,,,
589169724,False,Rue Emmery,residential,30,yes,True,117.995,"LINESTRING (2.3831588 51.0373881, 2.3818259 51.0374359, 2.3815949 51.0374442, 2.381474 51.0374486)",,,,,
167511773,True,Rue de l'École de Navigation de Dunkerque,residential,30,yes,False,106.75,"LINESTRING (2.3827894 51.0364566, 2.3828116 51.0365127, 2.3829813 51.0369405, 2.3831391 51.0373385, 2.3831588 51.0373881)",,,,,
178843041,False,Rue Benjamin Morel,residential,30,yes,False,105.663,"LINESTRING (2.3827894 51.0364566, 2.3819529 51.0365087, 2.3818269 51.0365165, 2.3814676 51.0365389, 2.3812856 51.0365502)",,,,,
178843041,False,Rue Benjamin Morel,residential,30,yes,True,32.152,"LINESTRING (2.3827894 51.0364566, 2.3831794 51.0364324, 2.383247 51.0364282)",,,,,
118101421,False,Place Calonne,residential,30,yes,False,43.331,"LINESTRING (2.383247 51.0364282, 2.3837312 51.0363962, 2.3838633 51.0363874)",,,,,
"[1095279478, 167511774]",False,Rue de l'Est,residential,30,yes,False,107.832,"LINESTRING (2.383247 51.0364282, 2.3835817 51.0373187, 2.3836 51.0373722)",,,,,
178843041,False,Rue Benjamin Morel,residential,30,yes,False,32.152,"LINESTRING (2.383247 51.0364282, 2.3831794 51.0364324, 2.3827894 51.0364566)",,,,,
168674984,True,Rue des Remparts,residential,30,,False,43.791,"LINESTRING (2.3713107 51.0377756, 2.3718169 51.0375437)",,,,,
688342084,True,Rue du Gouvernement,residential,30,yes,False,64.629,"LINESTRING (2.3713107 51.0377756, 2.3718393 51.0382524)",,,,,
168674985,True,Rue du Gros Jack,residential,30,yes,False,73.863,"LINESTRING (2.3718393 51.0382524, 2.3710488 51.0386056, 2.371022 51.0386176, 2.3709782 51.0386372)",,,,,
72300725,False,Quai de la Citadelle,residential,30,,False,137.224,"LINESTRING (2.3718169 51.0375437, 2.3730003 51.0385282)",,,,,
72300725,False,Quai de la Citadelle,residential,30,,True,138.87400000000002,"LINESTRING (2.3718169 51.0375437, 2.3709247 51.0368009, 2.3708837 51.0367742, 2.3708442 51.0367503, 2.3708068 51.036732, 2.3707549 51.0367087, 2.3706925 51.0366828, 2.370628 51.0366616, 2.3705073 51.0366261)",,,,,
168674983,True,Rue de l'Entrepôt,residential,30,yes,False,35.389,"LINESTRING (2.3724288 51.0387975, 2.3720261 51.0389903)",,,,,
