osmid,oneway,name,highway,reversed,length,geometry,ref,lanes,maxspeed,tunnel,bridge
852721358,False,Santa Maria Avenue,primary,False,79.396,"LINESTRING (-99.510424 27.5057086, -99.5104312 27.5049946)",,2,,,
852721358,False,Santa Maria Avenue,primary,True,78.432,"LINESTRING (-99.510424 27.5057086, -99.5103988 27.5064136)",,2,,,
853109049,False,Farragut Street,residential,False,96.522,"LINESTRING (-99.510424 27.5057086, -99.5114026 27.505719)",,,,,
853109049,False,Farragut Street,residential,True,98.663,"LINESTRING (-99.510424 27.5057086, -99.5094237 27.5056981)",,,,,
31712729,False,Santa Maria Avenue,tertiary,True,85.455,"LINESTRING (-99.5103803 27.507932, -99.5103952 27.5071636)",,,,,
853255784,False,Santa Maria Avenue,tertiary,False,101.412,"LINESTRING (-99.5103803 27.507932, -99.5103734 27.508844)",,,,,
853255785,True,Victoria Street,tertiary,False,95.702,"LINESTRING (-99.5103803 27.507932, -99.50941 27.5079219)",,,,,
853109083,True,Washington Street,tertiary,False,98.675,"LINESTRING (-99.5103734 27.508844, -99.5113739 27.5088505)",,,,,
853255784,False,Santa Maria Avenue,tertiary,True,101.412,"LINESTRING (-99.5103734 27.508844, -99.5103803 27.507932)",,,,,
390133768,True,San Bernardo Avenue,residential,False,78.338,"LINESTRING (-99.504634 27.5042254, -99.5046298 27.5049299)",,,,,
390133769,True,Lincoln Street,residential,False,97.38,"LINESTRING (-99.504634 27.5042254, -99.5041133 27.5042268, -99.5036467 27.5042323)",,,,,
143801936,False,San Bernardo Avenue,secondary,False,100.666,"LINESTRING (-99.5046127 27.5078723, -99.5045907 27.5087774)",I 35 Bus,,30 mph,,
143801936,False,San Bernardo Avenue,secondary,True,86.474,"LINESTRING (-99.5046127 27.5078723, -99.504625 27.5070947)",I 35 Bus,,30 mph,,
853317712,True,Victoria Street,tertiary,False,109.618,"LINESTRING (-99.5046127 27.5078723, -99.5035013 27.5078608)",,,,,
21333935,False,Farragut Street,residential,True,110.936,"LINESTRING (-99.5046364 27.5056474, -99.5035122 27.5056145)",,,,,
30735518,False,San Bernardo Avenue,residential,False,79.785,"LINESTRING (-99.5046364 27.5056474, -99.5046298 27.5049299)",,,,,
30735518,False,San Bernardo Avenue,residential,True,78.605,"LINESTRING (-99.5046364 27.5056474, -99.5046315 27.5063543)",,,,,
21333935,False,Farragut Street,residential,False,97.657,"LINESTRING (-99.5046364 27.5056474, -99.5053003 27.5056544, -99.5054757 27.5056563, -99.5056265 27.5056579)",,,,,
143801936,False,San Bernardo Avenue,secondary,True,100.666,"LINESTRING (-99.5045907 27.5087774, -99.5046127 27.5078723)",I 35 Bus,,30 mph,,
853299588,True,Washington Street,tertiary,False,96.395,"LINESTRING (-99.5045907 27.5087774, -99.5055681 27.5087813)",,,,,
143801936,False,San Bernardo Avenue,secondary,False,108.38499999999999,"LINESTRING (-99.5045907 27.5087774, -99.5045854 27.5092282, -99.5045854 27.5095405, -99.5045854 27.5096933, -99.5045866 27.5097521)",I 35 Bus,,30 mph,,
30639493,True,Zaragosa Street,residential,False,95.119,"LINESTRING (-99.5036773 27.5021827, -99.5038155 27.5021833, -99.5046417 27.5021803)",,,,,
939666269,True,Santa Ursula Avenue,tertiary,False,68.152,"LINESTRING (-99.5036738 27.5027956, -99.5036773 27.5021827)",,,,,
30639501,True,Iturbide Street,residential,False,94.176,"LINESTRING (-99.5036585 27.5035072, -99.5046132 27.5035226)",,,,,
939666269,True,Santa Ursula Avenue,tertiary,False,79.14099999999999,"LINESTRING (-99.5036585 27.5035072, -99.5036651 27.503198, -99.5036738 27.5027956)",,,,,
939666269,True,Santa Ursula Avenue,tertiary,False,80.645,"LINESTRING (-99.5036467 27.5042323, -99.5036512 27.5041695, -99.5036585 27.5035072)",,,,,
31772269,True,San Dario Avenue,secondary,False,102.723,"LINESTRING (-99.5027554 27.5078531, -99.5027019 27.5081169, -99.5026596 27.5087716)",,3,,,
1106771063,True,Grant Street,residential,False,7.743,"LINESTRING (-99.5057346 27.5027804, -99.5056674 27.5028164)",,,,,
32029057,False,San Agustin Avenue,residential,True,64.023,"LINESTRING (-99.5057346 27.5027804, -99.5057324 27.5022818, -99.5057397 27.5022049)",,,,,
30639501,True,Iturbide Street,residential,False,98.427,"LINESTRING (-99.5065597 27.5035541, -99.5075575 27.5035702)",,,,,
"[739840766, 1106771063]",True,"['Flores Avenue', 'Grant Street']",residential,False,97.603,"LINESTRING (-99.5065597 27.5035541, -99.506579 27.5028902, -99.5065739 27.5028685, -99.5065615 27.502851, -99.5065408 27.50283, -99.5065164 27.5028148, -99.5064876 27.5028077, -99.5064354 27.5028038, -99.5063888 27.5027903)",,,,,
"[1212607776, 32029061]",True,"['Flores Avenue', 'Grant Street']",residential,False,108.112,"LINESTRING (-99.5065146 27.5027487, -99.5065512 27.5027889, -99.5065838 27.5028168, -99.5066104 27.5028352, -99.5066342 27.502842, -99.5066722 27.5028451, -99.5075677 27.5028617)",,,,,
1237727174,True,Grant Street,residential,False,13.261,"LINESTRING (-99.5065146 27.5027487, -99.5064369 27.5027777, -99.5063888 27.5027903)",,,,,
1106771063,True,Grant Street,residential,False,64.532,"LINESTRING (-99.5063888 27.5027903, -99.5057346 27.5027804)",,,,,
