osmid,name,highway,oneway,reversed,length,geometry,ref,lanes,junction,bridge,maxspeed,tunnel
99090577,Rue Thiers,secondary,False,True,85.541,"LINESTRING (4.9385921 49.7017159, 4.939089 49.7018155, 4.9397282 49.7019437)",,2,,,,
187089850,Boulevard Fabert,residential,False,True,81.434,"LINESTRING (4.9385921 49.7017159, 4.9385908 49.701606, 4.9386048 49.7014222, 4.9386149 49.7012884, 4.938638 49.7009843)",,,,,,
99090577,Rue Thiers,secondary,False,True,72.357,"LINESTRING (4.9397282 49.7019437, 4.9406892 49.7021364)",,2,,,,
187089832,Rue de Navière,residential,False,True,87.24,"LINESTRING (4.9397282 49.7019437, 4.9393656 49.7026924)",,,,,,
897609961,Rue de Mirbritz,residential,True,False,105.787,"LINESTRING (4.9397282 49.7019437, 4.9401731 49.7010369)",,,,,,
99090577,Rue Thiers,secondary,False,False,85.541,"LINESTRING (4.9397282 49.7019437, 4.939089 49.7018155, 4.9385921 49.7017159)",,2,,,,
99090577,Rue Thiers,secondary,False,False,72.357,"LINESTRING (4.9406892 49.7021364, 4.9397282 49.7019437)",,2,,,,
99090577,Rue Thiers,secondary,False,True,48.498,"LINESTRING (4.9406892 49.7021364, 4.9413333 49.7022656)",,2,,,,
187089845,Rue Jean Jeannon,residential,True,False,87.644,"LINESTRING (4.9406892 49.7021364, 4.9403173 49.702887)",,,,,,
235334873,Rue Jules Clin,residential,False,False,167.65100000000004,"LINESTRING (4.9406892 49.7021364, 4.9411005 49.7012972, 4.9411192 49.7012496, 4.941095 49.7012055, 4.9410519 49.7011866, 4.9409711 49.7011767, 4.9408876 49.7011806, 4.9408339 49.7012066, 4.9407357 49.7012875, 4.940697 49.7013431, 4.9406068 49.7015168)",,,,,,
99090577,Rue Thiers,secondary,False,False,48.498,"LINESTRING (4.9413333 49.7022656, 4.9406892 49.7021364)",,2,,,,
99090577,Rue Thiers,secondary,False,True,47.277,"LINESTRING (4.9413333 49.7022656, 4.9419612 49.7023915)",,2,,,,
187089829,Avenue de la Marck,residential,True,False,87.906,"LINESTRING (4.9413333 49.7022656, 4.9409659 49.7030196)",,,,,,
187089846,Boulevard Fabert,residential,False,False,89.644,"LINESTRING (4.9385275 49.702521, 4.9385921 49.7017159)",,,,,,
187089846,Boulevard Fabert,residential,False,True,83.852,"LINESTRING (4.9385275 49.702521, 4.9384819 49.7030611, 4.9384645 49.703274)",,,,,,
897609963,Rue Colbert,residential,False,False,63.214,"LINESTRING (4.9385275 49.702521, 4.939182 49.7026548, 4.9393656 49.7026924)",,,,,,
187089832,Rue de Navière,residential,False,False,87.24,"LINESTRING (4.9393656 49.7026924, 4.9397282 49.7019437)",,,,,,
187089844,Rue Colbert,residential,False,False,71.781,"LINESTRING (4.9393656 49.7026924, 4.9403173 49.702887)",,,,,,
897609962,Rue de Navière,residential,True,False,81.544,"LINESTRING (4.9393656 49.7026924, 4.9390266 49.7033922)",,,,,,
897609963,Rue Colbert,residential,False,True,63.214,"LINESTRING (4.9393656 49.7026924, 4.939182 49.7026548, 4.9385275 49.702521)",,,,,,
187089844,Rue Colbert,residential,False,False,48.919,"LINESTRING (4.9403173 49.702887, 4.9409659 49.7030196)",,,,,,
187089844,Rue Colbert,residential,False,True,71.781,"LINESTRING (4.9403173 49.702887, 4.9393656 49.7026924)",,,,,,
187089845,Rue Jean Jeannon,residential,True,False,82.015,"LINESTRING (4.9403173 49.702887, 4.9399693 49.7035894)",,,,,,
187089844,Rue Colbert,residential,False,False,54.479,"LINESTRING (4.9409659 49.7030196, 4.9416882 49.7031673)",,,,,,
187089844,Rue Colbert,residential,False,True,48.919,"LINESTRING (4.9409659 49.7030196, 4.9403173 49.702887)",,,,,,
187089844,Rue Colbert,residential,False,True,54.479,"LINESTRING (4.9416882 49.7031673, 4.9409659 49.7030196)",,,,,,
187089838,Rue Macdonald,residential,False,False,42.506,"LINESTRING (4.9384645 49.703274, 4.9390266 49.7033922)",,,,,,
187089846,Boulevard Fabert,residential,False,False,83.852,"LINESTRING (4.9384645 49.703274, 4.9384819 49.7030611, 4.9385275 49.702521)",,,,,,
187089846,Boulevard Fabert,residential,False,True,89.125,"LINESTRING (4.9384645 49.703274, 4.9384618 49.7033066, 4.9384594 49.7033362, 4.9383989 49.7040744)",,,,,,
187089838,Rue Macdonald,residential,False,False,71.252,"LINESTRING (4.9390266 49.7033922, 4.9399693 49.7035894)",,,,,,
187089838,Rue Macdonald,residential,False,True,42.506,"LINESTRING (4.9390266 49.7033922, 4.9384645 49.703274)",,,,,,
187089838,Rue Macdonald,residential,False,False,32.003,"LINESTRING (4.9399693 49.7035894, 4.9403927 49.703678)",,,,,,
187089838,Rue Macdonald,residential,False,True,71.252,"LINESTRING (4.9399693 49.7035894, 4.9390266 49.7033922)",,,,,,
187089838,Rue Macdonald,residential,False,True,32.003,"LINESTRING (4.9403927 49.703678, 4.9399693 49.7035894)",,,,,,
187089846,Boulevard Fabert,residential,False,False,89.125,"LINESTRING (4.9383989 49.7040744, 4.9384594 49.7033362, 4.9384618 49.7033066, 4.9384645 49.703274)",,,,,,
186949409,,tertiary,True,False,8.673,"LINESTRING (4.9477611 49.7035913, 4.9477895 49.7036097, 4.9478066 49.7036332, 4.9478106 49.7036591)",,1,roundabout,,,
217895315,Avenue Aristide Briand,tertiary,True,False,27.463,"LINESTRING (4.9477611 49.7035913, 4.9478939 49.703582, 4.9481356 49.7036188)",,1,,,,
99090577,Rue Thiers,secondary,False,False,47.277,"LINESTRING (4.9419612 49.7023915, 4.9413333 49.7022656)",,2,,,,
407171875,Rue Renan,residential,True,False,88.471,"LINESTRING (4.9419612 49.7023915, 4.9416882 49.7031673)",,,,,,
"[99090577, 99090589, 99090583]","['Place Turenne', 'Rue Thiers']",secondary,False,True,106.24499999999999,"LINESTRING (4.9419612 49.7023915, 4.9422045 49.7024402, 4.9430299 49.7026057, 4.9431474 49.7026293, 4.9433723 49.7026744)",,2,,yes,,
149951155,Rue de Thionville,residential,False,False,46.331,"LINESTRING (4.9476694 49.6995988, 4.9476877 49.7000153)",,,,,,
149951155,Rue de Thionville,residential,False,True,41.554,"LINESTRING (4.9476694 49.6995988, 4.9476662 49.6992251)",,,,,,
294030534,Rue Crussy,residential,True,False,83.201,"LINESTRING (4.9476694 49.6995988, 4.9465138 49.6996335)",,1,,,,
365545308,Place Crussy,living_street,False,False,21.344,"LINESTRING (4.9465138 49.6996335, 4.9465382 49.6998248)",,,,,20,
"[149948786, 365545308]","['Rue de Metz', 'Place Crussy']","['residential', 'living_street']",False,True,135.035,"LINESTRING (4.9465138 49.6996335, 4.9464689 49.6993599, 4.9464549 49.6991435, 4.9464335 49.6990867, 4.946367 49.6990403, 4.9462704 49.6990212, 4.9456197 49.6989171, 4.9455255 49.6989122, 4.9454645 49.6989014)",,,,,20,
149949480,Rue Sainte-Barbe,living_street,True,False,29.172,"LINESTRING (4.946566 49.7013085, 4.9462876 49.7011177)",,,,,20,
303170559,Rue Saint-Charles,living_street,False,False,67.054,"LINESTRING (4.946566 49.7013085, 4.9471538 49.7008404)",,,,,20,
365455511,Rue des Caquettes,residential,True,False,125.047,"LINESTRING (4.9442561 49.7032959, 4.9442057 49.7033358, 4.9429618 49.7040459)",,,,,,
365563078,Rue Norbert,residential,True,False,49.436,"LINESTRING (4.9442561 49.7032959, 4.9444067 49.7031652, 4.9444744 49.7031064, 4.9446329 49.702969, 4.9446525 49.7029344)",,,,,,
897609969,Rampe des Capucins,residential,False,False,20.450000000000003,"LINESTRING (4.9442561 49.7032959, 4.9443305 49.70336, 4.9444004 49.7034534)",,,,,,
365455508,,residential,False,False,18.993,"LINESTRING (4.9429618 49.7040459, 4.9428004 49.7039107)",,,,,,
897609965,Rue des Caquettes,residential,False,True,21.447,"LINESTRING (4.9429618 49.7040459, 4.9429155 49.704082, 4.9428522 49.7041571, 4.9427741 49.7041903)",,,,,,
365455510,Rue Rovigo,residential,True,False,71.139,"LINESTRING (4.9427741 49.7041903, 4.941932 49.704526)",,,,,,
365455503,Impasse de Rovigo,residential,False,True,53.477999999999994,"LINESTRING (4.9427741 49.7041903, 4.9427912 49.704224, 4.9427695 49.7042722, 4.9424811 49.7046207)",,,,,,
897609965,Rue des Caquettes,residential,False,False,21.447,"LINESTRING (4.9427741 49.7041903, 4.9428522 49.7041571, 4.9429155 49.704082, 4.9429618 49.7040459)",,,,,,
897609967,Rue Blanpain,residential,False,False,16.45,"LINESTRING (4.941932 49.704526, 4.9417729 49.7044197)",,,,,,
365594177,Rue Blanpain,secondary,False,False,93.831,"LINESTRING (4.941932 49.704526, 4.9421411 49.7043174, 4.9422695 49.7041905, 4.9423205 49.7041548, 4.9423895 49.7041153, 4.9428004 49.7039107)",D 5,2,,,,
"[306817313, 365594181]","['Place Saint-Vincent de Paul', 'Rue Rovigo']",secondary,False,True,92.32999999999998,"LINESTRING (4.941932 49.704526, 4.9417431 49.7046481, 4.9412634 49.7048881, 4.9410907 49.7049745, 4.9409336 49.7050459)",D 5,2,,,,
365455503,Impasse de Rovigo,residential,False,False,53.478,"LINESTRING (4.9424811 49.7046207, 4.9427695 49.7042722, 4.9427912 49.704224, 4.9427741 49.7041903)",,,,,,
149949410,Rue Saint-Michel,living_street,True,False,14.954,"LINESTRING (4.9469224 49.7023099, 4.9470643 49.7024082)",,,,,20,
365460097,Rue d'En Bas,living_street,False,True,53.59,"LINESTRING (4.9469224 49.7023099, 4.946349 49.7026177)",,,,,20,
365460091,Place du Barbeau,residential,False,False,17.43,"LINESTRING (4.946349 49.7026177, 4.9465274 49.7027238)",,,,,,
365460091,Place du Barbeau,residential,False,True,33.834,"LINESTRING (4.946349 49.7026177, 4.9459858 49.7028111)",,,,,,
365460097,Rue d'En Bas,living_street,False,False,53.59,"LINESTRING (4.946349 49.7026177, 4.9469224 49.7023099)",,,,,20,
99090572,Rue du Château,residential,False,False,25.751,"LINESTRING (4.9465274 49.7027238, 4.9467889 49.7025656)",,,,,,
99090572,Rue du Château,residential,False,True,28.887,"LINESTRING (4.9465274 49.7027238, 4.9462341 49.7029013)",,,,,,
365460091,Place du Barbeau,residential,False,True,17.43,"LINESTRING (4.9465274 49.7027238, 4.946349 49.7026177)",,,,,,
365460091,Place du Barbeau,residential,False,False,33.834,"LINESTRING (4.9459858 49.7028111, 4.946349 49.7026177)",,,,,,
149949100,Rue du Rivage,living_street,True,False,60.548,"LINESTRING (4.9459858 49.7028111, 4.9459649 49.7028034, 4.9458906 49.7027761, 4.9454924 49.7026163, 4.9452683 49.7025263)",,,,,,
897609967,Rue Blanpain,residential,False,True,16.45,"LINESTRING (4.9417729 49.7044197, 4.941932 49.704526)",,,,,,
365507566,Rue Blanpain,residential,True,False,60.08,"LINESTRING (4.9417729 49.7044197, 4.9416756 49.7044204, 4.9410161 49.7046348)",,,,,,
897609966,Rue Blanpain,residential,False,False,21.202,"LINESTRING (4.9410161 49.7046348, 4.9407698 49.7047396)",,,,,,
897609966,Rue Blanpain,residential,False,True,21.202,"LINESTRING (4.9407698 49.7047396, 4.9410161 49.7046348)",,,,,,
99090573,Rue de la Rochefoucauld,tertiary,False,False,45.432,"LINESTRING (4.9446525 49.7029344, 4.944835 49.7029709, 4.945256 49.7030552)",,2,,,,
99090573,Rue de la Rochefoucauld,tertiary,False,True,58.459,"LINESTRING (4.9446525 49.7029344, 4.9445193 49.7029073, 4.9440008 49.702802, 4.943877 49.7027768)",,2,,,,
99090573,Rue de la Rochefoucauld,tertiary,False,False,42.574999999999996,"LINESTRING (4.945256 49.7030552, 4.9457282 49.7031497, 4.9458216 49.7031683)",,2,,,,
99090573,Rue de la Rochefoucauld,tertiary,False,True,45.432,"LINESTRING (4.945256 49.7030552, 4.944835 49.7029709, 4.9446525 49.7029344)",,2,,,,
365563079,Rue de Sillery,residential,True,False,78.102,"LINESTRING (4.945256 49.7030552, 4.9452279 49.7030951, 4.9446571 49.7034142, 4.9444004 49.7034534)",,,,,,
897609969,Rampe des Capucins,residential,False,True,20.450000000000003,"LINESTRING (4.9444004 49.7034534, 4.9443305 49.70336, 4.9442561 49.7032959)",,,,,,
365582432,Rue du Dijonval,residential,False,True,57.152,"LINESTRING (4.9372499 49.705593, 4.9373017 49.7056379, 4.9373311 49.7056733, 4.9373122 49.7057128, 4.9372083 49.7058092, 4.9370303 49.7059729, 4.9369822 49.7060228)",,,,,,
186949433,Rue des Voyards,residential,False,False,36.353,"LINESTRING (4.9497631 49.6991568, 4.9492907 49.6992731)",,,,,,
186949433,Rue des Voyards,residential,False,True,28.898,"LINESTRING (4.9497631 49.6991568, 4.9501478 49.6990818)",,,,,,
365589237,Rue Jean Petit,residential,True,False,58.679,"LINESTRING (4.9497631 49.6991568, 4.9497808 49.6994294, 4.9497552 49.6994563, 4.949424 49.6995193)",,,,,,
186949433,Rue des Voyards,residential,False,False,31.725,"LINESTRING (4.9492907 49.6992731, 4.9488785 49.6993747)",,,,,,
186949433,Rue des Voyards,residential,False,True,36.353,"LINESTRING (4.9492907 49.6992731, 4.9497631 49.6991568)",,,,,,
365589258,Rue Turenne,residential,True,False,29.006,"LINESTRING (4.949424 49.6995193, 4.9492907 49.6992731)",,,,,,
149948787,Rue Michelet,residential,True,False,72.411,"LINESTRING (4.9461398 49.6997509, 4.9454927 49.6996403, 4.9451664 49.6995845)",,,,,,
365589252,Rue Monard,residential,False,False,45.497,"LINESTRING (4.9461398 49.6997509, 4.9460786 49.6998917, 4.9459686 49.7001448)",,,,,,
365589258,Rue Turenne,residential,True,False,40.942,"LINESTRING (4.9496122 49.6998668, 4.949424 49.6995193)",,,,,,
776338615,Rue du Ménil,residential,True,False,24.272,"LINESTRING (4.9496122 49.6998668, 4.9499292 49.6997919)",,,,,30,
365453117,Boulevard Georges Delaw,residential,False,False,66.907,"LINESTRING (4.9474941 49.7046092, 4.9466657 49.7048831)",,,,,30,
"[365594179, 365594180]","['Rue Pierre Demoulin', 'Rue Peyran']",residential,False,True,277.508,"LINESTRING (4.9474941 49.7046092, 4.9481833 49.7054237, 4.9481629 49.7054448, 4.9476687 49.7055513, 4.9471427 49.7056646, 4.947105 49.7056508, 4.9466948 49.7049202, 4.9466657 49.7048831)",,,,,,
365453117,Boulevard Georges Delaw,residential,False,True,92.259,"LINESTRING (4.9474941 49.7046092, 4.9479333 49.7044635, 4.9486402 49.7042364)",,,,,30,
365453117,Boulevard Georges Delaw,residential,False,True,66.907,"LINESTRING (4.9466657 49.7048831, 4.9474941 49.7046092)",,,,,30,
"[365594179, 365594180]","['Rue Pierre Demoulin', 'Rue Peyran']",residential,False,False,277.50800000000004,"LINESTRING (4.9466657 49.7048831, 4.9466948 49.7049202, 4.947105 49.7056508, 4.9471427 49.7056646, 4.9476687 49.7055513, 4.9481629 49.7054448, 4.9481833 49.7054237, 4.9474941 49.7046092)",,,,,,
365453117,Boulevard Georges Delaw,residential,False,False,75.815,"LINESTRING (4.9466657 49.7048831, 4.9463602 49.7049847, 4.9461292 49.7050785, 4.9458062 49.7052698)",,,,,30,
186949416,Avenue Winston Churchill,residential,False,True,26.953,"LINESTRING (4.944156 49.7046274, 4.9444845 49.7047441)",,,,,30,
"[306817313, 365594181]","['Place Saint-Vincent de Paul', 'Rue Rovigo']",secondary,False,False,92.33,"LINESTRING (4.9409336 49.7050459, 4.9410907 49.7049745, 4.9412634 49.7048881, 4.9417431 49.7046481, 4.941932 49.704526)",D 5,2,,,,
"[306817312, 306817313]","['Avenue du Général Margueritte', 'Place Saint-Vincent de Paul']",secondary,False,True,276.053,"LINESTRING (4.9409336 49.7050459, 4.940757 49.7051087, 4.9406385 49.7051501, 4.9406065 49.7051609, 4.940421 49.7052501, 4.9403899 49.705265, 4.9400486 49.7054645, 4.9397596 49.70563, 4.9396512 49.7056922, 4.9396145 49.7057132, 4.939031 49.7060556, 4.9387353 49.7062359, 4.9386624 49.7062804, 4.9384886 49.7063864, 4.9380299 49.7066592)",D 5,,,,,
365677669,Rampe d'Asfeld,residential,False,False,251.904,"LINESTRING (4.9409336 49.7050459, 4.9413724 49.7054551, 4.9414506 49.7054981, 4.9415894 49.7055449, 4.9419631 49.7056587, 4.9422719 49.7057528, 4.942352 49.7057958, 4.9424733 49.7058969, 4.9429689 49.7064003, 4.9432549 49.7066613)",,,,,,
365677669,Rampe d'Asfeld,residential,False,True,251.904,"LINESTRING (4.9432549 49.7066613, 4.9429689 49.7064003, 4.9424733 49.7058969, 4.942352 49.7057958, 4.9422719 49.7057528, 4.9419631 49.7056587, 4.9415894 49.7055449, 4.9414506 49.7054981, 4.9413724 49.7054551, 4.9409336 49.7050459)",,,,,,
365677679,,residential,False,True,245.675,"LINESTRING (4.9432549 49.7066613, 4.9451586 49.7051523, 4.9452636 49.7050543, 4.9452818 49.7049812, 4.9452716 49.7049129)",,,,,,
149951318,Rue de Mulhouse,residential,False,True,42.026,"LINESTRING (4.9484389 49.6994785, 4.9485464 49.699107)",,,,,,
149951318,Rue de Mulhouse,residential,False,False,58.428,"LINESTRING (4.9484389 49.6994785, 4.9483381 49.6999319, 4.9483325 49.6999992)",,,,,,
"[186949433, 470681859, 470681860]",Rue des Voyards,residential,False,True,33.658,"LINESTRING (4.9484389 49.6994785, 4.9485685 49.6994475, 4.9487477 49.6994046, 4.9488785 49.6993747)",,,,,,building_passage
186949433,Rue des Voyards,residential,False,False,28.898,"LINESTRING (4.9501478 49.6990818, 4.9497631 49.6991568)",,,,,,
303170559,Rue Saint-Charles,living_street,False,True,67.054,"LINESTRING (4.9471538 49.7008404, 4.946566 49.7013085)",,,,,20,
"[557685579, 149948789, 1225911990]","['Rue Catherine Jablonski', 'Place de la Halle', ""Place d'Armes""]",living_street,True,False,25.314,"LINESTRING (4.9476692 49.7008275, 4.9477043 49.7008425, 4.9479401 49.7008897, 4.94799 49.7008923, 4.9480026 49.7008902)",,,,,20,
"[149949251, 564753838]",Rue de l'Horloge,living_street,True,False,97.368,"LINESTRING (4.9476692 49.7008275, 4.947597 49.700955, 4.9475658 49.7010203, 4.9475468 49.7010539, 4.9472548 49.7012452, 4.9468562 49.7015063)",,,,,20,
149951320,Place de la Halle,living_street,True,False,103.009,"LINESTRING (4.9480026 49.7008902, 4.9480177 49.7008878, 4.9480333 49.70088, 4.9480454 49.7008621, 4.9480575 49.7008352, 4.9480776 49.7007935, 4.9481705 49.700566, 4.9481889 49.7004948, 4.948327 49.7000642, 4.9483325 49.6999992)",,,,,,
1119598968,,secondary,True,False,17.535,"LINESTRING (4.9441856 49.7018465, 4.9444069 49.7019127)",,1,roundabout,,30,
"[149949098, 1053390954, 879479380]","['Avenue du Maréchal Leclerc', 'Place Goulden']",secondary,False,"[False, True]",94.023,"LINESTRING (4.9441856 49.7018465, 4.944202 49.7018105, 4.9442115 49.7017896, 4.9442288 49.7017515, 4.9442705 49.7016597, 4.9445493 49.7010343)",,2,,,,
186949416,Avenue Winston Churchill,residential,False,False,26.953,"LINESTRING (4.9444845 49.7047441, 4.944156 49.7046274)",,,,,30,
186949416,Avenue Winston Churchill,residential,False,True,60.885,"LINESTRING (4.9444845 49.7047441, 4.9447085 49.7048237, 4.9448304 49.7048644, 4.9450579 49.7049142, 4.9452716 49.7049129)",,,,,30,
365455507,Rampe des Capucins,residential,True,False,161.726,"LINESTRING (4.9444845 49.7047441, 4.9448442 49.704562, 4.9448646 49.7045517, 4.9447202 49.7041702, 4.9446337 49.7038902, 4.9445972 49.703772, 4.9444689 49.703545, 4.9444433 49.7035108, 4.9444004 49.7034534)",,,,,,
99090572,Rue du Château,residential,False,True,25.751,"LINESTRING (4.9467889 49.7025656, 4.9465274 49.7027238)",,,,,,
897609972,,residential,False,False,21.394,"LINESTRING (4.9467889 49.7025656, 4.9470218 49.7026853)",,,,,,
99090572,Rue du Château,residential,False,False,26.432000000000002,"LINESTRING (4.9467889 49.7025656, 4.9468176 49.7025482, 4.9470643 49.7024082)",,,,,,
235334873,Rue Jules Clin,residential,False,True,167.651,"LINESTRING (4.9406068 49.7015168, 4.940697 49.7013431, 4.9407357 49.7012875, 4.9408339 49.7012066, 4.9408876 49.7011806, 4.9409711 49.7011767, 4.9410519 49.7011866, 4.941095 49.7012055, 4.9411192 49.7012496, 4.9411005 49.7012972, 4.9406892 49.7021364)",,,,,,
99082843,,secondary,True,False,23.406,"LINESTRING (4.9437796 49.7025892, 4.9438271 49.702618, 4.9438622 49.7026534, 4.943883 49.7026933, 4.943888 49.7027353, 4.943877 49.7027768)",,1,roundabout,,,
99082843,,secondary,True,False,8.321,"LINESTRING (4.9436743 49.7025595, 4.9437115 49.702566, 4.9437469 49.702576, 4.9437796 49.7025892)",,1,roundabout,,,
1118624418,Rue de la Comédie,unclassified,True,False,68.792,"LINESTRING (4.9436743 49.7025595, 4.9440033 49.7021925, 4.9440622 49.7021188, 4.9440945 49.7020472, 4.9441105 49.7020118)",,1,,,50,
149763087,Place d'Harcourt,secondary,True,False,48.093,"LINESTRING (4.9433053 49.7036271, 4.9431799 49.7036956, 4.9428004 49.7039107)",D 5,1,,,,
1236531549,,secondary_link,True,False,24.935,"LINESTRING (4.9433053 49.7036271, 4.9432332 49.7036484, 4.9431858 49.7036484, 4.9431509 49.7036431, 4.9431235 49.7036346, 4.9431013 49.70362, 4.9430847 49.7036028, 4.9430682 49.7035811, 4.9430534 49.7035479)",,,,,,
"[365594176, 149763093]","['Place Turenne', ""Place d'Harcourt""]",secondary,True,False,83.695,"LINESTRING (4.9430534 49.7035479, 4.9430637 49.7034408, 4.9430786 49.7033862, 4.9433447 49.702959, 4.9433618 49.7029316, 4.9434256 49.7028407)",D 5,1,,,,
