osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge,tunnel,maxspeed
229133456,1,,Westchester Avenue,tertiary,True,False,85.86,"LINESTRING (-73.6638504 41.0003004, -73.663703 41.0001542, -73.6635662 41.0001178, -73.6633275 41.0000854, -73.6631559 41.000053, -73.6629407 41.0000506)",,,
656864086,2,US 1,North Main Street,primary,False,False,54.163999999999994,"LINESTRING (-73.6638504 41.0003004, -73.6636728 41.0004144, -73.6635737 41.0004829, -73.663548 41.0005113, -73.6635163 41.0005555, -73.6634717 41.0006038, -73.6634454 41.0006323, -73.6634189 41.0006566)",,,
792708916,2,,Westchester Avenue,secondary,False,False,62.968,"LINESTRING (-73.6638504 41.0003004, -73.664052 41.0003982, -73.664503 41.000579)",,,
229133440,,,,tertiary_link,True,False,35.572,"LINESTRING (-73.6634189 41.0006566, -73.6635099 41.0006238, -73.6635582 41.0006019, -73.6635931 41.0005915, -73.663636 41.0005874, -73.6636842 41.0005996, -73.6637003 41.0006198, -73.6637111 41.0006502, -73.6637152 41.000697)",,,
656864086,2,US 1,North Main Street,primary,False,False,141.71499999999997,"LINESTRING (-73.6634189 41.0006566, -73.6633559 41.0007144, -73.663238 41.0008365, -73.6626473 41.0014797, -73.6625164 41.0016296, -73.6624507 41.0017004)",,,
656864086,2,US 1,North Main Street,primary,False,True,54.164,"LINESTRING (-73.6634189 41.0006566, -73.6634454 41.0006323, -73.6634717 41.0006038, -73.6635163 41.0005555, -73.663548 41.0005113, -73.6635737 41.0004829, -73.6636728 41.0004144, -73.6638504 41.0003004)",,,
229122108,,,Adee Street,tertiary,False,True,63.624,"LINESTRING (-73.6624507 41.0017004, -73.6626359 41.0017419, -73.6630103 41.0017846, -73.6631118 41.001794, -73.6631756 41.0018353)",,,
656864085,,,Adee Street,tertiary,False,False,72.445,"LINESTRING (-73.6624507 41.0017004, -73.6622471 41.0016563, -73.6617658 41.0015392, -73.6616298 41.0014996)",,,
656864086,2,US 1,North Main Street,primary,False,True,141.715,"LINESTRING (-73.6624507 41.0017004, -73.6625164 41.0016296, -73.6626473 41.0014797, -73.663238 41.0008365, -73.6633559 41.0007144, -73.6634189 41.0006566)",,,
667551607,2,US 1,North Main Street,primary,False,False,107.928,"LINESTRING (-73.6624507 41.0017004, -73.6623556 41.0018028, -73.6621228 41.0020935, -73.6620164 41.0022557, -73.6618645 41.0024461, -73.661788 41.002531)",,,
23529985,2,,Pearl Street,tertiary,False,False,148.99,"LINESTRING (-73.6658422 41.0015511, -73.6659148 41.0014411, -73.6662292 41.0009918, -73.666354 41.0008136, -73.666668 41.000365)",,,
50250353,2,NY 120A,Westchester Avenue,secondary,False,False,98.968,"LINESTRING (-73.6658422 41.0015511, -73.6660313 41.0017125, -73.6665678 41.0021483, -73.6666471 41.002201)",,,
229254719,2,,Westchester Avenue,secondary,False,True,78.35,"LINESTRING (-73.6658422 41.0015511, -73.6657684 41.0014882, -73.6653484 41.0011456, -73.6652131 41.0010305)",,,
229254726,,NY 120A,North Pearl Street,secondary,False,False,109.111,"LINESTRING (-73.6658422 41.0015511, -73.6657623 41.0016796, -73.665496 41.002088, -73.6652769 41.0023736, -73.6652476 41.002423)",,,
23503379,,,Broad Street,tertiary,False,False,134.439,"LINESTRING (-73.6652131 41.0010305, -73.6651521 41.0011234, -73.664897 41.001409, -73.66462 41.001794, -73.6644661 41.0020087, -73.6644166 41.002078)",,,
229254719,2,,Westchester Avenue,secondary,False,False,78.35000000000001,"LINESTRING (-73.6652131 41.0010305, -73.6653484 41.0011456, -73.6657684 41.0014882, -73.6658422 41.0015511)",,,
"[792708915, 792708916, 229254719]",2,,Westchester Avenue,secondary,False,True,78.563,"LINESTRING (-73.6652131 41.0010305, -73.6651274 41.0009629, -73.6649053 41.0007895, -73.6647917 41.0007088, -73.6646646 41.0006429, -73.6645486 41.000597, -73.664503 41.000579)",,yes,
"[1213232587, 1213232588, 229254725]",,,New Broad Street,residential,False,False,254.08,"LINESTRING (-73.6652131 41.0010305, -73.6655036 41.0005877, -73.6657836 41.0001982, -73.6658918 41.0000476, -73.666069 40.9998282, -73.6663038 40.9995377, -73.6667147 40.9990485)",,,
229254726,,NY 120A,North Pearl Street,secondary,False,False,189.194,"LINESTRING (-73.6652476 41.002423, -73.6651962 41.0024937, -73.6649482 41.0028442, -73.6648437 41.0029573, -73.6647383 41.0030467, -73.6646339 41.0031191, -73.6645018 41.003193, -73.6643194 41.003276, -73.6641436 41.0033312, -73.663777 41.003425, -73.6636626 41.003533)",,,
229254726,,NY 120A,North Pearl Street,secondary,False,True,109.111,"LINESTRING (-73.6652476 41.002423, -73.6652769 41.0023736, -73.665496 41.002088, -73.6657623 41.0016796, -73.6658422 41.0015511)",,,
229258941,,,Irving Avenue,tertiary,False,False,36.08,"LINESTRING (-73.6652476 41.002423, -73.6653595 41.0024644, -73.6656264 41.0025763)",,,
229258941,,,Irving Avenue,tertiary,False,True,79.608,"LINESTRING (-73.6652476 41.002423, -73.6651093 41.0023719, -73.6644166 41.002078)",,,
229258941,,,Irving Avenue,tertiary,False,False,251.601,"LINESTRING (-73.6663907 41.0029286, -73.6664943 41.0030015, -73.6667817 41.0031585, -73.6672061 41.0033904, -73.6674114 41.0035026, -73.6675985 41.0036049, -73.6685238 41.0041105, -73.6687179 41.0042166, -73.6688074 41.0042665)",,,
229258941,,,Irving Avenue,tertiary,False,True,75.345,"LINESTRING (-73.6663907 41.0029286, -73.6663003 41.0028677, -73.6657178 41.0026155, -73.6656264 41.0025763)",,,
229835708,,,Poningo Street,tertiary,False,False,86.872,"LINESTRING (-73.6663907 41.0029286, -73.6663442 41.0030592, -73.6661206 41.0036828)",,,
229835708,,,Poningo Street,tertiary,False,True,83.71700000000001,"LINESTRING (-73.6663907 41.0029286, -73.6664189 41.0028494, -73.666602 41.0023295, -73.6666471 41.002201)",,,
23503379,,,Broad Street,tertiary,False,False,134.373,"LINESTRING (-73.6644166 41.002078, -73.664371 41.0021419, -73.6642003 41.0023834, -73.6639897 41.0026814, -73.6639126 41.0027844, -73.6638457 41.0028503, -73.6637684 41.0028972, -73.6637033 41.0029182, -73.6635563 41.0029578, -73.6634638 41.0029904)",,,
23503379,,,Broad Street,tertiary,False,True,134.439,"LINESTRING (-73.6644166 41.002078, -73.6644661 41.0020087, -73.66462 41.001794, -73.664897 41.001409, -73.6651521 41.0011234, -73.6652131 41.0010305)",,,
229258941,,,Irving Avenue,tertiary,False,False,79.608,"LINESTRING (-73.6644166 41.002078, -73.6651093 41.0023719, -73.6652476 41.002423)",,,
23528848,2,,Haseco Avenue,tertiary,False,False,82.956,"LINESTRING (-73.6688074 41.0042665, -73.6687448 41.0043963, -73.6685614 41.0047814, -73.6684724 41.0049684)",,,
23528848,2,,Haseco Avenue,tertiary,False,True,104.46300000000001,"LINESTRING (-73.6688074 41.0042665, -73.6688645 41.004133, -73.6691276 41.0035671, -73.6692151 41.0033789)",,,
229258941,,,Irving Avenue,tertiary,False,False,64.908,"LINESTRING (-73.6688074 41.0042665, -73.6689042 41.0043205, -73.6693933 41.0045885, -73.6694316 41.0046112)",,,
229258941,,,Irving Avenue,tertiary,False,True,251.60099999999997,"LINESTRING (-73.6688074 41.0042665, -73.6687179 41.0042166, -73.6685238 41.0041105, -73.6675985 41.0036049, -73.6674114 41.0035026, -73.6672061 41.0033904, -73.6667817 41.0031585, -73.6664943 41.0030015, -73.6663907 41.0029286)",,,
229258941,,,Irving Avenue,tertiary,False,True,80.432,"LINESTRING (-73.6712474 41.0056188, -73.6711876 41.0055841, -73.6704751 41.0051904)",,,
23476989,,,Exchange Place,residential,True,False,236.02400000000003,"LINESTRING (-73.6694316 41.0046112, -73.6690968 41.0050981, -73.6689852 41.0052201, -73.668862 41.0054176, -73.668816 41.005546, -73.6687802 41.0056549, -73.668735 41.0057439, -73.6685475 41.0060637, -73.6685165 41.0061147, -73.6684786 41.0061533, -73.6684285 41.0061618, -73.668378 41.0061481, -73.6679726 41.0060143)",,,
229258941,,,Irving Avenue,tertiary,False,False,108.71900000000001,"LINESTRING (-73.6694316 41.0046112, -73.6695112 41.0046532, -73.669673 41.0047516, -73.6704751 41.0051904)",,,
229258941,,,Irving Avenue,tertiary,False,True,64.908,"LINESTRING (-73.6694316 41.0046112, -73.6693933 41.0045885, -73.6689042 41.0043205, -73.6688074 41.0042665)",,,
23503267,,,Smith Street,residential,True,False,342.44199999999995,"LINESTRING (-73.6666471 41.002201, -73.6666545 41.0020874, -73.6669189 41.001677, -73.6670099 41.0015391, -73.667332 41.001051, -73.6679114 41.0001956, -73.6680707 40.999956, -73.668291 40.999652, -73.6684427 40.9994468)",,,
50250353,2,NY 120A,Westchester Avenue,secondary,False,False,52.444,"LINESTRING (-73.6666471 41.002201, -73.6667586 41.0022752, -73.6669336 41.002368, -73.6671478 41.0024824)",,,
50250353,2,NY 120A,Westchester Avenue,secondary,False,True,98.968,"LINESTRING (-73.6666471 41.002201, -73.6665678 41.0021483, -73.6660313 41.0017125, -73.6658422 41.0015511)",,,
229835708,,,Poningo Street,tertiary,False,False,83.717,"LINESTRING (-73.6666471 41.002201, -73.666602 41.0023295, -73.6664189 41.0028494, -73.6663907 41.0029286)",,,
"[229133443, 23474837]",,,"['Westchester Avenue', 'Traverse Avenue']","['residential', 'tertiary']",False,"[False, True]",179.379,"LINESTRING (-73.662483 40.999067, -73.662463 40.999116, -73.6620902 40.9998171, -73.6620679 40.9998587, -73.6620354 40.9999195, -73.6621938 40.9999502, -73.6622143 40.9999542, -73.662378 40.9999759, -73.662716 41.0000207, -73.6629407 41.0000506)",,,
23530804,,,Willett Avenue,residential,False,False,59.829,"LINESTRING (-73.6604228 41.0019406, -73.6606503 41.002071, -73.6609905 41.0022661)",,,
23475293,,,East Broadway,residential,False,True,190.782,"LINESTRING (-73.6648683 41.0001511, -73.664993 41.000005, -73.6660595 40.9986898)",,,
