osmid,name,highway,oneway,reversed,length,geometry,maxspeed,lanes,ref
905383287,Walnut Street,secondary,True,False,110.476,"LINESTRING (-87.4125564 39.4644028, -87.4126411 39.4644025, -87.413237 39.4644, -87.4132484 39.4643999, -87.4133258 39.4643996, -87.4133933 39.4643993, -87.4138433 39.4643974)",,1,
905383287,Walnut Street,secondary,True,False,109.043,"LINESTRING (-87.4112864 39.4644215, -87.4125564 39.4644028)",,1,
818779378,South 5th Street,residential,True,False,113.308,"LINESTRING (-87.4112864 39.4644215, -87.4112853 39.4650099, -87.4112845 39.4654405)",30 mph,,
17566057,North 4th Street,residential,False,True,113.152,"LINESTRING (-87.412591 39.4664827, -87.4125935 39.4665798, -87.4126007 39.4668544, -87.4126037 39.4669834, -87.4126076 39.4671197, -87.4126175 39.4675001)",,,
17567614,Wabash Avenue,tertiary,False,False,112.49000000000001,"LINESTRING (-87.412591 39.4664827, -87.4119457 39.4664794, -87.4114217 39.4664774, -87.4112806 39.4664761)",,,
17567614,Wabash Avenue,tertiary,False,True,109.775,"LINESTRING (-87.412591 39.4664827, -87.4126371 39.4664826, -87.4128094 39.4664824, -87.4132322 39.4664818, -87.4137556 39.4664812, -87.4138698 39.466481)",,,
133640541,South 4th Street,residential,False,False,116.995,"LINESTRING (-87.412591 39.4664827, -87.4125895 39.4663765, -87.4125766 39.4654306)",,2,
17566283,North Water Street,residential,False,False,116.757,"LINESTRING (-87.4180325 39.4674576, -87.4180321 39.4675045, -87.4180241 39.4685076)",,2,
17568509,West Mulberry Street,residential,False,False,54.002,"LINESTRING (-87.4180241 39.4685076, -87.4186531 39.4685165)",,,
17566283,North Water Street,residential,False,True,116.757,"LINESTRING (-87.4180241 39.4685076, -87.4180321 39.4675045, -87.4180325 39.4674576)",,2,
"[560553762, 17567671]",Mulberry Street,residential,False,False,108.759,"LINESTRING (-87.4180241 39.4685076, -87.4168364 39.4685095, -87.4167571 39.4685096)",,2,
"[17570680, 560553953]","['North Water Street', 'Eagle Street']",residential,False,False,218.421,"LINESTRING (-87.4180241 39.4685076, -87.4180019 39.4695031, -87.4168364 39.4695024, -87.4167471 39.4695023)",,,
17566621,Swan Street,residential,False,False,14.637,"LINESTRING (-87.414023 39.4623944, -87.4138525 39.4623955)",,,
905269156,South 4th Street,residential,False,False,112.421,"LINESTRING (-87.4125623 39.4624039, -87.4125712 39.4634149)",30 mph,,
17566621,Swan Street,residential,False,False,109.815,"LINESTRING (-87.4125623 39.4624039, -87.4119271 39.46241, -87.4112832 39.4624161)",,,
17566621,Swan Street,residential,False,True,110.76400000000001,"LINESTRING (-87.4125623 39.4624039, -87.4126666 39.4624032, -87.4132349 39.4623995, -87.4138525 39.4623955)",,,
17566621,Swan Street,residential,False,False,113.072,"LINESTRING (-87.4112832 39.4624161, -87.410629 39.4624092, -87.4099662 39.4624023)",,,
17566621,Swan Street,residential,False,True,109.815,"LINESTRING (-87.4112832 39.4624161, -87.4119271 39.46241, -87.4125623 39.4624039)",,,
17568867,South 5th Street,residential,True,False,110.898,"LINESTRING (-87.4112832 39.4624161, -87.4112884 39.4627598, -87.4112876 39.463074, -87.4112899 39.4634134)",,,
17566621,Swan Street,residential,False,True,143.554,"LINESTRING (-87.4082941 39.4624168, -87.4093264 39.4624078, -87.4099662 39.4624023)",,,
560553762,Mulberry Street,residential,False,False,12.576,"LINESTRING (-87.4167571 39.4685096, -87.4166106 39.4685098)",,2,
493042169,North 1st Street,secondary,True,False,112.46499999999999,"LINESTRING (-87.4167571 39.4685096, -87.4167496 39.4676094, -87.4167487 39.4674982)",25 mph,,
"[560553762, 17567671]",Mulberry Street,residential,False,True,108.759,"LINESTRING (-87.4167571 39.4685096, -87.4168364 39.4685095, -87.4180241 39.4685076)",,2,
17570680,Eagle Street,residential,False,False,10.38,"LINESTRING (-87.4167471 39.4695023, -87.4166262 39.4695043)",,,
493042169,North 1st Street,secondary,True,False,110.387,"LINESTRING (-87.4167471 39.4695023, -87.4167571 39.4685096)",25 mph,,
"[17570680, 560553953]","['North Water Street', 'Eagle Street']",residential,False,True,218.421,"LINESTRING (-87.4167471 39.4695023, -87.4168364 39.4695024, -87.4180019 39.4695031, -87.4180241 39.4685076)",,,
493042169,North 1st Street,secondary,True,False,112.186,"LINESTRING (-87.4167534 39.4705112, -87.4167471 39.4695023)",25 mph,,
905281845,Chestnut Street,residential,False,False,9.996,"LINESTRING (-87.4167534 39.4705112, -87.416637 39.470514)",30 mph,,
493042170,Chestnut Street,residential,False,False,16.026,"LINESTRING (-87.414072 39.4705166, -87.4138853 39.4705157)",30 mph,,
493042170,Chestnut Street,residential,False,True,109.362,"LINESTRING (-87.414072 39.4705166, -87.415346 39.4705066)",30 mph,,
93626722,North 3rd Street,trunk,True,False,223.592,"LINESTRING (-87.414072 39.4705166, -87.4140637 39.4698897, -87.4140509 39.4689138, -87.4140478 39.4686839, -87.4140455 39.4685059)",30 mph,3,US 41
165546138,North 5th Street,residential,False,True,264.637,"LINESTRING (-87.4113208 39.470506, -87.4113111 39.4700196, -87.4113091 39.4699199, -87.4112814 39.4685361, -87.4112933 39.4681264)",20 mph,,
1098534350,Chestnut Street,residential,False,True,113.393,"LINESTRING (-87.4113208 39.470506, -87.4114278 39.4705056, -87.4125338 39.4705092, -87.412574 39.4705093, -87.4126418 39.4705092)",30 mph,,
17567614,Wabash Avenue,tertiary,False,False,15.77,"LINESTRING (-87.4140535 39.4664795, -87.4138698 39.466481)",,,
"[17570377, 759768234]",South 3rd Street,trunk,True,False,115.616,"LINESTRING (-87.4140535 39.4664795, -87.4140522 39.4663772, -87.4140393 39.4654398)",30 mph,3,US 41
17567614,Wabash Avenue,tertiary,False,False,113.037,"LINESTRING (-87.4112806 39.4664761, -87.4112171 39.4664762, -87.4110459 39.4664766, -87.4099638 39.4664791)",,,
17567614,Wabash Avenue,tertiary,False,True,112.49000000000001,"LINESTRING (-87.4112806 39.4664761, -87.4114217 39.4664774, -87.4119457 39.4664794, -87.412591 39.4664827)",,,
17569931,North 5th Street,residential,True,False,114.905,"LINESTRING (-87.4112806 39.4664761, -87.4112834 39.4665704, -87.4112968 39.4670237, -87.4112996 39.4671197, -87.411301 39.4671674, -87.411306 39.4673355, -87.4113111 39.4675092)",30 mph,,
17567670,Mulberry Street,residential,False,False,15.014,"LINESTRING (-87.4140455 39.4685059, -87.4138706 39.4685043)",,,
93626722,North 3rd Street,trunk,True,False,112.07499999999999,"LINESTRING (-87.4140455 39.4685059, -87.4140466 39.4683211, -87.4140517 39.467498)",30 mph,3,US 41
17567955,East Poplar Street,residential,False,False,12.785,"LINESTRING (-87.4167309 39.4634012, -87.416582 39.463399)",30 mph,,
17567955,East Poplar Street,residential,False,False,109.723,"LINESTRING (-87.4152974 39.463403, -87.4143327 39.4634081, -87.4140193 39.4634098)",30 mph,,
17567955,East Poplar Street,residential,False,True,110.279,"LINESTRING (-87.4152974 39.463403, -87.4153407 39.4634029, -87.4159588 39.4634009, -87.4160015 39.4634008, -87.4163808 39.4633996, -87.416582 39.463399)",30 mph,,
17569210,Harding Avenue,residential,False,True,109.708,"LINESTRING (-87.4152974 39.463403, -87.4153017 39.4638681, -87.4153065 39.4643896)",,,
52305953,South 3rd Street,trunk,True,False,112.908,"LINESTRING (-87.4140193 39.4634098, -87.414023 39.4623944)",30 mph,3,US 41;US 150
905269153,East Poplar Street,primary,False,False,14.998,"LINESTRING (-87.4140193 39.4634098, -87.4138446 39.463409)",30 mph,2,
17567955,East Poplar Street,residential,False,True,109.723,"LINESTRING (-87.4140193 39.4634098, -87.4143327 39.4634081, -87.4152974 39.463403)",30 mph,,
905269156,South 4th Street,residential,False,True,112.421,"LINESTRING (-87.4125712 39.4634149, -87.4125623 39.4624039)",30 mph,,
165546132,South 4th Street,residential,False,True,109.857,"LINESTRING (-87.4125712 39.4634149, -87.4125679 39.4636335, -87.4125651 39.4638236, -87.412563 39.4639645, -87.4125622 39.4640204, -87.4125564 39.4644028)",30 mph,2,
905269152,East Poplar Street,primary,False,False,109.994,"LINESTRING (-87.4125712 39.4634149, -87.4119391 39.4634142, -87.4112899 39.4634134)",30 mph,2,
905269153,East Poplar Street,primary,False,True,109.31899999999999,"LINESTRING (-87.4125712 39.4634149, -87.412688 39.4634144, -87.413228 39.4634119, -87.4133525 39.4634113, -87.4138446 39.463409)",30 mph,2,
17568867,South 5th Street,residential,True,False,112.096,"LINESTRING (-87.4112899 39.4634134, -87.4112886 39.4638008, -87.4112875 39.4641133, -87.4112864 39.4644215)",,,
905269152,East Poplar Street,primary,False,False,111.969,"LINESTRING (-87.4112899 39.4634134, -87.4106565 39.463422, -87.4104624 39.4634247, -87.4099858 39.4634312)",30 mph,2,
905269152,East Poplar Street,primary,False,True,109.994,"LINESTRING (-87.4112899 39.4634134, -87.4119391 39.4634142, -87.4125712 39.4634149)",30 mph,2,
17568378,Cherry Street,primary,True,False,109.12900000000002,"LINESTRING (-87.4140517 39.467498, -87.414834 39.4674983, -87.4153103 39.4674985, -87.415323 39.4674985)",,3,US 150
17570617,North 3rd Street,trunk,True,False,113.253,"LINESTRING (-87.4140517 39.467498, -87.4140534 39.4665553, -87.4140535 39.4664795)",30 mph,3,US 41
699892365,North 6th Street,residential,False,False,61.146,"LINESTRING (-87.4100054 39.4675117, -87.4100058 39.4680616)",20 mph,,
17568406,North 6th Street,tertiary,False,True,114.876,"LINESTRING (-87.4100054 39.4675117, -87.4099856 39.4670194, -87.4099679 39.4665797, -87.4099638 39.4664791)",20 mph,,
905269149,Cherry Street,primary,True,False,112.083,"LINESTRING (-87.4100054 39.4675117, -87.4106611 39.4675104, -87.4113111 39.4675092)",30 mph,,
699892365,North 6th Street,residential,False,True,64.66199999999999,"LINESTRING (-87.4100177 39.4695024, -87.4100122 39.469023, -87.410011 39.4689209)",20 mph,,
17569210,Harding Avenue,residential,False,False,115.532,"LINESTRING (-87.4153089 39.4654286, -87.4153065 39.4643896)",,,
120581036,Ohio Street,primary,True,False,108.994,"LINESTRING (-87.4153089 39.4654286, -87.4141209 39.4654391, -87.4140393 39.4654398)",,3,US 150
52305955,Ohio Street,primary,True,False,15.505,"LINESTRING (-87.4140393 39.4654398, -87.4138587 39.4654378)",,,
52305953,South 3rd Street,trunk,True,False,115.511,"LINESTRING (-87.4140393 39.4654398, -87.4140387 39.4653229, -87.4140341 39.4644819, -87.4140337 39.464401)",30 mph,3,US 41;US 150
133640539,Ohio Street,primary,True,False,110.924,"LINESTRING (-87.4125766 39.4654306, -87.4112845 39.4654405)",30 mph,,
133640541,South 4th Street,residential,False,True,116.995,"LINESTRING (-87.4125766 39.4654306, -87.4125895 39.4663765, -87.412591 39.4664827)",,2,
165546132,South 4th Street,residential,False,False,114.3,"LINESTRING (-87.4125766 39.4654306, -87.4125622 39.4647, -87.4125564 39.4644028)",30 mph,2,
133640539,Ohio Street,primary,True,False,112.595,"LINESTRING (-87.4112845 39.4654405, -87.4106339 39.4654374, -87.4099729 39.4654342)",30 mph,,
818779378,South 5th Street,residential,True,False,115.155,"LINESTRING (-87.4112845 39.4654405, -87.4112841 39.4655314, -87.4112825 39.4659618, -87.4112806 39.4664761)",30 mph,,
17568509,West Mulberry Street,residential,False,True,54.002,"LINESTRING (-87.4186531 39.4685165, -87.4180241 39.4685076)",,,
165546138,North 5th Street,residential,False,False,68.647,"LINESTRING (-87.4113111 39.4675092, -87.4112933 39.4681264)",20 mph,,
"[133640482, 905269149]",Cherry Street,primary,True,False,112.147,"LINESTRING (-87.4113111 39.4675092, -87.4119699 39.4675045, -87.4125548 39.4675003, -87.4126175 39.4675001)",30 mph,,
71867070,South 3rd Street,trunk,True,False,109.905,"LINESTRING (-87.4138446 39.463409, -87.4138433 39.4643974)",30 mph,3,US 41;US 150
905269153,East Poplar Street,primary,False,True,14.998,"LINESTRING (-87.4138446 39.463409, -87.4140193 39.4634098)",30 mph,2,
905269153,East Poplar Street,primary,False,False,109.319,"LINESTRING (-87.4138446 39.463409, -87.4133525 39.4634113, -87.413228 39.4634119, -87.412688 39.4634144, -87.4125712 39.4634149)",30 mph,2,
17566621,Swan Street,residential,False,True,14.637,"LINESTRING (-87.4138525 39.4623955, -87.414023 39.4623944)",,,
71867070,South 3rd Street,trunk,True,False,112.698,"LINESTRING (-87.4138525 39.4623955, -87.4138446 39.463409)",30 mph,3,US 41;US 150
17566621,Swan Street,residential,False,False,110.76400000000001,"LINESTRING (-87.4138525 39.4623955, -87.4132349 39.4623995, -87.4126666 39.4624032, -87.4125623 39.4624039)",,,
52305955,Ohio Street,primary,True,False,110.06299999999999,"LINESTRING (-87.4138587 39.4654378, -87.4133019 39.4654347, -87.4132357 39.4654343, -87.4126505 39.465431, -87.4125766 39.4654306)",,,
71867070,South 3rd Street,trunk,True,False,116.003,"LINESTRING (-87.4138587 39.4654378, -87.4138687 39.466377, -87.4138698 39.466481)",30 mph,3,US 41;US 150
905383287,Walnut Street,secondary,True,False,16.35,"LINESTRING (-87.4138433 39.4643974, -87.4140337 39.464401)",,1,
71867070,South 3rd Street,trunk,True,False,115.69500000000001,"LINESTRING (-87.4138433 39.4643974, -87.4138446 39.4644837, -87.4138509 39.4649094, -87.413857 39.4653214, -87.4138587 39.4654378)",30 mph,3,US 41;US 150
17567614,Wabash Avenue,tertiary,False,True,15.77,"LINESTRING (-87.4138698 39.466481, -87.4140535 39.4664795)",,,
17567614,Wabash Avenue,tertiary,False,False,109.77499999999999,"LINESTRING (-87.4138698 39.466481, -87.4137556 39.4664812, -87.4132322 39.4664818, -87.4128094 39.4664824, -87.4126371 39.4664826, -87.412591 39.4664827)",,,
71817043,North 3rd Street,trunk,True,False,112.81,"LINESTRING (-87.4138698 39.466481, -87.4138692 39.4665667, -87.4138664 39.4669493, -87.4138654 39.4670819, -87.4138624 39.4674955)",30 mph,3,US 41;US 150
71817038,North 3rd Street,trunk,True,False,112.176,"LINESTRING (-87.4138624 39.4674955, -87.4138706 39.4685043)",30 mph,3,US 41
905272267,Cherry Street,primary,True,False,16.252,"LINESTRING (-87.4138624 39.4674955, -87.4140517 39.467498)",,3,US 150
17567670,Mulberry Street,residential,False,True,15.014,"LINESTRING (-87.4138706 39.4685043, -87.4140455 39.4685059)",,,
71817038,North 3rd Street,trunk,True,False,223.661,"LINESTRING (-87.4138706 39.4685043, -87.4138853 39.4705157)",30 mph,3,US 41
17567670,Mulberry Street,residential,False,False,37.098,"LINESTRING (-87.4138706 39.4685043, -87.4136931 39.4685031, -87.4135056 39.4685019, -87.4134385 39.4684998)",,,
493042170,Chestnut Street,residential,False,True,16.026,"LINESTRING (-87.4138853 39.4705157, -87.414072 39.4705166)",30 mph,,
493042170,Chestnut Street,residential,False,False,106.741,"LINESTRING (-87.4138853 39.4705157, -87.4126519 39.4705092, -87.4126418 39.4705092)",30 mph,,
17567955,East Poplar Street,residential,False,True,12.785,"LINESTRING (-87.416582 39.463399, -87.4167309 39.4634012)",30 mph,,
17567955,East Poplar Street,residential,False,False,110.27899999999998,"LINESTRING (-87.416582 39.463399, -87.4163808 39.4633996, -87.4160015 39.4634008, -87.4159588 39.4634009, -87.4153407 39.4634029, -87.4152974 39.463403)",30 mph,,
905269159,1st Street,secondary,True,False,109.57100000000001,"LINESTRING (-87.416582 39.463399, -87.416582 39.4638309, -87.416582 39.4643054, -87.416582 39.4643844)",45 mph,,
17570680,Eagle Street,residential,False,True,10.38,"LINESTRING (-87.4166262 39.4695043, -87.4167471 39.4695023)",,,
905281846,North 1st Street,secondary,True,False,112.278,"LINESTRING (-87.4166262 39.4695043, -87.416637 39.470514)",25 mph,,
17570680,Eagle Street,residential,False,False,111.15299999999999,"LINESTRING (-87.4166262 39.4695043, -87.4165557 39.4695044, -87.4161499 39.4695048, -87.4160249 39.469505, -87.4153313 39.4695057)",,,
905281845,Chestnut Street,residential,False,True,9.996,"LINESTRING (-87.416637 39.470514, -87.4167534 39.4705112)",30 mph,,
493042170,Chestnut Street,residential,False,False,110.81899999999999,"LINESTRING (-87.416637 39.470514, -87.4165661 39.4705136, -87.4159905 39.4705103, -87.415346 39.4705066)",30 mph,,
17565953,Walnut Street,residential,True,False,14.233,"LINESTRING (-87.416582 39.4643844, -87.4167478 39.464385)",,1,
905269159,1st Street,secondary,True,False,116.369,"LINESTRING (-87.416582 39.4643844, -87.4165926 39.4654309)",45 mph,,
560553762,Mulberry Street,residential,False,True,12.576,"LINESTRING (-87.4166106 39.4685098, -87.4167571 39.4685096)",,2,
905281846,North 1st Street,secondary,True,False,110.592,"LINESTRING (-87.4166106 39.4685098, -87.4166262 39.4695043)",25 mph,,
17567670,Mulberry Street,residential,False,False,16.064,"LINESTRING (-87.4128055 39.4680298, -87.4127545 39.4680174, -87.4126216 39.4680064)",,,
17567670,Mulberry Street,residential,False,True,75.95,"LINESTRING (-87.4128055 39.4680298, -87.4128538 39.4680484, -87.412886 39.4680691, -87.4130651 39.4682154, -87.4132781 39.4683936, -87.4133339 39.4684398, -87.4133875 39.4684812, -87.4134385 39.4684998)",,,
357830031,Mulberry Street,residential,False,True,106.763,"LINESTRING (-87.4128055 39.4680298, -87.4128214 39.468392, -87.4128269 39.4685172, -87.4134385 39.4684998)",,,
17567670,Mulberry Street,residential,False,False,75.94999999999999,"LINESTRING (-87.4134385 39.4684998, -87.4133875 39.4684812, -87.4133339 39.4684398, -87.4132781 39.4683936, -87.4130651 39.4682154, -87.412886 39.4680691, -87.4128538 39.4680484, -87.4128055 39.4680298)",,,
357830031,Mulberry Street,residential,False,False,106.763,"LINESTRING (-87.4134385 39.4684998, -87.4128269 39.4685172, -87.4128214 39.468392, -87.4128055 39.4680298)",,,
17567670,Mulberry Street,residential,False,True,37.098,"LINESTRING (-87.4134385 39.4684998, -87.4135056 39.4685019, -87.4136931 39.4685031, -87.4138706 39.4685043)",,,
17567670,Mulberry Street,residential,False,True,16.064,"LINESTRING (-87.4126216 39.4680064, -87.4127545 39.4680174, -87.4128055 39.4680298)",,,
165546136,North 4th Street,residential,True,False,56.299,"LINESTRING (-87.4126216 39.4680064, -87.4126181 39.467577, -87.4126175 39.4675001)",,,
17566057,North 4th Street,residential,False,False,113.15200000000002,"LINESTRING (-87.4126175 39.4675001, -87.4126076 39.4671197, -87.4126037 39.4669834, -87.4126007 39.4668544, -87.4125935 39.4665798, -87.412591 39.4664827)",,,
133640482,Cherry Street,primary,True,False,106.86600000000001,"LINESTRING (-87.4126175 39.4675001, -87.4126585 39.4674999, -87.4130511 39.4674985, -87.4138624 39.4674955)",,,
699892365,North 6th Street,residential,False,False,48.805,"LINESTRING (-87.410006 39.468482, -87.410011 39.4689209)",20 mph,,
283611920,6th Street,residential,False,False,96.32199999999999,"LINESTRING (-87.410006 39.468482, -87.4102608 39.4684778, -87.4103466 39.468515, -87.4103896 39.4686061, -87.4103214 39.4688093, -87.4103145 39.4688298, -87.4102732 39.4688575, -87.4101911 39.4689126, -87.410011 39.4689209)",,,
699892365,North 6th Street,residential,False,True,11.565000000000001,"LINESTRING (-87.410006 39.468482, -87.410006 39.4684388, -87.410006 39.468378)",20 mph,,
699892365,North 6th Street,residential,False,True,48.805,"LINESTRING (-87.410011 39.4689209, -87.410006 39.468482)",20 mph,,
283611920,6th Street,residential,False,True,96.322,"LINESTRING (-87.410011 39.4689209, -87.4101911 39.4689126, -87.4102732 39.4688575, -87.4103145 39.4688298, -87.4103214 39.4688093, -87.4103896 39.4686061, -87.4103466 39.468515, -87.4102608 39.4684778, -87.410006 39.468482)",,,
699892365,North 6th Street,residential,False,False,64.66199999999999,"LINESTRING (-87.410011 39.4689209, -87.4100122 39.469023, -87.4100177 39.4695024)",20 mph,,
"[813482616, 905269158]",1st Street,secondary,True,False,229.821,"LINESTRING (-87.4167487 39.4674982, -87.4167439 39.4669246, -87.4167482 39.466472, -87.416748 39.4654314)",45 mph,,
813482617,Cherry Street,primary,True,False,110.438,"LINESTRING (-87.4167487 39.4674982, -87.4168243 39.4674987, -87.4173151 39.4675017, -87.4173693 39.4674997, -87.4177103 39.4674873, -87.4180325 39.4674576)",30 mph,2,US 150
120580993,Cherry Street,primary,True,False,12.172,"LINESTRING (-87.4166069 39.4674977, -87.4167487 39.4674982)",40 mph,2,US 150
813482619,North 1st Street,secondary,True,False,112.541,"LINESTRING (-87.4166069 39.4674977, -87.4166078 39.4676096, -87.4166083 39.4676646, -87.4166106 39.4685098)",25 mph,,
560552824,Ohio Street,primary,True,False,110.199,"LINESTRING (-87.4165926 39.4654309, -87.4161791 39.4654327, -87.4153089 39.4654286)",,2,US 150
560552825,1st Street,secondary,True,False,229.822,"LINESTRING (-87.4165926 39.4654309, -87.4166031 39.4664738, -87.4166038 39.4666754, -87.4166069 39.4674977)",45 mph,2,
905269158,1st Street,secondary,True,False,116.355,"LINESTRING (-87.416748 39.4654314, -87.4167478 39.464385)",45 mph,,
17568495,Ohio Street,primary,True,False,13.34,"LINESTRING (-87.416748 39.4654314, -87.4166708 39.465431, -87.4165926 39.4654309)",30 mph,2,US 150
545265808,,residential,False,False,144.685,"LINESTRING (-87.410006 39.468378, -87.4096418 39.4683795, -87.4094086 39.4683804, -87.4093501 39.4683447, -87.409307 39.4682947, -87.4092885 39.4682329, -87.4092946 39.4681782, -87.4093193 39.4681163, -87.4093809 39.4680973, -87.4094548 39.4680735, -87.4095565 39.4680616, -87.4096335 39.4680616, -87.4100058 39.4680616)",,,
699892365,North 6th Street,residential,False,True,35.182,"LINESTRING (-87.410006 39.468378, -87.4100059 39.46824, -87.4100058 39.4680616)",20 mph,,
699892365,North 6th Street,residential,False,False,11.565000000000001,"LINESTRING (-87.410006 39.468378, -87.410006 39.4684388, -87.410006 39.468482)",20 mph,,
699892365,North 6th Street,residential,False,True,61.146,"LINESTRING (-87.4100058 39.4680616, -87.4100054 39.4675117)",20 mph,,
545265808,,residential,False,True,144.685,"LINESTRING (-87.4100058 39.4680616, -87.4096335 39.4680616, -87.4095565 39.4680616, -87.4094548 39.4680735, -87.4093809 39.4680973, -87.4093193 39.4681163, -87.4092946 39.4681782, -87.4092885 39.4682329, -87.409307 39.4682947, -87.4093501 39.4683447, -87.4094086 39.4683804, -87.4096418 39.4683795, -87.410006 39.468378)",,,
699892365,North 6th Street,residential,False,False,35.182,"LINESTRING (-87.4100058 39.4680616, -87.4100059 39.46824, -87.410006 39.468378)",20 mph,,
165546136,North 4th Street,residential,True,False,26.576,"LINESTRING (-87.4126235 39.4682454, -87.4126216 39.4680064)",,,
557086674,,residential,False,False,116.532,"LINESTRING (-87.4126235 39.4682454, -87.4125728 39.4682464, -87.4123532 39.4682344, -87.4121176 39.4682214, -87.411821 39.4681496, -87.4116126 39.4680992, -87.4112933 39.4681264)",,,
165546138,North 5th Street,residential,False,True,68.647,"LINESTRING (-87.4112933 39.4681264, -87.4113111 39.4675092)",20 mph,,
557086674,,residential,False,False,20.087,"LINESTRING (-87.4112933 39.4681264, -87.4110593 39.4681268)",,,
