osmid,name,highway,oneway,reversed,length,geometry,tunnel,lanes,maxspeed
21106957,Avenue J,unclassified,False,True,102.711,"LINESTRING (-101.8468041 33.5865009, -101.8468052 33.5874246)",,,
21103415,10th Street,unclassified,False,False,106.34100000000001,"LINESTRING (-101.8468041 33.5865009, -101.8473765 33.5864994, -101.8479521 33.5864979)",,,
21103415,10th Street,unclassified,False,True,107.536,"LINESTRING (-101.8468041 33.5865009, -101.8462481 33.5865024, -101.8456432 33.586504)",,,
21106957,Avenue J,unclassified,False,False,106.42500000000001,"LINESTRING (-101.8468041 33.5865009, -101.8468047 33.5860223, -101.8468052 33.5855438)",,,
"[1109174366, 21103415]",10th Street,unclassified,False,False,103.571,"LINESTRING (-101.8479521 33.5864979, -101.8480627 33.5864976, -101.8490702 33.586495)",,,
21103415,10th Street,unclassified,False,True,106.34100000000001,"LINESTRING (-101.8479521 33.5864979, -101.8473765 33.5864994, -101.8468041 33.5865009)",,,
"[1109174368, 1109174367]",Avenue K,secondary,False,False,102.73400000000001,"LINESTRING (-101.8479521 33.5864979, -101.8479523 33.586594, -101.8479535 33.5868155, -101.8479541 33.5869579, -101.8479562 33.5874218)",,,
"[1109174368, 1109174369]",Avenue K,secondary,False,True,106.281,"LINESTRING (-101.8479521 33.5864979, -101.8479491 33.5860205, -101.8479467 33.5856552, -101.847946 33.5855421)",,,
108169209,Avenue M,tertiary,False,False,103.837,"LINESTRING (-101.8502208 33.586492, -101.8502117 33.5874258)",,,
852482437,10th Street,unclassified,False,False,104.146,"LINESTRING (-101.8502208 33.586492, -101.8507883 33.5864904, -101.8513451 33.5864889)",,,
852482438,Avenue M,tertiary,False,True,106.01400000000001,"LINESTRING (-101.8502208 33.586492, -101.8502129 33.586038, -101.8502126 33.5860183, -101.8502044 33.5855387)",,,
852662087,10th Street,unclassified,False,True,106.581,"LINESTRING (-101.8502208 33.586492, -101.8498039 33.5864931, -101.849651 33.5864935, -101.8490702 33.586495)",,,
461305820,Avenue N,unclassified,False,False,106.44999999999999,"LINESTRING (-101.8513451 33.5864889, -101.8513465 33.5863225, -101.8513475 33.5862093, -101.8513484 33.586101, -101.8513492 33.5860138, -101.8513534 33.5855316)",,,
852482437,10th Street,unclassified,False,True,104.146,"LINESTRING (-101.8513451 33.5864889, -101.8507883 33.5864904, -101.8502208 33.586492)",,,
1109174360,Texas Avenue,secondary,True,False,101.681,"LINESTRING (-101.845655 33.5883419, -101.8456452 33.5874275)",,3,
442968612,8th Street,unclassified,False,False,106.719,"LINESTRING (-101.845655 33.5883419, -101.846266 33.5883411, -101.8468071 33.5883404)",,,
852477082,Texas Avenue,secondary,False,True,101.432,"LINESTRING (-101.845632 33.5817418, -101.8456341 33.582654)",,,
443112460,15th Street,unclassified,False,False,113.386,"LINESTRING (-101.845632 33.5817418, -101.8450215 33.581742, -101.844408 33.5817423)",,,
443112460,15th Street,unclassified,False,True,107.458,"LINESTRING (-101.845632 33.5817418, -101.8462392 33.5817416, -101.846792 33.5817414)",,,
"[21106793, 21106446]","['8th Street', 'Avenue G']",unclassified,False,"[False, True]",213.204,"LINESTRING (-101.8444141 33.5883435, -101.8440231 33.588345, -101.8438372 33.5883457, -101.8432113 33.5883489, -101.8432101 33.5874335)",,,
1109174361,Buddy Holly Avenue,secondary,False,False,101.667,"LINESTRING (-101.844408 33.5817423, -101.8444131 33.5826566)",,,
443112460,15th Street,unclassified,False,False,112.368,"LINESTRING (-101.844408 33.5817423, -101.844217 33.5817424, -101.8438091 33.5817426, -101.843195 33.5817428)",,,
443112460,15th Street,unclassified,False,True,113.386,"LINESTRING (-101.844408 33.5817423, -101.8450215 33.581742, -101.845632 33.5817418)",,,
1109174372,Avenue J,unclassified,False,True,103.115,"LINESTRING (-101.8468071 33.5883404, -101.8468168 33.5892677)",,,
442968612,8th Street,unclassified,False,False,104.562,"LINESTRING (-101.8468071 33.5883404, -101.8473978 33.588339, -101.8479359 33.5883433)",,,
442968612,8th Street,unclassified,False,True,106.719,"LINESTRING (-101.8468071 33.5883404, -101.846266 33.5883411, -101.845655 33.5883419)",,,
"[1109174372, 21106957]",Avenue J,unclassified,False,False,101.83300000000001,"LINESTRING (-101.8468071 33.5883404, -101.8468055 33.5875912, -101.846805 33.587492, -101.8468052 33.5874246)",,,
442968612,8th Street,unclassified,False,True,104.562,"LINESTRING (-101.8479359 33.5883433, -101.8473978 33.588339, -101.8468071 33.5883404)",,,
852492047,Avenue K,secondary,True,False,102.519,"LINESTRING (-101.8479359 33.5883433, -101.847926 33.58848, -101.8479299 33.5887106, -101.8479304 33.5889739, -101.8479299 33.589265)",,,
1131759104,Avenue K,secondary,False,True,102.49699999999999,"LINESTRING (-101.8479359 33.5883433, -101.8479362 33.5881703, -101.8479363 33.5880239, -101.8479393 33.5878835, -101.847947 33.5877381, -101.847951 33.587664, -101.8479522 33.5876091, -101.8479562 33.5874218)",,,
21106694,Avenue F,unclassified,False,True,102.138,"LINESTRING (-101.8420152 33.5817432, -101.8420261 33.5826617)",,,
852638304,15th Street,unclassified,False,True,109.292,"LINESTRING (-101.8420152 33.5817432, -101.8425941 33.581743, -101.8429977 33.5817429, -101.843195 33.5817428)",,,
852422893,Crickets Avenue,unclassified,False,True,101.9,"LINESTRING (-101.843195 33.5817428, -101.8432001 33.5826592)",,,
443112460,15th Street,unclassified,False,True,112.36800000000001,"LINESTRING (-101.843195 33.5817428, -101.8438091 33.5817426, -101.844217 33.5817424, -101.844408 33.5817423)",,,
852638304,15th Street,unclassified,False,False,109.292,"LINESTRING (-101.843195 33.5817428, -101.8429977 33.5817429, -101.8425941 33.581743, -101.8420152 33.5817432)",,,
21106957,Avenue J,unclassified,False,True,101.188,"LINESTRING (-101.846792 33.5817414, -101.8467961 33.5826514)",,,
443112460,15th Street,unclassified,False,False,107.458,"LINESTRING (-101.846792 33.5817414, -101.8462392 33.5817416, -101.845632 33.5817418)",,,
443112460,15th Street,unclassified,False,True,105.513,"LINESTRING (-101.846792 33.5817414, -101.8473684 33.5817412, -101.847931 33.581741)",,,
21107007,Avenue K,secondary,False,False,100.966,"LINESTRING (-101.847931 33.581741, -101.8479341 33.582649)",,,
443112460,15th Street,unclassified,False,False,105.513,"LINESTRING (-101.847931 33.581741, -101.8473684 33.5817412, -101.846792 33.5817414)",,,
443112460,15th Street,unclassified,False,True,104.77199999999999,"LINESTRING (-101.847931 33.581741, -101.848495 33.5817408, -101.849062 33.5817405)",,,
852482435,Avenue L,tertiary,False,True,100.754,"LINESTRING (-101.849062 33.5817405, -101.8490641 33.5826466)",,,
443112460,15th Street,unclassified,False,False,104.77199999999999,"LINESTRING (-101.849062 33.5817405, -101.848495 33.5817408, -101.847931 33.581741)",,,
443112460,15th Street,unclassified,False,True,104.309,"LINESTRING (-101.849062 33.5817405, -101.8496403 33.5817403, -101.850188 33.5817401)",,,
21107100,Avenue M,tertiary,False,False,100.52199999999999,"LINESTRING (-101.850188 33.5817401, -101.8501917 33.582396, -101.8501931 33.5826441)",,,
443112460,15th Street,unclassified,False,False,104.309,"LINESTRING (-101.850188 33.5817401, -101.8496403 33.5817403, -101.849062 33.5817405)",,,
443112460,15th Street,unclassified,False,True,105.05,"LINESTRING (-101.850188 33.5817401, -101.8507641 33.5817399, -101.8511626 33.5817398, -101.851322 33.5817397)",,,
21107181,Avenue N,unclassified,False,True,100.298,"LINESTRING (-101.851322 33.5817397, -101.8513241 33.5826417)",,,
443112460,15th Street,unclassified,False,False,105.05,"LINESTRING (-101.851322 33.5817397, -101.8511626 33.5817398, -101.8507641 33.5817399, -101.850188 33.5817401)",,,
21090867,7th Street,unclassified,False,False,45.685,"LINESTRING (-101.8456541 33.5892592, -101.8461473 33.5892575)",,,
21090867,7th Street,unclassified,False,True,101.577,"LINESTRING (-101.8456541 33.5892592, -101.8446947 33.5892581, -101.8445575 33.5892585)",,,
"[1109174360, 442968614]",Texas Avenue,secondary,True,False,102.0,"LINESTRING (-101.8456541 33.5892592, -101.8456541 33.5891749, -101.845655 33.5883419)",,3,
21090867,7th Street,unclassified,False,False,101.577,"LINESTRING (-101.8445575 33.5892585, -101.8446947 33.5892581, -101.8456541 33.5892592)",,,
852662087,10th Street,unclassified,False,False,106.58099999999999,"LINESTRING (-101.8490702 33.586495, -101.849651 33.5864935, -101.8498039 33.5864931, -101.8502208 33.586492)",,,
852662088,Avenue L,tertiary,False,False,106.149,"LINESTRING (-101.8490702 33.586495, -101.8490732 33.5860132, -101.8490761 33.5855404)",,,
"[1109174366, 21103415]",10th Street,unclassified,False,True,103.571,"LINESTRING (-101.8490702 33.586495, -101.8480627 33.5864976, -101.8479521 33.5864979)",,,
461305820,Avenue N,unclassified,False,True,52.742,"LINESTRING (-101.8513424 33.5840476, -101.851348 33.5845219)",,,
