osmid,name,highway,oneway,reversed,length,geometry,lanes,maxspeed,width
"[509285640, 398236262]",West Sunset Boulevard,primary,False,False,67.467,"LINESTRING (-118.3303046 34.097987, -118.33058 34.0979859, -118.3309261 34.0979846, -118.3310373 34.0979842)","['4', '5']",35 mph,
398236268,West Sunset Boulevard,primary,False,False,82.848,"LINESTRING (-118.3315709 34.0979799, -118.3324706 34.0979885)",4,35 mph,
13313669,North Hudson Avenue,residential,False,True,203.579,"LINESTRING (-118.3315709 34.0979799, -118.3315719 34.0978443, -118.331573 34.0976937, -118.3315743 34.0975261, -118.331576 34.0973038, -118.3315769 34.0971924, -118.3315772 34.0971477, -118.3315847 34.0961491)",,,
"[398236264, 398236266, 398236267]",West Sunset Boulevard,primary,False,True,49.135,"LINESTRING (-118.3315709 34.0979799, -118.3314203 34.097981, -118.3312963 34.0979821, -118.3311474 34.0979833, -118.3310373 34.0979842)","['4', '5']",35 mph,
39441079,Ivar Avenue,residential,True,False,35.196,"LINESTRING (-118.3287987 34.0957232, -118.3288416 34.0956094, -118.3289103 34.0955312, -118.3290189 34.0954861)",,,
437757570,Ivar Avenue,residential,False,False,48.204,"LINESTRING (-118.3287987 34.0957232, -118.328798 34.0959177, -118.3287987 34.0961567)",,,
1092532126,North Cahuenga Boulevard,secondary,False,False,37.729,"LINESTRING (-118.3290189 34.0954861, -118.3292224 34.0957806)",4,,
1092532126,North Cahuenga Boulevard,secondary,False,True,18.482,"LINESTRING (-118.3290189 34.0954861, -118.3289166 34.0953431)",4,,
520201919,Fountain Avenue,tertiary,False,False,93.961,"LINESTRING (-118.3288684 34.0943458, -118.3298888 34.0943443)",,,
520201919,Fountain Avenue,tertiary,False,True,205.89499999999998,"LINESTRING (-118.3288684 34.0943458, -118.3284894 34.0943493, -118.3282405 34.0943493, -118.3278972 34.0943493, -118.3278211 34.0943499, -118.3276862 34.094351, -118.3266325 34.0943593)",,,
1092532126,North Cahuenga Boulevard,secondary,False,False,101.313,"LINESTRING (-118.3288684 34.0943458, -118.3288389 34.0947856, -118.3288331 34.0949721, -118.3288389 34.0951232, -118.3288674 34.095254)",4,,
1092532126,North Cahuenga Boulevard,secondary,False,False,18.482,"LINESTRING (-118.3289166 34.0953431, -118.3290189 34.0954861)",4,,
13306746,Ivar Avenue,residential,True,False,44.239000000000004,"LINESTRING (-118.3289166 34.0953431, -118.3288073 34.0956005, -118.3287886 34.0956775, -118.3287987 34.0957232)",,,
1092532126,North Cahuenga Boulevard,secondary,False,True,10.895,"LINESTRING (-118.3289166 34.0953431, -118.3289094 34.0953312, -118.3288674 34.095254)",4,,
13352759,Morningside Court,residential,False,False,57.617999999999995,"LINESTRING (-118.3277611 34.0974796, -118.3277626 34.0978574, -118.327758 34.0978853, -118.3277428 34.0979968)",,,
"[437761840, 398204129]",North Cahuenga Boulevard,secondary,False,True,198.75400000000002,"LINESTRING (-118.3295211 34.0997787, -118.3295165 34.0992476, -118.3295115 34.0986774, -118.32951 34.0985073, -118.3295092 34.0983156, -118.3295078 34.0979913)","['4', '5']",,
438273039,North Cahuenga Boulevard,secondary,False,False,203.297,"LINESTRING (-118.3295211 34.0997787, -118.3295298 34.1005118, -118.3295311 34.1005919, -118.3295352 34.100847, -118.3295378 34.101147, -118.3295414 34.1014862, -118.3295432 34.1016069)",4,30 mph,
509099962,Selma Avenue,residential,False,True,139.959,"LINESTRING (-118.3295211 34.0997787, -118.3300394 34.099775, -118.3310411 34.0997712)",,,
509099963,Selma Avenue,residential,False,False,66.048,"LINESTRING (-118.3295211 34.0997787, -118.3291426 34.0997805, -118.3291215 34.0997806, -118.3288038 34.0997822)",,,
606531635,Selma Avenue,residential,False,False,72.917,"LINESTRING (-118.3244088 34.0998038, -118.3245858 34.0998029, -118.3246289 34.0998027, -118.3252007 34.0997999)",,,
206557900,Selma Avenue,residential,False,False,42.669,"LINESTRING (-118.3277343 34.0997875, -118.3281977 34.0997852)",,,
206557900,Selma Avenue,residential,False,True,96.23100000000001,"LINESTRING (-118.3277343 34.0997875, -118.3267897 34.0997921, -118.3266892 34.0997926)",,,
"[398205189, 404994726, 404994727]",Hollywood Boulevard,secondary,False,True,138.28900000000002,"LINESTRING (-118.3295432 34.1016069, -118.3302226 34.1016039, -118.3304136 34.101603, -118.3309586 34.1016006, -118.3310451 34.1016002)","['4', '7']",,
"[404994723, 398205343]",Hollywood Boulevard,secondary,False,False,66.969,"LINESTRING (-118.3295432 34.1016069, -118.328875 34.1016124, -118.3288159 34.1016129)",7,,
438273039,North Cahuenga Boulevard,secondary,False,True,203.297,"LINESTRING (-118.3295432 34.1016069, -118.3295414 34.1014862, -118.3295378 34.101147, -118.3295352 34.100847, -118.3295311 34.1005919, -118.3295298 34.1005118, -118.3295211 34.0997787)",4,30 mph,
"[398237288, 398237846, 398237847]",West Sunset Boulevard,primary,False,False,138.738,"LINESTRING (-118.3251708 34.098008, -118.3252712 34.0980073, -118.3253118 34.098007, -118.325761 34.098004, -118.325921 34.0980029, -118.3265239 34.0979998, -118.3266775 34.0979994)","['7', '6']",,
509099581,Argyle Avenue,residential,False,True,199.26999999999998,"LINESTRING (-118.3251708 34.098008, -118.3251725 34.0981475, -118.3251792 34.0985087, -118.3251905 34.0991903, -118.3252007 34.0997999)",,,
206557900,Selma Avenue,residential,False,False,96.23100000000001,"LINESTRING (-118.3266892 34.0997926, -118.3267897 34.0997921, -118.3277343 34.0997875)",,,
"[398209781, 398209670]",Vine Street,secondary,False,True,199.398,"LINESTRING (-118.3266892 34.0997926, -118.3266851 34.0991146, -118.3266816 34.0985791, -118.3266788 34.0981366, -118.3266775 34.0979994)","['4', '5']",,
"[404187857, 404187860, 398209543]",Vine Street,secondary,False,False,204.655,"LINESTRING (-118.3266892 34.0997926, -118.3266898 34.0999656, -118.3266924 34.1006546, -118.3266932 34.1009423, -118.3266942 34.1011509, -118.3266961 34.1015139, -118.3266959 34.1016331)","['4', '6']",,
606531634,Selma Avenue,residential,False,True,137.058,"LINESTRING (-118.3266892 34.0997926, -118.3265535 34.0997933, -118.3252007 34.0997999)",,,
13345080,Argyle Avenue,residential,False,True,204.399,"LINESTRING (-118.3252007 34.0997999, -118.3251993 34.1007227, -118.3251991 34.1007883, -118.325198 34.1015186, -118.3251978 34.1016381)",,,
509099581,Argyle Avenue,residential,False,False,199.27,"LINESTRING (-118.3252007 34.0997999, -118.3251905 34.0991903, -118.3251792 34.0985087, -118.3251725 34.0981475, -118.3251708 34.098008)",,,
606531634,Selma Avenue,residential,False,False,137.058,"LINESTRING (-118.3252007 34.0997999, -118.3265535 34.0997933, -118.3266892 34.0997926)",,,
606531635,Selma Avenue,residential,False,True,72.917,"LINESTRING (-118.3252007 34.0997999, -118.3246289 34.0998027, -118.3245858 34.0998029, -118.3244088 34.0998038)",,,
"[185720612, 398236855]",West Sunset Boulevard,primary,False,False,98.092,"LINESTRING (-118.3266775 34.0979994, -118.3268243 34.0979989, -118.3274361 34.0979975, -118.3277428 34.0979968)",5,,
"[398235426, 398209669]",Vine Street,secondary,False,True,104.527,"LINESTRING (-118.3266775 34.0979994, -118.3266774 34.0978754, -118.3266702 34.0973491, -118.32667 34.0972157, -118.3266707 34.0970594)","['5', '6']",35 mph,
"[398209781, 398209670]",Vine Street,secondary,False,False,199.39800000000002,"LINESTRING (-118.3266775 34.0979994, -118.3266788 34.0981366, -118.3266816 34.0985791, -118.3266851 34.0991146, -118.3266892 34.0997926)","['4', '5']",,
"[398237288, 398237846, 398237847]",West Sunset Boulevard,primary,False,True,138.738,"LINESTRING (-118.3266775 34.0979994, -118.3265239 34.0979998, -118.325921 34.0980029, -118.325761 34.098004, -118.3253118 34.098007, -118.3252712 34.0980073, -118.3251708 34.098008)","['7', '6']",,
