osmid,highway,oneway,reversed,length,name,geometry,lanes,ref,junction,maxspeed
6138770,residential,False,True,121.855,Fire House Road,"LINESTRING (-76.880976 38.922853, -76.880619 38.923231, -76.880306 38.923545, -76.880226 38.923631, -76.8801438 38.9237364)",,,,
6141104,residential,False,False,169.927,Greeley Place,"LINESTRING (-76.880976 38.922853, -76.881132 38.922949, -76.881355 38.923063, -76.881524 38.923138, -76.881719 38.923205, -76.881949 38.923274, -76.882197 38.923352, -76.882302 38.923393, -76.882381 38.923441, -76.882461 38.92352, -76.88252 38.923599, -76.882559 38.923681)",,,,
468518466,primary,True,False,132.717,Martin Luther King Jr. Highway,"LINESTRING (-76.8763058 38.9234398, -76.8766249 38.9229474, -76.8767939 38.9226886, -76.8770004 38.9223756)",3,MD 704,,
725023163,residential,True,False,63.908,Dodge Park Road,"LINESTRING (-76.883064 38.927705, -76.8831456 38.9276323, -76.8831466 38.9275891, -76.883123 38.9274238, -76.8830866 38.9272374, -76.8830699 38.9271583)",2,,,
6144825,residential,False,True,301.072,Prospect Street,"LINESTRING (-76.876292 38.92806, -76.876388 38.928086, -76.876446 38.9281, -76.8765 38.928096, -76.876554 38.928074, -76.87661 38.928039, -76.876658 38.927992, -76.876717 38.927908, -76.876826 38.927717, -76.876906 38.927609, -76.876929 38.927574, -76.876971 38.927536, -76.877049 38.927493, -76.87712 38.92747, -76.877185 38.927465, -76.877314 38.927473, -76.877515 38.927503, -76.877843 38.927547, -76.878196 38.927597, -76.87837 38.927618, -76.8786 38.927649, -76.878811 38.927676, -76.878885 38.927676, -76.878937 38.927667, -76.878989 38.927649, -76.879045 38.927614, -76.879082 38.927573, -76.879107 38.927509, -76.879122 38.927437)",,,,
699130676,residential,True,False,16.1,Dodge Park Road,"LINESTRING (-76.8828928 38.9270345, -76.8829176 38.927178)",2,,,
699130668,primary,True,False,164.81199999999998,Landover Road,"LINESTRING (-76.8828928 38.9270345, -76.8827805 38.927049, -76.881967 38.927154, -76.881295 38.927235, -76.881011 38.927266)",3,MD 202,,
686893078,residential,False,False,126.54199999999999,Hawthorne Street,"LINESTRING (-76.8780084 38.9250476, -76.877022 38.925185, -76.87689 38.925199, -76.876781 38.925188, -76.876677 38.925149, -76.876588 38.92511)",,,,
242897807,residential,True,False,93.117,,"LINESTRING (-76.8853643 38.9294294, -76.8855814 38.9294028, -76.8859623 38.9295072, -76.8862895 38.9296532, -76.8863584 38.9296775)",,,,
699130673,tertiary,True,False,18.488,,"LINESTRING (-76.8853643 38.9294294, -76.885401 38.9293819, -76.8854174 38.929328, -76.885412 38.9292727)",1,,roundabout,
699130673,tertiary,True,False,12.891,,"LINESTRING (-76.885412 38.9292727, -76.8853836 38.9292191, -76.8853348 38.9291753)",1,,roundabout,
849716636,residential,False,False,12.882,,"LINESTRING (-76.8845938 38.9291514, -76.8845567 38.9292636)",,,,
224703318,residential,False,False,257.197,,"LINESTRING (-76.8845938 38.9291514, -76.8847532 38.9286336, -76.8847681 38.9285859, -76.884972 38.9282145, -76.8853448 38.9277534, -76.885644 38.9274406, -76.8859456 38.9271253)",,,,
224703318,residential,False,True,257.197,,"LINESTRING (-76.8859456 38.9271253, -76.885644 38.9274406, -76.8853448 38.9277534, -76.884972 38.9282145, -76.8847681 38.9285859, -76.8847532 38.9286336, -76.8845938 38.9291514)",,,,
6142185,residential,False,True,162.498,Markham Lane,"LINESTRING (-76.8767543 38.9265056, -76.8767757 38.9261029, -76.8767328 38.9259547, -76.8766711 38.9257753, -76.8765585 38.9256271, -76.8764834 38.9254977, -76.8764619 38.9253767, -76.8765151 38.9252471, -76.876588 38.92511)",,,,
6132990,residential,False,True,53.62,Grayridge Lane,"LINESTRING (-76.8771458 38.9231446, -76.877691 38.923374)",,,,
361424697,residential,False,True,18.609,,"LINESTRING (-76.8860749 38.9282423, -76.8862307 38.9283577)",,,,
361424697,residential,False,False,18.609,,"LINESTRING (-76.8862307 38.9283577, -76.8860749 38.9282423)",,,,
361424697,residential,False,True,106.51,,"LINESTRING (-76.8862307 38.9283577, -76.8872115 38.9289368)",,,,
361424704,residential,False,True,32.536,,"LINESTRING (-76.8862307 38.9283577, -76.8860094 38.9285943)",,,,
361424704,residential,False,False,32.536,,"LINESTRING (-76.8860094 38.9285943, -76.8862307 38.9283577)",,,,
361424700,residential,False,True,72.612,Firwood Lane,"LINESTRING (-76.8860094 38.9285943, -76.8864515 38.9288374, -76.886677 38.928989)",,,,
361424704,residential,False,True,36.035000000000004,,"LINESTRING (-76.8860094 38.9285943, -76.8859505 38.9287119, -76.8858712 38.9288999)",,,,
6091912,residential,False,False,4.444,Duvall Ridge Drive,"LINESTRING (-76.8872115 38.9289368, -76.8871809 38.9289689)",,,,
361424697,residential,False,False,106.51,,"LINESTRING (-76.8872115 38.9289368, -76.8862307 38.9283577)",,,,
361424704,residential,False,False,15.247,,"LINESTRING (-76.8858022 38.9290259, -76.8858581 38.928931, -76.8858712 38.9288999)",,,,
361424700,residential,False,False,35.445,Firwood Lane,"LINESTRING (-76.8870037 38.9291814, -76.886677 38.928989)",,,,
6091912,residential,False,False,58.828,Duvall Ridge Drive,"LINESTRING (-76.8870037 38.9291814, -76.8868549 38.9293433, -76.886741 38.9294662, -76.8866283 38.9296217)",,,,
6091912,residential,False,True,28.169,Duvall Ridge Drive,"LINESTRING (-76.8870037 38.9291814, -76.8870922 38.9290792, -76.8871809 38.9289689)",,,,
6091912,residential,False,True,58.828,Duvall Ridge Drive,"LINESTRING (-76.8866283 38.9296217, -76.886741 38.9294662, -76.8868549 38.9293433, -76.8870037 38.9291814)",,,,
242897808,residential,True,False,23.560000000000002,,"LINESTRING (-76.8866283 38.9296217, -76.8866043 38.9295837, -76.8865634 38.9295557, -76.8865118 38.929542, -76.8864574 38.9295447, -76.8864085 38.9295633)",,,roundabout,
242897808,residential,True,False,37.704,,"LINESTRING (-76.8863584 38.9296775, -76.8863824 38.9297156, -76.8864233 38.9297436, -76.8864748 38.9297573, -76.8865292 38.9297546, -76.8865781 38.9297359, -76.8866141 38.9297041, -76.8866317 38.929664, -76.8866283 38.9296217)",,,roundabout,
279006957,tertiary,True,False,4.903,,"LINESTRING (-76.8850558 38.9291646, -76.8850131 38.9291936)",1,,roundabout,
414311032,tertiary,True,False,42.5,75th Avenue,"LINESTRING (-76.8853348 38.9291753, -76.885325 38.9290932, -76.8853357 38.9289722, -76.8853483 38.9288802, -76.8853416 38.9287944)",1,,,
699130672,tertiary,True,False,25.818,,"LINESTRING (-76.8853348 38.9291753, -76.8852706 38.9291458, -76.8851977 38.9291336, -76.8851235 38.9291401, -76.8850558 38.9291646)",2,,roundabout,
699130673,tertiary,True,False,6.698,,"LINESTRING (-76.8853055 38.9294686, -76.8853643 38.9294294)",1,,roundabout,
279006957,tertiary,True,False,12.061,,"LINESTRING (-76.8849644 38.9293667, -76.8849824 38.9294001, -76.8850086 38.9294299, -76.8850419 38.9294551)",1,,roundabout,
849716636,residential,False,True,12.882,,"LINESTRING (-76.8845567 38.9292636, -76.8845938 38.9291514)",,,,
414311034,residential,True,False,37.481,,"LINESTRING (-76.8845567 38.9292636, -76.8847188 38.929281, -76.884847 38.9293188, -76.8849644 38.9293667)",,,,
699130674,tertiary,True,False,24.218,,"LINESTRING (-76.8850419 38.9294551, -76.8851027 38.9294822, -76.885171 38.9294939, -76.8852407 38.9294892, -76.8853055 38.9294686)",2,,roundabout,
695877222,tertiary,False,False,189.96699999999998,Hawthorne Street,"LINESTRING (-76.8864032 38.9247055, -76.886227 38.924684, -76.886003 38.924637, -76.885763 38.924573, -76.885532 38.924485, -76.885341 38.924397, -76.884783 38.924129, -76.884618 38.924051, -76.884437 38.923978)",,,,
695877222,tertiary,False,True,42.227999999999994,Hawthorne Street,"LINESTRING (-76.8864032 38.9247055, -76.886465 38.924713, -76.886664 38.924731, -76.886881 38.924778)",,,,
6115282,tertiary,False,True,13.656,Goodland Drive,"LINESTRING (-76.8768571 38.9223241, -76.8770004 38.9223756)",,,,25 mph
468518458,primary,True,False,145.908,Martin Luther King Jr. Highway,"LINESTRING (-76.8768571 38.9223241, -76.876506 38.922868, -76.876408 38.923016, -76.876236 38.923271, -76.876096 38.923495)",3,MD 704,,
6091912,residential,False,True,4.444,Duvall Ridge Drive,"LINESTRING (-76.8871809 38.9289689, -76.8872115 38.9289368)",,,,
6091912,residential,False,False,28.169,Duvall Ridge Drive,"LINESTRING (-76.8871809 38.9289689, -76.8870922 38.9290792, -76.8870037 38.9291814)",,,,
361424704,residential,False,False,36.035000000000004,,"LINESTRING (-76.8858712 38.9288999, -76.8859505 38.9287119, -76.8860094 38.9285943)",,,,
361424704,residential,False,True,15.247,,"LINESTRING (-76.8858712 38.9288999, -76.8858581 38.928931, -76.8858022 38.9290259)",,,,
853271672,residential,False,False,96.779,Clagett Drive,"LINESTRING (-76.8858712 38.9288999, -76.8864362 38.929241, -76.886677 38.928989)",,,,
361424700,residential,False,True,35.445,Firwood Lane,"LINESTRING (-76.886677 38.928989, -76.8870037 38.9291814)",,,,
361424700,residential,False,False,72.612,Firwood Lane,"LINESTRING (-76.886677 38.928989, -76.8864515 38.9288374, -76.8860094 38.9285943)",,,,
853271672,residential,False,True,96.779,Clagett Drive,"LINESTRING (-76.886677 38.928989, -76.8864362 38.929241, -76.8858712 38.9288999)",,,,
983501390,primary,True,False,13.236,Landover Road,"LINESTRING (-76.8830437 38.9270148, -76.8828928 38.9270345)",3,MD 202,,
983501392,residential,True,False,16.117,Dodge Park Road,"LINESTRING (-76.8830699 38.9271583, -76.8830437 38.9270148)",2,,,
699130675,primary,True,False,338.19100000000003,Landover Road,"LINESTRING (-76.8830699 38.9271583, -76.8834163 38.9271135, -76.8836298 38.9270852, -76.8838517 38.9270558, -76.8842101 38.9270084, -76.8849511 38.9269114, -76.886551 38.926708, -76.886927 38.926662)",3,MD 202,,
