osmid,lanes,name,highway,width,oneway,reversed,length,geometry,ref
9146396,2,Pleasant Street,residential,10.4,False,True,63.157,"LINESTRING (-71.2425496 42.0656427, -71.2425068 42.0655548, -71.2424473 42.065422, -71.2424074 42.0653341, -71.2423795 42.065227, -71.2423652 42.0650947)",
700033436,2,Comey Avenue,residential,11.0,False,True,171.90800000000002,"LINESTRING (-71.2425496 42.0656427, -71.2426943 42.0656197, -71.2428125 42.0656001, -71.2429324 42.0655685, -71.2430371 42.065528, -71.2431424 42.0654692, -71.24323 42.0654, -71.243332 42.0653622, -71.2434106 42.0653506, -71.2434884 42.0653486, -71.2435814 42.0653549, -71.2436902 42.0653867, -71.2438825 42.0654338, -71.2440335 42.0654685, -71.2441746 42.065487, -71.2442845 42.065495, -71.2443928 42.0654876, -71.244491 42.0654643)",
9145429,2,Howard Avenue,residential,10.4,False,False,134.529,"LINESTRING (-71.2502949 42.0612811, -71.2501417 42.0614221, -71.2500005 42.0615289, -71.2498689 42.0616126, -71.2490592 42.0620617)",
9146604,2,Carpenter Street,residential,12.2,False,True,129.772,"LINESTRING (-71.2502949 42.0612811, -71.250591 42.0614356, -71.2508185 42.0615515, -71.2509051 42.0615956, -71.2511214 42.0616932, -71.2512416 42.0617474, -71.2516211 42.0619058)",
9145465,2,Rockhill Street,residential,11.0,False,True,115.967,"LINESTRING (-71.2512422 42.0652019, -71.2513383 42.0651605, -71.251411 42.0651274, -71.2514857 42.0650929, -71.2523913 42.0646031)",
9145524,1,School Street,secondary,18.3,True,False,131.809,"LINESTRING (-71.2512422 42.0652019, -71.2512662 42.0651366, -71.2512761 42.0650939, -71.2512797 42.0650536, -71.2512731 42.0650149, -71.2512608 42.0649779, -71.2512339 42.0649347, -71.2511989 42.0648928, -71.2510266 42.0647434, -71.2508344 42.0645687, -71.250658 42.0644018, -71.2504676 42.064226)",MA 140
9146449,2,Cocasset Street,secondary,13.7,False,False,95.019,"LINESTRING (-71.2459449 42.0642562, -71.2448103 42.0641123)",
9145750,2,Maple Avenue,residential,12.2,False,False,122.902,"LINESTRING (-71.2459449 42.0642562, -71.2459324 42.0643555, -71.2458066 42.0653567)",
9146449,2,Cocasset Street,secondary,13.7,False,True,67.854,"LINESTRING (-71.2459449 42.0642562, -71.2460356 42.0642681, -71.2467544 42.0643621)",
9145711,2,Park Avenue,residential,11.0,False,False,29.35,"LINESTRING (-71.2448446 42.0654726, -71.2447204 42.0654595, -71.2445928 42.065456, -71.244491 42.0654643)",
9145764,2,Park Avenue,residential,12.2,False,False,31.775,"LINESTRING (-71.2448446 42.0654726, -71.2447662 42.0654268, -71.2447139 42.0653833, -71.244661 42.0653146, -71.244633 42.0652433)",
9145764,2,Park Avenue,residential,12.2,False,True,82.78,"LINESTRING (-71.2448446 42.0654726, -71.2449176 42.065485, -71.2449947 42.0654889, -71.2450863 42.0654693, -71.2451941 42.0654389, -71.2453477 42.0653788, -71.2454394 42.0653542, -71.2455324 42.065345, -71.2456489 42.0653446, -71.2458066 42.0653567)",
130175295,2,Oakhill Avenue,residential,11.3,False,True,48.294000000000004,"LINESTRING (-71.2448446 42.0654726, -71.244707 42.0654973, -71.2445925 42.0655354, -71.2444603 42.0655989, -71.2443279 42.0656663)",
9145565,2,Oakhill Avenue,residential,11.3,False,False,26.188,"LINESTRING (-71.2443279 42.0656663, -71.244491 42.0654643)",
9145565,2,Oakhill Avenue,residential,11.3,False,True,149.41,"LINESTRING (-71.2443279 42.0656663, -71.2442064 42.0658085, -71.2441102 42.0659121, -71.2440236 42.0659916, -71.2439647 42.0660417, -71.2438869 42.0661012, -71.243809 42.0661424, -71.2437251 42.0661819, -71.2436237 42.0662087, -71.243525 42.0662285, -71.2433906 42.0662451, -71.2432805 42.0662565, -71.2431409 42.0662749, -71.242867 42.06632)",
130175295,2,Oakhill Avenue,residential,11.3,False,False,48.294000000000004,"LINESTRING (-71.2443279 42.0656663, -71.2444603 42.0655989, -71.2445925 42.0655354, -71.244707 42.0654973, -71.2448446 42.0654726)",
1014228127,2,Main Street,secondary,15.2,False,False,57.002,"LINESTRING (-71.2536918 42.0679558, -71.2532798 42.0675444)",MA 140
1014228127,2,Main Street,secondary,15.2,False,True,4.833,"LINESTRING (-71.2536918 42.0679558, -71.2537267 42.0679907)",MA 140
396756252,2,Rockhill Street,secondary,13.7,True,False,10.674,"LINESTRING (-71.2507499 42.0654497, -71.2508556 42.0653944)",MA 140
9145625,1,Cocasset Street,secondary,13.7,True,False,84.26599999999999,"LINESTRING (-71.2496362 42.0648621, -71.2496833 42.0649167, -71.2497209 42.0649515, -71.2497698 42.0649856, -71.2500267 42.0651652, -71.2503215 42.0653751, -71.2503539 42.0653982)",MA 140
9146312,2,Mechanic Street,secondary,13.7,False,False,179.352,"LINESTRING (-71.2496362 42.0648621, -71.2495571 42.0649479, -71.2495077 42.0649968, -71.2494583 42.0650457, -71.2493357 42.0651589, -71.2492918 42.0652006, -71.2492491 42.0652393, -71.2492103 42.0652744, -71.2491835 42.065295, -71.2491347 42.0653345, -71.24908 42.0653753, -71.2489839 42.0654484, -71.2489625 42.0654646, -71.2489544 42.0654708, -71.2487034 42.0656589, -71.248474 42.0658309, -71.2483998 42.0658859, -71.248304 42.0659599, -71.2482204 42.0660232, -71.2481795 42.0660549)",
9146449,2,Cocasset Street,secondary,13.7,False,False,245.30900000000003,"LINESTRING (-71.2496362 42.0648621, -71.2495979 42.0648511, -71.2495423 42.064831, -71.2494421 42.0647972, -71.2493531 42.0647676, -71.2492373 42.0647293, -71.2490499 42.0646806, -71.2489559 42.0646625, -71.2488576 42.0646437, -71.2487437 42.0646256, -71.2481907 42.0645519, -71.2479822 42.0645254, -71.2478654 42.0645097, -71.247211 42.064421, -71.2467908 42.0643668, -71.2467544 42.0643621)",
9145520,2,Liberty Street,unclassified,15.2,False,False,86.34700000000001,"LINESTRING (-71.2497727 42.062866, -71.2497496 42.0628567, -71.2497128 42.0628452, -71.2496894 42.0628416, -71.2496567 42.06284, -71.2496347 42.0628398, -71.2495975 42.0628447, -71.2495708 42.062852, -71.2495321 42.0628667, -71.2494917 42.0628825, -71.2493365 42.0629533, -71.2492812 42.0629786, -71.2490037 42.0630874, -71.2488365 42.0631458)",
9145520,2,Liberty Street,unclassified,15.2,False,True,75.115,"LINESTRING (-71.2497727 42.062866, -71.2497965 42.0628757, -71.2498592 42.062905, -71.2505388 42.0632304)",
9145809,2,Liberty Place,unclassified,12.2,False,True,121.38599999999998,"LINESTRING (-71.2497727 42.062866, -71.2497814 42.0628523, -71.2498177 42.0628053, -71.2498365 42.0627862, -71.2498766 42.0627475, -71.2499166 42.0627121, -71.250065 42.0625802, -71.2501885 42.0624706, -71.2502074 42.0624565, -71.2502228 42.0624511, -71.2502426 42.0624478, -71.2502625 42.0624478, -71.2502779 42.0624504, -71.2502968 42.0624558, -71.2503194 42.0624652, -71.2503537 42.0624821, -71.2508656 42.062723)",
