osmid,lanes,ref,name,highway,oneway,reversed,length,geometry,bridge,access,maxspeed
39662424,2,US 44,Taunton Avenue,trunk,False,True,83.23100000000001,"LINESTRING (-71.3752671 41.8197136, -71.3754743 41.8197128, -71.3761994 41.8197202, -71.3762714 41.8197214)",,,
19388784,,,James Street,residential,False,True,69.956,"LINESTRING (-71.3743986 41.8212849, -71.3747366 41.8207084)",,,
19388784,,,James Street,residential,False,False,85.687,"LINESTRING (-71.3743986 41.8212849, -71.3743791 41.8213213, -71.3739743 41.8219876)",,,
19393100,,,Mary Avenue,residential,False,False,317.72,"LINESTRING (-71.3743986 41.8212849, -71.373207 41.820892, -71.372169 41.820522, -71.370918 41.820087)",,,
19388784,,,James Street,residential,False,True,65.966,"LINESTRING (-71.3736558 41.8225313, -71.3739743 41.8219876)",,,
19388784,,,James Street,residential,False,False,75.999,"LINESTRING (-71.3736558 41.8225313, -71.3736245 41.8225853, -71.3734338 41.8229021, -71.373318 41.8230946, -71.3732721 41.8231516)",,,
19398949,,,Greene Street,residential,False,False,132.98399999999998,"LINESTRING (-71.3736558 41.8225313, -71.373184 41.822376, -71.37281 41.822254, -71.372589 41.822506, -71.3724768 41.8226946)",,,
591880137,,,Purchase Street,residential,False,False,44.502,"LINESTRING (-71.377594 41.818626, -71.377823 41.818264)",,,
19388931,,,Orchard Street,residential,False,False,75.166,"LINESTRING (-71.377594 41.818626, -71.37679 41.818354, -71.37677 41.818344)",,,
19388931,,,Orchard Street,residential,False,True,179.189,"LINESTRING (-71.377594 41.818626, -71.377618 41.818632, -71.378868 41.819088, -71.379547 41.819317)",,,
591880137,,,Purchase Street,residential,False,True,105.08800000000001,"LINESTRING (-71.377594 41.818626, -71.3772481 41.8191676, -71.377182 41.819271, -71.377045 41.8194779)",,,
19388931,,,Orchard Street,residential,False,False,76.305,"LINESTRING (-71.37677 41.818344, -71.375938 41.81805)",,,
19388931,,,Orchard Street,residential,False,True,75.166,"LINESTRING (-71.37677 41.818344, -71.37679 41.818354, -71.377594 41.818626)",,,
19400903,,,North Phillips Street,residential,False,True,115.95,"LINESTRING (-71.37677 41.818344, -71.377068 41.817902, -71.3771373 41.8177812, -71.377357 41.817398)",,,
19388931,,,Orchard Street,residential,False,True,76.305,"LINESTRING (-71.375938 41.81805, -71.37677 41.818344)",,,
19388931,,,Orchard Street,residential,False,False,76.041,"LINESTRING (-71.375938 41.81805, -71.3752108 41.8177962, -71.375107 41.81776)",,,
19399842,,,North Prospect Street,residential,False,True,115.952,"LINESTRING (-71.375938 41.81805, -71.376221 41.8176, -71.3762675 41.8175308, -71.376549 41.817112)",,,
19388931,,,Orchard Street,residential,False,False,75.526,"LINESTRING (-71.375107 41.81776, -71.37429 41.817459)",,,
19404043,,,Henry Street,residential,False,True,116.879,"LINESTRING (-71.375107 41.81776, -71.375702 41.816807)",,,
19388931,,,Orchard Street,residential,False,True,76.041,"LINESTRING (-71.375107 41.81776, -71.3752108 41.8177962, -71.375938 41.81805)",,,
19392950,,,North Sharon Street,residential,False,True,94.474,"LINESTRING (-71.371567 41.816509, -71.371788 41.816124, -71.372025 41.815731)",,,
42885037,,,Purchase Street,residential,False,True,75.66,"LINESTRING (-71.378937 41.816463, -71.378555 41.817081)",,,
92257477,2,RI 103,Warren Avenue,secondary,False,False,26.622,"LINESTRING (-71.378937 41.816463, -71.378647 41.81636)",,,
92257477,2,RI 103,Warren Avenue,secondary,False,True,44.928,"LINESTRING (-71.378937 41.816463, -71.379425 41.816639)",,,
19393288,,,Freeborn Avenue,residential,False,True,178.518,"LINESTRING (-71.378197 41.817677, -71.380135 41.818378)",,,
19393288,,,Freeborn Avenue,residential,False,False,76.234,"LINESTRING (-71.378197 41.817677, -71.378173 41.817672, -71.377357 41.817398)",,,
"[591880137, 42885036, 42885037]",,,Purchase Street,residential,False,False,72.755,"LINESTRING (-71.378197 41.817677, -71.378227 41.817635, -71.3782431 41.8176107, -71.3785311 41.8171516, -71.378548 41.817099, -71.378555 41.817081)",yes,,
591880137,,,Purchase Street,residential,False,True,72.284,"LINESTRING (-71.378197 41.817677, -71.37819 41.817695, -71.377823 41.818264)",,,
39662424,2,US 44,Taunton Avenue,trunk,False,True,30.425,"LINESTRING (-71.3769327 41.8197242, -71.3772998 41.819729)",,,
19389189,,,Purchase Street,residential,False,False,29.576,"LINESTRING (-71.3769327 41.8197242, -71.3769308 41.8196522, -71.377045 41.8194779)",,,
39662424,2,US 44,Taunton Avenue,trunk,False,False,54.80200000000001,"LINESTRING (-71.3769327 41.8197242, -71.3768002 41.8197247, -71.3762714 41.8197214)",,,
19392950,,,North Sharon Street,residential,False,False,94.474,"LINESTRING (-71.372025 41.815731, -71.371788 41.816124, -71.371567 41.816509)",,,
19393285,,,Freeborn Avenue,residential,False,False,167.769,"LINESTRING (-71.372025 41.815731, -71.372719 41.815952, -71.373192 41.81612, -71.373878 41.816338)",,,
19393100,,,Mary Avenue,residential,False,True,317.72,"LINESTRING (-71.370918 41.820087, -71.372169 41.820522, -71.373207 41.820892, -71.3743986 41.8212849)",,,
19398671,,,,primary_link,True,False,83.27499999999999,"LINESTRING (-71.370918 41.820087, -71.370941 41.819981, -71.370934 41.819916, -71.370918 41.819874, -71.37088 41.819824, -71.370827 41.819794, -71.3706393 41.8198206, -71.3703632 41.8198559, -71.3702639 41.8198479)",,,
121772503,1,US 44,John Street,trunk,True,False,69.832,"LINESTRING (-71.370918 41.820087, -71.37101 41.81995, -71.371086 41.819817, -71.371155 41.819752, -71.371216 41.81971, -71.371346 41.819683, -71.3714599 41.8196809)",,,
19393288,,,Freeborn Avenue,residential,False,False,74.128,"LINESTRING (-71.377357 41.817398, -71.376549 41.817112)",,,
19393288,,,Freeborn Avenue,residential,False,True,76.234,"LINESTRING (-71.377357 41.817398, -71.378173 41.817672, -71.378197 41.817677)",,,
19400903,,,North Phillips Street,residential,False,False,115.95,"LINESTRING (-71.377357 41.817398, -71.3771373 41.8177812, -71.377068 41.817902, -71.37677 41.818344)",,,
19393288,,,Freeborn Avenue,residential,False,False,77.956,"LINESTRING (-71.376549 41.817112, -71.375702 41.816807)",,,
19393288,,,Freeborn Avenue,residential,False,True,74.128,"LINESTRING (-71.376549 41.817112, -71.377357 41.817398)",,,
19399842,,,North Prospect Street,residential,False,False,115.952,"LINESTRING (-71.376549 41.817112, -71.3762675 41.8175308, -71.376221 41.8176, -71.375938 41.81805)",,,
19393288,,,Freeborn Avenue,residential,False,True,77.956,"LINESTRING (-71.375702 41.816807, -71.376549 41.817112)",,,
19404043,,,Henry Street,residential,False,False,116.879,"LINESTRING (-71.375702 41.816807, -71.375107 41.81776)",,,
19393288,,,Freeborn Avenue,residential,False,False,73.753,"LINESTRING (-71.375702 41.816807, -71.375595 41.816765, -71.3748967 41.8165249)",,,
52492928,1,US 44,Taunton Avenue,trunk,True,False,31.836000000000002,"LINESTRING (-71.3714599 41.8196809, -71.3712467 41.8196584, -71.3710782 41.8196664)",,,
945406076,2,US 44,Taunton Avenue,trunk,False,True,73.743,"LINESTRING (-71.3714599 41.8196809, -71.3721898 41.8196882, -71.3723497 41.8196899)",,,
19398654,,,John Street,residential,False,True,132.311,"LINESTRING (-71.3710782 41.8196664, -71.3710778 41.8196025, -71.371105 41.8195467, -71.3712499 41.8192493, -71.371574 41.818539)",,,
52492928,1,US 44,Taunton Avenue,trunk,True,False,40.146,"LINESTRING (-71.3710782 41.8196664, -71.370926 41.819679, -71.3706125 41.8197589)",,,
92257477,2,RI 103,Warren Avenue,secondary,False,False,48.371,"LINESTRING (-71.377831 41.816074, -71.377304 41.815887)",,,
92257477,2,RI 103,Warren Avenue,secondary,False,True,26.548,"LINESTRING (-71.377831 41.816074, -71.37812 41.816177)",,,
19398677,2,US 44,John Street,trunk,True,False,63.928,"LINESTRING (-71.3704435 41.821334, -71.370529 41.821125, -71.370659 41.820782)",,,
1157539408,2,RI 103,Warren Avenue,secondary,False,True,31.312,"LINESTRING (-71.381828 41.817493, -71.382171 41.8176111)",,,
1157539408,2,RI 103,Warren Avenue,secondary,False,False,48.330999999999996,"LINESTRING (-71.381828 41.817493, -71.3814392 41.8173563, -71.3812994 41.8173094)",,,
92257477,2,RI 103,Warren Avenue,secondary,False,False,12.203,"LINESTRING (-71.381035 41.8172174, -71.3809042 41.817167)",,,
1223151683,2,RI 103,Warren Avenue,secondary,False,True,24.182,"LINESTRING (-71.381035 41.8172174, -71.3812994 41.8173094)",,,
19403316,,,4th Street,residential,False,False,170.239,"LINESTRING (-71.381035 41.8172174, -71.381091 41.817123, -71.381462 41.816536, -71.3819098 41.8158322)",,,
715357737,,,Waterman Avenue,secondary,True,False,21.485,"LINESTRING (-71.3703594 41.8215343, -71.3705752 41.8216414)",,,
19384103,2,,Waterman Avenue,secondary,False,True,196.328,"LINESTRING (-71.3705752 41.8216414, -71.3716787 41.8222524, -71.37178 41.8223085, -71.3724768 41.8226946)",,,
579272284,,,,primary_link,True,False,36.428,"LINESTRING (-71.3705752 41.8216414, -71.3704987 41.8215475, -71.3704853 41.8215145, -71.3704719 41.8214715, -71.3704625 41.8214216, -71.3704435 41.821334)",,,
1223151683,2,RI 103,Warren Avenue,secondary,False,False,24.182,"LINESTRING (-71.3812994 41.8173094, -71.381035 41.8172174)",,,
1157539408,2,RI 103,Warren Avenue,secondary,False,True,48.330999999999996,"LINESTRING (-71.3812994 41.8173094, -71.3814392 41.8173563, -71.381828 41.817493)",,,
"[1223151682, 182532061]",1,,,motorway_link,True,False,95.96600000000001,"LINESTRING (-71.3812994 41.8173094, -71.381287 41.817623, -71.381287 41.817688, -71.381279 41.817772, -71.381218 41.817924, -71.381104 41.81815)",,no,
19358562,,,Cross Street,residential,False,False,1.463,"LINESTRING (-71.3777241 41.8222744, -71.377708 41.822269)",,,
19358562,,,Cross Street,residential,False,True,77.955,"LINESTRING (-71.3777241 41.8222744, -71.3785829 41.8225606)",,,
1239542026,1,,,residential,False,False,318.736,"LINESTRING (-71.3777241 41.8222744, -71.3793459 41.8196752)",,,25 mph
