osmid,oneway,lanes,highway,reversed,length,geometry,name,maxspeed,bridge,ref
47068666,False,2,secondary,False,20.851,"LINESTRING (-122.0889228 37.6903778, -122.0887982 37.6902183)",Strobridge Avenue,,,
22649632,True,2,secondary,False,99.94400000000002,"LINESTRING (-122.0889228 37.6903778, -122.0891102 37.6909542, -122.0891372 37.6910492, -122.0891557 37.6911594, -122.0891682 37.691254)",Strobridge Avenue,,,
534840368,True,3,secondary,False,57.897999999999996,"LINESTRING (-122.0891511 37.6916879, -122.0891488 37.6917689, -122.0891479 37.6918984, -122.0891641 37.6919848, -122.0891739 37.6920489, -122.089242 37.6921977)",Strobridge Avenue,,,
183248278,False,,secondary,True,19.238,"LINESTRING (-122.0897474 37.6928871, -122.0896446 37.6927344)",Strobridge Avenue,,,
393678167,True,3,primary,False,84.59200000000001,"LINESTRING (-122.0897474 37.6928871, -122.0897913 37.6928776, -122.0898373 37.6928665, -122.0898948 37.6928496, -122.0899468 37.6928291, -122.0900165 37.6927962, -122.0901051 37.6927532, -122.0902346 37.6926909, -122.0904647 37.692581, -122.0905875 37.6925231)",Castro Valley Boulevard,,,
"[393648711, 393648713, 976002325, 407960374, 976002326]",False,"['4', '3']",tertiary,True,128.97,"LINESTRING (-122.0897474 37.6928871, -122.089763 37.6929278, -122.0897773 37.6929779, -122.089803 37.6930848, -122.0898269 37.6931792, -122.089839 37.6932261, -122.0898507 37.6932657, -122.0899656 37.6936685, -122.0900516 37.6940214)",Stanton Avenue,,,
6382141,False,,residential,False,12.86,"LINESTRING (-122.0821296 37.6955123, -122.082122 37.6953968)",Nunes Avenue,,,
393678196,True,2,primary,False,79.541,"LINESTRING (-122.0821296 37.6955123, -122.0823972 37.6954701, -122.0825782 37.6954411, -122.082802 37.6953991, -122.082896 37.6953809, -122.0830123 37.6953585)",Castro Valley Boulevard,,,
770069284,False,,residential,False,13.144,"LINESTRING (-122.0830123 37.6953585, -122.0829747 37.6952441)",Anita Avenue,,,
6352361,False,,residential,True,407.2129999999999,"LINESTRING (-122.0830123 37.6953585, -122.0830359 37.6954301, -122.0830412 37.6954504, -122.0830461 37.6954688, -122.0830519 37.6955072, -122.0830835 37.6957649, -122.083097 37.6958747, -122.0831061 37.6959492, -122.0831221 37.6960784, -122.0831466 37.6962767, -122.0831574 37.6963648, -122.0831775 37.6965295, -122.0831844 37.6965857, -122.0831931 37.6966529, -122.0832121 37.6967985, -122.0832265 37.6969096, -122.0832532 37.6971143, -122.0832782 37.6973067, -122.0833026 37.6974915, -122.0833249 37.6976641, -122.0833514 37.6978723, -122.0833721 37.6980292, -122.0833972 37.6982052, -122.0833999 37.6982243, -122.0834475 37.6985776, -122.0834682 37.6987317, -122.0834749 37.6987811, -122.0835042 37.6989988)",Anita Avenue,,,
"[393678115, 770069285, 1064047598]",True,"['3', '2']",primary,False,105.75500000000001,"LINESTRING (-122.0830123 37.6953585, -122.0831096 37.6953354, -122.083241 37.6953042, -122.0833529 37.695274, -122.0835065 37.6952325, -122.0837098 37.6951759, -122.0837439 37.6951664, -122.0841257 37.6950614, -122.084151 37.6950545)",Castro Valley Boulevard,,,
765840864,False,3,residential,False,12.85,"LINESTRING (-122.0848902 37.6948486, -122.0848417 37.6947396)",Wisteria Street,,,
"[765840865, 765840871]",True,2,primary,False,47.579,"LINESTRING (-122.0848902 37.6948486, -122.0851199 37.6947856, -122.0854011 37.6947084)",Castro Valley Boulevard,,,
"[765840868, 765840869, 765840870, 6335914, 765840878, 693435185]",False,"['3', '2']",residential,True,183.924,"LINESTRING (-122.0848902 37.6948486, -122.0849105 37.694915, -122.084916 37.6949329, -122.0849307 37.694981, -122.0849597 37.6950761, -122.0849691 37.695109, -122.0849809 37.6951588, -122.0850034 37.6952277, -122.0850389 37.6953329, -122.085075 37.6954486, -122.085138 37.6956676, -122.085185 37.6958298, -122.0852159 37.6959123, -122.0852526 37.6960302, -122.0852941 37.6961781, -122.0853736 37.6964575)",Wisteria Street,,,
"[393678186, 393678111]",True,"['3', '2']",primary,False,107.528,"LINESTRING (-122.0854011 37.6947084, -122.0856306 37.6946529, -122.0858104 37.6945944, -122.0860329 37.6945202, -122.0862044 37.6944576, -122.0862577 37.6944382, -122.0864088 37.6943821, -122.0864298 37.6943756, -122.0865302 37.6943415)",Castro Valley Boulevard,,,
552037591,True,,primary_link,False,33.74999999999999,"LINESTRING (-122.0854011 37.6947084, -122.0855096 37.6946516, -122.0855961 37.6946118, -122.085641 37.6945795, -122.0856538 37.6945566, -122.0856571 37.694538, -122.0856532 37.6945086)",,,,
619076847,True,3,secondary,False,14.118,"LINESTRING (-122.0866405 37.6943031, -122.0865257 37.6942144)",Lake Chabot Road,,,
393678184,True,2,primary,False,50.126000000000005,"LINESTRING (-122.0866405 37.6943031, -122.087024 37.6941335, -122.0871374 37.6940826)",Castro Valley Boulevard,,,
393678184,True,2,primary,False,110.12,"LINESTRING (-122.0871374 37.6940826, -122.0873688 37.6939692, -122.0877057 37.693804, -122.0879094 37.6937042, -122.0881537 37.6935132)",Castro Valley Boulevard,,,
693606055,False,2,residential,True,54.119,"LINESTRING (-122.0871374 37.6940826, -122.0871768 37.6941374, -122.0871873 37.694152, -122.0872637 37.6942802, -122.0873011 37.6943424, -122.0873329 37.6944005, -122.087399 37.6945227)",Park Way,,,
393678151,False,,primary,False,111.20400000000001,"LINESTRING (-122.0892332 37.6929931, -122.0891409 37.6930375, -122.0890147 37.6930983, -122.0889338 37.6931374, -122.0888971 37.693155, -122.0887331 37.6932341, -122.0883555 37.693416, -122.0881537 37.6935132)",Castro Valley Boulevard,,,
393678175,True,3,primary,False,47.656000000000006,"LINESTRING (-122.0892332 37.6929931, -122.0893372 37.6930034, -122.089384 37.6929955, -122.0894606 37.6929685, -122.089533 37.6929446, -122.0896157 37.6929183, -122.0896785 37.6929019, -122.0897474 37.6928871)",Castro Valley Boulevard,,,
1064047595,False,,residential,True,118.803,"LINESTRING (-122.0829264 37.6915468, -122.0829368 37.6921393, -122.0829442 37.6922103, -122.082965 37.6922806, -122.0831086 37.692593)",Baker Road,,,
6344554,False,,residential,False,12.864,"LINESTRING (-122.084151 37.6950545, -122.0841031 37.6949452)",Baker Road,,,
"[393678124, 1064047597]",True,2,primary,False,68.95100000000001,"LINESTRING (-122.084151 37.6950545, -122.0842894 37.6950159, -122.0846079 37.6949271, -122.0847704 37.6948819, -122.0847896 37.6948766, -122.0848902 37.6948486)",Castro Valley Boulevard,,,
656297166,False,,residential,False,12.26,"LINESTRING (-122.0810054 37.6955783, -122.0811087 37.6955043)",San Miguel Avenue,25 mph,,
"[393678136, 393678165]",True,"['3', '2']",primary,False,99.318,"LINESTRING (-122.0810054 37.6955783, -122.0813541 37.6955737, -122.081411 37.6955693, -122.0815936 37.6955553, -122.0816513 37.6955531, -122.0818455 37.6955457, -122.0819375 37.6955341, -122.0821296 37.6955123)",Castro Valley Boulevard,30 mph,,
"[6371872, 1213290411, 1213290412, 1213290413]",False,2,residential,True,264.306,"LINESTRING (-122.0810054 37.6955783, -122.0809455 37.6956665, -122.080941 37.6956894, -122.0809272 37.6957691, -122.0809214 37.6958613, -122.0809289 37.6961938, -122.0809338 37.6964099, -122.0809362 37.6965159, -122.0809385 37.696621, -122.0809395 37.6966635, -122.0809449 37.6969013, -122.0809524 37.6972327, -122.0809559 37.6973574, -122.0809593 37.6974769, -122.0809656 37.6976964, -122.0809726 37.6979418)",San Miguel Avenue,,,
618175219,True,3,primary,False,10.603,"LINESTRING (-122.0865302 37.6943415, -122.0866405 37.6943031)",Castro Valley Boulevard,,,
741349363,True,2,secondary,False,37.457,"LINESTRING (-122.0865302 37.6943415, -122.086583 37.6944197, -122.0866442 37.6945168, -122.086678 37.6945744, -122.0867639 37.6946088)",Lake Chabot Road,,,
656297166,False,,residential,True,12.26,"LINESTRING (-122.0811087 37.6955043, -122.0810054 37.6955783)",San Miguel Avenue,25 mph,,
6371876,False,,residential,False,310.66,"LINESTRING (-122.0811087 37.6955043, -122.081204 37.6954573, -122.0812211 37.6954286, -122.0812265 37.6954087, -122.0812483 37.6953269, -122.0812497 37.6952585, -122.081244 37.6949864, -122.0812419 37.6948551, -122.0812407 37.6948048, -122.0812378 37.6946958, -122.081202 37.6927579)",San Miguel Avenue,25 mph,,
"[690028127, 656297167]",True,2,primary,False,83.259,"LINESTRING (-122.0811087 37.6955043, -122.081005 37.6955121, -122.0807878 37.6955128, -122.0801629 37.6955161)",Castro Valley Boulevard,30 mph,,
"[6378000, 126334978]",False,,residential,"[False, True]",159.95000000000002,"LINESTRING (-122.0865773 37.6919169, -122.0862577 37.6916691, -122.0861664 37.6916375, -122.086081 37.6915267, -122.086034 37.6914722, -122.0859817 37.6914245, -122.0859268 37.6913877, -122.085857 37.6913601, -122.0857895 37.6913426, -122.0857029 37.6913332, -122.0850678 37.691335)","['Brandon Place', 'Cohoe Court']",,,
"[580428098, 534840371]",True,1,motorway_link,False,36.198,"LINESTRING (-122.0891682 37.691254, -122.0892248 37.6912146, -122.0892613 37.691175, -122.0892876 37.6911304, -122.0893017 37.6910741, -122.0892984 37.6910172, -122.0892751 37.6909672)",,,,
"[580428099, 1069929125]",True,2,secondary,False,48.273,"LINESTRING (-122.0891682 37.691254, -122.0891663 37.6913448, -122.0891622 37.6914489, -122.0891511 37.6916879)",Strobridge Avenue,,,
6404660,True,1,tertiary,False,90.321,"LINESTRING (-122.0886492 37.6915362, -122.0887184 37.6916041, -122.0887973 37.6916982, -122.0890367 37.6919987, -122.0890538 37.6920153, -122.089242 37.6921977)",Norbridge Avenue,,,
"[690816986, 47068663]",False,2,tertiary,True,326.31399999999996,"LINESTRING (-122.0886492 37.6915362, -122.0885686 37.6914713, -122.0884514 37.6913978, -122.0883241 37.6913314, -122.0882375 37.6912939, -122.0881216 37.6912543, -122.0879941 37.6912237, -122.0878653 37.6912012, -122.0877608 37.6911908, -122.0876729 37.691183, -122.0872989 37.6911777, -122.0850662 37.6911277)",Norbridge Avenue,30 mph,,
393678192,True,2,primary,False,39.239,"LINESTRING (-122.0856532 37.6945086, -122.085416 37.6945786, -122.0852354 37.694632)",Castro Valley Boulevard,,,
"[693609358, 126334987, 346328533, 346328534]",False,"['3', '2']",residential,True,98.26299999999998,"LINESTRING (-122.0867361 37.6934613, -122.0866076 37.6937407, -122.0865785 37.6937765, -122.0865299 37.6938189, -122.086404 37.6938836, -122.0863665 37.6939244, -122.0863909 37.6939975, -122.0864678 37.6941184, -122.0864779 37.6941359, -122.0865257 37.6942144)",Lake Chabot Road,,yes,
690028129,False,,residential,False,9.019,"LINESTRING (-122.0801645 37.6955972, -122.0801629 37.6955161)",Chester Street,,,
"[967463548, 690028126, 393678159]",True,"['3', '2']",primary,False,74.101,"LINESTRING (-122.0801645 37.6955972, -122.0803159 37.6955948, -122.0805603 37.6955925, -122.0807748 37.6955929, -122.0807979 37.695593, -122.0808658 37.6955931, -122.0810054 37.6955783)",Castro Valley Boulevard,30 mph,,
654659924,True,1,motorway_link,False,41.556,"LINESTRING (-122.0883455 37.6900785, -122.0880367 37.6901788, -122.0879061 37.6902152)",,,,
693601809,True,3,secondary,False,36.733000000000004,"LINESTRING (-122.0867639 37.6946088, -122.0867768 37.6945357, -122.0867001 37.6943952, -122.0866905 37.6943789, -122.0866405 37.6943031)",Lake Chabot Road,,,
"[741349362, 393646365, 393646359]",False,,secondary,True,114.051,"LINESTRING (-122.0867639 37.6946088, -122.0867967 37.6946741, -122.0868385 37.6947864, -122.086858 37.6948652, -122.086868 37.6949218, -122.0868792 37.6949867, -122.0868851 37.6950302, -122.0868934 37.6951538, -122.0868937 37.6952192, -122.0868896 37.6953409, -122.0868577 37.6955473, -122.0868427 37.6956191)",Lake Chabot Road,,,
551154292,False,2,residential,False,50.82,"LINESTRING (-122.0881798 37.6959881, -122.0881427 37.6959154, -122.0881033 37.6958381, -122.0880564 37.6957372, -122.0879609 37.6955653)",Park Way,,,
393678151,False,,primary,True,111.204,"LINESTRING (-122.0881537 37.6935132, -122.0883555 37.693416, -122.0887331 37.6932341, -122.0888971 37.693155, -122.0889338 37.6931374, -122.0890147 37.6930983, -122.0891409 37.6930375, -122.0892332 37.6929931)",Castro Valley Boulevard,,,
"[741349364, 393678189]",True,"['4', '2']",primary,False,163.822,"LINESTRING (-122.0881537 37.6935132, -122.0878318 37.6935942, -122.0877119 37.6936514, -122.0874797 37.6937695, -122.0873308 37.6938409, -122.0870519 37.6939834, -122.0866915 37.6941483, -122.0865257 37.6942144)",Castro Valley Boulevard,,,
