osmid,oneway,lanes,name,highway,reversed,length,geometry,ref,maxspeed,bridge
16978456,False,,South Alarcon Street,residential,True,214.93599999999998,"LINESTRING (-112.4659749 34.5379719, -112.4659773 34.5378507, -112.4660136 34.5360392)",,,
"[188689838, 1173471486]",False,,West Carleton Street,residential,True,120.329,"LINESTRING (-112.4714677 34.5378713, -112.4713201 34.5380155, -112.4712503 34.5380514, -112.4711739 34.5380708, -112.4709531 34.5380751, -112.470601 34.5380655, -112.470365 34.5380606, -112.4702519 34.5380559)",,,yes
16969457,False,,South Pleasant Street,residential,True,7.741,"LINESTRING (-112.4646177 34.5408999, -112.4646161 34.5408303)",,,
16969457,False,,South Pleasant Street,residential,False,103.07399999999998,"LINESTRING (-112.4646177 34.5408999, -112.4646309 34.5414742, -112.4646354 34.5416707, -112.4646335 34.5417066, -112.4646389 34.5418266)",,,
188152950,True,,Union Street,residential,False,114.45400000000001,"LINESTRING (-112.4646177 34.5408999, -112.4647741 34.540903, -112.4657717 34.5409225, -112.4658667 34.5409283)",,,
16978456,False,,South Alarcon Street,residential,True,11.865,"LINESTRING (-112.4658667 34.5409283, -112.4659168 34.5408299)",,,
16978456,False,,South Alarcon Street,residential,False,103.008,"LINESTRING (-112.4658667 34.5409283, -112.4658573 34.5417366, -112.4658709 34.5418541)",,,
188152950,True,,Union Street,residential,False,139.154,"LINESTRING (-112.4658667 34.5409283, -112.4660412 34.5409471, -112.4672921 34.5409616, -112.4673843 34.5409593)",,,
16967626,False,,South Marina Street,residential,True,14.046,"LINESTRING (-112.4673843 34.5409593, -112.4673872 34.540833)",,,
16967626,False,,South Marina Street,residential,False,101.262,"LINESTRING (-112.4673843 34.5409593, -112.4673802 34.5410241, -112.4673521 34.5417488, -112.467316 34.5418658)",,,
188152950,True,,Union Street,residential,False,124.869,"LINESTRING (-112.4673843 34.5409593, -112.4674896 34.540947, -112.4680365 34.5409516, -112.4686061 34.5409507, -112.4687465 34.5409526)",,,
188152955,False,,West Aubrey Street,residential,False,10.78,"LINESTRING (-112.472901 34.5361291, -112.4730186 34.5361254)",,,
188152955,False,,West Aubrey Street,residential,True,50.185,"LINESTRING (-112.472901 34.5361291, -112.4726226 34.5361379, -112.4723534 34.5361329)",,,
16977946,False,,South Cortez Street,residential,True,11.3,"LINESTRING (-112.4687465 34.5409526, -112.4687492 34.540851)",,,
16977946,False,,South Cortez Street,residential,False,102.094,"LINESTRING (-112.4687465 34.5409526, -112.4687441 34.5410411, -112.4687283 34.5417668, -112.468726 34.5418706)",,,
