osmid,oneway,name,highway,reversed,length,lanes,geometry,maxspeed,tunnel
"[1036500472, 317922114, 435685164]",True,Church Street,tertiary,False,111.38900000000001,2,"LINESTRING (-87.6901413 42.0485443, -87.6896486 42.0485379, -87.6895695 42.0485369, -87.6891807 42.0485318, -87.688925 42.0485285, -87.6888898 42.0485281, -87.6887925 42.0485268)",,
24093889,False,Saint Marks Court,residential,False,79.627,,"LINESTRING (-87.6891754 42.0456488, -87.6891766 42.0449327)",,
1060434171,False,Grove Street,residential,False,45.796,,"LINESTRING (-87.6891754 42.0456488, -87.6886209 42.0456408)",,
8397458,False,Grove Street,residential,True,83.95599999999999,,"LINESTRING (-87.6891754 42.0456488, -87.6896967 42.0456569, -87.6901919 42.0456646)",,
315794936,False,Lake Street,tertiary,True,138.68699999999998,,"LINESTRING (-87.6902135 42.0442134, -87.6900823 42.0442116, -87.6891513 42.044199, -87.6886658 42.0441924, -87.6885343 42.0441906)",,
435365510,False,Asbury Avenue,secondary,True,161.376,,"LINESTRING (-87.6902135 42.0442134, -87.6902121 42.044306, -87.6901919 42.0456646)",,
1163318770,False,Asbury Avenue,secondary,False,161.156,,"LINESTRING (-87.6902135 42.0442134, -87.6902152 42.0441117, -87.6902378 42.0427642)",,
491673165,False,Maple Avenue,residential,True,161.191,,"LINESTRING (-87.6850509 42.0441475, -87.6850255 42.045597)",,
258715897,False,Lake Street,tertiary,False,152.343,,"LINESTRING (-87.6850509 42.0441475, -87.6858274 42.0441633, -87.6867715 42.0441718, -87.6868954 42.0441729)",,
392715725,False,Lake Street,tertiary,True,123.69400000000002,,"LINESTRING (-87.6850509 42.0441475, -87.6843009 42.0441369, -87.6836723 42.0441265, -87.6835533 42.0441245)",,
1058644777,False,Maple Avenue,residential,False,161.52800000000002,,"LINESTRING (-87.6850509 42.0441475, -87.6850684 42.0434247, -87.6850786 42.042695)",,
258715897,False,Lake Street,tertiary,False,135.349,,"LINESTRING (-87.6868954 42.0441729, -87.6870291 42.0441743, -87.687815 42.0441828, -87.6884096 42.0441892, -87.6885343 42.0441906)",,
258715897,False,Lake Street,tertiary,True,152.343,,"LINESTRING (-87.6868954 42.0441729, -87.6867715 42.0441718, -87.6858274 42.0441633, -87.6850509 42.0441475)",,
321574762,False,Oak Avenue,tertiary,False,161.619,,"LINESTRING (-87.6868954 42.0441729, -87.686896 42.0440657, -87.6868994 42.0434368, -87.6869041 42.0433406, -87.6869299 42.0428063, -87.6869341 42.0427199)",,
321574762,False,Oak Avenue,tertiary,True,160.90699999999998,,"LINESTRING (-87.6868954 42.0441729, -87.6868936 42.0442648, -87.6868843 42.0447268, -87.686878 42.0450422, -87.6868757 42.0451563, -87.6868681 42.0455379, -87.6868665 42.0456198)",,
59234025,False,Maple Avenue,tertiary,False,166.189,,"LINESTRING (-87.6847834 42.049994, -87.6847845 42.0499033, -87.6847941 42.0491934, -87.6848026 42.0485665, -87.6848035 42.0484995)",,
59234025,False,Maple Avenue,tertiary,True,118.449,,"LINESTRING (-87.6847834 42.049994, -87.6847806 42.0501187, -87.6847607 42.0510591)",,
"[110586840, 842170932, 842170933]",False,Clark Street,tertiary,True,118.61699999999999,,"LINESTRING (-87.6847834 42.049994, -87.6846561 42.0499933, -87.6838788 42.0499866, -87.6837343 42.0499854, -87.6835959 42.0499843, -87.6834952 42.0499849, -87.6834693 42.0499847, -87.6833469 42.0499841)",,building_passage
284919437,False,Elmwood Avenue,residential,False,161.222,,"LINESTRING (-87.6835533 42.0441245, -87.6835535 42.0440331, -87.6835564 42.0426746)",,
392715725,False,Lake Street,tertiary,False,123.694,,"LINESTRING (-87.6835533 42.0441245, -87.6836723 42.0441265, -87.6843009 42.0441369, -87.6850509 42.0441475)",,
392715725,False,Lake Street,tertiary,True,57.823,,"LINESTRING (-87.6835533 42.0441245, -87.6834161 42.0441236, -87.6829681 42.0441206, -87.6828531 42.0441198)",,
491674063,False,Elmwood Avenue,residential,True,162.196,,"LINESTRING (-87.6835533 42.0441245, -87.6835514 42.0442223, -87.683546 42.0444909, -87.6835446 42.0445589, -87.6835412 42.0447277, -87.6835376 42.0449087, -87.6835363 42.0449759, -87.6835338 42.0451009, -87.6835241 42.045583)",,
29471008,True,Clark Street,tertiary,False,146.356,,"LINESTRING (-87.6800722 42.0496984, -87.6800705 42.0497624, -87.6800918 42.0498207, -87.6801335 42.049865, -87.6802301 42.0499068, -87.6803338 42.0499348, -87.6804382 42.0499536, -87.6805443 42.0499633, -87.6816246 42.0499742, -87.6816399 42.0499741)",,
1057086856,True,Orrington Avenue,tertiary,False,26.473,1,"LINESTRING (-87.6800722 42.0496984, -87.6799793 42.0498252, -87.6799329 42.0498644, -87.6798864 42.0498875)",,
"[23129368, 1032478397]",True,Ridge Avenue,secondary,False,96.74699999999999,"['3', '2']","LINESTRING (-87.6880846 42.0511136, -87.6881233 42.0509497, -87.6881796 42.0507532, -87.6881865 42.0507345, -87.6883467 42.0503003, -87.6883585 42.0502683)",,
"[435685170, 1211703549]",True,Davis Street,tertiary,False,41.531,3,"LINESTRING (-87.6844834 42.0470521, -87.6846459 42.0470545, -87.6848642 42.047059, -87.6849862 42.0470614)",,
697934044,True,Elgin Road,tertiary,False,13.141,,"LINESTRING (-87.6817218 42.0505774, -87.6818597 42.0506364)",,
901085861,True,Sherman Avenue,tertiary,False,77.13,,"LINESTRING (-87.6817218 42.0505774, -87.6817181 42.050664, -87.6816953 42.0511945, -87.681692 42.0512707)",,
901085863,True,Elgin Road,tertiary,False,13.173,,"LINESTRING (-87.6818608 42.050512, -87.6817161 42.0504621)",,
901085864,True,Sherman Avenue,tertiary,False,61.519000000000005,,"LINESTRING (-87.6818608 42.050512, -87.6818651 42.0504484, -87.6818828 42.0500482, -87.6818785 42.0500293, -87.6818138 42.0499784)",,
110574225,False,University Place,residential,False,12.641,2,"LINESTRING (-87.6818451 42.0512714, -87.681692 42.0512707)",,
"[435385338, 435385341]",True,Sherman Avenue,tertiary,False,70.619,2,"LINESTRING (-87.6818451 42.0512714, -87.6818467 42.0511972, -87.6818531 42.0509137, -87.6818576 42.050725, -87.6818597 42.0506364)",,
582883059,True,University Place,residential,False,81.30700000000002,,"LINESTRING (-87.6818451 42.0512714, -87.6819375 42.051272, -87.6826632 42.0512766, -87.6827246 42.0512769, -87.6828298 42.0512776)",,
"[435385339, 435385340]",True,Sherman Avenue,tertiary,False,57.05799999999999,2,"LINESTRING (-87.6818138 42.0499784, -87.6817308 42.0500286, -87.6817295 42.0500508, -87.6817257 42.0501803, -87.681723 42.0502579, -87.6817181 42.0504019, -87.6817161 42.0504621)",,
"[110586840, 531940467]",False,Clark Street,tertiary,False,126.587,,"LINESTRING (-87.6818138 42.0499784, -87.6819731 42.0499788, -87.6825969 42.0499804, -87.6831688 42.0499833, -87.6832079 42.0499834, -87.6833469 42.0499841)",,
1067590541,True,Sherman Avenue,tertiary,False,20.227,1,"LINESTRING (-87.6818138 42.0499784, -87.6818124 42.049876, -87.6818114 42.0497965)",,
110579662,True,Sherman Avenue,tertiary,False,13.833,,"LINESTRING (-87.6818597 42.0506364, -87.6818608 42.050512)",,
901085865,True,Elgin Road,tertiary,False,107.235,,"LINESTRING (-87.6818597 42.0506364, -87.6819573 42.0507009, -87.6828298 42.0512776)",,
321574762,False,Oak Avenue,tertiary,True,161.619,,"LINESTRING (-87.6869341 42.0427199, -87.6869299 42.0428063, -87.6869041 42.0433406, -87.6868994 42.0434368, -87.686896 42.0440657, -87.6868954 42.0441729)",,
902633730,False,Greenwood Street,residential,False,153.249,,"LINESTRING (-87.6869341 42.0427199, -87.6867974 42.042718, -87.6850786 42.042695)",,
902633730,False,Greenwood Street,residential,True,126.184,,"LINESTRING (-87.6869341 42.0427199, -87.6870657 42.0427216, -87.6884619 42.0427403)",,
59234025,False,Maple Avenue,tertiary,True,28.472,,"LINESTRING (-87.6847607 42.0510591, -87.6847538 42.0513151)",,
59234025,False,Maple Avenue,tertiary,False,118.449,,"LINESTRING (-87.6847607 42.0510591, -87.6847806 42.0501187, -87.6847834 42.049994)",,
153954288,False,University Place,residential,True,148.769,,"LINESTRING (-87.6847607 42.0510591, -87.6848871 42.0510604, -87.6856445 42.0510682, -87.6865623 42.0510777)",,
"[315964201, 1211703549]",True,Davis Street,tertiary,False,84.828,,"LINESTRING (-87.6834563 42.0470366, -87.6839352 42.0470438, -87.6842749 42.0470489, -87.6844834 42.0470521)",,
"[315964198, 1198173894]",False,Benson Avenue,tertiary,True,161.00799999999998,2,"LINESTRING (-87.6834563 42.0470366, -87.6834536 42.047096, -87.6834512 42.0471486, -87.6834246 42.0477321, -87.683424 42.047745, -87.683423 42.0477668, -87.6834192 42.0478509, -87.6833946 42.0483915, -87.6833921 42.0484838)",,
23296045,False,Clark Street,tertiary,False,107.05199999999999,,"LINESTRING (-87.6870257 42.0500331, -87.6878073 42.0500433, -87.6880241 42.0500461, -87.6880344 42.0500477, -87.6881173 42.0500602, -87.6882099 42.0500827, -87.6882543 42.0500963, -87.6883073 42.0501126)",,
"[23296045, 23296046]",False,"['Clark Street', 'Oak Avenue']",tertiary,"[False, True]",181.51700000000002,,"LINESTRING (-87.6870257 42.0500331, -87.6869686 42.0500266, -87.6868955 42.0500096, -87.6868394 42.0499784, -87.6867831 42.0499385, -87.6867667 42.0498935, -87.6867699 42.0497272, -87.6867729 42.0495496, -87.686779 42.0491814, -87.6867802 42.0491077, -87.6867939 42.0485849, -87.6867957 42.0485175)",,
"[353286513, 353286515]",False,Green Bay Road,residential,"[False, True]",72.35,,"LINESTRING (-87.6870257 42.0500331, -87.6869446 42.0500577, -87.6869179 42.0500828, -87.6868976 42.0501179, -87.6868866 42.0501628, -87.6872099 42.0505666)",,
"[353286513, 353286515]",False,Green Bay Road,residential,"[False, True]",72.35000000000001,,"LINESTRING (-87.6872099 42.0505666, -87.6868866 42.0501628, -87.6868976 42.0501179, -87.6869179 42.0500828, -87.6869446 42.0500577, -87.6870257 42.0500331)",,
"[1046760874, 1067590540]",True,Sherman Avenue,tertiary,False,149.20899999999997,"['3', '2']","LINESTRING (-87.6818114 42.0497965, -87.6818172 42.04943, -87.6818236 42.0490261, -87.6818277 42.0487652, -87.6818347 42.0485517, -87.6818378 42.0484548)",,
29471008,True,Clark Street,tertiary,False,14.367,,"LINESTRING (-87.6816399 42.0499741, -87.6818138 42.0499784)",,
531940466,True,,tertiary_link,False,25.082,,"LINESTRING (-87.6816399 42.0499741, -87.681697 42.0499499, -87.6817346 42.049918, -87.6817595 42.0498771, -87.6817667 42.0498692, -87.6818114 42.0497965)",,
1012855986,True,Church Street,tertiary,False,14.156,1,"LINESTRING (-87.6856332 42.0485045, -87.6854874 42.0484658, -87.6854708 42.0484655)",,
1012855987,True,Church Street,tertiary,False,68.852,1,"LINESTRING (-87.6856332 42.0485045, -87.6854885 42.048523, -87.6849667 42.0485183, -87.6849298 42.0485148, -87.6848035 42.0484995)",,
"[435385330, 435385331]",True,Elgin Road,tertiary,False,175.535,3,"LINESTRING (-87.6798034 42.0499149, -87.6798731 42.0499755, -87.6799287 42.0499937, -87.6804861 42.0501751, -87.6809673 42.0503317, -87.6812483 42.0504232, -87.6816294 42.0505473, -87.6817218 42.0505774)",,
