osmid,oneway,lanes,name,highway,maxspeed,reversed,length,geometry,ref,width
97086898,False,1,Passage du Nouveau Logis,residential,50,False,149.18400000000003,"LINESTRING (2.4112642 49.3822016, 2.4111045 49.3818614, 2.4104865 49.3819537, 2.4104311 49.3818341, 2.4099095 49.3819271, 2.409887 49.3819323, 2.4098675 49.381938, 2.4098483 49.3819462, 2.4098356 49.3819517, 2.4097925 49.3819827)",,
175156709,False,2,Avenue Gambetta,secondary,50,False,12.371,"LINESTRING (2.4097925 49.3819827, 2.4099216 49.3820556)",D 931,
97086898,False,1,Passage du Nouveau Logis,residential,50,True,149.184,"LINESTRING (2.4097925 49.3819827, 2.4098356 49.3819517, 2.4098483 49.3819462, 2.4098675 49.381938, 2.409887 49.3819323, 2.4099095 49.3819271, 2.4104311 49.3818341, 2.4104865 49.3819537, 2.4111045 49.3818614, 2.4112642 49.3822016)",,
"[935541267, 175156709]",False,2,Avenue Gambetta,secondary,"['50', '30']",True,57.687000000000005,"LINESTRING (2.4097925 49.3819827, 2.4095265 49.3818343, 2.4095016 49.3818197, 2.4093075 49.3817064, 2.4091932 49.3816408)",D 931,
1188486161,True,,Place de l'Hôtel de Ville,residential,30,False,31.358,"LINESTRING (2.4163237 49.3787033, 2.4165752 49.3789329)",,3.5
57086919,True,,Rue de la Fontaine Massé,residential,30,False,69.322,"LINESTRING (2.4163237 49.3787033, 2.4162388 49.378753, 2.4159501 49.3789144, 2.4159273 49.3789354, 2.4159059 49.3789633, 2.4158885 49.3789834, 2.4158643 49.3789991, 2.4156763 49.3791003, 2.4156286 49.379126)",,
38419118,True,1,Rue Grévin,residential,30,False,129.799,"LINESTRING (2.4146084 49.3780662, 2.4145617 49.3780241, 2.4139881 49.3775331, 2.4139573 49.3775122, 2.4139282 49.3774984, 2.4135044 49.377326, 2.4134187 49.3772904, 2.4133499 49.3772593)",,
38419119,False,2,Place Corroyer,residential,30,False,62.834,"LINESTRING (2.4146084 49.3780662, 2.4146909 49.3780321, 2.415241 49.3778047, 2.4153411 49.3777633)",,
647812154,False,2,Rue du Général Pershing,residential,30,True,51.32599999999999,"LINESTRING (2.4146084 49.3780662, 2.4147704 49.3782091, 2.4148008 49.3782378, 2.4148443 49.3782811, 2.4149818 49.378457)",,
97208157,False,1,Rue Georges Fleury,residential,30,True,38.305,"LINESTRING (2.4141033 49.3762605, 2.4140247 49.376318, 2.4139791 49.376347, 2.4137592 49.3764849, 2.4137291 49.3765038)",,
97239390,True,1,Rue de la République,residential,30,False,128.196,"LINESTRING (2.414158 49.3768344, 2.414207 49.3768765, 2.4149083 49.3774305, 2.4151189 49.3775969, 2.4151535 49.3776231, 2.415224 49.3776708, 2.4152955 49.3777173)",,2
97208157,False,1,Rue Georges Fleury,residential,30,False,38.305,"LINESTRING (2.4137291 49.3765038, 2.4137592 49.3764849, 2.4139791 49.376347, 2.4140247 49.376318, 2.4141033 49.3762605)",,
97239390,True,1,Rue de la République,residential,30,False,48.12,"LINESTRING (2.4137291 49.3765038, 2.4141256 49.3768096, 2.414158 49.3768344)",,2
89084974,False,2,Rue des Frères Labitte,residential,30,True,54.912,"LINESTRING (2.4166551 49.3771723, 2.4166332 49.3771994, 2.4163758 49.3775178, 2.4163021 49.3776094)",,
89084993,False,,Rue Saint-André,residential,30,False,146.637,"LINESTRING (2.4166551 49.3771723, 2.4167448 49.3772145, 2.4168469 49.3772625, 2.4169756 49.3773209, 2.4171181 49.3773837, 2.4171524 49.3773982, 2.4171922 49.3774136, 2.4172296 49.3774275, 2.4172636 49.3774354, 2.4174112 49.3774736, 2.4176995 49.377538, 2.4177687 49.3775532, 2.4178355 49.3775647, 2.4178827 49.3775724, 2.4179591 49.3775785, 2.4184588 49.3776098, 2.4185187 49.3776135)",,
"[89096603, 1136681438, 97390367]",False,2,"['Rue des Frères Labitte', 'Rue des Finets']",residential,30,False,308.3470000000001,"LINESTRING (2.4166551 49.3771723, 2.4166743 49.37715, 2.4166089 49.3771079, 2.4164589 49.3770114, 2.4163062 49.3769131, 2.4160444 49.3767446, 2.4156024 49.3764602, 2.4154643 49.3763713, 2.4153593 49.3763037, 2.415348 49.3762941, 2.4153389 49.3762848, 2.4153326 49.3762745, 2.41533 49.3762663, 2.4153297 49.3762552, 2.4153314 49.3762445, 2.4153347 49.3762309, 2.4155598 49.3756449, 2.4155961 49.375558, 2.4156189 49.3755047, 2.4156471 49.375448, 2.4156798 49.3753883, 2.4157906 49.3751878, 2.4157985 49.3751554, 2.4157934 49.3751287, 2.4157798 49.3751057, 2.4157622 49.3750861, 2.4157396 49.3750716, 2.4157081 49.3750603, 2.4153877 49.3749664)",,
175156712,False,2,Rue du Châtellier,residential,30,False,8.193,"LINESTRING (2.4163916 49.3776545, 2.4163021 49.3776094)",,
175156712,False,2,Rue du Châtellier,residential,30,True,88.075,"LINESTRING (2.4163916 49.3776545, 2.4165263 49.3777235, 2.4166646 49.3777952, 2.416794 49.3778617, 2.4169353 49.3779343, 2.4170785 49.3780085, 2.4170985 49.3780185, 2.4173485 49.3781436)",,
97241012,False,,Rue du Donjon,residential,30,True,141.361,"LINESTRING (2.4198168 49.3807943, 2.4192117 49.3801918, 2.4191876 49.3801639, 2.4191687 49.3801348, 2.4191514 49.3801028, 2.4191178 49.3800085, 2.4191078 49.3799734, 2.4190997 49.3799319, 2.4190646 49.3797013, 2.4190573 49.3796537)",,
1127863053,True,,Rue Fernel,residential,30,False,22.069,"LINESTRING (2.4180643 49.3787541, 2.4179261 49.378931)",,
89085003,False,,Rue Fernel,residential,30,True,25.015,"LINESTRING (2.4180643 49.3787541, 2.4182018 49.3785994, 2.4182191 49.3785872, 2.4182501 49.3785655)",,
229681101,True,1,Place Henri Dunant,residential,30,False,22.159,"LINESTRING (2.4179261 49.378931, 2.4177472 49.3787693)",,
224266265,True,1,Rue Fernel,residential,30,False,81.56,"LINESTRING (2.4179261 49.378931, 2.4179323 49.3789485, 2.4179296 49.378962, 2.4179209 49.3789725, 2.417907 49.3789813, 2.4172986 49.3792039, 2.4172597 49.3792183, 2.4171559 49.3792623, 2.4170102 49.3793241)",,
224330965,True,,Place du Général Leclerc,residential,30,False,53.704,"LINESTRING (2.4165752 49.3789329, 2.4166172 49.3789693, 2.4166593 49.3790057, 2.4168261 49.3791578, 2.4170102 49.3793241)",,
"[89085007, 647813575]",True,1,Rue Cassini,residential,30,False,99.543,"LINESTRING (2.4165752 49.3789329, 2.4167552 49.3788239, 2.4168594 49.3787566, 2.416988 49.3788203, 2.4171035 49.3788717, 2.4171477 49.3788849, 2.4171808 49.3788907, 2.4172188 49.3788896, 2.4172526 49.3788844, 2.4177472 49.3787693)",,
"[57086912, 89084971, 224330965]",True,1,"[""Rue de l'Église"", 'Rue de la Porte de Nointel', 'Place du Général Leclerc']",residential,30,False,63.804,"LINESTRING (2.4170102 49.3793241, 2.4169668 49.3793443, 2.416982 49.3793571, 2.4171063 49.3794626, 2.4171699 49.3795165, 2.4171927 49.3795348, 2.4172122 49.3795494, 2.4172457 49.379578, 2.4172788 49.379606, 2.4173717 49.3796928, 2.4174217 49.3797382, 2.4174922 49.379734)",,
340712920,False,2,Avenue Gambetta,secondary,30,False,70.46400000000001,"LINESTRING (2.4080231 49.381312, 2.4080712 49.381312, 2.4081288 49.381312, 2.4082085 49.3813154, 2.4082831 49.3813216, 2.4083461 49.3813303, 2.4084091 49.3813417, 2.408488 49.3813559, 2.4085703 49.3813755, 2.40864 49.3813941, 2.4087001 49.3814115, 2.4087699 49.3814351, 2.4088511 49.3814639, 2.4089374 49.3814982)",D 931,
38419129,False,2,Rue du Châtellier,residential,30,False,68.363,"LINESTRING (2.4189823 49.3789442, 2.4189448 49.3788987, 2.4189195 49.3788767, 2.4188834 49.3788561, 2.4182501 49.3785655)",,
57086921,True,1,Rue du Donjon,residential,30,False,79.082,"LINESTRING (2.4190573 49.3796537, 2.4190197 49.3792636, 2.4189823 49.3789442)",,
97241012,False,,Rue du Donjon,residential,30,False,141.361,"LINESTRING (2.4190573 49.3796537, 2.4190646 49.3797013, 2.4190997 49.3799319, 2.4191078 49.3799734, 2.4191178 49.3800085, 2.4191514 49.3801028, 2.4191687 49.3801348, 2.4191876 49.3801639, 2.4192117 49.3801918, 2.4198168 49.3807943)",,
97395270,False,,Rue Frédéric Raboisson,residential,50,True,204.481,"LINESTRING (2.4121335 49.3820604, 2.4121178 49.381996, 2.412108 49.3819566, 2.4120797 49.3818481, 2.4120524 49.3817491, 2.4120236 49.3816478, 2.4119814 49.381518, 2.4119587 49.3814523, 2.4119249 49.3813642, 2.4118886 49.3812756, 2.4118541 49.3812002, 2.4118177 49.3811271, 2.411773 49.3810375, 2.4114356 49.3803551, 2.4113964 49.3802888)",,
1121072803,True,1,Passage du Nouveau Logis,residential,50,False,64.86,"LINESTRING (2.4121335 49.3820604, 2.4120437 49.3820743, 2.4117587 49.3821185, 2.4112642 49.3822016)",,
"[1065076981, 810752911]",False,,Rue Émile Bousseau,residential,30,False,97.897,"LINESTRING (2.4079382 49.3760163, 2.4080165 49.3760619, 2.4080734 49.3761034, 2.4083233 49.3762915, 2.4083554 49.3763159, 2.4084036 49.3763578, 2.4086425 49.37657, 2.4086909 49.3766167, 2.4087758 49.3767045)",,
175156709,False,2,Avenue Gambetta,secondary,50,True,16.784,"LINESTRING (2.4100925 49.3821576, 2.4099216 49.3820556)",D 931,
1005973807,True,,,residential,50,False,16.879,"LINESTRING (2.4100925 49.3821576, 2.4100294 49.3822078, 2.4099447 49.382275)",,
935518931,False,,Rue de la République,residential,30,False,8.021,"LINESTRING (2.4154012 49.3778239, 2.4153411 49.3777633)",,
"[97203968, 229702875]",True,,"['Rue de la République', ""Place de l'Hôtel de Ville""]",residential,30,False,118.525,"LINESTRING (2.4154012 49.3778239, 2.4156068 49.3780212, 2.4157034 49.3781015, 2.4157443 49.378138, 2.4157819 49.3781709, 2.4158402 49.3782212, 2.4158804 49.3782578, 2.4161373 49.3785342, 2.4161701 49.3785669, 2.416209 49.3786045, 2.4163237 49.3787033)",,3.5
917154393,True,1,Place Bernard Laurent,residential,30,False,18.119,"LINESTRING (2.4102303 49.3787583, 2.4101578 49.3787357, 2.4100051 49.3786872)",,
"[96403272, 917154394]",False,2,"['Rue Frédéric Raboisson', 'Place Bernard Laurent']",residential,30,False,190.39700000000005,"LINESTRING (2.4102303 49.3787583, 2.4102668 49.3788316, 2.4103006 49.3788929, 2.4103269 49.3789415, 2.4103959 49.3790513, 2.4104843 49.3791899, 2.4105053 49.37922, 2.4105281 49.3792515, 2.4105827 49.3793139, 2.4106285 49.3793677, 2.4110288 49.379819, 2.4111047 49.3799115, 2.4111717 49.379989, 2.4112546 49.3800926, 2.4112885 49.3801359, 2.4113292 49.3801903, 2.4113964 49.3802888)",,
"[96403259, 38419115, 96387893]",True,"['1', '2']","['Place Bernard Laurent', 'Rue Roger Martin du Gard']",tertiary,30,False,193.26399999999998,"LINESTRING (2.4100051 49.3786872, 2.4099 49.3788069, 2.4098112 49.378904, 2.4097985 49.3789169, 2.4097714 49.3789446, 2.4094786 49.3792377, 2.4093895 49.3793309, 2.4090703 49.3796924, 2.409026 49.3797439, 2.4089871 49.3797928, 2.4089395 49.3798577, 2.4088575 49.3799743, 2.4087701 49.3801222, 2.4087443 49.3801658, 2.4087205 49.3802061)",,
1005973803,False,2,Rue Eugène Fortin,residential,50,True,11.145,"LINESTRING (2.4099447 49.382275, 2.4098167 49.3822193)",,
935518931,False,,Rue de la République,residential,30,False,6.088,"LINESTRING (2.4153411 49.3777633, 2.4152955 49.3777173)",,
935518931,False,,Rue de la République,residential,30,True,8.021,"LINESTRING (2.4153411 49.3777633, 2.4154012 49.3778239)",,
38419119,False,2,Place Corroyer,residential,30,True,62.834,"LINESTRING (2.4153411 49.3777633, 2.415241 49.3778047, 2.4146909 49.3780321, 2.4146084 49.3780662)",,
96845473,False,2,Rue de Fay,residential,50,True,4.997,"LINESTRING (2.4074523 49.3801354, 2.4073834 49.3801327)",,
38419121,False,2,Rue Pierre Longchamp,residential,50,True,61.452000000000005,"LINESTRING (2.4074523 49.3801354, 2.4074529 49.3801669, 2.4074556 49.3801831, 2.4074603 49.3801997, 2.4074707 49.3802193, 2.4074996 49.3802662, 2.4075076 49.380291, 2.4075089 49.3803196, 2.4075008 49.3803531, 2.4074865 49.3803899, 2.4073571 49.3806683)",,
96845473,False,2,Rue de Fay,residential,50,False,92.579,"LINESTRING (2.4074523 49.3801354, 2.4075003 49.3801372, 2.407544 49.3801391, 2.4086646 49.3801857, 2.4087205 49.3802061)",,
