osmid,oneway,name,highway,width,reversed,length,lanes,maxspeed,geometry,ref
217679703,True,,residential,,False,55.366,1,,"LINESTRING (31.045931 -17.8358373, 31.0459716 -17.8360255, 31.0460022 -17.8360825, 31.0460579 -17.8361387, 31.0461328 -17.8361622, 31.0462264 -17.8361699)",
25820825,True,Charter Road,secondary,,False,20.219,2,60,"LINESTRING (31.0466549 -17.8361789, 31.046473 -17.8362344)",
25821362,True,Julius Nyerere Way,primary,,False,14.696,4,60,"LINESTRING (31.0466549 -17.8361789, 31.0466147 -17.8360524)",
368354249,True,Samora Machel Avenue,trunk,,False,14.675,3,,"LINESTRING (31.0438731 -17.8278884, 31.0437382 -17.8279188)",R2
25820923,True,Park Street,residential,7,False,133.244,,,"LINESTRING (31.0438731 -17.8278884, 31.0440094 -17.8284373, 31.0441593 -17.8290553)",
345324777,True,Leopold Takawira Street,secondary,,False,15.798,2,80,"LINESTRING (31.0449398 -17.827631, 31.0449043 -17.827493)",
368354249,True,Samora Machel Avenue,trunk,,False,116.487,3,,"LINESTRING (31.0449398 -17.827631, 31.0438731 -17.8278884)",R2
25820599,False,Kwame Nkrumah (Union) Avenue,residential,12,False,203.102,,,"LINESTRING (31.0451638 -17.8288215, 31.0470286 -17.8283917)",
442600515,True,Leopold Takawira Street,tertiary,,False,136.184,2,80,"LINESTRING (31.0451638 -17.8288215, 31.0450921 -17.827784, 31.0450859 -17.8275991)",
366207167,True,Leopold Takawira Street,tertiary,,False,105.761,2,80,"LINESTRING (31.045178 -17.8297884, 31.0451082 -17.8294718, 31.0450514 -17.8288465)",
442600515,True,Leopold Takawira Street,tertiary,,False,108.124,2,80,"LINESTRING (31.045178 -17.8297884, 31.0452236 -17.8294769, 31.0451638 -17.8288215)",
345135218,True,Julius Nyerere Way,primary,,False,93.021,3,60,"LINESTRING (31.0465524 -17.8341334, 31.0465625 -17.8332969)",
671774597,False,,secondary,,False,16.851,,,"LINESTRING (31.0465524 -17.8341334, 31.0467108 -17.8341183)",
368354249,True,Samora Machel Avenue,trunk,,False,59.563,3,,"LINESTRING (31.0432011 -17.8280564, 31.0426571 -17.8281933)",R2
1136622763,False,,residential,,False,133.75900000000001,,,"LINESTRING (31.0432011 -17.8280564, 31.0433128 -17.8284933, 31.0434157 -17.8288635, 31.0434687 -17.8290326, 31.0435272 -17.8292183)",
488085845,True,Samora Machel Avenue,trunk,,False,120.866,2,80,"LINESTRING (31.0437988 -17.8277649, 31.0438475 -17.8277527, 31.0449043 -17.827493)",R2
25821307,False,Kwame Nkrumah (Union) Avenue,residential,8,False,64.298,,,"LINESTRING (31.0435272 -17.8292183, 31.0435016 -17.8292258, 31.0429411 -17.8293701)",
25821307,False,Kwame Nkrumah (Union) Avenue,residential,8,True,53.263999999999996,,,"LINESTRING (31.0435272 -17.8292183, 31.0435773 -17.8292063, 31.0438234 -17.8291393, 31.0440131 -17.8290941)",
1136622763,False,,residential,,True,133.75900000000001,,,"LINESTRING (31.0435272 -17.8292183, 31.0434687 -17.8290326, 31.0434157 -17.8288635, 31.0433128 -17.8284933, 31.0432011 -17.8280564)",
1163764058,False,,residential,,True,155.90499999999997,,,"LINESTRING (31.0499803 -17.8311662, 31.0493495 -17.8313227, 31.0487009 -17.8314837, 31.0485551 -17.8315199)",
25821357,True,Angwa Street,residential,,False,49.08,,,"LINESTRING (31.0485551 -17.8315199, 31.048467 -17.8311495, 31.0484532 -17.8310893)",
1163764058,False,,residential,,False,155.905,,,"LINESTRING (31.0485551 -17.8315199, 31.0487009 -17.8314837, 31.0493495 -17.8313227, 31.0499803 -17.8311662)",
25821364,False,George Silundika Drive,residential,10,False,114.759,2,40,"LINESTRING (31.0492688 -17.8299331, 31.0482158 -17.8301786)",
25820910,False,Speke Avenue,residential,,False,126.474,,,"LINESTRING (31.0498169 -17.8316746, 31.048654 -17.8319357)",
