osmid,name,highway,oneway,reversed,length,geometry,bridge,ref,maxspeed,lanes
543887363,,unclassified,False,True,155.571,"LINESTRING (-74.2827314 40.4856712, -74.2836501 40.4844591)",,,,
11662290,Stevens Avenue North,residential,False,False,44.52,"LINESTRING (-74.2846123 40.4832228, -74.2850632 40.4834294)",,,,
11662290,Stevens Avenue North,residential,False,True,42.601,"LINESTRING (-74.2846123 40.4832228, -74.2841788 40.4830277)",,,,
543887364,,unclassified,False,False,159.751,"LINESTRING (-74.2846123 40.4832228, -74.2836501 40.4844591)",,,,
741701039,Stockton Street,residential,False,True,6.396,"LINESTRING (-74.2850612 40.4851133, -74.2849975 40.4850823)",,,,
569024477,Main Street,secondary,True,False,160.814,"LINESTRING (-74.2850612 40.4851133, -74.2852489 40.4848744, -74.2856202 40.4843955, -74.2860274 40.4838677)",,,,2
569024478,Stevens Avenue North,residential,False,True,6.351,"LINESTRING (-74.2860274 40.4838677, -74.2859652 40.4838357)",,,,
61268847,Stevens Avenue North,residential,False,False,97.779,"LINESTRING (-74.2860274 40.4838677, -74.2865979 40.4841222, -74.286747 40.48419, -74.2869143 40.4842541, -74.287041 40.4842866)",,,,
1030586787,Main Street,secondary,True,False,159.257,"LINESTRING (-74.2860274 40.4838677, -74.2862924 40.483527, -74.2866634 40.483052, -74.286989 40.4826363)",,,,2
11663199,Potter Street,residential,False,True,7.361,"LINESTRING (-74.286989 40.4826363, -74.2869163 40.4825999)",,,,
11663199,Potter Street,residential,False,False,98.267,"LINESTRING (-74.286989 40.4826363, -74.2875587 40.4828801, -74.2879972 40.4830755)",,,,
1030586787,Main Street,secondary,True,False,145.578,"LINESTRING (-74.286989 40.4826363, -74.2870457 40.4825536, -74.2873643 40.4821466, -74.2876557 40.48177, -74.2877111 40.481724, -74.2878824 40.481519)",,,,2
569024479,Main Street,secondary,True,False,14.82,"LINESTRING (-74.2878824 40.481519, -74.2879063 40.4814533, -74.287908 40.4813882)",,,,2
569024480,,secondary,True,False,21.487000000000002,"LINESTRING (-74.2878824 40.481519, -74.2880568 40.4814617, -74.2880902 40.4814201)",,,,
11677887,4th Street,residential,False,False,139.666,"LINESTRING (-74.2855167 40.4863241, -74.2863612 40.4852447)",,,,
11655746,Adamecs Way,residential,False,False,41.115,"LINESTRING (-74.2820367 40.48579, -74.2822874 40.4854732)",,,,
11667434,North Rosewell Avenue,residential,False,False,45.924,"LINESTRING (-74.2776721 40.4855956, -74.2773946 40.4852406)",,,,
11677530,Catherine Street,residential,False,False,125.71300000000001,"LINESTRING (-74.2822071 40.4782633, -74.2821186 40.4782074, -74.2820443 40.4781485, -74.2819952 40.478094, -74.282009 40.4780534, -74.2827035 40.4777578, -74.2829954 40.4776472)",,,,
27828626,Bordentown Avenue,tertiary,False,False,95.6,"LINESTRING (-74.2822071 40.4782633, -74.2827295 40.4778504, -74.2829954 40.4776472)",,CR 615,,
27828626,Bordentown Avenue,tertiary,False,True,146.18800000000002,"LINESTRING (-74.2822071 40.4782633, -74.2818677 40.4785315, -74.2814575 40.4788125, -74.2809106 40.4791287)",,CR 615,,
