osmid,lanes,name,highway,oneway,reversed,length,geometry,width,bridge,maxspeed,ref
"[165140706, 1134067131, 591677238, 1121224991]","['3', '2']",Washington Street,secondary,True,False,195.78599999999997,"LINESTRING (-71.2290101 42.3486525, -71.2291414 42.3485964, -71.2292892 42.3485362, -71.2293252 42.3485203, -71.2298708 42.3482819, -71.2298975 42.3482706, -71.2299644 42.3482421, -71.2300513 42.3482052, -71.2301154 42.3481812, -71.2301828 42.3481578, -71.2302477 42.3481396, -71.230319 42.3481224, -71.2303891 42.3481085, -71.2304625 42.3480958, -71.230536 42.3480854, -71.2306221 42.348077, -71.2306925 42.3480713, -71.230759 42.3480668, -71.2308282 42.3480619, -71.2308816 42.3480593, -71.2308993 42.3480585, -71.230971 42.348056, -71.2311983 42.3480501)",16.5,,,MA 16
9127046,2,Furbush Avenue,residential,False,False,4.306,"LINESTRING (-71.223529 42.351988, -71.2234781 42.3519788)",12.2,,,
158625293,2,Davis Avenue,residential,False,False,69.806,"LINESTRING (-71.223529 42.351988, -71.2243511 42.3521461)",,,,
9124717,2,Davis Avenue,residential,False,True,178.084,"LINESTRING (-71.223529 42.351988, -71.2235769 42.351828, -71.2235958 42.3517605, -71.2236095 42.3516945, -71.2237319 42.3505615, -71.2237328 42.3505368, -71.2237316 42.350514, -71.2237293 42.3504895, -71.2237243 42.3504667, -71.2237158 42.3504433, -71.2237052 42.3504236, -71.2236901 42.3504015)",,,,
9126458,2,Waltham Street,secondary,False,False,147.001,"LINESTRING (-71.2263418 42.3494005, -71.226357 42.3494995, -71.2263611 42.3495296, -71.2263877 42.3497549, -71.2264028 42.3498803, -71.2264068 42.349945, -71.2264131 42.350055, -71.2264141 42.3500871, -71.2264211 42.3502426, -71.2264234 42.3504027, -71.2264239 42.3504359, -71.226427 42.3506593, -71.2264279 42.3507201)",,,25 mph,
"[426489449, 1171010361]","['4', '5']",Washington Street,secondary,False,True,94.68500000000002,"LINESTRING (-71.2263418 42.3494005, -71.2263768 42.3493941, -71.2264102 42.3493872, -71.2264468 42.3493803, -71.2264769 42.3493748, -71.2269262 42.3492847, -71.2273204 42.3492067, -71.2274544 42.3491793)",16.5,,,MA 16
1172641590,4,Washington Street,secondary,False,False,15.829999999999998,"LINESTRING (-71.2263418 42.3494005, -71.2262959 42.349408, -71.2262525 42.3494144, -71.2262183 42.349419, -71.2261843 42.3494221, -71.226152 42.3494234)",16.5,,,MA 16
9123039,2,Holden Road,residential,False,True,218.48899999999998,"LINESTRING (-71.2213333 42.3537558, -71.2213821 42.3537452, -71.2214282 42.3537342, -71.2214791 42.35372, -71.2216711 42.3536626, -71.221723 42.3536499, -71.2217768 42.3536419, -71.2218357 42.353637, -71.2218934 42.3536338, -71.222884 42.3536334, -71.2229292 42.353637, -71.2229737 42.3536445, -71.2230721 42.3536707, -71.2231283 42.3536808, -71.2231809 42.3536855, -71.2232359 42.3536877, -71.223955 42.3536924)",12.2,,,
9124784,2,Otis Street,tertiary,False,True,17.343,"LINESTRING (-71.2212103 42.3452345, -71.2214173 42.3452042)",,,,
165149668,2,Hillside Avenue,residential,False,False,112.31300000000002,"LINESTRING (-71.2212103 42.3452345, -71.2215851 42.345774, -71.2218346 42.346133)",12.2,,,
9124784,2,Otis Street,tertiary,False,False,166.663,"LINESTRING (-71.223413 42.3449381, -71.2214173 42.3452042)",,,,
158287118,2,Chestnut Street,secondary,False,False,162.322,"LINESTRING (-71.223413 42.3449381, -71.223482 42.345172, -71.223513 42.3452377, -71.223584 42.345388, -71.223849 42.345915, -71.22408 42.346309)",,,,
9125972,1,Hillside Terrace,residential,False,False,66.23499999999999,"LINESTRING (-71.22554 42.3473347, -71.2254837 42.3473398, -71.2254409 42.3473463, -71.2254033 42.3473547, -71.2248571 42.347492, -71.2248166 42.3475034, -71.2247745 42.3475171)",4.3,,,
9126039,1,Spencer Street,residential,False,True,66.076,"LINESTRING (-71.2260804 42.3490832, -71.225978 42.3487902, -71.2259675 42.3487505, -71.225912 42.3485027)",6.1,,,
"[931915323, 34963654]",2,Washington Street,secondary,True,False,93.153,"LINESTRING (-71.2289054 42.3476361, -71.2289116 42.347704, -71.2289191 42.3477611, -71.2289316 42.3478459, -71.228954 42.3479534, -71.2289687 42.3480804, -71.2290087 42.348441, -71.2290119 42.3484699)",16.5,yes,,MA 16
"[591677176, 34963657]","['3', '2; 3']",Washington Street,secondary,True,False,106.91700000000002,"LINESTRING (-71.2321017 42.3476645, -71.2320713 42.3473124, -71.2320631 42.3472326, -71.232055 42.3471817, -71.2320466 42.3471467, -71.2320352 42.3471132, -71.2320264 42.3470779, -71.2320097 42.3470347, -71.2320031 42.3470093, -71.2319928 42.3469782, -71.231983 42.3469487, -71.2319773 42.3469167, -71.2319778 42.3468865, -71.2319825 42.3468582, -71.2319891 42.3468326, -71.2319978 42.3468067, -71.2320111 42.3467835, -71.2320229 42.3467639, -71.2320514 42.3467209)",16.8,yes,,MA 16
953816731,3,Washington Street,secondary,True,False,41.339000000000006,"LINESTRING (-71.2309709 42.3470576, -71.2308895 42.3470899, -71.2308452 42.347106, -71.2308015 42.3471194, -71.2307649 42.3471309, -71.2307122 42.347146, -71.2306559 42.3471603, -71.2306065 42.3471708, -71.23056 42.3471798, -71.230503 42.3471901)",16.5,,,MA 16
9124310,2,River Street,tertiary,False,True,3.192,"LINESTRING (-71.2310659 42.3526682, -71.2311026 42.3526776)",,,,
9123819,2,Elm Street,tertiary,False,True,326.876,"LINESTRING (-71.2310659 42.3526682, -71.2310754 42.352644, -71.2310826 42.352621, -71.2310877 42.3525985, -71.2310902 42.3525729, -71.231088 42.3525456, -71.2310818 42.3525176, -71.2310716 42.352489, -71.230988 42.3523058, -71.2309763 42.3522802, -71.2306076 42.3514719, -71.230396 42.3510057, -71.2302034 42.3505814, -71.2300631 42.3502721, -71.2299543 42.3500324, -71.2299284 42.3499807, -71.2299015 42.3499292, -71.229873 42.3498783)",,,30 mph,
591677267,2,River Street,tertiary,False,False,137.381,"LINESTRING (-71.2310659 42.3526682, -71.2307651 42.3525958, -71.2307063 42.3525813, -71.2306525 42.3525681, -71.2303799 42.3524993, -71.2299451 42.3523896, -71.2298673 42.3523718, -71.229779 42.3523538, -71.2296608 42.3523301, -71.2294729 42.3522951)",,,,
9126458,2,Waltham Street,secondary,False,False,92.25800000000001,"LINESTRING (-71.2263196 42.3513226, -71.2262928 42.3513601, -71.2262663 42.3513922, -71.2262343 42.3514275, -71.2262005 42.3514636, -71.2261652 42.3514989, -71.2261251 42.351535, -71.2260828 42.3515711, -71.2260426 42.3516034, -71.2255969 42.351954)",,,25 mph,
9126458,2,Waltham Street,secondary,False,True,11.561,"LINESTRING (-71.2263196 42.3513226, -71.2263351 42.351298, -71.2263521 42.35127, -71.2263659 42.3512441, -71.2263744 42.3512269)",,,25 mph,
158627765,2,River Street,tertiary,True,False,26.32,"LINESTRING (-71.2263196 42.3513226, -71.2263751 42.3513414, -71.2264139 42.3513534, -71.2264532 42.3513632, -71.2265317 42.3513804, -71.2265754 42.3513926, -71.2266186 42.3514065)",,,,
9124240,2,Adella Avenue,residential,False,True,2.203,"LINESTRING (-71.2218485 42.3521245, -71.2218362 42.3521069)",12.2,,,
9123224,2,Orchard Avenue,residential,False,True,81.398,"LINESTRING (-71.2218485 42.3521245, -71.222214 42.3526661, -71.2222437 42.352708, -71.2222766 42.352744, -71.2223077 42.3527718)",12.2,,,
9124047,2,Fairview Terrace,residential,False,False,69.45,"LINESTRING (-71.225064 42.3464292, -71.224769 42.3465012, -71.2242603 42.3466222)",9.1,,,
34963655,1,Washington Street,secondary,True,False,29.628,"LINESTRING (-71.2290119 42.3484699, -71.2289883 42.3484945, -71.2289761 42.3485084, -71.2289664 42.3485216, -71.2289561 42.3485367, -71.2289435 42.348554, -71.2289323 42.3485689, -71.2289198 42.3485834, -71.2289031 42.3486009, -71.2288863 42.3486173, -71.2288713 42.3486311, -71.2288568 42.3486477, -71.2288445 42.3486611, -71.2288345 42.3486723, -71.2288262 42.3486835, -71.2288197 42.3486946)",16.5,,,MA 16
591677242,1,,secondary_link,True,False,20.605999999999998,"LINESTRING (-71.2290119 42.3484699, -71.2290218 42.3485006, -71.2290267 42.3485229, -71.2290303 42.3485482, -71.2290305 42.3485717, -71.2290261 42.3485941, -71.2290101 42.3486525)",16.5,,,
1183560419,2,Perkins Street,residential,False,False,8.818,"LINESTRING (-71.2320514 42.3467209, -71.2319705 42.3466688)",12.2,,,
1183560420,3,Washington Street,secondary,True,False,14.705,"LINESTRING (-71.2320514 42.3467209, -71.2320681 42.3467016, -71.2320934 42.3466738, -71.2321071 42.3466529, -71.2321179 42.3466326, -71.2321316 42.3466035)",16.8,,,MA 16
1183560421,4,Washington Street,secondary,False,False,8.104,"LINESTRING (-71.2322011 42.3465518, -71.232161 42.3465821, -71.2321316 42.3466035)",16.5,,,MA 16
