osmid,name,highway,oneway,reversed,length,geometry,bridge,maxspeed,ref,lanes,junction
"[265676906, 104101926]","['8th Avenue', '18th Street']",tertiary,False,"[False, True]",164.761,"LINESTRING (-90.511201 41.5057965, -90.5111475 41.5057134, -90.5111298 41.5056859, -90.511082 41.5056155, -90.5108671 41.5052988, -90.5108479 41.5052683, -90.5108416 41.5052582, -90.5108334 41.5052344, -90.5108322 41.5052111, -90.5108396 41.5051906, -90.5108577 41.505171, -90.5108987 41.5051522, -90.5113919 41.5049722, -90.5115522 41.5049132, -90.5117994 41.5048223)",,,,,
179731651,7th Avenue,tertiary,True,False,69.674,"LINESTRING (-90.511201 41.5057965, -90.5110882 41.5058345, -90.5104378 41.5060533)",,,,,
690643794,19th Street,secondary,True,False,46.868,"LINESTRING (-90.5098156 41.506102, -90.5095407 41.5057342)",,,,,
265721736,16th Street,tertiary,False,False,100.00200000000001,"LINESTRING (-90.5143735 41.5057489, -90.5142107 41.5055024, -90.5141695 41.5054376, -90.5141175 41.5053559, -90.5140969 41.5053254, -90.5140231 41.5052161, -90.5139311 41.5050677, -90.5138483 41.5049402)",,,,,
885881489,16th Street,tertiary,False,True,113.964,"LINESTRING (-90.5143735 41.5057489, -90.514469 41.5059053, -90.5146075 41.5061127, -90.5146739 41.5062122, -90.5149105 41.5065693, -90.5149764 41.5066689)",,,,,
885881490,6th Avenue,primary,True,False,121.218,"LINESTRING (-90.5143735 41.5057489, -90.5142269 41.5058036, -90.5141152 41.5058435, -90.5138391 41.5059422, -90.513524 41.5060583, -90.5130655 41.5062273)",,,IL 92,,
104101926,18th Street,tertiary,False,False,97.313,"LINESTRING (-90.5117831 41.5066983, -90.5115569 41.5063427, -90.5115381 41.5063153, -90.5114736 41.5062215, -90.511369 41.5060695, -90.5113027 41.5059666, -90.5112681 41.5059128)",,,,,
885872501,6th Avenue,primary,True,False,116.76,"LINESTRING (-90.5117831 41.5066983, -90.5115086 41.5068008, -90.5114581 41.5068189, -90.5113916 41.5068427, -90.5112298 41.5069007, -90.5107924 41.5070638, -90.5106939 41.5071005, -90.5106534 41.5071162, -90.5106057 41.5071348, -90.5105273 41.5071653)",,,IL 92,,
265681753,7th Avenue,secondary,True,False,62.347,"LINESTRING (-90.5091796 41.5066341, -90.5094185 41.50655, -90.5095446 41.5065003, -90.5096707 41.5064561, -90.5098524 41.5063883)",,,,,
265721291,,secondary_link,True,False,74.63,"LINESTRING (-90.5091796 41.5066341, -90.509264 41.5066379, -90.5093324 41.5066309, -90.5094007 41.5066102, -90.5095861 41.5065449, -90.5096806 41.5065323, -90.5097594 41.5065307, -90.5098278 41.5065379, -90.5098907 41.5065602, -90.5100124 41.5066266)",,,,,
265681753,7th Avenue,secondary,True,False,32.132,"LINESTRING (-90.5077743 41.5071426, -90.5081236 41.5070198)",,,,,
974538125,,motorway_link,True,False,40.499,"LINESTRING (-90.5077743 41.5071426, -90.5078875 41.5071296, -90.5080096 41.5071487, -90.5081007 41.5071965, -90.5081707 41.5072837)",,,,,
266010799,19th Street,secondary,True,False,44.022,"LINESTRING (-90.5102259 41.5066912, -90.5099876 41.5063378)",,,,,
265721389,,tertiary_link,True,False,72.43200000000002,"LINESTRING (-90.5102259 41.5066912, -90.5101856 41.5065907, -90.5101508 41.5064963, -90.5101427 41.5064421, -90.5101508 41.506422, -90.5101658 41.5063994, -90.5101749 41.5063858, -90.5102098 41.5063396, -90.5102634 41.506297, -90.5103546 41.5062452, -90.5104994 41.5061644)",,,,,
300339434,19th Street,secondary,True,False,72.52099999999999,"LINESTRING (-90.5100124 41.5066266, -90.5100884 41.5067402, -90.5101643 41.5068615, -90.5102503 41.5069988, -90.5102889 41.5070559, -90.5103477 41.5071428, -90.5103948 41.5072125)",,,,,
690643813,19th Street,secondary,True,False,13.408,"LINESTRING (-90.5099876 41.5063378, -90.5099089 41.5062326)",,,,,
266144840,7th Avenue,tertiary,True,False,46.784,"LINESTRING (-90.5099876 41.5063378, -90.5100642 41.5063092, -90.510081 41.506303, -90.5104994 41.5061644)",,,,,
265681753,7th Avenue,secondary,True,False,12.581,"LINESTRING (-90.5098524 41.5063883, -90.5099876 41.5063378)",,,,,
300339434,19th Street,secondary,True,False,29.659,"LINESTRING (-90.5098524 41.5063883, -90.5100124 41.5066266)",,,,,
266143209,7th Avenue,secondary,True,False,12.564,"LINESTRING (-90.5099089 41.5062326, -90.5097696 41.506276)",,,,,
690643794,19th Street,secondary,True,False,16.47,"LINESTRING (-90.5099089 41.5062326, -90.5098156 41.506102)",,,,,
300339434,19th Street,secondary,True,False,14.264,"LINESTRING (-90.5097696 41.506276, -90.5098524 41.5063883)",,,,,
266143209,7th Avenue,secondary,True,False,18.447,"LINESTRING (-90.5097696 41.506276, -90.5096211 41.506318, -90.5095622 41.5063343)",,,,,
946624913,6th Avenue,primary,True,False,12.218,"LINESTRING (-90.5105273 41.5071653, -90.5103948 41.5072125)",,,IL 92,,
266010799,19th Street,secondary,True,False,58.392,"LINESTRING (-90.5105273 41.5071653, -90.5104755 41.5070828, -90.5104566 41.5070527, -90.5103385 41.5068739, -90.5102259 41.5066912)",,,,,
885131004,19th Street,secondary,False,False,22.062,"LINESTRING (-90.510936 41.5079599, -90.5110616 41.5081346)",,,,,
885872502,19th Street,secondary,True,False,94.99799999999999,"LINESTRING (-90.510936 41.5079599, -90.510918 41.5078834, -90.5108917 41.5078007, -90.5108094 41.5076514, -90.5107414 41.5075295, -90.5106228 41.5073173, -90.5105651 41.5072255, -90.5105273 41.5071653)",,,,,
261613456,6th Avenue,primary,True,False,185.42000000000002,"LINESTRING (-90.5103948 41.5072125, -90.5103145 41.5072419, -90.5100057 41.5073547, -90.509991 41.5073602, -90.5093724 41.5075928, -90.5087033 41.50784, -90.508398 41.5079504)",,,IL 92,,
946624914,19th Street,secondary,True,False,94.828,"LINESTRING (-90.5103948 41.5072125, -90.5104352 41.5072737, -90.5107056 41.5076831, -90.510789 41.5078137, -90.5108527 41.5078799, -90.510936 41.5079599)",,,,,
265721737,17th Street,tertiary,False,True,116.459,"LINESTRING (-90.5130655 41.5062273, -90.5131113 41.506302, -90.5133803 41.5067007, -90.5136191 41.5070824, -90.5136775 41.5071689)",,,,,
885151389,17th Street,tertiary,False,False,101.116,"LINESTRING (-90.5130655 41.5062273, -90.5127902 41.5058094, -90.512659 41.5056519, -90.5126236 41.5056066, -90.5125607 41.5055262, -90.512507 41.5054216)",,,,,
885872501,6th Avenue,primary,True,False,118.939,"LINESTRING (-90.5130655 41.5062273, -90.5123947 41.5064752, -90.512325 41.5065006, -90.5121594 41.506561, -90.5117831 41.5066983)",,,IL 92,,
885131003,5th Avenue,residential,False,False,123.377,"LINESTRING (-90.5136775 41.5071689, -90.5123287 41.5076281)",,,,,
21993941,17th Street,tertiary,False,True,62.587,"LINESTRING (-90.5136775 41.5071689, -90.5139884 41.5076286, -90.5140144 41.507672)",,,,,
265721737,17th Street,tertiary,False,False,116.45899999999999,"LINESTRING (-90.5136775 41.5071689, -90.5136191 41.5070824, -90.5133803 41.5067007, -90.5131113 41.506302, -90.5130655 41.5062273)",,,,,
885131003,5th Avenue,residential,False,True,121.619,"LINESTRING (-90.5136775 41.5071689, -90.5148177 41.5067264, -90.5149764 41.5066689)",,,,,
119970374,16th Street,tertiary,False,True,112.61300000000001,"LINESTRING (-90.5149764 41.5066689, -90.5153042 41.50715, -90.5154211 41.5073318, -90.5155257 41.5074945, -90.515538 41.5075141, -90.515577 41.5075762)",,,,,
885131003,5th Avenue,residential,False,False,121.619,"LINESTRING (-90.5149764 41.5066689, -90.5148177 41.5067264, -90.5136775 41.5071689)",,,,,
885506023,5th Avenue,residential,False,True,121.975,"LINESTRING (-90.5149764 41.5066689, -90.5157987 41.5063656, -90.5162905 41.5061843)",,,,,
885881489,16th Street,tertiary,False,False,113.964,"LINESTRING (-90.5149764 41.5066689, -90.5149105 41.5065693, -90.5146739 41.5062122, -90.5146075 41.5061127, -90.514469 41.5059053, -90.5143735 41.5057489)",,,,,
885131005,5th Avenue,residential,False,True,94.68299999999999,"LINESTRING (-90.5100408 41.5085097, -90.5101479 41.5084695, -90.5102234 41.5084418, -90.5103668 41.5083893, -90.5104011 41.5083767, -90.5105613 41.508318, -90.5106058 41.5083017, -90.5110616 41.5081346)",,,,,
885151326,4th Avenue,primary,True,False,244.398,"LINESTRING (-90.5116296 41.509023, -90.5142687 41.5080612)",,,IL 92,,
885151327,19th Street,secondary,False,True,45.653,"LINESTRING (-90.5116296 41.509023, -90.5113931 41.5086526)",,,,,
874870400,19th Street,secondary,False,False,126.339,"LINESTRING (-90.5116296 41.509023, -90.5117378 41.5091769, -90.5120167 41.5095946, -90.5123124 41.5100376)",,,,,
885151327,19th Street,secondary,False,False,45.653,"LINESTRING (-90.5113931 41.5086526, -90.5116296 41.509023)",,,,,
885151327,19th Street,secondary,False,True,63.872,"LINESTRING (-90.5113931 41.5086526, -90.5110616 41.5081346)",,,,,
265721738,4th Avenue A,residential,False,True,121.259,"LINESTRING (-90.5113931 41.5086526, -90.5122461 41.5083399, -90.512701 41.5081731)",,,,,
885151326,4th Avenue,primary,True,False,121.56,"LINESTRING (-90.5142687 41.5080612, -90.515577 41.5075762)",,,IL 92,,
21993941,17th Street,tertiary,False,False,48.188,"LINESTRING (-90.5142687 41.5080612, -90.5142089 41.5079614, -90.5141255 41.5078373, -90.5141127 41.5078183, -90.5140144 41.507672)",,,,,
21993941,17th Street,tertiary,False,True,131.002,"LINESTRING (-90.5142687 41.5080612, -90.5143155 41.5081476, -90.5143574 41.508205, -90.514554 41.5085144, -90.5146346 41.508633, -90.514741 41.5087898, -90.5149637 41.5091177)",,,,,
885121607,River Drive,tertiary,False,False,107.277,"LINESTRING (-90.5164709 41.5085748, -90.5176255 41.5081468)",,,,,
885121607,River Drive,tertiary,False,True,33.762,"LINESTRING (-90.5164709 41.5085748, -90.516107 41.5087087)",,,,,
885121607,River Drive,tertiary,False,False,33.762,"LINESTRING (-90.516107 41.5087087, -90.5164709 41.5085748)",,,,,
"[21995658, 166681787]",,tertiary_link,True,False,177.829,"LINESTRING (-90.516107 41.5087087, -90.5163237 41.5089362, -90.5166778 41.509233, -90.5171083 41.5096016, -90.5171512 41.5096348, -90.5172464 41.5096915, -90.5174713 41.5098147, -90.517571 41.5098577)",yes,,,,
885730457,River Drive,tertiary,False,True,105.514,"LINESTRING (-90.516107 41.5087087, -90.5158207 41.5088055, -90.5149637 41.5091177)",,,,,
885151320,River Drive,tertiary,False,True,121.481,"LINESTRING (-90.5149637 41.5091177, -90.5136561 41.5096022)",,,,,
21993941,17th Street,tertiary,False,False,131.00199999999998,"LINESTRING (-90.5149637 41.5091177, -90.514741 41.5087898, -90.5146346 41.508633, -90.514554 41.5085144, -90.5143574 41.508205, -90.5143155 41.5081476, -90.5142687 41.5080612)",,,,,
885730457,River Drive,tertiary,False,False,105.514,"LINESTRING (-90.5149637 41.5091177, -90.5158207 41.5088055, -90.516107 41.5087087)",,,,,
885151320,River Drive,tertiary,False,False,121.481,"LINESTRING (-90.5136561 41.5096022, -90.5149637 41.5091177)",,,,,
865354173,River Drive,tertiary,True,False,122.614,"LINESTRING (-90.5136561 41.5096022, -90.513508 41.5096119, -90.5123124 41.5100376)",,,,,
865354176,18th Street,residential,False,False,60.898,"LINESTRING (-90.5136561 41.5096022, -90.5133856 41.5091905, -90.5133332 41.5091108)",,,,,
1044511964,19th Street,secondary,False,True,13.036,"LINESTRING (-90.5123804 41.5101432, -90.5123124 41.5100376)",,,,,
865354177,River Drive,tertiary,True,False,122.72399999999999,"LINESTRING (-90.5123804 41.5101432, -90.5127122 41.5100213, -90.5129314 41.5099356, -90.5132915 41.5097901, -90.5135491 41.5096868, -90.5136561 41.5096022)",,,,,
1044511964,19th Street,secondary,False,False,13.036,"LINESTRING (-90.5123124 41.5100376, -90.5123804 41.5101432)",,,,,
874870400,19th Street,secondary,False,True,126.339,"LINESTRING (-90.5123124 41.5100376, -90.5120167 41.5095946, -90.5117378 41.5091769, -90.5116296 41.509023)",,,,,
"[758459048, 758459052, 758459053]",,motorway_link,True,False,592.7639999999999,"LINESTRING (-90.5081055 41.5013604, -90.5080949 41.5018734, -90.5080781 41.5022511, -90.5080558 41.50269, -90.5080167 41.5034452, -90.5079672 41.5043242, -90.5079507 41.5049015, -90.5079384 41.5054578, -90.5079427 41.5057324, -90.507957 41.5060163, -90.5080318 41.5064548, -90.5080693 41.5066836)",yes,,,2,spui
266143209,7th Avenue,secondary,True,False,13.799,"LINESTRING (-90.5080961 41.5068473, -90.5079501 41.506906)",,,,,
758458172,,motorway_link,True,False,19.317,"LINESTRING (-90.5080961 41.5068473, -90.5081117 41.5069451, -90.5081236 41.5070198)",,,,,
266143209,7th Avenue,secondary,True,False,10.514,"LINESTRING (-90.508207 41.5068021, -90.5080961 41.5068473)",,,,,
265681753,7th Avenue,secondary,True,False,10.018,"LINESTRING (-90.5081236 41.5070198, -90.5082325 41.5069815)",,,,,
758458172,,motorway_link,True,False,29.605,"LINESTRING (-90.5081236 41.5070198, -90.5081707 41.5072837)",,,,,
261613456,6th Avenue,primary,True,False,13.816,"LINESTRING (-90.5082963 41.5079876, -90.508147 41.5080418)",,,IL 92,,
265681753,7th Avenue,secondary,True,False,87.834,"LINESTRING (-90.5082325 41.5069815, -90.5083001 41.5069578, -90.5085627 41.506861, -90.5087373 41.5067951, -90.508917 41.5067333, -90.5090366 41.5066851, -90.5091796 41.5066341)",,,,,
758458175,,motorway_link,True,False,20.061,"LINESTRING (-90.5082325 41.5069815, -90.5082208 41.5068994, -90.508207 41.5068021)",,,,,
261613456,6th Avenue,primary,True,False,9.425,"LINESTRING (-90.508398 41.5079504, -90.5082963 41.5079876)",,,IL 92,,
758458175,,motorway_link,True,False,108.615,"LINESTRING (-90.508398 41.5079504, -90.5082325 41.5069815)",,,,,
758459049,,motorway_link,True,False,402.30199999999996,"LINESTRING (-90.5095407 41.5057342, -90.5093417 41.5051772, -90.5092231 41.5049026, -90.5091438 41.5047173, -90.5090531 41.5044763, -90.5089657 41.5041865, -90.5088835 41.5038574, -90.5088419 41.5036259, -90.5087815 41.5032656, -90.5087415 41.5028197, -90.508676 41.5025446, -90.5085273 41.5022098)",,,,,spui
21994600,13th Street,residential,False,False,50.64,"LINESTRING (-90.518184 41.5018984, -90.5181784 41.501443)",,,,,
867542542,13th Street,residential,True,False,160.694,"LINESTRING (-90.518184 41.5018984, -90.5182008 41.5033435)",,,,,
758458172,,motorway_link,True,False,56.215,"LINESTRING (-90.5081707 41.5072837, -90.5082601 41.5077848)",,,,,
758458172,,motorway_link,True,False,22.751,"LINESTRING (-90.5082601 41.5077848, -90.5082963 41.5079876)",,,,,
974538126,,motorway_link,True,False,30.636,"LINESTRING (-90.5082601 41.5077848, -90.5082448 41.5078661, -90.5082234 41.5079487, -90.508147 41.5080418)",,,,,
758459053,,motorway_link,True,False,18.339,"LINESTRING (-90.5080693 41.5066836, -90.5080961 41.5068473)",,,,,spui
974538127,,motorway_link,True,False,27.431,"LINESTRING (-90.5080693 41.5066836, -90.5080544 41.5067765, -90.5080247 41.5068363, -90.5079501 41.506906)",,,,,
300339434,19th Street,secondary,True,False,17.272,"LINESTRING (-90.5096716 41.5061391, -90.5097696 41.506276)",,,,,
974538131,,secondary_link,True,False,25.13,"LINESTRING (-90.5096716 41.5061391, -90.509677 41.5061931, -90.5096679 41.5062369, -90.5096414 41.5062785, -90.5095622 41.5063343)",,,,,
266143209,7th Avenue,secondary,True,False,124.35600000000001,"LINESTRING (-90.5095622 41.5063343, -90.509432 41.5063704, -90.5084848 41.5066891, -90.5082385 41.5067893, -90.508207 41.5068021)",,,,,
