osmid,highway,oneway,reversed,length,geometry,ref,name,tunnel,junction,bridge
747858348,trunk,True,False,11.295000000000002,"LINESTRING (49.1220086 14.5463051, 49.122031 14.5463182, 49.1220491 14.5463367, 49.1220613 14.5463591, 49.1220667 14.546384)",,,,roundabout,
379678891,residential,False,False,7.262,"LINESTRING (49.1237682 14.5383282, 49.1237831 14.5383919)",,,,,
924693623,unclassified,False,True,22.187,"LINESTRING (49.1237682 14.5383282, 49.123711 14.5381365)",,,,,
924693623,unclassified,False,False,128.91199999999998,"LINESTRING (49.1237682 14.5383282, 49.1239214 14.538329, 49.1246769 14.5381856, 49.1248442 14.5381805, 49.1249509 14.5381704)",,,,,
173363163,residential,False,False,176.10399999999998,"LINESTRING (49.1211139 14.539141, 49.1216023 14.5390657, 49.1216903 14.5391066, 49.1217952 14.5392096, 49.1219898 14.5393674, 49.1220354 14.5395126, 49.1220638 14.5397482, 49.122071 14.5399793)",,,,,
379334075,trunk,True,False,17.186,"LINESTRING (49.1220445 14.5464509, 49.1220287 14.5466047)",,,,,
747858348,trunk,True,False,13.055,"LINESTRING (49.1220445 14.5464509, 49.1220216 14.5464702, 49.1219937 14.5464817, 49.1219635 14.5464842, 49.121934 14.5464775)",,,,roundabout,
749204603,secondary,False,True,10.939,"LINESTRING (49.1214463 14.5431787, 49.1213845 14.5432568)",,,,,
422040074,secondary,True,False,31.688000000000002,"LINESTRING (49.1214463 14.5431787, 49.1215091 14.5431066, 49.121578 14.5430595, 49.1216373 14.5430335, 49.121681 14.5430154)",,,,,
584973262,trunk,True,False,107.82000000000001,"LINESTRING (49.1214463 14.5431787, 49.1216068 14.5433852, 49.1217243 14.5435157, 49.1219531 14.5436968, 49.1221771 14.5438253)",N4;M100,طريق فوة,,,
749204603,secondary,False,False,10.939,"LINESTRING (49.1213845 14.5432568, 49.1214463 14.5431787)",,,,,
435764419,trunk,True,False,404.15999999999997,"LINESTRING (49.1213845 14.5432568, 49.1213697 14.5432308, 49.1212399 14.5430259, 49.1211456 14.5428329, 49.1210088 14.54247, 49.1208931 14.5419489, 49.1207112 14.5410531, 49.1206811 14.5409299, 49.1206282 14.5406912, 49.1205957 14.5405677, 49.1205257 14.5404166, 49.1203875 14.5402097, 49.1202752 14.5400757, 49.1201024 14.5399089)",N4;M100,طريق فوة,,,
379232183,trunk,True,False,9.524,"LINESTRING (49.1221526 14.5439076, 49.1221771 14.5438253)",,,,,
435764419,trunk,True,False,42.809,"LINESTRING (49.1221526 14.5439076, 49.1221288 14.5438928, 49.1219933 14.5438201, 49.1218089 14.543714)",N4;M100,طريق فوة,,,
435764419,trunk,True,False,9.588,"LINESTRING (49.122236 14.5439379, 49.1221526 14.5439076)",N4;M100,طريق فوة,,,
747858349,trunk,True,False,35.72,"LINESTRING (49.122236 14.5439379, 49.1221517 14.5442486)",,,,,
232723766,unclassified,False,True,3.787,"LINESTRING (49.1243437 14.5446166, 49.1243511 14.5445833)",,,,,
435764419,trunk,True,False,206.279,"LINESTRING (49.1243437 14.5446166, 49.1234029 14.5443083, 49.122523 14.5440376)",N4;M100,طريق فوة,,,
379232182,trunk_link,True,False,50.938,"LINESTRING (49.122523 14.5440376, 49.1224502 14.5440325, 49.1223928 14.544035, 49.1223404 14.5440456, 49.1222763 14.544082, 49.1222288 14.5441258, 49.1221891 14.5441739, 49.1221517 14.5442486)",,,,,
435764419,trunk,True,False,32.821,"LINESTRING (49.122523 14.5440376, 49.1223494 14.5439785, 49.122236 14.5439379)",N4;M100,طريق فوة,,,
232723766,unclassified,False,False,3.787,"LINESTRING (49.1243511 14.5445833, 49.1243437 14.5446166)",,,,,
584973262,trunk,True,False,4.771,"LINESTRING (49.1243511 14.5445833, 49.1243804 14.5446155)",N4;M100,طريق فوة,,,
232723766,unclassified,False,True,85.089,"LINESTRING (49.1243511 14.5445833, 49.1243663 14.5444976, 49.1244248 14.5444043, 49.1248201 14.543983)",,,,,
55955161,trunk,False,False,33.234,"LINESTRING (49.1265035 14.5445614, 49.1264118 14.5448468)",,,,,
55955161,trunk,False,True,77.374,"LINESTRING (49.1265035 14.5445614, 49.1266818 14.5438873)",,,,,
747868676,residential,False,False,102.296,"LINESTRING (49.1265035 14.5445614, 49.126891 14.5446431, 49.1273752 14.5446834, 49.1274428 14.5446892)",,,,,
749204577,trunk,False,False,16.306,"LINESTRING (49.1257015 14.5466721, 49.1256421 14.546807)",,Bin Ayner Street,,,
749204579,trunk,True,False,166.32100000000003,"LINESTRING (49.1257015 14.5466721, 49.1257102 14.5465997, 49.1260985 14.5455389, 49.1261601 14.5453796, 49.1261792 14.5452536)",,Bin Ayner Street,,,
749204602,trunk_link,False,True,9.113,"LINESTRING (49.1201024 14.5399089, 49.120169 14.5398583)",,,,,
747858348,trunk,True,False,7.989000000000001,"LINESTRING (49.1220667 14.546384, 49.1220654 14.5464079, 49.1220578 14.5464307, 49.1220445 14.5464509)",,,,roundabout,
747858348,trunk,True,False,2.112,"LINESTRING (49.1218858 14.5463459, 49.121897 14.5463303)",,,,roundabout,
747858348,trunk,True,False,12.332,"LINESTRING (49.1218957 14.5464502, 49.1218834 14.5464315, 49.121876 14.5464105, 49.1218739 14.5463884, 49.1218772 14.5463664, 49.1218858 14.5463459)",,,,roundabout,
749204611,tertiary,True,False,117.125,"LINESTRING (49.1218957 14.5464502, 49.1216836 14.5465008, 49.1215602 14.5465358, 49.1212571 14.546663, 49.1210827 14.5467656, 49.1209352 14.5469058)",,,,,
749204577,trunk,False,True,16.306,"LINESTRING (49.1256421 14.546807, 49.1257015 14.5466721)",,Bin Ayner Street,,,
378645225,trunk,True,False,11.835,"LINESTRING (49.1261643 14.5452069, 49.1261629 14.5451831, 49.1261732 14.5451478, 49.1261949 14.5451176, 49.1262025 14.5451122)",,,,roundabout,
378645228,trunk,True,False,22.619,"LINESTRING (49.1261643 14.5452069, 49.1261241 14.5451869, 49.1259825 14.545105)",,,,,
378645225,trunk,True,False,3.077,"LINESTRING (49.1262025 14.5451122, 49.1262256 14.5450959)",,,,roundabout,
788401577,residential,False,True,144.02800000000002,"LINESTRING (49.1273524 14.5434709, 49.1273873 14.5436579, 49.1274168 14.5439006, 49.1274208 14.5439499, 49.1274315 14.5439824, 49.1274516 14.5439973, 49.1275046 14.544022, 49.1275234 14.544046, 49.1275361 14.5440992, 49.1275576 14.5442784, 49.1275495 14.5444134, 49.1275147 14.544538, 49.1274428 14.5446892)",,,,,
747868676,residential,False,True,102.296,"LINESTRING (49.1274428 14.5446892, 49.1273752 14.5446834, 49.126891 14.5446431, 49.1265035 14.5445614)",,,,,
788401577,residential,False,False,144.028,"LINESTRING (49.1274428 14.5446892, 49.1275147 14.544538, 49.1275495 14.5444134, 49.1275576 14.5442784, 49.1275361 14.5440992, 49.1275234 14.544046, 49.1275046 14.544022, 49.1274516 14.5439973, 49.1274315 14.5439824, 49.1274208 14.5439499, 49.1274168 14.5439006, 49.1273873 14.5436579, 49.1273524 14.5434709)",,,,,
379678891,residential,False,False,25.788,"LINESTRING (49.1237831 14.5383919, 49.1238463 14.5386156)",,,,,
379678891,residential,False,True,7.262,"LINESTRING (49.1237831 14.5383919, 49.1237682 14.5383282)",,,,,
924693627,residential,False,False,121.453,"LINESTRING (49.1237831 14.5383919, 49.1234191 14.5384729, 49.1229255 14.538588, 49.1226852 14.538644)",,,,,
924693625,residential,False,False,30.313,"LINESTRING (49.1226852 14.538644, 49.1226259 14.5383775)",,,,,
924693625,residential,False,True,45.546,"LINESTRING (49.1226852 14.538644, 49.1228062 14.5390365)",,,,,
"[924693624, 924693626, 924693627]",residential,False,False,186.935,"LINESTRING (49.1226852 14.538644, 49.1220324 14.5387962, 49.1221934 14.5391857, 49.1228062 14.5390365)",,,,,
924693627,residential,False,True,121.453,"LINESTRING (49.1226852 14.538644, 49.1229255 14.538588, 49.1234191 14.5384729, 49.1237831 14.5383919)",,,,,
379678891,residential,False,False,67.716,"LINESTRING (49.1238915 14.5387757, 49.1240382 14.5393679)",,,,,
379678891,residential,False,True,18.455,"LINESTRING (49.1238915 14.5387757, 49.1238463 14.5386156)",,,,,
924693626,residential,False,True,120.362,"LINESTRING (49.1238915 14.5387757, 49.1235563 14.5388538, 49.123324 14.5389104, 49.1231159 14.5389611, 49.1228062 14.5390365)",,,,,
924693625,residential,False,False,45.546,"LINESTRING (49.1228062 14.5390365, 49.1226852 14.538644)",,,,,
"[924693624, 924693626, 924693627]",residential,False,True,186.935,"LINESTRING (49.1228062 14.5390365, 49.1221934 14.5391857, 49.1220324 14.5387962, 49.1226852 14.538644)",,,,,
924693626,residential,False,False,120.362,"LINESTRING (49.1228062 14.5390365, 49.1231159 14.5389611, 49.123324 14.5389104, 49.1235563 14.5388538, 49.1238915 14.5387757)",,,,,
924693623,unclassified,False,True,24.085,"LINESTRING (49.1225334 14.5379803, 49.1223322 14.5380751)",,,,,
924693625,residential,False,True,45.275,"LINESTRING (49.1225334 14.5379803, 49.1226259 14.5383775)",,,,,
124553725,residential,False,False,96.057,"LINESTRING (49.1226259 14.5383775, 49.1217572 14.5385754)",,,,,
124553725,residential,False,True,119.829,"LINESTRING (49.1226259 14.5383775, 49.123711 14.5381365)",,,,,
924693625,residential,False,False,45.275,"LINESTRING (49.1226259 14.5383775, 49.1225334 14.5379803)",,,,,
924693625,residential,False,True,30.313,"LINESTRING (49.1226259 14.5383775, 49.1226852 14.538644)",,,,,
924693623,unclassified,False,False,19.201,"LINESTRING (49.1249509 14.5381704, 49.1251213 14.5381193)",,,,,
924693623,unclassified,False,True,128.912,"LINESTRING (49.1249509 14.5381704, 49.1248442 14.5381805, 49.1246769 14.5381856, 49.1239214 14.538329, 49.1237682 14.5383282)",,,,,
749204594,tertiary,True,False,21.272,"LINESTRING (49.1252985 14.5380346, 49.1251213 14.5381193)",,,,,
924693623,unclassified,False,False,24.085,"LINESTRING (49.1223322 14.5380751, 49.1225334 14.5379803)",,,,,
924693623,unclassified,False,True,20.912,"LINESTRING (49.1223322 14.5380751, 49.1221575 14.5381574)",,,,,
924693623,unclassified,False,False,20.912,"LINESTRING (49.1221575 14.5381574, 49.1223322 14.5380751)",,,,,
927865565,residential,False,True,15.755,"LINESTRING (49.1221575 14.5381574, 49.1220926 14.5380304)",,,,,
"[124553728, 924693623]",unclassified,False,True,40.299,"LINESTRING (49.1221575 14.5381574, 49.1219459 14.5382571, 49.1218839 14.5381366)",,,,,
927865565,residential,False,False,15.755,"LINESTRING (49.1220926 14.5380304, 49.1221575 14.5381574)",,,,,
927865566,residential,False,True,25.378,"LINESTRING (49.1220926 14.5380304, 49.1218839 14.5381366)",,,,,
927865566,residential,False,False,25.378,"LINESTRING (49.1218839 14.5381366, 49.1220926 14.5380304)",,,,,
"[124553728, 924693623]",unclassified,False,False,40.299,"LINESTRING (49.1218839 14.5381366, 49.1219459 14.5382571, 49.1221575 14.5381574)",,,,,
