osmid,lanes,ref,highway,maxspeed,junction,oneway,reversed,length,geometry,name,width
222582587,,,living_street,,,False,False,39.796,"LINESTRING (-25.6676754 37.7476243, -25.6681243 37.7475785)",3º Beco da Arquinha,
222582581,,,residential,,,False,False,37.582,"LINESTRING (-25.6676057 37.7471726, -25.6680271 37.747116)",1º Beco da Arquinha,
222582580,,,living_street,,,False,False,65.426,"LINESTRING (-25.6674878 37.7482076, -25.6682177 37.7480931)",5º Beco da Arquinha,
46922647,1,,residential,,,True,False,25.781,"LINESTRING (-25.6681846 37.7478054, -25.6681243 37.7475785)",Rua da Arquinha,
222582588,,,living_street,,,False,True,57.76,"LINESTRING (-25.6681846 37.7478054, -25.6675413 37.7479107)",4º Beco da Arquinha,
46922647,1,,residential,,,True,False,32.123,"LINESTRING (-25.6682177 37.7480931, -25.6681846 37.7478054)",Rua da Arquinha,
222582580,,,living_street,,,False,True,65.426,"LINESTRING (-25.6682177 37.7480931, -25.6674878 37.7482076)",5º Beco da Arquinha,
222582588,,,living_street,,,False,False,57.76,"LINESTRING (-25.6675413 37.7479107, -25.6681846 37.7478054)",4º Beco da Arquinha,
222582585,,,living_street,,,False,False,47.543,"LINESTRING (-25.6675332 37.7473804, -25.6680655 37.7473052)",2º Beco da Arquinha,
46922647,1,,residential,,,True,False,25.41,"LINESTRING (-25.6680271 37.747116, -25.6679827 37.7468902)",Rua da Arquinha,
222582581,,,residential,,,False,True,37.582,"LINESTRING (-25.6680271 37.747116, -25.6676057 37.7471726)",1º Beco da Arquinha,
46922647,1,,residential,,,True,False,21.307,"LINESTRING (-25.6680655 37.7473052, -25.6680271 37.747116)",Rua da Arquinha,
222582585,,,living_street,,,False,True,47.543,"LINESTRING (-25.6680655 37.7473052, -25.6675332 37.7473804)",2º Beco da Arquinha,
46922647,1,,residential,,,True,False,41.655,"LINESTRING (-25.6682777 37.7484647, -25.6682177 37.7480931)",Rua da Arquinha,
46922647,1,,residential,,,True,False,30.826,"LINESTRING (-25.6681243 37.7475785, -25.6680655 37.7473052)",Rua da Arquinha,
222582587,,,living_street,,,False,True,39.796,"LINESTRING (-25.6681243 37.7475785, -25.6676754 37.7476243)",3º Beco da Arquinha,
26644803,1,,residential,50,,True,False,43.134,"LINESTRING (-25.6769743 37.7494194, -25.6768365 37.7490471)",Rua da Juventude,
179459663,,,residential,,,False,False,7.573,"LINESTRING (-25.6783315 37.7487571, -25.6783062 37.748692)",Rua Cidade de San Leandro,
179459663,,,residential,,,False,False,60.256,"LINESTRING (-25.6781098 37.7481741, -25.6779065 37.7476566)",Rua Cidade de San Leandro,
179459663,,,residential,,,False,True,34.051,"LINESTRING (-25.6781098 37.7481741, -25.6782203 37.7484676)",Rua Cidade de San Leandro,
179459663,,,residential,,,False,False,34.051,"LINESTRING (-25.6782203 37.7484676, -25.6781098 37.7481741)",Rua Cidade de San Leandro,
179459663,,,residential,,,False,True,26.07,"LINESTRING (-25.6782203 37.7484676, -25.6782576 37.7485659, -25.6783062 37.748692)",Rua Cidade de San Leandro,
144814470,,,residential,,,False,False,18.661,"LINESTRING (-25.6715519 37.7499518, -25.671344 37.7499856)",Rua Cidade Praia da Vitória,
144814470,,,residential,,,False,True,28.325,"LINESTRING (-25.67042 37.7501893, -25.6707319 37.7501255)",Rua Cidade Praia da Vitória,
950119942,,,residential,,,False,False,7.892,"LINESTRING (-25.677024 37.7497737, -25.6771099 37.7497531)",Rua Arcanjo Lar,
"[488199872, 488194535]",,,residential,50,,False,True,218.80899999999997,"LINESTRING (-25.677024 37.7497737, -25.6759999 37.7500001, -25.6750329 37.7502496, -25.6748758 37.7503082, -25.6746548 37.7503701)",Rua Arcanjo Lar,
488194553,3,,secondary,50,,False,True,6.858,"LINESTRING (-25.6753787 37.7454601, -25.6754554 37.7454489)",Avenida Antero de Quental,
258910919,1,,residential,50,,True,False,127.43700000000001,"LINESTRING (-25.6753787 37.7454601, -25.6754125 37.7455859, -25.6755597 37.7460031, -25.6755899 37.7460947, -25.6757881 37.7465586)",Rua da Juventude,
"[1189738552, 488194556]",3,,secondary,50,,False,False,58.242,"LINESTRING (-25.6753787 37.7454601, -25.6752236 37.7454741, -25.6751886 37.7454779, -25.6748388 37.7455161, -25.674722 37.7455285)",Avenida Antero de Quental,
259049678,,,residential,,,True,False,6.776,"LINESTRING (-25.6763752 37.7480379, -25.6764491 37.7480206)",,
"[488194537, 488194540]","['1', '2']",,residential,50,,True,False,119.21600000000001,"LINESTRING (-25.6763752 37.7480379, -25.6765002 37.7483724, -25.6766843 37.748857, -25.6767579 37.7490664)",Rua da Juventude,
104182374,,,residential,,,False,False,8.825,"LINESTRING (-25.6716403 37.7513411, -25.6717384 37.7513243)",Rua Ilha Terceira,
104182374,,,residential,,,False,True,50.099999999999994,"LINESTRING (-25.6716403 37.7513411, -25.6712104 37.7514147, -25.671083 37.7514351)",Rua Ilha Terceira,
259086574,,,living_street,,,False,True,42.886,"LINESTRING (-25.6716403 37.7513411, -25.6716593 37.7514139, -25.6718363 37.7513778, -25.6718041 37.751276, -25.6717531 37.7512803, -25.6717271 37.751286)",Praceta Angra do Heroísmo,
141113962,,,residential,,,True,False,4.373,"LINESTRING (-25.6717271 37.751286, -25.6717384 37.7513243)",Rua Cidade da Horta,
259086574,,,living_street,,,False,False,42.886,"LINESTRING (-25.6717271 37.751286, -25.6717531 37.7512803, -25.6718041 37.751276, -25.6718363 37.7513778, -25.6716593 37.7514139, -25.6716403 37.7513411)",Praceta Angra do Heroísmo,
92823911,,,residential,,,False,False,7.236,"LINESTRING (-25.6767579 37.7490664, -25.6768365 37.7490471)",Rua Manuel António Vasconcelos,
488194536,1,,residential,50,,True,False,82.066,"LINESTRING (-25.6767579 37.7490664, -25.6769666 37.7496041, -25.6770115 37.7497399, -25.677024 37.7497737)",Rua da Juventude,
"[488194541, 488194549, 488194550, 488194543]","['1', '2']",,residential,50,,True,False,172.41500000000002,"LINESTRING (-25.6757881 37.7465586, -25.6758531 37.7467308, -25.6759451 37.7469793, -25.6760287 37.7471808, -25.6761482 37.7474689, -25.6762964 37.7478337, -25.6763752 37.7480379)",Rua da Juventude,
734216447,,,residential,,,True,False,27.023999999999997,"LINESTRING (-25.6757881 37.7465586, -25.6758356 37.7466032, -25.6758905 37.7467251, -25.6759487 37.7467558)",,
"[734216448, 488194552, 488194554, 488194551]","['1', '2']",,residential,50,,True,False,151.75399999999996,"LINESTRING (-25.6759487 37.7467558, -25.6758334 37.7464854, -25.6757015 37.7461652, -25.675649 37.7460044, -25.6754998 37.745611, -25.6754904 37.7455751, -25.6754554 37.7454489)",Rua da Juventude,
