osmid,name,highway,oneway,reversed,length,bridge,geometry,ref,junction,tunnel
119505420,Rua Bernardino Pereira,tertiary,False,True,16.39,,"LINESTRING (-8.5894955 41.0062207, -8.589687 41.0061917)",EM 517-1,,
119505420,Rua Bernardino Pereira,tertiary,False,False,82.105,,"LINESTRING (-8.5894955 41.0062207, -8.5893822 41.0062404, -8.589233 41.0062552, -8.5890608 41.0062416, -8.5887115 41.0062243, -8.5885246 41.0062057)",EM 517-1,,
508027555,Rua dos Emigrantes,residential,False,False,56.042,,"LINESTRING (-8.5839654 41.0051261, -8.5837979 41.0051442, -8.5836298 41.0052006, -8.5834264 41.0053818)",,,
945455482,,residential,False,False,117.661,,"LINESTRING (-8.581947 41.0059702, -8.5820094 41.0049131)",,,
371520333,Rua das Hortas,residential,False,False,101.559,,"LINESTRING (-8.581947 41.0059702, -8.5810336 41.0060815, -8.5808499 41.0061453, -8.5808477 41.0062078)",,,
945455483,Rua das Hortas,residential,False,True,27.056,,"LINESTRING (-8.581947 41.0059702, -8.5819919 41.0061589, -8.5820303 41.0062016)",,,
118312147,Rua das Flores,residential,False,False,357.48600000000005,,"LINESTRING (-8.5867312 41.0093856, -8.5867675 41.0093576, -8.5869643 41.0092056, -8.5873023 41.0089267, -8.5878297 41.0085144, -8.5883951 41.0080782, -8.5888373 41.0078041, -8.5890774 41.0076611, -8.5892795 41.0075776, -8.5894343 41.0074894, -8.5896775 41.0073655, -8.5898765 41.0072368)",,,
400301961,Rua da Regedoura,tertiary,False,False,10.74,,"LINESTRING (-8.5867312 41.0093856, -8.5867137 41.0093625, -8.5866953 41.0093502, -8.5866666 41.0093456, -8.5866278 41.0093456)",,circular,
1227802741,Rua da Cincoenta,tertiary,False,True,18.482,,"LINESTRING (-8.5867312 41.0093856, -8.5867151 41.0095223, -8.5866932 41.0095461)",,circular,
118312245,Rua da Regedoura,residential,False,False,65.008,,"LINESTRING (-8.5865828 41.0095199, -8.5865481 41.0095566, -8.5864806 41.0096278, -8.5862733 41.0098487, -8.5862064 41.0099201, -8.5861337 41.0099963)",,,
400301961,Rua da Regedoura,tertiary,False,True,20.588,,"LINESTRING (-8.5865828 41.0095199, -8.5865767 41.0094921, -8.5865808 41.0094443, -8.5865877 41.0094119, -8.5865971 41.0093764, -8.5866051 41.0093593, -8.5866278 41.0093456)",,circular,
1227802741,Rua da Cincoenta,tertiary,False,False,10.347999999999999,,"LINESTRING (-8.5865828 41.0095199, -8.5866115 41.0095399, -8.5866421 41.0095492, -8.5866932 41.0095461)",,circular,
371520328,Rua da Cincoenta,tertiary,False,False,175.195,,"LINESTRING (-8.5866932 41.0095461, -8.5867288 41.0095911, -8.5877633 41.010899)",,,
1227802741,Rua da Cincoenta,tertiary,False,False,18.482,,"LINESTRING (-8.5866932 41.0095461, -8.5867151 41.0095223, -8.5867312 41.0093856)",,circular,
1227802741,Rua da Cincoenta,tertiary,False,True,10.347999999999999,,"LINESTRING (-8.5866932 41.0095461, -8.5866421 41.0095492, -8.5866115 41.0095399, -8.5865828 41.0095199)",,circular,
941602967,Travessa da Jacinta,residential,False,False,38.212,,"LINESTRING (-8.5920263 41.0086595, -8.5919225 41.0089941)",,,
941602967,Travessa da Jacinta,residential,False,True,38.212,,"LINESTRING (-8.5919225 41.0089941, -8.5920263 41.0086595)",,,
116504569,Rua da Jacinta,residential,False,False,110.816,,"LINESTRING (-8.5919225 41.0089941, -8.5918284 41.0089814, -8.591537 41.0090221, -8.5910512 41.0090954, -8.5907166 41.0091239, -8.5906302 41.0091565)",,,
941602968,Rua Floresta e Mar,residential,True,False,19.884,,"LINESTRING (-8.5920681 41.0098113, -8.592305 41.0098069)",,,
941602970,Rua Floresta e Mar,residential,True,False,22.31,,"LINESTRING (-8.5920681 41.0098113, -8.5922808 41.0099317)",,,
116504794,Avenida Doutor Carlos Ferreira Soares,tertiary,False,False,4.743,,"LINESTRING (-8.592305 41.0098069, -8.5923132 41.0097647)",,,
116504794,Avenida Doutor Carlos Ferreira Soares,tertiary,False,True,14.025,,"LINESTRING (-8.592305 41.0098069, -8.5922808 41.0099317)",,,
116504498,Rua Floresta e Mar,residential,True,False,29.917,,"LINESTRING (-8.5920805 41.0097041, -8.5917573 41.0098177)",,,
942310881,Rua do Silêncio,residential,False,False,102.931,,"LINESTRING (-8.5844063 41.0076871, -8.5847077 41.0085844)",,,
118312067,Avenida de São Cristóvão,secondary,False,False,18.406,,"LINESTRING (-8.5847077 41.0085844, -8.5844971 41.0086307)",EN 326,,
942310881,Rua do Silêncio,residential,False,True,102.931,,"LINESTRING (-8.5847077 41.0085844, -8.5844063 41.0076871)",,,
118312067,Avenida de São Cristóvão,secondary,False,True,126.16999999999999,,"LINESTRING (-8.5847077 41.0085844, -8.5854816 41.0084141, -8.5859587 41.0083042, -8.5861448 41.0082517)",EN 326,,
942326209,Travessa da Cobaixa,residential,False,False,72.661,,"LINESTRING (-8.5870079 41.0052433, -8.5878179 41.0050123)",,,
942326209,Travessa da Cobaixa,residential,False,True,72.661,,"LINESTRING (-8.5878179 41.0050123, -8.5870079 41.0052433)",,,
119512866,Rua da Cobaixa,tertiary,False,True,61.04,,"LINESTRING (-8.5878179 41.0050123, -8.5878745 41.0051377, -8.5880502 41.0055325)",EM 517-1,,
118311976,Rua da Regedoura de Trás,residential,False,False,133.551,,"LINESTRING (-8.5850523 41.0092697, -8.5855303 41.0092914, -8.5860767 41.0099445, -8.5861337 41.0099963)",,,
118311976,Rua da Regedoura de Trás,residential,False,True,95.764,,"LINESTRING (-8.5850523 41.0092697, -8.5847943 41.009258, -8.5845416 41.0087246, -8.5845095 41.0086569, -8.5844971 41.0086307)",,,
118312027,Rua da Regedoura Central,residential,False,True,100.762,,"LINESTRING (-8.5850523 41.0092697, -8.5851375 41.0091978, -8.5854771 41.0090925, -8.5856527 41.009051, -8.5858683 41.008999, -8.5859537 41.0089784, -8.5861498 41.0089311)",,,
945455482,,residential,False,True,117.661,,"LINESTRING (-8.5820094 41.0049131, -8.581947 41.0059702)",,,
119447122,Avenida de São Cristóvão,secondary,False,False,27.502,,"LINESTRING (-8.5922595 41.0052772, -8.5921432 41.005293, -8.5919618 41.0053722)",EN 326,,
1077150182,Largo do Cruzeiro,residential,False,False,28.990000000000002,,"LINESTRING (-8.5922595 41.0052772, -8.5920699 41.0051984, -8.5919569 41.0051514)",,,
119505420,Rua Bernardino Pereira,tertiary,False,False,16.39,,"LINESTRING (-8.589687 41.0061917, -8.5894955 41.0062207)",EM 517-1,,
119505420,Rua Bernardino Pereira,tertiary,False,True,22.56,,"LINESTRING (-8.589687 41.0061917, -8.5899518 41.0061566)",EM 517-1,,
942310880,Largo do Arraial,tertiary,True,False,16.878,,"LINESTRING (-8.589906 41.0059954, -8.5898912 41.0059435, -8.5898592 41.0058478)",,,
1137102658,Largo do Arraial,tertiary,True,False,11.277999999999999,,"LINESTRING (-8.589906 41.0059954, -8.5898737 41.0059812, -8.5898402 41.0059761, -8.5898255 41.0059752, -8.5898066 41.0059741, -8.5897783 41.0059793)",,,
242541287,Largo do Arraial,tertiary,True,False,16.315,,"LINESTRING (-8.5897783 41.0059793, -8.589753 41.0060161, -8.5896672 41.0060991)",,,
119505396,Avenida de São Cristóvão,secondary,False,True,14.845,,"LINESTRING (-8.5897479 41.0066685, -8.5899016 41.0066024)",EN 326,,
1137102659,Rua da Portela,residential,True,False,7.845,,"LINESTRING (-8.5897479 41.0066685, -8.5897975 41.0067283)",,,
119505396,Avenida de São Cristóvão,secondary,False,False,45.054,,"LINESTRING (-8.5897479 41.0066685, -8.5894181 41.0068134, -8.5892896 41.0068792)",EN 326,,
119446889,Rua da Portela,residential,False,True,44.572,,"LINESTRING (-8.5898907 41.0068361, -8.5898765 41.0072368)",,,
1137102660,Rua da Portela,residential,True,False,14.638,,"LINESTRING (-8.5898907 41.0068361, -8.5898953 41.0067045)",,,
1137102659,Rua da Portela,residential,True,False,14.312,,"LINESTRING (-8.5897975 41.0067283, -8.5898907 41.0068361)",,,
1137102661,Rua da Portela,residential,True,False,8.623,,"LINESTRING (-8.5897975 41.0067283, -8.5898953 41.0067045)",,,
119512854,Rua Joaquim Domingues Maia,residential,False,True,14.034,,"LINESTRING (-8.5842419 41.0064785, -8.5843738 41.0065561)",,,
"[119505417, 119505418, 119512854]",Rua Joaquim Domingues Maia,"['residential', 'unclassified']",False,False,191.129,,"LINESTRING (-8.5842419 41.0064785, -8.5841951 41.0064509, -8.5840348 41.0063842, -8.5840049 41.0063717, -8.5837442 41.0063012, -8.5835212 41.0062604, -8.5832506 41.0062492, -8.5829621 41.0062406, -8.5826341 41.0062319, -8.5821209 41.0062183, -8.5820303 41.0062016)",,,yes
119512997,Rua do Rio,residential,False,False,142.984,,"LINESTRING (-8.5842419 41.0064785, -8.5842538 41.0064253, -8.584258 41.0063625, -8.584225 41.0063158, -8.5837103 41.0056462, -8.5835246 41.0054485, -8.5834264 41.0053818)",,,
